Time Remaining,Rhodes,Away Team Score,Play Team Indicator,Home Team Score,Mill,Game Score,Team Indicator,Play,Period
05:19,,,,,"SUB IN by DIMITRIOS,DYLAN",,,"SUB IN by DIMITRIOS,DYLAN",2
04:55,"GOOD JUMPER by ESSICK,JALEN(in the paint)",55 (+1),,54,,Rhodes 55-54 (-1),,"GOOD JUMPER by ESSICK,JALEN(in the paint)",2
04:41,,,,,"TURNOVER  by RUCKER,CAM",,,"TURNOVER  by RUCKER,CAM",2
04:41,,,,,"SUB OUT by BASS,XAVIER",,,"SUB OUT by BASS,XAVIER",2
04:41,,,,,"SUB OUT by RUCKER,CAM",,,"SUB OUT by RUCKER,CAM",2
04:41,,,,,"SUB IN by STEPHEN,SETH",,,"SUB IN by STEPHEN,SETH",2
04:41,,,,,"SUB IN by WATSON,DOUG",,,"SUB IN by WATSON,DOUG",2
04:23,"TURNOVER  by ESSICK,JALEN",,,,,,,"TURNOVER  by ESSICK,JALEN",2
04:17,"FOUL  by WALKER,JEFFERSON",,,,,,,"FOUL  by WALKER,JEFFERSON",2
04:17,,55,,55,"GOOD FT by WATSON,DOUG(fastbreak)",Mill 55-55 (0),,"GOOD FT by WATSON,DOUG(fastbreak)",2
04:17,,,,,"SUB OUT by SMITH,JAYLEN",,,"SUB OUT by SMITH,JAYLEN",2
04:17,,,,,"SUB IN by BUSH,RODREEKAS",,,"SUB IN by BUSH,RODREEKAS",2
04:17,"SUB OUT by COOK,JEREMIAH",,,,,,,"SUB OUT by COOK,JEREMIAH",2
04:17,"SUB OUT by ESSICK,JALEN",,,,,,,"SUB OUT by ESSICK,JALEN",2
04:17,"SUB IN by JAMES,MAC",,,,,,,"SUB IN by JAMES,MAC",2
04:17,"SUB IN by HIESTER,JACKSON",,,,,,,"SUB IN by HIESTER,JACKSON",2
04:17,,55,,56 (+1),"GOOD FT by WATSON,DOUG(fastbreak)",Mill 55-56 (+1),,"GOOD FT by WATSON,DOUG(fastbreak)",2
04:17,,,,,"SUB OUT by WATSON,DOUG",,,"SUB OUT by WATSON,DOUG",2
04:17,,,,,"SUB IN by WILLIAMS,CAMERON",,,"SUB IN by WILLIAMS,CAMERON",2
03:58,"TURNOVER  by WALKER,JEFFERSON",,,,,,,"TURNOVER  by WALKER,JEFFERSON",2
03:58,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
03:58,,,,,"SUB OUT by STEPHEN,SETH",,,"SUB OUT by STEPHEN,SETH",2
03:58,,,,,"SUB OUT by EVANS,CHRISTIAN",,,"SUB OUT by EVANS,CHRISTIAN",2
03:58,,,,,"SUB IN by WATSON,DOUG",,,"SUB IN by WATSON,DOUG",2
03:58,,,,,"SUB IN by BASS,XAVIER",,,"SUB IN by BASS,XAVIER",2
03:58,"SUB OUT by WALKER,JEFFERSON",,,,,,,"SUB OUT by WALKER,JEFFERSON",2
03:58,"SUB OUT by WILEY,KOKI",,,,,,,"SUB OUT by WILEY,KOKI",2
03:58,"SUB IN by COOK,JEREMIAH",,,,,,,"SUB IN by COOK,JEREMIAH",2
03:58,"SUB IN by SHEN,KEVIN",,,,,,,"SUB IN by SHEN,KEVIN",2
03:54,,,,,"TURNOVER  by WATSON,DOUG",,,"TURNOVER  by WATSON,DOUG",2
03:54,"STEAL  by HIESTER,JACKSON",,,,,,,"STEAL  by HIESTER,JACKSON",2
03:52,"MISS JUMPER by HIESTER,JACKSON",,,,,,,"MISS JUMPER by HIESTER,JACKSON",2
--,"REBOUND OFF by SHEN,KEVIN",,,,,,,"REBOUND OFF by SHEN,KEVIN",2
03:52,,,,,"FOUL  by DIMITRIOS,DYLAN",,,"FOUL  by DIMITRIOS,DYLAN",2
03:52,"GOOD FT by SHEN,KEVIN(fastbreak)",56,,56,,Rhodes 56-56 (0),,"GOOD FT by SHEN,KEVIN(fastbreak)",2
03:52,,,,,"SUB OUT by BUSH,RODREEKAS",,,"SUB OUT by BUSH,RODREEKAS",2
03:52,,,,,"SUB IN by EVANS,CHRISTIAN",,,"SUB IN by EVANS,CHRISTIAN",2
03:52,"GOOD FT by SHEN,KEVIN(fastbreak)",57 (+1),,56,,Rhodes 57-56 (-1),,"GOOD FT by SHEN,KEVIN(fastbreak)",2
03:52,"SUB OUT by HIESTER,JACKSON",,,,,,,"SUB OUT by HIESTER,JACKSON",2
03:52,"SUB IN by ESSICK,JALEN",,,,,,,"SUB IN by ESSICK,JALEN",2
03:50,"FOUL  by COOK,JEREMIAH",,,,,,,"FOUL  by COOK,JEREMIAH",2
03:50,,57,,57,"GOOD FT by WATSON,DOUG(fastbreak)",Mill 57-57 (0),,"GOOD FT by WATSON,DOUG(fastbreak)",2
03:50,"SUB OUT by COOK,JEREMIAH",,,,,,,"SUB OUT by COOK,JEREMIAH",2
03:50,"SUB IN by WILEY,KOKI",,,,,,,"SUB IN by WILEY,KOKI",2
03:50,,57,,58 (+1),"GOOD FT by WATSON,DOUG(fastbreak)",Mill 57-58 (+1),,"GOOD FT by WATSON,DOUG(fastbreak)",2
03:32,"MISS JUMPER by SHEN,KEVIN(in the paint)",,,,,,,"MISS JUMPER by SHEN,KEVIN(in the paint)",2
--,"REBOUND OFF by WILEY,KOKI",,,,,,,"REBOUND OFF by WILEY,KOKI",2
03:18,"MISS JUMPER by WILEY,KOKI",,,,,,,"MISS JUMPER by WILEY,KOKI",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
03:18,"FOUL  by ESSICK,JALEN",,,,,,,"FOUL  by ESSICK,JALEN",2
03:18,,57,,59 (+2),"GOOD FT by WILLIAMS,CAMERON(fastbreak)",Mill 57-59 (+2),,"GOOD FT by WILLIAMS,CAMERON(fastbreak)",2
03:18,,,,,"SUB OUT by DIMITRIOS,DYLAN",,,"SUB OUT by DIMITRIOS,DYLAN",2
03:18,,,,,"SUB IN by BUSH,RODREEKAS",,,"SUB IN by BUSH,RODREEKAS",2
03:18,,57,,60 (+3),"GOOD FT by WILLIAMS,CAMERON(fastbreak)",Mill 57-60 (+3),,"GOOD FT by WILLIAMS,CAMERON(fastbreak)",2
03:14,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
03:02,"MISS LAYUP by GEORGETOWN II,ARNESS(in the paint)",,,,,,,"MISS LAYUP by GEORGETOWN II,ARNESS(in the paint)",2
02:54,,,,,"TURNOVER  by WILLIAMS,CAMERON",,,"TURNOVER  by WILLIAMS,CAMERON",2
--,,,,,"REBOUND DEF by WILLIAMS,CAMERON",,,"REBOUND DEF by WILLIAMS,CAMERON",2
02:32,"MISS 3PTR by GEORGETOWN II,ARNESS",,,,,,,"MISS 3PTR by GEORGETOWN II,ARNESS",2
--,"REBOUND OFF by WILEY,KOKI",,,,,,,"REBOUND OFF by WILEY,KOKI",2
02:14,"MISS JUMPER by GEORGETOWN II,ARNESS(in the paint)",,,,,,,"MISS JUMPER by GEORGETOWN II,ARNESS(in the paint)",2
--,,,,,"REBOUND DEF by BASS,XAVIER",,,"REBOUND DEF by BASS,XAVIER",2
02:07,"FOUL  by SHEN,KEVIN",,,,,,,"FOUL  by SHEN,KEVIN",2
02:07,,,,,"MISS FT by BASS,XAVIER(fastbreak)",,,"MISS FT by BASS,XAVIER(fastbreak)",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
02:07,,,,,"MISS FT by BASS,XAVIER(fastbreak)",,,"MISS FT by BASS,XAVIER(fastbreak)",2
--,,,,,"REBOUND OFF by EVANS,CHRISTIAN",,,"REBOUND OFF by EVANS,CHRISTIAN",2
01:55,"GOOD LAYUP by SHEN,KEVIN(in the paint)",59,,60 (+1),,Rhodes 59-60 (+1),,"GOOD LAYUP by SHEN,KEVIN(in the paint)",2
01:32,,,,,"MISS 3PTR by WILLIAMS,CAMERON",,,"MISS 3PTR by WILLIAMS,CAMERON",2
--,"REBOUND DEF by SHEN,KEVIN",,,,,,,"REBOUND DEF by SHEN,KEVIN",2
01:23,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
01:12,"GOOD 3PTR by WILEY,KOKI",62 (+2),,60,,Rhodes 62-60 (-2),,"GOOD 3PTR by WILEY,KOKI",2
--,"ASSIST  by JAMES,MAC",,,,,,,"ASSIST  by JAMES,MAC",2
00:57,,,,,"MISS 3PTR by WILLIAMS,CAMERON",,,"MISS 3PTR by WILLIAMS,CAMERON",2
--,"REBOUND DEF by JAMES,MAC",,,,,,,"REBOUND DEF by JAMES,MAC",2
00:26,"MISS 3PTR by SHEN,KEVIN",,,,,,,"MISS 3PTR by SHEN,KEVIN",2
--,,,,,"REBOUND DEF by WILLIAMS,CAMERON",,,"REBOUND DEF by WILLIAMS,CAMERON",2
00:20,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:20,,,,,"SUB IN by DIMITRIOS,DYLAN",,,"SUB IN by DIMITRIOS,DYLAN",2
00:20,"SUB OUT by WILEY,KOKI",,,,,,,"SUB OUT by WILEY,KOKI",2
00:20,"SUB IN by COOK,JEREMIAH",,,,,,,"SUB IN by COOK,JEREMIAH",2
00:20,,,,,"SUB OUT by BASS,XAVIER",,,"SUB OUT by BASS,XAVIER",2
00:13,,,,,"MISS LAYUP by WATSON,DOUG(in the paint)",,,"MISS LAYUP by WATSON,DOUG(in the paint)",2
--,"REBOUND DEF by GEORGETOWN II,ARNESS",,,,,,,"REBOUND DEF by GEORGETOWN II,ARNESS",2
00:11,,,,,"FOUL  by DIMITRIOS,DYLAN",,,"FOUL  by DIMITRIOS,DYLAN",2
00:11,"GOOD FT by JAMES,MAC(fastbreak)",63 (+3),,60,,Rhodes 63-60 (-3),,"GOOD FT by JAMES,MAC(fastbreak)",2
00:11,"MISS FT by JAMES,MAC(fastbreak)",,,,,,,"MISS FT by JAMES,MAC(fastbreak)",2
--,,,,,"REBOUND DEF by EVANS,CHRISTIAN",,,"REBOUND DEF by EVANS,CHRISTIAN",2
00:04,,,,,"MISS 3PTR by BUSH,RODREEKAS",,,"MISS 3PTR by BUSH,RODREEKAS",2
--,"REBOUND DEF by GEORGETOWN II,ARNESS",,,,,,,"REBOUND DEF by GEORGETOWN II,ARNESS",2
