Time Remaining,Berry,Away Team Score,Play Team Indicator,Home Team Score,Mill,Game Score,Team Indicator,Play,Period
18:58,"TURNOVER  by JOHNSON,MICHAEL",,,,,,,"TURNOVER  by JOHNSON,MICHAEL",2
18:58,,,,,"STEAL  by BURNETT,DREW",,,"STEAL  by BURNETT,DREW",2
18:57,,,,,"FOUL  by WATSON,DOUG",,,"FOUL  by WATSON,DOUG",2
18:57,,,,,"SUB OUT by WILLIAMS,CAMERON",,,"SUB OUT by WILLIAMS,CAMERON",2
18:57,,,,,"SUB IN by BUSH,RODREEKAS",,,"SUB IN by BUSH,RODREEKAS",2
18:56,,36 (+17),,19,"GOOD JUMPER by WATSON,DOUG(fastbreak)",Mill 36-19 (-17),,"GOOD JUMPER by WATSON,DOUG(fastbreak)",2
--,,,,,"ASSIST  by BURNETT,DREW",,,"ASSIST  by BURNETT,DREW",2
18:44,"MISS 3PTR by JOHNSON,MICAH",,,,,,,"MISS 3PTR by JOHNSON,MICAH",2
--,,,,,"REBOUND DEF by BASS,XAVIER",,,"REBOUND DEF by BASS,XAVIER",2
18:33,,,,,"MISS JUMPER by BASS,XAVIER(in the paint)",,,"MISS JUMPER by BASS,XAVIER(in the paint)",2
--,"REBOUND DEF by JOHNSON,MICAH",,,,,,,"REBOUND DEF by JOHNSON,MICAH",2
18:16,,,,,"FOUL  by BASS,XAVIER",,,"FOUL  by BASS,XAVIER",2
18:16,,,,,"SUB OUT by MILLER,JOSHUA",,,"SUB OUT by MILLER,JOSHUA",2
18:16,,,,,"SUB IN by RUCKER,CAM",,,"SUB IN by RUCKER,CAM",2
18:11,"GOOD JUMPER by WEHUNT,DAWSON",38 (+19),,19,,Berry 38-19 (-19),,"GOOD JUMPER by WEHUNT,DAWSON",2
--,"ASSIST  by BROOKS,AUSTIN",,,,,,,"ASSIST  by BROOKS,AUSTIN",2
17:46,,,,,"TURNOVER  by WATSON,DOUG",,,"TURNOVER  by WATSON,DOUG",2
17:46,"STEAL  by JOHNSON,MICAH",,,,,,,"STEAL  by JOHNSON,MICAH",2
17:43,"GOOD LAYUP by JOHNSON,MICAH(fastbreak)(in the paint)",40 (+21),,19,,Berry 40-19 (-21),,"GOOD LAYUP by JOHNSON,MICAH(fastbreak)(in the paint)",2
17:26,,,,,"MISS 3PTR by BUSH,RODREEKAS",,,"MISS 3PTR by BUSH,RODREEKAS",2
--,"REBOUND DEF by JOHNSON,MICAH",,,,,,,"REBOUND DEF by JOHNSON,MICAH",2
17:12,,,,,"FOUL  by BURNETT,DREW",,,"FOUL  by BURNETT,DREW",2
17:12,,,,,"SUB OUT by WATSON,DOUG",,,"SUB OUT by WATSON,DOUG",2
17:12,,,,,"SUB OUT by BASS,XAVIER",,,"SUB OUT by BASS,XAVIER",2
17:12,,,,,"SUB OUT by BURNETT,DREW",,,"SUB OUT by BURNETT,DREW",2
17:12,,,,,"SUB IN by STEPHEN,SETH",,,"SUB IN by STEPHEN,SETH",2
17:12,,,,,"SUB IN by WILLIAMS,CAMERON",,,"SUB IN by WILLIAMS,CAMERON",2
17:12,,,,,"SUB IN by MILLER,JOSHUA",,,"SUB IN by MILLER,JOSHUA",2
17:01,"TURNOVER  by JONES,DREW",,,,,,,"TURNOVER  by JONES,DREW",2
17:01,,,,,"STEAL  by WILLIAMS,CAMERON",,,"STEAL  by WILLIAMS,CAMERON",2
16:54,,40 (+19),,21,"GOOD LAYUP by WILLIAMS,CAMERON(fastbreak)(in the paint)",Mill 40-21 (-19),,"GOOD LAYUP by WILLIAMS,CAMERON(fastbreak)(in the paint)",2
16:54,"FOUL  by JONES,DREW",,,,,,,"FOUL  by JONES,DREW",2
16:54,,,,,"SUB OUT by STEPHEN,SETH",,,"SUB OUT by STEPHEN,SETH",2
16:54,,,,,"SUB IN by BURNETT,DREW",,,"SUB IN by BURNETT,DREW",2
16:54,"SUB OUT by BROOKS,AUSTIN",,,,,,,"SUB OUT by BROOKS,AUSTIN",2
16:54,"SUB IN by ELLIS,CHASE",,,,,,,"SUB IN by ELLIS,CHASE",2
16:54,,40 (+18),,22,"GOOD FT by WILLIAMS,CAMERON(fastbreak)",Mill 40-22 (-18),,"GOOD FT by WILLIAMS,CAMERON(fastbreak)",2
16:54,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
16:54,"SUB OUT by JONES,DREW",,,,,,,"SUB OUT by JONES,DREW",2
16:37,"GOOD JUMPER by JOHNSON,MICHAEL",42 (+20),,22,,Berry 42-22 (-20),,"GOOD JUMPER by JOHNSON,MICHAEL",2
--,"ASSIST  by ELLIS,CHASE",,,,,,,"ASSIST  by ELLIS,CHASE",2
16:24,,42 (+18),,24,"GOOD LAYUP by BUSH,RODREEKAS(in the paint)",Mill 42-24 (-18),,"GOOD LAYUP by BUSH,RODREEKAS(in the paint)",2
16:24,"FOUL  by ELLIS,CHASE",,,,,,,"FOUL  by ELLIS,CHASE",2
16:24,"SUB OUT by JOHNSON,MICHAEL",,,,,,,"SUB OUT by JOHNSON,MICHAEL",2
16:24,"SUB IN by HONROTH,OWEN",,,,,,,"SUB IN by HONROTH,OWEN",2
16:24,,,,,"MISS FT by BUSH,RODREEKAS",,,"MISS FT by BUSH,RODREEKAS",2
--,"REBOUND DEF by COSTAS,RILEY",,,,,,,"REBOUND DEF by COSTAS,RILEY",2
16:08,"GOOD LAYUP by WEHUNT,DAWSON(in the paint)",44 (+20),,24,,Berry 44-24 (-20),,"GOOD LAYUP by WEHUNT,DAWSON(in the paint)",2
15:58,,,,,"MISS JUMPER by MILLER,JOSHUA",,,"MISS JUMPER by MILLER,JOSHUA",2
--,"REBOUND DEF by COSTAS,RILEY",,,,,,,"REBOUND DEF by COSTAS,RILEY",2
15:39,"MISS 3PTR by HONROTH,OWEN",,,,,,,"MISS 3PTR by HONROTH,OWEN",2
--,,,,,"REBOUND DEF by BURNETT,DREW",,,"REBOUND DEF by BURNETT,DREW",2
15:13,,,,,"MISS 3PTR by RUCKER,CAM",,,"MISS 3PTR by RUCKER,CAM",2
--,"REBOUND DEF by JOHNSON,MICAH",,,,,,,"REBOUND DEF by JOHNSON,MICAH",2
15:03,"MISS 3PTR by COSTAS,RILEY",,,,,,,"MISS 3PTR by COSTAS,RILEY",2
--,,,,,"REBOUND DEF by WILLIAMS,CAMERON",,,"REBOUND DEF by WILLIAMS,CAMERON",2
14:50,,,,,"MISS 3PTR by WILLIAMS,CAMERON",,,"MISS 3PTR by WILLIAMS,CAMERON",2
--,"REBOUND DEF by JOHNSON,MICAH",,,,,,,"REBOUND DEF by JOHNSON,MICAH",2
14:19,"MISS LAYUP by HONROTH,OWEN(in the paint)",,,,,,,"MISS LAYUP by HONROTH,OWEN(in the paint)",2
--,,,,,"REBOUND DEF by BURNETT,DREW",,,"REBOUND DEF by BURNETT,DREW",2
14:13,,,,,"MISS JUMPER by BUSH,RODREEKAS",,,"MISS JUMPER by BUSH,RODREEKAS",2
--,,,,,"REBOUND OFF by WILLIAMS,CAMERON",,,"REBOUND OFF by WILLIAMS,CAMERON",2
14:13,,,,,"MISS LAYUP by WILLIAMS,CAMERON(in the paint)",,,"MISS LAYUP by WILLIAMS,CAMERON(in the paint)",2
--,"REBOUND DEF by COSTAS,RILEY",,,,,,,"REBOUND DEF by COSTAS,RILEY",2
13:54,"TURNOVER  by COSTAS,RILEY",,,,,,,"TURNOVER  by COSTAS,RILEY",2
13:54,,,,,"STEAL  by WILLIAMS,CAMERON",,,"STEAL  by WILLIAMS,CAMERON",2
13:47,,44 (+18),,26,"GOOD LAYUP by WILLIAMS,CAMERON(fastbreak)(in the paint)",Mill 44-26 (-18),,"GOOD LAYUP by WILLIAMS,CAMERON(fastbreak)(in the paint)",2
13:47,,,,,"SUB OUT by WILLIAMS,CAMERON",,,"SUB OUT by WILLIAMS,CAMERON",2
13:47,,,,,"SUB OUT by MILLER,JOSHUA",,,"SUB OUT by MILLER,JOSHUA",2
13:47,,,,,"SUB OUT by BUSH,RODREEKAS",,,"SUB OUT by BUSH,RODREEKAS",2
13:47,,,,,"SUB IN by WATSON,DOUG",,,"SUB IN by WATSON,DOUG",2
13:47,,,,,"SUB IN by BASS,XAVIER",,,"SUB IN by BASS,XAVIER",2
13:47,,,,,"SUB IN by EVANS,CHRISTIAN",,,"SUB IN by EVANS,CHRISTIAN",2
13:47,"SUB OUT by JOHNSON,MICAH",,,,,,,"SUB OUT by JOHNSON,MICAH",2
13:47,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
13:47,"SUB OUT by WEHUNT,DAWSON",,,,,,,"SUB OUT by WEHUNT,DAWSON",2
13:47,"SUB IN by MBENOUN,ROB",,,,,,,"SUB IN by MBENOUN,ROB",2
13:47,"SUB IN by JOHNSON,MICHAEL",,,,,,,"SUB IN by JOHNSON,MICHAEL",2
13:47,"SUB IN by BROOKS,AUSTIN",,,,,,,"SUB IN by BROOKS,AUSTIN",2
13:28,,,,,"FOUL  by EVANS,CHRISTIAN",,,"FOUL  by EVANS,CHRISTIAN",2
13:28,,,,,"SUB OUT by BURNETT,DREW",,,"SUB OUT by BURNETT,DREW",2
13:28,,,,,"SUB IN by DIMITRIOS,DYLAN",,,"SUB IN by DIMITRIOS,DYLAN",2
13:14,"GOOD JUMPER by MBENOUN,ROB",46 (+20),,26,,Berry 46-26 (-20),,"GOOD JUMPER by MBENOUN,ROB",2
--,"ASSIST  by BROOKS,AUSTIN",,,,,,,"ASSIST  by BROOKS,AUSTIN",2
12:54,,46 (+17),,29,"GOOD 3PTR by RUCKER,CAM",Mill 46-29 (-17),,"GOOD 3PTR by RUCKER,CAM",2
--,,,,,"ASSIST  by BASS,XAVIER",,,"ASSIST  by BASS,XAVIER",2
12:24,"GOOD LAYUP by ELLIS,CHASE(in the paint)",48 (+19),,29,,Berry 48-29 (-19),,"GOOD LAYUP by ELLIS,CHASE(in the paint)",2
--,"ASSIST  by HONROTH,OWEN",,,,,,,"ASSIST  by HONROTH,OWEN",2
12:08,,,,,"TURNOVER  by WATSON,DOUG",,,"TURNOVER  by WATSON,DOUG",2
12:08,"SUB OUT by ELLIS,CHASE",,,,,,,"SUB OUT by ELLIS,CHASE",2
12:08,"SUB IN by JONES,DREW",,,,,,,"SUB IN by JONES,DREW",2
11:53,"GOOD 3PTR by JONES,DREW",51 (+22),,29,,Berry 51-29 (-22),,"GOOD 3PTR by JONES,DREW",2
--,"ASSIST  by BROOKS,AUSTIN",,,,,,,"ASSIST  by BROOKS,AUSTIN",2
11:30,,,,,"MISS 3PTR by RUCKER,CAM",,,"MISS 3PTR by RUCKER,CAM",2
--,"REBOUND DEF by JONES,DREW",,,,,,,"REBOUND DEF by JONES,DREW",2
11:07,"GOOD LAYUP by BROOKS,AUSTIN(in the paint)",53 (+24),,29,,Berry 53-29 (-24),,"GOOD LAYUP by BROOKS,AUSTIN(in the paint)",2
--,"ASSIST  by JONES,DREW",,,,,,,"ASSIST  by JONES,DREW",2
10:54,,53 (+21),,32,"GOOD 3PTR by DIMITRIOS,DYLAN",Mill 53-32 (-21),,"GOOD 3PTR by DIMITRIOS,DYLAN",2
--,,,,,"ASSIST  by WATSON,DOUG",,,"ASSIST  by WATSON,DOUG",2
10:32,"TURNOVER  by MBENOUN,ROB",,,,,,,"TURNOVER  by MBENOUN,ROB",2
10:32,,,,,"SUB OUT by WATSON,DOUG",,,"SUB OUT by WATSON,DOUG",2
10:32,,,,,"SUB OUT by BASS,XAVIER",,,"SUB OUT by BASS,XAVIER",2
10:32,,,,,"SUB OUT by RUCKER,CAM",,,"SUB OUT by RUCKER,CAM",2
10:32,,,,,"SUB OUT by DIMITRIOS,DYLAN",,,"SUB OUT by DIMITRIOS,DYLAN",2
10:32,,,,,"SUB OUT by EVANS,CHRISTIAN",,,"SUB OUT by EVANS,CHRISTIAN",2
10:32,,,,,"SUB IN by STEPHEN,SETH",,,"SUB IN by STEPHEN,SETH",2
10:32,,,,,"SUB IN by WILLIAMS,CAMERON",,,"SUB IN by WILLIAMS,CAMERON",2
10:32,,,,,"SUB IN by MILLER,JOSHUA",,,"SUB IN by MILLER,JOSHUA",2
10:32,,,,,"SUB IN by BUSH,RODREEKAS",,,"SUB IN by BUSH,RODREEKAS",2
10:32,,,,,"SUB IN by BURNETT,DREW",,,"SUB IN by BURNETT,DREW",2
10:32,"SUB OUT by MBENOUN,ROB",,,,,,,"SUB OUT by MBENOUN,ROB",2
10:32,"SUB IN by JOHNSON,MICAH",,,,,,,"SUB IN by JOHNSON,MICAH",2
10:11,,,,,"MISS 3PTR by WILLIAMS,CAMERON",,,"MISS 3PTR by WILLIAMS,CAMERON",2
--,"REBOUND DEF by JOHNSON,MICHAEL",,,,,,,"REBOUND DEF by JOHNSON,MICHAEL",2
09:51,"GOOD LAYUP by BROOKS,AUSTIN(in the paint)",55 (+23),,32,,Berry 55-32 (-23),,"GOOD LAYUP by BROOKS,AUSTIN(in the paint)",2
09:34,,,,,"MISS 3PTR by BUSH,RODREEKAS",,,"MISS 3PTR by BUSH,RODREEKAS",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
09:34,"SUB OUT by BROOKS,AUSTIN",,,,,,,"SUB OUT by BROOKS,AUSTIN",2
09:34,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
08:57,"MISS JUMPER by COSTAS,RILEY",,,,,,,"MISS JUMPER by COSTAS,RILEY",2
08:54,"MISS LAYUP by COSTAS,RILEY(in the paint)",,,,,,,"MISS LAYUP by COSTAS,RILEY(in the paint)",2
--,,,,,"REBOUND DEF by BURNETT,DREW",,,"REBOUND DEF by BURNETT,DREW",2
--,"REBOUND OFF by HONROTH,OWEN",,,,,,,"REBOUND OFF by HONROTH,OWEN",2
08:51,"FOUL  by JONES,DREW",,,,,,,"FOUL  by JONES,DREW",2
08:51,,,,,"SUB OUT by BUSH,RODREEKAS",,,"SUB OUT by BUSH,RODREEKAS",2
08:51,,,,,"SUB IN by HAUPT,KYLE",,,"SUB IN by HAUPT,KYLE",2
08:51,"SUB OUT by JOHNSON,MICHAEL",,,,,,,"SUB OUT by JOHNSON,MICHAEL",2
08:51,"SUB IN by WEHUNT,DAWSON",,,,,,,"SUB IN by WEHUNT,DAWSON",2
08:44,,,,,"MISS LAYUP by MILLER,JOSHUA(in the paint)",,,"MISS LAYUP by MILLER,JOSHUA(in the paint)",2
--,"REBOUND DEF by JOHNSON,MICAH",,,,,,,"REBOUND DEF by JOHNSON,MICAH",2
08:19,"MISS JUMPER by WEHUNT,DAWSON(in the paint)",,,,,,,"MISS JUMPER by WEHUNT,DAWSON(in the paint)",2
--,"REBOUND OFF by HONROTH,OWEN",,,,,,,"REBOUND OFF by HONROTH,OWEN",2
08:03,"TURNOVER  by JOHNSON,MICAH",,,,,,,"TURNOVER  by JOHNSON,MICAH",2
08:03,,,,,"SUB OUT by MILLER,JOSHUA",,,"SUB OUT by MILLER,JOSHUA",2
08:03,,,,,"SUB IN by RUCKER,CAM",,,"SUB IN by RUCKER,CAM",2
07:44,,,,,"MISS JUMPER by HAUPT,KYLE",,,"MISS JUMPER by HAUPT,KYLE",2
--,,,,,"REBOUND OFF by STEPHEN,SETH",,,"REBOUND OFF by STEPHEN,SETH",2
07:36,,55 (+21),,34,"GOOD LAYUP by STEPHEN,SETH(in the paint)",Mill 55-34 (-21),,"GOOD LAYUP by STEPHEN,SETH(in the paint)",2
07:27,"GOOD 3PTR by HONROTH,OWEN",58 (+24),,34,,Berry 58-34 (-24),,"GOOD 3PTR by HONROTH,OWEN",2
--,"ASSIST  by JONES,DREW",,,,,,,"ASSIST  by JONES,DREW",2
07:09,,,,,"MISS JUMPER by HAUPT,KYLE",,,"MISS JUMPER by HAUPT,KYLE",2
--,"REBOUND DEF by JONES,DREW",,,,,,,"REBOUND DEF by JONES,DREW",2
06:43,"MISS 3PTR by WEHUNT,DAWSON",,,,,,,"MISS 3PTR by WEHUNT,DAWSON",2
06:41,"FOUL  by HONROTH,OWEN",,,,,,,"FOUL  by HONROTH,OWEN",2
06:41,,,,,"SUB OUT by STEPHEN,SETH",,,"SUB OUT by STEPHEN,SETH",2
06:41,,,,,"SUB OUT by WILLIAMS,CAMERON",,,"SUB OUT by WILLIAMS,CAMERON",2
06:41,,,,,"SUB IN by BASS,XAVIER",,,"SUB IN by BASS,XAVIER",2
06:41,,,,,"SUB IN by BUSH,RODREEKAS",,,"SUB IN by BUSH,RODREEKAS",2
06:41,"SUB OUT by JOHNSON,MICAH",,,,,,,"SUB OUT by JOHNSON,MICAH",2
06:41,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
06:41,"SUB IN by KRUEGER,JORDAN",,,,,,,"SUB IN by KRUEGER,JORDAN",2
06:41,"SUB IN by BROOKS,AUSTIN",,,,,,,"SUB IN by BROOKS,AUSTIN",2
--,,,,,"REBOUND DEF by HAUPT,KYLE",,,"REBOUND DEF by HAUPT,KYLE",2
06:23,"FOUL  by WEHUNT,DAWSON",,,,,,,"FOUL  by WEHUNT,DAWSON",2
06:12,"FOUL  by HONROTH,OWEN",,,,,,,"FOUL  by HONROTH,OWEN",2
06:12,,,,,"MISS 3PTR by BUSH,RODREEKAS",,,"MISS 3PTR by BUSH,RODREEKAS",2
--,"REBOUND DEF by JONES,DREW",,,,,,,"REBOUND DEF by JONES,DREW",2
05:51,"FOUL  by BROOKS,AUSTIN",,,,,,,"FOUL  by BROOKS,AUSTIN",2
05:51,,,,,"SUB IN by DIMITRIOS,DYLAN",,,"SUB IN by DIMITRIOS,DYLAN",2
05:51,"SUB OUT by BROOKS,AUSTIN",,,,,,,"SUB OUT by BROOKS,AUSTIN",2
05:51,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
05:51,,,,,"SUB OUT by BURNETT,DREW",,,"SUB OUT by BURNETT,DREW",2
05:39,,,,,"TURNOVER  by BASS,XAVIER",,,"TURNOVER  by BASS,XAVIER",2
05:21,"GOOD 3PTR by JONES,DREW",61 (+27),,34,,Berry 61-34 (-27),,"GOOD 3PTR by JONES,DREW",2
--,"ASSIST  by KRUEGER,JORDAN",,,,,,,"ASSIST  by KRUEGER,JORDAN",2
05:06,,,,,"TURNOVER  by BUSH,RODREEKAS",,,"TURNOVER  by BUSH,RODREEKAS",2
05:06,"STEAL  by HONROTH,OWEN",,,,,,,"STEAL  by HONROTH,OWEN",2
04:53,"GOOD 3PTR by JONES,DREW",64 (+30),,34,,Berry 64-34 (-30),,"GOOD 3PTR by JONES,DREW",2
--,"ASSIST  by WEHUNT,DAWSON",,,,,,,"ASSIST  by WEHUNT,DAWSON",2
04:39,,,,,"MISS 3PTR by BASS,XAVIER",,,"MISS 3PTR by BASS,XAVIER",2
--,"REBOUND DEF by JONES,DREW",,,,,,,"REBOUND DEF by JONES,DREW",2
04:20,"GOOD 3PTR by JONES,DREW",67 (+33),,34,,Berry 67-34 (-33),,"GOOD 3PTR by JONES,DREW",2
--,"ASSIST  by KRUEGER,JORDAN",,,,,,,"ASSIST  by KRUEGER,JORDAN",2
03:58,,,,,"MISS 3PTR by DIMITRIOS,DYLAN",,,"MISS 3PTR by DIMITRIOS,DYLAN",2
--,"REBOUND DEF by HONROTH,OWEN",,,,,,,"REBOUND DEF by HONROTH,OWEN",2
03:47,"GOOD 3PTR by JONES,DREW",70 (+36),,34,,Berry 70-34 (-36),,"GOOD 3PTR by JONES,DREW",2
--,"ASSIST  by HONROTH,OWEN",,,,,,,"ASSIST  by HONROTH,OWEN",2
03:26,,,,,"FOUL  by DIMITRIOS,DYLAN",,,"FOUL  by DIMITRIOS,DYLAN",2
03:26,,,,,"SUB OUT by BUSH,RODREEKAS",,,"SUB OUT by BUSH,RODREEKAS",2
03:26,,,,,"SUB OUT by BASS,XAVIER",,,"SUB OUT by BASS,XAVIER",2
03:26,,,,,"SUB IN by STEPHEN,SETH",,,"SUB IN by STEPHEN,SETH",2
03:26,,,,,"SUB IN by HOGAN,TJ",,,"SUB IN by HOGAN,TJ",2
03:26,"SUB OUT by WEHUNT,DAWSON",,,,,,,"SUB OUT by WEHUNT,DAWSON",2
03:26,"SUB OUT by JONES,DREW",,,,,,,"SUB OUT by JONES,DREW",2
03:26,"SUB OUT by HONROTH,OWEN",,,,,,,"SUB OUT by HONROTH,OWEN",2
03:26,"SUB IN by MBENOUN,ROB",,,,,,,"SUB IN by MBENOUN,ROB",2
03:26,"SUB IN by BARKER,HARRIS",,,,,,,"SUB IN by BARKER,HARRIS",2
03:26,"SUB IN by CLARK,BRYCE",,,,,,,"SUB IN by CLARK,BRYCE",2
03:09,"MISS 3PTR by BARKER,HARRIS",,,,,,,"MISS 3PTR by BARKER,HARRIS",2
--,,,,,"REBOUND DEF by RUCKER,CAM",,,"REBOUND DEF by RUCKER,CAM",2
02:56,"FOUL  by CLARK,BRYCE",,,,,,,"FOUL  by CLARK,BRYCE",2
02:56,,,,,"SUB OUT by RUCKER,CAM",,,"SUB OUT by RUCKER,CAM",2
02:56,,,,,"SUB IN by SMITH,JAYLEN",,,"SUB IN by SMITH,JAYLEN",2
02:56,,,,,"MISS FT by STEPHEN,SETH",,,"MISS FT by STEPHEN,SETH",2
--,"REBOUND DEF by CLARK,BRYCE",,,,,,,"REBOUND DEF by CLARK,BRYCE",2
02:39,"TURNOVER  by BARKER,HARRIS",,,,,,,"TURNOVER  by BARKER,HARRIS",2
02:39,,,,,"STEAL  by HAUPT,KYLE",,,"STEAL  by HAUPT,KYLE",2
02:37,"FOUL  by COSTAS,RILEY",,,,,,,"FOUL  by COSTAS,RILEY",2
02:37,,,,,"MISS FT by DIMITRIOS,DYLAN",,,"MISS FT by DIMITRIOS,DYLAN",2
--,,,,,"REBOUND OFF by STEPHEN,SETH",,,"REBOUND OFF by STEPHEN,SETH",2
02:37,"FOUL  by MBENOUN,ROB",,,,,,,"FOUL  by MBENOUN,ROB",2
02:37,,70 (+35),,35,"GOOD FT by STEPHEN,SETH",Mill 70-35 (-35),,"GOOD FT by STEPHEN,SETH",2
02:37,,,,,"MISS FT by STEPHEN,SETH",,,"MISS FT by STEPHEN,SETH",2
--,"REBOUND DEF by MBENOUN,ROB",,,,,,,"REBOUND DEF by MBENOUN,ROB",2
02:25,"MISS 3PTR by BARKER,HARRIS",,,,,,,"MISS 3PTR by BARKER,HARRIS",2
--,,,,,"REBOUND DEF by SMITH,JAYLEN",,,"REBOUND DEF by SMITH,JAYLEN",2
02:13,,70 (+32),,38,"GOOD 3PTR by SMITH,JAYLEN",Mill 70-38 (-32),,"GOOD 3PTR by SMITH,JAYLEN",2
01:52,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
01:52,"SUB IN by ELLIS,CHASE",,,,,,,"SUB IN by ELLIS,CHASE",2
01:41,,,,,"FOUL  by HOGAN,TJ",,,"FOUL  by HOGAN,TJ",2
01:41,"GOOD FT by BARKER,HARRIS",71 (+33),,38,,Berry 71-38 (-33),,"GOOD FT by BARKER,HARRIS",2
01:41,"MISS FT by BARKER,HARRIS",,,,,,,"MISS FT by BARKER,HARRIS",2
--,,,,,"REBOUND DEF by SMITH,JAYLEN",,,"REBOUND DEF by SMITH,JAYLEN",2
01:25,,,,,"MISS 3PTR by HOGAN,TJ",,,"MISS 3PTR by HOGAN,TJ",2
--,,,,,"REBOUND OFF by HAUPT,KYLE",,,"REBOUND OFF by HAUPT,KYLE",2
01:23,,71 (+31),,40,"GOOD JUMPER by HAUPT,KYLE(in the paint)",Mill 71-40 (-31),,"GOOD JUMPER by HAUPT,KYLE(in the paint)",2
01:10,"TURNOVER  by CLARK,BRYCE",,,,,,,"TURNOVER  by CLARK,BRYCE",2
00:48,,,,,"MISS 3PTR by HOGAN,TJ",,,"MISS 3PTR by HOGAN,TJ",2
--,"REBOUND DEF by ELLIS,CHASE",,,,,,,"REBOUND DEF by ELLIS,CHASE",2
00:26,"GOOD LAYUP by CLARK,BRYCE(in the paint)",73 (+33),,40,,Berry 73-40 (-33),,"GOOD LAYUP by CLARK,BRYCE(in the paint)",2
--,"ASSIST  by ELLIS,CHASE",,,,,,,"ASSIST  by ELLIS,CHASE",2
00:13,,,,,"TURNOVER  by DIMITRIOS,DYLAN",,,"TURNOVER  by DIMITRIOS,DYLAN",2
00:13,"STEAL  by CLARK,BRYCE",,,,,,,"STEAL  by CLARK,BRYCE",2
