Time Remaining,SEWANEE,Away Team Score,Play Team Indicator,Home Team Score,BCM,Game Score,Team Indicator,Play,Period
15:46,"MISS 3PTR by CALDWELL,CAM",,,,,,,"MISS 3PTR by CALDWELL,CAM",2
--,,,,,"REBOUND DEF by CLARK,ETHAN",,,"REBOUND DEF by CLARK,ETHAN",2
15:25,,,,,"TURNOVER  by MOORE,MYLES",,,"TURNOVER  by MOORE,MYLES",2
15:24,"STEAL  by WARLICK,JORDAN",,,,,,,"STEAL  by WARLICK,JORDAN",2
14:59,"GOOD 3PTR by SMITH,LUKE",45 (+16),,29,,SEWANEE 45-29 (+16),,"GOOD 3PTR by SMITH,LUKE",2
--,"ASSIST  by WARLICK,JORDAN",,,,,,,"ASSIST  by WARLICK,JORDAN",2
14:39,,,,,"MISS 3PTR by CLARK,ETHAN",,,"MISS 3PTR by CLARK,ETHAN",2
--,"REBOUND DEF by CALDWELL,CAM",,,,,,,"REBOUND DEF by CALDWELL,CAM",2
14:32,,,,,"FOUL  by CLARK,ETHAN",,,"FOUL  by CLARK,ETHAN",2
14:32,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
14:32,"GOOD FT by SMITH,LUKE",46 (+17),,29,,SEWANEE 46-29 (+17),,"GOOD FT by SMITH,LUKE",2
14:32,"GOOD FT by SMITH,LUKE",47 (+18),,29,,SEWANEE 47-29 (+18),,"GOOD FT by SMITH,LUKE",2
14:32,"SUB IN by LEE,MATT",,,,,,,"SUB IN by LEE,MATT",2
14:32,"SUB OUT by HOLLOWAY,JACK",,,,,,,"SUB OUT by HOLLOWAY,JACK",2
14:32,,,,,"SUB IN by CUMMINGS,DREW",,,"SUB IN by CUMMINGS,DREW",2
14:32,,,,,"SUB OUT by MOORE,MYLES",,,"SUB OUT by MOORE,MYLES",2
14:21,,,,,"MISS JUMPER by CUMMINGS,DREW",,,"MISS JUMPER by CUMMINGS,DREW",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
13:59,,47 (+15),,32,"GOOD 3PTR by CLARK,ETHAN",BCM 47-32 (+15),,"GOOD 3PTR by CLARK,ETHAN",2
13:28,,,,,"FOUL  by HIRSH,ELIJAH",,,"FOUL  by HIRSH,ELIJAH",2
13:28,"MISS FT by BUESCHER,HUNTER",,,,,,,"MISS FT by BUESCHER,HUNTER",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
13:28,"MISS FT by BUESCHER,HUNTER",,,,,,,"MISS FT by BUESCHER,HUNTER",2
--,,,,,"REBOUND DEF by ATKINSON,QUINN",,,"REBOUND DEF by ATKINSON,QUINN",2
13:28,"SUB IN by KNOX,JOEY",,,,,,,"SUB IN by KNOX,JOEY",2
13:28,"SUB OUT by WARLICK,JORDAN",,,,,,,"SUB OUT by WARLICK,JORDAN",2
13:12,"MISS LAYUP by KNOX,JOEY",,,,,,,"MISS LAYUP by KNOX,JOEY",2
--,,,,,"REBOUND DEF by ATKINSON,QUINN",,,"REBOUND DEF by ATKINSON,QUINN",2
12:47,"GOOD LAYUP by SMITH,LUKE(in the paint)",49 (+17),,32,,SEWANEE 49-32 (+17),,"GOOD LAYUP by SMITH,LUKE(in the paint)",2
12:40,,,,,"MISS LAYUP by HIRSH,ELIJAH",,,"MISS LAYUP by HIRSH,ELIJAH",2
--,"REBOUND DEF by CALDWELL,CAM",,,,,,,"REBOUND DEF by CALDWELL,CAM",2
12:31,"MISS 3PTR by KNOX,JOEY",,,,,,,"MISS 3PTR by KNOX,JOEY",2
--,,,,,"REBOUND DEF by HIRSH,ELIJAH",,,"REBOUND DEF by HIRSH,ELIJAH",2
12:16,,,,,"MISS 3PTR by ATKINSON,QUINN",,,"MISS 3PTR by ATKINSON,QUINN",2
--,"REBOUND DEF by CALDWELL,CAM",,,,,,,"REBOUND DEF by CALDWELL,CAM",2
11:52,"TURNOVER  by SMITH,LUKE",,,,,,,"TURNOVER  by SMITH,LUKE",2
11:52,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
11:52,"SUB IN by BARRY,MICHAEL",,,,,,,"SUB IN by BARRY,MICHAEL",2
11:52,"SUB OUT by BUESCHER,HUNTER",,,,,,,"SUB OUT by BUESCHER,HUNTER",2
11:52,,,,,"SUB IN by HAYNES,CALEB",,,"SUB IN by HAYNES,CALEB",2
11:52,,,,,"SUB IN by MOORE,MYLES",,,"SUB IN by MOORE,MYLES",2
11:52,,,,,"SUB IN by JOHNSON,CORY",,,"SUB IN by JOHNSON,CORY",2
11:52,,,,,"SUB OUT by ATKINSON,QUINN",,,"SUB OUT by ATKINSON,QUINN",2
11:52,,,,,"SUB OUT by HIRSH,ELIJAH",,,"SUB OUT by HIRSH,ELIJAH",2
11:52,,,,,"SUB OUT by CUMMINGS,DREW",,,"SUB OUT by CUMMINGS,DREW",2
11:41,,49 (+15),,34,"GOOD LAYUP by HAYNES,CALEB(in the paint)",BCM 49-34 (+15),,"GOOD LAYUP by HAYNES,CALEB(in the paint)",2
--,,,,,"ASSIST  by CLARK,ETHAN",,,"ASSIST  by CLARK,ETHAN",2
11:25,,,,,"FOUL  by JOHNSON,CORY",,,"FOUL  by JOHNSON,CORY",2
11:25,"GOOD FT by SMITH,LUKE",50 (+16),,34,,SEWANEE 50-34 (+16),,"GOOD FT by SMITH,LUKE",2
11:25,"GOOD FT by SMITH,LUKE",51 (+17),,34,,SEWANEE 51-34 (+17),,"GOOD FT by SMITH,LUKE",2
10:57,,,,,"MISS LAYUP by HASLAM,ETHAN",,,"MISS LAYUP by HASLAM,ETHAN",2
--,"REBOUND DEF by LEE,MATT",,,,,,,"REBOUND DEF by LEE,MATT",2
10:30,"GOOD 3PTR by SMITH,LUKE",54 (+20),,34,,SEWANEE 54-34 (+20),,"GOOD 3PTR by SMITH,LUKE",2
10:08,"FOUL  by BARRY,MICHAEL",,,,,,,"FOUL  by BARRY,MICHAEL",2
10:08,,,,,"SUB IN by HIRSH,ELIJAH",,,"SUB IN by HIRSH,ELIJAH",2
10:08,,,,,"SUB OUT by HASLAM,ETHAN",,,"SUB OUT by HASLAM,ETHAN",2
09:50,,54 (+17),,37,"GOOD 3PTR by JOHNSON,CORY",BCM 54-37 (+17),,"GOOD 3PTR by JOHNSON,CORY",2
--,,,,,"ASSIST  by HIRSH,ELIJAH",,,"ASSIST  by HIRSH,ELIJAH",2
09:15,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2
09:04,,,,,"MISS JUMPER by HIRSH,ELIJAH",,,"MISS JUMPER by HIRSH,ELIJAH",2
--,,,,,"REBOUND OFF by HAYNES,CALEB",,,"REBOUND OFF by HAYNES,CALEB",2
09:01,"FOUL  by BARRY,MICHAEL",,,,,,,"FOUL  by BARRY,MICHAEL",2
09:00,"FOUL  by SMITH,LUKE",,,,,,,"FOUL  by SMITH,LUKE",2
08:51,,,,,"MISS FT by JOHNSON,CORY",,,"MISS FT by JOHNSON,CORY",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
08:51,,54 (+16),,38,"GOOD FT by JOHNSON,CORY",BCM 54-38 (+16),,"GOOD FT by JOHNSON,CORY",2
08:51,"SUB IN by BUESCHER,HUNTER",,,,,,,"SUB IN by BUESCHER,HUNTER",2
08:51,"SUB IN by WARLICK,JORDAN",,,,,,,"SUB IN by WARLICK,JORDAN",2
08:51,"SUB OUT by KNOX,JOEY",,,,,,,"SUB OUT by KNOX,JOEY",2
08:51,"SUB OUT by BARRY,MICHAEL",,,,,,,"SUB OUT by BARRY,MICHAEL",2
08:51,,,,,"SUB IN by ATKINSON,QUINN",,,"SUB IN by ATKINSON,QUINN",2
08:51,,,,,"SUB OUT by HAYNES,CALEB",,,"SUB OUT by HAYNES,CALEB",2
08:23,"MISS 3PTR by WARLICK,JORDAN",,,,,,,"MISS 3PTR by WARLICK,JORDAN",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
08:10,,,,,"MISS LAYUP by MOORE,MYLES",,,"MISS LAYUP by MOORE,MYLES",2
08:10,"BLOCK  by LEE,MATT",,,,,,,"BLOCK  by LEE,MATT",2
--,,,,,"REBOUND OFF by JOHNSON,CORY",,,"REBOUND OFF by JOHNSON,CORY",2
08:05,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
07:58,,54 (+14),,40,"GOOD JUMPER by JOHNSON,CORY",BCM 54-40 (+14),,"GOOD JUMPER by JOHNSON,CORY",2
07:47,"TURNOVER  by WARLICK,JORDAN",,,,,,,"TURNOVER  by WARLICK,JORDAN",2
07:46,,,,,"STEAL  by CLARK,ETHAN",,,"STEAL  by CLARK,ETHAN",2
07:44,,54 (+11),,43,"GOOD 3PTR by CLARK,ETHAN(fastbreak)",BCM 54-43 (+11),,"GOOD 3PTR by CLARK,ETHAN(fastbreak)",2
--,,,,,"ASSIST  by ATKINSON,QUINN",,,"ASSIST  by ATKINSON,QUINN",2
07:40,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
07:36,"FOUL  by CALDWELL,CAM",,,,,,,"FOUL  by CALDWELL,CAM",2
07:36,"TURNOVER  by CALDWELL,CAM",,,,,,,"TURNOVER  by CALDWELL,CAM",2
07:11,,,,,"TURNOVER  by HIRSH,ELIJAH",,,"TURNOVER  by HIRSH,ELIJAH",2
06:55,"MISS 3PTR by BUESCHER,HUNTER",,,,,,,"MISS 3PTR by BUESCHER,HUNTER",2
--,,,,,"REBOUND DEF by HIRSH,ELIJAH",,,"REBOUND DEF by HIRSH,ELIJAH",2
06:52,,,,,"SUB IN by HASLAM,ETHAN",,,"SUB IN by HASLAM,ETHAN",2
06:52,,,,,"SUB OUT by JOHNSON,CORY",,,"SUB OUT by JOHNSON,CORY",2
06:37,"FOUL  by BUESCHER,HUNTER",,,,,,,"FOUL  by BUESCHER,HUNTER",2
06:37,,54 (+10),,44,"GOOD FT by ATKINSON,QUINN",BCM 54-44 (+10),,"GOOD FT by ATKINSON,QUINN",2
06:37,,,,,"MISS FT by ATKINSON,QUINN",,,"MISS FT by ATKINSON,QUINN",2
--,"REBOUND DEF by LEE,MATT",,,,,,,"REBOUND DEF by LEE,MATT",2
06:08,"GOOD 3PTR by SMITH,LUKE",57 (+13),,44,,SEWANEE 57-44 (+13),,"GOOD 3PTR by SMITH,LUKE",2
05:51,,57 (+11),,46,"GOOD JUMPER by ATKINSON,QUINN",BCM 57-46 (+11),,"GOOD JUMPER by ATKINSON,QUINN",2
--,,,,,"ASSIST  by MOORE,MYLES",,,"ASSIST  by MOORE,MYLES",2
05:19,"MISS LAYUP by CALDWELL,CAM",,,,,,,"MISS LAYUP by CALDWELL,CAM",2
--,,,,,"REBOUND DEF by HIRSH,ELIJAH",,,"REBOUND DEF by HIRSH,ELIJAH",2
05:05,,57 (+9),,48,"GOOD LAYUP by HIRSH,ELIJAH(in the paint)",BCM 57-48 (+9),,"GOOD LAYUP by HIRSH,ELIJAH(in the paint)",2
--,,,,,"ASSIST  by CLARK,ETHAN",,,"ASSIST  by CLARK,ETHAN",2
05:05,"FOUL  by LEE,MATT",,,,,,,"FOUL  by LEE,MATT",2
05:05,,57 (+8),,49,"GOOD FT by HIRSH,ELIJAH",BCM 57-49 (+8),,"GOOD FT by HIRSH,ELIJAH",2
05:05,"SUB IN by HOLLOWAY,JACK",,,,,,,"SUB IN by HOLLOWAY,JACK",2
05:05,"SUB OUT by LEE,MATT",,,,,,,"SUB OUT by LEE,MATT",2
04:40,,,,,"FOUL  by HASLAM,ETHAN",,,"FOUL  by HASLAM,ETHAN",2
04:36,,,,,"FOUL  by ATKINSON,QUINN",,,"FOUL  by ATKINSON,QUINN",2
04:32,"MISS 3PTR by SMITH,LUKE",,,,,,,"MISS 3PTR by SMITH,LUKE",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
04:17,,,,,"MISS JUMPER by MOORE,MYLES",,,"MISS JUMPER by MOORE,MYLES",2
--,"REBOUND DEF by WARLICK,JORDAN",,,,,,,"REBOUND DEF by WARLICK,JORDAN",2
04:02,"GOOD 3PTR by SMITH,LUKE",60 (+11),,49,,SEWANEE 60-49 (+11),,"GOOD 3PTR by SMITH,LUKE",2
--,"ASSIST  by BUESCHER,HUNTER",,,,,,,"ASSIST  by BUESCHER,HUNTER",2
03:45,,60 (+9),,51,"GOOD DUNK by HIRSH,ELIJAH(in the paint)",BCM 60-51 (+9),,"GOOD DUNK by HIRSH,ELIJAH(in the paint)",2
--,,,,,"ASSIST  by MOORE,MYLES",,,"ASSIST  by MOORE,MYLES",2
03:15,"MISS JUMPER by HOLLOWAY,JACK",,,,,,,"MISS JUMPER by HOLLOWAY,JACK",2
--,,,,,"REBOUND DEF by ATKINSON,QUINN",,,"REBOUND DEF by ATKINSON,QUINN",2
03:04,,,,,"MISS JUMPER by ATKINSON,QUINN",,,"MISS JUMPER by ATKINSON,QUINN",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
03:03,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
03:03,,,,,"SUB IN by HAYNES,CALEB",,,"SUB IN by HAYNES,CALEB",2
03:03,,,,,"SUB IN by JOHNSON,CORY",,,"SUB IN by JOHNSON,CORY",2
03:03,,,,,"SUB OUT by ATKINSON,QUINN",,,"SUB OUT by ATKINSON,QUINN",2
03:03,,,,,"SUB OUT by HASLAM,ETHAN",,,"SUB OUT by HASLAM,ETHAN",2
02:47,,,,,"MISS 3PTR by HIRSH,ELIJAH",,,"MISS 3PTR by HIRSH,ELIJAH",2
--,,,,,"REBOUND OFF by MOORE,MYLES",,,"REBOUND OFF by MOORE,MYLES",2
02:45,"FOUL  by BUESCHER,HUNTER",,,,,,,"FOUL  by BUESCHER,HUNTER",2
02:45,,60 (+8),,52,"GOOD FT by MOORE,MYLES",BCM 60-52 (+8),,"GOOD FT by MOORE,MYLES",2
02:45,,,,,"MISS FT by MOORE,MYLES",,,"MISS FT by MOORE,MYLES",2
--,"REBOUND DEF by CALDWELL,CAM",,,,,,,"REBOUND DEF by CALDWELL,CAM",2
02:45,,,,,"FOUL  by HAYNES,CALEB",,,"FOUL  by HAYNES,CALEB",2
02:45,"GOOD FT by CALDWELL,CAM",61 (+9),,52,,SEWANEE 61-52 (+9),,"GOOD FT by CALDWELL,CAM",2
02:45,"GOOD FT by CALDWELL,CAM",62 (+10),,52,,SEWANEE 62-52 (+10),,"GOOD FT by CALDWELL,CAM",2
02:45,"SUB IN by LEE,MATT",,,,,,,"SUB IN by LEE,MATT",2
02:45,"SUB OUT by HOLLOWAY,JACK",,,,,,,"SUB OUT by HOLLOWAY,JACK",2
02:45,,,,,"SUB IN by ATKINSON,QUINN",,,"SUB IN by ATKINSON,QUINN",2
02:45,,,,,"SUB OUT by HAYNES,CALEB",,,"SUB OUT by HAYNES,CALEB",2
02:35,,,,,"SUB IN by HAYNES,CALEB",,,"SUB IN by HAYNES,CALEB",2
02:35,,,,,"SUB OUT by ATKINSON,QUINN",,,"SUB OUT by ATKINSON,QUINN",2
02:33,"FOUL  by LEE,MATT",,,,,,,"FOUL  by LEE,MATT",2
02:33,,,,,"MISS FT by HIRSH,ELIJAH",,,"MISS FT by HIRSH,ELIJAH",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
02:33,,62 (+9),,53,"GOOD FT by HIRSH,ELIJAH",BCM 62-53 (+9),,"GOOD FT by HIRSH,ELIJAH",2
02:33,"SUB IN by HOLLOWAY,JACK",,,,,,,"SUB IN by HOLLOWAY,JACK",2
02:33,"SUB OUT by LEE,MATT",,,,,,,"SUB OUT by LEE,MATT",2
02:33,,,,,"SUB IN by ATKINSON,QUINN",,,"SUB IN by ATKINSON,QUINN",2
02:33,,,,,"SUB OUT by HAYNES,CALEB",,,"SUB OUT by HAYNES,CALEB",2
02:29,,,,,"FOUL  by CLARK,ETHAN",,,"FOUL  by CLARK,ETHAN",2
02:27,"MISS FT by HOLLOWAY,JACK",,,,,,,"MISS FT by HOLLOWAY,JACK",2
--,,,,,"REBOUND DEF by ATKINSON,QUINN",,,"REBOUND DEF by ATKINSON,QUINN",2
02:20,"FOUL  by HOLLOWAY,JACK",,,,,,,"FOUL  by HOLLOWAY,JACK",2
02:20,,62 (+8),,54,"GOOD FT by HIRSH,ELIJAH",BCM 62-54 (+8),,"GOOD FT by HIRSH,ELIJAH",2
02:20,,62 (+7),,55,"GOOD FT by HIRSH,ELIJAH",BCM 62-55 (+7),,"GOOD FT by HIRSH,ELIJAH",2
02:20,"SUB IN by BARRY,MICHAEL",,,,,,,"SUB IN by BARRY,MICHAEL",2
02:20,"SUB OUT by HOLLOWAY,JACK",,,,,,,"SUB OUT by HOLLOWAY,JACK",2
02:20,,,,,"SUB IN by HASLAM,ETHAN",,,"SUB IN by HASLAM,ETHAN",2
02:20,,,,,"SUB OUT by CLARK,ETHAN",,,"SUB OUT by CLARK,ETHAN",2
02:18,,,,,"FOUL  by JOHNSON,CORY",,,"FOUL  by JOHNSON,CORY",2
02:18,"GOOD FT by SMITH,LUKE",63 (+8),,55,,SEWANEE 63-55 (+8),,"GOOD FT by SMITH,LUKE",2
02:18,"GOOD FT by SMITH,LUKE",64 (+9),,55,,SEWANEE 64-55 (+9),,"GOOD FT by SMITH,LUKE",2
02:18,"SUB IN by HOLLOWAY,JACK",,,,,,,"SUB IN by HOLLOWAY,JACK",2
02:18,"SUB OUT by BARRY,MICHAEL",,,,,,,"SUB OUT by BARRY,MICHAEL",2
02:18,,,,,"SUB IN by CLARK,ETHAN",,,"SUB IN by CLARK,ETHAN",2
02:18,,,,,"SUB OUT by HASLAM,ETHAN",,,"SUB OUT by HASLAM,ETHAN",2
02:08,,64 (+7),,57,"GOOD LAYUP by ATKINSON,QUINN(in the paint)",BCM 64-57 (+7),,"GOOD LAYUP by ATKINSON,QUINN(in the paint)",2
01:59,"TURNOVER  by BUESCHER,HUNTER",,,,,,,"TURNOVER  by BUESCHER,HUNTER",2
01:58,,,,,"STEAL  by MOORE,MYLES",,,"STEAL  by MOORE,MYLES",2
01:56,,,,,"TURNOVER  by ATKINSON,QUINN",,,"TURNOVER  by ATKINSON,QUINN",2
01:55,"STEAL  by SMITH,LUKE",,,,,,,"STEAL  by SMITH,LUKE",2
01:35,"MISS 3PTR by CALDWELL,CAM",,,,,,,"MISS 3PTR by CALDWELL,CAM",2
--,,,,,"REBOUND DEF by HIRSH,ELIJAH",,,"REBOUND DEF by HIRSH,ELIJAH",2
01:29,,,,,"TURNOVER  by MOORE,MYLES",,,"TURNOVER  by MOORE,MYLES",2
01:29,"STEAL  by CALDWELL,CAM",,,,,,,"STEAL  by CALDWELL,CAM",2
01:29,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
01:11,"MISS LAYUP by SMITH,LUKE",,,,,,,"MISS LAYUP by SMITH,LUKE",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
01:10,"FOUL  by CALDWELL,CAM",,,,,,,"FOUL  by CALDWELL,CAM",2
01:10,,64 (+6),,58,"GOOD FT by ATKINSON,QUINN",BCM 64-58 (+6),,"GOOD FT by ATKINSON,QUINN",2
01:10,,,,,"MISS FT by ATKINSON,QUINN",,,"MISS FT by ATKINSON,QUINN",2
--,"REBOUND DEF by CALDWELL,CAM",,,,,,,"REBOUND DEF by CALDWELL,CAM",2
01:10,,,,,"FOUL  by MOORE,MYLES",,,"FOUL  by MOORE,MYLES",2
01:10,"MISS FT by CALDWELL,CAM",,,,,,,"MISS FT by CALDWELL,CAM",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
01:10,"MISS FT by CALDWELL,CAM",,,,,,,"MISS FT by CALDWELL,CAM",2
--,,,,,"REBOUND DEF by ATKINSON,QUINN",,,"REBOUND DEF by ATKINSON,QUINN",2
01:10,"SUB IN by BARRY,MICHAEL",,,,,,,"SUB IN by BARRY,MICHAEL",2
01:10,"SUB OUT by HOLLOWAY,JACK",,,,,,,"SUB OUT by HOLLOWAY,JACK",2
01:01,,,,,"MISS JUMPER by JOHNSON,CORY",,,"MISS JUMPER by JOHNSON,CORY",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
01:00,"SUB IN by HOLLOWAY,JACK",,,,,,,"SUB IN by HOLLOWAY,JACK",2
01:00,"SUB OUT by BARRY,MICHAEL",,,,,,,"SUB OUT by BARRY,MICHAEL",2
00:57,,,,,"FOUL  by ATKINSON,QUINN",,,"FOUL  by ATKINSON,QUINN",2
00:57,"GOOD FT by BARRY,MICHAEL",65 (+7),,58,,SEWANEE 65-58 (+7),,"GOOD FT by BARRY,MICHAEL",2
00:57,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:57,"MISS FT by BARRY,MICHAEL",,,,,,,"MISS FT by BARRY,MICHAEL",2
--,,,,,"REBOUND DEF by ATKINSON,QUINN",,,"REBOUND DEF by ATKINSON,QUINN",2
00:57,,,,,"SUB IN by HASLAM,ETHAN",,,"SUB IN by HASLAM,ETHAN",2
00:57,,,,,"SUB OUT by JOHNSON,CORY",,,"SUB OUT by JOHNSON,CORY",2
00:51,,65 (+4),,61,"GOOD 3PTR by HIRSH,ELIJAH",BCM 65-61 (+4),,"GOOD 3PTR by HIRSH,ELIJAH",2
--,,,,,"ASSIST  by MOORE,MYLES",,,"ASSIST  by MOORE,MYLES",2
00:43,,,,,"FOUL  by HASLAM,ETHAN",,,"FOUL  by HASLAM,ETHAN",2
00:43,"MISS FT by BUESCHER,HUNTER",,,,,,,"MISS FT by BUESCHER,HUNTER",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
00:43,"GOOD FT by BUESCHER,HUNTER",66 (+5),,61,,SEWANEE 66-61 (+5),,"GOOD FT by BUESCHER,HUNTER",2
00:43,"SUB IN by BARRY,MICHAEL",,,,,,,"SUB IN by BARRY,MICHAEL",2
00:43,"SUB OUT by HOLLOWAY,JACK",,,,,,,"SUB OUT by HOLLOWAY,JACK",2
00:34,,,,,"MISS 3PTR by HIRSH,ELIJAH",,,"MISS 3PTR by HIRSH,ELIJAH",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
00:31,"SUB IN by HOLLOWAY,JACK",,,,,,,"SUB IN by HOLLOWAY,JACK",2
00:31,"SUB OUT by BARRY,MICHAEL",,,,,,,"SUB OUT by BARRY,MICHAEL",2
00:26,,,,,"FOUL  by HIRSH,ELIJAH",,,"FOUL  by HIRSH,ELIJAH",2
00:26,"GOOD FT by BUESCHER,HUNTER",67 (+6),,61,,SEWANEE 67-61 (+6),,"GOOD FT by BUESCHER,HUNTER",2
00:26,"MISS FT by BUESCHER,HUNTER",,,,,,,"MISS FT by BUESCHER,HUNTER",2
--,,,,,"REBOUND DEF by HIRSH,ELIJAH",,,"REBOUND DEF by HIRSH,ELIJAH",2
00:26,"SUB IN by BARRY,MICHAEL",,,,,,,"SUB IN by BARRY,MICHAEL",2
00:26,"SUB OUT by HOLLOWAY,JACK",,,,,,,"SUB OUT by HOLLOWAY,JACK",2
00:26,,,,,"SUB IN by JOHNSON,CORY",,,"SUB IN by JOHNSON,CORY",2
00:26,,,,,"SUB OUT by HASLAM,ETHAN",,,"SUB OUT by HASLAM,ETHAN",2
00:21,"FOUL  by SMITH,LUKE",,,,,,,"FOUL  by SMITH,LUKE",2
00:21,,67 (+5),,62,"GOOD FT by JOHNSON,CORY",BCM 67-62 (+5),,"GOOD FT by JOHNSON,CORY",2
00:21,,,,,"MISS FT by JOHNSON,CORY",,,"MISS FT by JOHNSON,CORY",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:21,,67 (+4),,63,"GOOD FT by JOHNSON,CORY",BCM 67-63 (+4),,"GOOD FT by JOHNSON,CORY",2
00:21,"SUB IN by HOLLOWAY,JACK",,,,,,,"SUB IN by HOLLOWAY,JACK",2
00:21,"SUB OUT by BARRY,MICHAEL",,,,,,,"SUB OUT by BARRY,MICHAEL",2
00:21,,,,,"SUB IN by JOHNSON,CORY",,,"SUB IN by JOHNSON,CORY",2
00:21,,,,,"SUB IN by HASLAM,ETHAN",,,"SUB IN by HASLAM,ETHAN",2
00:21,,,,,"SUB OUT by HIRSH,ELIJAH",,,"SUB OUT by HIRSH,ELIJAH",2
00:21,,,,,"SUB OUT by JOHNSON,CORY",,,"SUB OUT by JOHNSON,CORY",2
00:16,,,,,"FOUL  by MOORE,MYLES",,,"FOUL  by MOORE,MYLES",2
00:16,"GOOD FT by BUESCHER,HUNTER",68 (+5),,63,,SEWANEE 68-63 (+5),,"GOOD FT by BUESCHER,HUNTER",2
00:16,"GOOD FT by BUESCHER,HUNTER",69 (+6),,63,,SEWANEE 69-63 (+6),,"GOOD FT by BUESCHER,HUNTER",2
00:16,"SUB IN by BARRY,MICHAEL",,,,,,,"SUB IN by BARRY,MICHAEL",2
00:16,"SUB OUT by HOLLOWAY,JACK",,,,,,,"SUB OUT by HOLLOWAY,JACK",2
00:16,,,,,"SUB IN by HIRSH,ELIJAH",,,"SUB IN by HIRSH,ELIJAH",2
00:16,,,,,"SUB OUT by MOORE,MYLES",,,"SUB OUT by MOORE,MYLES",2
00:11,,,,,"MISS 3PTR by CLARK,ETHAN",,,"MISS 3PTR by CLARK,ETHAN",2
--,"REBOUND DEF by SMITH,LUKE",,,,,,,"REBOUND DEF by SMITH,LUKE",2
00:09,,,,,"FOUL  by CUMMINGS,DREW",,,"FOUL  by CUMMINGS,DREW",2
00:09,"MISS FT by SMITH,LUKE",,,,,,,"MISS FT by SMITH,LUKE",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
00:09,"GOOD FT by SMITH,LUKE",70 (+7),,63,,SEWANEE 70-63 (+7),,"GOOD FT by SMITH,LUKE",2
00:09,,,,,"SUB IN by CUMMINGS,DREW",,,"SUB IN by CUMMINGS,DREW",2
00:09,,,,,"SUB OUT by HASLAM,ETHAN",,,"SUB OUT by HASLAM,ETHAN",2
00:04,,,,,"MISS 3PTR by ATKINSON,QUINN",,,"MISS 3PTR by ATKINSON,QUINN",2
--,"REBOUND DEF by HOLLOWAY,JACK",,,,,,,"REBOUND DEF by HOLLOWAY,JACK",2
