Time Remaining,SEWANEE,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
17:18,,28,,45 (+17),"GOOD 3PTR by CRAIN,JOHN",BSC 28-45 (+17),,"GOOD 3PTR by CRAIN,JOHN",2
--,,,,,"ASSIST  by THOMAS,LARRY",,,"ASSIST  by THOMAS,LARRY",2
17:04,,,,,"FOUL  by HOLLAND,JASON",,,"FOUL  by HOLLAND,JASON",2
17:04,"SUB IN by BORN,CLAY",,,,,,,"SUB IN by BORN,CLAY",2
17:04,"SUB OUT by TOME,MATT",,,,,,,"SUB OUT by TOME,MATT",2
17:04,,,,,"SUB IN by LEWIS,EVAN",,,"SUB IN by LEWIS,EVAN",2
17:04,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",2
16:50,,,,,"FOUL  by THOMAS,LARRY",,,"FOUL  by THOMAS,LARRY",2
16:29,"MISS 3PTR by WILLIAMS,JORDEN",,,,,,,"MISS 3PTR by WILLIAMS,JORDEN",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
16:27,"FOUL  by BROWN,SETH",,,,,,,"FOUL  by BROWN,SETH",2
16:15,"FOUL  by BROWN,SETH",,,,,,,"FOUL  by BROWN,SETH",2
16:15,,28,,46 (+18),"GOOD FT by SCHAMP,GRIFFIN",BSC 28-46 (+18),,"GOOD FT by SCHAMP,GRIFFIN",2
16:15,,28,,47 (+19),"GOOD FT by SCHAMP,GRIFFIN",BSC 28-47 (+19),,"GOOD FT by SCHAMP,GRIFFIN",2
16:15,"SUB IN by BORN,LEO",,,,,,,"SUB IN by BORN,LEO",2
16:15,"SUB IN by VEAL,ROBERT",,,,,,,"SUB IN by VEAL,ROBERT",2
16:15,"SUB OUT by BORN,CLAY",,,,,,,"SUB OUT by BORN,CLAY",2
16:15,"SUB OUT by BROWN,SETH",,,,,,,"SUB OUT by BROWN,SETH",2
16:15,,,,,"SUB IN by GALFSKY,ANDER",,,"SUB IN by GALFSKY,ANDER",2
16:15,,,,,"SUB IN by THOM,IAN",,,"SUB IN by THOM,IAN",2
16:15,,,,,"SUB IN by AVERY,ALEX",,,"SUB IN by AVERY,ALEX",2
16:15,,,,,"SUB IN by HAYES,CONNER",,,"SUB IN by HAYES,CONNER",2
16:15,,,,,"SUB OUT by HOLLAND,JASON",,,"SUB OUT by HOLLAND,JASON",2
16:15,,,,,"SUB OUT by CRAIN,JOHN",,,"SUB OUT by CRAIN,JOHN",2
16:15,,,,,"SUB OUT by SCHAMP,GRIFFIN",,,"SUB OUT by SCHAMP,GRIFFIN",2
16:15,,,,,"SUB OUT by LEWIS,EVAN",,,"SUB OUT by LEWIS,EVAN",2
15:58,"TURNOVER  by WILLIAMS,JORDEN",,,,,,,"TURNOVER  by WILLIAMS,JORDEN",2
15:56,,,,,"STEAL  by THOMAS,LARRY",,,"STEAL  by THOMAS,LARRY",2
15:44,,28,,49 (+21),"GOOD LAYUP by AVERY,ALEX(in the paint)",BSC 28-49 (+21),,"GOOD LAYUP by AVERY,ALEX(in the paint)",2
--,,,,,"ASSIST  by THOMAS,LARRY",,,"ASSIST  by THOMAS,LARRY",2
15:24,"MISS JUMPER by CALDWELL,MARCELLUS",,,,,,,"MISS JUMPER by CALDWELL,MARCELLUS",2
--,,,,,"REBOUND DEF by THOM,IAN",,,"REBOUND DEF by THOM,IAN",2
14:55,,,,,"MISS LAYUP by THOM,IAN",,,"MISS LAYUP by THOM,IAN",2
--,"REBOUND DEF by CALDWELL,MARCELLUS",,,,,,,"REBOUND DEF by CALDWELL,MARCELLUS",2
14:31,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
14:31,"SUB IN by TOME,MATT",,,,,,,"SUB IN by TOME,MATT",2
14:31,"SUB IN by STONE,BRODY",,,,,,,"SUB IN by STONE,BRODY",2
14:31,"SUB OUT by CARTER,KESHONN",,,,,,,"SUB OUT by CARTER,KESHONN",2
14:31,"SUB OUT by CALDWELL,MARCELLUS",,,,,,,"SUB OUT by CALDWELL,MARCELLUS",2
14:31,,,,,"SUB IN by HOLLE,MASON",,,"SUB IN by HOLLE,MASON",2
14:31,,,,,"SUB IN by MCKAY,COLLIN",,,"SUB IN by MCKAY,COLLIN",2
14:31,,,,,"SUB OUT by THOM,IAN",,,"SUB OUT by THOM,IAN",2
14:31,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",2
14:17,"MISS 3PTR by BORN,LEO",,,,,,,"MISS 3PTR by BORN,LEO",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
14:04,"SUB IN by BORN,CLAY",,,,,,,"SUB IN by BORN,CLAY",2
14:04,"SUB OUT by WILLIAMS,JORDEN",,,,,,,"SUB OUT by WILLIAMS,JORDEN",2
13:46,,,,,"MISS 3PTR by MCKAY,COLLIN",,,"MISS 3PTR by MCKAY,COLLIN",2
--,"REBOUND DEF by BORN,CLAY",,,,,,,"REBOUND DEF by BORN,CLAY",2
13:33,,,,,"FOUL  by HOLLE,MASON",,,"FOUL  by HOLLE,MASON",2
13:33,,,,,"SUB IN by DANIELS,ROB",,,"SUB IN by DANIELS,ROB",2
13:33,,,,,"SUB IN by MCLEAN,JAMES",,,"SUB IN by MCLEAN,JAMES",2
13:33,,,,,"SUB IN by MARSCHNER,BRENDAN",,,"SUB IN by MARSCHNER,BRENDAN",2
13:33,,,,,"SUB IN by PERKINS,ALEX",,,"SUB IN by PERKINS,ALEX",2
13:33,,,,,"SUB OUT by GALFSKY,ANDER",,,"SUB OUT by GALFSKY,ANDER",2
13:33,,,,,"SUB OUT by MCKAY,COLLIN",,,"SUB OUT by MCKAY,COLLIN",2
13:33,,,,,"SUB OUT by AVERY,ALEX",,,"SUB OUT by AVERY,ALEX",2
13:33,,,,,"SUB OUT by HAYES,CONNER",,,"SUB OUT by HAYES,CONNER",2
13:30,,,,,"FOUL  by DANIELS,ROB",,,"FOUL  by DANIELS,ROB",2
13:24,,,,,"FOUL  by DANIELS,ROB",,,"FOUL  by DANIELS,ROB",2
13:24,"GOOD FT by BORN,CLAY",29,,49 (+20),,SEWANEE 29-49 (+20),,"GOOD FT by BORN,CLAY",2
13:24,"MISS FT by BORN,CLAY",,,,,,,"MISS FT by BORN,CLAY",2
--,,,,,"REBOUND DEF by HOLLE,MASON",,,"REBOUND DEF by HOLLE,MASON",2
13:22,"FOUL  by VEAL,ROBERT",,,,,,,"FOUL  by VEAL,ROBERT",2
13:07,,,,,"TURNOVER  by HOLLE,MASON",,,"TURNOVER  by HOLLE,MASON",2
13:06,"STEAL  by BORN,CLAY",,,,,,,"STEAL  by BORN,CLAY",2
13:03,,,,,"FOUL  by MARSCHNER,BRENDAN",,,"FOUL  by MARSCHNER,BRENDAN",2
13:03,"GOOD FT by BORN,CLAY",30,,49 (+19),,SEWANEE 30-49 (+19),,"GOOD FT by BORN,CLAY",2
13:03,"GOOD FT by BORN,CLAY",31,,49 (+18),,SEWANEE 31-49 (+18),,"GOOD FT by BORN,CLAY",2
13:03,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",2
13:03,,,,,"SUB IN by HOLLAND,JASON",,,"SUB IN by HOLLAND,JASON",2
13:03,,,,,"SUB IN by SCHAMP,GRIFFIN",,,"SUB IN by SCHAMP,GRIFFIN",2
13:03,,,,,"SUB IN by HENRY,COLIN",,,"SUB IN by HENRY,COLIN",2
13:03,,,,,"SUB IN by CRAIN,JOHN",,,"SUB IN by CRAIN,JOHN",2
13:03,,,,,"SUB OUT by HOLLE,MASON",,,"SUB OUT by HOLLE,MASON",2
13:03,,,,,"SUB OUT by DANIELS,ROB",,,"SUB OUT by DANIELS,ROB",2
13:03,,,,,"SUB OUT by MCLEAN,JAMES",,,"SUB OUT by MCLEAN,JAMES",2
13:03,,,,,"SUB OUT by MARSCHNER,BRENDAN",,,"SUB OUT by MARSCHNER,BRENDAN",2
13:03,,,,,"SUB OUT by PERKINS,ALEX",,,"SUB OUT by PERKINS,ALEX",2
12:39,,31,,52 (+21),"GOOD 3PTR by THOMAS,LARRY",BSC 31-52 (+21),,"GOOD 3PTR by THOMAS,LARRY",2
--,,,,,"ASSIST  by SCHAMP,GRIFFIN",,,"ASSIST  by SCHAMP,GRIFFIN",2
12:16,"TURNOVER  by BORN,CLAY",,,,,,,"TURNOVER  by BORN,CLAY",2
12:14,,,,,"STEAL  by THOMAS,LARRY",,,"STEAL  by THOMAS,LARRY",2
12:11,,,,,"MISS LAYUP by THOMAS,LARRY",,,"MISS LAYUP by THOMAS,LARRY",2
12:11,"BLOCK  by STONE,BRODY",,,,,,,"BLOCK  by STONE,BRODY",2
--,,,,,"REBOUND OFF by HENRY,COLIN",,,"REBOUND OFF by HENRY,COLIN",2
12:04,,,,,"MISS 3PTR by CRAIN,JOHN",,,"MISS 3PTR by CRAIN,JOHN",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
12:00,"SUB IN by CARTER,KESHONN",,,,,,,"SUB IN by CARTER,KESHONN",2
12:00,"SUB IN by BROWN,SETH",,,,,,,"SUB IN by BROWN,SETH",2
12:00,"SUB IN by CALDWELL,MARCELLUS",,,,,,,"SUB IN by CALDWELL,MARCELLUS",2
12:00,"SUB IN by WILLIAMS,JORDEN",,,,,,,"SUB IN by WILLIAMS,JORDEN",2
12:00,"SUB OUT by BORN,CLAY",,,,,,,"SUB OUT by BORN,CLAY",2
12:00,"SUB OUT by STONE,BRODY",,,,,,,"SUB OUT by STONE,BRODY",2
12:00,"SUB OUT by BORN,LEO",,,,,,,"SUB OUT by BORN,LEO",2
12:00,"SUB OUT by VEAL,ROBERT",,,,,,,"SUB OUT by VEAL,ROBERT",2
11:45,"MISS JUMPER by WILLIAMS,JORDEN",,,,,,,"MISS JUMPER by WILLIAMS,JORDEN",2
--,"REBOUND OFF by BROWN,SETH",,,,,,,"REBOUND OFF by BROWN,SETH",2
11:44,,,,,"FOUL  by HENRY,COLIN",,,"FOUL  by HENRY,COLIN",2
11:44,"MISS FT by BROWN,SETH",,,,,,,"MISS FT by BROWN,SETH",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
11:44,"GOOD FT by BROWN,SETH",32,,52 (+20),,SEWANEE 32-52 (+20),,"GOOD FT by BROWN,SETH",2
11:36,,,,,"FOUL  by HOLLAND,JASON",,,"FOUL  by HOLLAND,JASON",2
11:36,,,,,"TURNOVER  by HOLLAND,JASON",,,"TURNOVER  by HOLLAND,JASON",2
11:19,"GOOD JUMPER by WILLIAMS,JORDEN",34,,52 (+18),,SEWANEE 34-52 (+18),,"GOOD JUMPER by WILLIAMS,JORDEN",2
10:50,,,,,"MISS 3PTR by THOMAS,LARRY",,,"MISS 3PTR by THOMAS,LARRY",2
--,,,,,"REBOUND OFF by THOMAS,LARRY",,,"REBOUND OFF by THOMAS,LARRY",2
10:45,,34,,54 (+20),"GOOD LAYUP by THOMAS,LARRY(in the paint)",BSC 34-54 (+20),,"GOOD LAYUP by THOMAS,LARRY(in the paint)",2
10:36,"GOOD LAYUP by BROWN,SETH(in the paint)",36,,54 (+18),,SEWANEE 36-54 (+18),,"GOOD LAYUP by BROWN,SETH(in the paint)",2
10:35,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
10:35,"SUB IN by BORN,LEO",,,,,,,"SUB IN by BORN,LEO",2
10:35,"SUB OUT by BROWN,SETH",,,,,,,"SUB OUT by BROWN,SETH",2
10:11,,,,,"TURNOVER  by HENRY,COLIN",,,"TURNOVER  by HENRY,COLIN",2
10:09,"STEAL  by BORN,LEO",,,,,,,"STEAL  by BORN,LEO",2
09:43,"MISS JUMPER by WILLIAMS,JORDEN",,,,,,,"MISS JUMPER by WILLIAMS,JORDEN",2
--,"REBOUND OFF by CALDWELL,MARCELLUS",,,,,,,"REBOUND OFF by CALDWELL,MARCELLUS",2
09:40,"GOOD TIPIN by CALDWELL,MARCELLUS(in the paint)",38,,54 (+16),,SEWANEE 38-54 (+16),,"GOOD TIPIN by CALDWELL,MARCELLUS(in the paint)",2
09:36,"FOUL  by WILLIAMS,JORDEN",,,,,,,"FOUL  by WILLIAMS,JORDEN",2
09:36,,38,,55 (+17),"GOOD FT by HOLLAND,JASON",BSC 38-55 (+17),,"GOOD FT by HOLLAND,JASON",2
09:36,,,,,"MISS FT by HOLLAND,JASON",,,"MISS FT by HOLLAND,JASON",2
--,"REBOUND DEF by CARTER,KESHONN",,,,,,,"REBOUND DEF by CARTER,KESHONN",2
09:36,,,,,"SUB IN by AVERY,ALEX",,,"SUB IN by AVERY,ALEX",2
09:36,,,,,"SUB IN by HAYES,CONNER",,,"SUB IN by HAYES,CONNER",2
09:36,,,,,"SUB IN by MCKAY,COLLIN",,,"SUB IN by MCKAY,COLLIN",2
09:36,,,,,"SUB IN by LEWIS,EVAN",,,"SUB IN by LEWIS,EVAN",2
09:36,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",2
09:36,,,,,"SUB OUT by SCHAMP,GRIFFIN",,,"SUB OUT by SCHAMP,GRIFFIN",2
09:36,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",2
09:36,,,,,"SUB OUT by CRAIN,JOHN",,,"SUB OUT by CRAIN,JOHN",2
09:26,"MISS JUMPER by CALDWELL,MARCELLUS",,,,,,,"MISS JUMPER by CALDWELL,MARCELLUS",2
--,"REBOUND OFF by BORN,LEO",,,,,,,"REBOUND OFF by BORN,LEO",2
09:21,"GOOD LAYUP by BORN,LEO(in the paint)",40,,55 (+15),,SEWANEE 40-55 (+15),,"GOOD LAYUP by BORN,LEO(in the paint)",2
09:21,,,,,"FOUL  by LEWIS,EVAN",,,"FOUL  by LEWIS,EVAN",2
09:21,"MISS FT by BORN,LEO",,,,,,,"MISS FT by BORN,LEO",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
09:21,,,,,"SUB IN by THOM,IAN",,,"SUB IN by THOM,IAN",2
09:21,,,,,"SUB OUT by HOLLAND,JASON",,,"SUB OUT by HOLLAND,JASON",2
09:13,"MISS 3PTR by WILLIAMS,JORDEN",,,,,,,"MISS 3PTR by WILLIAMS,JORDEN",2
--,,,,,"REBOUND DEF by AVERY,ALEX",,,"REBOUND DEF by AVERY,ALEX",2
08:38,,,,,"MISS JUMPER by HAYES,CONNER",,,"MISS JUMPER by HAYES,CONNER",2
--,"REBOUND DEF by TOME,MATT",,,,,,,"REBOUND DEF by TOME,MATT",2
08:22,"MISS LAYUP by CARTER,KESHONN",,,,,,,"MISS LAYUP by CARTER,KESHONN",2
--,,,,,"REBOUND DEF by THOM,IAN",,,"REBOUND DEF by THOM,IAN",2
08:03,,,,,"MISS LAYUP by LEWIS,EVAN",,,"MISS LAYUP by LEWIS,EVAN",2
08:03,"BLOCK  by CARTER,KESHONN",,,,,,,"BLOCK  by CARTER,KESHONN",2
--,"REBOUND DEF by CARTER,KESHONN",,,,,,,"REBOUND DEF by CARTER,KESHONN",2
08:01,,,,,"FOUL  by THOM,IAN",,,"FOUL  by THOM,IAN",2
08:01,"GOOD FT by CALDWELL,MARCELLUS",41,,55 (+14),,SEWANEE 41-55 (+14),,"GOOD FT by CALDWELL,MARCELLUS",2
08:01,"MISS FT by CALDWELL,MARCELLUS",,,,,,,"MISS FT by CALDWELL,MARCELLUS",2
--,,,,,"REBOUND DEF by AVERY,ALEX",,,"REBOUND DEF by AVERY,ALEX",2
08:01,"SUB IN by NELSON,ANVIL",,,,,,,"SUB IN by NELSON,ANVIL",2
08:01,"SUB IN by BORN,CLAY",,,,,,,"SUB IN by BORN,CLAY",2
08:01,"SUB OUT by CARTER,KESHONN",,,,,,,"SUB OUT by CARTER,KESHONN",2
08:01,"SUB OUT by WILLIAMS,JORDEN",,,,,,,"SUB OUT by WILLIAMS,JORDEN",2
08:01,,,,,"SUB IN by GALFSKY,ANDER",,,"SUB IN by GALFSKY,ANDER",2
08:01,,,,,"SUB OUT by HAYES,CONNER",,,"SUB OUT by HAYES,CONNER",2
07:54,,,,,"TURNOVER  by AVERY,ALEX",,,"TURNOVER  by AVERY,ALEX",2
07:53,"STEAL  by CALDWELL,MARCELLUS",,,,,,,"STEAL  by CALDWELL,MARCELLUS",2
07:39,"MISS JUMPER by NELSON,ANVIL",,,,,,,"MISS JUMPER by NELSON,ANVIL",2
--,,,,,"REBOUND DEF by GALFSKY,ANDER",,,"REBOUND DEF by GALFSKY,ANDER",2
07:36,"FOUL  by NELSON,ANVIL",,,,,,,"FOUL  by NELSON,ANVIL",2
07:36,"SUB IN by DOWNEY,WILL",,,,,,,"SUB IN by DOWNEY,WILL",2
07:36,"SUB OUT by CALDWELL,MARCELLUS",,,,,,,"SUB OUT by CALDWELL,MARCELLUS",2
07:36,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",2
07:36,,,,,"SUB OUT by MCKAY,COLLIN",,,"SUB OUT by MCKAY,COLLIN",2
07:15,,41,,57 (+16),"GOOD JUMPER by THOMAS,LARRY",BSC 41-57 (+16),,"GOOD JUMPER by THOMAS,LARRY",2
--,,,,,"ASSIST  by GALFSKY,ANDER",,,"ASSIST  by GALFSKY,ANDER",2
06:45,"TURNOVER  by BORN,LEO",,,,,,,"TURNOVER  by BORN,LEO",2
06:44,,,,,"STEAL  by THOMAS,LARRY",,,"STEAL  by THOMAS,LARRY",2
06:44,"FOUL  by BORN,LEO",,,,,,,"FOUL  by BORN,LEO",2
06:44,,41,,58 (+17),"GOOD FT by THOM,IAN",BSC 41-58 (+17),,"GOOD FT by THOM,IAN",2
06:44,,41,,59 (+18),"GOOD FT by THOM,IAN",BSC 41-59 (+18),,"GOOD FT by THOM,IAN",2
06:44,"SUB IN by WILLIAMS,JORDEN",,,,,,,"SUB IN by WILLIAMS,JORDEN",2
06:44,"SUB IN by CARTER,KESHONN",,,,,,,"SUB IN by CARTER,KESHONN",2
06:44,"SUB OUT by NELSON,ANVIL",,,,,,,"SUB OUT by NELSON,ANVIL",2
06:44,"SUB OUT by BORN,LEO",,,,,,,"SUB OUT by BORN,LEO",2
06:33,,,,,"FOUL  by GALFSKY,ANDER",,,"FOUL  by GALFSKY,ANDER",2
06:33,"MISS FT by BORN,CLAY",,,,,,,"MISS FT by BORN,CLAY",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
06:33,"MISS FT by BORN,CLAY",,,,,,,"MISS FT by BORN,CLAY",2
--,"REBOUND OFF by BORN,CLAY",,,,,,,"REBOUND OFF by BORN,CLAY",2
06:33,"SUB IN by CALDWELL,MARCELLUS",,,,,,,"SUB IN by CALDWELL,MARCELLUS",2
06:33,"SUB OUT by TOME,MATT",,,,,,,"SUB OUT by TOME,MATT",2
06:33,,,,,"SUB IN by MCLEAN,JAMES",,,"SUB IN by MCLEAN,JAMES",2
06:33,,,,,"SUB IN by MARSCHNER,BRENDAN",,,"SUB IN by MARSCHNER,BRENDAN",2
06:33,,,,,"SUB IN by PERKINS,ALEX",,,"SUB IN by PERKINS,ALEX",2
06:33,,,,,"SUB IN by DANIELS,ROB",,,"SUB IN by DANIELS,ROB",2
06:33,,,,,"SUB IN by HOLLE,MASON",,,"SUB IN by HOLLE,MASON",2
06:33,,,,,"SUB OUT by AVERY,ALEX",,,"SUB OUT by AVERY,ALEX",2
06:33,,,,,"SUB OUT by THOM,IAN",,,"SUB OUT by THOM,IAN",2
06:33,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",2
06:33,,,,,"SUB OUT by LEWIS,EVAN",,,"SUB OUT by LEWIS,EVAN",2
06:33,,,,,"SUB OUT by GALFSKY,ANDER",,,"SUB OUT by GALFSKY,ANDER",2
06:26,"GOOD 3PTR by DOWNEY,WILL",44,,59 (+15),,SEWANEE 44-59 (+15),,"GOOD 3PTR by DOWNEY,WILL",2
--,"ASSIST  by BORN,CLAY",,,,,,,"ASSIST  by BORN,CLAY",2
05:50,,,,,"FOUL  by MARSCHNER,BRENDAN",,,"FOUL  by MARSCHNER,BRENDAN",2
05:50,,,,,"TURNOVER  by MARSCHNER,BRENDAN",,,"TURNOVER  by MARSCHNER,BRENDAN",2
05:50,"SUB IN by BROWN,SETH",,,,,,,"SUB IN by BROWN,SETH",2
05:50,"SUB OUT by BORN,CLAY",,,,,,,"SUB OUT by BORN,CLAY",2
05:50,,,,,"SUB IN by HOLLAND,JASON",,,"SUB IN by HOLLAND,JASON",2
05:50,,,,,"SUB IN by SCHAMP,GRIFFIN",,,"SUB IN by SCHAMP,GRIFFIN",2
05:50,,,,,"SUB IN by HENRY,COLIN",,,"SUB IN by HENRY,COLIN",2
05:50,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",2
05:50,,,,,"SUB IN by CRAIN,JOHN",,,"SUB IN by CRAIN,JOHN",2
05:50,,,,,"SUB OUT by MCLEAN,JAMES",,,"SUB OUT by MCLEAN,JAMES",2
05:50,,,,,"SUB OUT by MARSCHNER,BRENDAN",,,"SUB OUT by MARSCHNER,BRENDAN",2
05:50,,,,,"SUB OUT by PERKINS,ALEX",,,"SUB OUT by PERKINS,ALEX",2
05:50,,,,,"SUB OUT by DANIELS,ROB",,,"SUB OUT by DANIELS,ROB",2
05:50,,,,,"SUB OUT by HOLLE,MASON",,,"SUB OUT by HOLLE,MASON",2
05:33,"MISS 3PTR by DOWNEY,WILL",,,,,,,"MISS 3PTR by DOWNEY,WILL",2
--,"REBOUND OFF by CARTER,KESHONN",,,,,,,"REBOUND OFF by CARTER,KESHONN",2
05:30,"GOOD LAYUP by CARTER,KESHONN(in the paint)",46,,59 (+13),,SEWANEE 46-59 (+13),,"GOOD LAYUP by CARTER,KESHONN(in the paint)",2
05:30,,,,,"FOUL  by HENRY,COLIN",,,"FOUL  by HENRY,COLIN",2
05:30,"MISS FT by CARTER,KESHONN",,,,,,,"MISS FT by CARTER,KESHONN",2
--,,,,,"REBOUND DEF by THOMAS,LARRY",,,"REBOUND DEF by THOMAS,LARRY",2
04:54,,,,,"MISS LAYUP by HENRY,COLIN",,,"MISS LAYUP by HENRY,COLIN",2
--,"REBOUND DEF by CARTER,KESHONN",,,,,,,"REBOUND DEF by CARTER,KESHONN",2
04:41,,,,,"FOUL  by THOMAS,LARRY",,,"FOUL  by THOMAS,LARRY",2
04:41,"GOOD FT by CALDWELL,MARCELLUS",47,,59 (+12),,SEWANEE 47-59 (+12),,"GOOD FT by CALDWELL,MARCELLUS",2
04:41,"GOOD FT by CALDWELL,MARCELLUS",48,,59 (+11),,SEWANEE 48-59 (+11),,"GOOD FT by CALDWELL,MARCELLUS",2
04:41,"SUB IN by TOME,MATT",,,,,,,"SUB IN by TOME,MATT",2
04:41,"SUB OUT by DOWNEY,WILL",,,,,,,"SUB OUT by DOWNEY,WILL",2
04:25,,,,,"TURNOVER  by SCHAMP,GRIFFIN",,,"TURNOVER  by SCHAMP,GRIFFIN",2
04:25,,,,,"SUB IN by GALFSKY,ANDER",,,"SUB IN by GALFSKY,ANDER",2
04:25,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",2
04:03,"GOOD JUMPER by CARTER,KESHONN",50,,59 (+9),,SEWANEE 50-59 (+9),,"GOOD JUMPER by CARTER,KESHONN",2
--,"ASSIST  by BROWN,SETH",,,,,,,"ASSIST  by BROWN,SETH",2
03:57,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
03:36,,,,,"TURNOVER  by THOMAS,LARRY",,,"TURNOVER  by THOMAS,LARRY",2
03:19,"GOOD JUMPER by CALDWELL,MARCELLUS(in the paint)",52,,59 (+7),,SEWANEE 52-59 (+7),,"GOOD JUMPER by CALDWELL,MARCELLUS(in the paint)",2
02:45,,,,,"TURNOVER  by SCHAMP,GRIFFIN",,,"TURNOVER  by SCHAMP,GRIFFIN",2
02:43,"STEAL  by CARTER,KESHONN",,,,,,,"STEAL  by CARTER,KESHONN",2
02:28,"MISS JUMPER by CARTER,KESHONN",,,,,,,"MISS JUMPER by CARTER,KESHONN",2
--,,,,,"REBOUND DEF by SCHAMP,GRIFFIN",,,"REBOUND DEF by SCHAMP,GRIFFIN",2
01:54,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
01:54,"SUB IN by BORN,LEO",,,,,,,"SUB IN by BORN,LEO",2
01:54,"SUB OUT by BROWN,SETH",,,,,,,"SUB OUT by BROWN,SETH",2
01:53,,,,,"MISS 3PTR by GALFSKY,ANDER",,,"MISS 3PTR by GALFSKY,ANDER",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
01:50,"TURNOVER  by WILLIAMS,JORDEN",,,,,,,"TURNOVER  by WILLIAMS,JORDEN",2
01:50,"SUB IN by BROWN,SETH",,,,,,,"SUB IN by BROWN,SETH",2
01:50,"SUB OUT by BORN,LEO",,,,,,,"SUB OUT by BORN,LEO",2
01:50,,,,,"SUB IN by HENRY,COLIN",,,"SUB IN by HENRY,COLIN",2
01:50,,,,,"SUB OUT by GALFSKY,ANDER",,,"SUB OUT by GALFSKY,ANDER",2
01:24,,52,,61 (+9),"GOOD LAYUP by THOMAS,LARRY(in the paint)",BSC 52-61 (+9),,"GOOD LAYUP by THOMAS,LARRY(in the paint)",2
01:16,"TURNOVER  by CARTER,KESHONN",,,,,,,"TURNOVER  by CARTER,KESHONN",2
01:15,,,,,"STEAL  by THOMAS,LARRY",,,"STEAL  by THOMAS,LARRY",2
01:08,"FOUL  by WILLIAMS,JORDEN",,,,,,,"FOUL  by WILLIAMS,JORDEN",2
01:08,,52,,62 (+10),"GOOD FT by HOLLAND,JASON",BSC 52-62 (+10),,"GOOD FT by HOLLAND,JASON",2
01:08,,52,,63 (+11),"GOOD FT by HOLLAND,JASON",BSC 52-63 (+11),,"GOOD FT by HOLLAND,JASON",2
01:08,,,,,"SUB IN by LEWIS,EVAN",,,"SUB IN by LEWIS,EVAN",2
01:08,,,,,"SUB OUT by SCHAMP,GRIFFIN",,,"SUB OUT by SCHAMP,GRIFFIN",2
00:58,"GOOD LAYUP by CALDWELL,MARCELLUS(in the paint)",54,,63 (+9),,SEWANEE 54-63 (+9),,"GOOD LAYUP by CALDWELL,MARCELLUS(in the paint)",2
00:58,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:58,"SUB IN by BORN,CLAY",,,,,,,"SUB IN by BORN,CLAY",2
00:58,"SUB OUT by BROWN,SETH",,,,,,,"SUB OUT by BROWN,SETH",2
00:58,,,,,"SUB IN by SCHAMP,GRIFFIN",,,"SUB IN by SCHAMP,GRIFFIN",2
00:58,,,,,"SUB OUT by LEWIS,EVAN",,,"SUB OUT by LEWIS,EVAN",2
00:56,"FOUL  by BORN,CLAY",,,,,,,"FOUL  by BORN,CLAY",2
00:56,,54,,64 (+10),"GOOD FT by HOLLAND,JASON",BSC 54-64 (+10),,"GOOD FT by HOLLAND,JASON",2
00:56,,,,,"MISS FT by HOLLAND,JASON",,,"MISS FT by HOLLAND,JASON",2
--,"REBOUND DEF by CARTER,KESHONN",,,,,,,"REBOUND DEF by CARTER,KESHONN",2
00:56,,,,,"SUB IN by LEWIS,EVAN",,,"SUB IN by LEWIS,EVAN",2
00:56,,,,,"SUB OUT by SCHAMP,GRIFFIN",,,"SUB OUT by SCHAMP,GRIFFIN",2
00:43,"GOOD DUNK by CARTER,KESHONN(in the paint)",56,,64 (+8),,SEWANEE 56-64 (+8),,"GOOD DUNK by CARTER,KESHONN(in the paint)",2
