Time Remaining,HCM,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
00:02,"MISS JUMPER by DALLAS,MICHAEL",,,,,,,"MISS JUMPER by DALLAS,MICHAEL",1
--,,,,,"REBOUND DEF by HOLLE,MASON",,,"REBOUND DEF by HOLLE,MASON",1
20:00,"SUB IN by CASTEEL,JONAH",,,,,,,"SUB IN by CASTEEL,JONAH",2
20:00,"SUB IN by LAYSON,ALEX",,,,,,,"SUB IN by LAYSON,ALEX",2
20:00,"SUB OUT by TACKETT,CODY",,,,,,,"SUB OUT by TACKETT,CODY",2
20:00,"SUB OUT by DALLAS,MICHAEL",,,,,,,"SUB OUT by DALLAS,MICHAEL",2
19:49,,18,,49 (+31),"GOOD 3PTR by THOMAS,LARRY",BSC 18-49 (+31),,"GOOD 3PTR by THOMAS,LARRY",2
--,,,,,"ASSIST  by SCHAMP,GRIFFIN",,,"ASSIST  by SCHAMP,GRIFFIN",2
19:25,"TURNOVER  by CASTEEL,JONAH",,,,,,,"TURNOVER  by CASTEEL,JONAH",2
19:24,,,,,"STEAL  by FREEMAN,SCHYLAR",,,"STEAL  by FREEMAN,SCHYLAR",2
19:19,"FOUL  by CASTEEL,JONAH",,,,,,,"FOUL  by CASTEEL,JONAH",2
19:14,,18,,51 (+33),"GOOD JUMPER by WELCH,ROSS",BSC 18-51 (+33),,"GOOD JUMPER by WELCH,ROSS",2
--,,,,,"ASSIST  by SCHAMP,GRIFFIN",,,"ASSIST  by SCHAMP,GRIFFIN",2
18:45,"GOOD JUMPER by MOORER,TERRY(in the paint)",20,,51 (+31),,HCM 20-51 (+31),,"GOOD JUMPER by MOORER,TERRY(in the paint)",2
18:32,,,,,"MISS 3PTR by THOMAS,LARRY",,,"MISS 3PTR by THOMAS,LARRY",2
--,"REBOUND DEF by MOORER,TERRY",,,,,,,"REBOUND DEF by MOORER,TERRY",2
18:24,"MISS 3PTR by HILL,AUSTIN",,,,,,,"MISS 3PTR by HILL,AUSTIN",2
--,,,,,"REBOUND DEF by THOMAS,LARRY",,,"REBOUND DEF by THOMAS,LARRY",2
18:16,"FOUL  by VARNEY,JASON",,,,,,,"FOUL  by VARNEY,JASON",2
18:10,,,,,"TURNOVER  by FREEMAN,SCHYLAR",,,"TURNOVER  by FREEMAN,SCHYLAR",2
17:59,,,,,"FOUL  by THOMAS,LARRY",,,"FOUL  by THOMAS,LARRY",2
17:45,"SUB IN by ROBERSON,ADAM",,,,,,,"SUB IN by ROBERSON,ADAM",2
17:45,"SUB OUT by CASTEEL,JONAH",,,,,,,"SUB OUT by CASTEEL,JONAH",2
17:40,"MISS 3PTR by HILL,AUSTIN",,,,,,,"MISS 3PTR by HILL,AUSTIN",2
--,,,,,"REBOUND DEF by THOMAS,LARRY",,,"REBOUND DEF by THOMAS,LARRY",2
17:26,,20,,54 (+34),"GOOD 3PTR by WELCH,ROSS",BSC 20-54 (+34),,"GOOD 3PTR by WELCH,ROSS",2
--,,,,,"ASSIST  by HOLLAND,JASON",,,"ASSIST  by HOLLAND,JASON",2
17:09,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
17:09,,,,,"SUB IN by CRAIN,JOHN",,,"SUB IN by CRAIN,JOHN",2
17:09,,,,,"SUB OUT by WELCH,ROSS",,,"SUB OUT by WELCH,ROSS",2
16:50,"GOOD JUMPER by MOORER,TERRY(in the paint)",22,,54 (+32),,HCM 22-54 (+32),,"GOOD JUMPER by MOORER,TERRY(in the paint)",2
--,"ASSIST  by VARNEY,JASON",,,,,,,"ASSIST  by VARNEY,JASON",2
16:50,,,,,"FOUL  by FREEMAN,SCHYLAR",,,"FOUL  by FREEMAN,SCHYLAR",2
16:50,"GOOD FT by MOORER,TERRY",23,,54 (+31),,HCM 23-54 (+31),,"GOOD FT by MOORER,TERRY",2
16:50,"SUB IN by DALLAS,MICHAEL",,,,,,,"SUB IN by DALLAS,MICHAEL",2
16:50,"SUB OUT by LAYSON,ALEX",,,,,,,"SUB OUT by LAYSON,ALEX",2
16:37,"FOUL  by DALLAS,MICHAEL",,,,,,,"FOUL  by DALLAS,MICHAEL",2
16:37,,,,,"MISS 3PTR by CRAIN,JOHN",,,"MISS 3PTR by CRAIN,JOHN",2
--,,,,,"REBOUND OFF by FREEMAN,SCHYLAR",,,"REBOUND OFF by FREEMAN,SCHYLAR",2
16:37,,23,,56 (+33),"GOOD JUMPER by FREEMAN,SCHYLAR(in the paint)",BSC 23-56 (+33),,"GOOD JUMPER by FREEMAN,SCHYLAR(in the paint)",2
16:00,"GOOD LAYUP by VARNEY,JASON(in the paint)",25,,56 (+31),,HCM 25-56 (+31),,"GOOD LAYUP by VARNEY,JASON(in the paint)",2
15:42,,25,,58 (+33),"GOOD LAYUP by FREEMAN,SCHYLAR(in the paint)",BSC 25-58 (+33),,"GOOD LAYUP by FREEMAN,SCHYLAR(in the paint)",2
15:21,"MISS LAYUP by MOORER,TERRY",,,,,,,"MISS LAYUP by MOORER,TERRY",2
--,,,,,"REBOUND DEF by SCHAMP,GRIFFIN",,,"REBOUND DEF by SCHAMP,GRIFFIN",2
15:13,,,,,"MISS LAYUP by FREEMAN,SCHYLAR",,,"MISS LAYUP by FREEMAN,SCHYLAR",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
15:12,"SUB IN by WASHINGTON,DANTAVIUS",,,,,,,"SUB IN by WASHINGTON,DANTAVIUS",2
15:12,"SUB OUT by MOORER,TERRY",,,,,,,"SUB OUT by MOORER,TERRY",2
15:05,,,,,"MISS 3PTR by CRAIN,JOHN",,,"MISS 3PTR by CRAIN,JOHN",2
--,,,,,"REBOUND OFF by CRAIN,JOHN",,,"REBOUND OFF by CRAIN,JOHN",2
14:58,,,,,"MISS JUMPER by SCHAMP,GRIFFIN",,,"MISS JUMPER by SCHAMP,GRIFFIN",2
--,,,,,"REBOUND OFF by CRAIN,JOHN",,,"REBOUND OFF by CRAIN,JOHN",2
14:55,"FOUL  by WASHINGTON,DANTAVIUS",,,,,,,"FOUL  by WASHINGTON,DANTAVIUS",2
14:55,,25,,59 (+34),"GOOD FT by CRAIN,JOHN",BSC 25-59 (+34),,"GOOD FT by CRAIN,JOHN",2
14:55,,,,,"MISS FT by CRAIN,JOHN",,,"MISS FT by CRAIN,JOHN",2
--,"REBOUND DEF by HILL,AUSTIN",,,,,,,"REBOUND DEF by HILL,AUSTIN",2
14:55,"SUB IN by CASTEEL,JONAH",,,,,,,"SUB IN by CASTEEL,JONAH",2
14:55,"SUB OUT by ROBERSON,ADAM",,,,,,,"SUB OUT by ROBERSON,ADAM",2
14:55,,,,,"SUB IN by GALFSKY,ANDER",,,"SUB IN by GALFSKY,ANDER",2
14:55,,,,,"SUB IN by THOM,IAN",,,"SUB IN by THOM,IAN",2
14:55,,,,,"SUB IN by HENRY,COLIN",,,"SUB IN by HENRY,COLIN",2
14:55,,,,,"SUB IN by LEWIS,EVAN",,,"SUB IN by LEWIS,EVAN",2
14:55,,,,,"SUB OUT by HOLLAND,JASON",,,"SUB OUT by HOLLAND,JASON",2
14:55,,,,,"SUB OUT by FREEMAN,SCHYLAR",,,"SUB OUT by FREEMAN,SCHYLAR",2
14:55,,,,,"SUB OUT by SCHAMP,GRIFFIN",,,"SUB OUT by SCHAMP,GRIFFIN",2
14:55,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",2
14:39,"GOOD LAYUP by HILL,AUSTIN(in the paint)",27,,59 (+32),,HCM 27-59 (+32),,"GOOD LAYUP by HILL,AUSTIN(in the paint)",2
14:20,,27,,61 (+34),"GOOD LAYUP by CRAIN,JOHN(in the paint)",BSC 27-61 (+34),,"GOOD LAYUP by CRAIN,JOHN(in the paint)",2
14:09,,,,,"FOUL  by HENRY,COLIN",,,"FOUL  by HENRY,COLIN",2
14:09,"GOOD FT by VARNEY,JASON",28,,61 (+33),,HCM 28-61 (+33),,"GOOD FT by VARNEY,JASON",2
14:09,"GOOD FT by VARNEY,JASON",29,,61 (+32),,HCM 29-61 (+32),,"GOOD FT by VARNEY,JASON",2
13:59,,,,,"MISS 3PTR by CRAIN,JOHN",,,"MISS 3PTR by CRAIN,JOHN",2
--,"REBOUND DEF by HILL,AUSTIN",,,,,,,"REBOUND DEF by HILL,AUSTIN",2
13:49,,,,,"FOUL  by CRAIN,JOHN",,,"FOUL  by CRAIN,JOHN",2
13:49,,,,,"SUB IN by HOLLE,MASON",,,"SUB IN by HOLLE,MASON",2
13:49,,,,,"SUB OUT by CRAIN,JOHN",,,"SUB OUT by CRAIN,JOHN",2
13:22,"MISS 3PTR by HILL,AUSTIN",,,,,,,"MISS 3PTR by HILL,AUSTIN",2
--,,,,,"REBOUND DEF by HOLLE,MASON",,,"REBOUND DEF by HOLLE,MASON",2
13:08,,,,,"MISS 3PTR by THOM,IAN",,,"MISS 3PTR by THOM,IAN",2
--,,,,,"REBOUND OFF by HENRY,COLIN",,,"REBOUND OFF by HENRY,COLIN",2
13:02,,,,,"MISS LAYUP by HENRY,COLIN",,,"MISS LAYUP by HENRY,COLIN",2
--,,,,,"REBOUND OFF by HOLLE,MASON",,,"REBOUND OFF by HOLLE,MASON",2
12:59,,29,,63 (+34),"GOOD LAYUP by GALFSKY,ANDER(in the paint)",BSC 29-63 (+34),,"GOOD LAYUP by GALFSKY,ANDER(in the paint)",2
--,,,,,"ASSIST  by THOM,IAN",,,"ASSIST  by THOM,IAN",2
12:39,"MISS 3PTR by CASTEEL,JONAH",,,,,,,"MISS 3PTR by CASTEEL,JONAH",2
--,,,,,"REBOUND DEF by LEWIS,EVAN",,,"REBOUND DEF by LEWIS,EVAN",2
12:30,"FOUL  by HILL,AUSTIN",,,,,,,"FOUL  by HILL,AUSTIN",2
12:30,"SUB IN by DONALDSON,BILL",,,,,,,"SUB IN by DONALDSON,BILL",2
12:30,"SUB IN by TACKETT,CODY",,,,,,,"SUB IN by TACKETT,CODY",2
12:30,"SUB OUT by HILL,AUSTIN",,,,,,,"SUB OUT by HILL,AUSTIN",2
12:30,"SUB OUT by DALLAS,MICHAEL",,,,,,,"SUB OUT by DALLAS,MICHAEL",2
11:56,,,,,"MISS 3PTR by HOLLE,MASON",,,"MISS 3PTR by HOLLE,MASON",2
--,,,,,"REBOUND OFF by GALFSKY,ANDER",,,"REBOUND OFF by GALFSKY,ANDER",2
11:45,,,,,"FOUL  by LEWIS,EVAN",,,"FOUL  by LEWIS,EVAN",2
11:45,,,,,"TURNOVER  by LEWIS,EVAN",,,"TURNOVER  by LEWIS,EVAN",2
11:30,,,,,"FOUL  by HENRY,COLIN",,,"FOUL  by HENRY,COLIN",2
11:30,"GOOD FT by VARNEY,JASON",30,,63 (+33),,HCM 30-63 (+33),,"GOOD FT by VARNEY,JASON",2
11:30,"MISS FT by VARNEY,JASON",,,,,,,"MISS FT by VARNEY,JASON",2
--,,,,,"REBOUND DEF by GALFSKY,ANDER",,,"REBOUND DEF by GALFSKY,ANDER",2
11:18,,,,,"TURNOVER  by GALFSKY,ANDER",,,"TURNOVER  by GALFSKY,ANDER",2
11:15,"STEAL  by TACKETT,CODY",,,,,,,"STEAL  by TACKETT,CODY",2
11:08,"MISS LAYUP by WASHINGTON,DANTAVIUS",,,,,,,"MISS LAYUP by WASHINGTON,DANTAVIUS",2
11:08,,,,,"BLOCK  by GALFSKY,ANDER",,,"BLOCK  by GALFSKY,ANDER",2
--,"REBOUND OFF by TACKETT,CODY",,,,,,,"REBOUND OFF by TACKETT,CODY",2
11:01,,,,,"FOUL  by HENRY,COLIN",,,"FOUL  by HENRY,COLIN",2
11:01,"GOOD FT by TACKETT,CODY",31,,63 (+32),,HCM 31-63 (+32),,"GOOD FT by TACKETT,CODY",2
11:01,"MISS FT by TACKETT,CODY",,,,,,,"MISS FT by TACKETT,CODY",2
--,,,,,"REBOUND DEF by SCHAMP,GRIFFIN",,,"REBOUND DEF by SCHAMP,GRIFFIN",2
11:01,,,,,"SUB IN by WELCH,ROSS",,,"SUB IN by WELCH,ROSS",2
11:01,,,,,"SUB IN by FREEMAN,SCHYLAR",,,"SUB IN by FREEMAN,SCHYLAR",2
11:01,,,,,"SUB IN by HOLLAND,JASON",,,"SUB IN by HOLLAND,JASON",2
11:01,,,,,"SUB IN by SCHAMP,GRIFFIN",,,"SUB IN by SCHAMP,GRIFFIN",2
11:01,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",2
11:01,,,,,"SUB OUT by GALFSKY,ANDER",,,"SUB OUT by GALFSKY,ANDER",2
11:01,,,,,"SUB OUT by HOLLE,MASON",,,"SUB OUT by HOLLE,MASON",2
11:01,,,,,"SUB OUT by THOM,IAN",,,"SUB OUT by THOM,IAN",2
11:01,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",2
11:01,,,,,"SUB OUT by LEWIS,EVAN",,,"SUB OUT by LEWIS,EVAN",2
10:38,,,,,"MISS 3PTR by THOMAS,LARRY",,,"MISS 3PTR by THOMAS,LARRY",2
--,,,,,"REBOUND OFF by HOLLAND,JASON",,,"REBOUND OFF by HOLLAND,JASON",2
10:33,,,,,"TURNOVER  by FREEMAN,SCHYLAR",,,"TURNOVER  by FREEMAN,SCHYLAR",2
10:33,"SUB IN by DENTSON,THOMAS",,,,,,,"SUB IN by DENTSON,THOMAS",2
10:33,"SUB IN by HUGHES,TAYLOR",,,,,,,"SUB IN by HUGHES,TAYLOR",2
10:33,"SUB OUT by TACKETT,CODY",,,,,,,"SUB OUT by TACKETT,CODY",2
10:33,"SUB OUT by WASHINGTON,DANTAVIUS",,,,,,,"SUB OUT by WASHINGTON,DANTAVIUS",2
10:25,"MISS LAYUP by VARNEY,JASON",,,,,,,"MISS LAYUP by VARNEY,JASON",2
--,,,,,"REBOUND DEF by HOLLAND,JASON",,,"REBOUND DEF by HOLLAND,JASON",2
10:20,"FOUL  by HUGHES,TAYLOR",,,,,,,"FOUL  by HUGHES,TAYLOR",2
10:20,"SUB IN by ROBERSON,ADAM",,,,,,,"SUB IN by ROBERSON,ADAM",2
10:20,"SUB OUT by VARNEY,JASON",,,,,,,"SUB OUT by VARNEY,JASON",2
10:02,,31,,66 (+35),"GOOD 3PTR by THOMAS,LARRY",BSC 31-66 (+35),,"GOOD 3PTR by THOMAS,LARRY",2
--,,,,,"ASSIST  by HOLLAND,JASON",,,"ASSIST  by HOLLAND,JASON",2
09:40,"GOOD LAYUP by DENTSON,THOMAS(in the paint)",33,,66 (+33),,HCM 33-66 (+33),,"GOOD LAYUP by DENTSON,THOMAS(in the paint)",2
09:22,,,,,"MISS LAYUP by SCHAMP,GRIFFIN",,,"MISS LAYUP by SCHAMP,GRIFFIN",2
--,"REBOUND DEF by DONALDSON,BILL",,,,,,,"REBOUND DEF by DONALDSON,BILL",2
09:12,"TURNOVER  by DENTSON,THOMAS",,,,,,,"TURNOVER  by DENTSON,THOMAS",2
09:10,,,,,"STEAL  by HOLLAND,JASON",,,"STEAL  by HOLLAND,JASON",2
09:04,,33,,68 (+35),"GOOD JUMPER by FREEMAN,SCHYLAR(in the paint)",BSC 33-68 (+35),,"GOOD JUMPER by FREEMAN,SCHYLAR(in the paint)",2
09:02,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
09:02,"SUB IN by HILL,AUSTIN",,,,,,,"SUB IN by HILL,AUSTIN",2
09:02,"SUB OUT by DONALDSON,BILL",,,,,,,"SUB OUT by DONALDSON,BILL",2
08:49,"MISS 3PTR by CASTEEL,JONAH",,,,,,,"MISS 3PTR by CASTEEL,JONAH",2
--,,,,,"REBOUND DEF by THOMAS,LARRY",,,"REBOUND DEF by THOMAS,LARRY",2
08:40,,33,,71 (+38),"GOOD 3PTR by WELCH,ROSS",BSC 33-71 (+38),,"GOOD 3PTR by WELCH,ROSS",2
--,,,,,"ASSIST  by THOMAS,LARRY",,,"ASSIST  by THOMAS,LARRY",2
08:22,"TURNOVER  by ROBERSON,ADAM",,,,,,,"TURNOVER  by ROBERSON,ADAM",2
08:19,,,,,"STEAL  by THOMAS,LARRY",,,"STEAL  by THOMAS,LARRY",2
08:14,,,,,"MISS 3PTR by WELCH,ROSS",,,"MISS 3PTR by WELCH,ROSS",2
--,,,,,"REBOUND OFF by THOMAS,LARRY",,,"REBOUND OFF by THOMAS,LARRY",2
08:10,,,,,"MISS TIPIN by THOMAS,LARRY",,,"MISS TIPIN by THOMAS,LARRY",2
--,,,,,"REBOUND OFF by THOMAS,LARRY",,,"REBOUND OFF by THOMAS,LARRY",2
08:07,,,,,"MISS TIPIN by THOMAS,LARRY",,,"MISS TIPIN by THOMAS,LARRY",2
--,"REBOUND DEF by DENTSON,THOMAS",,,,,,,"REBOUND DEF by DENTSON,THOMAS",2
07:57,"GOOD 3PTR by HILL,AUSTIN",36,,71 (+35),,HCM 36-71 (+35),,"GOOD 3PTR by HILL,AUSTIN",2
--,"ASSIST  by ROBERSON,ADAM",,,,,,,"ASSIST  by ROBERSON,ADAM",2
07:35,,,,,"MISS 3PTR by THOMAS,LARRY",,,"MISS 3PTR by THOMAS,LARRY",2
--,"REBOUND DEF by DENTSON,THOMAS",,,,,,,"REBOUND DEF by DENTSON,THOMAS",2
07:22,"TURNOVER  by ROBERSON,ADAM",,,,,,,"TURNOVER  by ROBERSON,ADAM",2
07:21,,,,,"STEAL  by THOMAS,LARRY",,,"STEAL  by THOMAS,LARRY",2
07:18,,36,,73 (+37),"GOOD LAYUP by THOMAS,LARRY(fastbreak)(in the paint)",BSC 36-73 (+37),,"GOOD LAYUP by THOMAS,LARRY(fastbreak)(in the paint)",2
07:15,"FOUL  by HILL,AUSTIN",,,,,,,"FOUL  by HILL,AUSTIN",2
07:08,,,,,"MISS FT by THOMAS,LARRY",,,"MISS FT by THOMAS,LARRY",2
--,"REBOUND DEF by HILL,AUSTIN",,,,,,,"REBOUND DEF by HILL,AUSTIN",2
07:08,"SUB IN by JOHNSON,CHARLIE",,,,,,,"SUB IN by JOHNSON,CHARLIE",2
07:08,"SUB IN by VARNEY,JASON",,,,,,,"SUB IN by VARNEY,JASON",2
07:08,"SUB IN by LAYSON,ALEX",,,,,,,"SUB IN by LAYSON,ALEX",2
07:08,"SUB OUT by ROBERSON,ADAM",,,,,,,"SUB OUT by ROBERSON,ADAM",2
07:08,"SUB OUT by CASTEEL,JONAH",,,,,,,"SUB OUT by CASTEEL,JONAH",2
07:08,"SUB OUT by DENTSON,THOMAS",,,,,,,"SUB OUT by DENTSON,THOMAS",2
07:08,,,,,"SUB IN by HOLLE,MASON",,,"SUB IN by HOLLE,MASON",2
07:08,,,,,"SUB IN by THOM,IAN",,,"SUB IN by THOM,IAN",2
07:08,,,,,"SUB IN by AVERY,ALEX",,,"SUB IN by AVERY,ALEX",2
07:08,,,,,"SUB IN by HAYES,CONNER",,,"SUB IN by HAYES,CONNER",2
07:08,,,,,"SUB OUT by WELCH,ROSS",,,"SUB OUT by WELCH,ROSS",2
07:08,,,,,"SUB OUT by FREEMAN,SCHYLAR",,,"SUB OUT by FREEMAN,SCHYLAR",2
07:08,,,,,"SUB OUT by HOLLAND,JASON",,,"SUB OUT by HOLLAND,JASON",2
07:08,,,,,"SUB OUT by SCHAMP,GRIFFIN",,,"SUB OUT by SCHAMP,GRIFFIN",2
07:05,"MISS JUMPER by HILL,AUSTIN",,,,,,,"MISS JUMPER by HILL,AUSTIN",2
07:05,,,,,"BLOCK  by THOMAS,LARRY",,,"BLOCK  by THOMAS,LARRY",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
07:03,,,,,"SUB IN by LEWIS,EVAN",,,"SUB IN by LEWIS,EVAN",2
07:03,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",2
06:56,"MISS JUMPER by HILL,AUSTIN",,,,,,,"MISS JUMPER by HILL,AUSTIN",2
--,,,,,"REBOUND DEF by THOM,IAN",,,"REBOUND DEF by THOM,IAN",2
06:46,,,,,"FOUL  by AVERY,ALEX",,,"FOUL  by AVERY,ALEX",2
06:46,,,,,"TURNOVER  by AVERY,ALEX",,,"TURNOVER  by AVERY,ALEX",2
06:32,"MISS 3PTR by LAYSON,ALEX",,,,,,,"MISS 3PTR by LAYSON,ALEX",2
--,"REBOUND OFF by JOHNSON,CHARLIE",,,,,,,"REBOUND OFF by JOHNSON,CHARLIE",2
06:30,,,,,"FOUL  by LEWIS,EVAN",,,"FOUL  by LEWIS,EVAN",2
06:30,"MISS FT by JOHNSON,CHARLIE",,,,,,,"MISS FT by JOHNSON,CHARLIE",2
--,,,,,"REBOUND DEF by AVERY,ALEX",,,"REBOUND DEF by AVERY,ALEX",2
06:16,,,,,"MISS DUNK by THOM,IAN",,,"MISS DUNK by THOM,IAN",2
--,,,,,"REBOUND OFF by AVERY,ALEX",,,"REBOUND OFF by AVERY,ALEX",2
06:08,,,,,"MISS LAYUP by AVERY,ALEX",,,"MISS LAYUP by AVERY,ALEX",2
--,"REBOUND DEF by HILL,AUSTIN",,,,,,,"REBOUND DEF by HILL,AUSTIN",2
06:08,,,,,"FOUL  by THOM,IAN",,,"FOUL  by THOM,IAN",2
06:08,"GOOD FT by HILL,AUSTIN",37,,73 (+36),,HCM 37-73 (+36),,"GOOD FT by HILL,AUSTIN",2
06:08,"MISS FT by HILL,AUSTIN",,,,,,,"MISS FT by HILL,AUSTIN",2
--,,,,,"REBOUND DEF by AVERY,ALEX",,,"REBOUND DEF by AVERY,ALEX",2
06:05,"FOUL  by JOHNSON,CHARLIE",,,,,,,"FOUL  by JOHNSON,CHARLIE",2
06:05,,,,,"MISS FT by HAYES,CONNER",,,"MISS FT by HAYES,CONNER",2
--,"REBOUND DEF by JOHNSON,CHARLIE",,,,,,,"REBOUND DEF by JOHNSON,CHARLIE",2
06:02,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
05:58,"MISS JUMPER by JOHNSON,CHARLIE",,,,,,,"MISS JUMPER by JOHNSON,CHARLIE",2
--,,,,,"REBOUND DEF by HOLLE,MASON",,,"REBOUND DEF by HOLLE,MASON",2
05:45,"FOUL  by HUGHES,TAYLOR",,,,,,,"FOUL  by HUGHES,TAYLOR",2
05:45,,37,,74 (+37),"GOOD FT by HAYES,CONNER",BSC 37-74 (+37),,"GOOD FT by HAYES,CONNER",2
05:45,,37,,75 (+38),"GOOD FT by HAYES,CONNER",BSC 37-75 (+38),,"GOOD FT by HAYES,CONNER",2
05:45,,,,,"MISS FT by HAYES,CONNER",,,"MISS FT by HAYES,CONNER",2
--,,,,,"REBOUND OFF by LEWIS,EVAN",,,"REBOUND OFF by LEWIS,EVAN",2
05:30,"FOUL  by JOHNSON,CHARLIE",,,,,,,"FOUL  by JOHNSON,CHARLIE",2
05:30,,37,,76 (+39),"GOOD FT by HAYES,CONNER",BSC 37-76 (+39),,"GOOD FT by HAYES,CONNER",2
05:30,,37,,77 (+40),"GOOD FT by HAYES,CONNER",BSC 37-77 (+40),,"GOOD FT by HAYES,CONNER",2
05:30,"SUB IN by WASHINGTON,DANTAVIUS",,,,,,,"SUB IN by WASHINGTON,DANTAVIUS",2
05:30,"SUB IN by CASTEEL,JONAH",,,,,,,"SUB IN by CASTEEL,JONAH",2
05:30,"SUB IN by DONALDSON,BILL",,,,,,,"SUB IN by DONALDSON,BILL",2
05:30,"SUB OUT by JOHNSON,CHARLIE",,,,,,,"SUB OUT by JOHNSON,CHARLIE",2
05:30,"SUB OUT by VARNEY,JASON",,,,,,,"SUB OUT by VARNEY,JASON",2
05:30,"SUB OUT by HILL,AUSTIN",,,,,,,"SUB OUT by HILL,AUSTIN",2
05:30,,,,,"SUB IN by CRAIN,JOHN",,,"SUB IN by CRAIN,JOHN",2
05:30,,,,,"SUB IN by MARSCHNER,BRENDAN",,,"SUB IN by MARSCHNER,BRENDAN",2
05:30,,,,,"SUB IN by HARDIMAN,BEN",,,"SUB IN by HARDIMAN,BEN",2
05:30,,,,,"SUB OUT by LEWIS,EVAN",,,"SUB OUT by LEWIS,EVAN",2
05:30,,,,,"SUB OUT by HOLLE,MASON",,,"SUB OUT by HOLLE,MASON",2
05:30,,,,,"SUB OUT by AVERY,ALEX",,,"SUB OUT by AVERY,ALEX",2
05:07,"MISS JUMPER by DONALDSON,BILL",,,,,,,"MISS JUMPER by DONALDSON,BILL",2
--,,,,,"REBOUND DEF by HAYES,CONNER",,,"REBOUND DEF by HAYES,CONNER",2
04:48,,,,,"MISS 3PTR by HAYES,CONNER",,,"MISS 3PTR by HAYES,CONNER",2
--,"REBOUND DEF by LAYSON,ALEX",,,,,,,"REBOUND DEF by LAYSON,ALEX",2
04:39,"MISS JUMPER by HUGHES,TAYLOR",,,,,,,"MISS JUMPER by HUGHES,TAYLOR",2
--,,,,,"REBOUND DEF by THOM,IAN",,,"REBOUND DEF by THOM,IAN",2
04:32,,37,,80 (+43),"GOOD 3PTR by CRAIN,JOHN",BSC 37-80 (+43),,"GOOD 3PTR by CRAIN,JOHN",2
--,,,,,"ASSIST  by THOM,IAN",,,"ASSIST  by THOM,IAN",2
04:02,,,,,"FOUL  by HARDIMAN,BEN",,,"FOUL  by HARDIMAN,BEN",2
04:02,"GOOD FT by WASHINGTON,DANTAVIUS",38,,80 (+42),,HCM 38-80 (+42),,"GOOD FT by WASHINGTON,DANTAVIUS",2
04:02,"GOOD FT by WASHINGTON,DANTAVIUS",39,,80 (+41),,HCM 39-80 (+41),,"GOOD FT by WASHINGTON,DANTAVIUS",2
04:02,,39,,82 (+43),"GOOD LAYUP by HARDIMAN,BEN(in the paint)",BSC 39-82 (+43),,"GOOD LAYUP by HARDIMAN,BEN(in the paint)",2
--,,,,,"ASSIST  by CRAIN,JOHN",,,"ASSIST  by CRAIN,JOHN",2
04:02,"SUB IN by DENTSON,THOMAS",,,,,,,"SUB IN by DENTSON,THOMAS",2
04:02,"SUB IN by ROBERSON,ADAM",,,,,,,"SUB IN by ROBERSON,ADAM",2
04:02,"SUB OUT by HUGHES,TAYLOR",,,,,,,"SUB OUT by HUGHES,TAYLOR",2
04:02,"SUB OUT by LAYSON,ALEX",,,,,,,"SUB OUT by LAYSON,ALEX",2
03:54,"TURNOVER  by WASHINGTON,DANTAVIUS",,,,,,,"TURNOVER  by WASHINGTON,DANTAVIUS",2
03:51,,,,,"STEAL  by THOM,IAN",,,"STEAL  by THOM,IAN",2
03:44,,,,,"MISS JUMPER by THOM,IAN",,,"MISS JUMPER by THOM,IAN",2
--,"REBOUND DEF by DONALDSON,BILL",,,,,,,"REBOUND DEF by DONALDSON,BILL",2
03:29,"MISS JUMPER by CASTEEL,JONAH",,,,,,,"MISS JUMPER by CASTEEL,JONAH",2
--,,,,,"REBOUND DEF by MARSCHNER,BRENDAN",,,"REBOUND DEF by MARSCHNER,BRENDAN",2
03:02,"FOUL  by DONALDSON,BILL",,,,,,,"FOUL  by DONALDSON,BILL",2
03:02,,,,,"MISS FT by MARSCHNER,BRENDAN",,,"MISS FT by MARSCHNER,BRENDAN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
03:02,,39,,83 (+44),"GOOD FT by MARSCHNER,BRENDAN",BSC 39-83 (+44),,"GOOD FT by MARSCHNER,BRENDAN",2
03:02,"SUB IN by JOHNSON,CHARLIE",,,,,,,"SUB IN by JOHNSON,CHARLIE",2
03:02,"SUB OUT by WASHINGTON,DANTAVIUS",,,,,,,"SUB OUT by WASHINGTON,DANTAVIUS",2
03:02,,,,,"SUB IN by MCKAY,COLLIN",,,"SUB IN by MCKAY,COLLIN",2
03:02,,,,,"SUB OUT by THOM,IAN",,,"SUB OUT by THOM,IAN",2
