Time Remaining,CENTRE_M,Away Team Score,Play Team Indicator,Home Team Score,BCM,Game Score,Team Indicator,Play,Period
09:37,"SUB IN by LOHR,MATT",,,,,,,"SUB IN by LOHR,MATT",2
09:37,"SUB OUT by KARSNER,JOSH",,,,,,,"SUB OUT by KARSNER,JOSH",2
09:37,,,,,"SUB IN by JACOBS,OWEN",,,"SUB IN by JACOBS,OWEN",2
09:37,,,,,"SUB IN by COTTER,DOUGLAS",,,"SUB IN by COTTER,DOUGLAS",2
09:37,,,,,"SUB IN by WHALEN,MAC",,,"SUB IN by WHALEN,MAC",2
09:37,,,,,"SUB IN by MCCLOUD,LEE",,,"SUB IN by MCCLOUD,LEE",2
09:37,,,,,"SUB OUT by WEBBER,CONNOR",,,"SUB OUT by WEBBER,CONNOR",2
09:37,,,,,"SUB OUT by LEWIS,AJ",,,"SUB OUT by LEWIS,AJ",2
09:37,,,,,"SUB OUT by GRAHAM,LAKE",,,"SUB OUT by GRAHAM,LAKE",2
09:37,,,,,"SUB OUT by PARK,BRANDON",,,"SUB OUT by PARK,BRANDON",2
09:10,,,,,"FOUL  by JACOBS,OWEN",,,"FOUL  by JACOBS,OWEN",2
09:10,"GOOD FT by SCINTA,BLAKE",70 (+25),,45,,CENTRE_M 70-45 (+25),,"GOOD FT by SCINTA,BLAKE",2
09:10,"GOOD FT by SCINTA,BLAKE",71 (+26),,45,,CENTRE_M 71-45 (+26),,"GOOD FT by SCINTA,BLAKE",2
09:10,"SUB IN by ARNETT,MICHAEL",,,,,,,"SUB IN by ARNETT,MICHAEL",2
09:10,"SUB OUT by SCINTA,BLAKE",,,,,,,"SUB OUT by SCINTA,BLAKE",2
09:02,,71 (+24),,47,"GOOD LAYUP by JACOBS,OWEN(in the paint)",BCM 71-47 (+24),,"GOOD LAYUP by JACOBS,OWEN(in the paint)",2
08:39,"MISS 3PTR by LOHR,MATT",,,,,,,"MISS 3PTR by LOHR,MATT",2
--,,,,,"REBOUND DEF by MCCLOUD,LEE",,,"REBOUND DEF by MCCLOUD,LEE",2
08:32,,71 (+22),,49,"GOOD LAYUP by JACOBS,OWEN(in the paint)",BCM 71-49 (+22),,"GOOD LAYUP by JACOBS,OWEN(in the paint)",2
--,,,,,"ASSIST  by MCCLOUD,LEE",,,"ASSIST  by MCCLOUD,LEE",2
08:19,"GOOD LAYUP by ARNETT,MICHAEL(in the paint)",73 (+24),,49,,CENTRE_M 73-49 (+24),,"GOOD LAYUP by ARNETT,MICHAEL(in the paint)",2
08:19,,,,,"FOUL  by JACOBS,OWEN",,,"FOUL  by JACOBS,OWEN",2
08:19,"GOOD FT by ARNETT,MICHAEL",74 (+25),,49,,CENTRE_M 74-49 (+25),,"GOOD FT by ARNETT,MICHAEL",2
08:19,"SUB IN by GEEGAN,MIKE",,,,,,,"SUB IN by GEEGAN,MIKE",2
08:19,"SUB OUT by LOPEZ,COLLIN",,,,,,,"SUB OUT by LOPEZ,COLLIN",2
07:45,"MISS 3PTR by GRUBER,SAM",,,,,,,"MISS 3PTR by GRUBER,SAM",2
--,"REBOUND OFF by GRUBER,SAM",,,,,,,"REBOUND OFF by GRUBER,SAM",2
07:42,"GOOD LAYUP by GRUBER,SAM(in the paint)",76 (+27),,49,,CENTRE_M 76-49 (+27),,"GOOD LAYUP by GRUBER,SAM(in the paint)",2
07:36,"FOUL  by STEGGEMAN,ANDREW",,,,,,,"FOUL  by STEGGEMAN,ANDREW",2
07:30,,,,,"MISS 3PTR by SMOAK,HUNTER",,,"MISS 3PTR by SMOAK,HUNTER",2
--,,,,,"REBOUND OFF by WHALEN,MAC",,,"REBOUND OFF by WHALEN,MAC",2
07:27,,,,,"MISS LAYUP by WHALEN,MAC",,,"MISS LAYUP by WHALEN,MAC",2
--,"REBOUND DEF by ARNETT,MICHAEL",,,,,,,"REBOUND DEF by ARNETT,MICHAEL",2
07:15,,,,,"FOUL  by SMOAK,HUNTER",,,"FOUL  by SMOAK,HUNTER",2
07:15,"GOOD FT by MURRAY,RYAN",77 (+28),,49,,CENTRE_M 77-49 (+28),,"GOOD FT by MURRAY,RYAN",2
07:15,"GOOD FT by MURRAY,RYAN",78 (+29),,49,,CENTRE_M 78-49 (+29),,"GOOD FT by MURRAY,RYAN",2
07:02,"MISS 3PTR by SCINTA,BLAKE",,,,,,,"MISS 3PTR by SCINTA,BLAKE",2
07:02,"FOUL  by ARNETT,MICHAEL",,,,,,,"FOUL  by ARNETT,MICHAEL",2
06:59,,78 (+28),,50,"GOOD FT by MCCLOUD,LEE",BCM 78-50 (+28),,"GOOD FT by MCCLOUD,LEE",2
06:59,,,,,"MISS FT by MCCLOUD,LEE",,,"MISS FT by MCCLOUD,LEE",2
--,,,,,"REBOUND OFF by WHALEN,MAC",,,"REBOUND OFF by WHALEN,MAC",2
06:51,,78 (+25),,53,"GOOD 3PTR by SMOAK,HUNTER",BCM 78-53 (+25),,"GOOD 3PTR by SMOAK,HUNTER",2
--,,,,,"ASSIST  by MCCLOUD,LEE",,,"ASSIST  by MCCLOUD,LEE",2
06:42,"TURNOVER  by MURRAY,RYAN",,,,,,,"TURNOVER  by MURRAY,RYAN",2
06:40,,,,,"STEAL  by WHALEN,MAC",,,"STEAL  by WHALEN,MAC",2
06:39,,78 (+22),,56,"GOOD 3PTR by WHALEN,MAC(fastbreak)(in the paint)",BCM 78-56 (+22),,"GOOD 3PTR by WHALEN,MAC(fastbreak)(in the paint)",2
06:37,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
06:37,"SUB IN by WESLEY,TYLER",,,,,,,"SUB IN by WESLEY,TYLER",2
06:37,"SUB IN by GUMP,MATT",,,,,,,"SUB IN by GUMP,MATT",2
06:37,"SUB IN by STEGGEMAN,ANDREW",,,,,,,"SUB IN by STEGGEMAN,ANDREW",2
06:37,"SUB IN by LOPEZ,COLLIN",,,,,,,"SUB IN by LOPEZ,COLLIN",2
06:37,"SUB OUT by LOHR,MATT",,,,,,,"SUB OUT by LOHR,MATT",2
06:37,"SUB OUT by GEEGAN,MIKE",,,,,,,"SUB OUT by GEEGAN,MIKE",2
06:37,"SUB OUT by MURRAY,RYAN",,,,,,,"SUB OUT by MURRAY,RYAN",2
06:37,"SUB OUT by ARNETT,MICHAEL",,,,,,,"SUB OUT by ARNETT,MICHAEL",2
06:15,"TURNOVER  by STEGGEMAN,ANDREW",,,,,,,"TURNOVER  by STEGGEMAN,ANDREW",2
06:03,,78 (+20),,58,"GOOD LAYUP by COTTER,DOUGLAS(in the paint)",BCM 78-58 (+20),,"GOOD LAYUP by COTTER,DOUGLAS(in the paint)",2
05:28,"MISS 3PTR by LOPEZ,COLLIN",,,,,,,"MISS 3PTR by LOPEZ,COLLIN",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
05:19,,,,,"MISS 3PTR by COTTER,DOUGLAS",,,"MISS 3PTR by COTTER,DOUGLAS",2
--,"REBOUND DEF by WESLEY,TYLER",,,,,,,"REBOUND DEF by WESLEY,TYLER",2
05:01,"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",80 (+22),,58,,CENTRE_M 80-58 (+22),,"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",2
--,"ASSIST  by WHITESIDE,DONOVAN",,,,,,,"ASSIST  by WHITESIDE,DONOVAN",2
04:53,,,,,"TURNOVER  by MCCLOUD,LEE",,,"TURNOVER  by MCCLOUD,LEE",2
04:51,"STEAL  by WESLEY,TYLER",,,,,,,"STEAL  by WESLEY,TYLER",2
04:27,,,,,"SUB IN by WEBBER,CONNOR",,,"SUB IN by WEBBER,CONNOR",2
04:27,,,,,"SUB IN by LEWIS,AJ",,,"SUB IN by LEWIS,AJ",2
04:27,,,,,"SUB IN by GRAHAM,LAKE",,,"SUB IN by GRAHAM,LAKE",2
04:27,,,,,"SUB IN by PARK,BRANDON",,,"SUB IN by PARK,BRANDON",2
04:27,,,,,"SUB OUT by JACOBS,OWEN",,,"SUB OUT by JACOBS,OWEN",2
04:27,,,,,"SUB OUT by COTTER,DOUGLAS",,,"SUB OUT by COTTER,DOUGLAS",2
04:27,,,,,"SUB OUT by SMOAK,HUNTER",,,"SUB OUT by SMOAK,HUNTER",2
04:27,,,,,"SUB OUT by WHALEN,MAC",,,"SUB OUT by WHALEN,MAC",2
04:17,"GOOD LAYUP by GUMP,MATT",82 (+24),,58,,CENTRE_M 82-58 (+24),,"GOOD LAYUP by GUMP,MATT",2
--,"ASSIST  by WHITESIDE,DONOVAN",,,,,,,"ASSIST  by WHITESIDE,DONOVAN",2
03:54,,82 (+22),,60,"GOOD LAYUP by GRAHAM,LAKE(in the paint)",BCM 82-60 (+22),,"GOOD LAYUP by GRAHAM,LAKE(in the paint)",2
03:42,"TURNOVER  by WESLEY,TYLER",,,,,,,"TURNOVER  by WESLEY,TYLER",2
03:40,,,,,"STEAL  by PARK,BRANDON",,,"STEAL  by PARK,BRANDON",2
03:36,,,,,"MISS LAYUP by PARK,BRANDON",,,"MISS LAYUP by PARK,BRANDON",2
03:36,"BLOCK  by WESLEY,TYLER",,,,,,,"BLOCK  by WESLEY,TYLER",2
--,"REBOUND DEF by STEGGEMAN,ANDREW",,,,,,,"REBOUND DEF by STEGGEMAN,ANDREW",2
03:15,,,,,"FOUL  by MCCLOUD,LEE",,,"FOUL  by MCCLOUD,LEE",2
03:15,,,,,"SUB IN by JACOBS,OWEN",,,"SUB IN by JACOBS,OWEN",2
03:15,,,,,"SUB IN by COTTER,DOUGLAS",,,"SUB IN by COTTER,DOUGLAS",2
03:15,,,,,"SUB IN by SMOAK,HUNTER",,,"SUB IN by SMOAK,HUNTER",2
03:15,,,,,"SUB IN by WHALEN,MAC",,,"SUB IN by WHALEN,MAC",2
03:15,,,,,"SUB OUT by WEBBER,CONNOR",,,"SUB OUT by WEBBER,CONNOR",2
03:15,,,,,"SUB OUT by LEWIS,AJ",,,"SUB OUT by LEWIS,AJ",2
03:15,,,,,"SUB OUT by GRAHAM,LAKE",,,"SUB OUT by GRAHAM,LAKE",2
03:15,,,,,"SUB OUT by PARK,BRANDON",,,"SUB OUT by PARK,BRANDON",2
03:14,"GOOD FT by WHITESIDE,DONOVAN",83 (+23),,60,,CENTRE_M 83-60 (+23),,"GOOD FT by WHITESIDE,DONOVAN",2
03:14,"GOOD FT by WHITESIDE,DONOVAN",84 (+24),,60,,CENTRE_M 84-60 (+24),,"GOOD FT by WHITESIDE,DONOVAN",2
03:02,"MISS JUMPER by GRUBER,SAM",,,,,,,"MISS JUMPER by GRUBER,SAM",2
--,,,,,"REBOUND DEF by GRAHAM,LAKE",,,"REBOUND DEF by GRAHAM,LAKE",2
02:55,,,,,"FOUL  by MCCLOUD,LEE",,,"FOUL  by MCCLOUD,LEE",2
02:55,"MISS FT by GUMP,MATT",,,,,,,"MISS FT by GUMP,MATT",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
02:55,"GOOD FT by GUMP,MATT",85 (+25),,60,,CENTRE_M 85-60 (+25),,"GOOD FT by GUMP,MATT",2
02:55,"SUB IN by SANDOVAL,MARK",,,,,,,"SUB IN by SANDOVAL,MARK",2
02:55,"SUB OUT by WESLEY,TYLER",,,,,,,"SUB OUT by WESLEY,TYLER",2
02:55,,,,,"SUB IN by PARK,BRANDON",,,"SUB IN by PARK,BRANDON",2
02:55,,,,,"SUB OUT by MCCLOUD,LEE",,,"SUB OUT by MCCLOUD,LEE",2
02:45,"FOUL  by GUMP,MATT",,,,,,,"FOUL  by GUMP,MATT",2
02:45,,,,,"MISS FT by JACOBS,OWEN",,,"MISS FT by JACOBS,OWEN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
02:45,,,,,"MISS FT by JACOBS,OWEN",,,"MISS FT by JACOBS,OWEN",2
--,,,,,"REBOUND DEF by COTTER,DOUGLAS",,,"REBOUND DEF by COTTER,DOUGLAS",2
02:45,,85 (+23),,62,"GOOD LAYUP by COTTER,DOUGLAS(in the paint)",BCM 85-62 (+23),,"GOOD LAYUP by COTTER,DOUGLAS(in the paint)",2
02:45,"SUB IN by MURRAY,RYAN",,,,,,,"SUB IN by MURRAY,RYAN",2
02:45,"SUB IN by GRUBER,SAM",,,,,,,"SUB IN by GRUBER,SAM",2
02:45,"SUB OUT by STEGGEMAN,ANDREW",,,,,,,"SUB OUT by STEGGEMAN,ANDREW",2
02:45,"SUB OUT by WHITESIDE,DONOVAN",,,,,,,"SUB OUT by WHITESIDE,DONOVAN",2
02:35,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
02:19,"MISS 3PTR by LOPEZ,COLLIN",,,,,,,"MISS 3PTR by LOPEZ,COLLIN",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
02:15,"SUB IN by MILLER,GUNNAR",,,,,,,"SUB IN by MILLER,GUNNAR",2
02:15,"SUB OUT by LOPEZ,COLLIN",,,,,,,"SUB OUT by LOPEZ,COLLIN",2
02:10,,85 (+20),,65,"GOOD 3PTR by WHALEN,MAC",BCM 85-65 (+20),,"GOOD 3PTR by WHALEN,MAC",2
--,,,,,"ASSIST  by PARK,BRANDON",,,"ASSIST  by PARK,BRANDON",2
01:54,"GOOD 3PTR by GRUBER,SAM",88 (+23),,65,,CENTRE_M 88-65 (+23),,"GOOD 3PTR by GRUBER,SAM",2
--,"ASSIST  by GUMP,MATT",,,,,,,"ASSIST  by GUMP,MATT",2
01:42,,,,,"MISS JUMPER by SMOAK,HUNTER",,,"MISS JUMPER by SMOAK,HUNTER",2
--,"REBOUND DEF by GUMP,MATT",,,,,,,"REBOUND DEF by GUMP,MATT",2
01:40,"SUB IN by BABBITT,BARRY",,,,,,,"SUB IN by BABBITT,BARRY",2
01:40,"SUB OUT by GUMP,MATT",,,,,,,"SUB OUT by GUMP,MATT",2
01:30,"GOOD LAYUP by BABBITT,BARRY(fastbreak)(in the paint)",90 (+25),,65,,CENTRE_M 90-65 (+25),,"GOOD LAYUP by BABBITT,BARRY(fastbreak)(in the paint)",2
01:24,,90 (+22),,68,"GOOD 3PTR by WHALEN,MAC(fastbreak)(in the paint)",BCM 90-68 (+22),,"GOOD 3PTR by WHALEN,MAC(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by PARK,BRANDON",,,"ASSIST  by PARK,BRANDON",2
01:01,"MISS 3PTR by BABBITT,BARRY",,,,,,,"MISS 3PTR by BABBITT,BARRY",2
--,,,,,"REBOUND DEF by JACOBS,OWEN",,,"REBOUND DEF by JACOBS,OWEN",2
00:45,,90 (+19),,71,"GOOD 3PTR by SMOAK,HUNTER",BCM 90-71 (+19),,"GOOD 3PTR by SMOAK,HUNTER",2
--,,,,,"ASSIST  by PARK,BRANDON",,,"ASSIST  by PARK,BRANDON",2
00:37,"MISS LAYUP by BABBITT,BARRY",,,,,,,"MISS LAYUP by BABBITT,BARRY",2
--,"REBOUND OFF by BABBITT,BARRY",,,,,,,"REBOUND OFF by BABBITT,BARRY",2
00:37,"FOUL  by BABBITT,BARRY",,,,,,,"FOUL  by BABBITT,BARRY",2
00:37,,,,,"MISS FT by JACOBS,OWEN",,,"MISS FT by JACOBS,OWEN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:37,,90 (+18),,72,"GOOD FT by JACOBS,OWEN",BCM 90-72 (+18),,"GOOD FT by JACOBS,OWEN",2
00:34,"TURNOVER  by MURRAY,RYAN",,,,,,,"TURNOVER  by MURRAY,RYAN",2
00:34,,,,,"STEAL  by WHALEN,MAC",,,"STEAL  by WHALEN,MAC",2
00:34,,90 (+16),,74,"GOOD LAYUP by WHALEN,MAC(in the paint)",BCM 90-74 (+16),,"GOOD LAYUP by WHALEN,MAC(in the paint)",2
00:34,"FOUL  by MILLER,GUNNAR",,,,,,,"FOUL  by MILLER,GUNNAR",2
00:34,,90 (+15),,75,"GOOD FT by WHALEN,MAC",BCM 90-75 (+15),,"GOOD FT by WHALEN,MAC",2
00:09,,,,,"FOUL  by WHALEN,MAC",,,"FOUL  by WHALEN,MAC",2
00:09,"GOOD FT by MURRAY,RYAN",91 (+16),,75,,CENTRE_M 91-75 (+16),,"GOOD FT by MURRAY,RYAN",2
00:09,"GOOD FT by MURRAY,RYAN",92 (+17),,75,,CENTRE_M 92-75 (+17),,"GOOD FT by MURRAY,RYAN",2
00:05,,,,,"MISS 3PTR by WHALEN,MAC",,,"MISS 3PTR by WHALEN,MAC",2
--,"REBOUND DEF by SANDOVAL,MARK",,,,,,,"REBOUND DEF by SANDOVAL,MARK",2
