Time Remaining,OUM,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_M,Game Score,Team Indicator,Play,Period
14:01,"FOUL  by ROHLFS,VICTOR",,,,,,,"FOUL  by ROHLFS,VICTOR",2
14:01,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",2
14:01,"SUB OUT by BATES,ROMELLO",,,,,,,"SUB OUT by BATES,ROMELLO",2
14:01,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
14:01,,,,,"SUB OUT by SCINTA,BLAKE",,,"SUB OUT by SCINTA,BLAKE",2
13:58,,,,,"MISS JUMPER by WHITESIDE,DONOVAN",,,"MISS JUMPER by WHITESIDE,DONOVAN",2
--,"REBOUND DEF by KINNEY,JORDAN",,,,,,,"REBOUND DEF by KINNEY,JORDAN",2
13:55,,,,,"FOUL  by WHITESIDE,DONOVAN",,,"FOUL  by WHITESIDE,DONOVAN",2
13:55,,,,,"SUB IN by STEGGEMAN,ANDREW",,,"SUB IN by STEGGEMAN,ANDREW",2
13:55,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
13:39,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",40,,41 (+1),,OUM 40-41 (+1),,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",2
--,"ASSIST  by COURSON,TYLER",,,,,,,"ASSIST  by COURSON,TYLER",2
13:08,,40,,43 (+3),"GOOD LAYUP by GUMP,MATT(in the paint)",CENTRE_M 40-43 (+3),,"GOOD LAYUP by GUMP,MATT(in the paint)",2
12:44,,,,,"FOUL  by WESLEY,TYLER",,,"FOUL  by WESLEY,TYLER",2
12:44,"MISS FT by DAVIS,ALEX",,,,,,,"MISS FT by DAVIS,ALEX",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
12:44,"GOOD FT by DAVIS,ALEX",41,,43 (+2),,OUM 41-43 (+2),,"GOOD FT by DAVIS,ALEX",2
12:44,"SUB IN by SIGRIST,CONNOR",,,,,,,"SUB IN by SIGRIST,CONNOR",2
12:44,"SUB IN by BATES,ROMELLO",,,,,,,"SUB IN by BATES,ROMELLO",2
12:44,"SUB OUT by KINNEY,JORDAN",,,,,,,"SUB OUT by KINNEY,JORDAN",2
12:44,"SUB OUT by ROHLFS,VICTOR",,,,,,,"SUB OUT by ROHLFS,VICTOR",2
12:44,,,,,"SUB IN by SCINTA,BLAKE",,,"SUB IN by SCINTA,BLAKE",2
12:44,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
12:37,"FOUL  by COURSON,TYLER",,,,,,,"FOUL  by COURSON,TYLER",2
12:37,"SUB IN by ROHLFS,VICTOR",,,,,,,"SUB IN by ROHLFS,VICTOR",2
12:37,"SUB OUT by COURSON,TYLER",,,,,,,"SUB OUT by COURSON,TYLER",2
12:36,,41,,45 (+4),"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",CENTRE_M 41-45 (+4),,"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",2
12:27,"FOUL  by PERRY,WILL",,,,,,,"FOUL  by PERRY,WILL",2
12:27,,41,,46 (+5),"GOOD FT by LOPEZ,COLLIN",CENTRE_M 41-46 (+5),,"GOOD FT by LOPEZ,COLLIN",2
12:01,"MISS 3PTR by BATES,ROMELLO",,,,,,,"MISS 3PTR by BATES,ROMELLO",2
--,"REBOUND OFF by SIGRIST,CONNOR",,,,,,,"REBOUND OFF by SIGRIST,CONNOR",2
11:56,,,,,"FOUL  by KARSNER,JOSH",,,"FOUL  by KARSNER,JOSH",2
11:56,"GOOD FT by SIGRIST,CONNOR",42,,46 (+4),,OUM 42-46 (+4),,"GOOD FT by SIGRIST,CONNOR",2
11:56,"MISS FT by SIGRIST,CONNOR",,,,,,,"MISS FT by SIGRIST,CONNOR",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
11:56,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
11:56,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",2
11:31,,42,,48 (+6),"GOOD LAYUP by KARSNER,JOSH(in the paint)",CENTRE_M 42-48 (+6),,"GOOD LAYUP by KARSNER,JOSH(in the paint)",2
11:21,"SUB IN by COURSON,TYLER",,,,,,,"SUB IN by COURSON,TYLER",2
11:21,"SUB IN by KINNEY,JORDAN",,,,,,,"SUB IN by KINNEY,JORDAN",2
11:21,"SUB OUT by SIGRIST,CONNOR",,,,,,,"SUB OUT by SIGRIST,CONNOR",2
11:21,"SUB OUT by PERRY,WILL",,,,,,,"SUB OUT by PERRY,WILL",2
11:21,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
11:21,,,,,"SUB OUT by SCINTA,BLAKE",,,"SUB OUT by SCINTA,BLAKE",2
11:01,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",44,,48 (+4),,OUM 44-48 (+4),,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",2
--,"ASSIST  by DAVIS,ALEX",,,,,,,"ASSIST  by DAVIS,ALEX",2
10:41,,,,,"TURNOVER  by WESLEY,TYLER",,,"TURNOVER  by WESLEY,TYLER",2
10:41,,,,,"SUB IN by SCINTA,BLAKE",,,"SUB IN by SCINTA,BLAKE",2
10:41,,,,,"SUB IN by MURRAY,RYAN",,,"SUB IN by MURRAY,RYAN",2
10:41,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
10:41,,,,,"SUB OUT by STEGGEMAN,ANDREW",,,"SUB OUT by STEGGEMAN,ANDREW",2
10:35,,,,,"FOUL  by WESLEY,TYLER",,,"FOUL  by WESLEY,TYLER",2
10:28,"GOOD LAYUP by DAVIS,ALEX(in the paint)",46,,48 (+2),,OUM 46-48 (+2),,"GOOD LAYUP by DAVIS,ALEX(in the paint)",2
10:20,"FOUL  by DAVIS,ALEX",,,,,,,"FOUL  by DAVIS,ALEX",2
10:20,,46,,49 (+3),"GOOD FT by WHITESIDE,DONOVAN",CENTRE_M 46-49 (+3),,"GOOD FT by WHITESIDE,DONOVAN",2
10:20,,46,,50 (+4),"GOOD FT by WHITESIDE,DONOVAN",CENTRE_M 46-50 (+4),,"GOOD FT by WHITESIDE,DONOVAN",2
10:20,"SUB IN by PERRY,WILL",,,,,,,"SUB IN by PERRY,WILL",2
10:20,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
10:20,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",2
10:20,,,,,"SUB OUT by GUMP,MATT",,,"SUB OUT by GUMP,MATT",2
10:09,,,,,"FOUL  by MURRAY,RYAN",,,"FOUL  by MURRAY,RYAN",2
10:08,"MISS LAYUP by ROHLFS,VICTOR",,,,,,,"MISS LAYUP by ROHLFS,VICTOR",2
--,"REBOUND OFF by BATES,ROMELLO",,,,,,,"REBOUND OFF by BATES,ROMELLO",2
09:50,"MISS 3PTR by ROHLFS,VICTOR",,,,,,,"MISS 3PTR by ROHLFS,VICTOR",2
--,"REBOUND OFF by COURSON,TYLER",,,,,,,"REBOUND OFF by COURSON,TYLER",2
09:19,"MISS LAYUP by KINNEY,JORDAN",,,,,,,"MISS LAYUP by KINNEY,JORDAN",2
--,"REBOUND OFF by BATES,ROMELLO",,,,,,,"REBOUND OFF by BATES,ROMELLO",2
09:16,"MISS 3PTR by ROHLFS,VICTOR",,,,,,,"MISS 3PTR by ROHLFS,VICTOR",2
--,"REBOUND OFF by COURSON,TYLER",,,,,,,"REBOUND OFF by COURSON,TYLER",2
09:01,"GOOD JUMPER by BATES,ROMELLO",48,,50 (+2),,OUM 48-50 (+2),,"GOOD JUMPER by BATES,ROMELLO",2
08:58,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
08:58,,,,,"SUB IN by STEGGEMAN,ANDREW",,,"SUB IN by STEGGEMAN,ANDREW",2
08:58,,,,,"SUB OUT by MURRAY,RYAN",,,"SUB OUT by MURRAY,RYAN",2
08:37,,48,,52 (+4),"GOOD LAYUP by SCINTA,BLAKE(in the paint)",CENTRE_M 48-52 (+4),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",2
--,,,,,"ASSIST  by STEGGEMAN,ANDREW",,,"ASSIST  by STEGGEMAN,ANDREW",2
08:25,"GOOD JUMPER by BATES,ROMELLO",50,,52 (+2),,OUM 50-52 (+2),,"GOOD JUMPER by BATES,ROMELLO",2
08:11,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
08:00,,50,,55 (+5),"GOOD 3PTR by STEGGEMAN,ANDREW",CENTRE_M 50-55 (+5),,"GOOD 3PTR by STEGGEMAN,ANDREW",2
--,,,,,"ASSIST  by LOPEZ,COLLIN",,,"ASSIST  by LOPEZ,COLLIN",2
07:48,,,,,"FOUL  by STEGGEMAN,ANDREW",,,"FOUL  by STEGGEMAN,ANDREW",2
07:45,"GOOD LAYUP by COURSON,TYLER(in the paint)",52,,55 (+3),,OUM 52-55 (+3),,"GOOD LAYUP by COURSON,TYLER(in the paint)",2
07:30,,52,,57 (+5),"GOOD LAYUP by KARSNER,JOSH(in the paint)",CENTRE_M 52-57 (+5),,"GOOD LAYUP by KARSNER,JOSH(in the paint)",2
--,,,,,"ASSIST  by LOPEZ,COLLIN",,,"ASSIST  by LOPEZ,COLLIN",2
07:30,"FOUL  by BATES,ROMELLO",,,,,,,"FOUL  by BATES,ROMELLO",2
07:30,,52,,58 (+6),"GOOD FT by KARSNER,JOSH",CENTRE_M 52-58 (+6),,"GOOD FT by KARSNER,JOSH",2
07:30,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",2
07:30,"SUB OUT by PERRY,WILL",,,,,,,"SUB OUT by PERRY,WILL",2
07:30,,,,,"SUB IN by GUMP,MATT",,,"SUB IN by GUMP,MATT",2
07:30,,,,,"SUB OUT by STEGGEMAN,ANDREW",,,"SUB OUT by STEGGEMAN,ANDREW",2
07:08,"GOOD LAYUP by DAVIS,ALEX(in the paint)",54,,58 (+4),,OUM 54-58 (+4),,"GOOD LAYUP by DAVIS,ALEX(in the paint)",2
06:42,,,,,"MISS 3PTR by LOPEZ,COLLIN",,,"MISS 3PTR by LOPEZ,COLLIN",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
06:29,"GOOD LAYUP by BATES,ROMELLO(in the paint)",56,,58 (+2),,OUM 56-58 (+2),,"GOOD LAYUP by BATES,ROMELLO(in the paint)",2
--,"ASSIST  by DAVIS,ALEX",,,,,,,"ASSIST  by DAVIS,ALEX",2
06:09,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
06:07,,,,,"MISS 3PTR by KARSNER,JOSH",,,"MISS 3PTR by KARSNER,JOSH",2
--,"REBOUND DEF by KINNEY,JORDAN",,,,,,,"REBOUND DEF by KINNEY,JORDAN",2
05:59,"MISS 3PTR by COURSON,TYLER",,,,,,,"MISS 3PTR by COURSON,TYLER",2
--,,,,,"REBOUND DEF by SCINTA,BLAKE",,,"REBOUND DEF by SCINTA,BLAKE",2
05:51,,,,,"MISS LAYUP by SCINTA,BLAKE",,,"MISS LAYUP by SCINTA,BLAKE",2
--,,,,,"REBOUND OFF by WHITESIDE,DONOVAN",,,"REBOUND OFF by WHITESIDE,DONOVAN",2
05:35,,,,,"MISS 3PTR by LOPEZ,COLLIN",,,"MISS 3PTR by LOPEZ,COLLIN",2
--,"REBOUND DEF by BATES,ROMELLO",,,,,,,"REBOUND DEF by BATES,ROMELLO",2
05:28,"MISS LAYUP by DAVIS,ALEX",,,,,,,"MISS LAYUP by DAVIS,ALEX",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
04:59,,,,,"MISS LAYUP by GUMP,MATT",,,"MISS LAYUP by GUMP,MATT",2
--,"REBOUND DEF by ROHLFS,VICTOR",,,,,,,"REBOUND DEF by ROHLFS,VICTOR",2
04:52,"MISS LAYUP by BATES,ROMELLO",,,,,,,"MISS LAYUP by BATES,ROMELLO",2
04:52,,,,,"BLOCK  by SCINTA,BLAKE",,,"BLOCK  by SCINTA,BLAKE",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
04:51,,,,,"SUB IN by MURRAY,RYAN",,,"SUB IN by MURRAY,RYAN",2
04:51,,,,,"SUB OUT by GUMP,MATT",,,"SUB OUT by GUMP,MATT",2
04:25,"GOOD JUMPER by DAVIS,ALEX",58,,58,,OUM 58-58 (0),,"GOOD JUMPER by DAVIS,ALEX",2
04:13,,,,,"TURNOVER  by WHITESIDE,DONOVAN",,,"TURNOVER  by WHITESIDE,DONOVAN",2
04:12,"STEAL  by COURSON,TYLER",,,,,,,"STEAL  by COURSON,TYLER",2
04:07,"MISS LAYUP by DAVIS,ALEX",,,,,,,"MISS LAYUP by DAVIS,ALEX",2
04:07,,,,,"BLOCK  by KARSNER,JOSH",,,"BLOCK  by KARSNER,JOSH",2
--,"REBOUND OFF by ROHLFS,VICTOR",,,,,,,"REBOUND OFF by ROHLFS,VICTOR",2
03:55,"MISS LAYUP by DAVIS,ALEX",,,,,,,"MISS LAYUP by DAVIS,ALEX",2
03:55,,,,,"BLOCK  by KARSNER,JOSH",,,"BLOCK  by KARSNER,JOSH",2
--,,,,,"REBOUND DEF by LOPEZ,COLLIN",,,"REBOUND DEF by LOPEZ,COLLIN",2
03:44,,58,,60 (+2),"GOOD LAYUP by SCINTA,BLAKE(in the paint)",CENTRE_M 58-60 (+2),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",2
03:25,"GOOD 3PTR by COURSON,TYLER",61 (+1),,60,,OUM 61-60 (-1),,"GOOD 3PTR by COURSON,TYLER",2
--,"ASSIST  by DAVIS,ALEX",,,,,,,"ASSIST  by DAVIS,ALEX",2
03:01,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
02:43,"FOUL  by ROHLFS,VICTOR",,,,,,,"FOUL  by ROHLFS,VICTOR",2
02:41,,,,,"MISS FT by MURRAY,RYAN",,,"MISS FT by MURRAY,RYAN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
02:41,,61,,61,"GOOD FT by MURRAY,RYAN",CENTRE_M 61-61 (0),,"GOOD FT by MURRAY,RYAN",2
02:41,,,,,"SUB IN by GUMP,MATT",,,"SUB IN by GUMP,MATT",2
02:41,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
02:41,,,,,"SUB OUT by MURRAY,RYAN",,,"SUB OUT by MURRAY,RYAN",2
02:41,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
02:34,"GOOD LAYUP by BATES,ROMELLO(in the paint)",63 (+2),,61,,OUM 63-61 (-2),,"GOOD LAYUP by BATES,ROMELLO(in the paint)",2
02:12,,,,,"MISS 3PTR by GUMP,MATT",,,"MISS 3PTR by GUMP,MATT",2
--,"REBOUND DEF by COURSON,TYLER",,,,,,,"REBOUND DEF by COURSON,TYLER",2
01:56,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2
01:56,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
01:56,,,,,"SUB IN by MURRAY,RYAN",,,"SUB IN by MURRAY,RYAN",2
01:56,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
01:56,,,,,"SUB OUT by GUMP,MATT",,,"SUB OUT by GUMP,MATT",2
01:23,,,,,"MISS LAYUP by WHITESIDE,DONOVAN",,,"MISS LAYUP by WHITESIDE,DONOVAN",2
--,"REBOUND DEF by COURSON,TYLER",,,,,,,"REBOUND DEF by COURSON,TYLER",2
01:06,"MISS 3PTR by ROHLFS,VICTOR",,,,,,,"MISS 3PTR by ROHLFS,VICTOR",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
00:56,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:35,"FOUL  by COURSON,TYLER",,,,,,,"FOUL  by COURSON,TYLER",2
00:35,,,,,"MISS FT by KARSNER,JOSH",,,"MISS FT by KARSNER,JOSH",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:35,,63 (+1),,62,"GOOD FT by KARSNER,JOSH",CENTRE_M 63-62 (-1),,"GOOD FT by KARSNER,JOSH",2
00:35,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
00:35,,,,,"SUB IN by GUMP,MATT",,,"SUB IN by GUMP,MATT",2
00:35,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
00:35,,,,,"SUB OUT by MURRAY,RYAN",,,"SUB OUT by MURRAY,RYAN",2
00:30,"GOOD FT by DAVIS,ALEX",64 (+2),,62,,OUM 64-62 (-2),,"GOOD FT by DAVIS,ALEX",2
00:30,,,,,"FOUL  by GUMP,MATT",,,"FOUL  by GUMP,MATT",2
00:30,"GOOD FT by DAVIS,ALEX",65 (+3),,62,,OUM 65-62 (-3),,"GOOD FT by DAVIS,ALEX",2
00:30,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
00:30,,,,,"SUB IN by MURRAY,RYAN",,,"SUB IN by MURRAY,RYAN",2
00:30,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
00:30,,,,,"SUB OUT by GUMP,MATT",,,"SUB OUT by GUMP,MATT",2
00:19,,65,,65,"GOOD 3PTR by LOPEZ,COLLIN",CENTRE_M 65-65 (0),,"GOOD 3PTR by LOPEZ,COLLIN",2
--,,,,,"ASSIST  by WHITESIDE,DONOVAN",,,"ASSIST  by WHITESIDE,DONOVAN",2
00:16,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:16,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
00:16,,,,,"SUB IN by GUMP,MATT",,,"SUB IN by GUMP,MATT",2
00:16,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
00:16,,,,,"SUB OUT by MURRAY,RYAN",,,"SUB OUT by MURRAY,RYAN",2
00:01,"MISS LAYUP by BATES,ROMELLO",,,,,,,"MISS LAYUP by BATES,ROMELLO",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
05:00,"SUB IN by BATES,ROMELLO",,,,,,,"SUB IN by BATES,ROMELLO",3
05:00,"SUB OUT by SMITH,CONNOR",,,,,,,"SUB OUT by SMITH,CONNOR",3
05:00,,,,,"SUB IN by GUMP,MATT",,,"SUB IN by GUMP,MATT",3
05:00,,,,,"SUB OUT by MURRAY,RYAN",,,"SUB OUT by MURRAY,RYAN",3
04:34,,,,,"TURNOVER  by WHITESIDE,DONOVAN",,,"TURNOVER  by WHITESIDE,DONOVAN",3
04:32,"STEAL  by COURSON,TYLER",,,,,,,"STEAL  by COURSON,TYLER",3
04:02,"MISS JUMPER by BATES,ROMELLO",,,,,,,"MISS JUMPER by BATES,ROMELLO",3
--,,,,,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",3
03:44,,65,,68 (+3),"GOOD 3PTR by LOPEZ,COLLIN",CENTRE_M 65-68 (+3),,"GOOD 3PTR by LOPEZ,COLLIN",3
--,,,,,"ASSIST  by WESLEY,TYLER",,,"ASSIST  by WESLEY,TYLER",3
03:16,"MISS 3PTR by DAVIS,ALEX",,,,,,,"MISS 3PTR by DAVIS,ALEX",3
--,"REBOUND OFF by KINNEY,JORDAN",,,,,,,"REBOUND OFF by KINNEY,JORDAN",3
03:11,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,3
02:54,"MISS JUMPER by KINNEY,JORDAN",,,,,,,"MISS JUMPER by KINNEY,JORDAN",3
--,,,,,"REBOUND DEF by SCINTA,BLAKE",,,"REBOUND DEF by SCINTA,BLAKE",3
02:33,,,,,"MISS LAYUP by WHITESIDE,DONOVAN",,,"MISS LAYUP by WHITESIDE,DONOVAN",3
--,,,,,"REBOUND OFF by WESLEY,TYLER",,,"REBOUND OFF by WESLEY,TYLER",3
01:55,,65,,71 (+6),"GOOD 3PTR by GUMP,MATT",CENTRE_M 65-71 (+6),,"GOOD 3PTR by GUMP,MATT",3
--,,,,,"ASSIST  by LOPEZ,COLLIN",,,"ASSIST  by LOPEZ,COLLIN",3
01:42,"MISS LAYUP by ROHLFS,VICTOR",,,,,,,"MISS LAYUP by ROHLFS,VICTOR",3
--,,,,,"REBOUND DEF by GUMP,MATT",,,"REBOUND DEF by GUMP,MATT",3
01:18,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,3
01:14,,,,,"MISS LAYUP by WHITESIDE,DONOVAN",,,"MISS LAYUP by WHITESIDE,DONOVAN",3
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3
00:58,"GOOD 3PTR by COURSON,TYLER",68,,71 (+3),,OUM 68-71 (+3),,"GOOD 3PTR by COURSON,TYLER",3
--,"ASSIST  by DAVIS,ALEX",,,,,,,"ASSIST  by DAVIS,ALEX",3
00:56,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,3
00:56,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",3
00:56,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",3
00:32,"FOUL  by KINNEY,JORDAN",,,,,,,"FOUL  by KINNEY,JORDAN",3
00:32,,68,,72 (+4),"GOOD FT by SCINTA,BLAKE",CENTRE_M 68-72 (+4),,"GOOD FT by SCINTA,BLAKE",3
00:32,,68,,73 (+5),"GOOD FT by SCINTA,BLAKE",CENTRE_M 68-73 (+5),,"GOOD FT by SCINTA,BLAKE",3
00:32,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",3
00:32,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",3
00:24,"MISS 3PTR by COURSON,TYLER",,,,,,,"MISS 3PTR by COURSON,TYLER",3
00:24,,,,,"BLOCK  by LOPEZ,COLLIN",,,"BLOCK  by LOPEZ,COLLIN",3
--,"REBOUND OFF by DAVIS,ALEX",,,,,,,"REBOUND OFF by DAVIS,ALEX",3
00:20,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,3
00:19,"GOOD LAYUP by COURSON,TYLER(in the paint)",70,,73 (+3),,OUM 70-73 (+3),,"GOOD LAYUP by COURSON,TYLER(in the paint)",3
00:08,"FOUL  by KINNEY,JORDAN",,,,,,,"FOUL  by KINNEY,JORDAN",3
00:08,,,,,"MISS FT by LOPEZ,COLLIN",,,"MISS FT by LOPEZ,COLLIN",3
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3
00:08,,70,,74 (+4),"GOOD FT by LOPEZ,COLLIN",CENTRE_M 70-74 (+4),,"GOOD FT by LOPEZ,COLLIN",3
00:08,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,3
00:08,"SUB IN by MCGINTY,GARY",,,,,,,"SUB IN by MCGINTY,GARY",3
00:08,"SUB OUT by KINNEY,JORDAN",,,,,,,"SUB OUT by KINNEY,JORDAN",3
00:03,"GOOD LAYUP by DAVIS,ALEX(in the paint)",72,,74 (+2),,OUM 72-74 (+2),,"GOOD LAYUP by DAVIS,ALEX(in the paint)",3
00:03,"FOUL  by DAVIS,ALEX",,,,,,,"FOUL  by DAVIS,ALEX",3
00:03,,72,,75 (+3),"GOOD FT by WHITESIDE,DONOVAN",CENTRE_M 72-75 (+3),,"GOOD FT by WHITESIDE,DONOVAN",3
00:03,,72,,76 (+4),"GOOD FT by WHITESIDE,DONOVAN",CENTRE_M 72-76 (+4),,"GOOD FT by WHITESIDE,DONOVAN",3
00:03,"SUB IN by MARCO,JOE",,,,,,,"SUB IN by MARCO,JOE",3
00:03,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",3
00:00,"GOOD 3PTR by COURSON,TYLER",75,,76 (+1),,OUM 75-76 (+1),,"GOOD 3PTR by COURSON,TYLER",3
