Time Remaining,BCM,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_M,Game Score,Team Indicator,Play,Period
15:53,,,,,"MISS LAYUP by WESLEY,TYLER",,,"MISS LAYUP by WESLEY,TYLER",2
15:53,"BLOCK  by JACOBS,OWEN",,,,,,,"BLOCK  by JACOBS,OWEN",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
15:50,,,,,"MISS LAYUP by MURRAY,RYAN",,,"MISS LAYUP by MURRAY,RYAN",2
--,"REBOUND DEF by MCCLOUD,LEE",,,,,,,"REBOUND DEF by MCCLOUD,LEE",2
15:35,"GOOD JUMPER by MCCLOUD,LEE",50,,53 (+3),,BCM 50-53 (+3),,"GOOD JUMPER by MCCLOUD,LEE",2
15:19,,50,,56 (+6),"GOOD 3PTR by LOPEZ,COLLIN",CENTRE_M 50-56 (+6),,"GOOD 3PTR by LOPEZ,COLLIN",2
--,,,,,"ASSIST  by MURRAY,RYAN",,,"ASSIST  by MURRAY,RYAN",2
15:02,"MISS 3PTR by COTTER,DOUGLAS",,,,,,,"MISS 3PTR by COTTER,DOUGLAS",2
--,,,,,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",2
14:52,,,,,"MISS LAYUP by MURRAY,RYAN",,,"MISS LAYUP by MURRAY,RYAN",2
14:52,"BLOCK  by COTTER,DOUGLAS",,,,,,,"BLOCK  by COTTER,DOUGLAS",2
--,"REBOUND DEF by SMOAK,HUNTER",,,,,,,"REBOUND DEF by SMOAK,HUNTER",2
14:44,"GOOD LAYUP by SMOAK,HUNTER(in the paint)",52,,56 (+4),,BCM 52-56 (+4),,"GOOD LAYUP by SMOAK,HUNTER(in the paint)",2
14:24,,,,,"MISS 3PTR by KARSNER,JOSH",,,"MISS 3PTR by KARSNER,JOSH",2
--,,,,,"REBOUND OFF by MURRAY,RYAN",,,"REBOUND OFF by MURRAY,RYAN",2
14:19,,52,,58 (+6),"GOOD LAYUP by MURRAY,RYAN(in the paint)",CENTRE_M 52-58 (+6),,"GOOD LAYUP by MURRAY,RYAN(in the paint)",2
14:07,"GOOD LAYUP by WHALEN,MAC(in the paint)",54,,58 (+4),,BCM 54-58 (+4),,"GOOD LAYUP by WHALEN,MAC(in the paint)",2
13:53,,,,,"MISS 3PTR by MURRAY,RYAN",,,"MISS 3PTR by MURRAY,RYAN",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
13:49,,,,,"FOUL  by WESLEY,TYLER",,,"FOUL  by WESLEY,TYLER",2
13:49,,,,,"SUB IN by GEEGAN,MIKE",,,"SUB IN by GEEGAN,MIKE",2
13:49,,,,,"SUB IN by SCINTA,BLAKE",,,"SUB IN by SCINTA,BLAKE",2
13:49,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
13:49,,,,,"SUB OUT by MURRAY,RYAN",,,"SUB OUT by MURRAY,RYAN",2
13:37,"MISS 3PTR by COTTER,DOUGLAS",,,,,,,"MISS 3PTR by COTTER,DOUGLAS",2
--,,,,,"REBOUND DEF by GUMP,MATT",,,"REBOUND DEF by GUMP,MATT",2
13:29,,,,,"MISS 3PTR by LOPEZ,COLLIN",,,"MISS 3PTR by LOPEZ,COLLIN",2
--,,,,,"REBOUND OFF by SCINTA,BLAKE",,,"REBOUND OFF by SCINTA,BLAKE",2
13:24,,54,,61 (+7),"GOOD 3PTR by LOPEZ,COLLIN",CENTRE_M 54-61 (+7),,"GOOD 3PTR by LOPEZ,COLLIN",2
--,,,,,"ASSIST  by SCINTA,BLAKE",,,"ASSIST  by SCINTA,BLAKE",2
13:22,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
13:22,"SUB IN by JONES,RON",,,,,,,"SUB IN by JONES,RON",2
13:22,"SUB OUT by COTTER,DOUGLAS",,,,,,,"SUB OUT by COTTER,DOUGLAS",2
12:52,"GOOD JUMPER by MCCLOUD,LEE",56,,61 (+5),,BCM 56-61 (+5),,"GOOD JUMPER by MCCLOUD,LEE",2
12:39,,,,,"MISS LAYUP by SCINTA,BLAKE",,,"MISS LAYUP by SCINTA,BLAKE",2
--,,,,,"REBOUND OFF by SCINTA,BLAKE",,,"REBOUND OFF by SCINTA,BLAKE",2
12:30,,,,,"MISS LAYUP by SCINTA,BLAKE",,,"MISS LAYUP by SCINTA,BLAKE",2
--,"REBOUND DEF by WHALEN,MAC",,,,,,,"REBOUND DEF by WHALEN,MAC",2
12:09,,,,,"FOUL  by SCINTA,BLAKE",,,"FOUL  by SCINTA,BLAKE",2
12:09,"GOOD FT by MCCLOUD,LEE",57,,61 (+4),,BCM 57-61 (+4),,"GOOD FT by MCCLOUD,LEE",2
12:09,"GOOD FT by MCCLOUD,LEE",58,,61 (+3),,BCM 58-61 (+3),,"GOOD FT by MCCLOUD,LEE",2
11:38,,58,,64 (+6),"GOOD 3PTR by GEEGAN,MIKE",CENTRE_M 58-64 (+6),,"GOOD 3PTR by GEEGAN,MIKE",2
11:13,,,,,"FOUL  by GEEGAN,MIKE",,,"FOUL  by GEEGAN,MIKE",2
11:13,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
11:13,,,,,"SUB IN by MURRAY,RYAN",,,"SUB IN by MURRAY,RYAN",2
11:13,,,,,"SUB OUT by SCINTA,BLAKE",,,"SUB OUT by SCINTA,BLAKE",2
11:13,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",2
11:06,"GOOD JUMPER by MCCLOUD,LEE",60,,64 (+4),,BCM 60-64 (+4),,"GOOD JUMPER by MCCLOUD,LEE",2
10:51,,,,,"MISS JUMPER by MURRAY,RYAN",,,"MISS JUMPER by MURRAY,RYAN",2
--,"REBOUND DEF by SMOAK,HUNTER",,,,,,,"REBOUND DEF by SMOAK,HUNTER",2
10:17,"MISS JUMPER by JONES,RON",,,,,,,"MISS JUMPER by JONES,RON",2
--,,,,,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",2
10:09,,,,,"MISS 3PTR by GUMP,MATT",,,"MISS 3PTR by GUMP,MATT",2
--,"REBOUND DEF by JACOBS,OWEN",,,,,,,"REBOUND DEF by JACOBS,OWEN",2
09:53,,,,,"FOUL  by GEEGAN,MIKE",,,"FOUL  by GEEGAN,MIKE",2
09:53,"SUB IN by GRAHAM,LAKE",,,,,,,"SUB IN by GRAHAM,LAKE",2
09:53,"SUB OUT by JONES,RON",,,,,,,"SUB OUT by JONES,RON",2
09:43,"GOOD LAYUP by MCCLOUD,LEE(in the paint)",62,,64 (+2),,BCM 62-64 (+2),,"GOOD LAYUP by MCCLOUD,LEE(in the paint)",2
09:19,,,,,"MISS JUMPER by KARSNER,JOSH",,,"MISS JUMPER by KARSNER,JOSH",2
--,"REBOUND DEF by JACOBS,OWEN",,,,,,,"REBOUND DEF by JACOBS,OWEN",2
09:02,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
09:02,,,,,"SUB IN by SCINTA,BLAKE",,,"SUB IN by SCINTA,BLAKE",2
09:02,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",2
09:02,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
09:02,,,,,"SUB OUT by GEEGAN,MIKE",,,"SUB OUT by GEEGAN,MIKE",2
08:46,"MISS JUMPER by MCCLOUD,LEE",,,,,,,"MISS JUMPER by MCCLOUD,LEE",2
08:46,,,,,"BLOCK  by MURRAY,RYAN",,,"BLOCK  by MURRAY,RYAN",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
08:17,"FOUL  by GRAHAM,LAKE",,,,,,,"FOUL  by GRAHAM,LAKE",2
08:17,,62,,65 (+3),"GOOD FT by SCINTA,BLAKE",CENTRE_M 62-65 (+3),,"GOOD FT by SCINTA,BLAKE",2
08:17,,62,,66 (+4),"GOOD FT by SCINTA,BLAKE",CENTRE_M 62-66 (+4),,"GOOD FT by SCINTA,BLAKE",2
08:07,"MISS 3PTR by WHALEN,MAC",,,,,,,"MISS 3PTR by WHALEN,MAC",2
--,,,,,"REBOUND DEF by SCINTA,BLAKE",,,"REBOUND DEF by SCINTA,BLAKE",2
07:50,,62,,68 (+6),"GOOD LAYUP by GUMP,MATT(in the paint)",CENTRE_M 62-68 (+6),,"GOOD LAYUP by GUMP,MATT(in the paint)",2
07:36,"GOOD JUMPER by SMOAK,HUNTER",64,,68 (+4),,BCM 64-68 (+4),,"GOOD JUMPER by SMOAK,HUNTER",2
07:22,,64,,70 (+6),"GOOD LAYUP by WESLEY,TYLER(in the paint)",CENTRE_M 64-70 (+6),,"GOOD LAYUP by WESLEY,TYLER(in the paint)",2
--,,,,,"ASSIST  by GUMP,MATT",,,"ASSIST  by GUMP,MATT",2
07:07,,,,,"FOUL  by GUMP,MATT",,,"FOUL  by GUMP,MATT",2
07:07,"SUB IN by COTTER,DOUGLAS",,,,,,,"SUB IN by COTTER,DOUGLAS",2
07:07,"SUB OUT by GRAHAM,LAKE",,,,,,,"SUB OUT by GRAHAM,LAKE",2
07:02,"TURNOVER  by MCCLOUD,LEE",,,,,,,"TURNOVER  by MCCLOUD,LEE",2
06:58,,,,,"STEAL  by MURRAY,RYAN",,,"STEAL  by MURRAY,RYAN",2
06:47,"FOUL  by MCCLOUD,LEE",,,,,,,"FOUL  by MCCLOUD,LEE",2
06:15,,,,,"MISS JUMPER by GUMP,MATT",,,"MISS JUMPER by GUMP,MATT",2
--,"REBOUND DEF by JACOBS,OWEN",,,,,,,"REBOUND DEF by JACOBS,OWEN",2
06:02,"MISS LAYUP by COTTER,DOUGLAS",,,,,,,"MISS LAYUP by COTTER,DOUGLAS",2
--,,,,,"REBOUND DEF by SCINTA,BLAKE",,,"REBOUND DEF by SCINTA,BLAKE",2
05:35,,64,,72 (+8),"GOOD DUNK by SCINTA,BLAKE(in the paint)",CENTRE_M 64-72 (+8),,"GOOD DUNK by SCINTA,BLAKE(in the paint)",2
--,,,,,"ASSIST  by LOPEZ,COLLIN",,,"ASSIST  by LOPEZ,COLLIN",2
05:20,"TURNOVER  by COTTER,DOUGLAS",,,,,,,"TURNOVER  by COTTER,DOUGLAS",2
05:20,"SUB IN by JONES,RON",,,,,,,"SUB IN by JONES,RON",2
05:20,"SUB OUT by COTTER,DOUGLAS",,,,,,,"SUB OUT by COTTER,DOUGLAS",2
05:20,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
05:20,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
05:01,,64,,74 (+10),"GOOD LAYUP by SCINTA,BLAKE(in the paint)",CENTRE_M 64-74 (+10),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",2
04:47,"TURNOVER  by MCCLOUD,LEE",,,,,,,"TURNOVER  by MCCLOUD,LEE",2
04:47,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
04:30,"FOUL  by JACOBS,OWEN",,,,,,,"FOUL  by JACOBS,OWEN",2
04:28,,64,,76 (+12),"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",CENTRE_M 64-76 (+12),,"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",2
04:20,,,,,"FOUL  by GUMP,MATT",,,"FOUL  by GUMP,MATT",2
04:20,"GOOD FT by WHALEN,MAC",65,,76 (+11),,BCM 65-76 (+11),,"GOOD FT by WHALEN,MAC",2
04:20,"GOOD FT by WHALEN,MAC",66,,76 (+10),,BCM 66-76 (+10),,"GOOD FT by WHALEN,MAC",2
04:20,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
04:20,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
03:48,,66,,78 (+12),"GOOD JUMPER by GUMP,MATT",CENTRE_M 66-78 (+12),,"GOOD JUMPER by GUMP,MATT",2
03:36,"TURNOVER  by JACOBS,OWEN",,,,,,,"TURNOVER  by JACOBS,OWEN",2
03:36,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
03:36,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
03:26,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
03:12,,,,,"MISS 3PTR by LOPEZ,COLLIN",,,"MISS 3PTR by LOPEZ,COLLIN",2
--,"REBOUND DEF by SMOAK,HUNTER",,,,,,,"REBOUND DEF by SMOAK,HUNTER",2
02:54,"MISS JUMPER by JONES,RON",,,,,,,"MISS JUMPER by JONES,RON",2
--,"REBOUND OFF by JACOBS,OWEN",,,,,,,"REBOUND OFF by JACOBS,OWEN",2
02:49,"GOOD LAYUP by JACOBS,OWEN(in the paint)",68,,78 (+10),,BCM 68-78 (+10),,"GOOD LAYUP by JACOBS,OWEN(in the paint)",2
02:39,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
02:38,,,,,"TURNOVER  by SCINTA,BLAKE",,,"TURNOVER  by SCINTA,BLAKE",2
02:38,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
02:38,,,,,"SUB OUT by SCINTA,BLAKE",,,"SUB OUT by SCINTA,BLAKE",2
02:31,"GOOD JUMPER by SMOAK,HUNTER",70,,78 (+8),,BCM 70-78 (+8),,"GOOD JUMPER by SMOAK,HUNTER",2
01:59,"FOUL  by JACOBS,OWEN",,,,,,,"FOUL  by JACOBS,OWEN",2
01:59,,,,,"MISS FT by WESLEY,TYLER",,,"MISS FT by WESLEY,TYLER",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
01:59,,,,,"MISS FT by WESLEY,TYLER",,,"MISS FT by WESLEY,TYLER",2
--,"REBOUND DEF by JACOBS,OWEN",,,,,,,"REBOUND DEF by JACOBS,OWEN",2
01:59,,,,,"SUB IN by GEEGAN,MIKE",,,"SUB IN by GEEGAN,MIKE",2
01:59,,,,,"SUB OUT by GUMP,MATT",,,"SUB OUT by GUMP,MATT",2
01:49,"TURNOVER  by MCCLOUD,LEE",,,,,,,"TURNOVER  by MCCLOUD,LEE",2
01:47,,,,,"STEAL  by MURRAY,RYAN",,,"STEAL  by MURRAY,RYAN",2
01:40,"FOUL  by WHALEN,MAC",,,,,,,"FOUL  by WHALEN,MAC",2
01:40,,,,,"SUB IN by GUMP,MATT",,,"SUB IN by GUMP,MATT",2
01:40,,,,,"SUB OUT by GEEGAN,MIKE",,,"SUB OUT by GEEGAN,MIKE",2
01:19,"FOUL  by WHALEN,MAC",,,,,,,"FOUL  by WHALEN,MAC",2
01:19,,70,,79 (+9),"GOOD FT by KARSNER,JOSH",CENTRE_M 70-79 (+9),,"GOOD FT by KARSNER,JOSH",2
01:19,,70,,80 (+10),"GOOD FT by KARSNER,JOSH",CENTRE_M 70-80 (+10),,"GOOD FT by KARSNER,JOSH",2
01:10,"MISS 3PTR by WHALEN,MAC",,,,,,,"MISS 3PTR by WHALEN,MAC",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
01:02,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
01:02,,,,,"SUB IN by SCINTA,BLAKE",,,"SUB IN by SCINTA,BLAKE",2
01:02,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
00:55,,,,,"TURNOVER  by MURRAY,RYAN",,,"TURNOVER  by MURRAY,RYAN",2
00:52,"STEAL  by JACOBS,OWEN",,,,,,,"STEAL  by JACOBS,OWEN",2
00:49,"TURNOVER  by JACOBS,OWEN",,,,,,,"TURNOVER  by JACOBS,OWEN",2
00:47,,,,,"STEAL  by KARSNER,JOSH",,,"STEAL  by KARSNER,JOSH",2
00:43,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:20,,70,,82 (+12),"GOOD LAYUP by MURRAY,RYAN(in the paint)",CENTRE_M 70-82 (+12),,"GOOD LAYUP by MURRAY,RYAN(in the paint)",2
--,,,,,"ASSIST  by KARSNER,JOSH",,,"ASSIST  by KARSNER,JOSH",2
00:12,"GOOD LAYUP by WHALEN,MAC(in the paint)",72,,82 (+10),,BCM 72-82 (+10),,"GOOD LAYUP by WHALEN,MAC(in the paint)",2
