Time Remaining,Rhodes,Away Team Score,Play Team Indicator,Home Team Score,Hend,Game Score,Team Indicator,Play,Period
19:07,"STEAL  by ESSICK,JALEN",,,,,,,"STEAL  by ESSICK,JALEN",2
18:49,"FOUL  by GEORGETOWN II,ARNESS",,,,,,,"FOUL  by GEORGETOWN II,ARNESS",2
18:49,"TURNOVER  by GEORGETOWN II,ARNESS",,,,,,,"TURNOVER  by GEORGETOWN II,ARNESS",2
18:49,"SUB IN by WILLIAMS,JAYSON",,,,,,,"SUB IN by WILLIAMS,JAYSON",2
18:49,"SUB OUT by GEORGETOWN II,ARNESS",,,,,,,"SUB OUT by GEORGETOWN II,ARNESS",2
18:43,,,,,"MISS 3PTR by JOHNSON,DAMECKO",,,"MISS 3PTR by JOHNSON,DAMECKO",2
--,,,,,"REBOUND OFF by STANLEY,SETH",,,"REBOUND OFF by STANLEY,SETH",2
18:41,"FOUL  by WILLIAMS,JAYSON",,,,,,,"FOUL  by WILLIAMS,JAYSON",2
18:31,,,,,"MISS LAYUP by FITCH,CARL",,,"MISS LAYUP by FITCH,CARL",2
--,"REBOUND DEF by WILEY,KOKI",,,,,,,"REBOUND DEF by WILEY,KOKI",2
18:10,"MISS 3PTR by JAMES,MAC",,,,,,,"MISS 3PTR by JAMES,MAC",2
--,,,,,"REBOUND DEF by FITCH,CARL",,,"REBOUND DEF by FITCH,CARL",2
17:53,,30 (+3),,27,"GOOD LAYUP by STANLEY,SETH(in the paint)",Hend 30-27 (+3),,"GOOD LAYUP by STANLEY,SETH(in the paint)",2
--,,,,,"ASSIST  by COMAN,SEAN",,,"ASSIST  by COMAN,SEAN",2
17:35,"MISS LAYUP by WILLIAMS,JAYSON",,,,,,,"MISS LAYUP by WILLIAMS,JAYSON",2
--,,,,,"REBOUND DEF by STANLEY,SETH",,,"REBOUND DEF by STANLEY,SETH",2
17:24,,30 (+1),,29,"GOOD JUMPER by II,ROD CUMMINGS(in the paint)",Hend 30-29 (+1),,"GOOD JUMPER by II,ROD CUMMINGS(in the paint)",2
17:24,"FOUL  by ESSICK,JALEN",,,,,,,"FOUL  by ESSICK,JALEN",2
17:24,,30,,30,"GOOD FT by II,ROD CUMMINGS",Hend 30-30 (0),,"GOOD FT by II,ROD CUMMINGS",2
17:24,"SUB IN by HIESTER,JACKSON",,,,,,,"SUB IN by HIESTER,JACKSON",2
17:24,"SUB OUT by ESSICK,JALEN",,,,,,,"SUB OUT by ESSICK,JALEN",2
17:03,"MISS LAYUP by WILLIAMS,JAYSON",,,,,,,"MISS LAYUP by WILLIAMS,JAYSON",2
--,,,,,"REBOUND DEF by FITCH,CARL",,,"REBOUND DEF by FITCH,CARL",2
16:54,,,,,"FOUL  by COMAN,SEAN",,,"FOUL  by COMAN,SEAN",2
16:54,"SUB IN by YOUNG,DEON",,,,,,,"SUB IN by YOUNG,DEON",2
16:54,"SUB OUT by WILLIAMS,JAYSON",,,,,,,"SUB OUT by WILLIAMS,JAYSON",2
16:37,"MISS LAYUP by HIESTER,JACKSON",,,,,,,"MISS LAYUP by HIESTER,JACKSON",2
--,,,,,"REBOUND DEF by FITCH,CARL",,,"REBOUND DEF by FITCH,CARL",2
16:28,,,,,"TURNOVER  by COMAN,SEAN",,,"TURNOVER  by COMAN,SEAN",2
16:18,,,,,"FOUL  by II,ROD CUMMINGS",,,"FOUL  by II,ROD CUMMINGS",2
16:10,"MISS LAYUP by WILEY,KOKI",,,,,,,"MISS LAYUP by WILEY,KOKI",2
--,,,,,"REBOUND DEF by JOHNSON,DAMECKO",,,"REBOUND DEF by JOHNSON,DAMECKO",2
16:03,,30,,32 (+2),"GOOD LAYUP by COMAN,SEAN(fastbreak)(in the paint)",Hend 30-32 (-2),,"GOOD LAYUP by COMAN,SEAN(fastbreak)(in the paint)",2
15:52,"GOOD 3PTR by JAMES,MAC",33 (+1),,32,,Rhodes 33-32 (+1),,"GOOD 3PTR by JAMES,MAC",2
15:29,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
15:29,"SUB IN by GEORGETOWN II,ARNESS",,,,,,,"SUB IN by GEORGETOWN II,ARNESS",2
15:29,"SUB OUT by YOUNG,DEON",,,,,,,"SUB OUT by YOUNG,DEON",2
15:29,,,,,"SUB IN by II,CRAIG",,,"SUB IN by II,CRAIG",2
15:29,,,,,"SUB OUT by II,ROD CUMMINGS",,,"SUB OUT by II,ROD CUMMINGS",2
15:19,,33,,34 (+1),"GOOD LAYUP by STANLEY,SETH(in the paint)",Hend 33-34 (-1),,"GOOD LAYUP by STANLEY,SETH(in the paint)",2
--,,,,,"ASSIST  by II,CRAIG",,,"ASSIST  by II,CRAIG",2
15:02,"MISS 3PTR by HIESTER,JACKSON",,,,,,,"MISS 3PTR by HIESTER,JACKSON",2
--,,,,,"REBOUND DEF by JOHNSON,DAMECKO",,,"REBOUND DEF by JOHNSON,DAMECKO",2
14:39,,,,,"TURNOVER  by II,CRAIG",,,"TURNOVER  by II,CRAIG",2
14:39,"STEAL  by GEORGETOWN II,ARNESS",,,,,,,"STEAL  by GEORGETOWN II,ARNESS",2
14:27,"MISS 3PTR by HIESTER,JACKSON",,,,,,,"MISS 3PTR by HIESTER,JACKSON",2
--,"REBOUND OFF by GEORGETOWN II,ARNESS",,,,,,,"REBOUND OFF by GEORGETOWN II,ARNESS",2
14:22,"SUB IN by ESSICK,JALEN",,,,,,,"SUB IN by ESSICK,JALEN",2
14:22,"SUB IN by CLAYTON,TJ",,,,,,,"SUB IN by CLAYTON,TJ",2
14:22,"SUB IN by WALKER,JEFFERSON",,,,,,,"SUB IN by WALKER,JEFFERSON",2
14:22,"SUB OUT by HIESTER,JACKSON",,,,,,,"SUB OUT by HIESTER,JACKSON",2
14:22,"SUB OUT by JAMES,MAC",,,,,,,"SUB OUT by JAMES,MAC",2
14:22,"SUB OUT by SHEN,KEVIN",,,,,,,"SUB OUT by SHEN,KEVIN",2
14:22,,,,,"SUB IN by PARKS,JACKSON",,,"SUB IN by PARKS,JACKSON",2
14:22,,,,,"SUB OUT by JOHNSON,DAMECKO",,,"SUB OUT by JOHNSON,DAMECKO",2
14:19,"GOOD LAYUP by WALKER,JEFFERSON(in the paint)",35 (+1),,34,,Rhodes 35-34 (+1),,"GOOD LAYUP by WALKER,JEFFERSON(in the paint)",2
--,"ASSIST  by WILEY,KOKI",,,,,,,"ASSIST  by WILEY,KOKI",2
14:08,,35,,36 (+1),"GOOD LAYUP by II,CRAIG(in the paint)",Hend 35-36 (-1),,"GOOD LAYUP by II,CRAIG(in the paint)",2
13:46,"MISS JUMPER by ESSICK,JALEN",,,,,,,"MISS JUMPER by ESSICK,JALEN",2
--,"REBOUND OFF by WALKER,JEFFERSON",,,,,,,"REBOUND OFF by WALKER,JEFFERSON",2
13:26,"MISS 3PTR by CLAYTON,TJ",,,,,,,"MISS 3PTR by CLAYTON,TJ",2
--,"REBOUND OFF by ESSICK,JALEN",,,,,,,"REBOUND OFF by ESSICK,JALEN",2
13:21,,,,,"FOUL  by FITCH,CARL",,,"FOUL  by FITCH,CARL",2
13:21,,,,,"SUB IN by DEITHLOFF,TYLER",,,"SUB IN by DEITHLOFF,TYLER",2
13:21,,,,,"SUB OUT by FITCH,CARL",,,"SUB OUT by FITCH,CARL",2
13:03,"GOOD LAYUP by GEORGETOWN II,ARNESS(in the paint)",37 (+1),,36,,Rhodes 37-36 (+1),,"GOOD LAYUP by GEORGETOWN II,ARNESS(in the paint)",2
12:43,,,,,"MISS 3PTR by II,CRAIG",,,"MISS 3PTR by II,CRAIG",2
--,"REBOUND DEF by CLAYTON,TJ",,,,,,,"REBOUND DEF by CLAYTON,TJ",2
12:26,"GOOD JUMPER by ESSICK,JALEN",39 (+3),,36,,Rhodes 39-36 (+3),,"GOOD JUMPER by ESSICK,JALEN",2
--,"ASSIST  by WALKER,JEFFERSON",,,,,,,"ASSIST  by WALKER,JEFFERSON",2
12:08,,,,,"MISS 3PTR by PARKS,JACKSON",,,"MISS 3PTR by PARKS,JACKSON",2
--,"REBOUND DEF by WALKER,JEFFERSON",,,,,,,"REBOUND DEF by WALKER,JEFFERSON",2
11:51,"GOOD LAYUP by GEORGETOWN II,ARNESS(in the paint)",41 (+5),,36,,Rhodes 41-36 (+5),,"GOOD LAYUP by GEORGETOWN II,ARNESS(in the paint)",2
--,"ASSIST  by CLAYTON,TJ",,,,,,,"ASSIST  by CLAYTON,TJ",2
11:32,,41 (+2),,39,"GOOD 3PTR by II,CRAIG",Hend 41-39 (+2),,"GOOD 3PTR by II,CRAIG",2
--,,,,,"ASSIST  by COMAN,SEAN",,,"ASSIST  by COMAN,SEAN",2
11:15,"TURNOVER  by GEORGETOWN II,ARNESS",,,,,,,"TURNOVER  by GEORGETOWN II,ARNESS",2
11:15,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
11:15,"SUB IN by HIESTER,JACKSON",,,,,,,"SUB IN by HIESTER,JACKSON",2
11:15,"SUB IN by WILLIAMS,JAYSON",,,,,,,"SUB IN by WILLIAMS,JAYSON",2
11:15,"SUB IN by COOK,JEREMIAH",,,,,,,"SUB IN by COOK,JEREMIAH",2
11:15,"SUB OUT by GEORGETOWN II,ARNESS",,,,,,,"SUB OUT by GEORGETOWN II,ARNESS",2
11:15,"SUB OUT by ESSICK,JALEN",,,,,,,"SUB OUT by ESSICK,JALEN",2
11:15,"SUB OUT by WALKER,JEFFERSON",,,,,,,"SUB OUT by WALKER,JEFFERSON",2
11:04,,,,,"MISS LAYUP by II,CRAIG",,,"MISS LAYUP by II,CRAIG",2
--,,,,,"REBOUND OFF by DEITHLOFF,TYLER",,,"REBOUND OFF by DEITHLOFF,TYLER",2
11:02,"FOUL  by WILLIAMS,JAYSON",,,,,,,"FOUL  by WILLIAMS,JAYSON",2
11:02,,41 (+1),,40,"GOOD FT by DEITHLOFF,TYLER",Hend 41-40 (+1),,"GOOD FT by DEITHLOFF,TYLER",2
11:02,,41,,41,"GOOD FT by DEITHLOFF,TYLER",Hend 41-41 (0),,"GOOD FT by DEITHLOFF,TYLER",2
10:49,"MISS 3PTR by COOK,JEREMIAH",,,,,,,"MISS 3PTR by COOK,JEREMIAH",2
--,,,,,"REBOUND DEF by COMAN,SEAN",,,"REBOUND DEF by COMAN,SEAN",2
10:42,,,,,"MISS LAYUP by II,CRAIG",,,"MISS LAYUP by II,CRAIG",2
10:42,"BLOCK  by WILLIAMS,JAYSON",,,,,,,"BLOCK  by WILLIAMS,JAYSON",2
--,"REBOUND DEF by HIESTER,JACKSON",,,,,,,"REBOUND DEF by HIESTER,JACKSON",2
10:32,"SUB IN by WALKER,JEFFERSON",,,,,,,"SUB IN by WALKER,JEFFERSON",2
10:32,"SUB OUT by COOK,JEREMIAH",,,,,,,"SUB OUT by COOK,JEREMIAH",2
10:16,"TURNOVER  by CLAYTON,TJ",,,,,,,"TURNOVER  by CLAYTON,TJ",2
10:16,,,,,"STEAL  by PARKS,JACKSON",,,"STEAL  by PARKS,JACKSON",2
10:01,"FOUL  by HIESTER,JACKSON",,,,,,,"FOUL  by HIESTER,JACKSON",2
10:01,,,,,"MISS FT by DEITHLOFF,TYLER",,,"MISS FT by DEITHLOFF,TYLER",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
10:01,,41,,42 (+1),"GOOD FT by DEITHLOFF,TYLER",Hend 41-42 (-1),,"GOOD FT by DEITHLOFF,TYLER",2
10:01,"SUB IN by GEORGETOWN II,ARNESS",,,,,,,"SUB IN by GEORGETOWN II,ARNESS",2
10:01,"SUB IN by ESSICK,JALEN",,,,,,,"SUB IN by ESSICK,JALEN",2
10:01,"SUB IN by SHEN,KEVIN",,,,,,,"SUB IN by SHEN,KEVIN",2
10:01,"SUB OUT by HIESTER,JACKSON",,,,,,,"SUB OUT by HIESTER,JACKSON",2
10:01,"SUB OUT by CLAYTON,TJ",,,,,,,"SUB OUT by CLAYTON,TJ",2
10:01,"SUB OUT by WILLIAMS,JAYSON",,,,,,,"SUB OUT by WILLIAMS,JAYSON",2
09:38,"MISS 3PTR by SHEN,KEVIN",,,,,,,"MISS 3PTR by SHEN,KEVIN",2
--,"REBOUND OFF by SHEN,KEVIN",,,,,,,"REBOUND OFF by SHEN,KEVIN",2
09:34,"MISS 3PTR by WALKER,JEFFERSON",,,,,,,"MISS 3PTR by WALKER,JEFFERSON",2
--,,,,,"REBOUND DEF by STANLEY,SETH",,,"REBOUND DEF by STANLEY,SETH",2
09:12,,41,,44 (+3),"GOOD JUMPER by STANLEY,SETH",Hend 41-44 (-3),,"GOOD JUMPER by STANLEY,SETH",2
08:48,"MISS 3PTR by SHEN,KEVIN",,,,,,,"MISS 3PTR by SHEN,KEVIN",2
--,,,,,"REBOUND DEF by STANLEY,SETH",,,"REBOUND DEF by STANLEY,SETH",2
08:30,,41,,46 (+5),"GOOD LAYUP by STANLEY,SETH(in the paint)",Hend 41-46 (-5),,"GOOD LAYUP by STANLEY,SETH(in the paint)",2
08:24,"TURNOVER  by WALKER,JEFFERSON",,,,,,,"TURNOVER  by WALKER,JEFFERSON",2
08:24,,,,,"STEAL  by PARKS,JACKSON",,,"STEAL  by PARKS,JACKSON",2
08:18,,,,,"MISS 3PTR by II,CRAIG",,,"MISS 3PTR by II,CRAIG",2
--,"REBOUND DEF by WALKER,JEFFERSON",,,,,,,"REBOUND DEF by WALKER,JEFFERSON",2
07:57,"MISS LAYUP by ESSICK,JALEN",,,,,,,"MISS LAYUP by ESSICK,JALEN",2
--,,,,,"REBOUND DEF by STANLEY,SETH",,,"REBOUND DEF by STANLEY,SETH",2
07:31,,,,,"MISS 3PTR by PARKS,JACKSON",,,"MISS 3PTR by PARKS,JACKSON",2
--,"REBOUND DEF by WALKER,JEFFERSON",,,,,,,"REBOUND DEF by WALKER,JEFFERSON",2
07:25,"TURNOVER  by WALKER,JEFFERSON",,,,,,,"TURNOVER  by WALKER,JEFFERSON",2
07:25,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
07:25,"SUB IN by JAMES,MAC",,,,,,,"SUB IN by JAMES,MAC",2
07:25,"SUB OUT by WALKER,JEFFERSON",,,,,,,"SUB OUT by WALKER,JEFFERSON",2
07:25,,,,,"SUB IN by JOHNSON,DAMECKO",,,"SUB IN by JOHNSON,DAMECKO",2
07:25,,,,,"SUB OUT by II,CRAIG",,,"SUB OUT by II,CRAIG",2
07:13,,,,,"MISS JUMPER by PARKS,JACKSON",,,"MISS JUMPER by PARKS,JACKSON",2
--,,,,,"REBOUND OFF by STANLEY,SETH",,,"REBOUND OFF by STANLEY,SETH",2
07:06,,41,,49 (+8),"GOOD 3PTR by COMAN,SEAN",Hend 41-49 (-8),,"GOOD 3PTR by COMAN,SEAN",2
--,,,,,"ASSIST  by PARKS,JACKSON",,,"ASSIST  by PARKS,JACKSON",2
06:53,"MISS JUMPER by ESSICK,JALEN",,,,,,,"MISS JUMPER by ESSICK,JALEN",2
--,"REBOUND OFF by SHEN,KEVIN",,,,,,,"REBOUND OFF by SHEN,KEVIN",2
06:43,,,,,"FOUL  by PARKS,JACKSON",,,"FOUL  by PARKS,JACKSON",2
06:43,"MISS FT by WILEY,KOKI",,,,,,,"MISS FT by WILEY,KOKI",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
06:43,"MISS FT by WILEY,KOKI",,,,,,,"MISS FT by WILEY,KOKI",2
--,,,,,"REBOUND DEF by STANLEY,SETH",,,"REBOUND DEF by STANLEY,SETH",2
06:18,,41,,51 (+10),"GOOD JUMPER by DEITHLOFF,TYLER(in the paint)",Hend 41-51 (-10),,"GOOD JUMPER by DEITHLOFF,TYLER(in the paint)",2
06:09,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
06:09,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
06:09,"SUB IN by LAMEY,HAYDEN",,,,,,,"SUB IN by LAMEY,HAYDEN",2
06:09,"SUB OUT by WILEY,KOKI",,,,,,,"SUB OUT by WILEY,KOKI",2
05:55,"GOOD JUMPER by ESSICK,JALEN(in the paint)",43,,51 (+8),,Rhodes 43-51 (-8),,"GOOD JUMPER by ESSICK,JALEN(in the paint)",2
05:39,"FOUL  by GEORGETOWN II,ARNESS",,,,,,,"FOUL  by GEORGETOWN II,ARNESS",2
05:39,"SUB IN by YOUNG,DEON",,,,,,,"SUB IN by YOUNG,DEON",2
05:39,"SUB OUT by GEORGETOWN II,ARNESS",,,,,,,"SUB OUT by GEORGETOWN II,ARNESS",2
05:36,,,,,"MISS 3PTR by STANLEY,SETH",,,"MISS 3PTR by STANLEY,SETH",2
--,"REBOUND DEF by ESSICK,JALEN",,,,,,,"REBOUND DEF by ESSICK,JALEN",2
05:19,"MISS LAYUP by ESSICK,JALEN",,,,,,,"MISS LAYUP by ESSICK,JALEN",2
--,"REBOUND OFF by YOUNG,DEON",,,,,,,"REBOUND OFF by YOUNG,DEON",2
05:17,,,,,"FOUL  by STANLEY,SETH",,,"FOUL  by STANLEY,SETH",2
05:17,"GOOD FT by YOUNG,DEON",44,,51 (+7),,Rhodes 44-51 (-7),,"GOOD FT by YOUNG,DEON",2
05:17,"GOOD FT by YOUNG,DEON",45,,51 (+6),,Rhodes 45-51 (-6),,"GOOD FT by YOUNG,DEON",2
05:03,,,,,"MISS 3PTR by PARKS,JACKSON",,,"MISS 3PTR by PARKS,JACKSON",2
--,"REBOUND DEF by ESSICK,JALEN",,,,,,,"REBOUND DEF by ESSICK,JALEN",2
04:53,"MISS LAYUP by JAMES,MAC",,,,,,,"MISS LAYUP by JAMES,MAC",2
--,"REBOUND OFF by ESSICK,JALEN",,,,,,,"REBOUND OFF by ESSICK,JALEN",2
04:50,"MISS LAYUP by ESSICK,JALEN",,,,,,,"MISS LAYUP by ESSICK,JALEN",2
--,,,,,"REBOUND DEF by STANLEY,SETH",,,"REBOUND DEF by STANLEY,SETH",2
04:48,"FOUL  by YOUNG,DEON",,,,,,,"FOUL  by YOUNG,DEON",2
04:48,,45,,52 (+7),"GOOD FT by STANLEY,SETH",Hend 45-52 (-7),,"GOOD FT by STANLEY,SETH",2
04:48,,,,,"MISS FT by STANLEY,SETH",,,"MISS FT by STANLEY,SETH",2
04:48,"SUB IN by HIESTER,JACKSON",,,,,,,"SUB IN by HIESTER,JACKSON",2
04:48,"SUB OUT by ESSICK,JALEN",,,,,,,"SUB OUT by ESSICK,JALEN",2
--,"REBOUND DEF by HIESTER,JACKSON",,,,,,,"REBOUND DEF by HIESTER,JACKSON",2
04:29,"MISS LAYUP by SHEN,KEVIN",,,,,,,"MISS LAYUP by SHEN,KEVIN",2
--,,,,,"REBOUND DEF by STANLEY,SETH",,,"REBOUND DEF by STANLEY,SETH",2
04:22,,,,,"MISS LAYUP by JOHNSON,DAMECKO",,,"MISS LAYUP by JOHNSON,DAMECKO",2
--,"REBOUND DEF by HIESTER,JACKSON",,,,,,,"REBOUND DEF by HIESTER,JACKSON",2
04:16,"FOUL  by YOUNG,DEON",,,,,,,"FOUL  by YOUNG,DEON",2
04:16,"TURNOVER  by YOUNG,DEON",,,,,,,"TURNOVER  by YOUNG,DEON",2
04:13,"SUB IN by GEORGETOWN II,ARNESS",,,,,,,"SUB IN by GEORGETOWN II,ARNESS",2
04:13,"SUB IN by ESSICK,JALEN",,,,,,,"SUB IN by ESSICK,JALEN",2
04:13,"SUB IN by WILEY,KOKI",,,,,,,"SUB IN by WILEY,KOKI",2
04:13,"SUB OUT by LAMEY,HAYDEN",,,,,,,"SUB OUT by LAMEY,HAYDEN",2
04:13,"SUB OUT by YOUNG,DEON",,,,,,,"SUB OUT by YOUNG,DEON",2
04:13,"SUB OUT by HIESTER,JACKSON",,,,,,,"SUB OUT by HIESTER,JACKSON",2
04:13,,,,,"SUB IN by II,CRAIG",,,"SUB IN by II,CRAIG",2
04:13,,,,,"SUB OUT by PARKS,JACKSON",,,"SUB OUT by PARKS,JACKSON",2
03:52,,,,,"TURNOVER  by STANLEY,SETH",,,"TURNOVER  by STANLEY,SETH",2
03:52,"STEAL  by ESSICK,JALEN",,,,,,,"STEAL  by ESSICK,JALEN",2
03:52,,,,,"FOUL  by STANLEY,SETH",,,"FOUL  by STANLEY,SETH",2
03:52,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
03:52,,,,,"SUB IN by FITCH,CARL",,,"SUB IN by FITCH,CARL",2
03:52,,,,,"SUB OUT by DEITHLOFF,TYLER",,,"SUB OUT by DEITHLOFF,TYLER",2
03:27,"TURNOVER  by ESSICK,JALEN",,,,,,,"TURNOVER  by ESSICK,JALEN",2
03:07,,,,,"MISS 3PTR by II,CRAIG",,,"MISS 3PTR by II,CRAIG",2
--,"REBOUND DEF by WILEY,KOKI",,,,,,,"REBOUND DEF by WILEY,KOKI",2
02:56,"GOOD JUMPER by GEORGETOWN II,ARNESS",47,,52 (+5),,Rhodes 47-52 (-5),,"GOOD JUMPER by GEORGETOWN II,ARNESS",2
--,"ASSIST  by WILEY,KOKI",,,,,,,"ASSIST  by WILEY,KOKI",2
02:53,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
02:38,,,,,"TURNOVER  by II,CRAIG",,,"TURNOVER  by II,CRAIG",2
02:28,"TURNOVER  by WILEY,KOKI",,,,,,,"TURNOVER  by WILEY,KOKI",2
02:28,,,,,"STEAL  by FITCH,CARL",,,"STEAL  by FITCH,CARL",2
02:12,,47,,54 (+7),"GOOD JUMPER by STANLEY,SETH",Hend 47-54 (-7),,"GOOD JUMPER by STANLEY,SETH",2
01:53,"GOOD JUMPER by WILEY,KOKI",49,,54 (+5),,Rhodes 49-54 (-5),,"GOOD JUMPER by WILEY,KOKI",2
01:36,,,,,"TURNOVER  by COMAN,SEAN",,,"TURNOVER  by COMAN,SEAN",2
01:36,"STEAL  by WILEY,KOKI",,,,,,,"STEAL  by WILEY,KOKI",2
01:29,"MISS 3PTR by SHEN,KEVIN",,,,,,,"MISS 3PTR by SHEN,KEVIN",2
01:29,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
01:28,,,,,"SUB IN by PARKS,JACKSON",,,"SUB IN by PARKS,JACKSON",2
01:28,,,,,"SUB IN by II,ROD CUMMINGS",,,"SUB IN by II,ROD CUMMINGS",2
01:28,,,,,"SUB OUT by II,CRAIG",,,"SUB OUT by II,CRAIG",2
01:28,,,,,"SUB OUT by JOHNSON,DAMECKO",,,"SUB OUT by JOHNSON,DAMECKO",2
--,"REBOUND OFF by GEORGETOWN II,ARNESS",,,,,,,"REBOUND OFF by GEORGETOWN II,ARNESS",2
01:20,"GOOD LAYUP by GEORGETOWN II,ARNESS(in the paint)",51,,54 (+3),,Rhodes 51-54 (-3),,"GOOD LAYUP by GEORGETOWN II,ARNESS(in the paint)",2
00:54,,,,,"MISS 3PTR by COMAN,SEAN",,,"MISS 3PTR by COMAN,SEAN",2
--,,,,,"REBOUND OFF by FITCH,CARL",,,"REBOUND OFF by FITCH,CARL",2
00:51,"FOUL  by WILEY,KOKI",,,,,,,"FOUL  by WILEY,KOKI",2
00:51,,51,,55 (+4),"GOOD FT by FITCH,CARL",Hend 51-55 (-4),,"GOOD FT by FITCH,CARL",2
00:51,,51,,56 (+5),"GOOD FT by FITCH,CARL",Hend 51-56 (-5),,"GOOD FT by FITCH,CARL",2
00:40,"MISS JUMPER by WILEY,KOKI",,,,,,,"MISS JUMPER by WILEY,KOKI",2
--,,,,,"REBOUND DEF by STANLEY,SETH",,,"REBOUND DEF by STANLEY,SETH",2
00:32,"FOUL  by JAMES,MAC",,,,,,,"FOUL  by JAMES,MAC",2
00:32,,51,,57 (+6),"GOOD FT by II,ROD CUMMINGS",Hend 51-57 (-6),,"GOOD FT by II,ROD CUMMINGS",2
00:32,,51,,58 (+7),"GOOD FT by II,ROD CUMMINGS",Hend 51-58 (-7),,"GOOD FT by II,ROD CUMMINGS",2
00:32,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
00:32,"SUB IN by LAMEY,HAYDEN",,,,,,,"SUB IN by LAMEY,HAYDEN",2
00:32,"SUB IN by WALKER,JEFFERSON",,,,,,,"SUB IN by WALKER,JEFFERSON",2
00:32,"SUB OUT by WILEY,KOKI",,,,,,,"SUB OUT by WILEY,KOKI",2
00:32,"SUB OUT by JAMES,MAC",,,,,,,"SUB OUT by JAMES,MAC",2
00:20,"GOOD 3PTR by SHEN,KEVIN",54,,58 (+4),,Rhodes 54-58 (-4),,"GOOD 3PTR by SHEN,KEVIN",2
00:18,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:18,"SUB IN by CLAYTON,TJ",,,,,,,"SUB IN by CLAYTON,TJ",2
00:18,"SUB OUT by LAMEY,HAYDEN",,,,,,,"SUB OUT by LAMEY,HAYDEN",2
00:10,"FOUL  by GEORGETOWN II,ARNESS",,,,,,,"FOUL  by GEORGETOWN II,ARNESS",2
00:10,,54,,59 (+5),"GOOD FT by II,ROD CUMMINGS",Hend 54-59 (-5),,"GOOD FT by II,ROD CUMMINGS",2
00:10,"SUB IN by YOUNG,DEON",,,,,,,"SUB IN by YOUNG,DEON",2
00:10,"SUB OUT by GEORGETOWN II,ARNESS",,,,,,,"SUB OUT by GEORGETOWN II,ARNESS",2
00:09,,,,,"MISS FT by II,ROD CUMMINGS",,,"MISS FT by II,ROD CUMMINGS",2
--,"REBOUND DEF by YOUNG,DEON",,,,,,,"REBOUND DEF by YOUNG,DEON",2
00:03,"MISS LAYUP by WALKER,JEFFERSON",,,,,,,"MISS LAYUP by WALKER,JEFFERSON",2
00:03,,,,,"BLOCK  by FITCH,CARL",,,"BLOCK  by FITCH,CARL",2
--,,,,,"REBOUND DEF by STANLEY,SETH",,,"REBOUND DEF by STANLEY,SETH",2
00:01,"FOUL  by SHEN,KEVIN",,,,,,,"FOUL  by SHEN,KEVIN",2
00:01,,54,,60 (+6),"GOOD FT by STANLEY,SETH",Hend 54-60 (-6),,"GOOD FT by STANLEY,SETH",2
00:01,,54,,61 (+7),"GOOD FT by STANLEY,SETH",Hend 54-61 (-7),,"GOOD FT by STANLEY,SETH",2
