Time Remaining,Rhodes,Away Team Score,Play Team Indicator,Home Team Score,Mill,Game Score,Team Indicator,Play,Period
04:24,,55,,55,"GOOD JUMPER by WILLIAMS,CAMERON",Mill 55-55 (0),,"GOOD JUMPER by WILLIAMS,CAMERON",2
03:48,"GOOD LAYUP by ESSICK,JALEN(in the paint)",57 (+2),,55,,Rhodes 57-55 (+2),,"GOOD LAYUP by ESSICK,JALEN(in the paint)",2
03:48,,,,,"FOUL  by BASS,XAVIER",,,"FOUL  by BASS,XAVIER",2
03:48,,,,,"SUB OUT by BUSH,RODREEKAS",,,"SUB OUT by BUSH,RODREEKAS",2
03:48,,,,,"SUB IN by WATSON,DOUG",,,"SUB IN by WATSON,DOUG",2
03:48,"SUB OUT by WALKER,JEFFERSON",,,,,,,"SUB OUT by WALKER,JEFFERSON",2
03:48,"SUB OUT by WILEY,KOKI",,,,,,,"SUB OUT by WILEY,KOKI",2
03:48,"SUB IN by CLAYTON,TJ",,,,,,,"SUB IN by CLAYTON,TJ",2
03:48,"SUB IN by JAMES,MAC",,,,,,,"SUB IN by JAMES,MAC",2
03:48,"MISS FT by ESSICK,JALEN",,,,,,,"MISS FT by ESSICK,JALEN",2
--,,,,,"REBOUND DEF by BASS,XAVIER",,,"REBOUND DEF by BASS,XAVIER",2
03:31,,57,,57,"GOOD LAYUP by WILLIAMS,CAMERON(in the paint)",Mill 57-57 (0),,"GOOD LAYUP by WILLIAMS,CAMERON(in the paint)",2
03:05,"MISS JUMPER by GEORGETOWN II,ARNESS",,,,,,,"MISS JUMPER by GEORGETOWN II,ARNESS",2
--,,,,,"REBOUND DEF by GILLIHAN,NEWLON",,,"REBOUND DEF by GILLIHAN,NEWLON",2
02:45,,57,,59 (+2),"GOOD LAYUP by WATSON,DOUG(in the paint)",Mill 57-59 (-2),,"GOOD LAYUP by WATSON,DOUG(in the paint)",2
02:27,"GOOD LAYUP by ESSICK,JALEN(in the paint)",59,,59,,Rhodes 59-59 (0),,"GOOD LAYUP by ESSICK,JALEN(in the paint)",2
--,"ASSIST  by GEORGETOWN II,ARNESS",,,,,,,"ASSIST  by GEORGETOWN II,ARNESS",2
02:13,,,,,"MISS 3PTR by GILLIHAN,NEWLON",,,"MISS 3PTR by GILLIHAN,NEWLON",2
--,"REBOUND DEF by JAMES,MAC",,,,,,,"REBOUND DEF by JAMES,MAC",2
02:07,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
02:07,,,,,"SUB OUT by BASS,XAVIER",,,"SUB OUT by BASS,XAVIER",2
02:07,,,,,"SUB IN by BURNETT,DREW",,,"SUB IN by BURNETT,DREW",2
02:07,"SUB OUT by CLAYTON,TJ",,,,,,,"SUB OUT by CLAYTON,TJ",2
02:07,"SUB IN by WILEY,KOKI",,,,,,,"SUB IN by WILEY,KOKI",2
01:51,"TURNOVER  by JAMES,MAC",,,,,,,"TURNOVER  by JAMES,MAC",2
01:51,,,,,"STEAL  by GILLIHAN,NEWLON",,,"STEAL  by GILLIHAN,NEWLON",2
01:33,,,,,"TURNOVER  by GILLIHAN,NEWLON",,,"TURNOVER  by GILLIHAN,NEWLON",2
01:33,"STEAL  by ESSICK,JALEN",,,,,,,"STEAL  by ESSICK,JALEN",2
01:27,"TURNOVER  by SHEN,KEVIN",,,,,,,"TURNOVER  by SHEN,KEVIN",2
01:27,,,,,"STEAL  by MILLER,JOSHUA",,,"STEAL  by MILLER,JOSHUA",2
01:22,,59,,61 (+2),"GOOD LAYUP by MILLER,JOSHUA(fastbreak)(in the paint)",Mill 59-61 (-2),,"GOOD LAYUP by MILLER,JOSHUA(fastbreak)(in the paint)",2
01:22,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
01:00,"MISS LAYUP by SHEN,KEVIN(in the paint)",,,,,,,"MISS LAYUP by SHEN,KEVIN(in the paint)",2
01:00,,,,,"BLOCK  by WILLIAMS,CAMERON",,,"BLOCK  by WILLIAMS,CAMERON",2
--,,,,,"REBOUND DEF by WATSON,DOUG",,,"REBOUND DEF by WATSON,DOUG",2
00:44,,,,,"MISS 3PTR by GILLIHAN,NEWLON",,,"MISS 3PTR by GILLIHAN,NEWLON",2
--,"REBOUND DEF by ESSICK,JALEN",,,,,,,"REBOUND DEF by ESSICK,JALEN",2
00:38,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:21,"MISS JUMPER by GEORGETOWN II,ARNESS",,,,,,,"MISS JUMPER by GEORGETOWN II,ARNESS",2
--,"REBOUND OFF by SHEN,KEVIN",,,,,,,"REBOUND OFF by SHEN,KEVIN",2
00:18,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
00:05,"GOOD JUMPER by GEORGETOWN II,ARNESS",61,,61,,Rhodes 61-61 (0),,"GOOD JUMPER by GEORGETOWN II,ARNESS",2
--,"ASSIST  by JAMES,MAC",,,,,,,"ASSIST  by JAMES,MAC",2
00:01,,,,,"MISS 3PTR by GILLIHAN,NEWLON",,,"MISS 3PTR by GILLIHAN,NEWLON",2
00:01,"BLOCK  by GEORGETOWN II,ARNESS",,,,,,,"BLOCK  by GEORGETOWN II,ARNESS",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
05:00,,,,,"SUB OUT by WATSON,DOUG",,,"SUB OUT by WATSON,DOUG",3
05:00,,,,,"SUB IN by EVANS,CHRISTIAN",,,"SUB IN by EVANS,CHRISTIAN",3
04:47,"MISS LAYUP by ESSICK,JALEN(in the paint)",,,,,,,"MISS LAYUP by ESSICK,JALEN(in the paint)",3
--,,,,,"REBOUND DEF by WILLIAMS,CAMERON",,,"REBOUND DEF by WILLIAMS,CAMERON",3
04:20,,61,,63 (+2),"GOOD LAYUP by WILLIAMS,CAMERON(in the paint)",Mill 61-63 (-2),,"GOOD LAYUP by WILLIAMS,CAMERON(in the paint)",3
04:06,"TURNOVER  by JAMES,MAC",,,,,,,"TURNOVER  by JAMES,MAC",3
04:06,,,,,"STEAL  by WILLIAMS,CAMERON",,,"STEAL  by WILLIAMS,CAMERON",3
03:58,,61,,65 (+4),"GOOD DUNK by WILLIAMS,CAMERON(fastbreak)(in the paint)",Mill 61-65 (-4),,"GOOD DUNK by WILLIAMS,CAMERON(fastbreak)(in the paint)",3
03:47,"MISS JUMPER by WILEY,KOKI",,,,,,,"MISS JUMPER by WILEY,KOKI",3
--,,,,,"REBOUND DEF by GILLIHAN,NEWLON",,,"REBOUND DEF by GILLIHAN,NEWLON",3
03:40,,,,,"FOUL  by BURNETT,DREW",,,"FOUL  by BURNETT,DREW",3
03:40,,,,,"TURNOVER  by BURNETT,DREW",,,"TURNOVER  by BURNETT,DREW",3
03:40,,,,,"SUB OUT by MILLER,JOSHUA",,,"SUB OUT by MILLER,JOSHUA",3
03:40,,,,,"SUB IN by WATSON,DOUG",,,"SUB IN by WATSON,DOUG",3
03:40,"SUB OUT by JAMES,MAC",,,,,,,"SUB OUT by JAMES,MAC",3
03:40,"SUB IN by WALKER,JEFFERSON",,,,,,,"SUB IN by WALKER,JEFFERSON",3
03:25,"GOOD JUMPER by GEORGETOWN II,ARNESS",63,,65 (+2),,Rhodes 63-65 (-2),,"GOOD JUMPER by GEORGETOWN II,ARNESS",3
03:12,,,,,"MISS LAYUP by BURNETT,DREW(in the paint)",,,"MISS LAYUP by BURNETT,DREW(in the paint)",3
--,"REBOUND DEF by GEORGETOWN II,ARNESS",,,,,,,"REBOUND DEF by GEORGETOWN II,ARNESS",3
02:49,"FOUL  by WILEY,KOKI",,,,,,,"FOUL  by WILEY,KOKI",3
02:49,"TURNOVER  by WILEY,KOKI",,,,,,,"TURNOVER  by WILEY,KOKI",3
02:49,,,,,"SUB OUT by EVANS,CHRISTIAN",,,"SUB OUT by EVANS,CHRISTIAN",3
02:49,,,,,"SUB IN by MILLER,JOSHUA",,,"SUB IN by MILLER,JOSHUA",3
02:49,"SUB OUT by WALKER,JEFFERSON",,,,,,,"SUB OUT by WALKER,JEFFERSON",3
02:49,"SUB OUT by WILEY,KOKI",,,,,,,"SUB OUT by WILEY,KOKI",3
02:49,"SUB IN by COOK,JEREMIAH",,,,,,,"SUB IN by COOK,JEREMIAH",3
02:49,"SUB IN by CLAYTON,TJ",,,,,,,"SUB IN by CLAYTON,TJ",3
02:35,,,,,"TURNOVER  by MILLER,JOSHUA",,,"TURNOVER  by MILLER,JOSHUA",3
02:35,"SUB OUT by COOK,JEREMIAH",,,,,,,"SUB OUT by COOK,JEREMIAH",3
02:35,"SUB OUT by CLAYTON,TJ",,,,,,,"SUB OUT by CLAYTON,TJ",3
02:35,"SUB IN by JAMES,MAC",,,,,,,"SUB IN by JAMES,MAC",3
02:35,"SUB IN by WILEY,KOKI",,,,,,,"SUB IN by WILEY,KOKI",3
02:24,"MISS 3PTR by WILEY,KOKI",,,,,,,"MISS 3PTR by WILEY,KOKI",3
--,,,,,"REBOUND DEF by BURNETT,DREW",,,"REBOUND DEF by BURNETT,DREW",3
02:11,,,,,"TURNOVER  by WILLIAMS,CAMERON",,,"TURNOVER  by WILLIAMS,CAMERON",3
02:11,"SUB OUT by WILEY,KOKI",,,,,,,"SUB OUT by WILEY,KOKI",3
02:11,"SUB IN by WALKER,JEFFERSON",,,,,,,"SUB IN by WALKER,JEFFERSON",3
01:51,"GOOD 3PTR by JAMES,MAC",66 (+1),,65,,Rhodes 66-65 (+1),,"GOOD 3PTR by JAMES,MAC",3
--,"ASSIST  by WALKER,JEFFERSON",,,,,,,"ASSIST  by WALKER,JEFFERSON",3
01:28,"FOUL  by SHEN,KEVIN",,,,,,,"FOUL  by SHEN,KEVIN",3
01:28,,66,,66,"GOOD FT by MILLER,JOSHUA",Mill 66-66 (0),,"GOOD FT by MILLER,JOSHUA",3
01:28,,,,,"SUB OUT by WILLIAMS,CAMERON",,,"SUB OUT by WILLIAMS,CAMERON",3
01:28,,,,,"SUB IN by EVANS,CHRISTIAN",,,"SUB IN by EVANS,CHRISTIAN",3
01:28,,66,,67 (+1),"GOOD FT by MILLER,JOSHUA",Mill 66-67 (-1),,"GOOD FT by MILLER,JOSHUA",3
01:00,"MISS 3PTR by ESSICK,JALEN",,,,,,,"MISS 3PTR by ESSICK,JALEN",3
--,,,,,"REBOUND DEF by WATSON,DOUG",,,"REBOUND DEF by WATSON,DOUG",3
00:54,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,3
00:54,,,,,"SUB OUT by EVANS,CHRISTIAN",,,"SUB OUT by EVANS,CHRISTIAN",3
00:54,,,,,"SUB IN by WILLIAMS,CAMERON",,,"SUB IN by WILLIAMS,CAMERON",3
00:54,"SUB OUT by WALKER,JEFFERSON",,,,,,,"SUB OUT by WALKER,JEFFERSON",3
00:54,"SUB OUT by JAMES,MAC",,,,,,,"SUB OUT by JAMES,MAC",3
00:54,"SUB IN by COOK,JEREMIAH",,,,,,,"SUB IN by COOK,JEREMIAH",3
00:54,"SUB IN by CLAYTON,TJ",,,,,,,"SUB IN by CLAYTON,TJ",3
00:34,,,,,"MISS JUMPER by GILLIHAN,NEWLON",,,"MISS JUMPER by GILLIHAN,NEWLON",3
--,"REBOUND DEF by CLAYTON,TJ",,,,,,,"REBOUND DEF by CLAYTON,TJ",3
00:27,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,3
00:27,"SUB OUT by COOK,JEREMIAH",,,,,,,"SUB OUT by COOK,JEREMIAH",3
00:27,"SUB OUT by CLAYTON,TJ",,,,,,,"SUB OUT by CLAYTON,TJ",3
00:27,"SUB IN by WALKER,JEFFERSON",,,,,,,"SUB IN by WALKER,JEFFERSON",3
00:27,"SUB IN by JAMES,MAC",,,,,,,"SUB IN by JAMES,MAC",3
00:12,"TURNOVER  by WALKER,JEFFERSON",,,,,,,"TURNOVER  by WALKER,JEFFERSON",3
00:12,,,,,"STEAL  by WATSON,DOUG",,,"STEAL  by WATSON,DOUG",3
00:09,,66,,69 (+3),"GOOD LAYUP by MILLER,JOSHUA(fastbreak)(in the paint)",Mill 66-69 (-3),,"GOOD LAYUP by MILLER,JOSHUA(fastbreak)(in the paint)",3
--,,,,,"ASSIST  by WATSON,DOUG",,,"ASSIST  by WATSON,DOUG",3
00:09,"FOUL  by GEORGETOWN II,ARNESS",,,,,,,"FOUL  by GEORGETOWN II,ARNESS",3
00:09,,66,,70 (+4),"GOOD FT by MILLER,JOSHUA(fastbreak)",Mill 66-70 (-4),,"GOOD FT by MILLER,JOSHUA(fastbreak)",3
00:09,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3
00:09,"SUB OUT by WALKER,JEFFERSON",,,,,,,"SUB OUT by WALKER,JEFFERSON",3
00:09,"SUB IN by WILEY,KOKI",,,,,,,"SUB IN by WILEY,KOKI",3
00:02,"GOOD 3PTR by SHEN,KEVIN(fastbreak)",69,,70 (+1),,Rhodes 69-70 (-1),,"GOOD 3PTR by SHEN,KEVIN(fastbreak)",3
--,"ASSIST  by JAMES,MAC",,,,,,,"ASSIST  by JAMES,MAC",3
00:00,,69,,72 (+3),"GOOD DUNK by BURNETT,DREW(fastbreak)(in the paint)",Mill 69-72 (-3),,"GOOD DUNK by BURNETT,DREW(fastbreak)(in the paint)",3
--,,,,,"ASSIST  by MILLER,JOSHUA",,,"ASSIST  by MILLER,JOSHUA",3
