Time Remaining,SEWANEE,Away Team Score,Play Team Indicator,Home Team Score,RHODES,Game Score,Team Indicator,Play,Period
17:53,"GOOD FT by BUESCHER,HUNTER",55,,58 (+3),,SEWANEE 55-58 (+3),,"GOOD FT by BUESCHER,HUNTER",2
17:53,"GOOD FT by BUESCHER,HUNTER",56,,58 (+2),,SEWANEE 56-58 (+2),,"GOOD FT by BUESCHER,HUNTER",2
17:42,,56,,61 (+5),"GOOD 3PTR by GALVIN,OWEN",RHODES 56-61 (+5),,"GOOD 3PTR by GALVIN,OWEN",2
--,,,,,"ASSIST  by NYAWATA,ANESU",,,"ASSIST  by NYAWATA,ANESU",2
17:27,"GOOD LAYUP by THOMAS,ADRIAN(fastbreak)(in the paint)",58,,61 (+3),,SEWANEE 58-61 (+3),,"GOOD LAYUP by THOMAS,ADRIAN(fastbreak)(in the paint)",2
17:11,,,,,"MISS 3PTR by NYAWATA,ANESU",,,"MISS 3PTR by NYAWATA,ANESU",2
--,"REBOUND DEF by LEE,MATT",,,,,,,"REBOUND DEF by LEE,MATT",2
17:04,"GOOD LAYUP by MCDONOUGH,SEAN(fastbreak)(in the paint)",60,,61 (+1),,SEWANEE 60-61 (+1),,"GOOD LAYUP by MCDONOUGH,SEAN(fastbreak)(in the paint)",2
--,"ASSIST  by SMITH,LUKE",,,,,,,"ASSIST  by SMITH,LUKE",2
16:51,,60,,64 (+4),"GOOD 3PTR by FERIA,NICK DE",RHODES 60-64 (+4),,"GOOD 3PTR by FERIA,NICK DE",2
--,,,,,"ASSIST  by MCINTYRE,WILLIAM",,,"ASSIST  by MCINTYRE,WILLIAM",2
16:39,"TURNOVER  by BUESCHER,HUNTER",,,,,,,"TURNOVER  by BUESCHER,HUNTER",2
16:39,"SUB IN by CRUMLY,JONNY",,,,,,,"SUB IN by CRUMLY,JONNY",2
16:39,"SUB OUT by THOMAS,ADRIAN",,,,,,,"SUB OUT by THOMAS,ADRIAN",2
16:39,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",2
16:39,,,,,"SUB IN by LOVE,KERRY",,,"SUB IN by LOVE,KERRY",2
16:39,,,,,"SUB IN by ASHBY,KENDRICK",,,"SUB IN by ASHBY,KENDRICK",2
16:39,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
16:39,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",2
16:39,,,,,"SUB OUT by NYAWATA,ANESU",,,"SUB OUT by NYAWATA,ANESU",2
16:39,,,,,"SUB OUT by SWIFT,DJ",,,"SUB OUT by SWIFT,DJ",2
16:39,,,,,"SUB OUT by MCINTYRE,WILLIAM",,,"SUB OUT by MCINTYRE,WILLIAM",2
16:39,,,,,"SUB OUT by FERIA,NICK DE",,,"SUB OUT by FERIA,NICK DE",2
16:39,,,,,"SUB OUT by GALVIN,OWEN",,,"SUB OUT by GALVIN,OWEN",2
16:36,,60,,66 (+6),"GOOD LAYUP by DARST,DANIEL(in the paint)",RHODES 60-66 (+6),,"GOOD LAYUP by DARST,DANIEL(in the paint)",2
16:22,"GOOD LAYUP by CRUMLY,JONNY(fastbreak)(in the paint)",62,,66 (+4),,SEWANEE 62-66 (+4),,"GOOD LAYUP by CRUMLY,JONNY(fastbreak)(in the paint)",2
--,"ASSIST  by MCDONOUGH,SEAN",,,,,,,"ASSIST  by MCDONOUGH,SEAN",2
16:03,,62,,69 (+7),"GOOD 3PTR by DARST,DANIEL",RHODES 62-69 (+7),,"GOOD 3PTR by DARST,DANIEL",2
--,,,,,"ASSIST  by LOVE,KERRY",,,"ASSIST  by LOVE,KERRY",2
15:52,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
15:52,,,,,"SUB IN by EVANS,ANDREW",,,"SUB IN by EVANS,ANDREW",2
15:52,,,,,"SUB IN by GIROUX,PRESTON",,,"SUB IN by GIROUX,PRESTON",2
15:52,,,,,"SUB IN by SAMSON,VAUGHN",,,"SUB IN by SAMSON,VAUGHN",2
15:52,,,,,"SUB IN by DALTON,PRICE",,,"SUB IN by DALTON,PRICE",2
15:52,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
15:52,,,,,"SUB OUT by NESTLEHUTT,JAKE",,,"SUB OUT by NESTLEHUTT,JAKE",2
15:52,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
15:52,,,,,"SUB OUT by ASHBY,KENDRICK",,,"SUB OUT by ASHBY,KENDRICK",2
15:52,,,,,"SUB OUT by DARST,DANIEL",,,"SUB OUT by DARST,DANIEL",2
15:52,,,,,"SUB OUT by BERRY,BRYCE",,,"SUB OUT by BERRY,BRYCE",2
15:44,"GOOD LAYUP by MCDONOUGH,SEAN(fastbreak)(in the paint)",64,,69 (+5),,SEWANEE 64-69 (+5),,"GOOD LAYUP by MCDONOUGH,SEAN(fastbreak)(in the paint)",2
15:42,"SUB IN by THOMAS,ADRIAN",,,,,,,"SUB IN by THOMAS,ADRIAN",2
15:42,"SUB OUT by CRUMLY,JONNY",,,,,,,"SUB OUT by CRUMLY,JONNY",2
15:30,,,,,"MISS JUMPER by EVANS,ANDREW",,,"MISS JUMPER by EVANS,ANDREW",2
--,,,,,"REBOUND OFF by EVANS,ANDREW",,,"REBOUND OFF by EVANS,ANDREW",2
15:22,,,,,"MISS 3PTR by DALTON,PRICE",,,"MISS 3PTR by DALTON,PRICE",2
--,,,,,"REBOUND OFF by DALTON,PRICE",,,"REBOUND OFF by DALTON,PRICE",2
15:12,,64,,71 (+7),"GOOD LAYUP by SAMSON,VAUGHN(in the paint)",RHODES 64-71 (+7),,"GOOD LAYUP by SAMSON,VAUGHN(in the paint)",2
15:00,"GOOD LAYUP by THOMAS,ADRIAN(fastbreak)(in the paint)",66,,71 (+5),,SEWANEE 66-71 (+5),,"GOOD LAYUP by THOMAS,ADRIAN(fastbreak)(in the paint)",2
--,"ASSIST  by LEE,MATT",,,,,,,"ASSIST  by LEE,MATT",2
14:43,,66,,73 (+7),"GOOD JUMPER by WEATHERFORD,MITCH(in the paint)",RHODES 66-73 (+7),,"GOOD JUMPER by WEATHERFORD,MITCH(in the paint)",2
14:26,"GOOD LAYUP by MCDONOUGH,SEAN(fastbreak)(in the paint)",68,,73 (+5),,SEWANEE 68-73 (+5),,"GOOD LAYUP by MCDONOUGH,SEAN(fastbreak)(in the paint)",2
--,"ASSIST  by SMITH,LUKE",,,,,,,"ASSIST  by SMITH,LUKE",2
14:16,,68,,76 (+8),"GOOD 3PTR by EVANS,ANDREW",RHODES 68-76 (+8),,"GOOD 3PTR by EVANS,ANDREW",2
--,,,,,"ASSIST  by WEATHERFORD,MITCH",,,"ASSIST  by WEATHERFORD,MITCH",2
14:10,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
14:10,"SUB IN by HOWELL,TAYLOR",,,,,,,"SUB IN by HOWELL,TAYLOR",2
14:10,"SUB IN by CALDWELL,CAM",,,,,,,"SUB IN by CALDWELL,CAM",2
14:10,"SUB OUT by LEE,MATT",,,,,,,"SUB OUT by LEE,MATT",2
14:10,"SUB OUT by BUESCHER,HUNTER",,,,,,,"SUB OUT by BUESCHER,HUNTER",2
14:10,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",2
14:10,,,,,"SUB IN by MCINTYRE,WILLIAM",,,"SUB IN by MCINTYRE,WILLIAM",2
14:10,,,,,"SUB IN by FERIA,NICK DE",,,"SUB IN by FERIA,NICK DE",2
14:10,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",2
14:10,,,,,"SUB IN by SWIFT,DJ",,,"SUB IN by SWIFT,DJ",2
14:10,,,,,"SUB OUT by EVANS,ANDREW",,,"SUB OUT by EVANS,ANDREW",2
14:10,,,,,"SUB OUT by GIROUX,PRESTON",,,"SUB OUT by GIROUX,PRESTON",2
14:10,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
14:10,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",2
14:10,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
14:04,"GOOD 3PTR by SMITH,LUKE",71,,76 (+5),,SEWANEE 71-76 (+5),,"GOOD 3PTR by SMITH,LUKE",2
--,"ASSIST  by MCDONOUGH,SEAN",,,,,,,"ASSIST  by MCDONOUGH,SEAN",2
13:51,,71,,78 (+7),"GOOD LAYUP by NYAWATA,ANESU(in the paint)",RHODES 71-78 (+7),,"GOOD LAYUP by NYAWATA,ANESU(in the paint)",2
13:51,"FOUL  by HOWELL,TAYLOR",,,,,,,"FOUL  by HOWELL,TAYLOR",2
13:51,,71,,79 (+8),"GOOD FT by NYAWATA,ANESU",RHODES 71-79 (+8),,"GOOD FT by NYAWATA,ANESU",2
13:39,"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",73,,79 (+6),,SEWANEE 73-79 (+6),,"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",2
13:16,,73,,81 (+8),"GOOD LAYUP by SWIFT,DJ(in the paint)",RHODES 73-81 (+8),,"GOOD LAYUP by SWIFT,DJ(in the paint)",2
13:00,,,,,"FOUL  by MCINTYRE,WILLIAM",,,"FOUL  by MCINTYRE,WILLIAM",2
13:00,"GOOD FT by CALDWELL,CAM",74,,81 (+7),,SEWANEE 74-81 (+7),,"GOOD FT by CALDWELL,CAM",2
13:00,"GOOD FT by CALDWELL,CAM",75,,81 (+6),,SEWANEE 75-81 (+6),,"GOOD FT by CALDWELL,CAM",2
13:00,"SUB IN by CRUMLY,JONNY",,,,,,,"SUB IN by CRUMLY,JONNY",2
13:00,"SUB IN by BUESCHER,HUNTER",,,,,,,"SUB IN by BUESCHER,HUNTER",2
13:00,"SUB OUT by SMITH,LUKE",,,,,,,"SUB OUT by SMITH,LUKE",2
13:00,"SUB OUT by THOMAS,ADRIAN",,,,,,,"SUB OUT by THOMAS,ADRIAN",2
13:00,,,,,"SUB IN by LOVE,KERRY",,,"SUB IN by LOVE,KERRY",2
13:00,,,,,"SUB IN by ASHBY,KENDRICK",,,"SUB IN by ASHBY,KENDRICK",2
13:00,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
13:00,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",2
13:00,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",2
13:00,,,,,"SUB OUT by NYAWATA,ANESU",,,"SUB OUT by NYAWATA,ANESU",2
13:00,,,,,"SUB OUT by MCINTYRE,WILLIAM",,,"SUB OUT by MCINTYRE,WILLIAM",2
13:00,,,,,"SUB OUT by FERIA,NICK DE",,,"SUB OUT by FERIA,NICK DE",2
13:00,,,,,"SUB OUT by GALVIN,OWEN",,,"SUB OUT by GALVIN,OWEN",2
13:00,,,,,"SUB OUT by SWIFT,DJ",,,"SUB OUT by SWIFT,DJ",2
12:45,,,,,"MISS 3PTR by NESTLEHUTT,JAKE",,,"MISS 3PTR by NESTLEHUTT,JAKE",2
--,,,,,"REBOUND OFF by LOVE,KERRY",,,"REBOUND OFF by LOVE,KERRY",2
12:39,,,,,"MISS LAYUP by LOVE,KERRY",,,"MISS LAYUP by LOVE,KERRY",2
12:39,"BLOCK  by CALDWELL,CAM",,,,,,,"BLOCK  by CALDWELL,CAM",2
--,,,,,"REBOUND OFF by DARST,DANIEL",,,"REBOUND OFF by DARST,DANIEL",2
12:34,,,,,"TURNOVER  by DARST,DANIEL",,,"TURNOVER  by DARST,DANIEL",2
12:33,"STEAL  by HOWELL,TAYLOR",,,,,,,"STEAL  by HOWELL,TAYLOR",2
12:22,"TURNOVER  by CALDWELL,CAM",,,,,,,"TURNOVER  by CALDWELL,CAM",2
12:22,"FOUL  by CALDWELL,CAM",,,,,,,"FOUL  by CALDWELL,CAM",2
12:22,"SUB IN by LEE,MATT",,,,,,,"SUB IN by LEE,MATT",2
12:22,"SUB OUT by CALDWELL,CAM",,,,,,,"SUB OUT by CALDWELL,CAM",2
12:22,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
12:22,,,,,"SUB IN by EVANS,ANDREW",,,"SUB IN by EVANS,ANDREW",2
12:22,,,,,"SUB IN by DALTON,PRICE",,,"SUB IN by DALTON,PRICE",2
12:22,,,,,"SUB IN by SAMSON,VAUGHN",,,"SUB IN by SAMSON,VAUGHN",2
12:22,,,,,"SUB IN by GIROUX,PRESTON",,,"SUB IN by GIROUX,PRESTON",2
12:22,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
12:22,,,,,"SUB OUT by ASHBY,KENDRICK",,,"SUB OUT by ASHBY,KENDRICK",2
12:22,,,,,"SUB OUT by DARST,DANIEL",,,"SUB OUT by DARST,DANIEL",2
12:22,,,,,"SUB OUT by BERRY,BRYCE",,,"SUB OUT by BERRY,BRYCE",2
12:22,,,,,"SUB OUT by NESTLEHUTT,JAKE",,,"SUB OUT by NESTLEHUTT,JAKE",2
11:59,"MISS 3PTR by BROWN,BANKS",,,,,,,"MISS 3PTR by BROWN,BANKS",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
11:57,"FOUL  by HOWELL,TAYLOR",,,,,,,"FOUL  by HOWELL,TAYLOR",2
11:57,,,,,"FOUL  by DALTON,PRICE",,,"FOUL  by DALTON,PRICE",2
11:57,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
11:57,"SUB IN by THOMAS,ADRIAN",,,,,,,"SUB IN by THOMAS,ADRIAN",2
11:57,"SUB IN by SMITH,LUKE",,,,,,,"SUB IN by SMITH,LUKE",2
11:57,"SUB OUT by CRUMLY,JONNY",,,,,,,"SUB OUT by CRUMLY,JONNY",2
11:57,"SUB OUT by HOWELL,TAYLOR",,,,,,,"SUB OUT by HOWELL,TAYLOR",2
11:57,,,,,"SUB IN by MCINTYRE,WILLIAM",,,"SUB IN by MCINTYRE,WILLIAM",2
11:57,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",2
11:57,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",2
11:57,,,,,"SUB IN by FERIA,NICK DE",,,"SUB IN by FERIA,NICK DE",2
11:57,,,,,"SUB IN by SWIFT,DJ",,,"SUB IN by SWIFT,DJ",2
11:57,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
11:57,,,,,"SUB OUT by EVANS,ANDREW",,,"SUB OUT by EVANS,ANDREW",2
11:57,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",2
11:57,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
11:57,,,,,"SUB OUT by GIROUX,PRESTON",,,"SUB OUT by GIROUX,PRESTON",2
11:49,,,,,"FOUL  by MCINTYRE,WILLIAM",,,"FOUL  by MCINTYRE,WILLIAM",2
11:49,"MISS FT by MCDONOUGH,SEAN",,,,,,,"MISS FT by MCDONOUGH,SEAN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
11:49,"GOOD FT by MCDONOUGH,SEAN",76,,81 (+5),,SEWANEE 76-81 (+5),,"GOOD FT by MCDONOUGH,SEAN",2
11:36,,76,,83 (+7),"GOOD LAYUP by GALVIN,OWEN(in the paint)",RHODES 76-83 (+7),,"GOOD LAYUP by GALVIN,OWEN(in the paint)",2
11:13,"GOOD LAYUP by LEE,MATT(in the paint)",78,,83 (+5),,SEWANEE 78-83 (+5),,"GOOD LAYUP by LEE,MATT(in the paint)",2
--,"ASSIST  by THOMAS,ADRIAN",,,,,,,"ASSIST  by THOMAS,ADRIAN",2
11:04,,,,,"MISS 3PTR by NYAWATA,ANESU",,,"MISS 3PTR by NYAWATA,ANESU",2
--,"REBOUND DEF by LEE,MATT",,,,,,,"REBOUND DEF by LEE,MATT",2
10:52,"TURNOVER  by LEE,MATT",,,,,,,"TURNOVER  by LEE,MATT",2
10:52,"FOUL  by LEE,MATT",,,,,,,"FOUL  by LEE,MATT",2
10:52,,,,,"SUB IN by ASHBY,KENDRICK",,,"SUB IN by ASHBY,KENDRICK",2
10:52,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",2
10:52,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
10:52,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",2
10:52,,,,,"SUB IN by LOVE,KERRY",,,"SUB IN by LOVE,KERRY",2
10:52,,,,,"SUB OUT by MCINTYRE,WILLIAM",,,"SUB OUT by MCINTYRE,WILLIAM",2
10:52,,,,,"SUB OUT by GALVIN,OWEN",,,"SUB OUT by GALVIN,OWEN",2
10:52,,,,,"SUB OUT by NYAWATA,ANESU",,,"SUB OUT by NYAWATA,ANESU",2
10:52,,,,,"SUB OUT by FERIA,NICK DE",,,"SUB OUT by FERIA,NICK DE",2
10:52,,,,,"SUB OUT by SWIFT,DJ",,,"SUB OUT by SWIFT,DJ",2
10:37,,78,,85 (+7),"GOOD LAYUP by ASHBY,KENDRICK(in the paint)",RHODES 78-85 (+7),,"GOOD LAYUP by ASHBY,KENDRICK(in the paint)",2
--,,,,,"ASSIST  by DARST,DANIEL",,,"ASSIST  by DARST,DANIEL",2
10:21,"MISS LAYUP by THOMAS,ADRIAN",,,,,,,"MISS LAYUP by THOMAS,ADRIAN",2
10:21,,,,,"BLOCK  by BERRY,BRYCE",,,"BLOCK  by BERRY,BRYCE",2
--,,,,,"REBOUND DEF by ASHBY,KENDRICK",,,"REBOUND DEF by ASHBY,KENDRICK",2
10:05,,78,,87 (+9),"GOOD LAYUP by LOVE,KERRY(in the paint)",RHODES 78-87 (+9),,"GOOD LAYUP by LOVE,KERRY(in the paint)",2
09:52,"TURNOVER  by BUESCHER,HUNTER",,,,,,,"TURNOVER  by BUESCHER,HUNTER",2
09:50,,,,,"STEAL  by BERRY,BRYCE",,,"STEAL  by BERRY,BRYCE",2
09:48,"FOUL  by SMITH,LUKE",,,,,,,"FOUL  by SMITH,LUKE",2
09:48,,78,,88 (+10),"GOOD FT by DARST,DANIEL",RHODES 78-88 (+10),,"GOOD FT by DARST,DANIEL",2
09:48,,78,,89 (+11),"GOOD FT by DARST,DANIEL",RHODES 78-89 (+11),,"GOOD FT by DARST,DANIEL",2
09:48,"SUB IN by CALDWELL,CAM",,,,,,,"SUB IN by CALDWELL,CAM",2
09:48,"SUB OUT by LEE,MATT",,,,,,,"SUB OUT by LEE,MATT",2
09:48,,,,,"SUB IN by GIROUX,PRESTON",,,"SUB IN by GIROUX,PRESTON",2
09:48,,,,,"SUB IN by SAMSON,VAUGHN",,,"SUB IN by SAMSON,VAUGHN",2
09:48,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
09:48,,,,,"SUB IN by DALTON,PRICE",,,"SUB IN by DALTON,PRICE",2
09:48,,,,,"SUB IN by EVANS,ANDREW",,,"SUB IN by EVANS,ANDREW",2
09:48,,,,,"SUB OUT by ASHBY,KENDRICK",,,"SUB OUT by ASHBY,KENDRICK",2
09:48,,,,,"SUB OUT by NESTLEHUTT,JAKE",,,"SUB OUT by NESTLEHUTT,JAKE",2
09:48,,,,,"SUB OUT by DARST,DANIEL",,,"SUB OUT by DARST,DANIEL",2
09:48,,,,,"SUB OUT by BERRY,BRYCE",,,"SUB OUT by BERRY,BRYCE",2
09:48,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
09:40,"GOOD LAYUP by MCDONOUGH,SEAN(fastbreak)(in the paint)",80,,89 (+9),,SEWANEE 80-89 (+9),,"GOOD LAYUP by MCDONOUGH,SEAN(fastbreak)(in the paint)",2
09:13,,80,,91 (+11),"GOOD LAYUP by EVANS,ANDREW(in the paint)",RHODES 80-91 (+11),,"GOOD LAYUP by EVANS,ANDREW(in the paint)",2
08:57,"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",82,,91 (+9),,SEWANEE 82-91 (+9),,"GOOD LAYUP by THOMAS,ADRIAN(in the paint)",2
08:45,,82,,93 (+11),"GOOD LAYUP by WEATHERFORD,MITCH(in the paint)",RHODES 82-93 (+11),,"GOOD LAYUP by WEATHERFORD,MITCH(in the paint)",2
08:29,,,,,"FOUL  by SAMSON,VAUGHN",,,"FOUL  by SAMSON,VAUGHN",2
08:29,"MISS FT by BUESCHER,HUNTER",,,,,,,"MISS FT by BUESCHER,HUNTER",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
08:29,"GOOD FT by BUESCHER,HUNTER",83,,93 (+10),,SEWANEE 83-93 (+10),,"GOOD FT by BUESCHER,HUNTER",2
08:29,"SUB IN by CRUMLY,JONNY",,,,,,,"SUB IN by CRUMLY,JONNY",2
08:29,"SUB OUT by THOMAS,ADRIAN",,,,,,,"SUB OUT by THOMAS,ADRIAN",2
08:29,,,,,"SUB IN by FERIA,NICK DE",,,"SUB IN by FERIA,NICK DE",2
08:29,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",2
08:29,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",2
08:29,,,,,"SUB IN by SWIFT,DJ",,,"SUB IN by SWIFT,DJ",2
08:29,,,,,"SUB IN by MCINTYRE,WILLIAM",,,"SUB IN by MCINTYRE,WILLIAM",2
08:29,,,,,"SUB OUT by GIROUX,PRESTON",,,"SUB OUT by GIROUX,PRESTON",2
08:29,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
08:29,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
08:29,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",2
08:29,,,,,"SUB OUT by EVANS,ANDREW",,,"SUB OUT by EVANS,ANDREW",2
08:22,,83,,95 (+12),"GOOD LAYUP by NYAWATA,ANESU(in the paint)",RHODES 83-95 (+12),,"GOOD LAYUP by NYAWATA,ANESU(in the paint)",2
08:22,"FOUL  by SMITH,LUKE",,,,,,,"FOUL  by SMITH,LUKE",2
08:22,,83,,96 (+13),"GOOD FT by NYAWATA,ANESU",RHODES 83-96 (+13),,"GOOD FT by NYAWATA,ANESU",2
08:16,"MISS 3PTR by MCDONOUGH,SEAN",,,,,,,"MISS 3PTR by MCDONOUGH,SEAN",2
--,,,,,"REBOUND DEF by GALVIN,OWEN",,,"REBOUND DEF by GALVIN,OWEN",2
07:59,,,,,"MISS 3PTR by FERIA,NICK DE",,,"MISS 3PTR by FERIA,NICK DE",2
--,,,,,"REBOUND OFF by MCINTYRE,WILLIAM",,,"REBOUND OFF by MCINTYRE,WILLIAM",2
07:56,"FOUL  by CRUMLY,JONNY",,,,,,,"FOUL  by CRUMLY,JONNY",2
07:56,,83,,97 (+14),"GOOD FT by MCINTYRE,WILLIAM",RHODES 83-97 (+14),,"GOOD FT by MCINTYRE,WILLIAM",2
07:56,,83,,98 (+15),"GOOD FT by MCINTYRE,WILLIAM",RHODES 83-98 (+15),,"GOOD FT by MCINTYRE,WILLIAM",2
07:56,"SUB IN by HOWELL,TAYLOR",,,,,,,"SUB IN by HOWELL,TAYLOR",2
07:56,"SUB OUT by SMITH,LUKE",,,,,,,"SUB OUT by SMITH,LUKE",2
07:56,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
07:56,,,,,"SUB IN by LOVE,KERRY",,,"SUB IN by LOVE,KERRY",2
07:56,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",2
07:56,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",2
07:56,,,,,"SUB IN by ASHBY,KENDRICK",,,"SUB IN by ASHBY,KENDRICK",2
07:56,,,,,"SUB OUT by FERIA,NICK DE",,,"SUB OUT by FERIA,NICK DE",2
07:56,,,,,"SUB OUT by NYAWATA,ANESU",,,"SUB OUT by NYAWATA,ANESU",2
07:56,,,,,"SUB OUT by GALVIN,OWEN",,,"SUB OUT by GALVIN,OWEN",2
07:56,,,,,"SUB OUT by SWIFT,DJ",,,"SUB OUT by SWIFT,DJ",2
07:56,,,,,"SUB OUT by MCINTYRE,WILLIAM",,,"SUB OUT by MCINTYRE,WILLIAM",2
07:53,,,,,"FOUL  by BERRY,BRYCE",,,"FOUL  by BERRY,BRYCE",2
07:53,TIMEOUT media by TEAM,,,,,,,TIMEOUT media by TEAM,2
07:53,"GOOD FT by CALDWELL,CAM",84,,98 (+14),,SEWANEE 84-98 (+14),,"GOOD FT by CALDWELL,CAM",2
07:53,"MISS FT by CALDWELL,CAM",,,,,,,"MISS FT by CALDWELL,CAM",2
--,,,,,"REBOUND DEF by DARST,DANIEL",,,"REBOUND DEF by DARST,DANIEL",2
07:39,,84,,100 (+16),"GOOD LAYUP by BERRY,BRYCE(in the paint)",RHODES 84-100 (+16),,"GOOD LAYUP by BERRY,BRYCE(in the paint)",2
07:31,,,,,"FOUL  by BERRY,BRYCE",,,"FOUL  by BERRY,BRYCE",2
07:31,"GOOD FT by CALDWELL,CAM",85,,100 (+15),,SEWANEE 85-100 (+15),,"GOOD FT by CALDWELL,CAM",2
07:31,"GOOD FT by CALDWELL,CAM",86,,100 (+14),,SEWANEE 86-100 (+14),,"GOOD FT by CALDWELL,CAM",2
07:31,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
07:31,,,,,"SUB IN by SAMSON,VAUGHN",,,"SUB IN by SAMSON,VAUGHN",2
07:31,,,,,"SUB IN by GIROUX,PRESTON",,,"SUB IN by GIROUX,PRESTON",2
07:31,,,,,"SUB IN by DALTON,PRICE",,,"SUB IN by DALTON,PRICE",2
07:31,,,,,"SUB IN by EVANS,ANDREW",,,"SUB IN by EVANS,ANDREW",2
07:31,,,,,"SUB OUT by DARST,DANIEL",,,"SUB OUT by DARST,DANIEL",2
07:31,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
07:31,,,,,"SUB OUT by BERRY,BRYCE",,,"SUB OUT by BERRY,BRYCE",2
07:31,,,,,"SUB OUT by NESTLEHUTT,JAKE",,,"SUB OUT by NESTLEHUTT,JAKE",2
07:31,,,,,"SUB OUT by ASHBY,KENDRICK",,,"SUB OUT by ASHBY,KENDRICK",2
07:11,"FOUL  by BUESCHER,HUNTER",,,,,,,"FOUL  by BUESCHER,HUNTER",2
07:11,,86,,101 (+15),"GOOD FT by EVANS,ANDREW",RHODES 86-101 (+15),,"GOOD FT by EVANS,ANDREW",2
07:11,,86,,102 (+16),"GOOD FT by EVANS,ANDREW",RHODES 86-102 (+16),,"GOOD FT by EVANS,ANDREW",2
07:11,,86,,103 (+17),"GOOD FT by EVANS,ANDREW",RHODES 86-103 (+17),,"GOOD FT by EVANS,ANDREW",2
07:11,"SUB IN by LEE,MATT",,,,,,,"SUB IN by LEE,MATT",2
07:11,"SUB OUT by HOWELL,TAYLOR",,,,,,,"SUB OUT by HOWELL,TAYLOR",2
07:08,"SUB IN by SMITH,LUKE",,,,,,,"SUB IN by SMITH,LUKE",2
07:08,"SUB OUT by CRUMLY,JONNY",,,,,,,"SUB OUT by CRUMLY,JONNY",2
