Time Remaining,GFU-M,Away Team Score,Play Team Indicator,Home Team Score,RHODES,Game Score,Team Indicator,Play,Period
01:20,,,,,"STEAL  by GEE,TYLER",,,"STEAL  by GEE,TYLER",1
01:17,"FOUL  by DOUTT,JOHNATHAN",,,,,,,"FOUL  by DOUTT,JOHNATHAN",1
01:17,,38 (+3),,35,"GOOD FT by MILLER,DREW",RHODES 38-35 (-3),,"GOOD FT by MILLER,DREW",1
01:17,,38 (+2),,36,"GOOD FT by MILLER,DREW",RHODES 38-36 (-2),,"GOOD FT by MILLER,DREW",1
01:17,"SUB IN by CADDEL,JOSHUA",,,,,,,"SUB IN by CADDEL,JOSHUA",1
01:17,"SUB IN by RICO,THOMAS",,,,,,,"SUB IN by RICO,THOMAS",1
01:17,"SUB IN by STANFIELD,CHRIS",,,,,,,"SUB IN by STANFIELD,CHRIS",1
01:17,"SUB OUT by SMITH,ANDREW",,,,,,,"SUB OUT by SMITH,ANDREW",1
01:17,"SUB OUT by DOUTT,JOHNATHAN",,,,,,,"SUB OUT by DOUTT,JOHNATHAN",1
01:17,"SUB OUT by QUINN,BRENDIN",,,,,,,"SUB OUT by QUINN,BRENDIN",1
01:17,,,,,"SUB IN by HOECK,RYAN VAN",,,"SUB IN by HOECK,RYAN VAN",1
01:17,,,,,"SUB OUT by GEE,TYLER",,,"SUB OUT by GEE,TYLER",1
01:03,"MISS 3PTR by LACEY,JJ",,,,,,,"MISS 3PTR by LACEY,JJ",1
--,,,,,"REBOUND DEF by WEIR,JJ",,,"REBOUND DEF by WEIR,JJ",1
00:58,,,,,"TURNOVER  by MILLER,DREW",,,"TURNOVER  by MILLER,DREW",1
00:57,"STEAL  by CADDEL,JOSHUA",,,,,,,"STEAL  by CADDEL,JOSHUA",1
00:56,"MISS 3PTR by CADDEL,JOSHUA",,,,,,,"MISS 3PTR by CADDEL,JOSHUA",1
--,,,,,"REBOUND DEF by SULLIVAN,BRENNAN",,,"REBOUND DEF by SULLIVAN,BRENNAN",1
00:43,,38,,38,"GOOD LAYUP by HOECK,RYAN VAN(fastbreak)(in the paint)",RHODES 38-38 (0),,"GOOD LAYUP by HOECK,RYAN VAN(fastbreak)(in the paint)",1
--,,,,,"ASSIST  by SULLIVAN,BRENNAN",,,"ASSIST  by SULLIVAN,BRENNAN",1
00:18,"MISS JUMPER by LACEY,JJ",,,,,,,"MISS JUMPER by LACEY,JJ",1
--,"REBOUND OFF by STANFIELD,CHRIS",,,,,,,"REBOUND OFF by STANFIELD,CHRIS",1
00:15,"MISS LAYUP by STANFIELD,CHRIS",,,,,,,"MISS LAYUP by STANFIELD,CHRIS",1
--,,,,,"REBOUND DEF by COLLINS,LUKE",,,"REBOUND DEF by COLLINS,LUKE",1
00:10,"SUB IN by BERTRAM,MACK",,,,,,,"SUB IN by BERTRAM,MACK",1
00:10,"SUB OUT by CADDEL,JOSHUA",,,,,,,"SUB OUT by CADDEL,JOSHUA",1
00:02,,,,,"MISS 3PTR by SULLIVAN,BRENNAN",,,"MISS 3PTR by SULLIVAN,BRENNAN",1
--,"REBOUND DEF by RICO,THOMAS",,,,,,,"REBOUND DEF by RICO,THOMAS",1
00:00,"MISS 3PTR by RICO,THOMAS",,,,,,,"MISS 3PTR by RICO,THOMAS",1
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1
19:54,"TURNOVER  by HOWARD,JONNY",,,,,,,"TURNOVER  by HOWARD,JONNY",2
19:37,,38,,40 (+2),"GOOD LAYUP by HOECK,RYAN VAN(in the paint)",RHODES 38-40 (+2),,"GOOD LAYUP by HOECK,RYAN VAN(in the paint)",2
--,,,,,"ASSIST  by LIVSEY,GEOFF",,,"ASSIST  by LIVSEY,GEOFF",2
19:37,"FOUL  by HOWARD,JONNY",,,,,,,"FOUL  by HOWARD,JONNY",2
19:37,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
19:37,,38,,41 (+3),"GOOD FT by HOECK,RYAN VAN",RHODES 38-41 (+3),,"GOOD FT by HOECK,RYAN VAN",2
19:24,"TURNOVER  by SMITH,ANDREW",,,,,,,"TURNOVER  by SMITH,ANDREW",2
19:23,,,,,"STEAL  by HOECK,RYAN VAN",,,"STEAL  by HOECK,RYAN VAN",2
19:12,,38,,43 (+5),"GOOD LAYUP by LIVSEY,GEOFF(in the paint)",RHODES 38-43 (+5),,"GOOD LAYUP by LIVSEY,GEOFF(in the paint)",2
--,,,,,"ASSIST  by SULLIVAN,BRENNAN",,,"ASSIST  by SULLIVAN,BRENNAN",2
18:59,"FOUL  by STANFIELD,CHRIS",,,,,,,"FOUL  by STANFIELD,CHRIS",2
18:59,"TURNOVER  by STANFIELD,CHRIS",,,,,,,"TURNOVER  by STANFIELD,CHRIS",2
18:59,"SUB IN by DOUTT,JOHNATHAN",,,,,,,"SUB IN by DOUTT,JOHNATHAN",2
18:59,"SUB IN by QUINN,BRENDIN",,,,,,,"SUB IN by QUINN,BRENDIN",2
18:59,"SUB IN by STANFIELD,CHRIS",,,,,,,"SUB IN by STANFIELD,CHRIS",2
18:59,"SUB OUT by STONE,STEVEN",,,,,,,"SUB OUT by STONE,STEVEN",2
18:59,"SUB OUT by SMITH,ANDREW",,,,,,,"SUB OUT by SMITH,ANDREW",2
18:59,"SUB OUT by RICO,THOMAS",,,,,,,"SUB OUT by RICO,THOMAS",2
18:42,,,,,"TURNOVER  by SULLIVAN,BRENNAN",,,"TURNOVER  by SULLIVAN,BRENNAN",2
18:41,"STEAL  by LACEY,JJ",,,,,,,"STEAL  by LACEY,JJ",2
18:27,,,,,"FOUL  by SULLIVAN,BRENNAN",,,"FOUL  by SULLIVAN,BRENNAN",2
18:27,"GOOD FT by LACEY,JJ",39,,43 (+4),,GFU-M 39-43 (+4),,"GOOD FT by LACEY,JJ",2
18:27,"MISS FT by LACEY,JJ",,,,,,,"MISS FT by LACEY,JJ",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
18:27,"MISS FT by LACEY,JJ",,,,,,,"MISS FT by LACEY,JJ",2
--,,,,,"REBOUND DEF by MILLER,DREW",,,"REBOUND DEF by MILLER,DREW",2
18:27,"SUB IN by STONE,STEVEN",,,,,,,"SUB IN by STONE,STEVEN",2
18:27,"SUB OUT by STANFIELD,CHRIS",,,,,,,"SUB OUT by STANFIELD,CHRIS",2
18:19,,39,,45 (+6),"GOOD LAYUP by LIVSEY,GEOFF(in the paint)",RHODES 39-45 (+6),,"GOOD LAYUP by LIVSEY,GEOFF(in the paint)",2
--,,,,,"ASSIST  by MILLER,DREW",,,"ASSIST  by MILLER,DREW",2
17:48,"MISS 3PTR by DOUTT,JOHNATHAN",,,,,,,"MISS 3PTR by DOUTT,JOHNATHAN",2
--,,,,,"REBOUND DEF by HOECK,RYAN VAN",,,"REBOUND DEF by HOECK,RYAN VAN",2
17:29,,,,,"MISS LAYUP by LIVSEY,GEOFF",,,"MISS LAYUP by LIVSEY,GEOFF",2
--,"REBOUND DEF by QUINN,BRENDIN",,,,,,,"REBOUND DEF by QUINN,BRENDIN",2
17:22,"MISS 3PTR by HOWARD,JONNY",,,,,,,"MISS 3PTR by HOWARD,JONNY",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
17:22,"FOUL  by STONE,STEVEN",,,,,,,"FOUL  by STONE,STEVEN",2
17:22,"SUB IN by CADDEL,JOSHUA",,,,,,,"SUB IN by CADDEL,JOSHUA",2
17:22,"SUB IN by SCHOEN,NICHOLAS",,,,,,,"SUB IN by SCHOEN,NICHOLAS",2
17:22,"SUB OUT by DOUTT,JOHNATHAN",,,,,,,"SUB OUT by DOUTT,JOHNATHAN",2
17:22,"SUB OUT by QUINN,BRENDIN",,,,,,,"SUB OUT by QUINN,BRENDIN",2
17:01,"FOUL  by STONE,STEVEN",,,,,,,"FOUL  by STONE,STEVEN",2
16:51,,39,,46 (+7),"GOOD FT by HOECK,RYAN VAN",RHODES 39-46 (+7),,"GOOD FT by HOECK,RYAN VAN",2
16:51,,39,,47 (+8),"GOOD FT by HOECK,RYAN VAN",RHODES 39-47 (+8),,"GOOD FT by HOECK,RYAN VAN",2
16:51,"SUB IN by STANFIELD,CHRIS",,,,,,,"SUB IN by STANFIELD,CHRIS",2
16:51,"SUB OUT by STONE,STEVEN",,,,,,,"SUB OUT by STONE,STEVEN",2
16:32,"TURNOVER  by LACEY,JJ",,,,,,,"TURNOVER  by LACEY,JJ",2
16:31,,,,,"STEAL  by SULLIVAN,BRENNAN",,,"STEAL  by SULLIVAN,BRENNAN",2
16:31,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
16:31,,,,,"SUB IN by SLEDGE,TATE",,,"SUB IN by SLEDGE,TATE",2
16:31,,,,,"SUB OUT by MILLER,DREW",,,"SUB OUT by MILLER,DREW",2
16:11,,,,,"MISS 3PTR by SULLIVAN,BRENNAN",,,"MISS 3PTR by SULLIVAN,BRENNAN",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
16:08,"FOUL  by CADDEL,JOSHUA",,,,,,,"FOUL  by CADDEL,JOSHUA",2
16:08,"SUB IN by RICO,THOMAS",,,,,,,"SUB IN by RICO,THOMAS",2
16:08,"SUB OUT by CADDEL,JOSHUA",,,,,,,"SUB OUT by CADDEL,JOSHUA",2
16:02,,39,,50 (+11),"GOOD 3PTR by SULLIVAN,BRENNAN",RHODES 39-50 (+11),,"GOOD 3PTR by SULLIVAN,BRENNAN",2
--,,,,,"ASSIST  by COLLINS,LUKE",,,"ASSIST  by COLLINS,LUKE",2
15:49,"MISS 3PTR by RICO,THOMAS",,,,,,,"MISS 3PTR by RICO,THOMAS",2
--,,,,,"REBOUND DEF by COLLINS,LUKE",,,"REBOUND DEF by COLLINS,LUKE",2
15:37,,,,,"MISS LAYUP by HOECK,RYAN VAN",,,"MISS LAYUP by HOECK,RYAN VAN",2
--,"REBOUND DEF by STANFIELD,CHRIS",,,,,,,"REBOUND DEF by STANFIELD,CHRIS",2
15:25,,,,,"FOUL  by LIVSEY,GEOFF",,,"FOUL  by LIVSEY,GEOFF",2
15:14,"TURNOVER  by SCHOEN,NICHOLAS",,,,,,,"TURNOVER  by SCHOEN,NICHOLAS",2
15:13,,,,,"STEAL  by LIVSEY,GEOFF",,,"STEAL  by LIVSEY,GEOFF",2
14:50,,,,,"MISS LAYUP by LIVSEY,GEOFF",,,"MISS LAYUP by LIVSEY,GEOFF",2
--,,,,,"REBOUND OFF by COLLINS,LUKE",,,"REBOUND OFF by COLLINS,LUKE",2
14:41,,,,,"MISS LAYUP by HOECK,RYAN VAN",,,"MISS LAYUP by HOECK,RYAN VAN",2
--,,,,,"REBOUND OFF by HOECK,RYAN VAN",,,"REBOUND OFF by HOECK,RYAN VAN",2
14:39,,39,,52 (+13),"GOOD LAYUP by HOECK,RYAN VAN(in the paint)",RHODES 39-52 (+13),,"GOOD LAYUP by HOECK,RYAN VAN(in the paint)",2
14:39,"FOUL  by STANFIELD,CHRIS",,,,,,,"FOUL  by STANFIELD,CHRIS",2
14:39,,39,,53 (+14),"GOOD FT by HOECK,RYAN VAN",RHODES 39-53 (+14),,"GOOD FT by HOECK,RYAN VAN",2
14:39,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
14:39,"SUB IN by SMITH,ANDREW",,,,,,,"SUB IN by SMITH,ANDREW",2
14:39,"SUB IN by QUINN,BRENDIN",,,,,,,"SUB IN by QUINN,BRENDIN",2
14:39,"SUB OUT by LACEY,JJ",,,,,,,"SUB OUT by LACEY,JJ",2
14:39,"SUB OUT by SCHOEN,NICHOLAS",,,,,,,"SUB OUT by SCHOEN,NICHOLAS",2
14:39,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",2
14:39,,,,,"SUB IN by WEIR,JJ",,,"SUB IN by WEIR,JJ",2
14:39,,,,,"SUB OUT by LIVSEY,GEOFF",,,"SUB OUT by LIVSEY,GEOFF",2
14:39,,,,,"SUB OUT by COLLINS,LUKE",,,"SUB OUT by COLLINS,LUKE",2
14:28,"MISS LAYUP by QUINN,BRENDIN",,,,,,,"MISS LAYUP by QUINN,BRENDIN",2
--,,,,,"REBOUND DEF by HOECK,RYAN VAN",,,"REBOUND DEF by HOECK,RYAN VAN",2
13:47,,,,,"MISS JUMPER by WEIR,JJ",,,"MISS JUMPER by WEIR,JJ",2
--,,,,,"REBOUND OFF by HOECK,RYAN VAN",,,"REBOUND OFF by HOECK,RYAN VAN",2
13:47,,,,,"MISS LAYUP by HOECK,RYAN VAN",,,"MISS LAYUP by HOECK,RYAN VAN",2
--,"REBOUND DEF by QUINN,BRENDIN",,,,,,,"REBOUND DEF by QUINN,BRENDIN",2
13:47,,,,,"FOUL  by HOECK,RYAN VAN",,,"FOUL  by HOECK,RYAN VAN",2
13:47,,,,,"SUB IN by WAGNER,MATT",,,"SUB IN by WAGNER,MATT",2
13:47,,,,,"SUB OUT by HOECK,RYAN VAN",,,"SUB OUT by HOECK,RYAN VAN",2
13:33,,,,,"FOUL  by GEE,TYLER",,,"FOUL  by GEE,TYLER",2
13:31,"SUB IN by LACEY,JJ",,,,,,,"SUB IN by LACEY,JJ",2
13:31,"SUB OUT by STANFIELD,CHRIS",,,,,,,"SUB OUT by STANFIELD,CHRIS",2
13:21,"GOOD LAYUP by HOWARD,JONNY(in the paint)",41,,53 (+12),,GFU-M 41-53 (+12),,"GOOD LAYUP by HOWARD,JONNY(in the paint)",2
--,"ASSIST  by RICO,THOMAS",,,,,,,"ASSIST  by RICO,THOMAS",2
13:21,,,,,"FOUL  by WEIR,JJ",,,"FOUL  by WEIR,JJ",2
13:21,"GOOD FT by HOWARD,JONNY",42,,53 (+11),,GFU-M 42-53 (+11),,"GOOD FT by HOWARD,JONNY",2
13:21,"SUB IN by BERTRAM,MACK",,,,,,,"SUB IN by BERTRAM,MACK",2
13:21,"SUB OUT by SMITH,ANDREW",,,,,,,"SUB OUT by SMITH,ANDREW",2
13:21,,,,,"SUB IN by MILLER,DREW",,,"SUB IN by MILLER,DREW",2
13:21,,,,,"SUB OUT by SLEDGE,TATE",,,"SUB OUT by SLEDGE,TATE",2
13:06,,,,,"MISS JUMPER by MILLER,DREW",,,"MISS JUMPER by MILLER,DREW",2
--,"REBOUND DEF by RICO,THOMAS",,,,,,,"REBOUND DEF by RICO,THOMAS",2
13:01,"MISS LAYUP by RICO,THOMAS",,,,,,,"MISS LAYUP by RICO,THOMAS",2
13:01,,,,,"BLOCK  by MILLER,DREW",,,"BLOCK  by MILLER,DREW",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
12:58,,,,,"FOUL  by GEE,TYLER",,,"FOUL  by GEE,TYLER",2
12:58,"GOOD FT by QUINN,BRENDIN",43,,53 (+10),,GFU-M 43-53 (+10),,"GOOD FT by QUINN,BRENDIN",2
12:58,,,,,"SUB IN by COLLINS,LUKE",,,"SUB IN by COLLINS,LUKE",2
12:58,,,,,"SUB IN by LIVSEY,GEOFF",,,"SUB IN by LIVSEY,GEOFF",2
12:58,,,,,"SUB OUT by GEE,TYLER",,,"SUB OUT by GEE,TYLER",2
12:58,,,,,"SUB OUT by SULLIVAN,BRENNAN",,,"SUB OUT by SULLIVAN,BRENNAN",2
12:57,"GOOD FT by QUINN,BRENDIN",44,,53 (+9),,GFU-M 44-53 (+9),,"GOOD FT by QUINN,BRENDIN",2
12:27,,,,,"MISS LAYUP by WEIR,JJ",,,"MISS LAYUP by WEIR,JJ",2
--,,,,,"REBOUND OFF by WEIR,JJ",,,"REBOUND OFF by WEIR,JJ",2
12:23,,,,,"MISS 3PTR by MILLER,DREW",,,"MISS 3PTR by MILLER,DREW",2
--,,,,,"REBOUND OFF by WEIR,JJ",,,"REBOUND OFF by WEIR,JJ",2
12:13,,44,,55 (+11),"GOOD JUMPER by LIVSEY,GEOFF",RHODES 44-55 (+11),,"GOOD JUMPER by LIVSEY,GEOFF",2
--,,,,,"ASSIST  by WEIR,JJ",,,"ASSIST  by WEIR,JJ",2
11:59,"MISS LAYUP by LACEY,JJ",,,,,,,"MISS LAYUP by LACEY,JJ",2
--,"REBOUND OFF by QUINN,BRENDIN",,,,,,,"REBOUND OFF by QUINN,BRENDIN",2
11:57,"GOOD LAYUP by QUINN,BRENDIN(in the paint)",46,,55 (+9),,GFU-M 46-55 (+9),,"GOOD LAYUP by QUINN,BRENDIN(in the paint)",2
11:33,"SUB IN by DOUTT,JOHNATHAN",,,,,,,"SUB IN by DOUTT,JOHNATHAN",2
11:33,"SUB IN by SCHOEN,NICHOLAS",,,,,,,"SUB IN by SCHOEN,NICHOLAS",2
11:33,"SUB OUT by HOWARD,JONNY",,,,,,,"SUB OUT by HOWARD,JONNY",2
11:33,"SUB OUT by RICO,THOMAS",,,,,,,"SUB OUT by RICO,THOMAS",2
11:33,,,,,"SUB IN by SLEDGE,TATE",,,"SUB IN by SLEDGE,TATE",2
11:33,,,,,"SUB OUT by WAGNER,MATT",,,"SUB OUT by WAGNER,MATT",2
11:27,"TURNOVER  by DOUTT,JOHNATHAN",,,,,,,"TURNOVER  by DOUTT,JOHNATHAN",2
11:17,,,,,"MISS LAYUP by LIVSEY,GEOFF",,,"MISS LAYUP by LIVSEY,GEOFF",2
11:17,"BLOCK  by QUINN,BRENDIN",,,,,,,"BLOCK  by QUINN,BRENDIN",2
--,,,,,"REBOUND OFF by LIVSEY,GEOFF",,,"REBOUND OFF by LIVSEY,GEOFF",2
11:12,,,,,"MISS LAYUP by LIVSEY,GEOFF",,,"MISS LAYUP by LIVSEY,GEOFF",2
--,"REBOUND DEF by BERTRAM,MACK",,,,,,,"REBOUND DEF by BERTRAM,MACK",2
10:55,"GOOD 3PTR by DOUTT,JOHNATHAN",49,,55 (+6),,GFU-M 49-55 (+6),,"GOOD 3PTR by DOUTT,JOHNATHAN",2
--,"ASSIST  by LACEY,JJ",,,,,,,"ASSIST  by LACEY,JJ",2
10:37,"FOUL  by LACEY,JJ",,,,,,,"FOUL  by LACEY,JJ",2
10:37,,49,,56 (+7),"GOOD FT by SLEDGE,TATE",RHODES 49-56 (+7),,"GOOD FT by SLEDGE,TATE",2
10:37,,,,,"MISS FT by SLEDGE,TATE",,,"MISS FT by SLEDGE,TATE",2
--,,,,,"REBOUND OFF by LIVSEY,GEOFF",,,"REBOUND OFF by LIVSEY,GEOFF",2
10:37,,49,,58 (+9),"GOOD LAYUP by LIVSEY,GEOFF(in the paint)",RHODES 49-58 (+9),,"GOOD LAYUP by LIVSEY,GEOFF(in the paint)",2
10:37,"SUB IN by STANFIELD,CHRIS",,,,,,,"SUB IN by STANFIELD,CHRIS",2
10:37,"SUB OUT by QUINN,BRENDIN",,,,,,,"SUB OUT by QUINN,BRENDIN",2
10:37,,,,,"SUB IN by HOECK,RYAN VAN",,,"SUB IN by HOECK,RYAN VAN",2
10:37,,,,,"SUB IN by SULLIVAN,BRENNAN",,,"SUB IN by SULLIVAN,BRENNAN",2
10:37,,,,,"SUB OUT by MILLER,DREW",,,"SUB OUT by MILLER,DREW",2
10:37,,,,,"SUB OUT by WEIR,JJ",,,"SUB OUT by WEIR,JJ",2
10:26,"MISS JUMPER by LACEY,JJ",,,,,,,"MISS JUMPER by LACEY,JJ",2
--,,,,,"REBOUND DEF by HOECK,RYAN VAN",,,"REBOUND DEF by HOECK,RYAN VAN",2
10:21,"SUB IN by HOWARD,JONNY",,,,,,,"SUB IN by HOWARD,JONNY",2
10:21,"SUB IN by SMITH,ANDREW",,,,,,,"SUB IN by SMITH,ANDREW",2
10:21,"SUB OUT by BERTRAM,MACK",,,,,,,"SUB OUT by BERTRAM,MACK",2
10:21,"SUB OUT by LACEY,JJ",,,,,,,"SUB OUT by LACEY,JJ",2
09:56,,,,,"FOUL  by HOECK,RYAN VAN",,,"FOUL  by HOECK,RYAN VAN",2
09:56,,,,,"TURNOVER  by HOECK,RYAN VAN",,,"TURNOVER  by HOECK,RYAN VAN",2
09:56,"SUB IN by RICO,THOMAS",,,,,,,"SUB IN by RICO,THOMAS",2
09:56,"SUB OUT by DOUTT,JOHNATHAN",,,,,,,"SUB OUT by DOUTT,JOHNATHAN",2
09:37,"GOOD 3PTR by SMITH,ANDREW",52,,58 (+6),,GFU-M 52-58 (+6),,"GOOD 3PTR by SMITH,ANDREW",2
--,"ASSIST  by RICO,THOMAS",,,,,,,"ASSIST  by RICO,THOMAS",2
09:20,"FOUL  by SCHOEN,NICHOLAS",,,,,,,"FOUL  by SCHOEN,NICHOLAS",2
09:20,,52,,59 (+7),"GOOD FT by SLEDGE,TATE",RHODES 52-59 (+7),,"GOOD FT by SLEDGE,TATE",2
09:20,,52,,60 (+8),"GOOD FT by SLEDGE,TATE",RHODES 52-60 (+8),,"GOOD FT by SLEDGE,TATE",2
09:20,"SUB IN by LACEY,JJ",,,,,,,"SUB IN by LACEY,JJ",2
09:20,"SUB IN by QUINN,BRENDIN",,,,,,,"SUB IN by QUINN,BRENDIN",2
09:20,"SUB OUT by STANFIELD,CHRIS",,,,,,,"SUB OUT by STANFIELD,CHRIS",2
09:20,"SUB OUT by SCHOEN,NICHOLAS",,,,,,,"SUB OUT by SCHOEN,NICHOLAS",2
09:20,,,,,"SUB IN by MILLER,DREW",,,"SUB IN by MILLER,DREW",2
09:20,,,,,"SUB OUT by HOECK,RYAN VAN",,,"SUB OUT by HOECK,RYAN VAN",2
08:58,"GOOD 3PTR by SMITH,ANDREW",55,,60 (+5),,GFU-M 55-60 (+5),,"GOOD 3PTR by SMITH,ANDREW",2
--,"ASSIST  by HOWARD,JONNY",,,,,,,"ASSIST  by HOWARD,JONNY",2
08:35,,,,,"MISS LAYUP by SULLIVAN,BRENNAN",,,"MISS LAYUP by SULLIVAN,BRENNAN",2
--,"REBOUND DEF by SMITH,ANDREW",,,,,,,"REBOUND DEF by SMITH,ANDREW",2
08:31,,,,,"FOUL  by SULLIVAN,BRENNAN",,,"FOUL  by SULLIVAN,BRENNAN",2
08:31,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
08:31,"GOOD FT by SMITH,ANDREW",56,,60 (+4),,GFU-M 56-60 (+4),,"GOOD FT by SMITH,ANDREW",2
08:31,"GOOD FT by SMITH,ANDREW",57,,60 (+3),,GFU-M 57-60 (+3),,"GOOD FT by SMITH,ANDREW",2
08:31,,,,,"SUB IN by HOECK,RYAN VAN",,,"SUB IN by HOECK,RYAN VAN",2
08:31,,,,,"SUB OUT by SLEDGE,TATE",,,"SUB OUT by SLEDGE,TATE",2
08:12,"FOUL  by LACEY,JJ",,,,,,,"FOUL  by LACEY,JJ",2
08:11,,,,,"MISS FT by MILLER,DREW",,,"MISS FT by MILLER,DREW",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
08:11,,57,,61 (+4),"GOOD FT by MILLER,DREW",RHODES 57-61 (+4),,"GOOD FT by MILLER,DREW",2
07:46,"MISS 3PTR by SMITH,ANDREW",,,,,,,"MISS 3PTR by SMITH,ANDREW",2
--,,,,,"REBOUND DEF by LIVSEY,GEOFF",,,"REBOUND DEF by LIVSEY,GEOFF",2
07:31,,,,,"MISS JUMPER by SULLIVAN,BRENNAN",,,"MISS JUMPER by SULLIVAN,BRENNAN",2
--,"REBOUND DEF by QUINN,BRENDIN",,,,,,,"REBOUND DEF by QUINN,BRENDIN",2
07:06,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
06:55,"TURNOVER  by RICO,THOMAS",,,,,,,"TURNOVER  by RICO,THOMAS",2
06:45,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
06:22,,,,,"MISS 3PTR by MILLER,DREW",,,"MISS 3PTR by MILLER,DREW",2
--,"REBOUND DEF by LACEY,JJ",,,,,,,"REBOUND DEF by LACEY,JJ",2
06:16,"MISS 3PTR by RICO,THOMAS",,,,,,,"MISS 3PTR by RICO,THOMAS",2
--,"REBOUND OFF by HOWARD,JONNY",,,,,,,"REBOUND OFF by HOWARD,JONNY",2
06:06,"MISS 3PTR by LACEY,JJ",,,,,,,"MISS 3PTR by LACEY,JJ",2
--,"REBOUND OFF by QUINN,BRENDIN",,,,,,,"REBOUND OFF by QUINN,BRENDIN",2
06:05,,,,,"FOUL  by HOECK,RYAN VAN",,,"FOUL  by HOECK,RYAN VAN",2
06:05,"MISS FT by QUINN,BRENDIN",,,,,,,"MISS FT by QUINN,BRENDIN",2
--,,,,,"REBOUND DEF by HOECK,RYAN VAN",,,"REBOUND DEF by HOECK,RYAN VAN",2
05:48,,57,,63 (+6),"GOOD LAYUP by MILLER,DREW(in the paint)",RHODES 57-63 (+6),,"GOOD LAYUP by MILLER,DREW(in the paint)",2
--,,,,,"ASSIST  by LIVSEY,GEOFF",,,"ASSIST  by LIVSEY,GEOFF",2
05:25,"GOOD LAYUP by HOWARD,JONNY(in the paint)",59,,63 (+4),,GFU-M 59-63 (+4),,"GOOD LAYUP by HOWARD,JONNY(in the paint)",2
--,"ASSIST  by LACEY,JJ",,,,,,,"ASSIST  by LACEY,JJ",2
05:13,"FOUL  by QUINN,BRENDIN",,,,,,,"FOUL  by QUINN,BRENDIN",2
05:13,,59,,64 (+5),"GOOD FT by HOECK,RYAN VAN",RHODES 59-64 (+5),,"GOOD FT by HOECK,RYAN VAN",2
05:13,,59,,65 (+6),"GOOD FT by HOECK,RYAN VAN",RHODES 59-65 (+6),,"GOOD FT by HOECK,RYAN VAN",2
05:13,"SUB IN by STANFIELD,CHRIS",,,,,,,"SUB IN by STANFIELD,CHRIS",2
05:13,"SUB IN by CADDEL,JOSHUA",,,,,,,"SUB IN by CADDEL,JOSHUA",2
05:13,"SUB OUT by SMITH,ANDREW",,,,,,,"SUB OUT by SMITH,ANDREW",2
05:13,"SUB OUT by RICO,THOMAS",,,,,,,"SUB OUT by RICO,THOMAS",2
04:56,"TURNOVER  by QUINN,BRENDIN",,,,,,,"TURNOVER  by QUINN,BRENDIN",2
04:55,,,,,"STEAL  by LIVSEY,GEOFF",,,"STEAL  by LIVSEY,GEOFF",2
04:40,,59,,68 (+9),"GOOD 3PTR by LIVSEY,GEOFF",RHODES 59-68 (+9),,"GOOD 3PTR by LIVSEY,GEOFF",2
--,,,,,"ASSIST  by SULLIVAN,BRENNAN",,,"ASSIST  by SULLIVAN,BRENNAN",2
04:23,"GOOD 3PTR by CADDEL,JOSHUA",62,,68 (+6),,GFU-M 62-68 (+6),,"GOOD 3PTR by CADDEL,JOSHUA",2
--,"ASSIST  by LACEY,JJ",,,,,,,"ASSIST  by LACEY,JJ",2
04:17,"FOUL  by LACEY,JJ",,,,,,,"FOUL  by LACEY,JJ",2
04:17,,62,,69 (+7),"GOOD FT by COLLINS,LUKE",RHODES 62-69 (+7),,"GOOD FT by COLLINS,LUKE",2
04:17,,62,,70 (+8),"GOOD FT by COLLINS,LUKE",RHODES 62-70 (+8),,"GOOD FT by COLLINS,LUKE",2
04:17,"SUB IN by DOUTT,JOHNATHAN",,,,,,,"SUB IN by DOUTT,JOHNATHAN",2
04:17,"SUB OUT by LACEY,JJ",,,,,,,"SUB OUT by LACEY,JJ",2
04:17,,,,,"SUB IN by SLEDGE,TATE",,,"SUB IN by SLEDGE,TATE",2
04:17,,,,,"SUB OUT by SULLIVAN,BRENNAN",,,"SUB OUT by SULLIVAN,BRENNAN",2
04:02,"TURNOVER  by STANFIELD,CHRIS",,,,,,,"TURNOVER  by STANFIELD,CHRIS",2
04:01,,,,,"STEAL  by MILLER,DREW",,,"STEAL  by MILLER,DREW",2
