Time Remaining,RHODES,Away Team Score,Play Team Indicator,Home Team Score,SEWANEE,Game Score,Team Indicator,Play,Period
14:21,,42 (+5),,37,"GOOD LAYUP by BROWN,SETH(in the paint)",SEWANEE 42-37 (+5),,"GOOD LAYUP by BROWN,SETH(in the paint)",2
--,,,,,"ASSIST ASSIST by CALDWELL,MARCELLUS",,,"ASSIST ASSIST by CALDWELL,MARCELLUS",2
14:10,"GOOD JUMPER by SULLIVAN,BRENNAN",44 (+7),,37,,RHODES 44-37 (+7),,"GOOD JUMPER by SULLIVAN,BRENNAN",2
13:44,,44 (+5),,39,"GOOD LAYUP by BROWN,SETH(in the paint)",SEWANEE 44-39 (+5),,"GOOD LAYUP by BROWN,SETH(in the paint)",2
13:28,"TURNOVER  by WAGNER,MATT",,,,,,,"TURNOVER  by WAGNER,MATT",2
13:06,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
13:06,"SUB IN by GEE,TYLER",,,,,,,"SUB IN by GEE,TYLER",2
13:06,"SUB IN by MILLER,DREW",,,,,,,"SUB IN by MILLER,DREW",2
13:06,"SUB OUT by COLLINS,LUKE",,,,,,,"SUB OUT by COLLINS,LUKE",2
13:06,"SUB OUT by WAGNER,MATT",,,,,,,"SUB OUT by WAGNER,MATT",2
13:06,,,,,"SUB IN by WILLIAMS,JORDEN",,,"SUB IN by WILLIAMS,JORDEN",2
13:06,,,,,"SUB OUT by BORN,CLAY",,,"SUB OUT by BORN,CLAY",2
12:57,,,,,"TURNOVER  by BROWN,SETH",,,"TURNOVER  by BROWN,SETH",2
12:57,"FOUL  by COLLINS,LUKE",,,,,,,"FOUL  by COLLINS,LUKE",2
12:50,"STEAL  by GEE,TYLER",,,,,,,"STEAL  by GEE,TYLER",2
12:48,"TURNOVER  by GEE,TYLER",,,,,,,"TURNOVER  by GEE,TYLER",2
12:37,,,,,"MISS 3PTR by WILLIAMS,JORDEN",,,"MISS 3PTR by WILLIAMS,JORDEN",2
--,,,,,"REBOUND OFF by BROWN,SETH",,,"REBOUND OFF by BROWN,SETH",2
12:12,"FOUL  by SULLIVAN,BRENNAN",,,,,,,"FOUL  by SULLIVAN,BRENNAN",2
12:12,"SUB IN by COLLINS,LUKE",,,,,,,"SUB IN by COLLINS,LUKE",2
12:12,"SUB OUT by SULLIVAN,BRENNAN",,,,,,,"SUB OUT by SULLIVAN,BRENNAN",2
12:01,,44 (+3),,41,"GOOD JUMPER by WILLIAMS,JORDEN",SEWANEE 44-41 (+3),,"GOOD JUMPER by WILLIAMS,JORDEN",2
11:49,,,,,"FOUL  by STONE,BRODY",,,"FOUL  by STONE,BRODY",2
11:46,,,,,"FOUL  by BROWN,SETH",,,"FOUL  by BROWN,SETH",2
11:35,"TURNOVER  by LIVSEY,GEOFF",,,,,,,"TURNOVER  by LIVSEY,GEOFF",2
11:34,,,,,"SUB IN by CARTER,KESHONN",,,"SUB IN by CARTER,KESHONN",2
11:34,,,,,"SUB OUT by BROWN,SETH",,,"SUB OUT by BROWN,SETH",2
11:18,,,,,"MISS JUMPER by CALDWELL,MARCELLUS",,,"MISS JUMPER by CALDWELL,MARCELLUS",2
--,,,,,"REBOUND OFF by BORN,LEO",,,"REBOUND OFF by BORN,LEO",2
11:14,,44 (+1),,43,"GOOD JUMPER by BORN,LEO",SEWANEE 44-43 (+1),,"GOOD JUMPER by BORN,LEO",2
10:46,TIMEOUT FULL by TEAM,,,,,,,TIMEOUT FULL by TEAM,2
10:46,"SUB IN by SULLIVAN,BRENNAN",,,,,,,"SUB IN by SULLIVAN,BRENNAN",2
10:46,"SUB OUT by WEIR,JJ",,,,,,,"SUB OUT by WEIR,JJ",2
10:39,"MISS 3PTR by LIVSEY,GEOFF",,,,,,,"MISS 3PTR by LIVSEY,GEOFF",2
--,,,,,"REBOUND DEF by CALDWELL,MARCELLUS",,,"REBOUND DEF by CALDWELL,MARCELLUS",2
10:18,,,,,"MISS JUMPER by CARTER,KESHONN",,,"MISS JUMPER by CARTER,KESHONN",2
--,,,,,"REBOUND OFF by STONE,BRODY",,,"REBOUND OFF by STONE,BRODY",2
10:12,"FOUL  by LIVSEY,GEOFF",,,,,,,"FOUL  by LIVSEY,GEOFF",2
10:12,,44,,44,"GOOD FT by STONE,BRODY",SEWANEE 44-44 (0),,"GOOD FT by STONE,BRODY",2
10:12,,44,,45 (+1),"GOOD FT by STONE,BRODY",SEWANEE 44-45 (-1),,"GOOD FT by STONE,BRODY",2
10:12,"SUB IN by WAGNER,MATT",,,,,,,"SUB IN by WAGNER,MATT",2
10:12,"SUB IN by BUTTS,KEYSHAWN",,,,,,,"SUB IN by BUTTS,KEYSHAWN",2
10:12,"SUB OUT by GEE,TYLER",,,,,,,"SUB OUT by GEE,TYLER",2
10:12,"SUB OUT by LIVSEY,GEOFF",,,,,,,"SUB OUT by LIVSEY,GEOFF",2
10:06,"MISS JUMPER by COLLINS,LUKE",,,,,,,"MISS JUMPER by COLLINS,LUKE",2
--,,,,,"REBOUND DEF by STONE,BRODY",,,"REBOUND DEF by STONE,BRODY",2
09:58,,44,,48 (+4),"GOOD 3PTR by WILLIAMS,JORDEN",SEWANEE 44-48 (-4),,"GOOD 3PTR by WILLIAMS,JORDEN",2
09:40,"TURNOVER  by COLLINS,LUKE",,,,,,,"TURNOVER  by COLLINS,LUKE",2
09:34,,,,,"MISS 3PTR by WILLIAMS,JORDEN",,,"MISS 3PTR by WILLIAMS,JORDEN",2
--,"REBOUND DEF by MILLER,DREW",,,,,,,"REBOUND DEF by MILLER,DREW",2
09:29,,,,,"FOUL  by STONE,BRODY",,,"FOUL  by STONE,BRODY",2
09:29,"SUB IN by LIVSEY,GEOFF",,,,,,,"SUB IN by LIVSEY,GEOFF",2
09:29,"SUB OUT by WAGNER,MATT",,,,,,,"SUB OUT by WAGNER,MATT",2
09:17,"MISS JUMPER by MILLER,DREW",,,,,,,"MISS JUMPER by MILLER,DREW",2
--,"REBOUND OFF by LIVSEY,GEOFF",,,,,,,"REBOUND OFF by LIVSEY,GEOFF",2
09:12,"MISS JUMPER by LIVSEY,GEOFF",,,,,,,"MISS JUMPER by LIVSEY,GEOFF",2
--,,,,,"REBOUND DEF by CARTER,KESHONN",,,"REBOUND DEF by CARTER,KESHONN",2
08:45,,44,,50 (+6),"GOOD JUMPER by STONE,BRODY(in the paint)",SEWANEE 44-50 (-6),,"GOOD JUMPER by STONE,BRODY(in the paint)",2
08:35,TIMEOUT FULL by TEAM,,,,,,,TIMEOUT FULL by TEAM,2
08:12,"MISS LAYUP by COLLINS,LUKE",,,,,,,"MISS LAYUP by COLLINS,LUKE",2
--,,,,,"REBOUND DEF by BORN,LEO",,,"REBOUND DEF by BORN,LEO",2
07:49,"FOUL  by SULLIVAN,BRENNAN",,,,,,,"FOUL  by SULLIVAN,BRENNAN",2
07:49,,,,,"MISS FT by BORN,LEO",,,"MISS FT by BORN,LEO",2
--,"REBOUND DEF by LIVSEY,GEOFF",,,,,,,"REBOUND DEF by LIVSEY,GEOFF",2
07:49,"SUB IN by WEIR,JJ",,,,,,,"SUB IN by WEIR,JJ",2
07:49,"SUB OUT by SULLIVAN,BRENNAN",,,,,,,"SUB OUT by SULLIVAN,BRENNAN",2
07:32,,,,,"FOUL  by STONE,BRODY",,,"FOUL  by STONE,BRODY",2
07:32,"SUB IN by WAGNER,MATT",,,,,,,"SUB IN by WAGNER,MATT",2
07:32,"SUB OUT by BUTTS,KEYSHAWN",,,,,,,"SUB OUT by BUTTS,KEYSHAWN",2
07:32,,,,,"SUB IN by BROWN,SETH",,,"SUB IN by BROWN,SETH",2
07:32,,,,,"SUB OUT by STONE,BRODY",,,"SUB OUT by STONE,BRODY",2
07:12,,,,,"FOUL  by CARTER,KESHONN",,,"FOUL  by CARTER,KESHONN",2
07:12,"GOOD FT by MILLER,DREW",45,,50 (+5),,RHODES 45-50 (-5),,"GOOD FT by MILLER,DREW",2
07:12,"GOOD FT by MILLER,DREW",46,,50 (+4),,RHODES 46-50 (-4),,"GOOD FT by MILLER,DREW",2
06:53,,46,,52 (+6),"GOOD JUMPER by CARTER,KESHONN(in the paint)",SEWANEE 46-52 (-6),,"GOOD JUMPER by CARTER,KESHONN(in the paint)",2
06:35,"GOOD LAYUP by LIVSEY,GEOFF(in the paint)",48,,52 (+4),,RHODES 48-52 (-4),,"GOOD LAYUP by LIVSEY,GEOFF(in the paint)",2
--,"ASSIST ASSIST by COLLINS,LUKE",,,,,,,"ASSIST ASSIST by COLLINS,LUKE",2
06:26,,,,,TIMEOUT 30s by TEAM,,,TIMEOUT 30s by TEAM,2
06:26,"SUB IN by SULLIVAN,BRENNAN",,,,,,,"SUB IN by SULLIVAN,BRENNAN",2
06:26,"SUB OUT by WEIR,JJ",,,,,,,"SUB OUT by WEIR,JJ",2
06:26,,,,,"SUB IN by BORN,CLAY",,,"SUB IN by BORN,CLAY",2
06:26,,,,,"SUB OUT by WILLIAMS,JORDEN",,,"SUB OUT by WILLIAMS,JORDEN",2
06:19,,48,,54 (+6),"GOOD JUMPER by CALDWELL,MARCELLUS",SEWANEE 48-54 (-6),,"GOOD JUMPER by CALDWELL,MARCELLUS",2
05:59,"GOOD LAYUP by WAGNER,MATT(in the paint)",50,,54 (+4),,RHODES 50-54 (-4),,"GOOD LAYUP by WAGNER,MATT(in the paint)",2
05:26,,,,,"MISS JUMPER by CALDWELL,MARCELLUS",,,"MISS JUMPER by CALDWELL,MARCELLUS",2
--,,,,,"REBOUND OFF by CARTER,KESHONN",,,"REBOUND OFF by CARTER,KESHONN",2
05:03,,,,,"MISS JUMPER by CALDWELL,MARCELLUS",,,"MISS JUMPER by CALDWELL,MARCELLUS",2
--,,,,,"REBOUND OFF by BROWN,SETH",,,"REBOUND OFF by BROWN,SETH",2
04:55,"FOUL  by SULLIVAN,BRENNAN",,,,,,,"FOUL  by SULLIVAN,BRENNAN",2
04:55,,,,,"MISS FT by BROWN,SETH",,,"MISS FT by BROWN,SETH",2
--,"REBOUND DEF by LIVSEY,GEOFF",,,,,,,"REBOUND DEF by LIVSEY,GEOFF",2
04:55,"SUB IN by WEIR,JJ",,,,,,,"SUB IN by WEIR,JJ",2
04:55,"SUB OUT by SULLIVAN,BRENNAN",,,,,,,"SUB OUT by SULLIVAN,BRENNAN",2
04:55,,,,,"SUB IN by WILLIAMS,JORDEN",,,"SUB IN by WILLIAMS,JORDEN",2
04:55,,,,,"SUB OUT by BORN,CLAY",,,"SUB OUT by BORN,CLAY",2
04:31,,,,,"FOUL  by CALDWELL,MARCELLUS",,,"FOUL  by CALDWELL,MARCELLUS",2
04:31,"GOOD FT by MILLER,DREW",51,,54 (+3),,RHODES 51-54 (-3),,"GOOD FT by MILLER,DREW",2
04:31,"GOOD FT by MILLER,DREW",52,,54 (+2),,RHODES 52-54 (-2),,"GOOD FT by MILLER,DREW",2
04:31,"MISS FT by MILLER,DREW",,,,,,,"MISS FT by MILLER,DREW",2
--,,,,,"REBOUND DEF by CARTER,KESHONN",,,"REBOUND DEF by CARTER,KESHONN",2
04:31,"SUB IN by BUTTS,KEYSHAWN",,,,,,,"SUB IN by BUTTS,KEYSHAWN",2
04:31,"SUB OUT by WEIR,JJ",,,,,,,"SUB OUT by WEIR,JJ",2
04:31,,,,,"SUB IN by STONE,BRODY",,,"SUB IN by STONE,BRODY",2
04:31,,,,,"SUB OUT by BROWN,SETH",,,"SUB OUT by BROWN,SETH",2
03:58,,52,,56 (+4),"GOOD DUNK by CARTER,KESHONN",SEWANEE 52-56 (-4),,"GOOD DUNK by CARTER,KESHONN",2
03:58,"FOUL  by LIVSEY,GEOFF",,,,,,,"FOUL  by LIVSEY,GEOFF",2
03:58,TIMEOUT FULL by TEAM,,,,,,,TIMEOUT FULL by TEAM,2
03:58,,,,,"MISS FT by CARTER,KESHONN",,,"MISS FT by CARTER,KESHONN",2
--,"REBOUND DEF by COLLINS,LUKE",,,,,,,"REBOUND DEF by COLLINS,LUKE",2
03:58,"SUB IN by WEIR,JJ",,,,,,,"SUB IN by WEIR,JJ",2
03:58,"SUB OUT by BUTTS,KEYSHAWN",,,,,,,"SUB OUT by BUTTS,KEYSHAWN",2
03:50,"GOOD LAYUP by COLLINS,LUKE(fastbreak)(in the paint)",54,,56 (+2),,RHODES 54-56 (-2),,"GOOD LAYUP by COLLINS,LUKE(fastbreak)(in the paint)",2
03:35,"FOUL  by LIVSEY,GEOFF",,,,,,,"FOUL  by LIVSEY,GEOFF",2
03:35,,,,,"MISS FT by CARTER,KESHONN",,,"MISS FT by CARTER,KESHONN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
03:35,,54,,57 (+3),"GOOD FT by CARTER,KESHONN",SEWANEE 54-57 (-3),,"GOOD FT by CARTER,KESHONN",2
03:35,"SUB IN by BUTTS,KEYSHAWN",,,,,,,"SUB IN by BUTTS,KEYSHAWN",2
03:35,"SUB OUT by LIVSEY,GEOFF",,,,,,,"SUB OUT by LIVSEY,GEOFF",2
03:11,,,,,"FOUL  by CALDWELL,MARCELLUS",,,"FOUL  by CALDWELL,MARCELLUS",2
03:11,"MISS FT by MILLER,DREW",,,,,,,"MISS FT by MILLER,DREW",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
03:11,,,,,TIMEOUT FULL by TEAM,,,TIMEOUT FULL by TEAM,2
03:11,"GOOD FT by MILLER,DREW",55,,57 (+2),,RHODES 55-57 (-2),,"GOOD FT by MILLER,DREW",2
03:11,"SUB IN by GEE,TYLER",,,,,,,"SUB IN by GEE,TYLER",2
03:11,"SUB OUT by WEIR,JJ",,,,,,,"SUB OUT by WEIR,JJ",2
03:01,,55,,59 (+4),"GOOD LAYUP by CARTER,KESHONN(in the paint)",SEWANEE 55-59 (-4),,"GOOD LAYUP by CARTER,KESHONN(in the paint)",2
--,,,,,"ASSIST ASSIST by CALDWELL,MARCELLUS",,,"ASSIST ASSIST by CALDWELL,MARCELLUS",2
02:45,"MISS LAYUP by MILLER,DREW",,,,,,,"MISS LAYUP by MILLER,DREW",2
--,,,,,"REBOUND DEF by CARTER,KESHONN",,,"REBOUND DEF by CARTER,KESHONN",2
02:17,,,,,"MISS JUMPER by CALDWELL,MARCELLUS",,,"MISS JUMPER by CALDWELL,MARCELLUS",2
--,"REBOUND DEF by GEE,TYLER",,,,,,,"REBOUND DEF by GEE,TYLER",2
01:51,"MISS 3PTR by COLLINS,LUKE",,,,,,,"MISS 3PTR by COLLINS,LUKE",2
--,,,,,"REBOUND DEF by CARTER,KESHONN",,,"REBOUND DEF by CARTER,KESHONN",2
01:32,"FOUL  by WAGNER,MATT",,,,,,,"FOUL  by WAGNER,MATT",2
01:32,,,,,"MISS FT by CARTER,KESHONN",,,"MISS FT by CARTER,KESHONN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
01:32,,55,,60 (+5),"GOOD FT by CARTER,KESHONN",SEWANEE 55-60 (-5),,"GOOD FT by CARTER,KESHONN",2
01:32,"SUB IN by WEIR,JJ",,,,,,,"SUB IN by WEIR,JJ",2
01:32,"SUB OUT by GEE,TYLER",,,,,,,"SUB OUT by GEE,TYLER",2
01:01,TIMEOUT 30s by TEAM,,,,,,,TIMEOUT 30s by TEAM,2
00:57,"GOOD 3PTR by MILLER,DREW",58,,60 (+2),,RHODES 58-60 (-2),,"GOOD 3PTR by MILLER,DREW",2
--,"ASSIST ASSIST by WEIR,JJ",,,,,,,"ASSIST ASSIST by WEIR,JJ",2
00:44,,,,,TIMEOUT FULL by TEAM,,,TIMEOUT FULL by TEAM,2
00:44,"SUB IN by GEE,TYLER",,,,,,,"SUB IN by GEE,TYLER",2
00:44,"SUB OUT by WEIR,JJ",,,,,,,"SUB OUT by WEIR,JJ",2
00:23,"FOUL  by MILLER,DREW",,,,,,,"FOUL  by MILLER,DREW",2
00:23,,58,,61 (+3),"GOOD FT by WILLIAMS,JORDEN",SEWANEE 58-61 (-3),,"GOOD FT by WILLIAMS,JORDEN",2
00:23,,58,,62 (+4),"GOOD FT by WILLIAMS,JORDEN",SEWANEE 58-62 (-4),,"GOOD FT by WILLIAMS,JORDEN",2
00:23,"SUB IN by WEIR,JJ",,,,,,,"SUB IN by WEIR,JJ",2
00:23,"SUB OUT by GEE,TYLER",,,,,,,"SUB OUT by GEE,TYLER",2
00:14,"MISS JUMPER by MILLER,DREW",,,,,,,"MISS JUMPER by MILLER,DREW",2
--,,,,,"REBOUND DEF by WILLIAMS,JORDEN",,,"REBOUND DEF by WILLIAMS,JORDEN",2
00:10,"FOUL  by MILLER,DREW",,,,,,,"FOUL  by MILLER,DREW",2
00:10,,,,,"MISS FT by WILLIAMS,JORDEN",,,"MISS FT by WILLIAMS,JORDEN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:10,,,,,"MISS FT by WILLIAMS,JORDEN",,,"MISS FT by WILLIAMS,JORDEN",2
--,"REBOUND DEF by MILLER,DREW",,,,,,,"REBOUND DEF by MILLER,DREW",2
00:05,,,,,"FOUL  by STONE,BRODY",,,"FOUL  by STONE,BRODY",2
00:05,"GOOD FT by COLLINS,LUKE",59,,62 (+3),,RHODES 59-62 (-3),,"GOOD FT by COLLINS,LUKE",2
00:05,"GOOD FT by COLLINS,LUKE",60,,62 (+2),,RHODES 60-62 (-2),,"GOOD FT by COLLINS,LUKE",2
00:05,TIMEOUT 30s by TEAM,,,,,,,TIMEOUT 30s by TEAM,2
00:05,"FOUL  by BUTTS,KEYSHAWN",,,,,,,"FOUL  by BUTTS,KEYSHAWN",2
00:05,,60,,63 (+3),"GOOD FT by CALDWELL,MARCELLUS",SEWANEE 60-63 (-3),,"GOOD FT by CALDWELL,MARCELLUS",2
00:05,,,,,"MISS FT by CALDWELL,MARCELLUS",,,"MISS FT by CALDWELL,MARCELLUS",2
--,"REBOUND DEF by WAGNER,MATT",,,,,,,"REBOUND DEF by WAGNER,MATT",2
00:05,"SUB IN by GEE,TYLER",,,,,,,"SUB IN by GEE,TYLER",2
00:05,"SUB OUT by WAGNER,MATT",,,,,,,"SUB OUT by WAGNER,MATT",2
00:05,"SUB OUT by BUTTS,KEYSHAWN",,,,,,,"SUB OUT by BUTTS,KEYSHAWN",2
00:05,,,,,"SUB IN by BORN,CLAY",,,"SUB IN by BORN,CLAY",2
00:05,,,,,"SUB OUT by BORN,LEO",,,"SUB OUT by BORN,LEO",2
00:04,TIMEOUT FULL by TEAM,,,,,,,TIMEOUT FULL by TEAM,2
00:04,,,,,TIMEOUT FULL by TEAM,,,TIMEOUT FULL by TEAM,2
00:03,,,,,"FOUL  by CALDWELL,MARCELLUS",,,"FOUL  by CALDWELL,MARCELLUS",2
00:03,"MISS FT by MILLER,DREW",,,,,,,"MISS FT by MILLER,DREW",2
00:03,"GOOD FT by MILLER,DREW",61,,63 (+2),,RHODES 61-63 (-2),,"GOOD FT by MILLER,DREW",2
--,,,,,"REBOUND DEF by BORN,LEO",,,"REBOUND DEF by BORN,LEO",2
00:01,"FOUL  by WEIR,JJ",,,,,,,"FOUL  by WEIR,JJ",2
00:01,,,,,"MISS FT by BORN,LEO",,,"MISS FT by BORN,LEO",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:01,,61,,64 (+3),"GOOD FT by BORN,LEO",SEWANEE 61-64 (-3),,"GOOD FT by BORN,LEO",2
00:00,,,,,"SUB IN by BORN,LEO",,,"SUB IN by BORN,LEO",2
00:00,,,,,"SUB OUT by BORN,CLAY",,,"SUB OUT by BORN,CLAY",2
