Time Remaining,SEWANEE,Away Team Score,Play Team Indicator,Home Team Score,HC,Game Score,Team Indicator,Play,Period
16:49,,34 (+3),,31,"GOOD JUMPER by LITTLEFIELD,GEAREN(in the paint)",HC 34-31 (+3),,"GOOD JUMPER by LITTLEFIELD,GEAREN(in the paint)",2
--,,,,,"ASSIST  by SMITH,PRESTON",,,"ASSIST  by SMITH,PRESTON",2
16:23,"GOOD 3PTR by STONE,BRODY",37 (+6),,31,,SEWANEE 37-31 (+6),,"GOOD 3PTR by STONE,BRODY",2
--,"ASSIST  by CARTER,KESHONN",,,,,,,"ASSIST  by CARTER,KESHONN",2
16:10,,,,,"TURNOVER  by OGLE,JOHN",,,"TURNOVER  by OGLE,JOHN",2
16:10,,,,,"FOUL  by OGLE,JOHN",,,"FOUL  by OGLE,JOHN",2
16:10,,,,,"SUB IN by PARKER,BRYCE",,,"SUB IN by PARKER,BRYCE",2
16:10,,,,,"SUB OUT by BAKER,BRUCE",,,"SUB OUT by BAKER,BRUCE",2
15:53,"GOOD JUMPER by CARTER,KESHONN",39 (+8),,31,,SEWANEE 39-31 (+8),,"GOOD JUMPER by CARTER,KESHONN",2
15:29,,39 (+6),,33,"GOOD JUMPER by OGLE,JOHN",HC 39-33 (+6),,"GOOD JUMPER by OGLE,JOHN",2
15:00,"MISS JUMPER by JONES,CODY",,,,,,,"MISS JUMPER by JONES,CODY",2
--,"REBOUND OFF by BORN,CLAY",,,,,,,"REBOUND OFF by BORN,CLAY",2
14:42,"GOOD 3PTR by JONES,CODY",42 (+9),,33,,SEWANEE 42-33 (+9),,"GOOD 3PTR by JONES,CODY",2
--,"ASSIST  by BORN,CLAY",,,,,,,"ASSIST  by BORN,CLAY",2
14:39,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
14:39,"SUB IN by TOME,MATT",,,,,,,"SUB IN by TOME,MATT",2
14:39,"SUB IN by BROWN,SETH",,,,,,,"SUB IN by BROWN,SETH",2
14:39,"SUB IN by CARTER,KESHONN",,,,,,,"SUB IN by CARTER,KESHONN",2
14:39,"SUB IN by BORN,CLAY",,,,,,,"SUB IN by BORN,CLAY",2
14:39,"SUB IN by JONES,CODY",,,,,,,"SUB IN by JONES,CODY",2
14:39,"SUB OUT by STONE,BRODY",,,,,,,"SUB OUT by STONE,BRODY",2
14:39,"SUB OUT by CARTER,KESHONN",,,,,,,"SUB OUT by CARTER,KESHONN",2
14:39,"SUB OUT by MCCULLOUGH,JACOB",,,,,,,"SUB OUT by MCCULLOUGH,JACOB",2
14:39,"SUB OUT by BORN,CLAY",,,,,,,"SUB OUT by BORN,CLAY",2
14:39,"SUB OUT by JONES,CODY",,,,,,,"SUB OUT by JONES,CODY",2
14:39,,,,,"SUB IN by LITTLEFIELD,GEAREN",,,"SUB IN by LITTLEFIELD,GEAREN",2
14:39,,,,,"SUB IN by OGLE,JOHN",,,"SUB IN by OGLE,JOHN",2
14:39,,,,,"SUB IN by NIKOLOVSKI,DREW",,,"SUB IN by NIKOLOVSKI,DREW",2
14:39,,,,,"SUB IN by SMITH,PRESTON",,,"SUB IN by SMITH,PRESTON",2
14:39,,,,,"SUB IN by PARKER,BRYCE",,,"SUB IN by PARKER,BRYCE",2
14:39,,,,,"SUB OUT by LITTLEFIELD,GEAREN",,,"SUB OUT by LITTLEFIELD,GEAREN",2
14:39,,,,,"SUB OUT by OGLE,JOHN",,,"SUB OUT by OGLE,JOHN",2
14:39,,,,,"SUB OUT by NIKOLOVSKI,DREW",,,"SUB OUT by NIKOLOVSKI,DREW",2
14:39,,,,,"SUB OUT by SMITH,PRESTON",,,"SUB OUT by SMITH,PRESTON",2
14:39,,,,,"SUB OUT by PARKER,BRYCE",,,"SUB OUT by PARKER,BRYCE",2
14:27,"FOUL  by JONES,CODY",,,,,,,"FOUL  by JONES,CODY",2
14:27,"SUB IN by TURNER,BYRON",,,,,,,"SUB IN by TURNER,BYRON",2
14:27,"SUB IN by CALDWELL,CAM",,,,,,,"SUB IN by CALDWELL,CAM",2
14:27,"SUB OUT by CARTER,KESHONN",,,,,,,"SUB OUT by CARTER,KESHONN",2
14:27,"SUB OUT by JONES,CODY",,,,,,,"SUB OUT by JONES,CODY",2
14:27,,,,,"SUB IN by GARRETT,TRAVIS",,,"SUB IN by GARRETT,TRAVIS",2
14:27,,,,,"SUB OUT by NIKOLOVSKI,DREW",,,"SUB OUT by NIKOLOVSKI,DREW",2
14:21,,42 (+7),,35,"GOOD LAYUP by LITTLEFIELD,GEAREN(in the paint)",HC 42-35 (+7),,"GOOD LAYUP by LITTLEFIELD,GEAREN(in the paint)",2
--,,,,,"ASSIST  by SMITH,PRESTON",,,"ASSIST  by SMITH,PRESTON",2
13:59,"MISS 3PTR by TURNER,BYRON",,,,,,,"MISS 3PTR by TURNER,BYRON",2
--,,,,,"REBOUND DEF by PARKER,BRYCE",,,"REBOUND DEF by PARKER,BRYCE",2
13:45,,,,,"MISS JUMPER by OGLE,JOHN",,,"MISS JUMPER by OGLE,JOHN",2
13:45,"BLOCK  by TURNER,BYRON",,,,,,,"BLOCK  by TURNER,BYRON",2
--,"REBOUND DEF by CALDWELL,CAM",,,,,,,"REBOUND DEF by CALDWELL,CAM",2
13:18,,,,,"FOUL  by LITTLEFIELD,GEAREN",,,"FOUL  by LITTLEFIELD,GEAREN",2
13:18,"SUB IN by MCCULLOUGH,JACOB",,,,,,,"SUB IN by MCCULLOUGH,JACOB",2
13:18,"SUB OUT by BORN,CLAY",,,,,,,"SUB OUT by BORN,CLAY",2
13:18,,,,,"SUB IN by BATCHELOR,BRYCE",,,"SUB IN by BATCHELOR,BRYCE",2
13:18,,,,,"SUB IN by MURPHEY,LUKE",,,"SUB IN by MURPHEY,LUKE",2
13:18,,,,,"SUB IN by BRADY,RYAN",,,"SUB IN by BRADY,RYAN",2
13:18,,,,,"SUB OUT by LITTLEFIELD,GEAREN",,,"SUB OUT by LITTLEFIELD,GEAREN",2
13:18,,,,,"SUB OUT by OGLE,JOHN",,,"SUB OUT by OGLE,JOHN",2
13:18,,,,,"SUB OUT by SMITH,PRESTON",,,"SUB OUT by SMITH,PRESTON",2
13:09,"TURNOVER  by MCCULLOUGH,JACOB",,,,,,,"TURNOVER  by MCCULLOUGH,JACOB",2
12:59,,,,,"MISS 3PTR by GARRETT,TRAVIS",,,"MISS 3PTR by GARRETT,TRAVIS",2
--,"REBOUND DEF by CALDWELL,CAM",,,,,,,"REBOUND DEF by CALDWELL,CAM",2
12:51,,,,,"FOUL  by PARKER,BRYCE",,,"FOUL  by PARKER,BRYCE",2
12:51,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
12:29,,,,,"FOUL  by BATCHELOR,BRYCE",,,"FOUL  by BATCHELOR,BRYCE",2
12:29,"GOOD FT by CALDWELL,CAM",43 (+8),,35,,SEWANEE 43-35 (+8),,"GOOD FT by CALDWELL,CAM",2
12:29,"MISS FT by CALDWELL,CAM",,,,,,,"MISS FT by CALDWELL,CAM",2
--,,,,,"REBOUND DEF by PARKER,BRYCE",,,"REBOUND DEF by PARKER,BRYCE",2
12:29,"SUB IN by CARTER,KESHONN",,,,,,,"SUB IN by CARTER,KESHONN",2
12:29,"SUB OUT by TURNER,BYRON",,,,,,,"SUB OUT by TURNER,BYRON",2
12:14,"SUB IN by JONES,CODY",,,,,,,"SUB IN by JONES,CODY",2
12:14,"SUB OUT by TOME,MATT",,,,,,,"SUB OUT by TOME,MATT",2
12:14,,,,,"SUB IN by NIKOLOVSKI,DREW",,,"SUB IN by NIKOLOVSKI,DREW",2
12:14,,,,,"SUB OUT by GARRETT,TRAVIS",,,"SUB OUT by GARRETT,TRAVIS",2
12:08,,43 (+5),,38,"GOOD 3PTR by MURPHEY,LUKE",HC 43-38 (+5),,"GOOD 3PTR by MURPHEY,LUKE",2
--,,,,,"ASSIST  by NIKOLOVSKI,DREW",,,"ASSIST  by NIKOLOVSKI,DREW",2
11:48,"MISS JUMPER by CARTER,KESHONN",,,,,,,"MISS JUMPER by CARTER,KESHONN",2
--,"REBOUND OFF by CALDWELL,CAM",,,,,,,"REBOUND OFF by CALDWELL,CAM",2
11:44,"MISS LAYUP by CALDWELL,CAM",,,,,,,"MISS LAYUP by CALDWELL,CAM",2
--,,,,,"REBOUND DEF by MURPHEY,LUKE",,,"REBOUND DEF by MURPHEY,LUKE",2
11:37,,,,,"MISS 3PTR by PARKER,BRYCE",,,"MISS 3PTR by PARKER,BRYCE",2
--,,,,,"REBOUND OFF by NIKOLOVSKI,DREW",,,"REBOUND OFF by NIKOLOVSKI,DREW",2
11:14,,,,,"MISS LAYUP by PARKER,BRYCE",,,"MISS LAYUP by PARKER,BRYCE",2
--,"REBOUND DEF by CARTER,KESHONN",,,,,,,"REBOUND DEF by CARTER,KESHONN",2
10:56,"MISS JUMPER by MCCULLOUGH,JACOB",,,,,,,"MISS JUMPER by MCCULLOUGH,JACOB",2
--,,,,,"REBOUND DEF by BRADY,RYAN",,,"REBOUND DEF by BRADY,RYAN",2
10:48,,43 (+3),,40,"GOOD LAYUP by PARKER,BRYCE(fastbreak)(in the paint)",HC 43-40 (+3),,"GOOD LAYUP by PARKER,BRYCE(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by BRADY,RYAN",,,"ASSIST  by BRADY,RYAN",2
10:47,"FOUL  by CALDWELL,CAM",,,,,,,"FOUL  by CALDWELL,CAM",2
10:47,,43 (+2),,41,"GOOD FT by PARKER,BRYCE",HC 43-41 (+2),,"GOOD FT by PARKER,BRYCE",2
10:47,"SUB IN by STONE,BRODY",,,,,,,"SUB IN by STONE,BRODY",2
10:47,"SUB IN by BORN,CLAY",,,,,,,"SUB IN by BORN,CLAY",2
10:47,"SUB OUT by BROWN,SETH",,,,,,,"SUB OUT by BROWN,SETH",2
10:47,"SUB OUT by CALDWELL,CAM",,,,,,,"SUB OUT by CALDWELL,CAM",2
10:26,"GOOD JUMPER by JONES,CODY",45 (+4),,41,,SEWANEE 45-41 (+4),,"GOOD JUMPER by JONES,CODY",2
--,"ASSIST  by MCCULLOUGH,JACOB",,,,,,,"ASSIST  by MCCULLOUGH,JACOB",2
09:56,,45 (+2),,43,"GOOD LAYUP by PARKER,BRYCE(in the paint)",HC 45-43 (+2),,"GOOD LAYUP by PARKER,BRYCE(in the paint)",2
--,,,,,"ASSIST  by MURPHEY,LUKE",,,"ASSIST  by MURPHEY,LUKE",2
09:37,,,,,"FOUL  by BATCHELOR,BRYCE",,,"FOUL  by BATCHELOR,BRYCE",2
09:37,"GOOD FT by JONES,CODY",46 (+3),,43,,SEWANEE 46-43 (+3),,"GOOD FT by JONES,CODY",2
09:37,"GOOD FT by JONES,CODY",47 (+4),,43,,SEWANEE 47-43 (+4),,"GOOD FT by JONES,CODY",2
09:37,,,,,"SUB IN by OGLE,JOHN",,,"SUB IN by OGLE,JOHN",2
09:37,,,,,"SUB OUT by BATCHELOR,BRYCE",,,"SUB OUT by BATCHELOR,BRYCE",2
09:19,,,,,"MISS JUMPER by MURPHEY,LUKE",,,"MISS JUMPER by MURPHEY,LUKE",2
--,"REBOUND DEF by JONES,CODY",,,,,,,"REBOUND DEF by JONES,CODY",2
09:04,"MISS JUMPER by CARTER,KESHONN",,,,,,,"MISS JUMPER by CARTER,KESHONN",2
--,"REBOUND OFF by BORN,CLAY",,,,,,,"REBOUND OFF by BORN,CLAY",2
08:59,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
08:45,"GOOD JUMPER by MCCULLOUGH,JACOB",49 (+6),,43,,SEWANEE 49-43 (+6),,"GOOD JUMPER by MCCULLOUGH,JACOB",2
08:23,"FOUL  by JONES,CODY",,,,,,,"FOUL  by JONES,CODY",2
08:23,"SUB IN by CALDWELL,CAM",,,,,,,"SUB IN by CALDWELL,CAM",2
08:23,"SUB OUT by JONES,CODY",,,,,,,"SUB OUT by JONES,CODY",2
08:23,,,,,"SUB IN by SMITH,PRESTON",,,"SUB IN by SMITH,PRESTON",2
08:23,,,,,"SUB OUT by BRADY,RYAN",,,"SUB OUT by BRADY,RYAN",2
08:01,"FOUL  by CALDWELL,CAM",,,,,,,"FOUL  by CALDWELL,CAM",2
07:56,,49 (+4),,45,"GOOD LAYUP by SMITH,PRESTON(in the paint)",HC 49-45 (+4),,"GOOD LAYUP by SMITH,PRESTON(in the paint)",2
07:37,"GOOD LAYUP by STONE,BRODY(in the paint)",51 (+6),,45,,SEWANEE 51-45 (+6),,"GOOD LAYUP by STONE,BRODY(in the paint)",2
--,"ASSIST  by MCCULLOUGH,JACOB",,,,,,,"ASSIST  by MCCULLOUGH,JACOB",2
07:17,,,,,"MISS 3PTR by SMITH,PRESTON",,,"MISS 3PTR by SMITH,PRESTON",2
--,"REBOUND DEF by CARTER,KESHONN",,,,,,,"REBOUND DEF by CARTER,KESHONN",2
06:47,"MISS 3PTR by BORN,CLAY",,,,,,,"MISS 3PTR by BORN,CLAY",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
06:45,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
06:45,"SUB IN by TOME,MATT",,,,,,,"SUB IN by TOME,MATT",2
06:45,"SUB IN by BROWN,SETH",,,,,,,"SUB IN by BROWN,SETH",2
06:45,"SUB IN by CALDWELL,CAM",,,,,,,"SUB IN by CALDWELL,CAM",2
06:45,"SUB IN by CARTER,KESHONN",,,,,,,"SUB IN by CARTER,KESHONN",2
06:45,"SUB IN by MCCULLOUGH,JACOB",,,,,,,"SUB IN by MCCULLOUGH,JACOB",2
06:45,"SUB OUT by CALDWELL,CAM",,,,,,,"SUB OUT by CALDWELL,CAM",2
06:45,"SUB OUT by STONE,BRODY",,,,,,,"SUB OUT by STONE,BRODY",2
06:45,"SUB OUT by CARTER,KESHONN",,,,,,,"SUB OUT by CARTER,KESHONN",2
06:45,"SUB OUT by MCCULLOUGH,JACOB",,,,,,,"SUB OUT by MCCULLOUGH,JACOB",2
06:45,"SUB OUT by BORN,CLAY",,,,,,,"SUB OUT by BORN,CLAY",2
06:45,,,,,"SUB IN by LITTLEFIELD,GEAREN",,,"SUB IN by LITTLEFIELD,GEAREN",2
06:45,,,,,"SUB IN by OGLE,JOHN",,,"SUB IN by OGLE,JOHN",2
06:45,,,,,"SUB IN by NIKOLOVSKI,DREW",,,"SUB IN by NIKOLOVSKI,DREW",2
06:45,,,,,"SUB IN by SMITH,PRESTON",,,"SUB IN by SMITH,PRESTON",2
06:45,,,,,"SUB IN by PARKER,BRYCE",,,"SUB IN by PARKER,BRYCE",2
06:45,,,,,"SUB OUT by MURPHEY,LUKE",,,"SUB OUT by MURPHEY,LUKE",2
06:45,,,,,"SUB OUT by OGLE,JOHN",,,"SUB OUT by OGLE,JOHN",2
06:45,,,,,"SUB OUT by NIKOLOVSKI,DREW",,,"SUB OUT by NIKOLOVSKI,DREW",2
06:45,,,,,"SUB OUT by SMITH,PRESTON",,,"SUB OUT by SMITH,PRESTON",2
06:45,,,,,"SUB OUT by PARKER,BRYCE",,,"SUB OUT by PARKER,BRYCE",2
06:35,,,,,"TURNOVER  by SMITH,PRESTON",,,"TURNOVER  by SMITH,PRESTON",2
06:33,"STEAL  by CALDWELL,CAM",,,,,,,"STEAL  by CALDWELL,CAM",2
06:31,,,,,"FOUL  by PARKER,BRYCE",,,"FOUL  by PARKER,BRYCE",2
06:31,"GOOD FT by CALDWELL,CAM",52 (+7),,45,,SEWANEE 52-45 (+7),,"GOOD FT by CALDWELL,CAM",2
06:31,"GOOD FT by CALDWELL,CAM",53 (+8),,45,,SEWANEE 53-45 (+8),,"GOOD FT by CALDWELL,CAM",2
06:19,,,,,"MISS JUMPER by OGLE,JOHN",,,"MISS JUMPER by OGLE,JOHN",2
--,,,,,"REBOUND OFF by SMITH,PRESTON",,,"REBOUND OFF by SMITH,PRESTON",2
06:02,"FOUL  by CALDWELL,CAM",,,,,,,"FOUL  by CALDWELL,CAM",2
06:02,,53 (+7),,46,"GOOD FT by PARKER,BRYCE",HC 53-46 (+7),,"GOOD FT by PARKER,BRYCE",2
06:02,,53 (+6),,47,"GOOD FT by PARKER,BRYCE",HC 53-47 (+6),,"GOOD FT by PARKER,BRYCE",2
06:02,"SUB IN by BORN,CLAY",,,,,,,"SUB IN by BORN,CLAY",2
06:02,"SUB OUT by CALDWELL,CAM",,,,,,,"SUB OUT by CALDWELL,CAM",2
05:37,"MISS JUMPER by MCCULLOUGH,JACOB",,,,,,,"MISS JUMPER by MCCULLOUGH,JACOB",2
05:37,,,,,"BLOCK  by NIKOLOVSKI,DREW",,,"BLOCK  by NIKOLOVSKI,DREW",2
--,"REBOUND OFF by MCCULLOUGH,JACOB",,,,,,,"REBOUND OFF by MCCULLOUGH,JACOB",2
05:33,"GOOD 3PTR by TOME,MATT",56 (+9),,47,,SEWANEE 56-47 (+9),,"GOOD 3PTR by TOME,MATT",2
--,"ASSIST  by MCCULLOUGH,JACOB",,,,,,,"ASSIST  by MCCULLOUGH,JACOB",2
05:06,,,,,"TURNOVER  by LITTLEFIELD,GEAREN",,,"TURNOVER  by LITTLEFIELD,GEAREN",2
05:05,"STEAL  by BROWN,SETH",,,,,,,"STEAL  by BROWN,SETH",2
04:50,"MISS JUMPER by CARTER,KESHONN",,,,,,,"MISS JUMPER by CARTER,KESHONN",2
--,,,,,"REBOUND DEF by OGLE,JOHN",,,"REBOUND DEF by OGLE,JOHN",2
04:48,"FOUL  by CARTER,KESHONN",,,,,,,"FOUL  by CARTER,KESHONN",2
04:48,,56 (+8),,48,"GOOD FT by OGLE,JOHN",HC 56-48 (+8),,"GOOD FT by OGLE,JOHN",2
04:48,,,,,"MISS FT by OGLE,JOHN",,,"MISS FT by OGLE,JOHN",2
--,"REBOUND DEF by CARTER,KESHONN",,,,,,,"REBOUND DEF by CARTER,KESHONN",2
04:48,"SUB IN by JONES,CODY",,,,,,,"SUB IN by JONES,CODY",2
04:48,"SUB OUT by BORN,CLAY",,,,,,,"SUB OUT by BORN,CLAY",2
04:48,,,,,"SUB IN by MURPHEY,LUKE",,,"SUB IN by MURPHEY,LUKE",2
04:48,,,,,"SUB OUT by LITTLEFIELD,GEAREN",,,"SUB OUT by LITTLEFIELD,GEAREN",2
04:32,"MISS JUMPER by JONES,CODY",,,,,,,"MISS JUMPER by JONES,CODY",2
--,,,,,"REBOUND DEF by OGLE,JOHN",,,"REBOUND DEF by OGLE,JOHN",2
04:18,,,,,"TURNOVER  by NIKOLOVSKI,DREW",,,"TURNOVER  by NIKOLOVSKI,DREW",2
04:17,"STEAL  by TOME,MATT",,,,,,,"STEAL  by TOME,MATT",2
04:03,,,,,"FOUL  by MURPHEY,LUKE",,,"FOUL  by MURPHEY,LUKE",2
04:03,"GOOD FT by BROWN,SETH",57 (+9),,48,,SEWANEE 57-48 (+9),,"GOOD FT by BROWN,SETH",2
04:03,"GOOD FT by BROWN,SETH",58 (+10),,48,,SEWANEE 58-48 (+10),,"GOOD FT by BROWN,SETH",2
04:03,"SUB IN by STONE,BRODY",,,,,,,"SUB IN by STONE,BRODY",2
04:03,"SUB OUT by BROWN,SETH",,,,,,,"SUB OUT by BROWN,SETH",2
03:58,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
03:58,"SUB IN by BORN,CLAY",,,,,,,"SUB IN by BORN,CLAY",2
03:58,"SUB OUT by JONES,CODY",,,,,,,"SUB OUT by JONES,CODY",2
03:38,,,,,"MISS JUMPER by NIKOLOVSKI,DREW",,,"MISS JUMPER by NIKOLOVSKI,DREW",2
--,"REBOUND DEF by CARTER,KESHONN",,,,,,,"REBOUND DEF by CARTER,KESHONN",2
03:22,"TURNOVER  by CARTER,KESHONN",,,,,,,"TURNOVER  by CARTER,KESHONN",2
03:03,,,,,"MISS LAYUP by PARKER,BRYCE",,,"MISS LAYUP by PARKER,BRYCE",2
03:03,"BLOCK  by CARTER,KESHONN",,,,,,,"BLOCK  by CARTER,KESHONN",2
--,"REBOUND DEF by STONE,BRODY",,,,,,,"REBOUND DEF by STONE,BRODY",2
02:52,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
02:52,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
02:52,,,,,"SUB IN by LITTLEFIELD,GEAREN",,,"SUB IN by LITTLEFIELD,GEAREN",2
02:52,,,,,"SUB OUT by MURPHEY,LUKE",,,"SUB OUT by MURPHEY,LUKE",2
02:49,"MISS 3PTR by JONES,CODY",,,,,,,"MISS 3PTR by JONES,CODY",2
--,,,,,"REBOUND DEF by PARKER,BRYCE",,,"REBOUND DEF by PARKER,BRYCE",2
02:29,,,,,"MISS JUMPER by OGLE,JOHN",,,"MISS JUMPER by OGLE,JOHN",2
--,"REBOUND DEF by TOME,MATT",,,,,,,"REBOUND DEF by TOME,MATT",2
02:01,"TURNOVER  by TOME,MATT",,,,,,,"TURNOVER  by TOME,MATT",2
02:00,,,,,"STEAL  by SMITH,PRESTON",,,"STEAL  by SMITH,PRESTON",2
01:56,"FOUL  by JONES,CODY",,,,,,,"FOUL  by JONES,CODY",2
01:56,,,,,"MISS FT by SMITH,PRESTON",,,"MISS FT by SMITH,PRESTON",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
01:56,,58 (+9),,49,"GOOD FT by SMITH,PRESTON",HC 58-49 (+9),,"GOOD FT by SMITH,PRESTON",2
01:56,,,,,"SUB IN by STEELE,AARON",,,"SUB IN by STEELE,AARON",2
01:56,,,,,"SUB OUT by LITTLEFIELD,GEAREN",,,"SUB OUT by LITTLEFIELD,GEAREN",2
01:55,,,,,"FOUL  by OGLE,JOHN",,,"FOUL  by OGLE,JOHN",2
01:55,"MISS FT by BORN,CLAY",,,,,,,"MISS FT by BORN,CLAY",2
--,,,,,"REBOUND DEF by STEELE,AARON",,,"REBOUND DEF by STEELE,AARON",2
01:44,,,,,"MISS JUMPER by STEELE,AARON",,,"MISS JUMPER by STEELE,AARON",2
--,"REBOUND DEF by TOME,MATT",,,,,,,"REBOUND DEF by TOME,MATT",2
01:33,,,,,"FOUL  by PARKER,BRYCE",,,"FOUL  by PARKER,BRYCE",2
01:33,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
01:33,"GOOD FT by MCCULLOUGH,JACOB",59 (+10),,49,,SEWANEE 59-49 (+10),,"GOOD FT by MCCULLOUGH,JACOB",2
01:33,"MISS FT by MCCULLOUGH,JACOB",,,,,,,"MISS FT by MCCULLOUGH,JACOB",2
--,,,,,"REBOUND DEF by PARKER,BRYCE",,,"REBOUND DEF by PARKER,BRYCE",2
01:33,"SUB IN by CALDWELL,CAM",,,,,,,"SUB IN by CALDWELL,CAM",2
01:33,"SUB OUT by STONE,BRODY",,,,,,,"SUB OUT by STONE,BRODY",2
--,,,,,"ASSIST  by PARKER,BRYCE",,,"ASSIST  by PARKER,BRYCE",2
01:25,,59 (+8),,51,"GOOD LAYUP by SMITH,PRESTON(in the paint)",HC 59-51 (+8),,"GOOD LAYUP by SMITH,PRESTON(in the paint)",2
01:14,,,,,"FOUL  by OGLE,JOHN",,,"FOUL  by OGLE,JOHN",2
01:14,"MISS FT by MCCULLOUGH,JACOB",,,,,,,"MISS FT by MCCULLOUGH,JACOB",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
01:14,"MISS FT by MCCULLOUGH,JACOB",,,,,,,"MISS FT by MCCULLOUGH,JACOB",2
--,,,,,"REBOUND DEF by OGLE,JOHN",,,"REBOUND DEF by OGLE,JOHN",2
01:14,"SUB IN by STONE,BRODY",,,,,,,"SUB IN by STONE,BRODY",2
01:14,"SUB OUT by CALDWELL,CAM",,,,,,,"SUB OUT by CALDWELL,CAM",2
01:08,,59 (+6),,53,"GOOD LAYUP by SMITH,PRESTON(fastbreak)(in the paint)",HC 59-53 (+6),,"GOOD LAYUP by SMITH,PRESTON(fastbreak)(in the paint)",2
01:06,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
01:06,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2
01:05,,59 (+4),,55,"GOOD JUMPER by NIKOLOVSKI,DREW",HC 59-55 (+4),,"GOOD JUMPER by NIKOLOVSKI,DREW",2
--,,,,,"ASSIST  by SMITH,PRESTON",,,"ASSIST  by SMITH,PRESTON",2
00:54,,,,,"FOUL  by SMITH,PRESTON",,,"FOUL  by SMITH,PRESTON",2
00:54,"MISS FT by MCCULLOUGH,JACOB",,,,,,,"MISS FT by MCCULLOUGH,JACOB",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
00:54,"MISS FT by MCCULLOUGH,JACOB",,,,,,,"MISS FT by MCCULLOUGH,JACOB",2
--,"REBOUND OFF by CARTER,KESHONN",,,,,,,"REBOUND OFF by CARTER,KESHONN",2
00:54,"SUB IN by TURNER,BYRON",,,,,,,"SUB IN by TURNER,BYRON",2
00:54,"SUB OUT by BORN,CLAY",,,,,,,"SUB OUT by BORN,CLAY",2
00:52,,,,,"FOUL  by PARKER,BRYCE",,,"FOUL  by PARKER,BRYCE",2
00:52,"GOOD FT by CARTER,KESHONN",60 (+5),,55,,SEWANEE 60-55 (+5),,"GOOD FT by CARTER,KESHONN",2
00:52,"MISS FT by CARTER,KESHONN",,,,,,,"MISS FT by CARTER,KESHONN",2
--,,,,,"REBOUND DEF by STEELE,AARON",,,"REBOUND DEF by STEELE,AARON",2
00:52,"FOUL  by STONE,BRODY",,,,,,,"FOUL  by STONE,BRODY",2
00:52,,,,,"MISS FT by STEELE,AARON",,,"MISS FT by STEELE,AARON",2
--,"REBOUND DEF by STONE,BRODY",,,,,,,"REBOUND DEF by STONE,BRODY",2
00:48,,,,,"FOUL  by PARKER,BRYCE",,,"FOUL  by PARKER,BRYCE",2
00:48,"GOOD FT by MCCULLOUGH,JACOB",61 (+6),,55,,SEWANEE 61-55 (+6),,"GOOD FT by MCCULLOUGH,JACOB",2
00:48,"GOOD FT by MCCULLOUGH,JACOB",62 (+7),,55,,SEWANEE 62-55 (+7),,"GOOD FT by MCCULLOUGH,JACOB",2
00:48,,,,,"SUB IN by GARRETT,TRAVIS",,,"SUB IN by GARRETT,TRAVIS",2
00:48,,,,,"SUB OUT by PARKER,BRYCE",,,"SUB OUT by PARKER,BRYCE",2
00:46,,,,,"MISS 3PTR by SMITH,PRESTON",,,"MISS 3PTR by SMITH,PRESTON",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
00:42,,,,,"MISS 3PTR by OGLE,JOHN",,,"MISS 3PTR by OGLE,JOHN",2
--,,,,,"REBOUND OFF by STEELE,AARON",,,"REBOUND OFF by STEELE,AARON",2
00:37,,62 (+5),,57,"GOOD LAYUP by STEELE,AARON(in the paint)",HC 62-57 (+5),,"GOOD LAYUP by STEELE,AARON(in the paint)",2
00:35,,,,,"FOUL  by STEELE,AARON",,,"FOUL  by STEELE,AARON",2
00:35,"GOOD FT by CARTER,KESHONN",63 (+6),,57,,SEWANEE 63-57 (+6),,"GOOD FT by CARTER,KESHONN",2
00:35,"GOOD FT by CARTER,KESHONN",64 (+7),,57,,SEWANEE 64-57 (+7),,"GOOD FT by CARTER,KESHONN",2
00:35,"SUB IN by BORN,CLAY",,,,,,,"SUB IN by BORN,CLAY",2
00:35,"SUB OUT by TURNER,BYRON",,,,,,,"SUB OUT by TURNER,BYRON",2
00:30,,,,,"MISS JUMPER by STEELE,AARON",,,"MISS JUMPER by STEELE,AARON",2
