Time Remaining,BSCM,Away Team Score,Play Team Indicator,Home Team Score,OUM,Game Score,Team Indicator,Play,Period
18:29,"GOOD JUMPER by THOM,IAN",48 (+22),,26,,BSCM 48-26 (+22),,"GOOD JUMPER by THOM,IAN",2
18:16,,48 (+20),,28,"GOOD LAYUP by PATRICK,DREW(in the paint)",OUM 48-28 (+20),,"GOOD LAYUP by PATRICK,DREW(in the paint)",2
--,,,,,"ASSIST  by DAVIS,ALEX",,,"ASSIST  by DAVIS,ALEX",2
18:00,"GOOD LAYUP by THOMAS,LARRY(in the paint)",50 (+22),,28,,BSCM 50-28 (+22),,"GOOD LAYUP by THOMAS,LARRY(in the paint)",2
17:49,,50 (+20),,30,"GOOD LAYUP by BATES,ROMELLO(in the paint)",OUM 50-30 (+20),,"GOOD LAYUP by BATES,ROMELLO(in the paint)",2
17:49,"FOUL  by THOM,IAN",,,,,,,"FOUL  by THOM,IAN",2
17:49,,50 (+19),,31,"GOOD FT by BATES,ROMELLO",OUM 50-31 (+19),,"GOOD FT by BATES,ROMELLO",2
17:41,"MISS LAYUP by THOM,IAN",,,,,,,"MISS LAYUP by THOM,IAN",2
--,,,,,"REBOUND DEF by KINNEY,JORDAN",,,"REBOUND DEF by KINNEY,JORDAN",2
17:33,,50 (+16),,34,"GOOD 3PTR by PATRICK,DREW",OUM 50-34 (+16),,"GOOD 3PTR by PATRICK,DREW",2
--,,,,,"ASSIST  by BATES,ROMELLO",,,"ASSIST  by BATES,ROMELLO",2
17:18,"TURNOVER  by DENEKA,HARRISON",,,,,,,"TURNOVER  by DENEKA,HARRISON",2
17:17,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
16:58,,50 (+14),,36,"GOOD LAYUP by DAVIS,ALEX(in the paint)",OUM 50-36 (+14),,"GOOD LAYUP by DAVIS,ALEX(in the paint)",2
16:27,,,,,"FOUL  by DAVIS,ALEX",,,"FOUL  by DAVIS,ALEX",2
16:27,"GOOD FT by THOM,IAN",51 (+15),,36,,BSCM 51-36 (+15),,"GOOD FT by THOM,IAN",2
16:27,"GOOD FT by THOM,IAN",52 (+16),,36,,BSCM 52-36 (+16),,"GOOD FT by THOM,IAN",2
16:27,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
16:27,"SUB OUT by DENEKA,HARRISON",,,,,,,"SUB OUT by DENEKA,HARRISON",2
16:27,,,,,"SUB IN by LAWRENCE,CHRIS",,,"SUB IN by LAWRENCE,CHRIS",2
16:27,,,,,"SUB OUT by DAVIS,ALEX",,,"SUB OUT by DAVIS,ALEX",2
16:08,,,,,"FOUL  by KINNEY,JORDAN",,,"FOUL  by KINNEY,JORDAN",2
16:08,,,,,"TURNOVER  by KINNEY,JORDAN",,,"TURNOVER  by KINNEY,JORDAN",2
16:08,,,,,"SUB IN by SIGRIST,CONNOR",,,"SUB IN by SIGRIST,CONNOR",2
16:08,,,,,"SUB OUT by KINNEY,JORDAN",,,"SUB OUT by KINNEY,JORDAN",2
15:55,"TURNOVER  by THOM,IAN",,,,,,,"TURNOVER  by THOM,IAN",2
15:42,,52 (+13),,39,"GOOD 3PTR by SMITH,CONNOR",OUM 52-39 (+13),,"GOOD 3PTR by SMITH,CONNOR",2
--,,,,,"ASSIST  by BATES,ROMELLO",,,"ASSIST  by BATES,ROMELLO",2
15:13,"MISS LAYUP by AVERY,ALEX",,,,,,,"MISS LAYUP by AVERY,ALEX",2
--,"REBOUND OFF by THOMAS,LARRY",,,,,,,"REBOUND OFF by THOMAS,LARRY",2
15:11,"GOOD TIPIN by THOMAS,LARRY(in the paint)",54 (+15),,39,,BSCM 54-39 (+15),,"GOOD TIPIN by THOMAS,LARRY(in the paint)",2
14:59,,,,,"MISS LAYUP by BATES,ROMELLO",,,"MISS LAYUP by BATES,ROMELLO",2
--,"REBOUND DEF by LEWIS,EVAN",,,,,,,"REBOUND DEF by LEWIS,EVAN",2
14:44,"TURNOVER  by AVERY,ALEX",,,,,,,"TURNOVER  by AVERY,ALEX",2
14:44,,,,,"SUB IN by WARDLAW,CHASE",,,"SUB IN by WARDLAW,CHASE",2
14:44,,,,,"SUB IN by KINNEY,JORDAN",,,"SUB IN by KINNEY,JORDAN",2
14:44,,,,,"SUB OUT by SMITH,CONNOR",,,"SUB OUT by SMITH,CONNOR",2
14:44,,,,,"SUB OUT by SIGRIST,CONNOR",,,"SUB OUT by SIGRIST,CONNOR",2
14:25,,,,,"TURNOVER  by KINNEY,JORDAN",,,"TURNOVER  by KINNEY,JORDAN",2
14:24,"STEAL  by AVERY,ALEX",,,,,,,"STEAL  by AVERY,ALEX",2
13:59,"GOOD 3PTR by THOMAS,LARRY",57 (+18),,39,,BSCM 57-39 (+18),,"GOOD 3PTR by THOMAS,LARRY",2
--,"ASSIST  by AVERY,ALEX",,,,,,,"ASSIST  by AVERY,ALEX",2
13:37,,,,,"MISS 3PTR by PATRICK,DREW",,,"MISS 3PTR by PATRICK,DREW",2
--,"REBOUND DEF by THOMAS,LARRY",,,,,,,"REBOUND DEF by THOMAS,LARRY",2
13:29,"GOOD LAYUP by THOMAS,LARRY(fastbreak)(in the paint)",59 (+20),,39,,BSCM 59-39 (+20),,"GOOD LAYUP by THOMAS,LARRY(fastbreak)(in the paint)",2
13:29,,,,,"FOUL  by PATRICK,DREW",,,"FOUL  by PATRICK,DREW",2
13:29,"MISS FT by THOMAS,LARRY",,,,,,,"MISS FT by THOMAS,LARRY",2
--,,,,,"REBOUND DEF by WARDLAW,CHASE",,,"REBOUND DEF by WARDLAW,CHASE",2
13:29,,,,,"SUB IN by SMITH,CONNOR",,,"SUB IN by SMITH,CONNOR",2
13:29,,,,,"SUB OUT by PATRICK,DREW",,,"SUB OUT by PATRICK,DREW",2
13:02,,,,,"MISS JUMPER by WARDLAW,CHASE",,,"MISS JUMPER by WARDLAW,CHASE",2
--,"REBOUND DEF by THOMAS,LARRY",,,,,,,"REBOUND DEF by THOMAS,LARRY",2
12:49,,,,,"FOUL  by KINNEY,JORDAN",,,"FOUL  by KINNEY,JORDAN",2
12:49,"SUB IN by HARDIMAN,BEN",,,,,,,"SUB IN by HARDIMAN,BEN",2
12:49,"SUB IN by CRAIN,JOHN",,,,,,,"SUB IN by CRAIN,JOHN",2
12:49,"SUB IN by HOLLE,MASON",,,,,,,"SUB IN by HOLLE,MASON",2
12:49,"SUB IN by MCLEAN,JAMES",,,,,,,"SUB IN by MCLEAN,JAMES",2
12:49,"SUB OUT by THOMAS,LARRY",,,,,,,"SUB OUT by THOMAS,LARRY",2
12:49,"SUB OUT by AVERY,ALEX",,,,,,,"SUB OUT by AVERY,ALEX",2
12:49,"SUB OUT by THOM,IAN",,,,,,,"SUB OUT by THOM,IAN",2
12:49,"SUB OUT by WELCH,ROSS",,,,,,,"SUB OUT by WELCH,ROSS",2
12:49,,,,,"SUB IN by PATRICK,DREW",,,"SUB IN by PATRICK,DREW",2
12:49,,,,,"SUB IN by DAVIS,ALEX",,,"SUB IN by DAVIS,ALEX",2
12:49,,,,,"SUB OUT by BATES,ROMELLO",,,"SUB OUT by BATES,ROMELLO",2
12:49,,,,,"SUB OUT by KINNEY,JORDAN",,,"SUB OUT by KINNEY,JORDAN",2
12:31,"GOOD LAYUP by LEWIS,EVAN(in the paint)",61 (+22),,39,,BSCM 61-39 (+22),,"GOOD LAYUP by LEWIS,EVAN(in the paint)",2
12:13,,,,,"MISS 3PTR by LAWRENCE,CHRIS",,,"MISS 3PTR by LAWRENCE,CHRIS",2
--,"REBOUND DEF by HARDIMAN,BEN",,,,,,,"REBOUND DEF by HARDIMAN,BEN",2
11:53,"MISS LAYUP by MCLEAN,JAMES",,,,,,,"MISS LAYUP by MCLEAN,JAMES",2
--,"REBOUND OFF by MCLEAN,JAMES",,,,,,,"REBOUND OFF by MCLEAN,JAMES",2
11:50,,,,,"FOUL  by SMITH,CONNOR",,,"FOUL  by SMITH,CONNOR",2
11:37,"TURNOVER  by MCLEAN,JAMES",,,,,,,"TURNOVER  by MCLEAN,JAMES",2
11:36,,,,,"STEAL  by PATRICK,DREW",,,"STEAL  by PATRICK,DREW",2
11:31,"FOUL  by LEWIS,EVAN",,,,,,,"FOUL  by LEWIS,EVAN",2
11:31,,,,,"MISS FT by DAVIS,ALEX",,,"MISS FT by DAVIS,ALEX",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
11:31,,61 (+21),,40,"GOOD FT by DAVIS,ALEX",OUM 61-40 (+21),,"GOOD FT by DAVIS,ALEX",2
11:23,"GOOD LAYUP by CRAIN,JOHN(fastbreak)(in the paint)",63 (+23),,40,,BSCM 63-40 (+23),,"GOOD LAYUP by CRAIN,JOHN(fastbreak)(in the paint)",2
11:13,,63 (+21),,42,"GOOD LAYUP by LAWRENCE,CHRIS(in the paint)",OUM 63-42 (+21),,"GOOD LAYUP by LAWRENCE,CHRIS(in the paint)",2
--,,,,,"ASSIST  by DAVIS,ALEX",,,"ASSIST  by DAVIS,ALEX",2
10:48,"GOOD LAYUP by HARDIMAN,BEN(in the paint)",65 (+23),,42,,BSCM 65-42 (+23),,"GOOD LAYUP by HARDIMAN,BEN(in the paint)",2
--,"ASSIST  by CRAIN,JOHN",,,,,,,"ASSIST  by CRAIN,JOHN",2
10:37,,65 (+21),,44,"GOOD JUMPER by LAWRENCE,CHRIS(in the paint)",OUM 65-44 (+21),,"GOOD JUMPER by LAWRENCE,CHRIS(in the paint)",2
10:27,,,,,"FOUL  by DAVIS,ALEX",,,"FOUL  by DAVIS,ALEX",2
10:27,,,,,"SUB IN by BATES,ROMELLO",,,"SUB IN by BATES,ROMELLO",2
10:27,,,,,"SUB OUT by DAVIS,ALEX",,,"SUB OUT by DAVIS,ALEX",2
10:09,"GOOD LAYUP by LEWIS,EVAN(in the paint)",67 (+23),,44,,BSCM 67-44 (+23),,"GOOD LAYUP by LEWIS,EVAN(in the paint)",2
09:58,,67 (+21),,46,"GOOD LAYUP by PATRICK,DREW(in the paint)",OUM 67-46 (+21),,"GOOD LAYUP by PATRICK,DREW(in the paint)",2
09:56,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
09:56,"SUB IN by DENEKA,HARRISON",,,,,,,"SUB IN by DENEKA,HARRISON",2
09:56,"SUB IN by THOMAS,LARRY",,,,,,,"SUB IN by THOMAS,LARRY",2
09:56,"SUB IN by AVERY,ALEX",,,,,,,"SUB IN by AVERY,ALEX",2
09:56,"SUB IN by THOM,IAN",,,,,,,"SUB IN by THOM,IAN",2
09:56,"SUB IN by WELCH,ROSS",,,,,,,"SUB IN by WELCH,ROSS",2
09:56,"SUB OUT by HARDIMAN,BEN",,,,,,,"SUB OUT by HARDIMAN,BEN",2
09:56,"SUB OUT by CRAIN,JOHN",,,,,,,"SUB OUT by CRAIN,JOHN",2
09:56,"SUB OUT by HOLLE,MASON",,,,,,,"SUB OUT by HOLLE,MASON",2
09:56,"SUB OUT by LEWIS,EVAN",,,,,,,"SUB OUT by LEWIS,EVAN",2
09:56,"SUB OUT by MCLEAN,JAMES",,,,,,,"SUB OUT by MCLEAN,JAMES",2
09:39,"GOOD 3PTR by AVERY,ALEX",70 (+24),,46,,BSCM 70-46 (+24),,"GOOD 3PTR by AVERY,ALEX",2
--,"ASSIST  by WELCH,ROSS",,,,,,,"ASSIST  by WELCH,ROSS",2
09:20,"FOUL  by THOM,IAN",,,,,,,"FOUL  by THOM,IAN",2
09:20,,,,,"MISS FT by BATES,ROMELLO",,,"MISS FT by BATES,ROMELLO",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
09:20,,70 (+23),,47,"GOOD FT by BATES,ROMELLO",OUM 70-47 (+23),,"GOOD FT by BATES,ROMELLO",2
09:20,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
09:20,"SUB OUT by THOM,IAN",,,,,,,"SUB OUT by THOM,IAN",2
09:20,,,,,"SUB IN by SIGRIST,CONNOR",,,"SUB IN by SIGRIST,CONNOR",2
09:20,,,,,"SUB OUT by WARDLAW,CHASE",,,"SUB OUT by WARDLAW,CHASE",2
08:58,"GOOD 3PTR by WELCH,ROSS",73 (+26),,47,,BSCM 73-47 (+26),,"GOOD 3PTR by WELCH,ROSS",2
--,"ASSIST  by AVERY,ALEX",,,,,,,"ASSIST  by AVERY,ALEX",2
08:39,,73 (+24),,49,"GOOD LAYUP by LAWRENCE,CHRIS(in the paint)",OUM 73-49 (+24),,"GOOD LAYUP by LAWRENCE,CHRIS(in the paint)",2
08:27,,,,,"FOUL  by PATRICK,DREW",,,"FOUL  by PATRICK,DREW",2
08:27,"MISS FT by THOMAS,LARRY",,,,,,,"MISS FT by THOMAS,LARRY",2
--,"REBOUND OFF by DENEKA,HARRISON",,,,,,,"REBOUND OFF by DENEKA,HARRISON",2
08:27,,,,,"SUB IN by ANDINO,GEORGE",,,"SUB IN by ANDINO,GEORGE",2
08:27,,,,,"SUB IN by WARDLAW,CHASE",,,"SUB IN by WARDLAW,CHASE",2
08:27,,,,,"SUB OUT by SIGRIST,CONNOR",,,"SUB OUT by SIGRIST,CONNOR",2
08:27,,,,,"SUB OUT by PATRICK,DREW",,,"SUB OUT by PATRICK,DREW",2
08:25,,,,,"FOUL  by WARDLAW,CHASE",,,"FOUL  by WARDLAW,CHASE",2
08:25,"MISS FT by DENEKA,HARRISON",,,,,,,"MISS FT by DENEKA,HARRISON",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
08:25,"GOOD FT by DENEKA,HARRISON",74 (+25),,49,,BSCM 74-49 (+25),,"GOOD FT by DENEKA,HARRISON",2
08:18,,,,,"MISS 3PTR by LAWRENCE,CHRIS",,,"MISS 3PTR by LAWRENCE,CHRIS",2
--,"REBOUND DEF by LEWIS,EVAN",,,,,,,"REBOUND DEF by LEWIS,EVAN",2
08:00,,,,,"FOUL  by WARDLAW,CHASE",,,"FOUL  by WARDLAW,CHASE",2
08:00,"MISS FT by AVERY,ALEX",,,,,,,"MISS FT by AVERY,ALEX",2
--,,,,,"REBOUND DEF by LAWRENCE,CHRIS",,,"REBOUND DEF by LAWRENCE,CHRIS",2
08:00,"SUB IN by CRAIN,JOHN",,,,,,,"SUB IN by CRAIN,JOHN",2
08:00,"SUB OUT by DENEKA,HARRISON",,,,,,,"SUB OUT by DENEKA,HARRISON",2
07:51,,,,,"MISS JUMPER by BATES,ROMELLO",,,"MISS JUMPER by BATES,ROMELLO",2
--,"REBOUND DEF by WELCH,ROSS",,,,,,,"REBOUND DEF by WELCH,ROSS",2
07:30,"MISS LAYUP by AVERY,ALEX",,,,,,,"MISS LAYUP by AVERY,ALEX",2
--,,,,,"REBOUND DEF by BATES,ROMELLO",,,"REBOUND DEF by BATES,ROMELLO",2
07:22,"FOUL  by CRAIN,JOHN",,,,,,,"FOUL  by CRAIN,JOHN",2
07:22,,74 (+24),,50,"GOOD FT by BATES,ROMELLO",OUM 74-50 (+24),,"GOOD FT by BATES,ROMELLO",2
07:22,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
07:22,,,,,"MISS FT by BATES,ROMELLO",,,"MISS FT by BATES,ROMELLO",2
--,"REBOUND DEF by AVERY,ALEX",,,,,,,"REBOUND DEF by AVERY,ALEX",2
07:22,,,,,"SUB IN by DAVIS,ALEX",,,"SUB IN by DAVIS,ALEX",2
07:22,,,,,"SUB OUT by ANDINO,GEORGE",,,"SUB OUT by ANDINO,GEORGE",2
07:01,"GOOD 3PTR by CRAIN,JOHN",77 (+27),,50,,BSCM 77-50 (+27),,"GOOD 3PTR by CRAIN,JOHN",2
--,"ASSIST  by AVERY,ALEX",,,,,,,"ASSIST  by AVERY,ALEX",2
06:48,,,,,"TURNOVER  by WARDLAW,CHASE",,,"TURNOVER  by WARDLAW,CHASE",2
06:47,"STEAL  by CRAIN,JOHN",,,,,,,"STEAL  by CRAIN,JOHN",2
06:34,,,,,"FOUL  by WARDLAW,CHASE",,,"FOUL  by WARDLAW,CHASE",2
06:34,"GOOD FT by THOMAS,LARRY",78 (+28),,50,,BSCM 78-50 (+28),,"GOOD FT by THOMAS,LARRY",2
06:34,"GOOD FT by THOMAS,LARRY",79 (+29),,50,,BSCM 79-50 (+29),,"GOOD FT by THOMAS,LARRY",2
06:21,,79 (+27),,52,"GOOD LAYUP by BATES,ROMELLO(in the paint)",OUM 79-52 (+27),,"GOOD LAYUP by BATES,ROMELLO(in the paint)",2
--,,,,,"ASSIST  by SMITH,CONNOR",,,"ASSIST  by SMITH,CONNOR",2
06:08,"GOOD 3PTR by CRAIN,JOHN(fastbreak)",82 (+30),,52,,BSCM 82-52 (+30),,"GOOD 3PTR by CRAIN,JOHN(fastbreak)",2
--,"ASSIST  by WELCH,ROSS",,,,,,,"ASSIST  by WELCH,ROSS",2
05:58,,82 (+27),,55,"GOOD 3PTR by LAWRENCE,CHRIS(fastbreak)",OUM 82-55 (+27),,"GOOD 3PTR by LAWRENCE,CHRIS(fastbreak)",2
--,,,,,"ASSIST  by BATES,ROMELLO",,,"ASSIST  by BATES,ROMELLO",2
05:49,"MISS LAYUP by THOMAS,LARRY",,,,,,,"MISS LAYUP by THOMAS,LARRY",2
05:49,,,,,"BLOCK  by WARDLAW,CHASE",,,"BLOCK  by WARDLAW,CHASE",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
05:49,,,,,"SUB IN by PATRICK,DREW",,,"SUB IN by PATRICK,DREW",2
05:49,,,,,"SUB OUT by WARDLAW,CHASE",,,"SUB OUT by WARDLAW,CHASE",2
05:27,"MISS JUMPER by AVERY,ALEX",,,,,,,"MISS JUMPER by AVERY,ALEX",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
05:24,"FOUL  by AVERY,ALEX",,,,,,,"FOUL  by AVERY,ALEX",2
05:17,,,,,"TURNOVER  by BATES,ROMELLO",,,"TURNOVER  by BATES,ROMELLO",2
05:17,"STEAL  by THOMAS,LARRY",,,,,,,"STEAL  by THOMAS,LARRY",2
05:15,"TURNOVER  by THOMAS,LARRY",,,,,,,"TURNOVER  by THOMAS,LARRY",2
05:14,,,,,"STEAL  by PATRICK,DREW",,,"STEAL  by PATRICK,DREW",2
05:11,"FOUL  by WELCH,ROSS",,,,,,,"FOUL  by WELCH,ROSS",2
05:11,"SUB IN by HARDIMAN,BEN",,,,,,,"SUB IN by HARDIMAN,BEN",2
05:11,"SUB IN by HOLLE,MASON",,,,,,,"SUB IN by HOLLE,MASON",2
05:11,"SUB IN by MCLEAN,JAMES",,,,,,,"SUB IN by MCLEAN,JAMES",2
05:11,"SUB OUT by THOMAS,LARRY",,,,,,,"SUB OUT by THOMAS,LARRY",2
05:11,"SUB OUT by AVERY,ALEX",,,,,,,"SUB OUT by AVERY,ALEX",2
05:11,"SUB OUT by WELCH,ROSS",,,,,,,"SUB OUT by WELCH,ROSS",2
05:09,,,,,"MISS 3PTR by DAVIS,ALEX",,,"MISS 3PTR by DAVIS,ALEX",2
--,"REBOUND DEF by MCLEAN,JAMES",,,,,,,"REBOUND DEF by MCLEAN,JAMES",2
04:42,"MISS 3PTR by CRAIN,JOHN",,,,,,,"MISS 3PTR by CRAIN,JOHN",2
--,"REBOUND OFF by LEWIS,EVAN",,,,,,,"REBOUND OFF by LEWIS,EVAN",2
04:10,"GOOD LAYUP by HARDIMAN,BEN(in the paint)",84 (+29),,55,,BSCM 84-55 (+29),,"GOOD LAYUP by HARDIMAN,BEN(in the paint)",2
--,"ASSIST  by CRAIN,JOHN",,,,,,,"ASSIST  by CRAIN,JOHN",2
04:01,,,,,"MISS 3PTR by LAWRENCE,CHRIS",,,"MISS 3PTR by LAWRENCE,CHRIS",2
--,"REBOUND DEF by MCLEAN,JAMES",,,,,,,"REBOUND DEF by MCLEAN,JAMES",2
03:36,"TURNOVER  by HOLLE,MASON",,,,,,,"TURNOVER  by HOLLE,MASON",2
03:35,,,,,"STEAL  by BATES,ROMELLO",,,"STEAL  by BATES,ROMELLO",2
03:30,,84 (+27),,57,"GOOD LAYUP by DAVIS,ALEX(fastbreak)(in the paint)",OUM 84-57 (+27),,"GOOD LAYUP by DAVIS,ALEX(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by BATES,ROMELLO",,,"ASSIST  by BATES,ROMELLO",2
03:15,"GOOD LAYUP by MCLEAN,JAMES(in the paint)",86 (+29),,57,,BSCM 86-57 (+29),,"GOOD LAYUP by MCLEAN,JAMES(in the paint)",2
03:06,"FOUL  by LEWIS,EVAN",,,,,,,"FOUL  by LEWIS,EVAN",2
03:06,,86 (+28),,58,"GOOD FT by BATES,ROMELLO",OUM 86-58 (+28),,"GOOD FT by BATES,ROMELLO",2
03:06,,86 (+27),,59,"GOOD FT by BATES,ROMELLO",OUM 86-59 (+27),,"GOOD FT by BATES,ROMELLO",2
03:06,"SUB IN by BARRON,MAC",,,,,,,"SUB IN by BARRON,MAC",2
03:06,"SUB IN by HAYES,CONNER",,,,,,,"SUB IN by HAYES,CONNER",2
03:06,"SUB IN by PERKINS,ALEX",,,,,,,"SUB IN by PERKINS,ALEX",2
03:06,"SUB IN by MCKINLEY,CONNER",,,,,,,"SUB IN by MCKINLEY,CONNER",2
03:06,"SUB OUT by HARDIMAN,BEN",,,,,,,"SUB OUT by HARDIMAN,BEN",2
03:06,"SUB OUT by CRAIN,JOHN",,,,,,,"SUB OUT by CRAIN,JOHN",2
03:06,"SUB OUT by HOLLE,MASON",,,,,,,"SUB OUT by HOLLE,MASON",2
03:06,"SUB OUT by LEWIS,EVAN",,,,,,,"SUB OUT by LEWIS,EVAN",2
03:06,,,,,"SUB IN by MARCO,JOE",,,"SUB IN by MARCO,JOE",2
03:06,,,,,"SUB IN by EDWARDS,JUSTIN",,,"SUB IN by EDWARDS,JUSTIN",2
03:06,,,,,"SUB IN by JOHNSON,JONATHAN",,,"SUB IN by JOHNSON,JONATHAN",2
03:06,,,,,"SUB IN by ROMAGUERA,COLE",,,"SUB IN by ROMAGUERA,COLE",2
03:06,,,,,"SUB IN by OVERSTREET,SEAN",,,"SUB IN by OVERSTREET,SEAN",2
03:06,,,,,"SUB OUT by BATES,ROMELLO",,,"SUB OUT by BATES,ROMELLO",2
03:06,,,,,"SUB OUT by SMITH,CONNOR",,,"SUB OUT by SMITH,CONNOR",2
03:06,,,,,"SUB OUT by PATRICK,DREW",,,"SUB OUT by PATRICK,DREW",2
03:06,,,,,"SUB OUT by DAVIS,ALEX",,,"SUB OUT by DAVIS,ALEX",2
03:06,,,,,"SUB OUT by LAWRENCE,CHRIS",,,"SUB OUT by LAWRENCE,CHRIS",2
02:46,"TURNOVER  by PERKINS,ALEX",,,,,,,"TURNOVER  by PERKINS,ALEX",2
02:23,,,,,"MISS JUMPER by EDWARDS,JUSTIN",,,"MISS JUMPER by EDWARDS,JUSTIN",2
--,"REBOUND DEF by BARRON,MAC",,,,,,,"REBOUND DEF by BARRON,MAC",2
01:58,"MISS 3PTR by MCKINLEY,CONNER",,,,,,,"MISS 3PTR by MCKINLEY,CONNER",2
--,"REBOUND OFF by LEWIS,EVAN",,,,,,,"REBOUND OFF by LEWIS,EVAN",2
01:47,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
01:47,"SUB OUT by MCLEAN,JAMES",,,,,,,"SUB OUT by MCLEAN,JAMES",2
01:40,"MISS JUMPER by BARRON,MAC",,,,,,,"MISS JUMPER by BARRON,MAC",2
01:40,,,,,"BLOCK  by JOHNSON,JONATHAN",,,"BLOCK  by JOHNSON,JONATHAN",2
--,,,,,"REBOUND DEF by JOHNSON,JONATHAN",,,"REBOUND DEF by JOHNSON,JONATHAN",2
01:31,,,,,"MISS 3PTR by JOHNSON,JONATHAN",,,"MISS 3PTR by JOHNSON,JONATHAN",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
01:27,"SUB IN by FERGUSON,OWEN",,,,,,,"SUB IN by FERGUSON,OWEN",2
01:27,"SUB OUT by LEWIS,EVAN",,,,,,,"SUB OUT by LEWIS,EVAN",2
00:56,"MISS 3PTR by FERGUSON,OWEN",,,,,,,"MISS 3PTR by FERGUSON,OWEN",2
--,"REBOUND OFF by PERKINS,ALEX",,,,,,,"REBOUND OFF by PERKINS,ALEX",2
00:22,"TURNOVER  by FERGUSON,OWEN",,,,,,,"TURNOVER  by FERGUSON,OWEN",2
00:22,"SUB IN by REBIC,ANTE",,,,,,,"SUB IN by REBIC,ANTE",2
00:22,"SUB OUT by BARRON,MAC",,,,,,,"SUB OUT by BARRON,MAC",2
00:10,,,,,"TURNOVER  by JOHNSON,JONATHAN",,,"TURNOVER  by JOHNSON,JONATHAN",2
