Time Remaining,BCM,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
--,,,,,"REBOUND OFF by HARDIMAN,BEN",,,"REBOUND OFF by HARDIMAN,BEN",2
03:45,,,,,"MISS 3PTR by MCKINLEY,CONNER",,,"MISS 3PTR by MCKINLEY,CONNER",2
--,"REBOUND DEF by MCCLOUD,LEE",,,,,,,"REBOUND DEF by MCCLOUD,LEE",2
03:34,"MISS LAYUP by LEWIS,AJ",,,,,,,"MISS LAYUP by LEWIS,AJ",2
--,"REBOUND OFF by POWELL,SAMUEL",,,,,,,"REBOUND OFF by POWELL,SAMUEL",2
03:27,"GOOD TIPIN by POWELL,SAMUEL(in the paint)",71,,101 (+30),,BCM 71-101 (+30),,"GOOD TIPIN by POWELL,SAMUEL(in the paint)",2
03:19,"FOUL  by CHAYKOWSKY,ZACK",,,,,,,"FOUL  by CHAYKOWSKY,ZACK",2
03:19,,71,,102 (+31),"GOOD FT by PERKINS,ALEX",BSC 71-102 (+31),,"GOOD FT by PERKINS,ALEX",2
03:19,,,,,"MISS FT by PERKINS,ALEX",,,"MISS FT by PERKINS,ALEX",2
--,"REBOUND DEF by POWELL,SAMUEL",,,,,,,"REBOUND DEF by POWELL,SAMUEL",2
03:19,,,,,"SUB IN by FERGUSON,OWEN",,,"SUB IN by FERGUSON,OWEN",2
03:19,,,,,"SUB OUT by MCLEAN,JAMES",,,"SUB OUT by MCLEAN,JAMES",2
03:05,,,,,"FOUL  by FERGUSON,OWEN",,,"FOUL  by FERGUSON,OWEN",2
03:05,"GOOD FT by LEWIS,AJ",72,,102 (+30),,BCM 72-102 (+30),,"GOOD FT by LEWIS,AJ",2
03:05,"MISS FT by LEWIS,AJ",,,,,,,"MISS FT by LEWIS,AJ",2
--,,,,,"REBOUND DEF by HAYES,CONNER",,,"REBOUND DEF by HAYES,CONNER",2
03:05,"SUB IN by THIGPEN,LOGAN",,,,,,,"SUB IN by THIGPEN,LOGAN",2
03:05,"SUB IN by PARK,BRANDON",,,,,,,"SUB IN by PARK,BRANDON",2
03:05,"SUB OUT by POWELL,SAMUEL",,,,,,,"SUB OUT by POWELL,SAMUEL",2
03:05,"SUB OUT by MCCLOUD,LEE",,,,,,,"SUB OUT by MCCLOUD,LEE",2
02:54,,,,,"TURNOVER  by MCKINLEY,CONNER",,,"TURNOVER  by MCKINLEY,CONNER",2
02:44,"GOOD 3PTR by PARK,BRANDON",75,,102 (+27),,BCM 75-102 (+27),,"GOOD 3PTR by PARK,BRANDON",2
--,"ASSIST  by CHAYKOWSKY,ZACK",,,,,,,"ASSIST  by CHAYKOWSKY,ZACK",2
02:26,,,,,"MISS 3PTR by PERKINS,ALEX",,,"MISS 3PTR by PERKINS,ALEX",2
--,"REBOUND DEF by ELLINGSWORTH,COLEMAN",,,,,,,"REBOUND DEF by ELLINGSWORTH,COLEMAN",2
02:24,,,,,"FOUL  by HAYES,CONNER",,,"FOUL  by HAYES,CONNER",2
02:24,"GOOD FT by ELLINGSWORTH,COLEMAN",76,,102 (+26),,BCM 76-102 (+26),,"GOOD FT by ELLINGSWORTH,COLEMAN",2
02:24,"GOOD FT by ELLINGSWORTH,COLEMAN",77,,102 (+25),,BCM 77-102 (+25),,"GOOD FT by ELLINGSWORTH,COLEMAN",2
02:22,"FOUL  by THIGPEN,LOGAN",,,,,,,"FOUL  by THIGPEN,LOGAN",2
02:22,,77,,103 (+26),"GOOD FT by MCKINLEY,CONNER",BSC 77-103 (+26),,"GOOD FT by MCKINLEY,CONNER",2
02:22,,77,,104 (+27),"GOOD FT by MCKINLEY,CONNER",BSC 77-104 (+27),,"GOOD FT by MCKINLEY,CONNER",2
02:22,,,,,"SUB IN by REBIC,ANTE",,,"SUB IN by REBIC,ANTE",2
02:22,,,,,"SUB OUT by HARDIMAN,BEN",,,"SUB OUT by HARDIMAN,BEN",2
02:13,"SUB IN by FORTE,MCCARTY",,,,,,,"SUB IN by FORTE,MCCARTY",2
02:13,"SUB OUT by CHAYKOWSKY,ZACK",,,,,,,"SUB OUT by CHAYKOWSKY,ZACK",2
02:10,,,,,"FOUL  by MCKINLEY,CONNER",,,"FOUL  by MCKINLEY,CONNER",2
02:10,"MISS FT by THIGPEN,LOGAN",,,,,,,"MISS FT by THIGPEN,LOGAN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
02:10,"GOOD FT by THIGPEN,LOGAN",78,,104 (+26),,BCM 78-104 (+26),,"GOOD FT by THIGPEN,LOGAN",2
02:06,,,,,"TURNOVER  by MCKINLEY,CONNER",,,"TURNOVER  by MCKINLEY,CONNER",2
02:06,"STEAL  by LEWIS,AJ",,,,,,,"STEAL  by LEWIS,AJ",2
01:52,,,,,"FOUL  by MCKINLEY,CONNER",,,"FOUL  by MCKINLEY,CONNER",2
01:52,"GOOD FT by PARK,BRANDON",79,,104 (+25),,BCM 79-104 (+25),,"GOOD FT by PARK,BRANDON",2
01:52,"GOOD FT by PARK,BRANDON",80,,104 (+24),,BCM 80-104 (+24),,"GOOD FT by PARK,BRANDON",2
01:47,,80,,106 (+26),"GOOD LAYUP by REBIC,ANTE(in the paint)",BSC 80-106 (+26),,"GOOD LAYUP by REBIC,ANTE(in the paint)",2
--,,,,,"ASSIST  by MCKINLEY,CONNER",,,"ASSIST  by MCKINLEY,CONNER",2
01:47,"FOUL  by ELLINGSWORTH,COLEMAN",,,,,,,"FOUL  by ELLINGSWORTH,COLEMAN",2
01:47,,,,,"MISS FT by REBIC,ANTE",,,"MISS FT by REBIC,ANTE",2
--,"REBOUND DEF by LEWIS,AJ",,,,,,,"REBOUND DEF by LEWIS,AJ",2
01:41,"MISS LAYUP by PARK,BRANDON",,,,,,,"MISS LAYUP by PARK,BRANDON",2
--,,,,,"REBOUND DEF by PERKINS,ALEX",,,"REBOUND DEF by PERKINS,ALEX",2
01:38,,,,,"TURNOVER  by PERKINS,ALEX",,,"TURNOVER  by PERKINS,ALEX",2
01:34,"GOOD JUMPER by THIGPEN,LOGAN",82,,106 (+24),,BCM 82-106 (+24),,"GOOD JUMPER by THIGPEN,LOGAN",2
01:27,"FOUL  by THIGPEN,LOGAN",,,,,,,"FOUL  by THIGPEN,LOGAN",2
01:22,,,,,"MISS FT by REBIC,ANTE",,,"MISS FT by REBIC,ANTE",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
01:22,"SUB IN by MILLICEVIC,MARKO",,,,,,,"SUB IN by MILLICEVIC,MARKO",2
01:22,"SUB OUT by THIGPEN,LOGAN",,,,,,,"SUB OUT by THIGPEN,LOGAN",2
01:22,,,,,"SUB IN by PIETRI,JORDAN",,,"SUB IN by PIETRI,JORDAN",2
01:22,,,,,"SUB IN by LEWIS,EVAN",,,"SUB IN by LEWIS,EVAN",2
01:22,,,,,"SUB OUT by HAYES,CONNER",,,"SUB OUT by HAYES,CONNER",2
01:22,,,,,"SUB OUT by PERKINS,ALEX",,,"SUB OUT by PERKINS,ALEX",2
01:21,,,,,"MISS FT by REBIC,ANTE",,,"MISS FT by REBIC,ANTE",2
--,"REBOUND DEF by ELLINGSWORTH,COLEMAN",,,,,,,"REBOUND DEF by ELLINGSWORTH,COLEMAN",2
01:21,,,,,"SUB IN by GIVHAN,ANDERSON",,,"SUB IN by GIVHAN,ANDERSON",2
01:21,,,,,"SUB OUT by PIETRI,JORDAN",,,"SUB OUT by PIETRI,JORDAN",2
01:19,,,,,"FOUL  by MCKINLEY,CONNER",,,"FOUL  by MCKINLEY,CONNER",2
01:10,"GOOD FT by PARK,BRANDON",83,,106 (+23),,BCM 83-106 (+23),,"GOOD FT by PARK,BRANDON",2
01:10,"MISS FT by PARK,BRANDON",,,,,,,"MISS FT by PARK,BRANDON",2
--,,,,,"REBOUND DEF by GIVHAN,ANDERSON",,,"REBOUND DEF by GIVHAN,ANDERSON",2
01:10,"FOUL  by PARK,BRANDON",,,,,,,"FOUL  by PARK,BRANDON",2
01:09,,83,,107 (+24),"GOOD FT by MCKINLEY,CONNER",BSC 83-107 (+24),,"GOOD FT by MCKINLEY,CONNER",2
01:09,,,,,"MISS FT by MCKINLEY,CONNER",,,"MISS FT by MCKINLEY,CONNER",2
--,"REBOUND DEF by MILLICEVIC,MARKO",,,,,,,"REBOUND DEF by MILLICEVIC,MARKO",2
01:00,"GOOD LAYUP by LEWIS,AJ(in the paint)",85,,107 (+22),,BCM 85-107 (+22),,"GOOD LAYUP by LEWIS,AJ(in the paint)",2
00:52,,,,,"TURNOVER  by MCKINLEY,CONNER",,,"TURNOVER  by MCKINLEY,CONNER",2
00:51,"STEAL  by LEWIS,AJ",,,,,,,"STEAL  by LEWIS,AJ",2
00:49,"GOOD LAYUP by PARK,BRANDON(in the paint)",87,,107 (+20),,BCM 87-107 (+20),,"GOOD LAYUP by PARK,BRANDON(in the paint)",2
--,"ASSIST  by LEWIS,AJ",,,,,,,"ASSIST  by LEWIS,AJ",2
00:37,,,,,"MISS LAYUP by JOHNSON,ALFONSO",,,"MISS LAYUP by JOHNSON,ALFONSO",2
--,"REBOUND DEF by LEWIS,AJ",,,,,,,"REBOUND DEF by LEWIS,AJ",2
00:25,"GOOD 3PTR by PARK,BRANDON",90,,107 (+17),,BCM 90-107 (+17),,"GOOD 3PTR by PARK,BRANDON",2
--,"ASSIST  by LEWIS,AJ",,,,,,,"ASSIST  by LEWIS,AJ",2
00:17,,,,,"TURNOVER  by FERGUSON,OWEN",,,"TURNOVER  by FERGUSON,OWEN",2
00:16,"STEAL  by PARK,BRANDON",,,,,,,"STEAL  by PARK,BRANDON",2
00:16,,,,,"FOUL  by JOHNSON,ALFONSO",,,"FOUL  by JOHNSON,ALFONSO",2
00:16,"GOOD FT by MILLICEVIC,MARKO",91,,107 (+16),,BCM 91-107 (+16),,"GOOD FT by MILLICEVIC,MARKO",2
00:16,"GOOD FT by MILLICEVIC,MARKO",92,,107 (+15),,BCM 92-107 (+15),,"GOOD FT by MILLICEVIC,MARKO",2
00:16,,,,,"SUB IN by JOHNSON,ALFONSO",,,"SUB IN by JOHNSON,ALFONSO",2
00:16,,,,,"SUB OUT by LEWIS,EVAN",,,"SUB OUT by LEWIS,EVAN",2
00:11,,92,,109 (+17),"GOOD LAYUP by MCKINLEY,CONNER(in the paint)",BSC 92-109 (+17),,"GOOD LAYUP by MCKINLEY,CONNER(in the paint)",2
00:05,"MISS 3PTR by FORTE,MCCARTY",,,,,,,"MISS 3PTR by FORTE,MCCARTY",2
--,"REBOUND OFF by ELLINGSWORTH,COLEMAN",,,,,,,"REBOUND OFF by ELLINGSWORTH,COLEMAN",2
00:03,"GOOD LAYUP by ELLINGSWORTH,COLEMAN(in the paint)",94,,109 (+15),,BCM 94-109 (+15),,"GOOD LAYUP by ELLINGSWORTH,COLEMAN(in the paint)",2
