Time Remaining,CCM,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
16:25,"GOOD LAYUP by MCGRIFF,COLTON(in the paint)",31,,51 (+20),,CCM 31-51 (+20),,"GOOD LAYUP by MCGRIFF,COLTON(in the paint)",2
16:03,,,,,"SUB IN by HARDIMAN,BEN",,,"SUB IN by HARDIMAN,BEN",2
16:03,,,,,"SUB IN by MCKAY,COLLIN",,,"SUB IN by MCKAY,COLLIN",2
16:03,,,,,"SUB IN by HOLLE,MASON",,,"SUB IN by HOLLE,MASON",2
16:03,,,,,"SUB IN by LEWIS,EVAN",,,"SUB IN by LEWIS,EVAN",2
16:03,,,,,"SUB IN by MCLEAN,JAMES",,,"SUB IN by MCLEAN,JAMES",2
16:03,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",2
16:03,,,,,"SUB OUT by AVERY,ALEX",,,"SUB OUT by AVERY,ALEX",2
16:03,,,,,"SUB OUT by GALFSKY,ANDER",,,"SUB OUT by GALFSKY,ANDER",2
16:03,,,,,"SUB OUT by THOM,IAN",,,"SUB OUT by THOM,IAN",2
16:03,,,,,"SUB OUT by WELCH,ROSS",,,"SUB OUT by WELCH,ROSS",2
16:02,"FOUL  by FERGUSON,TERON",,,,,,,"FOUL  by FERGUSON,TERON",2
16:02,,31,,52 (+21),"GOOD FT by HARDIMAN,BEN",BSC 31-52 (+21),,"GOOD FT by HARDIMAN,BEN",2
16:02,,31,,53 (+22),"GOOD FT by HARDIMAN,BEN",BSC 31-53 (+22),,"GOOD FT by HARDIMAN,BEN",2
15:55,,,,,"FOUL  by MCKAY,COLLIN",,,"FOUL  by MCKAY,COLLIN",2
15:45,"GOOD LAYUP by BOYD,CHRIS(in the paint)",33,,53 (+20),,CCM 33-53 (+20),,"GOOD LAYUP by BOYD,CHRIS(in the paint)",2
--,"ASSIST  by COX,TJ",,,,,,,"ASSIST  by COX,TJ",2
15:33,,,,,"TURNOVER  by LEWIS,EVAN",,,"TURNOVER  by LEWIS,EVAN",2
15:31,"STEAL  by MCGRIFF,COLTON",,,,,,,"STEAL  by MCGRIFF,COLTON",2
15:29,"TURNOVER  by MCGRIFF,COLTON",,,,,,,"TURNOVER  by MCGRIFF,COLTON",2
15:27,,,,,"STEAL  by LEWIS,EVAN",,,"STEAL  by LEWIS,EVAN",2
15:23,,,,,"MISS 3PTR by MCKAY,COLLIN",,,"MISS 3PTR by MCKAY,COLLIN",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
15:22,,,,,"FOUL  by HOLLE,MASON",,,"FOUL  by HOLLE,MASON",2
15:17,"GOOD LAYUP by MCGRIFF,COLTON(fastbreak)(in the paint)",35,,53 (+18),,CCM 35-53 (+18),,"GOOD LAYUP by MCGRIFF,COLTON(fastbreak)(in the paint)",2
--,"ASSIST  by COX,TJ",,,,,,,"ASSIST  by COX,TJ",2
15:17,,,,,"FOUL  by HOLLE,MASON",,,"FOUL  by HOLLE,MASON",2
15:17,"GOOD FT by MCGRIFF,COLTON",36,,53 (+17),,CCM 36-53 (+17),,"GOOD FT by MCGRIFF,COLTON",2
15:04,,36,,56 (+20),"GOOD 3PTR by HOLLE,MASON",BSC 36-56 (+20),,"GOOD 3PTR by HOLLE,MASON",2
--,,,,,"ASSIST  by MCKAY,COLLIN",,,"ASSIST  by MCKAY,COLLIN",2
14:53,"GOOD LAYUP by GARRETT,DANIEL(fastbreak)(in the paint)",38,,56 (+18),,CCM 38-56 (+18),,"GOOD LAYUP by GARRETT,DANIEL(fastbreak)(in the paint)",2
--,"ASSIST  by COX,TJ",,,,,,,"ASSIST  by COX,TJ",2
14:39,,38,,59 (+21),"GOOD 3PTR by MCLEAN,JAMES",BSC 38-59 (+21),,"GOOD 3PTR by MCLEAN,JAMES",2
--,,,,,"ASSIST  by HOLLE,MASON",,,"ASSIST  by HOLLE,MASON",2
14:21,"TURNOVER  by GARRETT,DANIEL",,,,,,,"TURNOVER  by GARRETT,DANIEL",2
14:21,"SUB IN by ENGBERS,BRYANT",,,,,,,"SUB IN by ENGBERS,BRYANT",2
14:21,"SUB IN by DULK,MATT DEN",,,,,,,"SUB IN by DULK,MATT DEN",2
14:21,"SUB IN by PHELPS,BEN",,,,,,,"SUB IN by PHELPS,BEN",2
14:21,"SUB IN by PORTLOCK,WILL",,,,,,,"SUB IN by PORTLOCK,WILL",2
14:21,"SUB IN by FRIERSON,NATE",,,,,,,"SUB IN by FRIERSON,NATE",2
14:21,"SUB OUT by GARRETT,DANIEL",,,,,,,"SUB OUT by GARRETT,DANIEL",2
14:21,"SUB OUT by MCGRIFF,COLTON",,,,,,,"SUB OUT by MCGRIFF,COLTON",2
14:21,"SUB OUT by FERGUSON,TERON",,,,,,,"SUB OUT by FERGUSON,TERON",2
14:21,"SUB OUT by BOYD,CHRIS",,,,,,,"SUB OUT by BOYD,CHRIS",2
14:21,"SUB OUT by COX,TJ",,,,,,,"SUB OUT by COX,TJ",2
14:07,,,,,"MISS 3PTR by HOLLE,MASON",,,"MISS 3PTR by HOLLE,MASON",2
--,"REBOUND DEF by ENGBERS,BRYANT",,,,,,,"REBOUND DEF by ENGBERS,BRYANT",2
14:02,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",2
14:02,,,,,"SUB OUT by MCKAY,COLLIN",,,"SUB OUT by MCKAY,COLLIN",2
13:48,"GOOD LAYUP by FRIERSON,NATE(in the paint)",40,,59 (+19),,CCM 40-59 (+19),,"GOOD LAYUP by FRIERSON,NATE(in the paint)",2
--,"ASSIST  by DULK,MATT DEN",,,,,,,"ASSIST  by DULK,MATT DEN",2
13:24,,,,,"MISS 3PTR by THOMAS,LARRY",,,"MISS 3PTR by THOMAS,LARRY",2
--,,,,,"REBOUND OFF by MCLEAN,JAMES",,,"REBOUND OFF by MCLEAN,JAMES",2
13:14,"FOUL  by PORTLOCK,WILL",,,,,,,"FOUL  by PORTLOCK,WILL",2
13:14,,40,,60 (+20),"GOOD FT by HARDIMAN,BEN",BSC 40-60 (+20),,"GOOD FT by HARDIMAN,BEN",2
13:14,,,,,"MISS FT by HARDIMAN,BEN",,,"MISS FT by HARDIMAN,BEN",2
--,,,,,"REBOUND OFF by LEWIS,EVAN",,,"REBOUND OFF by LEWIS,EVAN",2
13:12,"FOUL  by DULK,MATT DEN",,,,,,,"FOUL  by DULK,MATT DEN",2
13:12,,,,,"SUB IN by BARRON,MAC",,,"SUB IN by BARRON,MAC",2
13:12,,,,,"SUB OUT by HARDIMAN,BEN",,,"SUB OUT by HARDIMAN,BEN",2
12:50,,40,,62 (+22),"GOOD LAYUP by BARRON,MAC(in the paint)",BSC 40-62 (+22),,"GOOD LAYUP by BARRON,MAC(in the paint)",2
--,,,,,"ASSIST  by HOLLE,MASON",,,"ASSIST  by HOLLE,MASON",2
12:28,"TURNOVER  by ENGBERS,BRYANT",,,,,,,"TURNOVER  by ENGBERS,BRYANT",2
12:25,,,,,"STEAL  by MCLEAN,JAMES",,,"STEAL  by MCLEAN,JAMES",2
12:23,,40,,64 (+24),"GOOD LAYUP by HOLLE,MASON(fastbreak)(in the paint)",BSC 40-64 (+24),,"GOOD LAYUP by HOLLE,MASON(fastbreak)(in the paint)",2
12:11,"TURNOVER  by PORTLOCK,WILL",,,,,,,"TURNOVER  by PORTLOCK,WILL",2
12:11,"SUB IN by GARRETT,DANIEL",,,,,,,"SUB IN by GARRETT,DANIEL",2
12:11,"SUB IN by MCGRIFF,COLTON",,,,,,,"SUB IN by MCGRIFF,COLTON",2
12:11,"SUB IN by FERGUSON,TERON",,,,,,,"SUB IN by FERGUSON,TERON",2
12:11,"SUB IN by BOYD,CHRIS",,,,,,,"SUB IN by BOYD,CHRIS",2
12:11,"SUB IN by COX,TJ",,,,,,,"SUB IN by COX,TJ",2
12:11,"SUB OUT by ENGBERS,BRYANT",,,,,,,"SUB OUT by ENGBERS,BRYANT",2
12:11,"SUB OUT by DULK,MATT DEN",,,,,,,"SUB OUT by DULK,MATT DEN",2
12:11,"SUB OUT by PHELPS,BEN",,,,,,,"SUB OUT by PHELPS,BEN",2
12:11,"SUB OUT by PORTLOCK,WILL",,,,,,,"SUB OUT by PORTLOCK,WILL",2
12:11,"SUB OUT by FRIERSON,NATE",,,,,,,"SUB OUT by FRIERSON,NATE",2
12:00,,,,,"TURNOVER  by LEWIS,EVAN",,,"TURNOVER  by LEWIS,EVAN",2
11:53,"MISS JUMPER by MCGRIFF,COLTON",,,,,,,"MISS JUMPER by MCGRIFF,COLTON",2
11:53,,,,,"BLOCK  by BARRON,MAC",,,"BLOCK  by BARRON,MAC",2
--,"REBOUND OFF by MCGRIFF,COLTON",,,,,,,"REBOUND OFF by MCGRIFF,COLTON",2
11:46,"GOOD 3PTR by COX,TJ",43,,64 (+21),,CCM 43-64 (+21),,"GOOD 3PTR by COX,TJ",2
--,"ASSIST  by MCGRIFF,COLTON",,,,,,,"ASSIST  by MCGRIFF,COLTON",2
11:18,,43,,66 (+23),"GOOD JUMPER by BARRON,MAC",BSC 43-66 (+23),,"GOOD JUMPER by BARRON,MAC",2
--,,,,,"ASSIST  by MCLEAN,JAMES",,,"ASSIST  by MCLEAN,JAMES",2
11:18,"FOUL  by GARRETT,DANIEL",,,,,,,"FOUL  by GARRETT,DANIEL",2
11:18,,,,,"MISS FT by BARRON,MAC",,,"MISS FT by BARRON,MAC",2
--,"REBOUND DEF by FERGUSON,TERON",,,,,,,"REBOUND DEF by FERGUSON,TERON",2
11:06,"TURNOVER  by FERGUSON,TERON",,,,,,,"TURNOVER  by FERGUSON,TERON",2
10:46,,43,,68 (+25),"GOOD LAYUP by THOMAS,LARRY(in the paint)",BSC 43-68 (+25),,"GOOD LAYUP by THOMAS,LARRY(in the paint)",2
--,,,,,"ASSIST  by HOLLE,MASON",,,"ASSIST  by HOLLE,MASON",2
10:31,,,,,"FOUL  by BARRON,MAC",,,"FOUL  by BARRON,MAC",2
10:31,"GOOD FT by MCGRIFF,COLTON",44,,68 (+24),,CCM 44-68 (+24),,"GOOD FT by MCGRIFF,COLTON",2
10:31,"GOOD FT by MCGRIFF,COLTON",45,,68 (+23),,CCM 45-68 (+23),,"GOOD FT by MCGRIFF,COLTON",2
10:31,,,,,"SUB IN by MARTIN,SAM",,,"SUB IN by MARTIN,SAM",2
10:31,,,,,"SUB IN by DENEKA,HARRISON",,,"SUB IN by DENEKA,HARRISON",2
10:31,,,,,"SUB IN by HAYES,CONNER",,,"SUB IN by HAYES,CONNER",2
10:31,,,,,"SUB IN by MCKAY,COLLIN",,,"SUB IN by MCKAY,COLLIN",2
10:31,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",2
10:31,,,,,"SUB OUT by HOLLE,MASON",,,"SUB OUT by HOLLE,MASON",2
10:31,,,,,"SUB OUT by LEWIS,EVAN",,,"SUB OUT by LEWIS,EVAN",2
10:31,,,,,"SUB OUT by MCLEAN,JAMES",,,"SUB OUT by MCLEAN,JAMES",2
10:15,,45,,70 (+25),"GOOD LAYUP by BARRON,MAC(in the paint)",BSC 45-70 (+25),,"GOOD LAYUP by BARRON,MAC(in the paint)",2
--,,,,,"ASSIST  by DENEKA,HARRISON",,,"ASSIST  by DENEKA,HARRISON",2
10:00,"MISS 3PTR by MCGRIFF,COLTON",,,,,,,"MISS 3PTR by MCGRIFF,COLTON",2
--,,,,,"REBOUND DEF by DENEKA,HARRISON",,,"REBOUND DEF by DENEKA,HARRISON",2
09:37,,,,,"MISS 3PTR by HAYES,CONNER",,,"MISS 3PTR by HAYES,CONNER",2
--,"REBOUND DEF by BOYD,CHRIS",,,,,,,"REBOUND DEF by BOYD,CHRIS",2
09:24,"GOOD JUMPER by BOYD,CHRIS",47,,70 (+23),,CCM 47-70 (+23),,"GOOD JUMPER by BOYD,CHRIS",2
--,"ASSIST  by MCGRIFF,COLTON",,,,,,,"ASSIST  by MCGRIFF,COLTON",2
08:55,,,,,"TURNOVER  by HAYES,CONNER",,,"TURNOVER  by HAYES,CONNER",2
08:54,"STEAL  by FERGUSON,TERON",,,,,,,"STEAL  by FERGUSON,TERON",2
08:50,"MISS JUMPER by BOYD,CHRIS",,,,,,,"MISS JUMPER by BOYD,CHRIS",2
--,,,,,"REBOUND DEF by HAYES,CONNER",,,"REBOUND DEF by HAYES,CONNER",2
08:47,"FOUL  by BOYD,CHRIS",,,,,,,"FOUL  by BOYD,CHRIS",2
08:30,,,,,"FOUL  by MARTIN,SAM",,,"FOUL  by MARTIN,SAM",2
08:30,,,,,"TURNOVER  by MARTIN,SAM",,,"TURNOVER  by MARTIN,SAM",2
08:09,"GOOD JUMPER by BOYD,CHRIS(in the paint)",49,,70 (+21),,CCM 49-70 (+21),,"GOOD JUMPER by BOYD,CHRIS(in the paint)",2
07:50,,49,,73 (+24),"GOOD 3PTR by MCKAY,COLLIN",BSC 49-73 (+24),,"GOOD 3PTR by MCKAY,COLLIN",2
--,,,,,"ASSIST  by HAYES,CONNER",,,"ASSIST  by HAYES,CONNER",2
07:34,"MISS 3PTR by PHELPS,BEN",,,,,,,"MISS 3PTR by PHELPS,BEN",2
--,"REBOUND OFF by BOYD,CHRIS",,,,,,,"REBOUND OFF by BOYD,CHRIS",2
07:29,,,,,"FOUL  by BARRON,MAC",,,"FOUL  by BARRON,MAC",2
07:29,"GOOD FT by BOYD,CHRIS",50,,73 (+23),,CCM 50-73 (+23),,"GOOD FT by BOYD,CHRIS",2
07:29,"GOOD FT by BOYD,CHRIS",51,,73 (+22),,CCM 51-73 (+22),,"GOOD FT by BOYD,CHRIS",2
07:29,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",2
07:29,,,,,"SUB IN by AVERY,ALEX",,,"SUB IN by AVERY,ALEX",2
07:29,,,,,"SUB IN by GALFSKY,ANDER",,,"SUB IN by GALFSKY,ANDER",2
07:29,,,,,"SUB IN by THOM,IAN",,,"SUB IN by THOM,IAN",2
07:29,,,,,"SUB IN by WELCH,ROSS",,,"SUB IN by WELCH,ROSS",2
07:29,,,,,"SUB OUT by BARRON,MAC",,,"SUB OUT by BARRON,MAC",2
07:29,,,,,"SUB OUT by MARTIN,SAM",,,"SUB OUT by MARTIN,SAM",2
07:29,,,,,"SUB OUT by DENEKA,HARRISON",,,"SUB OUT by DENEKA,HARRISON",2
07:29,,,,,"SUB OUT by HAYES,CONNER",,,"SUB OUT by HAYES,CONNER",2
07:29,,,,,"SUB OUT by MCKAY,COLLIN",,,"SUB OUT by MCKAY,COLLIN",2
07:11,,,,,"MISS LAYUP by AVERY,ALEX",,,"MISS LAYUP by AVERY,ALEX",2
--,,,,,"REBOUND OFF by AVERY,ALEX",,,"REBOUND OFF by AVERY,ALEX",2
07:10,"FOUL  by MCGRIFF,COLTON",,,,,,,"FOUL  by MCGRIFF,COLTON",2
07:10,,51,,74 (+23),"GOOD FT by AVERY,ALEX",BSC 51-74 (+23),,"GOOD FT by AVERY,ALEX",2
07:10,,51,,75 (+24),"GOOD FT by AVERY,ALEX",BSC 51-75 (+24),,"GOOD FT by AVERY,ALEX",2
06:59,,,,,"FOUL  by THOM,IAN",,,"FOUL  by THOM,IAN",2
06:59,"GOOD FT by BOYD,CHRIS",52,,75 (+23),,CCM 52-75 (+23),,"GOOD FT by BOYD,CHRIS",2
06:59,"GOOD FT by BOYD,CHRIS",53,,75 (+22),,CCM 53-75 (+22),,"GOOD FT by BOYD,CHRIS",2
06:47,,53,,78 (+25),"GOOD 3PTR by THOMAS,LARRY",BSC 53-78 (+25),,"GOOD 3PTR by THOMAS,LARRY",2
--,,,,,"ASSIST  by AVERY,ALEX",,,"ASSIST  by AVERY,ALEX",2
06:27,"MISS JUMPER by MCGRIFF,COLTON",,,,,,,"MISS JUMPER by MCGRIFF,COLTON",2
--,,,,,"REBOUND DEF by THOM,IAN",,,"REBOUND DEF by THOM,IAN",2
06:07,"FOUL  by MCGRIFF,COLTON",,,,,,,"FOUL  by MCGRIFF,COLTON",2
06:07,,53,,79 (+26),"GOOD FT by AVERY,ALEX",BSC 53-79 (+26),,"GOOD FT by AVERY,ALEX",2
06:07,,53,,80 (+27),"GOOD FT by AVERY,ALEX",BSC 53-80 (+27),,"GOOD FT by AVERY,ALEX",2
06:07,"SUB IN by SEARS,CONNOR",,,,,,,"SUB IN by SEARS,CONNOR",2
06:07,"SUB IN by PORTLOCK,WILL",,,,,,,"SUB IN by PORTLOCK,WILL",2
06:07,"SUB IN by FRIERSON,NATE",,,,,,,"SUB IN by FRIERSON,NATE",2
06:07,"SUB OUT by GARRETT,DANIEL",,,,,,,"SUB OUT by GARRETT,DANIEL",2
06:07,"SUB OUT by FERGUSON,TERON",,,,,,,"SUB OUT by FERGUSON,TERON",2
06:07,"SUB OUT by COX,TJ",,,,,,,"SUB OUT by COX,TJ",2
05:52,,,,,"FOUL  by AVERY,ALEX",,,"FOUL  by AVERY,ALEX",2
05:52,"GOOD FT by BOYD,CHRIS",54,,80 (+26),,CCM 54-80 (+26),,"GOOD FT by BOYD,CHRIS",2
05:52,"GOOD FT by BOYD,CHRIS",55,,80 (+25),,CCM 55-80 (+25),,"GOOD FT by BOYD,CHRIS",2
05:35,,,,,"TURNOVER  by AVERY,ALEX",,,"TURNOVER  by AVERY,ALEX",2
05:34,"STEAL  by BOYD,CHRIS",,,,,,,"STEAL  by BOYD,CHRIS",2
05:28,"GOOD LAYUP by SEARS,CONNOR(fastbreak)(in the paint)",57,,80 (+23),,CCM 57-80 (+23),,"GOOD LAYUP by SEARS,CONNOR(fastbreak)(in the paint)",2
--,"ASSIST  by PORTLOCK,WILL",,,,,,,"ASSIST  by PORTLOCK,WILL",2
05:10,"FOUL  by FRIERSON,NATE",,,,,,,"FOUL  by FRIERSON,NATE",2
05:10,,57,,81 (+24),"GOOD FT by THOM,IAN",BSC 57-81 (+24),,"GOOD FT by THOM,IAN",2
05:10,,57,,82 (+25),"GOOD FT by THOM,IAN",BSC 57-82 (+25),,"GOOD FT by THOM,IAN",2
04:50,"GOOD 3PTR by MCGRIFF,COLTON",60,,82 (+22),,CCM 60-82 (+22),,"GOOD 3PTR by MCGRIFF,COLTON",2
--,"ASSIST  by BOYD,CHRIS",,,,,,,"ASSIST  by BOYD,CHRIS",2
04:29,,60,,84 (+24),"GOOD JUMPER by THOMAS,LARRY",BSC 60-84 (+24),,"GOOD JUMPER by THOMAS,LARRY",2
--,,,,,"ASSIST  by THOM,IAN",,,"ASSIST  by THOM,IAN",2
04:08,"MISS JUMPER by MCGRIFF,COLTON",,,,,,,"MISS JUMPER by MCGRIFF,COLTON",2
--,,,,,"REBOUND DEF by THOM,IAN",,,"REBOUND DEF by THOM,IAN",2
04:00,,60,,86 (+26),"GOOD LAYUP by WELCH,ROSS(in the paint)",BSC 60-86 (+26),,"GOOD LAYUP by WELCH,ROSS(in the paint)",2
04:00,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
04:00,,,,,"SUB IN by HARDIMAN,BEN",,,"SUB IN by HARDIMAN,BEN",2
04:00,,,,,"SUB IN by MCKAY,COLLIN",,,"SUB IN by MCKAY,COLLIN",2
04:00,,,,,"SUB IN by HOLLE,MASON",,,"SUB IN by HOLLE,MASON",2
04:00,,,,,"SUB IN by LEWIS,EVAN",,,"SUB IN by LEWIS,EVAN",2
04:00,,,,,"SUB IN by MCLEAN,JAMES",,,"SUB IN by MCLEAN,JAMES",2
04:00,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",2
04:00,,,,,"SUB OUT by AVERY,ALEX",,,"SUB OUT by AVERY,ALEX",2
04:00,,,,,"SUB OUT by GALFSKY,ANDER",,,"SUB OUT by GALFSKY,ANDER",2
04:00,,,,,"SUB OUT by THOM,IAN",,,"SUB OUT by THOM,IAN",2
04:00,,,,,"SUB OUT by WELCH,ROSS",,,"SUB OUT by WELCH,ROSS",2
03:28,"GOOD JUMPER by ENGBERS,BRYANT(in the paint)",62,,86 (+24),,CCM 62-86 (+24),,"GOOD JUMPER by ENGBERS,BRYANT(in the paint)",2
--,"ASSIST  by FRIERSON,NATE",,,,,,,"ASSIST  by FRIERSON,NATE",2
03:17,,,,,"TURNOVER  by LEWIS,EVAN",,,"TURNOVER  by LEWIS,EVAN",2
03:17,"SUB IN by ENGBERS,BRYANT",,,,,,,"SUB IN by ENGBERS,BRYANT",2
03:17,"SUB IN by BURNS,RYAN",,,,,,,"SUB IN by BURNS,RYAN",2
03:17,"SUB OUT by MCGRIFF,COLTON",,,,,,,"SUB OUT by MCGRIFF,COLTON",2
03:17,"SUB OUT by BOYD,CHRIS",,,,,,,"SUB OUT by BOYD,CHRIS",2
03:01,"GOOD LAYUP by BURNS,RYAN(in the paint)",64,,86 (+22),,CCM 64-86 (+22),,"GOOD LAYUP by BURNS,RYAN(in the paint)",2
03:01,,,,,"FOUL  by HARDIMAN,BEN",,,"FOUL  by HARDIMAN,BEN",2
03:01,"GOOD FT by BURNS,RYAN",65,,86 (+21),,CCM 65-86 (+21),,"GOOD FT by BURNS,RYAN",2
02:53,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
02:25,,,,,"FOUL  by HOLLE,MASON",,,"FOUL  by HOLLE,MASON",2
02:25,,,,,"TURNOVER  by HOLLE,MASON",,,"TURNOVER  by HOLLE,MASON",2
02:11,"MISS JUMPER by PORTLOCK,WILL",,,,,,,"MISS JUMPER by PORTLOCK,WILL",2
--,,,,,"REBOUND DEF by MCLEAN,JAMES",,,"REBOUND DEF by MCLEAN,JAMES",2
01:50,,,,,"SUB IN by BARRON,MAC",,,"SUB IN by BARRON,MAC",2
01:50,,,,,"SUB IN by MARTIN,SAM",,,"SUB IN by MARTIN,SAM",2
01:50,,,,,"SUB IN by DENEKA,HARRISON",,,"SUB IN by DENEKA,HARRISON",2
01:50,,,,,"SUB IN by HAYES,CONNER",,,"SUB IN by HAYES,CONNER",2
01:50,,,,,"SUB IN by PERKINS,ALEX",,,"SUB IN by PERKINS,ALEX",2
01:50,,,,,"SUB OUT by HARDIMAN,BEN",,,"SUB OUT by HARDIMAN,BEN",2
01:50,,,,,"SUB OUT by MCKAY,COLLIN",,,"SUB OUT by MCKAY,COLLIN",2
01:50,,,,,"SUB OUT by HOLLE,MASON",,,"SUB OUT by HOLLE,MASON",2
01:50,,,,,"SUB OUT by LEWIS,EVAN",,,"SUB OUT by LEWIS,EVAN",2
01:50,,,,,"SUB OUT by MCLEAN,JAMES",,,"SUB OUT by MCLEAN,JAMES",2
01:48,,,,,"FOUL  by PERKINS,ALEX",,,"FOUL  by PERKINS,ALEX",2
01:48,,,,,"TURNOVER  by PERKINS,ALEX",,,"TURNOVER  by PERKINS,ALEX",2
01:32,,,,,"FOUL  by PERKINS,ALEX",,,"FOUL  by PERKINS,ALEX",2
01:32,"GOOD FT by FRIERSON,NATE",66,,86 (+20),,CCM 66-86 (+20),,"GOOD FT by FRIERSON,NATE",2
01:32,"GOOD FT by FRIERSON,NATE",67,,86 (+19),,CCM 67-86 (+19),,"GOOD FT by FRIERSON,NATE",2
01:27,,,,,"TURNOVER  by PERKINS,ALEX",,,"TURNOVER  by PERKINS,ALEX",2
01:16,"MISS JUMPER by FRIERSON,NATE",,,,,,,"MISS JUMPER by FRIERSON,NATE",2
--,,,,,"REBOUND DEF by DENEKA,HARRISON",,,"REBOUND DEF by DENEKA,HARRISON",2
01:05,,67,,87 (+20),"GOOD FT by PERKINS,ALEX",BSC 67-87 (+20),,"GOOD FT by PERKINS,ALEX",2
01:05,"FOUL  by FRIERSON,NATE",,,,,,,"FOUL  by FRIERSON,NATE",2
01:05,,,,,"MISS FT by PERKINS,ALEX",,,"MISS FT by PERKINS,ALEX",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:58,,,,,"SUB IN by MCKINLEY,CONNER",,,"SUB IN by MCKINLEY,CONNER",2
00:58,,,,,"SUB OUT by PERKINS,ALEX",,,"SUB OUT by PERKINS,ALEX",2
00:55,"MISS 3PTR by ENGBERS,BRYANT",,,,,,,"MISS 3PTR by ENGBERS,BRYANT",2
--,"REBOUND OFF by BURNS,RYAN",,,,,,,"REBOUND OFF by BURNS,RYAN",2
00:47,"TURNOVER  by ENGBERS,BRYANT",,,,,,,"TURNOVER  by ENGBERS,BRYANT",2
00:44,,,,,"STEAL  by MCKINLEY,CONNER",,,"STEAL  by MCKINLEY,CONNER",2
00:24,,,,,"MISS 3PTR by MARTIN,SAM",,,"MISS 3PTR by MARTIN,SAM",2
--,"REBOUND DEF by SEARS,CONNOR",,,,,,,"REBOUND DEF by SEARS,CONNOR",2
00:13,"MISS JUMPER by BURNS,RYAN",,,,,,,"MISS JUMPER by BURNS,RYAN",2
--,,,,,"REBOUND DEF by BARRON,MAC",,,"REBOUND DEF by BARRON,MAC",2
