Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,EUM,Game Score,Team Indicator,Play,Period
15:54,,,,,"SUB OUT by TERRY,JONATHAN",,,"SUB OUT by TERRY,JONATHAN",2
15:37,,36,,41 (+5),"GOOD LAYUP by GIGAX,ADAM(in the paint)",EUM 36-41 (-5),,"GOOD LAYUP by GIGAX,ADAM(in the paint)",2
--,,,,,"ASSIST  by RAO,DAVIS",,,"ASSIST  by RAO,DAVIS",2
15:21,"GOOD LAYUP by AVERY,ALEX(in the paint)",38,,41 (+3),,BSC 38-41 (-3),,"GOOD LAYUP by AVERY,ALEX(in the paint)",2
--,"ASSIST  by MCLEAN,JAMES",,,,,,,"ASSIST  by MCLEAN,JAMES",2
15:13,,,,,"TURNOVER  by RAPP,WHIT",,,"TURNOVER  by RAPP,WHIT",2
15:05,"MISS 3PTR by WELCH,ROSS",,,,,,,"MISS 3PTR by WELCH,ROSS",2
--,,,,,"REBOUND DEF by AVANT,DONALD",,,"REBOUND DEF by AVANT,DONALD",2
14:55,,,,,"FOUL  by GIGAX,ADAM",,,"FOUL  by GIGAX,ADAM",2
14:55,,,,,"TURNOVER  by GIGAX,ADAM",,,"TURNOVER  by GIGAX,ADAM",2
14:55,,,,,"SUB IN by TERRY,JONATHAN",,,"SUB IN by TERRY,JONATHAN",2
14:55,,,,,"SUB OUT by GIGAX,ADAM",,,"SUB OUT by GIGAX,ADAM",2
14:49,"MISS LAYUP by AVERY,ALEX",,,,,,,"MISS LAYUP by AVERY,ALEX",2
--,,,,,"REBOUND DEF by TERRY,JONATHAN",,,"REBOUND DEF by TERRY,JONATHAN",2
14:41,,,,,"MISS 3PTR by TERRY,JONATHAN",,,"MISS 3PTR by TERRY,JONATHAN",2
--,"REBOUND DEF by RUDAK,MATTY",,,,,,,"REBOUND DEF by RUDAK,MATTY",2
14:34,,,,,"FOUL  by RAPP,WHIT",,,"FOUL  by RAPP,WHIT",2
14:34,"SUB IN by CRAIN,JOHN",,,,,,,"SUB IN by CRAIN,JOHN",2
14:34,"SUB OUT by WELCH,ROSS",,,,,,,"SUB OUT by WELCH,ROSS",2
14:22,"TURNOVER  by AVERY,ALEX",,,,,,,"TURNOVER  by AVERY,ALEX",2
14:21,,,,,"STEAL  by RAO,DAVIS",,,"STEAL  by RAO,DAVIS",2
14:10,,38,,43 (+5),"GOOD LAYUP by TRAWICK,WILL(in the paint)",EUM 38-43 (-5),,"GOOD LAYUP by TRAWICK,WILL(in the paint)",2
13:51,"TURNOVER  by AVERY,ALEX",,,,,,,"TURNOVER  by AVERY,ALEX",2
13:51,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
13:51,"SUB OUT by THOM,IAN",,,,,,,"SUB OUT by THOM,IAN",2
13:38,,,,,"MISS 3PTR by TRAWICK,WILL",,,"MISS 3PTR by TRAWICK,WILL",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
13:35,,,,,"FOUL  by AVANT,DONALD",,,"FOUL  by AVANT,DONALD",2
13:16,"SUB IN by DENEKA,HARRISON",,,,,,,"SUB IN by DENEKA,HARRISON",2
13:16,"SUB OUT by AVERY,ALEX",,,,,,,"SUB OUT by AVERY,ALEX",2
13:16,,,,,"SUB IN by BOMMARITO,BEAU",,,"SUB IN by BOMMARITO,BEAU",2
13:16,,,,,"SUB IN by BAITEY,GEBEREAL",,,"SUB IN by BAITEY,GEBEREAL",2
13:16,,,,,"SUB OUT by TRAWICK,WILL",,,"SUB OUT by TRAWICK,WILL",2
13:16,,,,,"SUB OUT by RAPP,WHIT",,,"SUB OUT by RAPP,WHIT",2
13:05,"GOOD 3PTR by DENEKA,HARRISON",41,,43 (+2),,BSC 41-43 (-2),,"GOOD 3PTR by DENEKA,HARRISON",2
--,"ASSIST  by CRAIN,JOHN",,,,,,,"ASSIST  by CRAIN,JOHN",2
12:56,,,,,"MISS JUMPER by TERRY,JONATHAN",,,"MISS JUMPER by TERRY,JONATHAN",2
--,"REBOUND DEF by LEWIS,EVAN",,,,,,,"REBOUND DEF by LEWIS,EVAN",2
12:47,"GOOD LAYUP by LEWIS,EVAN(in the paint)",43,,43,,BSC 43-43 (0),,"GOOD LAYUP by LEWIS,EVAN(in the paint)",2
12:45,,,,,"FOUL  by TERRY,JONATHAN",,,"FOUL  by TERRY,JONATHAN",2
12:45,"MISS FT by LEWIS,EVAN",,,,,,,"MISS FT by LEWIS,EVAN",2
--,,,,,"REBOUND DEF by DAGUE,AUSTIN",,,"REBOUND DEF by DAGUE,AUSTIN",2
12:45,,,,,"SUB IN by DAGUE,AUSTIN",,,"SUB IN by DAGUE,AUSTIN",2
12:45,,,,,"SUB IN by GIGAX,ADAM",,,"SUB IN by GIGAX,ADAM",2
12:45,,,,,"SUB OUT by AVANT,DONALD",,,"SUB OUT by AVANT,DONALD",2
12:45,,,,,"SUB OUT by TERRY,JONATHAN",,,"SUB OUT by TERRY,JONATHAN",2
12:29,,,,,"MISS JUMPER by DAGUE,AUSTIN",,,"MISS JUMPER by DAGUE,AUSTIN",2
--,"REBOUND DEF by RUDAK,MATTY",,,,,,,"REBOUND DEF by RUDAK,MATTY",2
12:26,,,,,"FOUL  by GIGAX,ADAM",,,"FOUL  by GIGAX,ADAM",2
12:26,"MISS FT by RUDAK,MATTY",,,,,,,"MISS FT by RUDAK,MATTY",2
--,"REBOUND OFF by DENEKA,HARRISON",,,,,,,"REBOUND OFF by DENEKA,HARRISON",2
12:26,,,,,"SUB IN by TERRY,JONATHAN",,,"SUB IN by TERRY,JONATHAN",2
12:26,,,,,"SUB OUT by GIGAX,ADAM",,,"SUB OUT by GIGAX,ADAM",2
12:23,"GOOD LAYUP by DENEKA,HARRISON(in the paint)",45 (+2),,43,,BSC 45-43 (+2),,"GOOD LAYUP by DENEKA,HARRISON(in the paint)",2
11:51,,,,,"MISS JUMPER by DAGUE,AUSTIN",,,"MISS JUMPER by DAGUE,AUSTIN",2
--,"REBOUND DEF by MCLEAN,JAMES",,,,,,,"REBOUND DEF by MCLEAN,JAMES",2
11:38,"TURNOVER  by LEWIS,EVAN",,,,,,,"TURNOVER  by LEWIS,EVAN",2
11:38,,,,,"STEAL  by BAITEY,GEBEREAL",,,"STEAL  by BAITEY,GEBEREAL",2
11:38,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
11:38,"SUB IN by AVERY,ALEX",,,,,,,"SUB IN by AVERY,ALEX",2
11:38,"SUB IN by THOM,IAN",,,,,,,"SUB IN by THOM,IAN",2
11:38,"SUB IN by WELCH,ROSS",,,,,,,"SUB IN by WELCH,ROSS",2
11:38,"SUB OUT by RUDAK,MATTY",,,,,,,"SUB OUT by RUDAK,MATTY",2
11:38,"SUB OUT by CRAIN,JOHN",,,,,,,"SUB OUT by CRAIN,JOHN",2
11:38,"SUB OUT by MCLEAN,JAMES",,,,,,,"SUB OUT by MCLEAN,JAMES",2
11:38,,,,,"SUB IN by TRAWICK,WILL",,,"SUB IN by TRAWICK,WILL",2
11:38,,,,,"SUB IN by RAPP,WHIT",,,"SUB IN by RAPP,WHIT",2
11:38,,,,,"SUB OUT by BOMMARITO,BEAU",,,"SUB OUT by BOMMARITO,BEAU",2
11:38,,,,,"SUB OUT by BAITEY,GEBEREAL",,,"SUB OUT by BAITEY,GEBEREAL",2
11:14,"FOUL  by DENEKA,HARRISON",,,,,,,"FOUL  by DENEKA,HARRISON",2
11:14,,45 (+1),,44,"GOOD FT by TRAWICK,WILL",EUM 45-44 (+1),,"GOOD FT by TRAWICK,WILL",2
11:14,,45,,45,"GOOD FT by TRAWICK,WILL",EUM 45-45 (0),,"GOOD FT by TRAWICK,WILL",2
11:14,,,,,"SUB IN by GIGAX,ADAM",,,"SUB IN by GIGAX,ADAM",2
11:14,,,,,"SUB OUT by TERRY,JONATHAN",,,"SUB OUT by TERRY,JONATHAN",2
10:52,"GOOD JUMPER by DENEKA,HARRISON(in the paint)",47 (+2),,45,,BSC 47-45 (+2),,"GOOD JUMPER by DENEKA,HARRISON(in the paint)",2
--,"ASSIST  by WELCH,ROSS",,,,,,,"ASSIST  by WELCH,ROSS",2
10:38,,,,,"MISS JUMPER by TRAWICK,WILL",,,"MISS JUMPER by TRAWICK,WILL",2
--,"REBOUND DEF by AVERY,ALEX",,,,,,,"REBOUND DEF by AVERY,ALEX",2
10:25,"MISS LAYUP by DENEKA,HARRISON",,,,,,,"MISS LAYUP by DENEKA,HARRISON",2
--,"REBOUND OFF by DENEKA,HARRISON",,,,,,,"REBOUND OFF by DENEKA,HARRISON",2
10:21,,,,,"FOUL  by GIGAX,ADAM",,,"FOUL  by GIGAX,ADAM",2
10:21,"GOOD FT by DENEKA,HARRISON",48 (+3),,45,,BSC 48-45 (+3),,"GOOD FT by DENEKA,HARRISON",2
10:21,"GOOD FT by DENEKA,HARRISON",49 (+4),,45,,BSC 49-45 (+4),,"GOOD FT by DENEKA,HARRISON",2
10:21,,,,,"SUB IN by TERRY,JONATHAN",,,"SUB IN by TERRY,JONATHAN",2
10:21,,,,,"SUB OUT by GIGAX,ADAM",,,"SUB OUT by GIGAX,ADAM",2
10:02,,,,,"MISS 3PTR by TERRY,JONATHAN",,,"MISS 3PTR by TERRY,JONATHAN",2
--,"REBOUND DEF by WELCH,ROSS",,,,,,,"REBOUND DEF by WELCH,ROSS",2
09:42,"TURNOVER  by AVERY,ALEX",,,,,,,"TURNOVER  by AVERY,ALEX",2
09:41,,,,,"STEAL  by DAGUE,AUSTIN",,,"STEAL  by DAGUE,AUSTIN",2
09:35,,,,,"MISS LAYUP by TERRY,JONATHAN",,,"MISS LAYUP by TERRY,JONATHAN",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
09:20,,,,,"MISS 3PTR by RAPP,WHIT",,,"MISS 3PTR by RAPP,WHIT",2
--,"REBOUND DEF by THOM,IAN",,,,,,,"REBOUND DEF by THOM,IAN",2
09:11,"GOOD 3PTR by WELCH,ROSS",52 (+7),,45,,BSC 52-45 (+7),,"GOOD 3PTR by WELCH,ROSS",2
--,"ASSIST  by THOM,IAN",,,,,,,"ASSIST  by THOM,IAN",2
08:48,,,,,"MISS JUMPER by DAGUE,AUSTIN",,,"MISS JUMPER by DAGUE,AUSTIN",2
--,"REBOUND DEF by DENEKA,HARRISON",,,,,,,"REBOUND DEF by DENEKA,HARRISON",2
08:47,"SUB IN by MCLEAN,JAMES",,,,,,,"SUB IN by MCLEAN,JAMES",2
08:47,"SUB OUT by LEWIS,EVAN",,,,,,,"SUB OUT by LEWIS,EVAN",2
08:42,"TURNOVER  by THOM,IAN",,,,,,,"TURNOVER  by THOM,IAN",2
08:32,,,,,"MISS 3PTR by TERRY,JONATHAN",,,"MISS 3PTR by TERRY,JONATHAN",2
--,,,,,"REBOUND OFF by TRAWICK,WILL",,,"REBOUND OFF by TRAWICK,WILL",2
08:27,,52 (+5),,47,"GOOD JUMPER by TRAWICK,WILL(in the paint)",EUM 52-47 (+5),,"GOOD JUMPER by TRAWICK,WILL(in the paint)",2
08:01,"MISS JUMPER by MCLEAN,JAMES",,,,,,,"MISS JUMPER by MCLEAN,JAMES",2
08:01,,,,,"BLOCK  by DAGUE,AUSTIN",,,"BLOCK  by DAGUE,AUSTIN",2
--,"REBOUND OFF by THOM,IAN",,,,,,,"REBOUND OFF by THOM,IAN",2
07:56,"MISS LAYUP by THOM,IAN",,,,,,,"MISS LAYUP by THOM,IAN",2
--,"REBOUND OFF by THOM,IAN",,,,,,,"REBOUND OFF by THOM,IAN",2
07:54,"GOOD LAYUP by THOM,IAN(in the paint)",54 (+7),,47,,BSC 54-47 (+7),,"GOOD LAYUP by THOM,IAN(in the paint)",2
07:36,,54 (+4),,50,"GOOD 3PTR by TERRY,JONATHAN",EUM 54-50 (+4),,"GOOD 3PTR by TERRY,JONATHAN",2
--,,,,,"ASSIST  by RAO,DAVIS",,,"ASSIST  by RAO,DAVIS",2
07:03,"MISS 3PTR by THOM,IAN",,,,,,,"MISS 3PTR by THOM,IAN",2
--,"REBOUND OFF by AVERY,ALEX",,,,,,,"REBOUND OFF by AVERY,ALEX",2
06:58,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
06:58,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
06:50,"SUB IN by RUDAK,MATTY",,,,,,,"SUB IN by RUDAK,MATTY",2
06:50,"SUB OUT by DENEKA,HARRISON",,,,,,,"SUB OUT by DENEKA,HARRISON",2
06:39,"GOOD 3PTR by WELCH,ROSS",57 (+7),,50,,BSC 57-50 (+7),,"GOOD 3PTR by WELCH,ROSS",2
--,"ASSIST  by MCLEAN,JAMES",,,,,,,"ASSIST  by MCLEAN,JAMES",2
06:26,,,,,"MISS 3PTR by RAO,DAVIS",,,"MISS 3PTR by RAO,DAVIS",2
--,"REBOUND DEF by MCLEAN,JAMES",,,,,,,"REBOUND DEF by MCLEAN,JAMES",2
06:08,"FOUL  by RUDAK,MATTY",,,,,,,"FOUL  by RUDAK,MATTY",2
06:08,"TURNOVER  by RUDAK,MATTY",,,,,,,"TURNOVER  by RUDAK,MATTY",2
06:08,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
06:08,,,,,"SUB IN by GIGAX,ADAM",,,"SUB IN by GIGAX,ADAM",2
06:08,,,,,"SUB OUT by DAGUE,AUSTIN",,,"SUB OUT by DAGUE,AUSTIN",2
05:44,,,,,"MISS 3PTR by TERRY,JONATHAN",,,"MISS 3PTR by TERRY,JONATHAN",2
--,,,,,"REBOUND OFF by TRAWICK,WILL",,,"REBOUND OFF by TRAWICK,WILL",2
05:35,,57 (+5),,52,"GOOD LAYUP by TRAWICK,WILL(in the paint)",EUM 57-52 (+5),,"GOOD LAYUP by TRAWICK,WILL(in the paint)",2
05:34,"FOUL  by MCLEAN,JAMES",,,,,,,"FOUL  by MCLEAN,JAMES",2
05:34,,,,,"MISS FT by TRAWICK,WILL",,,"MISS FT by TRAWICK,WILL",2
--,,,,,"REBOUND OFF by GIGAX,ADAM",,,"REBOUND OFF by GIGAX,ADAM",2
05:29,,57 (+3),,54,"GOOD LAYUP by TRAWICK,WILL(in the paint)",EUM 57-54 (+3),,"GOOD LAYUP by TRAWICK,WILL(in the paint)",2
05:08,"GOOD LAYUP by RUDAK,MATTY(in the paint)",59 (+5),,54,,BSC 59-54 (+5),,"GOOD LAYUP by RUDAK,MATTY(in the paint)",2
--,"ASSIST  by THOM,IAN",,,,,,,"ASSIST  by THOM,IAN",2
04:55,,,,,"MISS 3PTR by GIGAX,ADAM",,,"MISS 3PTR by GIGAX,ADAM",2
--,"REBOUND DEF by AVERY,ALEX",,,,,,,"REBOUND DEF by AVERY,ALEX",2
04:28,,,,,"FOUL  by TRAWICK,WILL",,,"FOUL  by TRAWICK,WILL",2
04:28,"MISS FT by MCLEAN,JAMES",,,,,,,"MISS FT by MCLEAN,JAMES",2
--,,,,,"REBOUND DEF by GIGAX,ADAM",,,"REBOUND DEF by GIGAX,ADAM",2
04:28,,,,,"SUB IN by DAGUE,AUSTIN",,,"SUB IN by DAGUE,AUSTIN",2
04:28,,,,,"SUB OUT by TRAWICK,WILL",,,"SUB OUT by TRAWICK,WILL",2
04:13,,59 (+3),,56,"GOOD LAYUP by TERRY,JONATHAN(in the paint)",EUM 59-56 (+3),,"GOOD LAYUP by TERRY,JONATHAN(in the paint)",2
04:12,"FOUL  by THOM,IAN",,,,,,,"FOUL  by THOM,IAN",2
04:12,,59 (+2),,57,"GOOD FT by TERRY,JONATHAN",EUM 59-57 (+2),,"GOOD FT by TERRY,JONATHAN",2
04:12,"SUB IN by DENEKA,HARRISON",,,,,,,"SUB IN by DENEKA,HARRISON",2
04:12,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
04:12,"SUB OUT by RUDAK,MATTY",,,,,,,"SUB OUT by RUDAK,MATTY",2
04:12,"SUB OUT by MCLEAN,JAMES",,,,,,,"SUB OUT by MCLEAN,JAMES",2
04:12,,,,,"SUB IN by BAITEY,GEBEREAL",,,"SUB IN by BAITEY,GEBEREAL",2
04:12,,,,,"SUB OUT by GIGAX,ADAM",,,"SUB OUT by GIGAX,ADAM",2
03:52,"GOOD LAYUP by DENEKA,HARRISON(in the paint)",61 (+4),,57,,BSC 61-57 (+4),,"GOOD LAYUP by DENEKA,HARRISON(in the paint)",2
--,"ASSIST  by LEWIS,EVAN",,,,,,,"ASSIST  by LEWIS,EVAN",2
03:38,,61 (+2),,59,"GOOD LAYUP by BAITEY,GEBEREAL(in the paint)",EUM 61-59 (+2),,"GOOD LAYUP by BAITEY,GEBEREAL(in the paint)",2
03:35,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
03:35,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
03:35,,,,,"SUB IN by GIGAX,ADAM",,,"SUB IN by GIGAX,ADAM",2
03:35,,,,,"SUB OUT by BAITEY,GEBEREAL",,,"SUB OUT by BAITEY,GEBEREAL",2
03:13,,,,,"FOUL  by DAGUE,AUSTIN",,,"FOUL  by DAGUE,AUSTIN",2
03:13,"GOOD FT by AVERY,ALEX",62 (+3),,59,,BSC 62-59 (+3),,"GOOD FT by AVERY,ALEX",2
03:13,"GOOD FT by AVERY,ALEX",63 (+4),,59,,BSC 63-59 (+4),,"GOOD FT by AVERY,ALEX",2
02:53,,,,,"MISS 3PTR by TERRY,JONATHAN",,,"MISS 3PTR by TERRY,JONATHAN",2
--,,,,,"REBOUND OFF by GIGAX,ADAM",,,"REBOUND OFF by GIGAX,ADAM",2
02:49,"FOUL  by DENEKA,HARRISON",,,,,,,"FOUL  by DENEKA,HARRISON",2
02:49,,63 (+3),,60,"GOOD FT by GIGAX,ADAM",EUM 63-60 (+3),,"GOOD FT by GIGAX,ADAM",2
02:49,,63 (+2),,61,"GOOD FT by GIGAX,ADAM",EUM 63-61 (+2),,"GOOD FT by GIGAX,ADAM",2
02:37,"GOOD LAYUP by AVERY,ALEX(in the paint)",65 (+4),,61,,BSC 65-61 (+4),,"GOOD LAYUP by AVERY,ALEX(in the paint)",2
--,"ASSIST  by LEWIS,EVAN",,,,,,,"ASSIST  by LEWIS,EVAN",2
02:36,,,,,"FOUL  by DAGUE,AUSTIN",,,"FOUL  by DAGUE,AUSTIN",2
02:36,"GOOD FT by AVERY,ALEX",66 (+5),,61,,BSC 66-61 (+5),,"GOOD FT by AVERY,ALEX",2
02:36,,,,,"SUB IN by BOMMARITO,BEAU",,,"SUB IN by BOMMARITO,BEAU",2
02:36,,,,,"SUB OUT by DAGUE,AUSTIN",,,"SUB OUT by DAGUE,AUSTIN",2
02:24,"FOUL  by DENEKA,HARRISON",,,,,,,"FOUL  by DENEKA,HARRISON",2
02:24,,66 (+4),,62,"GOOD FT by GIGAX,ADAM",EUM 66-62 (+4),,"GOOD FT by GIGAX,ADAM",2
02:24,,66 (+3),,63,"GOOD FT by GIGAX,ADAM",EUM 66-63 (+3),,"GOOD FT by GIGAX,ADAM",2
02:24,,,,,"SUB IN by BAITEY,GEBEREAL",,,"SUB IN by BAITEY,GEBEREAL",2
02:24,,,,,"SUB OUT by BOMMARITO,BEAU",,,"SUB OUT by BOMMARITO,BEAU",2
02:11,"MISS 3PTR by THOM,IAN",,,,,,,"MISS 3PTR by THOM,IAN",2
--,,,,,"REBOUND DEF by TERRY,JONATHAN",,,"REBOUND DEF by TERRY,JONATHAN",2
02:01,"FOUL  by AVERY,ALEX",,,,,,,"FOUL  by AVERY,ALEX",2
02:01,,,,,"MISS FT by RAPP,WHIT",,,"MISS FT by RAPP,WHIT",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
02:01,,66 (+2),,64,"GOOD FT by RAPP,WHIT",EUM 66-64 (+2),,"GOOD FT by RAPP,WHIT",2
01:40,"MISS 3PTR by DENEKA,HARRISON",,,,,,,"MISS 3PTR by DENEKA,HARRISON",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
01:38,"FOUL  by AVERY,ALEX",,,,,,,"FOUL  by AVERY,ALEX",2
01:38,,66 (+1),,65,"GOOD FT by GIGAX,ADAM",EUM 66-65 (+1),,"GOOD FT by GIGAX,ADAM",2
01:38,,66,,66,"GOOD FT by GIGAX,ADAM",EUM 66-66 (0),,"GOOD FT by GIGAX,ADAM",2
01:19,"GOOD LAYUP by AVERY,ALEX(in the paint)",68 (+2),,66,,BSC 68-66 (+2),,"GOOD LAYUP by AVERY,ALEX(in the paint)",2
01:17,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
01:07,"FOUL  by LEWIS,EVAN",,,,,,,"FOUL  by LEWIS,EVAN",2
01:07,,68 (+1),,67,"GOOD FT by GIGAX,ADAM",EUM 68-67 (+1),,"GOOD FT by GIGAX,ADAM",2
01:07,,68,,68,"GOOD FT by GIGAX,ADAM",EUM 68-68 (0),,"GOOD FT by GIGAX,ADAM",2
00:47,"GOOD LAYUP by WELCH,ROSS(in the paint)",70 (+2),,68,,BSC 70-68 (+2),,"GOOD LAYUP by WELCH,ROSS(in the paint)",2
00:34,,70,,70,"GOOD JUMPER by RAO,DAVIS",EUM 70-70 (0),,"GOOD JUMPER by RAO,DAVIS",2
00:27,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:06,"MISS LAYUP by THOM,IAN",,,,,,,"MISS LAYUP by THOM,IAN",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
00:04,"MISS JUMPER by WELCH,ROSS",,,,,,,"MISS JUMPER by WELCH,ROSS",2
--,,,,,"REBOUND DEF by TERRY,JONATHAN",,,"REBOUND DEF by TERRY,JONATHAN",2
05:00,,,,,"SUB IN by AVANT,DONALD",,,"SUB IN by AVANT,DONALD",3
05:00,,,,,"SUB IN by BAITEY,GEBEREAL",,,"SUB IN by BAITEY,GEBEREAL",3
05:00,,,,,"SUB IN by TERRY,JONATHAN",,,"SUB IN by TERRY,JONATHAN",3
05:00,,,,,"SUB OUT by DAGUE,AUSTIN",,,"SUB OUT by DAGUE,AUSTIN",3
05:00,,,,,"SUB OUT by TRAWICK,WILL",,,"SUB OUT by TRAWICK,WILL",3
05:00,,,,,"SUB OUT by GIGAX,ADAM",,,"SUB OUT by GIGAX,ADAM",3
04:44,,,,,"FOUL  by AVANT,DONALD",,,"FOUL  by AVANT,DONALD",3
04:44,"GOOD FT by THOM,IAN",71 (+1),,70,,BSC 71-70 (+1),,"GOOD FT by THOM,IAN",3
04:44,"GOOD FT by THOM,IAN",72 (+2),,70,,BSC 72-70 (+2),,"GOOD FT by THOM,IAN",3
04:44,,,,,"SUB IN by GIGAX,ADAM",,,"SUB IN by GIGAX,ADAM",3
04:44,,,,,"SUB OUT by AVANT,DONALD",,,"SUB OUT by AVANT,DONALD",3
04:35,,,,,"MISS 3PTR by BAITEY,GEBEREAL",,,"MISS 3PTR by BAITEY,GEBEREAL",3
--,"REBOUND DEF by WELCH,ROSS",,,,,,,"REBOUND DEF by WELCH,ROSS",3
04:16,"TURNOVER  by AVERY,ALEX",,,,,,,"TURNOVER  by AVERY,ALEX",3
04:16,,,,,"SUB IN by BOMMARITO,BEAU",,,"SUB IN by BOMMARITO,BEAU",3
04:16,,,,,"SUB OUT by BAITEY,GEBEREAL",,,"SUB OUT by BAITEY,GEBEREAL",3
03:54,,72,,72,"GOOD JUMPER by RAO,DAVIS",EUM 72-72 (0),,"GOOD JUMPER by RAO,DAVIS",3
03:26,"GOOD LAYUP by AVERY,ALEX(in the paint)",74 (+2),,72,,BSC 74-72 (+2),,"GOOD LAYUP by AVERY,ALEX(in the paint)",3
--,"ASSIST  by WELCH,ROSS",,,,,,,"ASSIST  by WELCH,ROSS",3
03:18,,74,,75 (+1),"GOOD 3PTR by BOMMARITO,BEAU(fastbreak)",EUM 74-75 (-1),,"GOOD 3PTR by BOMMARITO,BEAU(fastbreak)",3
--,,,,,"ASSIST  by TERRY,JONATHAN",,,"ASSIST  by TERRY,JONATHAN",3
02:52,"MISS JUMPER by AVERY,ALEX",,,,,,,"MISS JUMPER by AVERY,ALEX",3
--,,,,,"REBOUND DEF by RAPP,WHIT",,,"REBOUND DEF by RAPP,WHIT",3
02:50,"FOUL  by THOM,IAN",,,,,,,"FOUL  by THOM,IAN",3
02:50,,74,,76 (+2),"GOOD FT by RAPP,WHIT",EUM 74-76 (-2),,"GOOD FT by RAPP,WHIT",3
02:50,,74,,77 (+3),"GOOD FT by RAPP,WHIT",EUM 74-77 (-3),,"GOOD FT by RAPP,WHIT",3
02:29,,,,,"FOUL  by RAPP,WHIT",,,"FOUL  by RAPP,WHIT",3
02:29,"GOOD FT by LEWIS,EVAN",75,,77 (+2),,BSC 75-77 (-2),,"GOOD FT by LEWIS,EVAN",3
02:29,"GOOD FT by LEWIS,EVAN",76,,77 (+1),,BSC 76-77 (-1),,"GOOD FT by LEWIS,EVAN",3
02:29,"SUB IN by MCLEAN,JAMES",,,,,,,"SUB IN by MCLEAN,JAMES",3
02:29,"SUB OUT by DENEKA,HARRISON",,,,,,,"SUB OUT by DENEKA,HARRISON",3
02:10,,76,,79 (+3),"GOOD LAYUP by TERRY,JONATHAN(in the paint)",EUM 76-79 (-3),,"GOOD LAYUP by TERRY,JONATHAN(in the paint)",3
01:44,"MISS 3PTR by MCLEAN,JAMES",,,,,,,"MISS 3PTR by MCLEAN,JAMES",3
--,"REBOUND OFF by WELCH,ROSS",,,,,,,"REBOUND OFF by WELCH,ROSS",3
01:40,"MISS 3PTR by WELCH,ROSS",,,,,,,"MISS 3PTR by WELCH,ROSS",3
--,,,,,"REBOUND DEF by TERRY,JONATHAN",,,"REBOUND DEF by TERRY,JONATHAN",3
01:14,,,,,"MISS 3PTR by GIGAX,ADAM",,,"MISS 3PTR by GIGAX,ADAM",3
--,"REBOUND DEF by LEWIS,EVAN",,,,,,,"REBOUND DEF by LEWIS,EVAN",3
00:50,"GOOD LAYUP by AVERY,ALEX(in the paint)",78,,79 (+1),,BSC 78-79 (-1),,"GOOD LAYUP by AVERY,ALEX(in the paint)",3
00:23,,,,,"MISS 3PTR by TERRY,JONATHAN",,,"MISS 3PTR by TERRY,JONATHAN",3
--,,,,,"REBOUND OFF by GIGAX,ADAM",,,"REBOUND OFF by GIGAX,ADAM",3
00:15,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3
00:12,"FOUL  by WELCH,ROSS",,,,,,,"FOUL  by WELCH,ROSS",3
00:12,,,,,"MISS FT by RAPP,WHIT",,,"MISS FT by RAPP,WHIT",3
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3
00:12,,78,,80 (+2),"GOOD FT by RAPP,WHIT",EUM 78-80 (-2),,"GOOD FT by RAPP,WHIT",3
00:02,"TURNOVER  by AVERY,ALEX",,,,,,,"TURNOVER  by AVERY,ALEX",3
00:02,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3
00:02,"FOUL  by AVERY,ALEX",,,,,,,"FOUL  by AVERY,ALEX",3
00:02,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,3
00:02,,78,,81 (+3),"GOOD FT by RAO,DAVIS",EUM 78-81 (-3),,"GOOD FT by RAO,DAVIS",3
00:02,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,3
00:02,FOUL TECH by TEAM,,,,,,,FOUL TECH by TEAM,3
