Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
16:28,"SUB IN by WESLEY,TYLER",,,,,,,"SUB IN by WESLEY,TYLER",2
16:28,"SUB OUT by SCINTA,BLAKE",,,,,,,"SUB OUT by SCINTA,BLAKE",2
16:20,"FOUL  by GRUBER,SAM",,,,,,,"FOUL  by GRUBER,SAM",2
16:04,,34,,41 (+7),"GOOD LAYUP by THOM,IAN(in the paint)",BSC 34-41 (+7),,"GOOD LAYUP by THOM,IAN(in the paint)",2
--,,,,,"ASSIST  by AVERY,ALEX",,,"ASSIST  by AVERY,ALEX",2
15:43,"MISS LAYUP by WESLEY,TYLER",,,,,,,"MISS LAYUP by WESLEY,TYLER",2
--,,,,,"REBOUND DEF by AVERY,ALEX",,,"REBOUND DEF by AVERY,ALEX",2
15:36,,,,,"MISS LAYUP by LEWIS,EVAN",,,"MISS LAYUP by LEWIS,EVAN",2
--,"REBOUND DEF by WESLEY,TYLER",,,,,,,"REBOUND DEF by WESLEY,TYLER",2
15:30,"GOOD 3PTR by GUMP,MATT",37,,41 (+4),,CENTRE 37-41 (+4),,"GOOD 3PTR by GUMP,MATT",2
--,"ASSIST  by SINE,TUCKER",,,,,,,"ASSIST  by SINE,TUCKER",2
15:12,"SUB IN by SCHMUCKER,ZACH",,,,,,,"SUB IN by SCHMUCKER,ZACH",2
15:12,"SUB IN by EBERT,CARSON",,,,,,,"SUB IN by EBERT,CARSON",2
15:12,"SUB OUT by GUMP,MATT",,,,,,,"SUB OUT by GUMP,MATT",2
15:12,"SUB OUT by SINE,TUCKER",,,,,,,"SUB OUT by SINE,TUCKER",2
15:00,"FOUL  by SCHMUCKER,ZACH",,,,,,,"FOUL  by SCHMUCKER,ZACH",2
15:00,,,,,"MISS FT by THOM,IAN",,,"MISS FT by THOM,IAN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
14:58,,37,,42 (+5),"GOOD FT by THOM,IAN",BSC 37-42 (+5),,"GOOD FT by THOM,IAN",2
14:58,"SUB IN by REPISHTI,BRYAN",,,,,,,"SUB IN by REPISHTI,BRYAN",2
14:58,"SUB OUT by EBERT,CARSON",,,,,,,"SUB OUT by EBERT,CARSON",2
14:58,,,,,"SUB IN by MCLEAN,JAMES",,,"SUB IN by MCLEAN,JAMES",2
14:58,,,,,"SUB OUT by LEWIS,EVAN",,,"SUB OUT by LEWIS,EVAN",2
14:33,"MISS JUMPER by SCHMUCKER,ZACH",,,,,,,"MISS JUMPER by SCHMUCKER,ZACH",2
--,,,,,"REBOUND DEF by DENEKA,HARRISON",,,"REBOUND DEF by DENEKA,HARRISON",2
14:24,,37,,45 (+8),"GOOD 3PTR by THOM,IAN",BSC 37-45 (+8),,"GOOD 3PTR by THOM,IAN",2
--,,,,,"ASSIST  by DENEKA,HARRISON",,,"ASSIST  by DENEKA,HARRISON",2
14:14,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
14:14,"SUB IN by SCINTA,BLAKE",,,,,,,"SUB IN by SCINTA,BLAKE",2
14:14,"SUB IN by GUMP,MATT",,,,,,,"SUB IN by GUMP,MATT",2
14:14,"SUB OUT by SCHMUCKER,ZACH",,,,,,,"SUB OUT by SCHMUCKER,ZACH",2
14:14,"SUB OUT by REPISHTI,BRYAN",,,,,,,"SUB OUT by REPISHTI,BRYAN",2
14:14,,,,,"SUB IN by RUDAK,MATTY",,,"SUB IN by RUDAK,MATTY",2
14:14,,,,,"SUB IN by CRAIN,JOHN",,,"SUB IN by CRAIN,JOHN",2
14:14,,,,,"SUB OUT by DENEKA,HARRISON",,,"SUB OUT by DENEKA,HARRISON",2
14:14,,,,,"SUB OUT by WELCH,ROSS",,,"SUB OUT by WELCH,ROSS",2
13:58,"MISS 3PTR by GRUBER,SAM",,,,,,,"MISS 3PTR by GRUBER,SAM",2
--,,,,,"REBOUND DEF by CRAIN,JOHN",,,"REBOUND DEF by CRAIN,JOHN",2
13:38,,,,,"MISS LAYUP by AVERY,ALEX",,,"MISS LAYUP by AVERY,ALEX",2
--,,,,,"REBOUND OFF by RUDAK,MATTY",,,"REBOUND OFF by RUDAK,MATTY",2
13:26,,37,,47 (+10),"GOOD LAYUP by RUDAK,MATTY(in the paint)",BSC 37-47 (+10),,"GOOD LAYUP by RUDAK,MATTY(in the paint)",2
--,,,,,"ASSIST  by CRAIN,JOHN",,,"ASSIST  by CRAIN,JOHN",2
13:04,"GOOD JUMPER by GUMP,MATT",39,,47 (+8),,CENTRE 39-47 (+8),,"GOOD JUMPER by GUMP,MATT",2
12:47,,39,,49 (+10),"GOOD LAYUP by THOM,IAN(in the paint)",BSC 39-49 (+10),,"GOOD LAYUP by THOM,IAN(in the paint)",2
12:36,,,,,"FOUL  by THOM,IAN",,,"FOUL  by THOM,IAN",2
12:36,"SUB IN by SINE,TUCKER",,,,,,,"SUB IN by SINE,TUCKER",2
12:36,"SUB OUT by GRIFFIN,JAROD",,,,,,,"SUB OUT by GRIFFIN,JAROD",2
12:36,,,,,"SUB IN by BARRON,MAC",,,"SUB IN by BARRON,MAC",2
12:36,,,,,"SUB IN by MURPHY,JUWAN",,,"SUB IN by MURPHY,JUWAN",2
12:36,,,,,"SUB OUT by AVERY,ALEX",,,"SUB OUT by AVERY,ALEX",2
12:36,,,,,"SUB OUT by THOM,IAN",,,"SUB OUT by THOM,IAN",2
12:20,,,,,"FOUL  by CRAIN,JOHN",,,"FOUL  by CRAIN,JOHN",2
12:20,"GOOD FT by SINE,TUCKER",40,,49 (+9),,CENTRE 40-49 (+9),,"GOOD FT by SINE,TUCKER",2
12:20,"GOOD FT by SINE,TUCKER",41,,49 (+8),,CENTRE 41-49 (+8),,"GOOD FT by SINE,TUCKER",2
12:01,,,,,"MISS JUMPER by MURPHY,JUWAN",,,"MISS JUMPER by MURPHY,JUWAN",2
--,"REBOUND DEF by SINE,TUCKER",,,,,,,"REBOUND DEF by SINE,TUCKER",2
11:44,"GOOD LAYUP by WESLEY,TYLER(in the paint)",43,,49 (+6),,CENTRE 43-49 (+6),,"GOOD LAYUP by WESLEY,TYLER(in the paint)",2
11:22,"FOUL  by SINE,TUCKER",,,,,,,"FOUL  by SINE,TUCKER",2
11:22,"SUB IN by GRIFFIN,JAROD",,,,,,,"SUB IN by GRIFFIN,JAROD",2
11:22,"SUB IN by EBERT,CARSON",,,,,,,"SUB IN by EBERT,CARSON",2
11:22,"SUB OUT by GUMP,MATT",,,,,,,"SUB OUT by GUMP,MATT",2
11:22,"SUB OUT by SINE,TUCKER",,,,,,,"SUB OUT by SINE,TUCKER",2
11:22,,,,,"SUB IN by LEWIS,EVAN",,,"SUB IN by LEWIS,EVAN",2
11:22,,,,,"SUB IN by WELCH,ROSS",,,"SUB IN by WELCH,ROSS",2
11:22,,,,,"SUB OUT by CRAIN,JOHN",,,"SUB OUT by CRAIN,JOHN",2
11:22,,,,,"SUB OUT by MURPHY,JUWAN",,,"SUB OUT by MURPHY,JUWAN",2
11:09,,,,,"MISS LAYUP by RUDAK,MATTY",,,"MISS LAYUP by RUDAK,MATTY",2
--,"REBOUND DEF by WESLEY,TYLER",,,,,,,"REBOUND DEF by WESLEY,TYLER",2
10:45,,,,,"FOUL  by RUDAK,MATTY",,,"FOUL  by RUDAK,MATTY",2
10:45,"GOOD FT by SCINTA,BLAKE",44,,49 (+5),,CENTRE 44-49 (+5),,"GOOD FT by SCINTA,BLAKE",2
10:45,"MISS FT by SCINTA,BLAKE",,,,,,,"MISS FT by SCINTA,BLAKE",2
--,,,,,"REBOUND DEF by LEWIS,EVAN",,,"REBOUND DEF by LEWIS,EVAN",2
10:45,,,,,"SUB IN by DENEKA,HARRISON",,,"SUB IN by DENEKA,HARRISON",2
10:45,,,,,"SUB IN by THOM,IAN",,,"SUB IN by THOM,IAN",2
10:45,,,,,"SUB OUT by BARRON,MAC",,,"SUB OUT by BARRON,MAC",2
10:45,,,,,"SUB OUT by MCLEAN,JAMES",,,"SUB OUT by MCLEAN,JAMES",2
10:18,"SUB IN by GUMP,MATT",,,,,,,"SUB IN by GUMP,MATT",2
10:18,"SUB OUT by GRUBER,SAM",,,,,,,"SUB OUT by GRUBER,SAM",2
10:14,,,,,"MISS 3PTR by THOM,IAN",,,"MISS 3PTR by THOM,IAN",2
--,"REBOUND DEF by SCINTA,BLAKE",,,,,,,"REBOUND DEF by SCINTA,BLAKE",2
09:49,"GOOD JUMPER by SCINTA,BLAKE(in the paint)",46,,49 (+3),,CENTRE 46-49 (+3),,"GOOD JUMPER by SCINTA,BLAKE(in the paint)",2
09:35,,,,,"TURNOVER  by THOM,IAN",,,"TURNOVER  by THOM,IAN",2
09:35,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
09:35,,,,,"SUB IN by AVERY,ALEX",,,"SUB IN by AVERY,ALEX",2
09:35,,,,,"SUB OUT by RUDAK,MATTY",,,"SUB OUT by RUDAK,MATTY",2
09:14,"GOOD 3PTR by GUMP,MATT",49,,49,,CENTRE 49-49 (0),,"GOOD 3PTR by GUMP,MATT",2
--,"ASSIST  by EBERT,CARSON",,,,,,,"ASSIST  by EBERT,CARSON",2
08:45,,,,,"TURNOVER  by LEWIS,EVAN",,,"TURNOVER  by LEWIS,EVAN",2
08:43,"STEAL  by SCINTA,BLAKE",,,,,,,"STEAL  by SCINTA,BLAKE",2
08:26,"MISS JUMPER by GRIFFIN,JAROD",,,,,,,"MISS JUMPER by GRIFFIN,JAROD",2
--,,,,,"REBOUND DEF by LEWIS,EVAN",,,"REBOUND DEF by LEWIS,EVAN",2
08:04,"FOUL  by WESLEY,TYLER",,,,,,,"FOUL  by WESLEY,TYLER",2
08:04,"SUB IN by SINE,TUCKER",,,,,,,"SUB IN by SINE,TUCKER",2
08:04,"SUB IN by GRUBER,SAM",,,,,,,"SUB IN by GRUBER,SAM",2
08:04,"SUB OUT by GRIFFIN,JAROD",,,,,,,"SUB OUT by GRIFFIN,JAROD",2
08:04,"SUB OUT by EBERT,CARSON",,,,,,,"SUB OUT by EBERT,CARSON",2
08:03,,,,,"MISS 3PTR by WELCH,ROSS",,,"MISS 3PTR by WELCH,ROSS",2
--,"REBOUND DEF by SCINTA,BLAKE",,,,,,,"REBOUND DEF by SCINTA,BLAKE",2
07:39,"MISS 3PTR by GUMP,MATT",,,,,,,"MISS 3PTR by GUMP,MATT",2
--,"REBOUND OFF by WESLEY,TYLER",,,,,,,"REBOUND OFF by WESLEY,TYLER",2
07:29,"MISS 3PTR by SINE,TUCKER",,,,,,,"MISS 3PTR by SINE,TUCKER",2
--,,,,,"REBOUND DEF by AVERY,ALEX",,,"REBOUND DEF by AVERY,ALEX",2
07:16,,49,,52 (+3),"GOOD 3PTR by LEWIS,EVAN",BSC 49-52 (+3),,"GOOD 3PTR by LEWIS,EVAN",2
--,,,,,"ASSIST  by WELCH,ROSS",,,"ASSIST  by WELCH,ROSS",2
06:46,"MISS LAYUP by GUMP,MATT",,,,,,,"MISS LAYUP by GUMP,MATT",2
--,,,,,"REBOUND DEF by AVERY,ALEX",,,"REBOUND DEF by AVERY,ALEX",2
06:26,,,,,"TURNOVER  by DENEKA,HARRISON",,,"TURNOVER  by DENEKA,HARRISON",2
06:26,"STEAL  by GRUBER,SAM",,,,,,,"STEAL  by GRUBER,SAM",2
06:26,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
06:26,"SUB IN by GRIFFIN,JAROD",,,,,,,"SUB IN by GRIFFIN,JAROD",2
06:26,"SUB OUT by GUMP,MATT",,,,,,,"SUB OUT by GUMP,MATT",2
06:10,,,,,"FOUL  by WELCH,ROSS",,,"FOUL  by WELCH,ROSS",2
06:10,"GOOD FT by SINE,TUCKER",50,,52 (+2),,CENTRE 50-52 (+2),,"GOOD FT by SINE,TUCKER",2
06:10,"GOOD FT by SINE,TUCKER",51,,52 (+1),,CENTRE 51-52 (+1),,"GOOD FT by SINE,TUCKER",2
06:10,,,,,"SUB IN by MCLEAN,JAMES",,,"SUB IN by MCLEAN,JAMES",2
06:10,,,,,"SUB OUT by LEWIS,EVAN",,,"SUB OUT by LEWIS,EVAN",2
05:45,,51,,54 (+3),"GOOD LAYUP by AVERY,ALEX(in the paint)",BSC 51-54 (+3),,"GOOD LAYUP by AVERY,ALEX(in the paint)",2
05:25,"MISS JUMPER by SCINTA,BLAKE",,,,,,,"MISS JUMPER by SCINTA,BLAKE",2
--,,,,,"REBOUND DEF by AVERY,ALEX",,,"REBOUND DEF by AVERY,ALEX",2
04:59,,,,,"MISS JUMPER by AVERY,ALEX",,,"MISS JUMPER by AVERY,ALEX",2
--,"REBOUND DEF by GRUBER,SAM",,,,,,,"REBOUND DEF by GRUBER,SAM",2
04:54,"TURNOVER  by GRUBER,SAM",,,,,,,"TURNOVER  by GRUBER,SAM",2
04:54,,,,,"STEAL  by THOM,IAN",,,"STEAL  by THOM,IAN",2
04:52,"FOUL  by GRUBER,SAM",,,,,,,"FOUL  by GRUBER,SAM",2
04:52,,51,,55 (+4),"GOOD FT by THOM,IAN",BSC 51-55 (+4),,"GOOD FT by THOM,IAN",2
04:52,,51,,56 (+5),"GOOD FT by THOM,IAN",BSC 51-56 (+5),,"GOOD FT by THOM,IAN",2
04:52,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
04:52,"SUB IN by GUMP,MATT",,,,,,,"SUB IN by GUMP,MATT",2
04:52,"SUB OUT by GRUBER,SAM",,,,,,,"SUB OUT by GRUBER,SAM",2
04:52,,,,,"SUB IN by RUDAK,MATTY",,,"SUB IN by RUDAK,MATTY",2
04:52,,,,,"SUB OUT by AVERY,ALEX",,,"SUB OUT by AVERY,ALEX",2
04:42,"GOOD 3PTR by SINE,TUCKER",54,,56 (+2),,CENTRE 54-56 (+2),,"GOOD 3PTR by SINE,TUCKER",2
--,"ASSIST  by SCINTA,BLAKE",,,,,,,"ASSIST  by SCINTA,BLAKE",2
04:25,,54,,59 (+5),"GOOD 3PTR by WELCH,ROSS",BSC 54-59 (+5),,"GOOD 3PTR by WELCH,ROSS",2
--,,,,,"ASSIST  by THOM,IAN",,,"ASSIST  by THOM,IAN",2
04:00,"GOOD LAYUP by WESLEY,TYLER(in the paint)",56,,59 (+3),,CENTRE 56-59 (+3),,"GOOD LAYUP by WESLEY,TYLER(in the paint)",2
--,"ASSIST  by SINE,TUCKER",,,,,,,"ASSIST  by SINE,TUCKER",2
04:00,,,,,"FOUL  by RUDAK,MATTY",,,"FOUL  by RUDAK,MATTY",2
04:00,"MISS FT by WESLEY,TYLER",,,,,,,"MISS FT by WESLEY,TYLER",2
--,,,,,"REBOUND DEF by DENEKA,HARRISON",,,"REBOUND DEF by DENEKA,HARRISON",2
03:50,,,,,"MISS LAYUP by THOM,IAN",,,"MISS LAYUP by THOM,IAN",2
03:50,"BLOCK  by WESLEY,TYLER",,,,,,,"BLOCK  by WESLEY,TYLER",2
--,"REBOUND DEF by WESLEY,TYLER",,,,,,,"REBOUND DEF by WESLEY,TYLER",2
03:25,"FOUL  by GRIFFIN,JAROD",,,,,,,"FOUL  by GRIFFIN,JAROD",2
03:25,"TURNOVER  by GRIFFIN,JAROD",,,,,,,"TURNOVER  by GRIFFIN,JAROD",2
03:25,,,,,"SUB IN by AVERY,ALEX",,,"SUB IN by AVERY,ALEX",2
03:25,,,,,"SUB OUT by RUDAK,MATTY",,,"SUB OUT by RUDAK,MATTY",2
03:18,"FOUL  by GRIFFIN,JAROD",,,,,,,"FOUL  by GRIFFIN,JAROD",2
03:13,,56,,60 (+4),"GOOD FT by THOM,IAN",BSC 56-60 (+4),,"GOOD FT by THOM,IAN",2
03:13,,56,,61 (+5),"GOOD FT by THOM,IAN",BSC 56-61 (+5),,"GOOD FT by THOM,IAN",2
03:13,"SUB IN by GRUBER,SAM",,,,,,,"SUB IN by GRUBER,SAM",2
03:13,"SUB OUT by GRIFFIN,JAROD",,,,,,,"SUB OUT by GRIFFIN,JAROD",2
03:13,,,,,"SUB IN by LEWIS,EVAN",,,"SUB IN by LEWIS,EVAN",2
03:13,,,,,"SUB OUT by THOM,IAN",,,"SUB OUT by THOM,IAN",2
02:57,"GOOD 3PTR by SINE,TUCKER",59,,61 (+2),,CENTRE 59-61 (+2),,"GOOD 3PTR by SINE,TUCKER",2
02:35,,,,,"MISS LAYUP by AVERY,ALEX",,,"MISS LAYUP by AVERY,ALEX",2
--,"REBOUND DEF by SCINTA,BLAKE",,,,,,,"REBOUND DEF by SCINTA,BLAKE",2
02:27,"GOOD 3PTR by SINE,TUCKER",62 (+1),,61,,CENTRE 62-61 (-1),,"GOOD 3PTR by SINE,TUCKER",2
--,"ASSIST  by GRUBER,SAM",,,,,,,"ASSIST  by GRUBER,SAM",2
02:01,,,,,"MISS LAYUP by AVERY,ALEX",,,"MISS LAYUP by AVERY,ALEX",2
02:01,"BLOCK  by SCINTA,BLAKE",,,,,,,"BLOCK  by SCINTA,BLAKE",2
--,"REBOUND DEF by WESLEY,TYLER",,,,,,,"REBOUND DEF by WESLEY,TYLER",2
01:57,,,,,"FOUL  by MCLEAN,JAMES",,,"FOUL  by MCLEAN,JAMES",2
01:57,"GOOD FT by SINE,TUCKER",63 (+2),,61,,CENTRE 63-61 (-2),,"GOOD FT by SINE,TUCKER",2
01:57,"GOOD FT by SINE,TUCKER",64 (+3),,61,,CENTRE 64-61 (-3),,"GOOD FT by SINE,TUCKER",2
01:57,,,,,"SUB IN by THOM,IAN",,,"SUB IN by THOM,IAN",2
01:57,,,,,"SUB OUT by MCLEAN,JAMES",,,"SUB OUT by MCLEAN,JAMES",2
01:45,"FOUL  by WESLEY,TYLER",,,,,,,"FOUL  by WESLEY,TYLER",2
01:45,,,,,"MISS FT by AVERY,ALEX",,,"MISS FT by AVERY,ALEX",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
01:45,,64 (+2),,62,"GOOD FT by AVERY,ALEX",BSC 64-62 (-2),,"GOOD FT by AVERY,ALEX",2
01:45,,,,,"SUB IN by MCLEAN,JAMES",,,"SUB IN by MCLEAN,JAMES",2
01:45,,,,,"SUB OUT by THOM,IAN",,,"SUB OUT by THOM,IAN",2
01:38,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
01:14,"MISS JUMPER by SCINTA,BLAKE",,,,,,,"MISS JUMPER by SCINTA,BLAKE",2
--,,,,,"REBOUND DEF by LEWIS,EVAN",,,"REBOUND DEF by LEWIS,EVAN",2
00:57,,64,,65 (+1),"GOOD 3PTR by WELCH,ROSS",BSC 64-65 (+1),,"GOOD 3PTR by WELCH,ROSS",2
--,,,,,"ASSIST  by LEWIS,EVAN",,,"ASSIST  by LEWIS,EVAN",2
00:37,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",66 (+1),,65,,CENTRE 66-65 (-1),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",2
00:26,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:26,"SUB IN by GRIFFIN,JAROD",,,,,,,"SUB IN by GRIFFIN,JAROD",2
00:26,"SUB OUT by GRUBER,SAM",,,,,,,"SUB OUT by GRUBER,SAM",2
00:26,,,,,"SUB IN by THOM,IAN",,,"SUB IN by THOM,IAN",2
00:26,,,,,"SUB OUT by MCLEAN,JAMES",,,"SUB OUT by MCLEAN,JAMES",2
00:10,"FOUL  by SCINTA,BLAKE",,,,,,,"FOUL  by SCINTA,BLAKE",2
00:10,,66,,66,"GOOD FT by AVERY,ALEX",BSC 66-66 (0),,"GOOD FT by AVERY,ALEX",2
00:10,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:10,,66,,67 (+1),"GOOD FT by AVERY,ALEX",BSC 66-67 (+1),,"GOOD FT by AVERY,ALEX",2
00:10,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:10,,,,,"SUB IN by MCLEAN,JAMES",,,"SUB IN by MCLEAN,JAMES",2
00:10,,,,,"SUB OUT by THOM,IAN",,,"SUB OUT by THOM,IAN",2
00:00,"MISS 3PTR by SINE,TUCKER",,,,,,,"MISS 3PTR by SINE,TUCKER",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
