Time Remaining,OU,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
18:48,,,,,"FOUL  by JONUS,JASEN",,,"FOUL  by JONUS,JASEN",2
18:31,"TURNOVER  by MOLINET,CHRISTIAN",,,,,,,"TURNOVER  by MOLINET,CHRISTIAN",2
18:18,,42,,53 (+11),"GOOD 3PTR by JONUS,JASEN",BSC 42-53 (+11),,"GOOD 3PTR by JONUS,JASEN",2
--,,,,,"ASSIST  by WHITE,BLAISE",,,"ASSIST  by WHITE,BLAISE",2
18:03,"MISS 3PTR by PURDY,SAM",,,,,,,"MISS 3PTR by PURDY,SAM",2
--,,,,,"REBOUND DEF by WHITE,BLAISE",,,"REBOUND DEF by WHITE,BLAISE",2
17:47,,,,,"MISS 3PTR by KEGARISE,KEVIN",,,"MISS 3PTR by KEGARISE,KEVIN",2
--,"REBOUND DEF by PITTS,ALEC",,,,,,,"REBOUND DEF by PITTS,ALEC",2
17:35,"MISS JUMPER by STEIOFF,ANDREW",,,,,,,"MISS JUMPER by STEIOFF,ANDREW",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
17:29,"MISS JUMPER by PITTS,ALEC",,,,,,,"MISS JUMPER by PITTS,ALEC",2
--,,,,,"REBOUND DEF by WHITE,BLAISE",,,"REBOUND DEF by WHITE,BLAISE",2
17:11,,,,,"MISS 3PTR by WHITE,BLAISE",,,"MISS 3PTR by WHITE,BLAISE",2
--,"REBOUND DEF by MOLINET,CHRISTIAN",,,,,,,"REBOUND DEF by MOLINET,CHRISTIAN",2
16:59,"MISS LAYUP by PURDY,SAM",,,,,,,"MISS LAYUP by PURDY,SAM",2
--,"REBOUND OFF by STEIOFF,ANDREW",,,,,,,"REBOUND OFF by STEIOFF,ANDREW",2
16:56,"GOOD TIPIN by STEIOFF,ANDREW(in the paint)",42,,53 (+11),,OU 42-53 (+11),,"GOOD TIPIN by STEIOFF,ANDREW(in the paint)",2
16:41,,,,,"MISS LAYUP by KEGARISE,KEVIN",,,"MISS LAYUP by KEGARISE,KEVIN",2
--,"REBOUND DEF by MOLINET,CHRISTIAN",,,,,,,"REBOUND DEF by MOLINET,CHRISTIAN",2
16:32,"MISS LAYUP by PITTS,ALEC",,,,,,,"MISS LAYUP by PITTS,ALEC",2
--,,,,,"REBOUND DEF by HENRY,COLIN",,,"REBOUND DEF by HENRY,COLIN",2
16:23,,,,,"MISS 3PTR by JONUS,JASEN",,,"MISS 3PTR by JONUS,JASEN",2
--,"REBOUND DEF by JOVAAG,BRANDEN",,,,,,,"REBOUND DEF by JOVAAG,BRANDEN",2
16:03,"GOOD JUMPER by STEIOFF,ANDREW(in the paint)",44,,53 (+9),,OU 44-53 (+9),,"GOOD JUMPER by STEIOFF,ANDREW(in the paint)",2
16:03,,,,,"FOUL  by RICHARDS,ZAC",,,"FOUL  by RICHARDS,ZAC",2
16:03,"MISS FT by STEIOFF,ANDREW",,,,,,,"MISS FT by STEIOFF,ANDREW",2
--,,,,,"REBOUND DEF by LEE,CALEB",,,"REBOUND DEF by LEE,CALEB",2
16:03,"SUB IN by PITTS,ALEC",,,,,,,"SUB IN by PITTS,ALEC",2
16:03,"SUB OUT by CERONE,TYLER",,,,,,,"SUB OUT by CERONE,TYLER",2
16:03,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",2
16:03,,,,,"SUB IN by LEE,CALEB",,,"SUB IN by LEE,CALEB",2
16:03,,,,,"SUB IN by SCHAMP,GRIFFIN",,,"SUB IN by SCHAMP,GRIFFIN",2
16:03,,,,,"SUB IN by MURPHY,NICK",,,"SUB IN by MURPHY,NICK",2
16:03,,,,,"SUB IN by HOLLAND,JASON",,,"SUB IN by HOLLAND,JASON",2
16:03,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",2
16:03,,,,,"SUB OUT by RICHARDS,ZAC",,,"SUB OUT by RICHARDS,ZAC",2
16:03,,,,,"SUB OUT by KEGARISE,KEVIN",,,"SUB OUT by KEGARISE,KEVIN",2
16:03,,,,,"SUB OUT by WHITE,BLAISE",,,"SUB OUT by WHITE,BLAISE",2
16:03,,,,,"SUB OUT by JONUS,JASEN",,,"SUB OUT by JONUS,JASEN",2
15:43,"FOUL  by MOLINET,CHRISTIAN",,,,,,,"FOUL  by MOLINET,CHRISTIAN",2
15:31,,44,,56 (+12),"GOOD 3PTR by THOMAS,LARRY",BSC 44-56 (+12),,"GOOD 3PTR by THOMAS,LARRY",2
--,,,,,"ASSIST  by SCHAMP,GRIFFIN",,,"ASSIST  by SCHAMP,GRIFFIN",2
15:12,"MISS LAYUP by MOLINET,CHRISTIAN",,,,,,,"MISS LAYUP by MOLINET,CHRISTIAN",2
--,,,,,"REBOUND DEF by THOMAS,LARRY",,,"REBOUND DEF by THOMAS,LARRY",2
14:56,,,,,"MISS 3PTR by HOLLAND,JASON",,,"MISS 3PTR by HOLLAND,JASON",2
--,,,,,"REBOUND OFF by LEE,CALEB",,,"REBOUND OFF by LEE,CALEB",2
14:50,,,,,"TURNOVER  by LEE,CALEB",,,"TURNOVER  by LEE,CALEB",2
14:48,"STEAL  by CERONE,TYLER",,,,,,,"STEAL  by CERONE,TYLER",2
14:45,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
14:40,"SUB IN by CERONE,TYLER",,,,,,,"SUB IN by CERONE,TYLER",2
14:40,"SUB OUT by PITTS,ALEC",,,,,,,"SUB OUT by PITTS,ALEC",2
14:36,"MISS LAYUP by STEIOFF,ANDREW",,,,,,,"MISS LAYUP by STEIOFF,ANDREW",2
14:36,,,,,"BLOCK  by SCHAMP,GRIFFIN",,,"BLOCK  by SCHAMP,GRIFFIN",2
--,,,,,"REBOUND DEF by SCHAMP,GRIFFIN",,,"REBOUND DEF by SCHAMP,GRIFFIN",2
14:25,,44,,59 (+15),"GOOD 3PTR by THOMAS,LARRY",BSC 44-59 (+15),,"GOOD 3PTR by THOMAS,LARRY",2
--,,,,,"ASSIST  by SCHAMP,GRIFFIN",,,"ASSIST  by SCHAMP,GRIFFIN",2
14:00,"GOOD LAYUP by STEIOFF,ANDREW(in the paint)",46,,59 (+13),,OU 46-59 (+13),,"GOOD LAYUP by STEIOFF,ANDREW(in the paint)",2
13:53,"FOUL  by STEIOFF,ANDREW",,,,,,,"FOUL  by STEIOFF,ANDREW",2
13:53,,46,,60 (+14),"GOOD FT by SCHAMP,GRIFFIN",BSC 46-60 (+14),,"GOOD FT by SCHAMP,GRIFFIN",2
13:53,,46,,61 (+15),"GOOD FT by SCHAMP,GRIFFIN",BSC 46-61 (+15),,"GOOD FT by SCHAMP,GRIFFIN",2
13:53,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",2
13:53,"SUB IN by KINNEY,JORDAN",,,,,,,"SUB IN by KINNEY,JORDAN",2
13:53,"SUB OUT by STEIOFF,ANDREW",,,,,,,"SUB OUT by STEIOFF,ANDREW",2
13:53,"SUB OUT by MOLINET,CHRISTIAN",,,,,,,"SUB OUT by MOLINET,CHRISTIAN",2
13:29,"TURNOVER  by PURDY,SAM",,,,,,,"TURNOVER  by PURDY,SAM",2
13:26,,,,,"STEAL  by THOMAS,LARRY",,,"STEAL  by THOMAS,LARRY",2
13:24,,46,,63 (+17),"GOOD LAYUP by THOMAS,LARRY(fastbreak)(in the paint)",BSC 46-63 (+17),,"GOOD LAYUP by THOMAS,LARRY(fastbreak)(in the paint)",2
13:21,"FOUL  by PURDY,SAM",,,,,,,"FOUL  by PURDY,SAM",2
13:21,"TURNOVER  by PURDY,SAM",,,,,,,"TURNOVER  by PURDY,SAM",2
13:21,"SUB IN by PITTS,ALEC",,,,,,,"SUB IN by PITTS,ALEC",2
13:21,"SUB OUT by PURDY,SAM",,,,,,,"SUB OUT by PURDY,SAM",2
13:08,,,,,"MISS 3PTR by MURPHY,NICK",,,"MISS 3PTR by MURPHY,NICK",2
--,"REBOUND DEF by JOVAAG,BRANDEN",,,,,,,"REBOUND DEF by JOVAAG,BRANDEN",2
12:57,"GOOD JUMPER by DAVIS,ALEX",48,,63 (+15),,OU 48-63 (+15),,"GOOD JUMPER by DAVIS,ALEX",2
12:57,,,,,"FOUL  by THOMAS,LARRY",,,"FOUL  by THOMAS,LARRY",2
12:57,"MISS FT by DAVIS,ALEX",,,,,,,"MISS FT by DAVIS,ALEX",2
--,,,,,"REBOUND DEF by LEE,CALEB",,,"REBOUND DEF by LEE,CALEB",2
12:40,,,,,"MISS JUMPER by SCHAMP,GRIFFIN",,,"MISS JUMPER by SCHAMP,GRIFFIN",2
12:40,"BLOCK  by JOVAAG,BRANDEN",,,,,,,"BLOCK  by JOVAAG,BRANDEN",2
--,"REBOUND DEF by JOVAAG,BRANDEN",,,,,,,"REBOUND DEF by JOVAAG,BRANDEN",2
12:30,"TURNOVER  by JOVAAG,BRANDEN",,,,,,,"TURNOVER  by JOVAAG,BRANDEN",2
12:27,,,,,"STEAL  by HOLLAND,JASON",,,"STEAL  by HOLLAND,JASON",2
12:25,,48,,65 (+17),"GOOD LAYUP by HOLLAND,JASON(fastbreak)(in the paint)",BSC 48-65 (+17),,"GOOD LAYUP by HOLLAND,JASON(fastbreak)(in the paint)",2
12:15,,,,,"FOUL  by SCHAMP,GRIFFIN",,,"FOUL  by SCHAMP,GRIFFIN",2
12:15,"GOOD FT by PITTS,ALEC",49,,65 (+16),,OU 49-65 (+16),,"GOOD FT by PITTS,ALEC",2
12:15,"GOOD FT by PITTS,ALEC",50,,65 (+15),,OU 50-65 (+15),,"GOOD FT by PITTS,ALEC",2
12:15,"SUB IN by STEIOFF,ANDREW",,,,,,,"SUB IN by STEIOFF,ANDREW",2
12:15,"SUB IN by MOLINET,CHRISTIAN",,,,,,,"SUB IN by MOLINET,CHRISTIAN",2
12:15,"SUB OUT by KINNEY,JORDAN",,,,,,,"SUB OUT by KINNEY,JORDAN",2
12:15,"SUB OUT by JOVAAG,BRANDEN",,,,,,,"SUB OUT by JOVAAG,BRANDEN",2
12:02,,,,,"TURNOVER  by LEE,CALEB",,,"TURNOVER  by LEE,CALEB",2
12:02,,,,,"SUB IN by HENRY,COLIN",,,"SUB IN by HENRY,COLIN",2
12:02,,,,,"SUB IN by RICHARDS,ZAC",,,"SUB IN by RICHARDS,ZAC",2
12:02,,,,,"SUB IN by KEGARISE,KEVIN",,,"SUB IN by KEGARISE,KEVIN",2
12:02,,,,,"SUB IN by WHITE,BLAISE",,,"SUB IN by WHITE,BLAISE",2
12:02,,,,,"SUB IN by JONUS,JASEN",,,"SUB IN by JONUS,JASEN",2
12:02,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",2
12:02,,,,,"SUB OUT by LEE,CALEB",,,"SUB OUT by LEE,CALEB",2
12:02,,,,,"SUB OUT by SCHAMP,GRIFFIN",,,"SUB OUT by SCHAMP,GRIFFIN",2
12:02,,,,,"SUB OUT by MURPHY,NICK",,,"SUB OUT by MURPHY,NICK",2
12:02,,,,,"SUB OUT by HOLLAND,JASON",,,"SUB OUT by HOLLAND,JASON",2
11:58,"TURNOVER  by CERONE,TYLER",,,,,,,"TURNOVER  by CERONE,TYLER",2
11:42,,50,,67 (+17),"GOOD LAYUP by RICHARDS,ZAC(in the paint)",BSC 50-67 (+17),,"GOOD LAYUP by RICHARDS,ZAC(in the paint)",2
--,,,,,"ASSIST  by WHITE,BLAISE",,,"ASSIST  by WHITE,BLAISE",2
11:11,"GOOD 3PTR by PITTS,ALEC",53,,67 (+14),,OU 53-67 (+14),,"GOOD 3PTR by PITTS,ALEC",2
--,"ASSIST  by DAVIS,ALEX",,,,,,,"ASSIST  by DAVIS,ALEX",2
10:55,"FOUL  by STEIOFF,ANDREW",,,,,,,"FOUL  by STEIOFF,ANDREW",2
10:55,,53,,68 (+15),"GOOD FT by JONUS,JASEN",BSC 53-68 (+15),,"GOOD FT by JONUS,JASEN",2
10:55,,53,,69 (+16),"GOOD FT by JONUS,JASEN",BSC 53-69 (+16),,"GOOD FT by JONUS,JASEN",2
10:55,,,,,"FOUL  by HENRY,COLIN",,,"FOUL  by HENRY,COLIN",2
10:55,"SUB IN by JOVAAG,BRANDEN",,,,,,,"SUB IN by JOVAAG,BRANDEN",2
10:55,"SUB IN by KINNEY,JORDAN",,,,,,,"SUB IN by KINNEY,JORDAN",2
10:55,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
10:55,"SUB OUT by STEIOFF,ANDREW",,,,,,,"SUB OUT by STEIOFF,ANDREW",2
10:40,,,,,"FOUL  by WHITE,BLAISE",,,"FOUL  by WHITE,BLAISE",2
10:30,"TURNOVER  by MOLINET,CHRISTIAN",,,,,,,"TURNOVER  by MOLINET,CHRISTIAN",2
10:28,,,,,"STEAL  by WHITE,BLAISE",,,"STEAL  by WHITE,BLAISE",2
10:19,,,,,"MISS JUMPER by KEGARISE,KEVIN",,,"MISS JUMPER by KEGARISE,KEVIN",2
--,,,,,"REBOUND OFF by JONUS,JASEN",,,"REBOUND OFF by JONUS,JASEN",2
10:14,,53,,69 (+16),"GOOD TIPIN by JONUS,JASEN(in the paint)",BSC 53-69 (+16),,"GOOD TIPIN by JONUS,JASEN(in the paint)",2
09:51,"MISS JUMPER by KINNEY,JORDAN",,,,,,,"MISS JUMPER by KINNEY,JORDAN",2
09:51,,,,,"BLOCK  by RICHARDS,ZAC",,,"BLOCK  by RICHARDS,ZAC",2
--,"REBOUND OFF by KINNEY,JORDAN",,,,,,,"REBOUND OFF by KINNEY,JORDAN",2
09:45,"MISS JUMPER by KINNEY,JORDAN",,,,,,,"MISS JUMPER by KINNEY,JORDAN",2
--,,,,,"REBOUND DEF by KEGARISE,KEVIN",,,"REBOUND DEF by KEGARISE,KEVIN",2
09:39,,,,,"TURNOVER  by HENRY,COLIN",,,"TURNOVER  by HENRY,COLIN",2
09:36,"STEAL  by MOLINET,CHRISTIAN",,,,,,,"STEAL  by MOLINET,CHRISTIAN",2
09:34,"TURNOVER  by MOLINET,CHRISTIAN",,,,,,,"TURNOVER  by MOLINET,CHRISTIAN",2
09:31,,,,,"STEAL  by KEGARISE,KEVIN",,,"STEAL  by KEGARISE,KEVIN",2
09:29,,53,,71 (+18),"GOOD LAYUP by KEGARISE,KEVIN(in the paint)",BSC 53-71 (+18),,"GOOD LAYUP by KEGARISE,KEVIN(in the paint)",2
09:17,"GOOD 3PTR by PITTS,ALEC",56,,71 (+15),,OU 56-71 (+15),,"GOOD 3PTR by PITTS,ALEC",2
--,"ASSIST  by JOVAAG,BRANDEN",,,,,,,"ASSIST  by JOVAAG,BRANDEN",2
09:13,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
09:06,,56,,73 (+17),"GOOD LAYUP by RICHARDS,ZAC(in the paint)",BSC 56-73 (+17),,"GOOD LAYUP by RICHARDS,ZAC(in the paint)",2
--,,,,,"ASSIST  by HENRY,COLIN",,,"ASSIST  by HENRY,COLIN",2
08:35,"MISS JUMPER by MOLINET,CHRISTIAN",,,,,,,"MISS JUMPER by MOLINET,CHRISTIAN",2
--,,,,,"REBOUND DEF by RICHARDS,ZAC",,,"REBOUND DEF by RICHARDS,ZAC",2
08:19,,56,,75 (+19),"GOOD LAYUP by RICHARDS,ZAC(in the paint)",BSC 56-75 (+19),,"GOOD LAYUP by RICHARDS,ZAC(in the paint)",2
07:52,"GOOD LAYUP by JOVAAG,BRANDEN(in the paint)",58,,75 (+17),,OU 58-75 (+17),,"GOOD LAYUP by JOVAAG,BRANDEN(in the paint)",2
07:29,,,,,"TURNOVER  by HENRY,COLIN",,,"TURNOVER  by HENRY,COLIN",2
07:29,"SUB IN by STEIOFF,ANDREW",,,,,,,"SUB IN by STEIOFF,ANDREW",2
07:29,"SUB IN by PURDY,SAM",,,,,,,"SUB IN by PURDY,SAM",2
07:29,"SUB OUT by KINNEY,JORDAN",,,,,,,"SUB OUT by KINNEY,JORDAN",2
07:29,"SUB OUT by CERONE,TYLER",,,,,,,"SUB OUT by CERONE,TYLER",2
07:16,"TURNOVER  by MOLINET,CHRISTIAN",,,,,,,"TURNOVER  by MOLINET,CHRISTIAN",2
07:16,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",2
07:16,,,,,"SUB IN by LEE,CALEB",,,"SUB IN by LEE,CALEB",2
07:16,,,,,"SUB IN by SCHAMP,GRIFFIN",,,"SUB IN by SCHAMP,GRIFFIN",2
07:16,,,,,"SUB IN by MURPHY,NICK",,,"SUB IN by MURPHY,NICK",2
07:16,,,,,"SUB IN by HOLLAND,JASON",,,"SUB IN by HOLLAND,JASON",2
07:16,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",2
07:16,,,,,"SUB OUT by RICHARDS,ZAC",,,"SUB OUT by RICHARDS,ZAC",2
07:16,,,,,"SUB OUT by KEGARISE,KEVIN",,,"SUB OUT by KEGARISE,KEVIN",2
07:16,,,,,"SUB OUT by WHITE,BLAISE",,,"SUB OUT by WHITE,BLAISE",2
07:16,,,,,"SUB OUT by JONUS,JASEN",,,"SUB OUT by JONUS,JASEN",2
06:58,"FOUL  by MOLINET,CHRISTIAN",,,,,,,"FOUL  by MOLINET,CHRISTIAN",2
06:58,,58,,76 (+18),"GOOD FT by SCHAMP,GRIFFIN",BSC 58-76 (+18),,"GOOD FT by SCHAMP,GRIFFIN",2
06:58,,58,,77 (+19),"GOOD FT by SCHAMP,GRIFFIN",BSC 58-77 (+19),,"GOOD FT by SCHAMP,GRIFFIN",2
06:50,"MISS JUMPER by MOLINET,CHRISTIAN",,,,,,,"MISS JUMPER by MOLINET,CHRISTIAN",2
--,,,,,"REBOUND DEF by SCHAMP,GRIFFIN",,,"REBOUND DEF by SCHAMP,GRIFFIN",2
06:42,,,,,"MISS 3PTR by SCHAMP,GRIFFIN",,,"MISS 3PTR by SCHAMP,GRIFFIN",2
--,"REBOUND DEF by MOLINET,CHRISTIAN",,,,,,,"REBOUND DEF by MOLINET,CHRISTIAN",2
06:20,,,,,"FOUL  by THOMAS,LARRY",,,"FOUL  by THOMAS,LARRY",2
06:20,"MISS FT by MOLINET,CHRISTIAN",,,,,,,"MISS FT by MOLINET,CHRISTIAN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
06:20,"GOOD FT by MOLINET,CHRISTIAN",59,,77 (+18),,OU 59-77 (+18),,"GOOD FT by MOLINET,CHRISTIAN",2
06:20,"SUB IN by CERONE,TYLER",,,,,,,"SUB IN by CERONE,TYLER",2
06:20,"SUB OUT by MOLINET,CHRISTIAN",,,,,,,"SUB OUT by MOLINET,CHRISTIAN",2
06:03,,,,,"TURNOVER  by LEE,CALEB",,,"TURNOVER  by LEE,CALEB",2
06:01,"STEAL  by JOVAAG,BRANDEN",,,,,,,"STEAL  by JOVAAG,BRANDEN",2
05:50,"MISS 3PTR by CERONE,TYLER",,,,,,,"MISS 3PTR by CERONE,TYLER",2
--,,,,,"REBOUND DEF by MURPHY,NICK",,,"REBOUND DEF by MURPHY,NICK",2
05:42,,59,,80 (+21),"GOOD 3PTR by THOMAS,LARRY",BSC 59-80 (+21),,"GOOD 3PTR by THOMAS,LARRY",2
--,,,,,"ASSIST  by MURPHY,NICK",,,"ASSIST  by MURPHY,NICK",2
05:23,"GOOD 3PTR by PITTS,ALEC",62,,80 (+18),,OU 62-80 (+18),,"GOOD 3PTR by PITTS,ALEC",2
05:05,,,,,"MISS JUMPER by LEE,CALEB",,,"MISS JUMPER by LEE,CALEB",2
--,"REBOUND DEF by JOVAAG,BRANDEN",,,,,,,"REBOUND DEF by JOVAAG,BRANDEN",2
04:59,"GOOD 3PTR by CERONE,TYLER",65,,80 (+15),,OU 65-80 (+15),,"GOOD 3PTR by CERONE,TYLER",2
04:51,,,,,"SUB IN by HENRY,COLIN",,,"SUB IN by HENRY,COLIN",2
04:51,,,,,"SUB IN by RICHARDS,ZAC",,,"SUB IN by RICHARDS,ZAC",2
04:51,,,,,"SUB IN by KEGARISE,KEVIN",,,"SUB IN by KEGARISE,KEVIN",2
04:51,,,,,"SUB IN by WHITE,BLAISE",,,"SUB IN by WHITE,BLAISE",2
04:51,,,,,"SUB IN by JONUS,JASEN",,,"SUB IN by JONUS,JASEN",2
04:51,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",2
04:51,,,,,"SUB OUT by LEE,CALEB",,,"SUB OUT by LEE,CALEB",2
04:51,,,,,"SUB OUT by SCHAMP,GRIFFIN",,,"SUB OUT by SCHAMP,GRIFFIN",2
04:51,,,,,"SUB OUT by MURPHY,NICK",,,"SUB OUT by MURPHY,NICK",2
04:51,,,,,"SUB OUT by HOLLAND,JASON",,,"SUB OUT by HOLLAND,JASON",2
04:41,,65,,82 (+17),"GOOD LAYUP by RICHARDS,ZAC(in the paint)",BSC 65-82 (+17),,"GOOD LAYUP by RICHARDS,ZAC(in the paint)",2
04:18,,,,,"FOUL  by WHITE,BLAISE",,,"FOUL  by WHITE,BLAISE",2
04:18,"GOOD FT by STEIOFF,ANDREW",66,,82 (+16),,OU 66-82 (+16),,"GOOD FT by STEIOFF,ANDREW",2
04:18,"GOOD FT by STEIOFF,ANDREW",67,,82 (+15),,OU 67-82 (+15),,"GOOD FT by STEIOFF,ANDREW",2
04:18,"SUB IN by MOLINET,CHRISTIAN",,,,,,,"SUB IN by MOLINET,CHRISTIAN",2
04:18,"SUB OUT by JOVAAG,BRANDEN",,,,,,,"SUB OUT by JOVAAG,BRANDEN",2
03:59,,,,,"MISS LAYUP by WHITE,BLAISE",,,"MISS LAYUP by WHITE,BLAISE",2
03:59,"BLOCK  by STEIOFF,ANDREW",,,,,,,"BLOCK  by STEIOFF,ANDREW",2
--,"REBOUND DEF by STEIOFF,ANDREW",,,,,,,"REBOUND DEF by STEIOFF,ANDREW",2
03:52,"GOOD LAYUP by PURDY,SAM(in the paint)",69,,82 (+13),,OU 69-82 (+13),,"GOOD LAYUP by PURDY,SAM(in the paint)",2
--,"ASSIST  by STEIOFF,ANDREW",,,,,,,"ASSIST  by STEIOFF,ANDREW",2
03:21,,,,,"MISS JUMPER by RICHARDS,ZAC",,,"MISS JUMPER by RICHARDS,ZAC",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
03:18,"FOUL  by PITTS,ALEC",,,,,,,"FOUL  by PITTS,ALEC",2
03:18,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",2
03:18,"SUB OUT by PURDY,SAM",,,,,,,"SUB OUT by PURDY,SAM",2
02:55,,,,,"TURNOVER  by HENRY,COLIN",,,"TURNOVER  by HENRY,COLIN",2
02:55,"SUB IN by PURDY,SAM",,,,,,,"SUB IN by PURDY,SAM",2
02:55,"SUB OUT by STEIOFF,ANDREW",,,,,,,"SUB OUT by STEIOFF,ANDREW",2
02:55,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",2
02:55,,,,,"SUB IN by HOLLAND,JASON",,,"SUB IN by HOLLAND,JASON",2
02:55,,,,,"SUB OUT by KEGARISE,KEVIN",,,"SUB OUT by KEGARISE,KEVIN",2
02:55,,,,,"SUB OUT by JONUS,JASEN",,,"SUB OUT by JONUS,JASEN",2
02:36,"TURNOVER  by CERONE,TYLER",,,,,,,"TURNOVER  by CERONE,TYLER",2
02:36,"SUB IN by STEIOFF,ANDREW",,,,,,,"SUB IN by STEIOFF,ANDREW",2
02:36,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
02:36,,,,,"SUB IN by KEGARISE,KEVIN",,,"SUB IN by KEGARISE,KEVIN",2
02:36,,,,,"SUB IN by JONUS,JASEN",,,"SUB IN by JONUS,JASEN",2
02:36,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",2
02:36,,,,,"SUB OUT by HOLLAND,JASON",,,"SUB OUT by HOLLAND,JASON",2
02:20,,69,,84 (+15),"GOOD LAYUP by RICHARDS,ZAC(in the paint)",BSC 69-84 (+15),,"GOOD LAYUP by RICHARDS,ZAC(in the paint)",2
--,,,,,"ASSIST  by JONUS,JASEN",,,"ASSIST  by JONUS,JASEN",2
02:02,"MISS 3PTR by PURDY,SAM",,,,,,,"MISS 3PTR by PURDY,SAM",2
--,"REBOUND OFF by CERONE,TYLER",,,,,,,"REBOUND OFF by CERONE,TYLER",2
01:56,,,,,"FOUL  by WHITE,BLAISE",,,"FOUL  by WHITE,BLAISE",2
01:56,"GOOD FT by CERONE,TYLER",70,,84 (+14),,OU 70-84 (+14),,"GOOD FT by CERONE,TYLER",2
01:56,"GOOD FT by CERONE,TYLER",71,,84 (+13),,OU 71-84 (+13),,"GOOD FT by CERONE,TYLER",2
01:56,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",2
01:56,"SUB OUT by CERONE,TYLER",,,,,,,"SUB OUT by CERONE,TYLER",2
01:50,"FOUL  by MOLINET,CHRISTIAN",,,,,,,"FOUL  by MOLINET,CHRISTIAN",2
01:50,,71,,85 (+14),"GOOD FT by WHITE,BLAISE",BSC 71-85 (+14),,"GOOD FT by WHITE,BLAISE",2
01:50,,71,,86 (+15),"GOOD FT by WHITE,BLAISE",BSC 71-86 (+15),,"GOOD FT by WHITE,BLAISE",2
01:50,"SUB IN by CERONE,TYLER",,,,,,,"SUB IN by CERONE,TYLER",2
01:50,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
01:42,"FOUL  by MOLINET,CHRISTIAN",,,,,,,"FOUL  by MOLINET,CHRISTIAN",2
01:42,"TURNOVER  by MOLINET,CHRISTIAN",,,,,,,"TURNOVER  by MOLINET,CHRISTIAN",2
01:42,"SUB IN by JOVAAG,BRANDEN",,,,,,,"SUB IN by JOVAAG,BRANDEN",2
01:42,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",2
01:42,"SUB OUT by PURDY,SAM",,,,,,,"SUB OUT by PURDY,SAM",2
01:42,"SUB OUT by CERONE,TYLER",,,,,,,"SUB OUT by CERONE,TYLER",2
01:18,,71,,88 (+17),"GOOD LAYUP by RICHARDS,ZAC(in the paint)",BSC 71-88 (+17),,"GOOD LAYUP by RICHARDS,ZAC(in the paint)",2
01:09,"MISS 3PTR by PITTS,ALEC",,,,,,,"MISS 3PTR by PITTS,ALEC",2
--,"REBOUND OFF by DAVIS,ALEX",,,,,,,"REBOUND OFF by DAVIS,ALEX",2
01:08,,,,,"FOUL  by RICHARDS,ZAC",,,"FOUL  by RICHARDS,ZAC",2
01:08,"GOOD FT by DAVIS,ALEX",72,,88 (+16),,OU 72-88 (+16),,"GOOD FT by DAVIS,ALEX",2
01:08,"GOOD FT by DAVIS,ALEX",73,,88 (+15),,OU 73-88 (+15),,"GOOD FT by DAVIS,ALEX",2
01:08,"SUB IN by CERONE,TYLER",,,,,,,"SUB IN by CERONE,TYLER",2
01:08,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
01:08,,,,,"SUB IN by LEE,CALEB",,,"SUB IN by LEE,CALEB",2
01:08,,,,,"SUB OUT by RICHARDS,ZAC",,,"SUB OUT by RICHARDS,ZAC",2
01:03,,73,,90 (+17),"GOOD DUNK by LEE,CALEB(in the paint)",BSC 73-90 (+17),,"GOOD DUNK by LEE,CALEB(in the paint)",2
--,,,,,"ASSIST  by JONUS,JASEN",,,"ASSIST  by JONUS,JASEN",2
00:53,"TURNOVER  by MOLINET,CHRISTIAN",,,,,,,"TURNOVER  by MOLINET,CHRISTIAN",2
