Time Remaining,MIL,Away Team Score,Play Team Indicator,Home Team Score,RHO,Game Score,Team Indicator,Play,Period
08:05,"GOOD FT by GAGEN,BRENNAN",75,,107 (+32),,MIL 75-107 (-32),,"GOOD FT by GAGEN,BRENNAN",2
08:05,"SUB IN by KOHNKE,SAM",,,,,,,"SUB IN by KOHNKE,SAM",2
08:05,"SUB OUT by BECKER,SAXTON",,,,,,,"SUB OUT by BECKER,SAXTON",2
07:50,,,,,"MISS LAYUP by WEIR,JJ",,,"MISS LAYUP by WEIR,JJ",2
--,"REBOUND DEF by TULLOS,ZACHARY",,,,,,,"REBOUND DEF by TULLOS,ZACHARY",2
07:48,"TURNOVER  by TULLOS,ZACHARY",,,,,,,"TURNOVER  by TULLOS,ZACHARY",2
07:47,,,,,"STEAL  by SULLIVAN,BRENNAN",,,"STEAL  by SULLIVAN,BRENNAN",2
07:45,,75,,109 (+34),"GOOD JUMPER by SULLIVAN,BRENNAN(fastbreak)(in the paint)",RHO 75-109 (-34),,"GOOD JUMPER by SULLIVAN,BRENNAN(fastbreak)(in the paint)",2
07:32,"TURNOVER  by MASON,WADE",,,,,,,"TURNOVER  by MASON,WADE",2
07:31,,,,,"STEAL  by BERRY,BRYCE",,,"STEAL  by BERRY,BRYCE",2
07:21,,75,,112 (+37),"GOOD 3PTR by WEIR,JJ",RHO 75-112 (-37),,"GOOD 3PTR by WEIR,JJ",2
--,,,,,"ASSIST  by SULLIVAN,BRENNAN",,,"ASSIST  by SULLIVAN,BRENNAN",2
06:52,"MISS 3PTR by KOHNKE,SAM",,,,,,,"MISS 3PTR by KOHNKE,SAM",2
--,,,,,"REBOUND DEF by SULLIVAN,BRENNAN",,,"REBOUND DEF by SULLIVAN,BRENNAN",2
06:44,,,,,"TURNOVER  by BERRY,BRYCE",,,"TURNOVER  by BERRY,BRYCE",2
06:43,"STEAL  by MASON,WADE",,,,,,,"STEAL  by MASON,WADE",2
06:38,"GOOD 3PTR by GAGEN,BRENNAN(fastbreak)",78,,112 (+34),,MIL 78-112 (-34),,"GOOD 3PTR by GAGEN,BRENNAN(fastbreak)",2
--,"ASSIST  by COLEMAN,DANIEL",,,,,,,"ASSIST  by COLEMAN,DANIEL",2
06:23,,,,,"MISS LAYUP by BERRY,BRYCE",,,"MISS LAYUP by BERRY,BRYCE",2
--,,,,,"REBOUND OFF by BERRY,BRYCE",,,"REBOUND OFF by BERRY,BRYCE",2
06:20,,78,,115 (+37),"GOOD 3PTR by SULLIVAN,BRENNAN",RHO 78-115 (-37),,"GOOD 3PTR by SULLIVAN,BRENNAN",2
--,,,,,"ASSIST  by BERRY,BRYCE",,,"ASSIST  by BERRY,BRYCE",2
06:17,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
06:17,,,,,TIMEOUT media by TEAM,,,TIMEOUT media by TEAM,2
06:17,,,,,"SUB OUT by HARRISON,IAN",,,"SUB OUT by HARRISON,IAN",2
06:17,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",2
06:17,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
06:17,,,,,"SUB OUT by NESTLEHUTT,JAKE",,,"SUB OUT by NESTLEHUTT,JAKE",2
06:17,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
06:17,,,,,"SUB IN by DALTON,PRICE",,,"SUB IN by DALTON,PRICE",2
06:17,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
06:17,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",2
06:17,,,,,"SUB IN by SAMSON,VAUGHN",,,"SUB IN by SAMSON,VAUGHN",2
06:17,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",2
06:17,"SUB IN by BURT,DERRICK",,,,,,,"SUB IN by BURT,DERRICK",2
06:17,"SUB OUT by TULLOS,ZACHARY",,,,,,,"SUB OUT by TULLOS,ZACHARY",2
06:05,"MISS JUMPER by MASON,WADE",,,,,,,"MISS JUMPER by MASON,WADE",2
--,,,,,"REBOUND DEF by GALVIN,OWEN",,,"REBOUND DEF by GALVIN,OWEN",2
05:54,,78,,117 (+39),"GOOD LAYUP by NYAWATA,ANESU(in the paint)",RHO 78-117 (-39),,"GOOD LAYUP by NYAWATA,ANESU(in the paint)",2
05:37,"MISS LAYUP by COLEMAN,DANIEL",,,,,,,"MISS LAYUP by COLEMAN,DANIEL",2
--,,,,,"REBOUND DEF by DARST,DANIEL",,,"REBOUND DEF by DARST,DANIEL",2
05:21,,78,,119 (+41),"GOOD LAYUP by GALVIN,OWEN(in the paint)",RHO 78-119 (-41),,"GOOD LAYUP by GALVIN,OWEN(in the paint)",2
--,,,,,"ASSIST  by NYAWATA,ANESU",,,"ASSIST  by NYAWATA,ANESU",2
05:20,"FOUL  by BURT,DERRICK",,,,,,,"FOUL  by BURT,DERRICK",2
05:20,,,,,"MISS FT by GALVIN,OWEN",,,"MISS FT by GALVIN,OWEN",2
--,,,,,"REBOUND OFF by DARST,DANIEL",,,"REBOUND OFF by DARST,DANIEL",2
05:07,,78,,121 (+43),"GOOD LAYUP by DARST,DANIEL(in the paint)",RHO 78-121 (-43),,"GOOD LAYUP by DARST,DANIEL(in the paint)",2
--,,,,,"ASSIST  by DALTON,PRICE",,,"ASSIST  by DALTON,PRICE",2
04:55,"MISS 3PTR by KOHNKE,SAM",,,,,,,"MISS 3PTR by KOHNKE,SAM",2
--,"REBOUND OFF by COLEMAN,DANIEL",,,,,,,"REBOUND OFF by COLEMAN,DANIEL",2
04:50,"MISS JUMPER by MASON,WADE",,,,,,,"MISS JUMPER by MASON,WADE",2
--,,,,,"REBOUND DEF by DARST,DANIEL",,,"REBOUND DEF by DARST,DANIEL",2
04:39,,78,,123 (+45),"GOOD LAYUP by SAMSON,VAUGHN(in the paint)",RHO 78-123 (-45),,"GOOD LAYUP by SAMSON,VAUGHN(in the paint)",2
--,,,,,"ASSIST  by NYAWATA,ANESU",,,"ASSIST  by NYAWATA,ANESU",2
04:20,,,,,"FOUL  by SAMSON,VAUGHN",,,"FOUL  by SAMSON,VAUGHN",2
04:20,"GOOD FT by COLEMAN,DANIEL",79,,123 (+44),,MIL 79-123 (-44),,"GOOD FT by COLEMAN,DANIEL",2
04:20,,,,,"SUB OUT by HARRISON,IAN",,,"SUB OUT by HARRISON,IAN",2
04:20,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",2
04:20,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
04:20,,,,,"SUB OUT by NESTLEHUTT,JAKE",,,"SUB OUT by NESTLEHUTT,JAKE",2
04:20,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
04:20,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",2
04:20,,,,,"SUB IN by DE FERIA,NICK",,,"SUB IN by DE FERIA,NICK",2
04:20,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
04:20,,,,,"SUB IN by HARRISON,IAN",,,"SUB IN by HARRISON,IAN",2
04:20,,,,,"SUB IN by LOVE,KERRY",,,"SUB IN by LOVE,KERRY",2
04:20,"SUB OUT by MANNING,JOHNATHAN",,,,,,,"SUB OUT by MANNING,JOHNATHAN",2
04:20,"SUB OUT by BURT,DERRICK",,,,,,,"SUB OUT by BURT,DERRICK",2
04:20,"SUB OUT by TURNER,JAMES",,,,,,,"SUB OUT by TURNER,JAMES",2
04:20,"SUB OUT by BECKER,SAXTON",,,,,,,"SUB OUT by BECKER,SAXTON",2
04:20,"SUB OUT by TULLOS,ZACHARY",,,,,,,"SUB OUT by TULLOS,ZACHARY",2
04:20,"SUB IN by COLEMAN,DANIEL",,,,,,,"SUB IN by COLEMAN,DANIEL",2
04:20,"SUB IN by WISE,ASA",,,,,,,"SUB IN by WISE,ASA",2
04:20,"SUB IN by KOHNKE,SAM",,,,,,,"SUB IN by KOHNKE,SAM",2
04:20,"SUB IN by GARDNER,ROBERT",,,,,,,"SUB IN by GARDNER,ROBERT",2
04:20,"SUB IN by BLANZ,BUCK",,,,,,,"SUB IN by BLANZ,BUCK",2
04:20,"MISS FT by COLEMAN,DANIEL",,,,,,,"MISS FT by COLEMAN,DANIEL",2
--,,,,,"REBOUND DEF by HARRISON,IAN",,,"REBOUND DEF by HARRISON,IAN",2
04:05,,,,,"MISS LAYUP by HARRISON,IAN",,,"MISS LAYUP by HARRISON,IAN",2
--,,,,,"REBOUND OFF by HARRISON,IAN",,,"REBOUND OFF by HARRISON,IAN",2
03:58,,,,,TIMEOUT media by TEAM,,,TIMEOUT media by TEAM,2
03:43,,79,,125 (+46),"GOOD LAYUP by HARRISON,IAN(in the paint)",RHO 79-125 (-46),,"GOOD LAYUP by HARRISON,IAN(in the paint)",2
--,,,,,"ASSIST  by DE FERIA,NICK",,,"ASSIST  by DE FERIA,NICK",2
03:33,"MISS JUMPER by KOHNKE,SAM",,,,,,,"MISS JUMPER by KOHNKE,SAM",2
--,,,,,"REBOUND DEF by WEATHERFORD,MITCH",,,"REBOUND DEF by WEATHERFORD,MITCH",2
03:21,,79,,128 (+49),"GOOD 3PTR by NESTLEHUTT,JAKE",RHO 79-128 (-49),,"GOOD 3PTR by NESTLEHUTT,JAKE",2
--,,,,,"ASSIST  by LOVE,KERRY",,,"ASSIST  by LOVE,KERRY",2
03:00,"MISS LAYUP by COLEMAN,DANIEL",,,,,,,"MISS LAYUP by COLEMAN,DANIEL",2
--,,,,,"REBOUND DEF by HARRISON,IAN",,,"REBOUND DEF by HARRISON,IAN",2
02:49,,,,,"TURNOVER  by LOVE,KERRY",,,"TURNOVER  by LOVE,KERRY",2
02:49,"STEAL  by GARDNER,ROBERT",,,,,,,"STEAL  by GARDNER,ROBERT",2
02:44,"MISS LAYUP by COLEMAN,DANIEL",,,,,,,"MISS LAYUP by COLEMAN,DANIEL",2
02:44,,,,,"BLOCK  by HARRISON,IAN",,,"BLOCK  by HARRISON,IAN",2
--,,,,,"REBOUND DEF by HARRISON,IAN",,,"REBOUND DEF by HARRISON,IAN",2
02:33,"FOUL  by WISE,ASA",,,,,,,"FOUL  by WISE,ASA",2
02:33,,,,,"SUB OUT by HARRISON,IAN",,,"SUB OUT by HARRISON,IAN",2
02:33,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",2
02:33,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
02:33,,,,,"SUB OUT by NESTLEHUTT,JAKE",,,"SUB OUT by NESTLEHUTT,JAKE",2
02:33,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
02:33,,,,,"SUB IN by DALTON,PRICE",,,"SUB IN by DALTON,PRICE",2
02:33,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
02:33,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",2
02:33,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",2
02:33,,,,,"SUB IN by SAMSON,VAUGHN",,,"SUB IN by SAMSON,VAUGHN",2
02:33,"SUB OUT by MANNING,JOHNATHAN",,,,,,,"SUB OUT by MANNING,JOHNATHAN",2
02:33,"SUB OUT by BURT,DERRICK",,,,,,,"SUB OUT by BURT,DERRICK",2
02:33,"SUB OUT by TURNER,JAMES",,,,,,,"SUB OUT by TURNER,JAMES",2
02:33,"SUB OUT by BECKER,SAXTON",,,,,,,"SUB OUT by BECKER,SAXTON",2
02:33,"SUB OUT by TULLOS,ZACHARY",,,,,,,"SUB OUT by TULLOS,ZACHARY",2
02:33,"SUB IN by MANNING,JOHNATHAN",,,,,,,"SUB IN by MANNING,JOHNATHAN",2
02:33,"SUB IN by WISE,ASA",,,,,,,"SUB IN by WISE,ASA",2
02:33,"SUB IN by TURNER,JAMES",,,,,,,"SUB IN by TURNER,JAMES",2
02:33,"SUB IN by GARDNER,ROBERT",,,,,,,"SUB IN by GARDNER,ROBERT",2
02:33,"SUB IN by BLANZ,BUCK",,,,,,,"SUB IN by BLANZ,BUCK",2
02:30,,,,,"MISS 3PTR by NYAWATA,ANESU",,,"MISS 3PTR by NYAWATA,ANESU",2
--,,,,,"REBOUND OFF by SAMSON,VAUGHN",,,"REBOUND OFF by SAMSON,VAUGHN",2
02:12,,,,,"MISS 3PTR by DARST,DANIEL",,,"MISS 3PTR by DARST,DANIEL",2
--,"REBOUND DEF by MANNING,JOHNATHAN",,,,,,,"REBOUND DEF by MANNING,JOHNATHAN",2
02:05,"MISS JUMPER by WISE,ASA",,,,,,,"MISS JUMPER by WISE,ASA",2
--,,,,,"REBOUND DEF by DARST,DANIEL",,,"REBOUND DEF by DARST,DANIEL",2
01:50,,79,,131 (+52),"GOOD 3PTR by GALVIN,OWEN",RHO 79-131 (-52),,"GOOD 3PTR by GALVIN,OWEN",2
--,,,,,"ASSIST  by SAMSON,VAUGHN",,,"ASSIST  by SAMSON,VAUGHN",2
01:47,,,,,"SUB OUT by HARRISON,IAN",,,"SUB OUT by HARRISON,IAN",2
01:47,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",2
01:47,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
01:47,,,,,"SUB OUT by NESTLEHUTT,JAKE",,,"SUB OUT by NESTLEHUTT,JAKE",2
01:47,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
01:47,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",2
01:47,,,,,"SUB IN by DE FERIA,NICK",,,"SUB IN by DE FERIA,NICK",2
01:47,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
01:47,,,,,"SUB IN by HARRISON,IAN",,,"SUB IN by HARRISON,IAN",2
01:47,,,,,"SUB IN by LOVE,KERRY",,,"SUB IN by LOVE,KERRY",2
01:47,"SUB IN by TULLOS,ZACHARY",,,,,,,"SUB IN by TULLOS,ZACHARY",2
01:47,"SUB OUT by BLANZ,BUCK",,,,,,,"SUB OUT by BLANZ,BUCK",2
01:37,"GOOD LAYUP by TULLOS,ZACHARY(in the paint)",81,,131 (+50),,MIL 81-131 (-50),,"GOOD LAYUP by TULLOS,ZACHARY(in the paint)",2
--,"ASSIST  by WISE,ASA",,,,,,,"ASSIST  by WISE,ASA",2
01:24,,,,,"MISS LAYUP by HARRISON,IAN",,,"MISS LAYUP by HARRISON,IAN",2
--,"REBOUND DEF by WISE,ASA",,,,,,,"REBOUND DEF by WISE,ASA",2
01:09,"GOOD JUMPER by WISE,ASA",83,,131 (+48),,MIL 83-131 (-48),,"GOOD JUMPER by WISE,ASA",2
--,"ASSIST  by TURNER,JAMES",,,,,,,"ASSIST  by TURNER,JAMES",2
00:53,,83,,133 (+50),"GOOD LAYUP by HARRISON,IAN(in the paint)",RHO 83-133 (-50),,"GOOD LAYUP by HARRISON,IAN(in the paint)",2
--,,,,,"ASSIST  by LOVE,KERRY",,,"ASSIST  by LOVE,KERRY",2
00:43,"MISS JUMPER by WISE,ASA",,,,,,,"MISS JUMPER by WISE,ASA",2
--,,,,,"REBOUND DEF by HARRISON,IAN",,,"REBOUND DEF by HARRISON,IAN",2
00:33,"SUB IN by BECKER,SAXTON",,,,,,,"SUB IN by BECKER,SAXTON",2
00:33,"SUB OUT by WISE,ASA",,,,,,,"SUB OUT by WISE,ASA",2
00:33,"SUB IN by BURT,DERRICK",,,,,,,"SUB IN by BURT,DERRICK",2
00:33,"SUB OUT by GARDNER,ROBERT",,,,,,,"SUB OUT by GARDNER,ROBERT",2
00:29,,,,,"MISS LAYUP by WEATHERFORD,MITCH",,,"MISS LAYUP by WEATHERFORD,MITCH",2
00:29,"BLOCK  by TURNER,JAMES",,,,,,,"BLOCK  by TURNER,JAMES",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
00:25,,,,,"MISS 3PTR by DE FERIA,NICK",,,"MISS 3PTR by DE FERIA,NICK",2
--,"REBOUND DEF by TURNER,JAMES",,,,,,,"REBOUND DEF by TURNER,JAMES",2
00:18,"GOOD LAYUP by MANNING,JOHNATHAN(in the paint)",85,,133 (+48),,MIL 85-133 (-48),,"GOOD LAYUP by MANNING,JOHNATHAN(in the paint)",2
--,"ASSIST  by TURNER,JAMES",,,,,,,"ASSIST  by TURNER,JAMES",2
