Time Remaining,HENDRIX,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
03:54,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
03:54,,,,,"SUB IN by SPENCE,BEN",,,"SUB IN by SPENCE,BEN",2
03:54,,,,,"SUB IN by SIGLER,EVAN",,,"SUB IN by SIGLER,EVAN",2
03:54,,,,,"SUB IN by GLOVER,CAMERON",,,"SUB IN by GLOVER,CAMERON",2
03:54,,,,,"SUB OUT by STEPHENS,TROY",,,"SUB OUT by STEPHENS,TROY",2
03:54,,,,,"SUB OUT by O'SULLIVAN,CONOR",,,"SUB OUT by O'SULLIVAN,CONOR",2
03:54,,,,,"SUB OUT by GARRIDO,BRANDAN",,,"SUB OUT by GARRIDO,BRANDAN",2
03:38,,75 (+12),,63,"GOOD JUMPER by STEWART,CHRISTIAN(in the paint)",BSC 75-63 (+12),,"GOOD JUMPER by STEWART,CHRISTIAN(in the paint)",2
03:11,"MISS 3PTR by JOHNSON,DAMECKO",,,,,,,"MISS 3PTR by JOHNSON,DAMECKO",2
--,,,,,"REBOUND DEF by SIGLER,EVAN",,,"REBOUND DEF by SIGLER,EVAN",2
02:58,,,,,"MISS JUMPER by GONDA,MATT",,,"MISS JUMPER by GONDA,MATT",2
--,,,,,"REBOUND OFF by SPENCE,BEN",,,"REBOUND OFF by SPENCE,BEN",2
02:57,"FOUL  by STANLEY,SETH",,,,,,,"FOUL  by STANLEY,SETH",2
02:57,,75 (+11),,64,"GOOD FT by SPENCE,BEN",BSC 75-64 (+11),,"GOOD FT by SPENCE,BEN",2
02:57,,75 (+10),,65,"GOOD FT by SPENCE,BEN",BSC 75-65 (+10),,"GOOD FT by SPENCE,BEN",2
02:57,"SUB IN by II,ROD CUMMINGS",,,,,,,"SUB IN by II,ROD CUMMINGS",2
02:57,"SUB OUT by PARKS,JACKSON",,,,,,,"SUB OUT by PARKS,JACKSON",2
02:57,,,,,"SUB IN by STEPHENS,TROY",,,"SUB IN by STEPHENS,TROY",2
02:57,,,,,"SUB OUT by SIGLER,EVAN",,,"SUB OUT by SIGLER,EVAN",2
02:54,"TURNOVER  by COMAN,SEAN",,,,,,,"TURNOVER  by COMAN,SEAN",2
02:54,"SUB IN by PARKS,JACKSON",,,,,,,"SUB IN by PARKS,JACKSON",2
02:54,"SUB OUT by II,ROD CUMMINGS",,,,,,,"SUB OUT by II,ROD CUMMINGS",2
02:46,,,,,"MISS 3PTR by SIGLER,EVAN",,,"MISS 3PTR by SIGLER,EVAN",2
--,"REBOUND DEF by JOHNSON,DAMECKO",,,,,,,"REBOUND DEF by JOHNSON,DAMECKO",2
02:27,,,,,"SUB IN by SIGLER,EVAN",,,"SUB IN by SIGLER,EVAN",2
02:27,,,,,"SUB OUT by STEPHENS,TROY",,,"SUB OUT by STEPHENS,TROY",2
02:12,"MISS JUMPER by STANLEY,SETH",,,,,,,"MISS JUMPER by STANLEY,SETH",2
--,,,,,"REBOUND DEF by SIGLER,EVAN",,,"REBOUND DEF by SIGLER,EVAN",2
01:58,,,,,"MISS JUMPER by SIGLER,EVAN",,,"MISS JUMPER by SIGLER,EVAN",2
01:58,"BLOCK  by STANLEY,SETH",,,,,,,"BLOCK  by STANLEY,SETH",2
--,"REBOUND DEF by STANLEY,SETH",,,,,,,"REBOUND DEF by STANLEY,SETH",2
01:51,"GOOD LAYUP by PARKS,JACKSON(fastbreak)(in the paint)",77 (+12),,65,,HENDRIX 77-65 (+12),,"GOOD LAYUP by PARKS,JACKSON(fastbreak)(in the paint)",2
--,"ASSIST  by STANLEY,SETH",,,,,,,"ASSIST  by STANLEY,SETH",2
01:41,,77 (+9),,68,"GOOD 3PTR by GLOVER,CAMERON",BSC 77-68 (+9),,"GOOD 3PTR by GLOVER,CAMERON",2
01:40,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
01:40,,,,,"SUB IN by STEPHENS,TROY",,,"SUB IN by STEPHENS,TROY",2
01:40,,,,,"SUB OUT by SIGLER,EVAN",,,"SUB OUT by SIGLER,EVAN",2
01:37,,,,,"FOUL  by STEPHENS,TROY",,,"FOUL  by STEPHENS,TROY",2
01:37,"MISS FT by JOHNSON,DAMECKO",,,,,,,"MISS FT by JOHNSON,DAMECKO",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
01:37,"MISS FT by JOHNSON,DAMECKO",,,,,,,"MISS FT by JOHNSON,DAMECKO",2
01:37,"SUB IN by FITCH,CARL",,,,,,,"SUB IN by FITCH,CARL",2
01:37,"SUB OUT by CONRAD,ALEX",,,,,,,"SUB OUT by CONRAD,ALEX",2
01:37,,,,,"SUB IN by O'SULLIVAN,CONOR",,,"SUB IN by O'SULLIVAN,CONOR",2
01:37,,,,,"SUB IN by SIGLER,EVAN",,,"SUB IN by SIGLER,EVAN",2
01:37,,,,,"SUB OUT by SPENCE,BEN",,,"SUB OUT by SPENCE,BEN",2
01:37,,,,,"SUB OUT by STEPHENS,TROY",,,"SUB OUT by STEPHENS,TROY",2
--,,,,,"REBOUND DEF by STEWART,CHRISTIAN",,,"REBOUND DEF by STEWART,CHRISTIAN",2
01:23,,,,,"TURNOVER  by O'SULLIVAN,CONOR",,,"TURNOVER  by O'SULLIVAN,CONOR",2
01:23,"SUB IN by II,ROD CUMMINGS",,,,,,,"SUB IN by II,ROD CUMMINGS",2
01:23,"SUB OUT by JOHNSON,DAMECKO",,,,,,,"SUB OUT by JOHNSON,DAMECKO",2
01:23,,,,,"SUB IN by SPENCE,BEN",,,"SUB IN by SPENCE,BEN",2
01:23,,,,,"SUB IN by STEPHENS,TROY",,,"SUB IN by STEPHENS,TROY",2
01:23,,,,,"SUB IN by GARRIDO,BRANDAN",,,"SUB IN by GARRIDO,BRANDAN",2
01:23,,,,,"SUB OUT by STEWART,CHRISTIAN",,,"SUB OUT by STEWART,CHRISTIAN",2
01:23,,,,,"SUB OUT by O'SULLIVAN,CONOR",,,"SUB OUT by O'SULLIVAN,CONOR",2
01:23,,,,,"SUB OUT by SIGLER,EVAN",,,"SUB OUT by SIGLER,EVAN",2
01:19,"GOOD LAYUP by PARKS,JACKSON(fastbreak)(in the paint)",79 (+11),,68,,HENDRIX 79-68 (+11),,"GOOD LAYUP by PARKS,JACKSON(fastbreak)(in the paint)",2
--,"ASSIST  by COMAN,SEAN",,,,,,,"ASSIST  by COMAN,SEAN",2
01:07,,,,,"MISS 3PTR by SPENCE,BEN",,,"MISS 3PTR by SPENCE,BEN",2
--,"REBOUND DEF by COMAN,SEAN",,,,,,,"REBOUND DEF by COMAN,SEAN",2
00:35,"GOOD LAYUP by FITCH,CARL(in the paint)",81 (+13),,68,,HENDRIX 81-68 (+13),,"GOOD LAYUP by FITCH,CARL(in the paint)",2
00:32,,81 (+11),,70,"GOOD JUMPER by GLOVER,CAMERON(in the paint)",BSC 81-70 (+11),,"GOOD JUMPER by GLOVER,CAMERON(in the paint)",2
00:28,"TURNOVER  by PARKS,JACKSON",,,,,,,"TURNOVER  by PARKS,JACKSON",2
00:28,,,,,"STEAL  by STEPHENS,TROY",,,"STEAL  by STEPHENS,TROY",2
00:19,,81 (+9),,72,"GOOD LAYUP by GLOVER,CAMERON(in the paint)",BSC 81-72 (+9),,"GOOD LAYUP by GLOVER,CAMERON(in the paint)",2
00:17,,,,,"FOUL  by STEPHENS,TROY",,,"FOUL  by STEPHENS,TROY",2
00:17,"GOOD FT by COMAN,SEAN(fastbreak)",82 (+10),,72,,HENDRIX 82-72 (+10),,"GOOD FT by COMAN,SEAN(fastbreak)",2
00:17,,,,,"SUB IN by SIGLER,EVAN",,,"SUB IN by SIGLER,EVAN",2
00:17,,,,,"SUB OUT by STEPHENS,TROY",,,"SUB OUT by STEPHENS,TROY",2
00:16,"MISS FT by COMAN,SEAN",,,,,,,"MISS FT by COMAN,SEAN",2
--,,,,,"REBOUND DEF by GARRIDO,BRANDAN",,,"REBOUND DEF by GARRIDO,BRANDAN",2
00:10,,,,,"MISS 3PTR by GARRIDO,BRANDAN",,,"MISS 3PTR by GARRIDO,BRANDAN",2
--,"REBOUND DEF by COMAN,SEAN",,,,,,,"REBOUND DEF by COMAN,SEAN",2
