Time Remaining,OUM,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_M,Game Score,Team Indicator,Play,Period
00:22,"GOOD FT by COURSON,TYLER",77,,85 (+8),,OUM 77-85 (+8),,"GOOD FT by COURSON,TYLER",2
00:22,"GOOD FT by COURSON,TYLER",78,,85 (+7),,OUM 78-85 (+7),,"GOOD FT by COURSON,TYLER",2
00:22,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",2
00:22,"SUB IN by PATRICK,DREW",,,,,,,"SUB IN by PATRICK,DREW",2
00:22,"SUB OUT by COURSON,TYLER",,,,,,,"SUB OUT by COURSON,TYLER",2
00:22,"SUB OUT by PURDY,SAM",,,,,,,"SUB OUT by PURDY,SAM",2
00:22,,,,,"SUB IN by TAYLOR,CHRIS",,,"SUB IN by TAYLOR,CHRIS",2
00:22,,,,,"SUB OUT by GRIGGS,MATT",,,"SUB OUT by GRIGGS,MATT",2
00:15,"FOUL  by PATRICK,DREW",,,,,,,"FOUL  by PATRICK,DREW",2
00:15,,78,,86 (+8),"GOOD FT by SCINTA,BLAKE",CENTRE_M 78-86 (+8),,"GOOD FT by SCINTA,BLAKE",2
00:15,,78,,87 (+9),"GOOD FT by SCINTA,BLAKE",CENTRE_M 78-87 (+9),,"GOOD FT by SCINTA,BLAKE",2
00:15,"SUB IN by PURDY,SAM",,,,,,,"SUB IN by PURDY,SAM",2
00:15,"SUB IN by COURSON,TYLER",,,,,,,"SUB IN by COURSON,TYLER",2
00:15,"SUB OUT by PATRICK,DREW",,,,,,,"SUB OUT by PATRICK,DREW",2
00:15,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
00:15,,,,,"SUB IN by GRIGGS,MATT",,,"SUB IN by GRIGGS,MATT",2
00:15,,,,,"SUB OUT by TAYLOR,CHRIS",,,"SUB OUT by TAYLOR,CHRIS",2
00:12,"MISS 3PTR by COURSON,TYLER",,,,,,,"MISS 3PTR by COURSON,TYLER",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
00:07,"FOUL  by PURDY,SAM",,,,,,,"FOUL  by PURDY,SAM",2
00:07,,78,,88 (+10),"GOOD FT by WHITESIDE,DONOVAN",CENTRE_M 78-88 (+10),,"GOOD FT by WHITESIDE,DONOVAN",2
00:07,,78,,89 (+11),"GOOD FT by WHITESIDE,DONOVAN",CENTRE_M 78-89 (+11),,"GOOD FT by WHITESIDE,DONOVAN",2
00:07,"SUB IN by HAMILTON,PRICE",,,,,,,"SUB IN by HAMILTON,PRICE",2
00:07,"SUB IN by ROHLFS,VICTOR",,,,,,,"SUB IN by ROHLFS,VICTOR",2
00:07,"SUB IN by PATRICK,DREW",,,,,,,"SUB IN by PATRICK,DREW",2
00:07,"SUB IN by OVERSTREET,SEAN",,,,,,,"SUB IN by OVERSTREET,SEAN",2
00:07,"SUB IN by ROSARIO,AARON DEL",,,,,,,"SUB IN by ROSARIO,AARON DEL",2
00:07,"SUB OUT by PURDY,SAM",,,,,,,"SUB OUT by PURDY,SAM",2
00:07,"SUB OUT by COURSON,TYLER",,,,,,,"SUB OUT by COURSON,TYLER",2
00:07,"SUB OUT by JOVAAG,BRANDEN",,,,,,,"SUB OUT by JOVAAG,BRANDEN",2
00:07,"SUB OUT by PITTS,ALEC",,,,,,,"SUB OUT by PITTS,ALEC",2
00:07,"SUB OUT by MOLINET,CHRISTIAN",,,,,,,"SUB OUT by MOLINET,CHRISTIAN",2
00:07,,,,,"SUB IN by TAYLOR,CHRIS",,,"SUB IN by TAYLOR,CHRIS",2
00:07,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",2
00:07,,,,,"SUB IN by CAHALL,CALVIN",,,"SUB IN by CAHALL,CALVIN",2
00:07,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
00:07,,,,,"SUB OUT by SCINTA,BLAKE",,,"SUB OUT by SCINTA,BLAKE",2
00:07,,,,,"SUB OUT by ELLIS,BRYON",,,"SUB OUT by ELLIS,BRYON",2
00:06,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:06,"SUB IN by ROMAGUERA,COLE",,,,,,,"SUB IN by ROMAGUERA,COLE",2
00:06,"SUB IN by KINNEY,JORDAN",,,,,,,"SUB IN by KINNEY,JORDAN",2
00:06,"SUB OUT by HAMILTON,PRICE",,,,,,,"SUB OUT by HAMILTON,PRICE",2
00:06,"SUB OUT by ROSARIO,AARON DEL",,,,,,,"SUB OUT by ROSARIO,AARON DEL",2
00:04,"GOOD LAYUP by ROMAGUERA,COLE(in the paint)",80,,89 (+9),,OUM 80-89 (+9),,"GOOD LAYUP by ROMAGUERA,COLE(in the paint)",2
00:02,"SUB IN by ROSARIO,AARON DEL",,,,,,,"SUB IN by ROSARIO,AARON DEL",2
00:02,"SUB OUT by PATRICK,DREW",,,,,,,"SUB OUT by PATRICK,DREW",2
00:02,,,,,"SUB IN by WRIGHT,SPENCER",,,"SUB IN by WRIGHT,SPENCER",2
00:02,,,,,"SUB OUT by WRIGHT,SPENCER",,,"SUB OUT by WRIGHT,SPENCER",2
