Time Remaining,Rhodes,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
03:20,,,,,"FOUL  by GLOVER,CAMERON",,,"FOUL  by GLOVER,CAMERON",2
03:20,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
03:20,,,,,"SUB OUT by GARRIDO,BRANDAN",,,"SUB OUT by GARRIDO,BRANDAN",2
03:20,,,,,"SUB OUT by TOULIATOS,LUKE",,,"SUB OUT by TOULIATOS,LUKE",2
03:20,,,,,"SUB IN by GILLISPIE,JAY",,,"SUB IN by GILLISPIE,JAY",2
03:20,,,,,"SUB IN by SIGLER,EVAN",,,"SUB IN by SIGLER,EVAN",2
03:20,"SUB OUT by AESCHLIMAN,SETH",,,,,,,"SUB OUT by AESCHLIMAN,SETH",2
03:20,"SUB OUT by WILEY,KOKI",,,,,,,"SUB OUT by WILEY,KOKI",2
03:20,"SUB IN by GEORGETOWN II,ARNESS",,,,,,,"SUB IN by GEORGETOWN II,ARNESS",2
03:20,"SUB IN by WILLIAMS,ZAVIEN",,,,,,,"SUB IN by WILLIAMS,ZAVIEN",2
03:20,"GOOD FT by SHEN,KEVIN(fastbreak)",60,,68 (+8),,Rhodes 60-68 (+8),,"GOOD FT by SHEN,KEVIN(fastbreak)",2
03:20,"GOOD FT by SHEN,KEVIN(fastbreak)",61,,68 (+7),,Rhodes 61-68 (+7),,"GOOD FT by SHEN,KEVIN(fastbreak)",2
02:51,,61,,70 (+9),"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",BSC 61-70 (+9),,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",2
--,,,,,"ASSIST  by SIGLER,EVAN",,,"ASSIST  by SIGLER,EVAN",2
02:37,"MISS JUMPER by JAMES,MAC",,,,,,,"MISS JUMPER by JAMES,MAC",2
--,"REBOUND OFF by SHEN,KEVIN",,,,,,,"REBOUND OFF by SHEN,KEVIN",2
02:28,"MISS JUMPER by WILLIAMS,ZAVIEN(in the paint)",,,,,,,"MISS JUMPER by WILLIAMS,ZAVIEN(in the paint)",2
--,,,,,"REBOUND DEF by STEWART,CHRISTIAN",,,"REBOUND DEF by STEWART,CHRISTIAN",2
02:21,"FOUL  by SHEN,KEVIN",,,,,,,"FOUL  by SHEN,KEVIN",2
02:21,,61,,71 (+10),"GOOD FT by FITZGERALD,PAUL(fastbreak)",BSC 61-71 (+10),,"GOOD FT by FITZGERALD,PAUL(fastbreak)",2
02:21,"SUB OUT by SHEN,KEVIN",,,,,,,"SUB OUT by SHEN,KEVIN",2
02:21,"SUB OUT by ESSICK,JALEN",,,,,,,"SUB OUT by ESSICK,JALEN",2
02:21,"SUB IN by CLAYTON,TJ",,,,,,,"SUB IN by CLAYTON,TJ",2
02:21,"SUB IN by WILEY,KOKI",,,,,,,"SUB IN by WILEY,KOKI",2
02:21,,61,,72 (+11),"GOOD FT by FITZGERALD,PAUL(fastbreak)",BSC 61-72 (+11),,"GOOD FT by FITZGERALD,PAUL(fastbreak)",2
02:07,"FOUL  by WILLIAMS,ZAVIEN",,,,,,,"FOUL  by WILLIAMS,ZAVIEN",2
02:07,"TURNOVER  by WILLIAMS,ZAVIEN",,,,,,,"TURNOVER  by WILLIAMS,ZAVIEN",2
01:49,,61,,74 (+13),"GOOD JUMPER by GILLISPIE,JAY(in the paint)",BSC 61-74 (+13),,"GOOD JUMPER by GILLISPIE,JAY(in the paint)",2
01:35,"GOOD JUMPER by JAMES,MAC(in the paint)",63,,74 (+11),,Rhodes 63-74 (+11),,"GOOD JUMPER by JAMES,MAC(in the paint)",2
01:33,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
01:33,"SUB OUT by CLAYTON,TJ",,,,,,,"SUB OUT by CLAYTON,TJ",2
01:33,"SUB OUT by WILEY,KOKI",,,,,,,"SUB OUT by WILEY,KOKI",2
01:33,"SUB IN by WALKER,JEFFERSON",,,,,,,"SUB IN by WALKER,JEFFERSON",2
01:33,"SUB IN by WHITE,ELIJAH",,,,,,,"SUB IN by WHITE,ELIJAH",2
01:28,,,,,"TURNOVER  by FITZGERALD,PAUL",,,"TURNOVER  by FITZGERALD,PAUL",2
01:28,"SUB OUT by WHITE,ELIJAH",,,,,,,"SUB OUT by WHITE,ELIJAH",2
01:28,"SUB IN by WILEY,KOKI",,,,,,,"SUB IN by WILEY,KOKI",2
01:20,"GOOD 3PTR by WILLIAMS,ZAVIEN",66,,74 (+8),,Rhodes 66-74 (+8),,"GOOD 3PTR by WILLIAMS,ZAVIEN",2
--,"ASSIST  by WALKER,JEFFERSON",,,,,,,"ASSIST  by WALKER,JEFFERSON",2
01:17,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
01:17,"SUB OUT by WILEY,KOKI",,,,,,,"SUB OUT by WILEY,KOKI",2
01:17,"SUB IN by WHITE,ELIJAH",,,,,,,"SUB IN by WHITE,ELIJAH",2
01:01,"FOUL  by WALKER,JEFFERSON",,,,,,,"FOUL  by WALKER,JEFFERSON",2
01:01,"SUB OUT by WHITE,ELIJAH",,,,,,,"SUB OUT by WHITE,ELIJAH",2
01:01,"SUB IN by WILEY,KOKI",,,,,,,"SUB IN by WILEY,KOKI",2
01:01,,,,,"MISS FT by GLOVER,CAMERON",,,"MISS FT by GLOVER,CAMERON",2
01:00,"FOUL  by WALKER,JEFFERSON",,,,,,,"FOUL  by WALKER,JEFFERSON",2
01:00,,,,,"MISS FT by STEWART,CHRISTIAN",,,"MISS FT by STEWART,CHRISTIAN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
01:00,,,,,"SUB OUT by SIGLER,EVAN",,,"SUB OUT by SIGLER,EVAN",2
01:00,,,,,"SUB IN by GARRIDO,BRANDAN",,,"SUB IN by GARRIDO,BRANDAN",2
01:00,"SUB OUT by WALKER,JEFFERSON",,,,,,,"SUB OUT by WALKER,JEFFERSON",2
01:00,"SUB IN by LAMEY,HAYDEN",,,,,,,"SUB IN by LAMEY,HAYDEN",2
01:00,,66,,75 (+9),"GOOD FT by STEWART,CHRISTIAN",BSC 66-75 (+9),,"GOOD FT by STEWART,CHRISTIAN",2
--,,,,,"REBOUND OFF by STEWART,CHRISTIAN",,,"REBOUND OFF by STEWART,CHRISTIAN",2
00:54,,,,,"FOUL  by GILLISPIE,JAY",,,"FOUL  by GILLISPIE,JAY",2
00:54,,,,,"SUB OUT by GARRIDO,BRANDAN",,,"SUB OUT by GARRIDO,BRANDAN",2
00:54,,,,,"SUB IN by SIGLER,EVAN",,,"SUB IN by SIGLER,EVAN",2
00:54,"SUB OUT by LAMEY,HAYDEN",,,,,,,"SUB OUT by LAMEY,HAYDEN",2
00:54,"SUB IN by WALKER,JEFFERSON",,,,,,,"SUB IN by WALKER,JEFFERSON",2
00:54,"GOOD FT by WILEY,KOKI(fastbreak)",67,,75 (+8),,Rhodes 67-75 (+8),,"GOOD FT by WILEY,KOKI(fastbreak)",2
00:54,"GOOD FT by WILEY,KOKI(fastbreak)",68,,75 (+7),,Rhodes 68-75 (+7),,"GOOD FT by WILEY,KOKI(fastbreak)",2
00:54,"SUB OUT by WILEY,KOKI",,,,,,,"SUB OUT by WILEY,KOKI",2
00:54,"SUB IN by WHITE,ELIJAH",,,,,,,"SUB IN by WHITE,ELIJAH",2
00:51,"FOUL  by WHITE,ELIJAH",,,,,,,"FOUL  by WHITE,ELIJAH",2
00:51,,,,,"MISS FT by GILLISPIE,JAY(fastbreak)",,,"MISS FT by GILLISPIE,JAY(fastbreak)",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:51,,,,,"SUB OUT by SIGLER,EVAN",,,"SUB OUT by SIGLER,EVAN",2
00:51,,,,,"SUB IN by GARRIDO,BRANDAN",,,"SUB IN by GARRIDO,BRANDAN",2
00:51,"SUB OUT by WALKER,JEFFERSON",,,,,,,"SUB OUT by WALKER,JEFFERSON",2
00:51,"SUB OUT by WHITE,ELIJAH",,,,,,,"SUB OUT by WHITE,ELIJAH",2
00:51,"SUB IN by WILEY,KOKI",,,,,,,"SUB IN by WILEY,KOKI",2
00:51,"SUB IN by LAMEY,HAYDEN",,,,,,,"SUB IN by LAMEY,HAYDEN",2
00:51,,68,,76 (+8),"GOOD FT by GILLISPIE,JAY(fastbreak)",BSC 68-76 (+8),,"GOOD FT by GILLISPIE,JAY(fastbreak)",2
00:43,"MISS 3PTR by LAMEY,HAYDEN",,,,,,,"MISS 3PTR by LAMEY,HAYDEN",2
--,,,,,"REBOUND DEF by GARRIDO,BRANDAN",,,"REBOUND DEF by GARRIDO,BRANDAN",2
00:40,"FOUL  by LAMEY,HAYDEN",,,,,,,"FOUL  by LAMEY,HAYDEN",2
00:40,,68,,77 (+9),"GOOD FT by GARRIDO,BRANDAN",BSC 68-77 (+9),,"GOOD FT by GARRIDO,BRANDAN",2
00:40,,,,,"MISS FT by GARRIDO,BRANDAN",,,"MISS FT by GARRIDO,BRANDAN",2
--,"REBOUND DEF by WILLIAMS,ZAVIEN",,,,,,,"REBOUND DEF by WILLIAMS,ZAVIEN",2
00:33,,,,,"FOUL  by FITZGERALD,PAUL",,,"FOUL  by FITZGERALD,PAUL",2
00:33,"GOOD FT by JAMES,MAC(fastbreak)",69,,77 (+8),,Rhodes 69-77 (+8),,"GOOD FT by JAMES,MAC(fastbreak)",2
00:33,,,,,"SUB OUT by GARRIDO,BRANDAN",,,"SUB OUT by GARRIDO,BRANDAN",2
00:33,,,,,"SUB OUT by GILLISPIE,JAY",,,"SUB OUT by GILLISPIE,JAY",2
00:33,,,,,"SUB IN by TOULIATOS,LUKE",,,"SUB IN by TOULIATOS,LUKE",2
00:33,,,,,"SUB IN by SIGLER,EVAN",,,"SUB IN by SIGLER,EVAN",2
00:33,"SUB OUT by WILEY,KOKI",,,,,,,"SUB OUT by WILEY,KOKI",2
00:33,"SUB OUT by LAMEY,HAYDEN",,,,,,,"SUB OUT by LAMEY,HAYDEN",2
00:33,"SUB IN by WALKER,JEFFERSON",,,,,,,"SUB IN by WALKER,JEFFERSON",2
00:33,"SUB IN by WHITE,ELIJAH",,,,,,,"SUB IN by WHITE,ELIJAH",2
00:33,"GOOD FT by JAMES,MAC(fastbreak)",70,,77 (+7),,Rhodes 70-77 (+7),,"GOOD FT by JAMES,MAC(fastbreak)",2
00:30,,,,,"TURNOVER  by GLOVER,CAMERON",,,"TURNOVER  by GLOVER,CAMERON",2
00:30,,,,,"SUB OUT by TOULIATOS,LUKE",,,"SUB OUT by TOULIATOS,LUKE",2
00:30,,,,,"SUB OUT by SIGLER,EVAN",,,"SUB OUT by SIGLER,EVAN",2
00:30,,,,,"SUB IN by GARRIDO,BRANDAN",,,"SUB IN by GARRIDO,BRANDAN",2
00:30,,,,,"SUB IN by GILLISPIE,JAY",,,"SUB IN by GILLISPIE,JAY",2
00:30,"SUB OUT by WALKER,JEFFERSON",,,,,,,"SUB OUT by WALKER,JEFFERSON",2
00:30,"SUB OUT by WHITE,ELIJAH",,,,,,,"SUB OUT by WHITE,ELIJAH",2
00:30,"SUB IN by WILEY,KOKI",,,,,,,"SUB IN by WILEY,KOKI",2
00:30,"SUB IN by LAMEY,HAYDEN",,,,,,,"SUB IN by LAMEY,HAYDEN",2
00:26,"MISS LAYUP by WILEY,KOKI(in the paint)",,,,,,,"MISS LAYUP by WILEY,KOKI(in the paint)",2
--,,,,,"REBOUND DEF by STEWART,CHRISTIAN",,,"REBOUND DEF by STEWART,CHRISTIAN",2
00:20,"FOUL  by WILLIAMS,ZAVIEN",,,,,,,"FOUL  by WILLIAMS,ZAVIEN",2
00:20,,,,,"MISS FT by STEWART,CHRISTIAN",,,"MISS FT by STEWART,CHRISTIAN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:20,,,,,"MISS FT by STEWART,CHRISTIAN",,,"MISS FT by STEWART,CHRISTIAN",2
--,"REBOUND DEF by WILLIAMS,ZAVIEN",,,,,,,"REBOUND DEF by WILLIAMS,ZAVIEN",2
00:14,"MISS JUMPER by WILLIAMS,ZAVIEN",,,,,,,"MISS JUMPER by WILLIAMS,ZAVIEN",2
--,,,,,"REBOUND DEF by GLOVER,CAMERON",,,"REBOUND DEF by GLOVER,CAMERON",2
00:03,,,,,"SUB OUT by GARRIDO,BRANDAN",,,"SUB OUT by GARRIDO,BRANDAN",2
00:03,,,,,"SUB OUT by GILLISPIE,JAY",,,"SUB OUT by GILLISPIE,JAY",2
00:03,,,,,"SUB IN by TOULIATOS,LUKE",,,"SUB IN by TOULIATOS,LUKE",2
00:03,,,,,"SUB IN by SIGLER,EVAN",,,"SUB IN by SIGLER,EVAN",2
