Time Remaining,Berry,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,Period
19:57,,,,,"SUB IN by KNOCHELMANN,PETE",,,"SUB IN by KNOCHELMANN,PETE",2
19:57,"SUB OUT by CAMPBELL,BLAKE",,,,,,,"SUB OUT by CAMPBELL,BLAKE",2
19:57,"SUB OUT by JOHNSON,MICHAEL",,,,,,,"SUB OUT by JOHNSON,MICHAEL",2
19:57,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
19:57,"SUB IN by CLARK,BRYCE",,,,,,,"SUB IN by CLARK,BRYCE",2
19:42,"MISS LAYUP by HONROTH,OWEN(in the paint)",,,,,,,"MISS LAYUP by HONROTH,OWEN(in the paint)",2
--,,,,,"REBOUND DEF by KNOCHELMANN,PETE",,,"REBOUND DEF by KNOCHELMANN,PETE",2
19:16,,33 (+8),,25,"GOOD LAYUP by TAYLOR,MARSHALL(in the paint)",Centre 33-25 (-8),,"GOOD LAYUP by TAYLOR,MARSHALL(in the paint)",2
19:00,"GOOD 3PTR by HONROTH,OWEN",36 (+11),,25,,Berry 36-25 (-11),,"GOOD 3PTR by HONROTH,OWEN",2
--,"ASSIST  by BENHAM,BRAXTON",,,,,,,"ASSIST  by BENHAM,BRAXTON",2
18:45,,,,,"MISS 3PTR by TAYLOR,MARSHALL",,,"MISS 3PTR by TAYLOR,MARSHALL",2
--,"REBOUND DEF by ELLIS,CHASE",,,,,,,"REBOUND DEF by ELLIS,CHASE",2
18:24,"MISS JUMPER by BENHAM,BRAXTON",,,,,,,"MISS JUMPER by BENHAM,BRAXTON",2
--,,,,,"REBOUND DEF by WILSON,DREW",,,"REBOUND DEF by WILSON,DREW",2
18:16,,36 (+9),,27,"GOOD LAYUP by TAYLOR,MARSHALL(in the paint)",Centre 36-27 (-9),,"GOOD LAYUP by TAYLOR,MARSHALL(in the paint)",2
18:01,"GOOD LAYUP by ELLIS,CHASE(in the paint)",38 (+11),,27,,Berry 38-27 (-11),,"GOOD LAYUP by ELLIS,CHASE(in the paint)",2
17:38,,,,,"MISS 3PTR by BAUGHMAN,CARTER",,,"MISS 3PTR by BAUGHMAN,CARTER",2
--,,,,,"REBOUND OFF by KNOCHELMANN,PETE",,,"REBOUND OFF by KNOCHELMANN,PETE",2
17:34,"FOUL  by CLARK,BRYCE",,,,,,,"FOUL  by CLARK,BRYCE",2
17:25,,,,,"MISS JUMPER by TAYLOR,MARSHALL(in the paint)",,,"MISS JUMPER by TAYLOR,MARSHALL(in the paint)",2
--,"REBOUND DEF by HONROTH,OWEN",,,,,,,"REBOUND DEF by HONROTH,OWEN",2
17:08,"MISS 3PTR by ELLIS,CHASE",,,,,,,"MISS 3PTR by ELLIS,CHASE",2
--,,,,,"REBOUND DEF by KNOCHELMANN,PETE",,,"REBOUND DEF by KNOCHELMANN,PETE",2
16:46,,38 (+8),,30,"GOOD 3PTR by WILSON,DREW",Centre 38-30 (-8),,"GOOD 3PTR by WILSON,DREW",2
--,,,,,"ASSIST  by KNOCHELMANN,PETE",,,"ASSIST  by KNOCHELMANN,PETE",2
16:31,,,,,"FOUL  by WILSON,DREW",,,"FOUL  by WILSON,DREW",2
16:31,,,,,"SUB OUT by KNOCHELMANN,PETE",,,"SUB OUT by KNOCHELMANN,PETE",2
16:31,,,,,"SUB IN by RING,NOAH",,,"SUB IN by RING,NOAH",2
16:31,"SUB OUT by CLARK,BRYCE",,,,,,,"SUB OUT by CLARK,BRYCE",2
16:31,"SUB IN by SEGALL,RYAN",,,,,,,"SUB IN by SEGALL,RYAN",2
16:31,"GOOD FT by ELLIS,CHASE",39 (+9),,30,,Berry 39-30 (-9),,"GOOD FT by ELLIS,CHASE",2
16:31,"GOOD FT by ELLIS,CHASE",40 (+10),,30,,Berry 40-30 (-10),,"GOOD FT by ELLIS,CHASE",2
16:15,,,,,"MISS 3PTR by STINNETT,CADE",,,"MISS 3PTR by STINNETT,CADE",2
--,"REBOUND DEF by ELLIS,CHASE",,,,,,,"REBOUND DEF by ELLIS,CHASE",2
15:56,"GOOD LAYUP by SEGALL,RYAN(in the paint)",42 (+12),,30,,Berry 42-30 (-12),,"GOOD LAYUP by SEGALL,RYAN(in the paint)",2
--,"ASSIST  by COSTAS,RILEY",,,,,,,"ASSIST  by COSTAS,RILEY",2
15:41,,,,,"MISS 3PTR by RING,NOAH",,,"MISS 3PTR by RING,NOAH",2
--,"REBOUND DEF by SEGALL,RYAN",,,,,,,"REBOUND DEF by SEGALL,RYAN",2
15:31,"TURNOVER  by SEGALL,RYAN",,,,,,,"TURNOVER  by SEGALL,RYAN",2
15:31,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
15:31,,,,,"SUB OUT by TAYLOR,MARSHALL",,,"SUB OUT by TAYLOR,MARSHALL",2
15:31,,,,,"SUB IN by STEWART,BLAKE",,,"SUB IN by STEWART,BLAKE",2
15:31,"SUB OUT by BENHAM,BRAXTON",,,,,,,"SUB OUT by BENHAM,BRAXTON",2
15:31,"SUB OUT by HONROTH,OWEN",,,,,,,"SUB OUT by HONROTH,OWEN",2
15:31,"SUB OUT by ELLIS,CHASE",,,,,,,"SUB OUT by ELLIS,CHASE",2
15:31,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
15:31,"SUB IN by KRUEGER,JORDAN",,,,,,,"SUB IN by KRUEGER,JORDAN",2
15:31,"SUB IN by CAMPBELL,BLAKE",,,,,,,"SUB IN by CAMPBELL,BLAKE",2
15:31,"SUB IN by CRAFT,JAKE",,,,,,,"SUB IN by CRAFT,JAKE",2
15:31,"SUB IN by JOHNSON,MICHAEL",,,,,,,"SUB IN by JOHNSON,MICHAEL",2
15:27,,,,,"MISS 3PTR by RING,NOAH",,,"MISS 3PTR by RING,NOAH",2
--,"REBOUND DEF by JOHNSON,MICHAEL",,,,,,,"REBOUND DEF by JOHNSON,MICHAEL",2
15:06,"MISS 3PTR by CRAFT,JAKE",,,,,,,"MISS 3PTR by CRAFT,JAKE",2
--,"REBOUND OFF by CRAFT,JAKE",,,,,,,"REBOUND OFF by CRAFT,JAKE",2
14:57,"GOOD LAYUP by SEGALL,RYAN(in the paint)",44 (+14),,30,,Berry 44-30 (-14),,"GOOD LAYUP by SEGALL,RYAN(in the paint)",2
--,"ASSIST  by CRAFT,JAKE",,,,,,,"ASSIST  by CRAFT,JAKE",2
14:42,,44 (+12),,32,"GOOD LAYUP by STINNETT,CADE(in the paint)",Centre 44-32 (-12),,"GOOD LAYUP by STINNETT,CADE(in the paint)",2
14:27,"GOOD JUMPER by CAMPBELL,BLAKE(in the paint)",46 (+14),,32,,Berry 46-32 (-14),,"GOOD JUMPER by CAMPBELL,BLAKE(in the paint)",2
14:14,,46 (+12),,34,"GOOD JUMPER by STINNETT,CADE(in the paint)",Centre 46-34 (-12),,"GOOD JUMPER by STINNETT,CADE(in the paint)",2
14:14,"FOUL  by KRUEGER,JORDAN",,,,,,,"FOUL  by KRUEGER,JORDAN",2
14:14,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",2
14:14,,,,,"SUB IN by TAYLOR,MARSHALL",,,"SUB IN by TAYLOR,MARSHALL",2
14:14,,46 (+11),,35,"GOOD FT by STINNETT,CADE",Centre 46-35 (-11),,"GOOD FT by STINNETT,CADE",2
14:07,"GOOD JUMPER by CAMPBELL,BLAKE(in the paint)",48 (+13),,35,,Berry 48-35 (-13),,"GOOD JUMPER by CAMPBELL,BLAKE(in the paint)",2
13:48,,48 (+11),,37,"GOOD JUMPER by STINNETT,CADE(in the paint)",Centre 48-37 (-11),,"GOOD JUMPER by STINNETT,CADE(in the paint)",2
13:48,"FOUL  by KRUEGER,JORDAN",,,,,,,"FOUL  by KRUEGER,JORDAN",2
13:48,,,,,"SUB OUT by WILSON,DREW",,,"SUB OUT by WILSON,DREW",2
13:48,,,,,"SUB IN by MOORE,CHEZ",,,"SUB IN by MOORE,CHEZ",2
13:48,"SUB OUT by KRUEGER,JORDAN",,,,,,,"SUB OUT by KRUEGER,JORDAN",2
13:48,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
13:45,,,,,"MISS FT by STINNETT,CADE",,,"MISS FT by STINNETT,CADE",2
--,"REBOUND DEF by COSTAS,RILEY",,,,,,,"REBOUND DEF by COSTAS,RILEY",2
13:32,"TURNOVER  by JOHNSON,MICHAEL",,,,,,,"TURNOVER  by JOHNSON,MICHAEL",2
13:32,,,,,"STEAL  by MOORE,CHEZ",,,"STEAL  by MOORE,CHEZ",2
13:27,,48 (+8),,40,"GOOD 3PTR by STEWART,BLAKE",Centre 48-40 (-8),,"GOOD 3PTR by STEWART,BLAKE",2
--,,,,,"ASSIST  by STINNETT,CADE",,,"ASSIST  by STINNETT,CADE",2
13:15,"MISS 3PTR by CRAFT,JAKE",,,,,,,"MISS 3PTR by CRAFT,JAKE",2
--,,,,,"REBOUND DEF by MOORE,CHEZ",,,"REBOUND DEF by MOORE,CHEZ",2
12:57,,48 (+6),,42,"GOOD LAYUP by STEWART,BLAKE(in the paint)",Centre 48-42 (-6),,"GOOD LAYUP by STEWART,BLAKE(in the paint)",2
--,,,,,"ASSIST  by RING,NOAH",,,"ASSIST  by RING,NOAH",2
12:40,"FOUL  by COSTAS,RILEY",,,,,,,"FOUL  by COSTAS,RILEY",2
12:40,"TURNOVER  by COSTAS,RILEY",,,,,,,"TURNOVER  by COSTAS,RILEY",2
12:39,"SUB OUT by CRAFT,JAKE",,,,,,,"SUB OUT by CRAFT,JAKE",2
12:39,"SUB OUT by JOHNSON,MICHAEL",,,,,,,"SUB OUT by JOHNSON,MICHAEL",2
12:39,"SUB OUT by SEGALL,RYAN",,,,,,,"SUB OUT by SEGALL,RYAN",2
12:39,"SUB IN by BENHAM,BRAXTON",,,,,,,"SUB IN by BENHAM,BRAXTON",2
12:39,"SUB IN by ELLIS,CHASE",,,,,,,"SUB IN by ELLIS,CHASE",2
12:39,"SUB IN by CLARK,BRYCE",,,,,,,"SUB IN by CLARK,BRYCE",2
12:26,,,,,"MISS JUMPER by STINNETT,CADE",,,"MISS JUMPER by STINNETT,CADE",2
--,"REBOUND DEF by ELLIS,CHASE",,,,,,,"REBOUND DEF by ELLIS,CHASE",2
12:17,"GOOD LAYUP by CLARK,BRYCE(in the paint)",50 (+8),,42,,Berry 50-42 (-8),,"GOOD LAYUP by CLARK,BRYCE(in the paint)",2
--,"ASSIST  by BENHAM,BRAXTON",,,,,,,"ASSIST  by BENHAM,BRAXTON",2
11:52,,50 (+6),,44,"GOOD JUMPER by MOORE,CHEZ(in the paint)",Centre 50-44 (-6),,"GOOD JUMPER by MOORE,CHEZ(in the paint)",2
11:34,"MISS LAYUP by BENHAM,BRAXTON(in the paint)",,,,,,,"MISS LAYUP by BENHAM,BRAXTON(in the paint)",2
--,,,,,"REBOUND DEF by STEWART,BLAKE",,,"REBOUND DEF by STEWART,BLAKE",2
11:22,,,,,"MISS JUMPER by MOORE,CHEZ",,,"MISS JUMPER by MOORE,CHEZ",2
--,"REBOUND DEF by ELLIS,CHASE",,,,,,,"REBOUND DEF by ELLIS,CHASE",2
11:14,,,,,"FOUL  by STEWART,BLAKE",,,"FOUL  by STEWART,BLAKE",2
11:14,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
11:14,,,,,"SUB OUT by STEWART,BLAKE",,,"SUB OUT by STEWART,BLAKE",2
11:14,,,,,"SUB IN by BAUGHMAN,CARTER",,,"SUB IN by BAUGHMAN,CARTER",2
11:14,"SUB OUT by CLARK,BRYCE",,,,,,,"SUB OUT by CLARK,BRYCE",2
11:14,"SUB IN by HONROTH,OWEN",,,,,,,"SUB IN by HONROTH,OWEN",2
11:01,"GOOD LAYUP by CAMPBELL,BLAKE(in the paint)",52 (+8),,44,,Berry 52-44 (-8),,"GOOD LAYUP by CAMPBELL,BLAKE(in the paint)",2
10:48,"FOUL  by CAMPBELL,BLAKE",,,,,,,"FOUL  by CAMPBELL,BLAKE",2
10:43,,,,,"TURNOVER  by TAYLOR,MARSHALL",,,"TURNOVER  by TAYLOR,MARSHALL",2
10:31,"MISS LAYUP by CAMPBELL,BLAKE(in the paint)",,,,,,,"MISS LAYUP by CAMPBELL,BLAKE(in the paint)",2
--,,,,,"REBOUND DEF by MOORE,CHEZ",,,"REBOUND DEF by MOORE,CHEZ",2
10:22,,52 (+5),,47,"GOOD 3PTR by STINNETT,CADE",Centre 52-47 (-5),,"GOOD 3PTR by STINNETT,CADE",2
--,,,,,"ASSIST  by BAUGHMAN,CARTER",,,"ASSIST  by BAUGHMAN,CARTER",2
10:03,"MISS LAYUP by COSTAS,RILEY(in the paint)",,,,,,,"MISS LAYUP by COSTAS,RILEY(in the paint)",2
--,,,,,"REBOUND DEF by RING,NOAH",,,"REBOUND DEF by RING,NOAH",2
09:50,,52 (+2),,50,"GOOD 3PTR by TAYLOR,MARSHALL",Centre 52-50 (-2),,"GOOD 3PTR by TAYLOR,MARSHALL",2
--,,,,,"ASSIST  by BAUGHMAN,CARTER",,,"ASSIST  by BAUGHMAN,CARTER",2
09:40,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
09:40,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
09:29,"GOOD LAYUP by ELLIS,CHASE(in the paint)",54 (+4),,50,,Berry 54-50 (-4),,"GOOD LAYUP by ELLIS,CHASE(in the paint)",2
09:29,,,,,"FOUL  by MOORE,CHEZ",,,"FOUL  by MOORE,CHEZ",2
09:29,"GOOD FT by ELLIS,CHASE",55 (+5),,50,,Berry 55-50 (-5),,"GOOD FT by ELLIS,CHASE",2
09:09,,,,,"MISS LAYUP by RING,NOAH(in the paint)",,,"MISS LAYUP by RING,NOAH(in the paint)",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
09:00,,55 (+3),,52,"GOOD LAYUP by MOORE,CHEZ(in the paint)",Centre 55-52 (-3),,"GOOD LAYUP by MOORE,CHEZ(in the paint)",2
08:46,"GOOD LAYUP by COSTAS,RILEY(in the paint)",57 (+5),,52,,Berry 57-52 (-5),,"GOOD LAYUP by COSTAS,RILEY(in the paint)",2
08:17,,57 (+3),,54,"GOOD LAYUP by MOORE,CHEZ(in the paint)",Centre 57-54 (-3),,"GOOD LAYUP by MOORE,CHEZ(in the paint)",2
08:04,"GOOD LAYUP by BENHAM,BRAXTON(in the paint)",59 (+5),,54,,Berry 59-54 (-5),,"GOOD LAYUP by BENHAM,BRAXTON(in the paint)",2
08:04,,,,,"FOUL  by BAUGHMAN,CARTER",,,"FOUL  by BAUGHMAN,CARTER",2
08:04,,,,,"SUB OUT by TAYLOR,MARSHALL",,,"SUB OUT by TAYLOR,MARSHALL",2
08:04,,,,,"SUB OUT by RING,NOAH",,,"SUB OUT by RING,NOAH",2
08:04,,,,,"SUB IN by WILSON,DREW",,,"SUB IN by WILSON,DREW",2
08:04,,,,,"SUB IN by STEWART,BLAKE",,,"SUB IN by STEWART,BLAKE",2
08:04,"SUB OUT by HONROTH,OWEN",,,,,,,"SUB OUT by HONROTH,OWEN",2
08:04,"SUB IN by CLARK,BRYCE",,,,,,,"SUB IN by CLARK,BRYCE",2
08:04,"MISS FT by BENHAM,BRAXTON",,,,,,,"MISS FT by BENHAM,BRAXTON",2
--,,,,,"REBOUND DEF by STINNETT,CADE",,,"REBOUND DEF by STINNETT,CADE",2
07:48,,,,,"TURNOVER  by WILSON,DREW",,,"TURNOVER  by WILSON,DREW",2
07:48,"STEAL  by CAMPBELL,BLAKE",,,,,,,"STEAL  by CAMPBELL,BLAKE",2
07:43,"TURNOVER  by CAMPBELL,BLAKE",,,,,,,"TURNOVER  by CAMPBELL,BLAKE",2
07:43,,,,,"STEAL  by STEWART,BLAKE",,,"STEAL  by STEWART,BLAKE",2
07:43,,,,,"TURNOVER  by STEWART,BLAKE",,,"TURNOVER  by STEWART,BLAKE",2
07:43,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
07:39,"SUB OUT by BENHAM,BRAXTON",,,,,,,"SUB OUT by BENHAM,BRAXTON",2
07:39,"SUB IN by JOHNSON,MICHAEL",,,,,,,"SUB IN by JOHNSON,MICHAEL",2
07:25,"GOOD JUMPER by ELLIS,CHASE",61 (+7),,54,,Berry 61-54 (-7),,"GOOD JUMPER by ELLIS,CHASE",2
07:05,,,,,"MISS LAYUP by MOORE,CHEZ(in the paint)",,,"MISS LAYUP by MOORE,CHEZ(in the paint)",2
--,"REBOUND DEF by COSTAS,RILEY",,,,,,,"REBOUND DEF by COSTAS,RILEY",2
06:41,"MISS 3PTR by ELLIS,CHASE",,,,,,,"MISS 3PTR by ELLIS,CHASE",2
--,,,,,"REBOUND DEF by WILSON,DREW",,,"REBOUND DEF by WILSON,DREW",2
06:23,,,,,"MISS JUMPER by STINNETT,CADE",,,"MISS JUMPER by STINNETT,CADE",2
--,"REBOUND DEF by ELLIS,CHASE",,,,,,,"REBOUND DEF by ELLIS,CHASE",2
06:16,"GOOD LAYUP by COSTAS,RILEY(in the paint)",63 (+9),,54,,Berry 63-54 (-9),,"GOOD LAYUP by COSTAS,RILEY(in the paint)",2
--,"ASSIST  by ELLIS,CHASE",,,,,,,"ASSIST  by ELLIS,CHASE",2
06:09,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
05:58,,,,,"SUB OUT by MOORE,CHEZ",,,"SUB OUT by MOORE,CHEZ",2
05:58,,,,,"SUB IN by RING,NOAH",,,"SUB IN by RING,NOAH",2
05:58,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
05:58,"SUB OUT by CLARK,BRYCE",,,,,,,"SUB OUT by CLARK,BRYCE",2
05:58,"SUB IN by KRUEGER,JORDAN",,,,,,,"SUB IN by KRUEGER,JORDAN",2
05:58,"SUB IN by SEGALL,RYAN",,,,,,,"SUB IN by SEGALL,RYAN",2
05:32,"FOUL  by SEGALL,RYAN",,,,,,,"FOUL  by SEGALL,RYAN",2
05:32,,63 (+8),,55,"GOOD FT by RING,NOAH",Centre 63-55 (-8),,"GOOD FT by RING,NOAH",2
05:32,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",2
05:32,,,,,"SUB IN by TAYLOR,MARSHALL",,,"SUB IN by TAYLOR,MARSHALL",2
05:32,"SUB OUT by SEGALL,RYAN",,,,,,,"SUB OUT by SEGALL,RYAN",2
05:32,"SUB IN by HONROTH,OWEN",,,,,,,"SUB IN by HONROTH,OWEN",2
05:32,,63 (+7),,56,"GOOD FT by RING,NOAH",Centre 63-56 (-7),,"GOOD FT by RING,NOAH",2
05:31,"GOOD LAYUP by CAMPBELL,BLAKE(in the paint)",65 (+9),,56,,Berry 65-56 (-9),,"GOOD LAYUP by CAMPBELL,BLAKE(in the paint)",2
05:10,"FOUL  by KRUEGER,JORDAN",,,,,,,"FOUL  by KRUEGER,JORDAN",2
05:10,,65 (+8),,57,"GOOD FT by RING,NOAH",Centre 65-57 (-8),,"GOOD FT by RING,NOAH",2
05:10,"SUB OUT by KRUEGER,JORDAN",,,,,,,"SUB OUT by KRUEGER,JORDAN",2
05:10,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
05:10,,65 (+7),,58,"GOOD FT by RING,NOAH",Centre 65-58 (-7),,"GOOD FT by RING,NOAH",2
05:10,"GOOD LAYUP by HONROTH,OWEN(in the paint)",67 (+9),,58,,Berry 67-58 (-9),,"GOOD LAYUP by HONROTH,OWEN(in the paint)",2
--,"ASSIST  by ELLIS,CHASE",,,,,,,"ASSIST  by ELLIS,CHASE",2
04:53,,,,,"MISS LAYUP by STEWART,BLAKE(in the paint)",,,"MISS LAYUP by STEWART,BLAKE(in the paint)",2
--,"REBOUND DEF by ELLIS,CHASE",,,,,,,"REBOUND DEF by ELLIS,CHASE",2
04:37,,,,,"FOUL  by TAYLOR,MARSHALL",,,"FOUL  by TAYLOR,MARSHALL",2
04:37,,,,,"SUB OUT by RING,NOAH",,,"SUB OUT by RING,NOAH",2
04:37,,,,,"SUB OUT by STEWART,BLAKE",,,"SUB OUT by STEWART,BLAKE",2
04:37,,,,,"SUB IN by BAUGHMAN,CARTER",,,"SUB IN by BAUGHMAN,CARTER",2
04:37,,,,,"SUB IN by KNOCHELMANN,PETE",,,"SUB IN by KNOCHELMANN,PETE",2
04:37,"MISS 3PTR by CAMPBELL,BLAKE",,,,,,,"MISS 3PTR by CAMPBELL,BLAKE",2
--,,,,,"REBOUND DEF by STINNETT,CADE",,,"REBOUND DEF by STINNETT,CADE",2
04:19,,,,,"TURNOVER  by WILSON,DREW",,,"TURNOVER  by WILSON,DREW",2
04:19,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
03:45,"SUB OUT by JOHNSON,MICHAEL",,,,,,,"SUB OUT by JOHNSON,MICHAEL",2
03:45,"SUB OUT by ELLIS,CHASE",,,,,,,"SUB OUT by ELLIS,CHASE",2
03:45,"SUB IN by BENHAM,BRAXTON",,,,,,,"SUB IN by BENHAM,BRAXTON",2
03:45,"SUB IN by CLARK,BRYCE",,,,,,,"SUB IN by CLARK,BRYCE",2
03:24,"GOOD LAYUP by COSTAS,RILEY(in the paint)",69 (+11),,58,,Berry 69-58 (-11),,"GOOD LAYUP by COSTAS,RILEY(in the paint)",2
02:45,,69 (+9),,60,"GOOD JUMPER by TAYLOR,MARSHALL(in the paint)",Centre 69-60 (-9),,"GOOD JUMPER by TAYLOR,MARSHALL(in the paint)",2
--,,,,,"ASSIST  by WILSON,DREW",,,"ASSIST  by WILSON,DREW",2
02:42,"TURNOVER  by COSTAS,RILEY",,,,,,,"TURNOVER  by COSTAS,RILEY",2
02:35,,,,,"SUB OUT by KNOCHELMANN,PETE",,,"SUB OUT by KNOCHELMANN,PETE",2
02:35,,,,,"SUB IN by RING,NOAH",,,"SUB IN by RING,NOAH",2
02:35,"SUB OUT by CLARK,BRYCE",,,,,,,"SUB OUT by CLARK,BRYCE",2
02:35,"SUB IN by ELLIS,CHASE",,,,,,,"SUB IN by ELLIS,CHASE",2
02:23,,69 (+7),,62,"GOOD JUMPER by TAYLOR,MARSHALL(in the paint)",Centre 69-62 (-7),,"GOOD JUMPER by TAYLOR,MARSHALL(in the paint)",2
--,,,,,"ASSIST  by RING,NOAH",,,"ASSIST  by RING,NOAH",2
01:59,"MISS 3PTR by HONROTH,OWEN",,,,,,,"MISS 3PTR by HONROTH,OWEN",2
--,,,,,"REBOUND DEF by TAYLOR,MARSHALL",,,"REBOUND DEF by TAYLOR,MARSHALL",2
01:53,,,,,"MISS LAYUP by TAYLOR,MARSHALL(in the paint)",,,"MISS LAYUP by TAYLOR,MARSHALL(in the paint)",2
--,"REBOUND DEF by COSTAS,RILEY",,,,,,,"REBOUND DEF by COSTAS,RILEY",2
01:37,"GOOD LAYUP by COSTAS,RILEY(in the paint)",71 (+9),,62,,Berry 71-62 (-9),,"GOOD LAYUP by COSTAS,RILEY(in the paint)",2
--,"ASSIST  by ELLIS,CHASE",,,,,,,"ASSIST  by ELLIS,CHASE",2
01:36,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
01:26,"SUB OUT by ELLIS,CHASE",,,,,,,"SUB OUT by ELLIS,CHASE",2
01:26,"SUB IN by JOHNSON,MICHAEL",,,,,,,"SUB IN by JOHNSON,MICHAEL",2
01:23,,71 (+7),,64,"GOOD LAYUP by STINNETT,CADE(in the paint)",Centre 71-64 (-7),,"GOOD LAYUP by STINNETT,CADE(in the paint)",2
01:08,"SUB OUT by JOHNSON,MICHAEL",,,,,,,"SUB OUT by JOHNSON,MICHAEL",2
01:08,"SUB IN by ELLIS,CHASE",,,,,,,"SUB IN by ELLIS,CHASE",2
01:06,,,,,"FOUL  by STINNETT,CADE",,,"FOUL  by STINNETT,CADE",2
01:06,"GOOD FT by ELLIS,CHASE",72 (+8),,64,,Berry 72-64 (-8),,"GOOD FT by ELLIS,CHASE",2
01:06,"SUB OUT by HONROTH,OWEN",,,,,,,"SUB OUT by HONROTH,OWEN",2
01:06,"SUB IN by JOHNSON,MICHAEL",,,,,,,"SUB IN by JOHNSON,MICHAEL",2
01:06,"GOOD FT by ELLIS,CHASE",73 (+9),,64,,Berry 73-64 (-9),,"GOOD FT by ELLIS,CHASE",2
00:51,"FOUL  by BENHAM,BRAXTON",,,,,,,"FOUL  by BENHAM,BRAXTON",2
00:50,,73 (+8),,65,"GOOD FT by TAYLOR,MARSHALL",Centre 73-65 (-8),,"GOOD FT by TAYLOR,MARSHALL",2
00:50,,73 (+7),,66,"GOOD FT by TAYLOR,MARSHALL",Centre 73-66 (-7),,"GOOD FT by TAYLOR,MARSHALL",2
00:50,,,,,"SUB OUT by RING,NOAH",,,"SUB OUT by RING,NOAH",2
00:50,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",2
00:50,,,,,"SUB IN by MOORE,CHEZ",,,"SUB IN by MOORE,CHEZ",2
00:50,,,,,"SUB IN by STEWART,BLAKE",,,"SUB IN by STEWART,BLAKE",2
00:50,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
00:50,"SUB IN by HONROTH,OWEN",,,,,,,"SUB IN by HONROTH,OWEN",2
00:48,,,,,"FOUL  by STEWART,BLAKE",,,"FOUL  by STEWART,BLAKE",2
00:48,,,,,"SUB OUT by MOORE,CHEZ",,,"SUB OUT by MOORE,CHEZ",2
00:48,,,,,"SUB OUT by STEWART,BLAKE",,,"SUB OUT by STEWART,BLAKE",2
00:48,,,,,"SUB IN by RING,NOAH",,,"SUB IN by RING,NOAH",2
00:48,,,,,"SUB IN by BAUGHMAN,CARTER",,,"SUB IN by BAUGHMAN,CARTER",2
00:48,"SUB OUT by HONROTH,OWEN",,,,,,,"SUB OUT by HONROTH,OWEN",2
00:48,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
00:48,"MISS FT by BENHAM,BRAXTON(fastbreak)",,,,,,,"MISS FT by BENHAM,BRAXTON(fastbreak)",2
--,,,,,"REBOUND DEF by TAYLOR,MARSHALL",,,"REBOUND DEF by TAYLOR,MARSHALL",2
00:42,,,,,"MISS LAYUP by RING,NOAH(in the paint)",,,"MISS LAYUP by RING,NOAH(in the paint)",2
--,"REBOUND DEF by BENHAM,BRAXTON",,,,,,,"REBOUND DEF by BENHAM,BRAXTON",2
00:39,,,,,"FOUL  by STINNETT,CADE",,,"FOUL  by STINNETT,CADE",2
00:35,"MISS FT by BENHAM,BRAXTON(fastbreak)",,,,,,,"MISS FT by BENHAM,BRAXTON(fastbreak)",2
--,,,,,"REBOUND DEF by TAYLOR,MARSHALL",,,"REBOUND DEF by TAYLOR,MARSHALL",2
00:30,,,,,"MISS LAYUP by RING,NOAH(in the paint)",,,"MISS LAYUP by RING,NOAH(in the paint)",2
00:30,"BLOCK  by CAMPBELL,BLAKE",,,,,,,"BLOCK  by CAMPBELL,BLAKE",2
--,"REBOUND DEF by JOHNSON,MICHAEL",,,,,,,"REBOUND DEF by JOHNSON,MICHAEL",2
00:29,,,,,"FOUL  by BAUGHMAN,CARTER",,,"FOUL  by BAUGHMAN,CARTER",2
00:29,,,,,"SUB OUT by RING,NOAH",,,"SUB OUT by RING,NOAH",2
00:29,,,,,"SUB IN by KNOCHELMANN,PETE",,,"SUB IN by KNOCHELMANN,PETE",2
