Time Remaining,Mill,Away Team Score,Play Team Indicator,Home Team Score,Berry,Game Score,Team Indicator,Play,Period
--,,,,,"REBOUND DEF by BENHAM,BRAXTON",,,"REBOUND DEF by BENHAM,BRAXTON",2
04:34,,,,,"MISS 3PTR by BENHAM,BRAXTON",,,"MISS 3PTR by BENHAM,BRAXTON",2
--,"REBOUND DEF by FORBES,TRACE",,,,,,,"REBOUND DEF by FORBES,TRACE",2
04:18,"MISS JUMPER by GASCA,DAKOTA(in the paint)",,,,,,,"MISS JUMPER by GASCA,DAKOTA(in the paint)",2
--,,,,,"REBOUND DEF by BENHAM,BRAXTON",,,"REBOUND DEF by BENHAM,BRAXTON",2
04:06,,,,,"MISS 3PTR by KRUEGER,JORDAN",,,"MISS 3PTR by KRUEGER,JORDAN",2
--,,,,,"REBOUND OFF by ELLIS,CHASE",,,"REBOUND OFF by ELLIS,CHASE",2
03:59,,60,,83 (+23),"GOOD LAYUP by ELLIS,CHASE(in the paint)",Berry 60-83 (-23),,"GOOD LAYUP by ELLIS,CHASE(in the paint)",2
03:50,,,,,"FOUL  by CAMPBELL,BLAKE",,,"FOUL  by CAMPBELL,BLAKE",2
03:49,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
03:49,,,,,"SUB OUT by CAMPBELL,BLAKE",,,"SUB OUT by CAMPBELL,BLAKE",2
03:49,,,,,"SUB OUT by BENHAM,BRAXTON",,,"SUB OUT by BENHAM,BRAXTON",2
03:49,,,,,"SUB OUT by ELLIS,CHASE",,,"SUB OUT by ELLIS,CHASE",2
03:49,,,,,"SUB OUT by CLARK,BRYCE",,,"SUB OUT by CLARK,BRYCE",2
03:49,,,,,"SUB IN by CRAFT,JAKE",,,"SUB IN by CRAFT,JAKE",2
03:49,,,,,"SUB IN by FULKROD,JT",,,"SUB IN by FULKROD,JT",2
03:49,,,,,"SUB IN by CONROY,DREW",,,"SUB IN by CONROY,DREW",2
03:49,,,,,"SUB IN by SEGALL,RYAN",,,"SUB IN by SEGALL,RYAN",2
03:49,"SUB OUT by BONNECAZE,STEWART",,,,,,,"SUB OUT by BONNECAZE,STEWART",2
03:49,"SUB OUT by FORBES,TRACE",,,,,,,"SUB OUT by FORBES,TRACE",2
03:49,"SUB IN by STEPHEN,SETH",,,,,,,"SUB IN by STEPHEN,SETH",2
03:49,"SUB IN by HAUPT,KYLE",,,,,,,"SUB IN by HAUPT,KYLE",2
03:49,"GOOD FT by WATSON,DOUG",61,,83 (+22),,Mill 61-83 (-22),,"GOOD FT by WATSON,DOUG",2
03:49,"MISS FT by WATSON,DOUG",,,,,,,"MISS FT by WATSON,DOUG",2
--,,,,,"REBOUND DEF by CONROY,DREW",,,"REBOUND DEF by CONROY,DREW",2
03:33,,61,,86 (+25),"GOOD 3PTR by CRAFT,JAKE",Berry 61-86 (-25),,"GOOD 3PTR by CRAFT,JAKE",2
--,,,,,"ASSIST  by KRUEGER,JORDAN",,,"ASSIST  by KRUEGER,JORDAN",2
03:20,"GOOD JUMPER by WATSON,DOUG",63,,86 (+23),,Mill 63-86 (-23),,"GOOD JUMPER by WATSON,DOUG",2
02:57,,63,,89 (+26),"GOOD 3PTR by CRAFT,JAKE",Berry 63-89 (-26),,"GOOD 3PTR by CRAFT,JAKE",2
--,,,,,"ASSIST  by CONROY,DREW",,,"ASSIST  by CONROY,DREW",2
02:42,"SUB OUT by GASCA,DAKOTA",,,,,,,"SUB OUT by GASCA,DAKOTA",2
02:42,"SUB IN by HOGAN,TJ",,,,,,,"SUB IN by HOGAN,TJ",2
02:29,"MISS 3PTR by UGHOVWA,NICHOLAS",,,,,,,"MISS 3PTR by UGHOVWA,NICHOLAS",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
02:11,,63,,92 (+29),"GOOD 3PTR by CRAFT,JAKE",Berry 63-92 (-29),,"GOOD 3PTR by CRAFT,JAKE",2
--,,,,,"ASSIST  by SEGALL,RYAN",,,"ASSIST  by SEGALL,RYAN",2
01:54,,,,,"FOUL  by KRUEGER,JORDAN",,,"FOUL  by KRUEGER,JORDAN",2
01:54,"GOOD FT by UGHOVWA,NICHOLAS",64,,92 (+28),,Mill 64-92 (-28),,"GOOD FT by UGHOVWA,NICHOLAS",2
01:54,"SUB OUT by STEPHEN,SETH",,,,,,,"SUB OUT by STEPHEN,SETH",2
01:54,"SUB IN by ROTH,DREW",,,,,,,"SUB IN by ROTH,DREW",2
01:54,"MISS FT by UGHOVWA,NICHOLAS",,,,,,,"MISS FT by UGHOVWA,NICHOLAS",2
--,,,,,"REBOUND DEF by CRAFT,JAKE",,,"REBOUND DEF by CRAFT,JAKE",2
01:40,,,,,"MISS LAYUP by CRAFT,JAKE(in the paint)",,,"MISS LAYUP by CRAFT,JAKE(in the paint)",2
--,"REBOUND DEF by UGHOVWA,NICHOLAS",,,,,,,"REBOUND DEF by UGHOVWA,NICHOLAS",2
01:29,"MISS JUMPER by HOGAN,TJ(in the paint)",,,,,,,"MISS JUMPER by HOGAN,TJ(in the paint)",2
--,"REBOUND OFF by UGHOVWA,NICHOLAS",,,,,,,"REBOUND OFF by UGHOVWA,NICHOLAS",2
01:23,"TURNOVER  by UGHOVWA,NICHOLAS",,,,,,,"TURNOVER  by UGHOVWA,NICHOLAS",2
01:23,,,,,"STEAL  by CONROY,DREW",,,"STEAL  by CONROY,DREW",2
01:08,,,,,"MISS JUMPER by CRAFT,JAKE",,,"MISS JUMPER by CRAFT,JAKE",2
--,"REBOUND DEF by ROTH,DREW",,,,,,,"REBOUND DEF by ROTH,DREW",2
01:00,"MISS LAYUP by HAUPT,KYLE(in the paint)",,,,,,,"MISS LAYUP by HAUPT,KYLE(in the paint)",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
01:00,"SUB OUT by UGHOVWA,NICHOLAS",,,,,,,"SUB OUT by UGHOVWA,NICHOLAS",2
01:00,"SUB IN by GORTON,MACK",,,,,,,"SUB IN by GORTON,MACK",2
01:00,"SUB OUT by WATSON,DOUG",,,,,,,"SUB OUT by WATSON,DOUG",2
01:00,"SUB IN by FORBES,TRACE",,,,,,,"SUB IN by FORBES,TRACE",2
00:48,,,,,"MISS 3PTR by FULKROD,JT",,,"MISS 3PTR by FULKROD,JT",2
--,"REBOUND DEF by GORTON,MACK",,,,,,,"REBOUND DEF by GORTON,MACK",2
00:37,"MISS LAYUP by HOGAN,TJ(in the paint)",,,,,,,"MISS LAYUP by HOGAN,TJ(in the paint)",2
--,"REBOUND OFF by FORBES,TRACE",,,,,,,"REBOUND OFF by FORBES,TRACE",2
00:36,"GOOD LAYUP by FORBES,TRACE(in the paint)",66,,92 (+26),,Mill 66-92 (-26),,"GOOD LAYUP by FORBES,TRACE(in the paint)",2
00:20,,,,,"TURNOVER  by KRUEGER,JORDAN",,,"TURNOVER  by KRUEGER,JORDAN",2
00:11,"MISS 3PTR by HAUPT,KYLE",,,,,,,"MISS 3PTR by HAUPT,KYLE",2
--,,,,,"REBOUND DEF by FULKROD,JT",,,"REBOUND DEF by FULKROD,JT",2
