Time Remaining,Berry,Away Team Score,Play Team Indicator,Home Team Score,Mill,Game Score,Team Indicator,Play,Period
02:01,,,,,"MISS FT by GASCA,DAKOTA",,,"MISS FT by GASCA,DAKOTA",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
02:01,,60 (+12),,48,"GOOD FT by GASCA,DAKOTA",Mill 60-48 (-12),,"GOOD FT by GASCA,DAKOTA",2
02:01,"FOUL  by HONROTH,OWEN",,,,,,,"FOUL  by HONROTH,OWEN",2
02:01,,60 (+11),,49,"GOOD FT by GASCA,DAKOTA",Mill 60-49 (-11),,"GOOD FT by GASCA,DAKOTA",2
02:01,,,,,"SUB OUT by URSIN,AARON",,,"SUB OUT by URSIN,AARON",2
02:01,,,,,"SUB IN by STEPHEN,SETH",,,"SUB IN by STEPHEN,SETH",2
02:01,"SUB OUT by HONROTH,OWEN",,,,,,,"SUB OUT by HONROTH,OWEN",2
02:01,"SUB IN by JOHNSON,MICHAEL",,,,,,,"SUB IN by JOHNSON,MICHAEL",2
02:01,,60 (+10),,50,"GOOD FT by GASCA,DAKOTA",Mill 60-50 (-10),,"GOOD FT by GASCA,DAKOTA",2
01:36,"MISS 3PTR by JOHNSON,MICHAEL",,,,,,,"MISS 3PTR by JOHNSON,MICHAEL",2
--,,,,,"REBOUND DEF by STEPHEN,SETH",,,"REBOUND DEF by STEPHEN,SETH",2
01:17,,60 (+7),,53,"GOOD 3PTR by WATSON,DOUG",Mill 60-53 (-7),,"GOOD 3PTR by WATSON,DOUG",2
--,,,,,"ASSIST  by STEPHEN,SETH",,,"ASSIST  by STEPHEN,SETH",2
00:43,"TURNOVER  by COSTAS,RILEY",,,,,,,"TURNOVER  by COSTAS,RILEY",2
00:43,,,,,"STEAL  by GASCA,DAKOTA",,,"STEAL  by GASCA,DAKOTA",2
00:36,,,,,"MISS 3PTR by BONNECAZE,STEWART",,,"MISS 3PTR by BONNECAZE,STEWART",2
--,,,,,"REBOUND OFF by STEPHEN,SETH",,,"REBOUND OFF by STEPHEN,SETH",2
00:35,,60 (+5),,55,"GOOD LAYUP by STEPHEN,SETH(in the paint)",Mill 60-55 (-5),,"GOOD LAYUP by STEPHEN,SETH(in the paint)",2
00:35,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:35,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
00:35,"SUB IN by HONROTH,OWEN",,,,,,,"SUB IN by HONROTH,OWEN",2
00:35,,,,,"FOUL  by BONNECAZE,STEWART",,,"FOUL  by BONNECAZE,STEWART",2
00:35,"GOOD FT by CAMPBELL,BLAKE(fastbreak)",61 (+6),,55,,Berry 61-55 (-6),,"GOOD FT by CAMPBELL,BLAKE(fastbreak)",2
00:35,,,,,"SUB OUT by STEPHEN,SETH",,,"SUB OUT by STEPHEN,SETH",2
00:35,,,,,"SUB IN by FORBES,TRACE",,,"SUB IN by FORBES,TRACE",2
00:35,"SUB OUT by HONROTH,OWEN",,,,,,,"SUB OUT by HONROTH,OWEN",2
00:35,"SUB OUT by CLARK,BRYCE",,,,,,,"SUB OUT by CLARK,BRYCE",2
00:35,"SUB IN by KRUEGER,JORDAN",,,,,,,"SUB IN by KRUEGER,JORDAN",2
00:35,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",2
00:35,"GOOD FT by CAMPBELL,BLAKE(fastbreak)",62 (+7),,55,,Berry 62-55 (-7),,"GOOD FT by CAMPBELL,BLAKE(fastbreak)",2
00:31,,62 (+5),,57,"GOOD LAYUP by BONNECAZE,STEWART(fastbreak)(in the paint)",Mill 62-57 (-5),,"GOOD LAYUP by BONNECAZE,STEWART(fastbreak)(in the paint)",2
00:26,,,,,"FOUL  by BONNECAZE,STEWART",,,"FOUL  by BONNECAZE,STEWART",2
00:26,"GOOD FT by CAMPBELL,BLAKE(fastbreak)",63 (+6),,57,,Berry 63-57 (-6),,"GOOD FT by CAMPBELL,BLAKE(fastbreak)",2
00:26,"SUB OUT by KRUEGER,JORDAN",,,,,,,"SUB OUT by KRUEGER,JORDAN",2
00:26,"SUB IN by HONROTH,OWEN",,,,,,,"SUB IN by HONROTH,OWEN",2
00:26,"MISS FT by CAMPBELL,BLAKE(fastbreak)",,,,,,,"MISS FT by CAMPBELL,BLAKE(fastbreak)",2
--,,,,,"REBOUND DEF by ROTH,DREW",,,"REBOUND DEF by ROTH,DREW",2
00:22,,63 (+4),,59,"GOOD LAYUP by GASCA,DAKOTA(fastbreak)(in the paint)",Mill 63-59 (-4),,"GOOD LAYUP by GASCA,DAKOTA(fastbreak)(in the paint)",2
00:12,"TURNOVER  by COSTAS,RILEY",,,,,,,"TURNOVER  by COSTAS,RILEY",2
00:12,,,,,"STEAL  by BONNECAZE,STEWART",,,"STEAL  by BONNECAZE,STEWART",2
00:12,,,,,"MISS LAYUP by BONNECAZE,STEWART(in the paint)",,,"MISS LAYUP by BONNECAZE,STEWART(in the paint)",2
--,"REBOUND DEF by HONROTH,OWEN",,,,,,,"REBOUND DEF by HONROTH,OWEN",2
00:12,,,,,"FOUL  by GASCA,DAKOTA",,,"FOUL  by GASCA,DAKOTA",2
00:12,"GOOD FT by HONROTH,OWEN(fastbreak)",64 (+5),,59,,Berry 64-59 (-5),,"GOOD FT by HONROTH,OWEN(fastbreak)",2
00:12,"MISS FT by HONROTH,OWEN(fastbreak)",,,,,,,"MISS FT by HONROTH,OWEN(fastbreak)",2
--,,,,,"REBOUND DEF by FORBES,TRACE",,,"REBOUND DEF by FORBES,TRACE",2
00:02,,,,,"MISS 3PTR by WATSON,DOUG",,,"MISS 3PTR by WATSON,DOUG",2
--,"REBOUND DEF by ELLIS,CHASE",,,,,,,"REBOUND DEF by ELLIS,CHASE",2
