Time Remaining,UDMB2014,Away Team Score,Play Team Indicator,Home Team Score,MILLSAPS,Game Score,Team Indicator,Play,Period
10:50,"MISS LAYUP by GONZALEZ,LORENZO",,,,,,,"MISS LAYUP by GONZALEZ,LORENZO",2
10:50,,,,,"BLOCK  by MCSWAIN,JOSH",,,"BLOCK  by MCSWAIN,JOSH",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
10:50,"SUB IN by GARATE,VICTOR",,,,,,,"SUB IN by GARATE,VICTOR",2
10:50,"SUB OUT by SARRAT,MICHAEL",,,,,,,"SUB OUT by SARRAT,MICHAEL",2
10:50,,,,,"SUB IN by PRATER,DALLAS",,,"SUB IN by PRATER,DALLAS",2
10:50,,,,,"SUB IN by AUBERT,DUSTIN",,,"SUB IN by AUBERT,DUSTIN",2
10:50,,,,,"SUB IN by ROBERTSON,MARC",,,"SUB IN by ROBERTSON,MARC",2
10:50,,,,,"SUB OUT by DETILLIEU,RYAN",,,"SUB OUT by DETILLIEU,RYAN",2
10:50,,,,,"SUB OUT by GAGEN,BRENNAN",,,"SUB OUT by GAGEN,BRENNAN",2
10:50,,,,,"SUB OUT by MOORE,MYLES",,,"SUB OUT by MOORE,MYLES",2
10:36,"GOOD JUMPER by WYATT,AARON",36 (+2),,34,,UDMB2014 36-34 (-2),,"GOOD JUMPER by WYATT,AARON",2
--,"ASSIST  by GONZALEZ,LORENZO",,,,,,,"ASSIST  by GONZALEZ,LORENZO",2
10:26,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
10:05,,,,,"MISS JUMPER by ROBERTSON,MARC",,,"MISS JUMPER by ROBERTSON,MARC",2
--,"REBOUND DEF by WYATT,AARON",,,,,,,"REBOUND DEF by WYATT,AARON",2
09:56,"GOOD LAYUP by KAISER,TOM(in the paint)",38 (+4),,34,,UDMB2014 38-34 (-4),,"GOOD LAYUP by KAISER,TOM(in the paint)",2
--,"ASSIST  by WYATT,AARON",,,,,,,"ASSIST  by WYATT,AARON",2
09:40,"FOUL  by BLACKBURN,BLAINE",,,,,,,"FOUL  by BLACKBURN,BLAINE",2
09:40,,38 (+3),,35,"GOOD FT by AUBERT,DUSTIN",MILLSAPS 38-35 (-3),,"GOOD FT by AUBERT,DUSTIN",2
09:40,,,,,"MISS FT by AUBERT,DUSTIN",,,"MISS FT by AUBERT,DUSTIN",2
--,"REBOUND DEF by WYATT,AARON",,,,,,,"REBOUND DEF by WYATT,AARON",2
09:40,,,,,"SUB IN by GERCHOW,ALEX",,,"SUB IN by GERCHOW,ALEX",2
09:40,,,,,"SUB OUT by MCSWAIN,JOSH",,,"SUB OUT by MCSWAIN,JOSH",2
09:32,"FOUL  by WYATT,AARON",,,,,,,"FOUL  by WYATT,AARON",2
09:32,"TURNOVER  by WYATT,AARON",,,,,,,"TURNOVER  by WYATT,AARON",2
09:05,,,,,"MISS JUMPER by GERCHOW,ALEX",,,"MISS JUMPER by GERCHOW,ALEX",2
--,"REBOUND DEF by GARATE,VICTOR",,,,,,,"REBOUND DEF by GARATE,VICTOR",2
08:51,,,,,"FOUL  by GERCHOW,ALEX",,,"FOUL  by GERCHOW,ALEX",2
08:51,"MISS FT by KAISER,TOM",,,,,,,"MISS FT by KAISER,TOM",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
08:51,"GOOD FT by KAISER,TOM",39 (+4),,35,,UDMB2014 39-35 (-4),,"GOOD FT by KAISER,TOM",2
08:51,"SUB IN by JOHNSON,ANTHONY",,,,,,,"SUB IN by JOHNSON,ANTHONY",2
08:51,"SUB OUT by WYATT,AARON",,,,,,,"SUB OUT by WYATT,AARON",2
08:37,,39 (+2),,37,"GOOD JUMPER by MCELVEEN,MAC",MILLSAPS 39-37 (-2),,"GOOD JUMPER by MCELVEEN,MAC",2
08:23,"GOOD 3PTR by BLACKBURN,BLAINE",42 (+5),,37,,UDMB2014 42-37 (-5),,"GOOD 3PTR by BLACKBURN,BLAINE",2
--,"ASSIST  by GONZALEZ,LORENZO",,,,,,,"ASSIST  by GONZALEZ,LORENZO",2
07:55,,42 (+3),,39,"GOOD LAYUP by AUBERT,DUSTIN(in the paint)",MILLSAPS 42-39 (-3),,"GOOD LAYUP by AUBERT,DUSTIN(in the paint)",2
07:55,"FOUL  by GONZALEZ,LORENZO",,,,,,,"FOUL  by GONZALEZ,LORENZO",2
07:55,,42 (+2),,40,"GOOD FT by AUBERT,DUSTIN",MILLSAPS 42-40 (-2),,"GOOD FT by AUBERT,DUSTIN",2
07:41,"FOUL  by JOHNSON,ANTHONY",,,,,,,"FOUL  by JOHNSON,ANTHONY",2
07:41,"TURNOVER  by JOHNSON,ANTHONY",,,,,,,"TURNOVER  by JOHNSON,ANTHONY",2
07:25,,,,,"MISS LAYUP by MCELVEEN,MAC",,,"MISS LAYUP by MCELVEEN,MAC",2
07:25,"BLOCK  by JOHNSON,ANTHONY",,,,,,,"BLOCK  by JOHNSON,ANTHONY",2
--,"REBOUND DEF by JOHNSON,ANTHONY",,,,,,,"REBOUND DEF by JOHNSON,ANTHONY",2
07:10,"MISS 3PTR by GARATE,VICTOR",,,,,,,"MISS 3PTR by GARATE,VICTOR",2
--,,,,,"REBOUND DEF by ROBERTSON,MARC",,,"REBOUND DEF by ROBERTSON,MARC",2
06:44,,42,,43 (+1),"GOOD 3PTR by ROBERTSON,MARC",MILLSAPS 42-43 (+1),,"GOOD 3PTR by ROBERTSON,MARC",2
--,,,,,"ASSIST  by MCELVEEN,MAC",,,"ASSIST  by MCELVEEN,MAC",2
06:40,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
06:26,"GOOD JUMPER by JOHNSON,ANTHONY",44 (+1),,43,,UDMB2014 44-43 (-1),,"GOOD JUMPER by JOHNSON,ANTHONY",2
06:07,,44,,45 (+1),"GOOD LAYUP by AUBERT,DUSTIN(in the paint)",MILLSAPS 44-45 (+1),,"GOOD LAYUP by AUBERT,DUSTIN(in the paint)",2
05:39,"MISS LAYUP by GONZALEZ,LORENZO",,,,,,,"MISS LAYUP by GONZALEZ,LORENZO",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
05:33,,,,,"SUB IN by MCSWAIN,JOSH",,,"SUB IN by MCSWAIN,JOSH",2
05:33,,,,,"SUB IN by MOORE,MYLES",,,"SUB IN by MOORE,MYLES",2
05:33,,,,,"SUB IN by DETILLIEU,RYAN",,,"SUB IN by DETILLIEU,RYAN",2
05:33,,,,,"SUB OUT by GERCHOW,ALEX",,,"SUB OUT by GERCHOW,ALEX",2
05:33,,,,,"SUB OUT by PRATER,DALLAS",,,"SUB OUT by PRATER,DALLAS",2
05:33,,,,,"SUB OUT by AUBERT,DUSTIN",,,"SUB OUT by AUBERT,DUSTIN",2
05:23,,,,,"FOUL  by MCELVEEN,MAC",,,"FOUL  by MCELVEEN,MAC",2
05:23,"MISS FT by JOHNSON,ANTHONY",,,,,,,"MISS FT by JOHNSON,ANTHONY",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
05:23,"GOOD FT by JOHNSON,ANTHONY",45,,45,,UDMB2014 45-45 (0),,"GOOD FT by JOHNSON,ANTHONY",2
05:23,"SUB IN by PROMBERGER,MARK",,,,,,,"SUB IN by PROMBERGER,MARK",2
05:23,"SUB IN by MALONE,KYM",,,,,,,"SUB IN by MALONE,KYM",2
05:23,"SUB IN by SARRAT,MICHAEL",,,,,,,"SUB IN by SARRAT,MICHAEL",2
05:23,"SUB IN by WYATT,AARON",,,,,,,"SUB IN by WYATT,AARON",2
05:23,"SUB OUT by GONZALEZ,LORENZO",,,,,,,"SUB OUT by GONZALEZ,LORENZO",2
05:23,"SUB OUT by GARATE,VICTOR",,,,,,,"SUB OUT by GARATE,VICTOR",2
05:23,"SUB OUT by JOHNSON,ANTHONY",,,,,,,"SUB OUT by JOHNSON,ANTHONY",2
05:23,"SUB OUT by KAISER,TOM",,,,,,,"SUB OUT by KAISER,TOM",2
05:04,,45,,47 (+2),"GOOD JUMPER by MCSWAIN,JOSH",MILLSAPS 45-47 (+2),,"GOOD JUMPER by MCSWAIN,JOSH",2
--,,,,,"ASSIST  by MOORE,MYLES",,,"ASSIST  by MOORE,MYLES",2
04:48,"FOUL  by PROMBERGER,MARK",,,,,,,"FOUL  by PROMBERGER,MARK",2
04:48,"TURNOVER  by PROMBERGER,MARK",,,,,,,"TURNOVER  by PROMBERGER,MARK",2
04:30,,45,,49 (+4),"GOOD JUMPER by MCSWAIN,JOSH",MILLSAPS 45-49 (+4),,"GOOD JUMPER by MCSWAIN,JOSH",2
--,,,,,"ASSIST  by MCELVEEN,MAC",,,"ASSIST  by MCELVEEN,MAC",2
04:17,"GOOD JUMPER by BLACKBURN,BLAINE",47,,49 (+2),,UDMB2014 47-49 (+2),,"GOOD JUMPER by BLACKBURN,BLAINE",2
03:49,,,,,"FOUL  by MCSWAIN,JOSH",,,"FOUL  by MCSWAIN,JOSH",2
03:49,,,,,"TURNOVER  by MCSWAIN,JOSH",,,"TURNOVER  by MCSWAIN,JOSH",2
03:37,"MISS LAYUP by MALONE,KYM",,,,,,,"MISS LAYUP by MALONE,KYM",2
--,"REBOUND OFF by MALONE,KYM",,,,,,,"REBOUND OFF by MALONE,KYM",2
03:37,,,,,"FOUL  by MCSWAIN,JOSH",,,"FOUL  by MCSWAIN,JOSH",2
03:37,"GOOD FT by MALONE,KYM",48,,49 (+1),,UDMB2014 48-49 (+1),,"GOOD FT by MALONE,KYM",2
03:37,"GOOD FT by MALONE,KYM",49,,49,,UDMB2014 49-49 (0),,"GOOD FT by MALONE,KYM",2
03:37,,,,,"SUB IN by AUBERT,DUSTIN",,,"SUB IN by AUBERT,DUSTIN",2
03:37,,,,,"SUB OUT by DETILLIEU,RYAN",,,"SUB OUT by DETILLIEU,RYAN",2
03:03,,,,,"MISS JUMPER by AUBERT,DUSTIN",,,"MISS JUMPER by AUBERT,DUSTIN",2
--,"REBOUND DEF by MALONE,KYM",,,,,,,"REBOUND DEF by MALONE,KYM",2
02:55,"TURNOVER  by MALONE,KYM",,,,,,,"TURNOVER  by MALONE,KYM",2
02:54,,,,,"STEAL  by MCELVEEN,MAC",,,"STEAL  by MCELVEEN,MAC",2
02:47,,,,,"MISS LAYUP by ROBERTSON,MARC",,,"MISS LAYUP by ROBERTSON,MARC",2
--,"REBOUND DEF by WYATT,AARON",,,,,,,"REBOUND DEF by WYATT,AARON",2
02:47,,,,,"FOUL  by AUBERT,DUSTIN",,,"FOUL  by AUBERT,DUSTIN",2
02:47,"GOOD FT by WYATT,AARON",50 (+1),,49,,UDMB2014 50-49 (-1),,"GOOD FT by WYATT,AARON",2
02:47,"GOOD FT by WYATT,AARON",51 (+2),,49,,UDMB2014 51-49 (-2),,"GOOD FT by WYATT,AARON",2
02:30,,51,,51,"GOOD LAYUP by AUBERT,DUSTIN(in the paint)",MILLSAPS 51-51 (0),,"GOOD LAYUP by AUBERT,DUSTIN(in the paint)",2
02:16,"MISS 3PTR by BLACKBURN,BLAINE",,,,,,,"MISS 3PTR by BLACKBURN,BLAINE",2
--,"REBOUND OFF by BLACKBURN,BLAINE",,,,,,,"REBOUND OFF by BLACKBURN,BLAINE",2
--,,,,,"REBOUND DEF by MCSWAIN,JOSH",,,"REBOUND DEF by MCSWAIN,JOSH",2
01:43,,51,,54 (+3),"GOOD 3PTR by ROBERTSON,MARC",MILLSAPS 51-54 (+3),,"GOOD 3PTR by ROBERTSON,MARC",2
--,,,,,"ASSIST  by AUBERT,DUSTIN",,,"ASSIST  by AUBERT,DUSTIN",2
01:40,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
01:17,"MISS 3PTR by SARRAT,MICHAEL",,,,,,,"MISS 3PTR by SARRAT,MICHAEL",2
--,"REBOUND OFF by PROMBERGER,MARK",,,,,,,"REBOUND OFF by PROMBERGER,MARK",2
01:13,,,,,"FOUL  by ROBERTSON,MARC",,,"FOUL  by ROBERTSON,MARC",2
01:13,"GOOD FT by PROMBERGER,MARK",52,,54 (+2),,UDMB2014 52-54 (+2),,"GOOD FT by PROMBERGER,MARK",2
01:13,"GOOD FT by PROMBERGER,MARK",53,,54 (+1),,UDMB2014 53-54 (+1),,"GOOD FT by PROMBERGER,MARK",2
01:13,"SUB IN by KAISER,TOM",,,,,,,"SUB IN by KAISER,TOM",2
01:13,"SUB OUT by PROMBERGER,MARK",,,,,,,"SUB OUT by PROMBERGER,MARK",2
00:59,,53,,56 (+3),"GOOD LAYUP by MOORE,MYLES(in the paint)",MILLSAPS 53-56 (+3),,"GOOD LAYUP by MOORE,MYLES(in the paint)",2
--,,,,,"ASSIST  by MCELVEEN,MAC",,,"ASSIST  by MCELVEEN,MAC",2
00:53,"MISS LAYUP by WYATT,AARON",,,,,,,"MISS LAYUP by WYATT,AARON",2
00:53,,,,,"BLOCK  by MCSWAIN,JOSH",,,"BLOCK  by MCSWAIN,JOSH",2
--,,,,,"REBOUND DEF by AUBERT,DUSTIN",,,"REBOUND DEF by AUBERT,DUSTIN",2
00:34,,53,,59 (+6),"GOOD 3PTR by ROBERTSON,MARC",MILLSAPS 53-59 (+6),,"GOOD 3PTR by ROBERTSON,MARC",2
--,,,,,"ASSIST  by MCELVEEN,MAC",,,"ASSIST  by MCELVEEN,MAC",2
00:27,"TURNOVER  by BLACKBURN,BLAINE",,,,,,,"TURNOVER  by BLACKBURN,BLAINE",2
00:27,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
00:26,"FOUL  by MALONE,KYM",,,,,,,"FOUL  by MALONE,KYM",2
00:26,,53,,60 (+7),"GOOD FT by ROBERTSON,MARC",MILLSAPS 53-60 (+7),,"GOOD FT by ROBERTSON,MARC",2
00:26,,53,,61 (+8),"GOOD FT by ROBERTSON,MARC",MILLSAPS 53-61 (+8),,"GOOD FT by ROBERTSON,MARC",2
00:22,"MISS 3PTR by BLACKBURN,BLAINE",,,,,,,"MISS 3PTR by BLACKBURN,BLAINE",2
--,"REBOUND OFF by SARRAT,MICHAEL",,,,,,,"REBOUND OFF by SARRAT,MICHAEL",2
00:14,"MISS 3PTR by SARRAT,MICHAEL",,,,,,,"MISS 3PTR by SARRAT,MICHAEL",2
--,,,,,"REBOUND DEF by MCSWAIN,JOSH",,,"REBOUND DEF by MCSWAIN,JOSH",2
00:11,"FOUL  by KAISER,TOM",,,,,,,"FOUL  by KAISER,TOM",2
00:11,,,,,"MISS FT by MCSWAIN,JOSH",,,"MISS FT by MCSWAIN,JOSH",2
--,"REBOUND DEF by WYATT,AARON",,,,,,,"REBOUND DEF by WYATT,AARON",2
00:07,,,,,"FOUL  by MCSWAIN,JOSH",,,"FOUL  by MCSWAIN,JOSH",2
00:07,"GOOD FT by MALONE,KYM",54,,61 (+7),,UDMB2014 54-61 (+7),,"GOOD FT by MALONE,KYM",2
00:07,"GOOD FT by MALONE,KYM",55,,61 (+6),,UDMB2014 55-61 (+6),,"GOOD FT by MALONE,KYM",2
00:07,"SUB IN by GONZALEZ,LORENZO",,,,,,,"SUB IN by GONZALEZ,LORENZO",2
00:07,"SUB OUT by SARRAT,MICHAEL",,,,,,,"SUB OUT by SARRAT,MICHAEL",2
00:07,,,,,"SUB IN by DETILLIEU,RYAN",,,"SUB IN by DETILLIEU,RYAN",2
00:07,,,,,"SUB OUT by MCSWAIN,JOSH",,,"SUB OUT by MCSWAIN,JOSH",2
00:05,"FOUL  by GONZALEZ,LORENZO",,,,,,,"FOUL  by GONZALEZ,LORENZO",2
00:05,,55,,62 (+7),"GOOD FT by ROBERTSON,MARC",MILLSAPS 55-62 (+7),,"GOOD FT by ROBERTSON,MARC",2
00:05,,55,,63 (+8),"GOOD FT by ROBERTSON,MARC",MILLSAPS 55-63 (+8),,"GOOD FT by ROBERTSON,MARC",2
00:00,"GOOD LAYUP by MALONE,KYM(in the paint)",57,,63 (+6),,UDMB2014 57-63 (+6),,"GOOD LAYUP by MALONE,KYM(in the paint)",2
