Time Remaining,BSCM,Away Team Score,Play Team Indicator,Home Team Score,OUM,Game Score,Team Indicator,Play,Period
14:53,"GOOD FT by THOMAS,LARRY",52 (+15),,37,,BSCM 52-37 (+15),,"GOOD FT by THOMAS,LARRY",2
14:53,"GOOD FT by THOMAS,LARRY",53 (+16),,37,,BSCM 53-37 (+16),,"GOOD FT by THOMAS,LARRY",2
14:53,"SUB IN by HOLLAND,JASON",,,,,,,"SUB IN by HOLLAND,JASON",2
14:53,"SUB OUT by KEGARISE,KEVIN",,,,,,,"SUB OUT by KEGARISE,KEVIN",2
14:37,,,,,"TURNOVER  by JOVAAG,BRANDEN",,,"TURNOVER  by JOVAAG,BRANDEN",2
14:36,"STEAL  by FREEMAN,SCHYLAR",,,,,,,"STEAL  by FREEMAN,SCHYLAR",2
14:35,"TURNOVER  by FREEMAN,SCHYLAR",,,,,,,"TURNOVER  by FREEMAN,SCHYLAR",2
14:34,,,,,"STEAL  by PURDY,SAM",,,"STEAL  by PURDY,SAM",2
14:31,,,,,"MISS 3PTR by JOVAAG,BRANDEN",,,"MISS 3PTR by JOVAAG,BRANDEN",2
--,"REBOUND DEF by SCHAMP,GRIFFIN",,,,,,,"REBOUND DEF by SCHAMP,GRIFFIN",2
14:04,"GOOD 3PTR by THOMAS,LARRY",56 (+19),,37,,BSCM 56-37 (+19),,"GOOD 3PTR by THOMAS,LARRY",2
--,"ASSIST  by SCHAMP,GRIFFIN",,,,,,,"ASSIST  by SCHAMP,GRIFFIN",2
13:48,"FOUL  by HOLLAND,JASON",,,,,,,"FOUL  by HOLLAND,JASON",2
13:43,,,,,"MISS 3PTR by MOLINET,CHRISTIAN",,,"MISS 3PTR by MOLINET,CHRISTIAN",2
--,"REBOUND DEF by ASSANESI,KELLY",,,,,,,"REBOUND DEF by ASSANESI,KELLY",2
13:18,"GOOD 3PTR by THOMAS,LARRY",59 (+22),,37,,BSCM 59-37 (+22),,"GOOD 3PTR by THOMAS,LARRY",2
--,"ASSIST  by HOLLAND,JASON",,,,,,,"ASSIST  by HOLLAND,JASON",2
13:02,,59 (+20),,39,"GOOD LAYUP by DAVIS,ALEX(in the paint)",OUM 59-39 (+20),,"GOOD LAYUP by DAVIS,ALEX(in the paint)",2
13:00,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
13:00,"SUB IN by WELCH,ROSS",,,,,,,"SUB IN by WELCH,ROSS",2
13:00,"SUB OUT by THOMAS,LARRY",,,,,,,"SUB OUT by THOMAS,LARRY",2
12:58,,,,,"SUB IN by PATRICK,DREW",,,"SUB IN by PATRICK,DREW",2
12:58,,,,,"SUB IN by PITTS,ALEC",,,"SUB IN by PITTS,ALEC",2
12:58,,,,,"SUB OUT by PURDY,SAM",,,"SUB OUT by PURDY,SAM",2
12:58,,,,,"SUB OUT by COURSON,TYLER",,,"SUB OUT by COURSON,TYLER",2
12:37,"MISS JUMPER by WELCH,ROSS",,,,,,,"MISS JUMPER by WELCH,ROSS",2
--,,,,,"REBOUND DEF by JOVAAG,BRANDEN",,,"REBOUND DEF by JOVAAG,BRANDEN",2
12:27,,59 (+17),,42,"GOOD 3PTR by PITTS,ALEC(fastbreak)",OUM 59-42 (+17),,"GOOD 3PTR by PITTS,ALEC(fastbreak)",2
12:16,,,,,"FOUL  by JOVAAG,BRANDEN",,,"FOUL  by JOVAAG,BRANDEN",2
12:05,"MISS 3PTR by WELCH,ROSS",,,,,,,"MISS 3PTR by WELCH,ROSS",2
--,,,,,"REBOUND DEF by PITTS,ALEC",,,"REBOUND DEF by PITTS,ALEC",2
11:57,,,,,"FOUL  by MOLINET,CHRISTIAN",,,"FOUL  by MOLINET,CHRISTIAN",2
11:57,,,,,"TURNOVER  by MOLINET,CHRISTIAN",,,"TURNOVER  by MOLINET,CHRISTIAN",2
11:57,"SUB IN by HENRY,COLIN",,,,,,,"SUB IN by HENRY,COLIN",2
11:57,"SUB IN by RICHARDS,ZAC",,,,,,,"SUB IN by RICHARDS,ZAC",2
11:57,"SUB OUT by SCHAMP,GRIFFIN",,,,,,,"SUB OUT by SCHAMP,GRIFFIN",2
11:57,"SUB OUT by FREEMAN,SCHYLAR",,,,,,,"SUB OUT by FREEMAN,SCHYLAR",2
11:43,"MISS 3PTR by HOLLAND,JASON",,,,,,,"MISS 3PTR by HOLLAND,JASON",2
--,,,,,"REBOUND DEF by JOVAAG,BRANDEN",,,"REBOUND DEF by JOVAAG,BRANDEN",2
11:24,,,,,"TURNOVER  by PATRICK,DREW",,,"TURNOVER  by PATRICK,DREW",2
11:23,"STEAL  by WELCH,ROSS",,,,,,,"STEAL  by WELCH,ROSS",2
11:20,"MISS LAYUP by WELCH,ROSS",,,,,,,"MISS LAYUP by WELCH,ROSS",2
11:20,,,,,"BLOCK  by DAVIS,ALEX",,,"BLOCK  by DAVIS,ALEX",2
--,"REBOUND OFF by HOLLAND,JASON",,,,,,,"REBOUND OFF by HOLLAND,JASON",2
11:18,"FOUL  by HOLLAND,JASON",,,,,,,"FOUL  by HOLLAND,JASON",2
11:18,"TURNOVER  by HOLLAND,JASON",,,,,,,"TURNOVER  by HOLLAND,JASON",2
11:18,,,,,"SUB IN by COURSON,TYLER",,,"SUB IN by COURSON,TYLER",2
11:18,,,,,"SUB OUT by PITTS,ALEC",,,"SUB OUT by PITTS,ALEC",2
11:02,,,,,"MISS JUMPER by PATRICK,DREW",,,"MISS JUMPER by PATRICK,DREW",2
--,"REBOUND DEF by ASSANESI,KELLY",,,,,,,"REBOUND DEF by ASSANESI,KELLY",2
10:44,"MISS 3PTR by ASSANESI,KELLY",,,,,,,"MISS 3PTR by ASSANESI,KELLY",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
10:40,"SUB IN by MARSCHNER,BRENDAN",,,,,,,"SUB IN by MARSCHNER,BRENDAN",2
10:40,"SUB IN by KEGARISE,KEVIN",,,,,,,"SUB IN by KEGARISE,KEVIN",2
10:40,"SUB OUT by HENRY,COLIN",,,,,,,"SUB OUT by HENRY,COLIN",2
10:40,"SUB OUT by HOLLAND,JASON",,,,,,,"SUB OUT by HOLLAND,JASON",2
10:40,,,,,"SUB IN by PITTS,ALEC",,,"SUB IN by PITTS,ALEC",2
10:40,,,,,"SUB OUT by PATRICK,DREW",,,"SUB OUT by PATRICK,DREW",2
10:22,"FOUL  by WELCH,ROSS",,,,,,,"FOUL  by WELCH,ROSS",2
10:22,,,,,"MISS LAYUP by MOLINET,CHRISTIAN",,,"MISS LAYUP by MOLINET,CHRISTIAN",2
--,,,,,"REBOUND OFF by DAVIS,ALEX",,,"REBOUND OFF by DAVIS,ALEX",2
10:22,,,,,"MISS TIPIN by DAVIS,ALEX",,,"MISS TIPIN by DAVIS,ALEX",2
--,,,,,"REBOUND OFF by DAVIS,ALEX",,,"REBOUND OFF by DAVIS,ALEX",2
10:22,"FOUL  by THOMAS,LARRY",,,,,,,"FOUL  by THOMAS,LARRY",2
10:22,"SUB IN by MARSCHNER,BRENDAN",,,,,,,"SUB IN by MARSCHNER,BRENDAN",2
10:22,"SUB IN by RICHARDS,ZAC",,,,,,,"SUB IN by RICHARDS,ZAC",2
10:22,"SUB IN by THOMAS,LARRY",,,,,,,"SUB IN by THOMAS,LARRY",2
10:22,"SUB IN by KEGARISE,KEVIN",,,,,,,"SUB IN by KEGARISE,KEVIN",2
10:22,"SUB IN by ASSANESI,KELLY",,,,,,,"SUB IN by ASSANESI,KELLY",2
10:22,"SUB IN by PLAYER,MATT",,,,,,,"SUB IN by PLAYER,MATT",2
10:22,"SUB OUT by PLAYER,MATT",,,,,,,"SUB OUT by PLAYER,MATT",2
10:22,"SUB OUT by MARSCHNER,BRENDAN",,,,,,,"SUB OUT by MARSCHNER,BRENDAN",2
10:22,"SUB OUT by RICHARDS,ZAC",,,,,,,"SUB OUT by RICHARDS,ZAC",2
10:22,"SUB OUT by KEGARISE,KEVIN",,,,,,,"SUB OUT by KEGARISE,KEVIN",2
10:22,"SUB OUT by WELCH,ROSS",,,,,,,"SUB OUT by WELCH,ROSS",2
10:22,"SUB OUT by ASSANESI,KELLY",,,,,,,"SUB OUT by ASSANESI,KELLY",2
10:02,,,,,"MISS FT by DAVIS,ALEX",,,"MISS FT by DAVIS,ALEX",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
10:02,,,,,"MISS FT by DAVIS,ALEX",,,"MISS FT by DAVIS,ALEX",2
--,,,,,"REBOUND OFF by PATRICK,DREW",,,"REBOUND OFF by PATRICK,DREW",2
10:02,,,,,"SUB IN by PATRICK,DREW",,,"SUB IN by PATRICK,DREW",2
10:02,,,,,"SUB OUT by MOLINET,CHRISTIAN",,,"SUB OUT by MOLINET,CHRISTIAN",2
10:01,,59 (+15),,44,"GOOD LAYUP by PATRICK,DREW(in the paint)",OUM 59-44 (+15),,"GOOD LAYUP by PATRICK,DREW(in the paint)",2
10:01,"FOUL  by RICHARDS,ZAC",,,,,,,"FOUL  by RICHARDS,ZAC",2
10:01,,59 (+14),,45,"GOOD FT by PATRICK,DREW",OUM 59-45 (+14),,"GOOD FT by PATRICK,DREW",2
09:56,"TURNOVER  by THOMAS,LARRY",,,,,,,"TURNOVER  by THOMAS,LARRY",2
09:55,,,,,"STEAL  by JOVAAG,BRANDEN",,,"STEAL  by JOVAAG,BRANDEN",2
09:30,,,,,"MISS LAYUP by DAVIS,ALEX",,,"MISS LAYUP by DAVIS,ALEX",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
09:29,,,,,"FOUL  by COURSON,TYLER",,,"FOUL  by COURSON,TYLER",2
09:29,"SUB IN by WHITE,BLAISE",,,,,,,"SUB IN by WHITE,BLAISE",2
09:29,"SUB OUT by ASSANESI,KELLY",,,,,,,"SUB OUT by ASSANESI,KELLY",2
09:17,"MISS 3PTR by THOMAS,LARRY",,,,,,,"MISS 3PTR by THOMAS,LARRY",2
--,,,,,"REBOUND DEF by DAVIS,ALEX",,,"REBOUND DEF by DAVIS,ALEX",2
09:10,"FOUL  by WHITE,BLAISE",,,,,,,"FOUL  by WHITE,BLAISE",2
09:10,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
09:10,,59 (+13),,46,"GOOD FT by DAVIS,ALEX",OUM 59-46 (+13),,"GOOD FT by DAVIS,ALEX",2
09:10,,59 (+12),,47,"GOOD FT by DAVIS,ALEX",OUM 59-47 (+12),,"GOOD FT by DAVIS,ALEX",2
09:10,,,,,"SUB IN by MOLINET,CHRISTIAN",,,"SUB IN by MOLINET,CHRISTIAN",2
09:10,,,,,"SUB OUT by DAVIS,ALEX",,,"SUB OUT by DAVIS,ALEX",2
08:53,"MISS 3PTR by KEGARISE,KEVIN",,,,,,,"MISS 3PTR by KEGARISE,KEVIN",2
--,,,,,"REBOUND DEF by MOLINET,CHRISTIAN",,,"REBOUND DEF by MOLINET,CHRISTIAN",2
08:41,,59 (+9),,50,"GOOD 3PTR by PITTS,ALEC",OUM 59-50 (+9),,"GOOD 3PTR by PITTS,ALEC",2
--,,,,,"ASSIST  by MOLINET,CHRISTIAN",,,"ASSIST  by MOLINET,CHRISTIAN",2
08:27,"TURNOVER  by RICHARDS,ZAC",,,,,,,"TURNOVER  by RICHARDS,ZAC",2
08:26,"SUB IN by SCHAMP,GRIFFIN",,,,,,,"SUB IN by SCHAMP,GRIFFIN",2
08:26,"SUB IN by WELCH,ROSS",,,,,,,"SUB IN by WELCH,ROSS",2
08:26,"SUB OUT by MARSCHNER,BRENDAN",,,,,,,"SUB OUT by MARSCHNER,BRENDAN",2
08:26,"SUB OUT by KEGARISE,KEVIN",,,,,,,"SUB OUT by KEGARISE,KEVIN",2
08:02,,,,,"MISS JUMPER by PATRICK,DREW",,,"MISS JUMPER by PATRICK,DREW",2
08:02,"BLOCK  by SCHAMP,GRIFFIN",,,,,,,"BLOCK  by SCHAMP,GRIFFIN",2
--,,,,,"REBOUND OFF by PATRICK,DREW",,,"REBOUND OFF by PATRICK,DREW",2
08:00,,,,,"MISS TIPIN by PATRICK,DREW",,,"MISS TIPIN by PATRICK,DREW",2
--,,,,,"REBOUND OFF by PATRICK,DREW",,,"REBOUND OFF by PATRICK,DREW",2
08:00,,,,,"MISS TIPIN by PATRICK,DREW",,,"MISS TIPIN by PATRICK,DREW",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
07:53,"TURNOVER  by THOMAS,LARRY",,,,,,,"TURNOVER  by THOMAS,LARRY",2
07:52,,,,,"STEAL  by MOLINET,CHRISTIAN",,,"STEAL  by MOLINET,CHRISTIAN",2
07:42,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
07:42,,,,,"SUB IN by PURDY,SAM",,,"SUB IN by PURDY,SAM",2
07:42,,,,,"SUB OUT by PATRICK,DREW",,,"SUB OUT by PATRICK,DREW",2
07:30,,59 (+7),,52,"GOOD LAYUP by PITTS,ALEC(in the paint)",OUM 59-52 (+7),,"GOOD LAYUP by PITTS,ALEC(in the paint)",2
07:15,"TURNOVER  by SCHAMP,GRIFFIN",,,,,,,"TURNOVER  by SCHAMP,GRIFFIN",2
07:14,,,,,"STEAL  by JOVAAG,BRANDEN",,,"STEAL  by JOVAAG,BRANDEN",2
07:06,,59 (+5),,54,"GOOD LAYUP by MOLINET,CHRISTIAN(in the paint)",OUM 59-54 (+5),,"GOOD LAYUP by MOLINET,CHRISTIAN(in the paint)",2
06:56,,,,,"FOUL  by MOLINET,CHRISTIAN",,,"FOUL  by MOLINET,CHRISTIAN",2
06:56,"GOOD FT by WHITE,BLAISE",60 (+6),,54,,BSCM 60-54 (+6),,"GOOD FT by WHITE,BLAISE",2
06:56,"GOOD FT by WHITE,BLAISE",61 (+7),,54,,BSCM 61-54 (+7),,"GOOD FT by WHITE,BLAISE",2
06:56,"SUB IN by HENRY,COLIN",,,,,,,"SUB IN by HENRY,COLIN",2
06:56,"SUB IN by KEGARISE,KEVIN",,,,,,,"SUB IN by KEGARISE,KEVIN",2
06:56,"SUB OUT by SCHAMP,GRIFFIN",,,,,,,"SUB OUT by SCHAMP,GRIFFIN",2
06:56,"SUB OUT by WELCH,ROSS",,,,,,,"SUB OUT by WELCH,ROSS",2
06:41,,,,,"MISS 3PTR by JOVAAG,BRANDEN",,,"MISS 3PTR by JOVAAG,BRANDEN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
06:40,,,,,"FOUL  by COURSON,TYLER",,,"FOUL  by COURSON,TYLER",2
06:40,"GOOD FT by HENRY,COLIN",62 (+8),,54,,BSCM 62-54 (+8),,"GOOD FT by HENRY,COLIN",2
06:40,"GOOD FT by HENRY,COLIN",63 (+9),,54,,BSCM 63-54 (+9),,"GOOD FT by HENRY,COLIN",2
06:40,,,,,"TURNOVER  by MOLINET,CHRISTIAN",,,"TURNOVER  by MOLINET,CHRISTIAN",2
06:40,"SUB IN by ASSANESI,KELLY",,,,,,,"SUB IN by ASSANESI,KELLY",2
06:40,"SUB OUT by WHITE,BLAISE",,,,,,,"SUB OUT by WHITE,BLAISE",2
06:39,"STEAL  by RICHARDS,ZAC",,,,,,,"STEAL  by RICHARDS,ZAC",2
06:16,"MISS 3PTR by KEGARISE,KEVIN",,,,,,,"MISS 3PTR by KEGARISE,KEVIN",2
--,"REBOUND OFF by HENRY,COLIN",,,,,,,"REBOUND OFF by HENRY,COLIN",2
06:02,"MISS 3PTR by THOMAS,LARRY",,,,,,,"MISS 3PTR by THOMAS,LARRY",2
--,,,,,"REBOUND DEF by JOVAAG,BRANDEN",,,"REBOUND DEF by JOVAAG,BRANDEN",2
05:54,,,,,"MISS 3PTR by COURSON,TYLER",,,"MISS 3PTR by COURSON,TYLER",2
--,"REBOUND DEF by THOMAS,LARRY",,,,,,,"REBOUND DEF by THOMAS,LARRY",2
05:39,"TURNOVER  by THOMAS,LARRY",,,,,,,"TURNOVER  by THOMAS,LARRY",2
05:39,"FOUL  by HENRY,COLIN",,,,,,,"FOUL  by HENRY,COLIN",2
05:39,,63 (+8),,55,"GOOD FT by PITTS,ALEC",OUM 63-55 (+8),,"GOOD FT by PITTS,ALEC",2
05:39,,63 (+7),,56,"GOOD FT by PITTS,ALEC",OUM 63-56 (+7),,"GOOD FT by PITTS,ALEC",2
05:39,,,,,"SUB IN by DAVIS,ALEX",,,"SUB IN by DAVIS,ALEX",2
05:39,,,,,"SUB OUT by COURSON,TYLER",,,"SUB OUT by COURSON,TYLER",2
05:36,,,,,"FOUL  by PITTS,ALEC",,,"FOUL  by PITTS,ALEC",2
05:36,"GOOD FT by ASSANESI,KELLY",64 (+8),,56,,BSCM 64-56 (+8),,"GOOD FT by ASSANESI,KELLY",2
05:36,"GOOD FT by ASSANESI,KELLY",65 (+9),,56,,BSCM 65-56 (+9),,"GOOD FT by ASSANESI,KELLY",2
05:24,,,,,"TURNOVER  by PITTS,ALEC",,,"TURNOVER  by PITTS,ALEC",2
05:24,"STEAL  by HENRY,COLIN",,,,,,,"STEAL  by HENRY,COLIN",2
04:58,"MISS LAYUP by HENRY,COLIN",,,,,,,"MISS LAYUP by HENRY,COLIN",2
--,"REBOUND OFF by HENRY,COLIN",,,,,,,"REBOUND OFF by HENRY,COLIN",2
04:48,,,,,"FOUL  by PITTS,ALEC",,,"FOUL  by PITTS,ALEC",2
04:48,"GOOD FT by ASSANESI,KELLY",66 (+10),,56,,BSCM 66-56 (+10),,"GOOD FT by ASSANESI,KELLY",2
04:48,"GOOD FT by ASSANESI,KELLY",67 (+11),,56,,BSCM 67-56 (+11),,"GOOD FT by ASSANESI,KELLY",2
04:48,"SUB IN by HOLLAND,JASON",,,,,,,"SUB IN by HOLLAND,JASON",2
04:48,"SUB OUT by HENRY,COLIN",,,,,,,"SUB OUT by HENRY,COLIN",2
04:48,,,,,"SUB IN by KINNEY,JORDAN",,,"SUB IN by KINNEY,JORDAN",2
04:48,,,,,"SUB OUT by PITTS,ALEC",,,"SUB OUT by PITTS,ALEC",2
04:38,"FOUL  by ASSANESI,KELLY",,,,,,,"FOUL  by ASSANESI,KELLY",2
04:38,,,,,"MISS FT by MOLINET,CHRISTIAN",,,"MISS FT by MOLINET,CHRISTIAN",2
--,"REBOUND DEF by THOMAS,LARRY",,,,,,,"REBOUND DEF by THOMAS,LARRY",2
04:38,,,,,"SUB IN by COURSON,TYLER",,,"SUB IN by COURSON,TYLER",2
04:38,,,,,"SUB OUT by KINNEY,JORDAN",,,"SUB OUT by KINNEY,JORDAN",2
04:23,"GOOD LAYUP by THOMAS,LARRY(in the paint)",69 (+13),,56,,BSCM 69-56 (+13),,"GOOD LAYUP by THOMAS,LARRY(in the paint)",2
04:08,,,,,"TURNOVER  by MOLINET,CHRISTIAN",,,"TURNOVER  by MOLINET,CHRISTIAN",2
04:07,"STEAL  by THOMAS,LARRY",,,,,,,"STEAL  by THOMAS,LARRY",2
04:04,"MISS 3PTR by KEGARISE,KEVIN",,,,,,,"MISS 3PTR by KEGARISE,KEVIN",2
--,,,,,"REBOUND DEF by MOLINET,CHRISTIAN",,,"REBOUND DEF by MOLINET,CHRISTIAN",2
03:57,,,,,"MISS 3PTR by COURSON,TYLER",,,"MISS 3PTR by COURSON,TYLER",2
--,"REBOUND DEF by RICHARDS,ZAC",,,,,,,"REBOUND DEF by RICHARDS,ZAC",2
03:27,"GOOD 3PTR by THOMAS,LARRY",72 (+16),,56,,BSCM 72-56 (+16),,"GOOD 3PTR by THOMAS,LARRY",2
--,"ASSIST  by HOLLAND,JASON",,,,,,,"ASSIST  by HOLLAND,JASON",2
03:08,,72 (+14),,58,"GOOD JUMPER by DAVIS,ALEX(in the paint)",OUM 72-58 (+14),,"GOOD JUMPER by DAVIS,ALEX(in the paint)",2
03:03,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
02:54,"TURNOVER  by THOMAS,LARRY",,,,,,,"TURNOVER  by THOMAS,LARRY",2
02:53,,,,,"STEAL  by MOLINET,CHRISTIAN",,,"STEAL  by MOLINET,CHRISTIAN",2
02:50,,72 (+12),,60,"GOOD LAYUP by COURSON,TYLER(fastbreak)(in the paint)",OUM 72-60 (+12),,"GOOD LAYUP by COURSON,TYLER(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by MOLINET,CHRISTIAN",,,"ASSIST  by MOLINET,CHRISTIAN",2
02:39,"GOOD LAYUP by ASSANESI,KELLY(fastbreak)(in the paint)",74 (+14),,60,,BSCM 74-60 (+14),,"GOOD LAYUP by ASSANESI,KELLY(fastbreak)(in the paint)",2
02:30,,74 (+12),,62,"GOOD LAYUP by MOLINET,CHRISTIAN(fastbreak)(in the paint)",OUM 74-62 (+12),,"GOOD LAYUP by MOLINET,CHRISTIAN(fastbreak)(in the paint)",2
01:55,"MISS 3PTR by KEGARISE,KEVIN",,,,,,,"MISS 3PTR by KEGARISE,KEVIN",2
--,"REBOUND OFF by HOLLAND,JASON",,,,,,,"REBOUND OFF by HOLLAND,JASON",2
01:50,"SUB IN by WHITE,BLAISE",,,,,,,"SUB IN by WHITE,BLAISE",2
01:50,"SUB OUT by HOLLAND,JASON",,,,,,,"SUB OUT by HOLLAND,JASON",2
01:50,,,,,"SUB IN by PITTS,ALEC",,,"SUB IN by PITTS,ALEC",2
01:50,,,,,"SUB OUT by COURSON,TYLER",,,"SUB OUT by COURSON,TYLER",2
01:20,"MISS LAYUP by THOMAS,LARRY",,,,,,,"MISS LAYUP by THOMAS,LARRY",2
--,,,,,"REBOUND DEF by JOVAAG,BRANDEN",,,"REBOUND DEF by JOVAAG,BRANDEN",2
01:18,"FOUL  by THOMAS,LARRY",,,,,,,"FOUL  by THOMAS,LARRY",2
01:18,,,,,"MISS FT by JOVAAG,BRANDEN",,,"MISS FT by JOVAAG,BRANDEN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
01:18,,74 (+11),,63,"GOOD FT by JOVAAG,BRANDEN",OUM 74-63 (+11),,"GOOD FT by JOVAAG,BRANDEN",2
01:18,,,,,"SUB IN by ROSARIO,AARON DEL",,,"SUB IN by ROSARIO,AARON DEL",2
01:18,,,,,"SUB OUT by PURDY,SAM",,,"SUB OUT by PURDY,SAM",2
01:12,,,,,"FOUL  by DAVIS,ALEX",,,"FOUL  by DAVIS,ALEX",2
01:12,"GOOD FT by ASSANESI,KELLY",75 (+12),,63,,BSCM 75-63 (+12),,"GOOD FT by ASSANESI,KELLY",2
01:12,"GOOD FT by ASSANESI,KELLY",76 (+13),,63,,BSCM 76-63 (+13),,"GOOD FT by ASSANESI,KELLY",2
01:12,,,,,"SUB IN by PURDY,SAM",,,"SUB IN by PURDY,SAM",2
01:12,,,,,"SUB OUT by ROSARIO,AARON DEL",,,"SUB OUT by ROSARIO,AARON DEL",2
01:02,,76 (+11),,65,"GOOD LAYUP by DAVIS,ALEX(in the paint)",OUM 76-65 (+11),,"GOOD LAYUP by DAVIS,ALEX(in the paint)",2
01:02,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
01:02,,,,,"SUB IN by ROSARIO,AARON DEL",,,"SUB IN by ROSARIO,AARON DEL",2
01:02,,,,,"SUB OUT by PURDY,SAM",,,"SUB OUT by PURDY,SAM",2
00:58,"TURNOVER  by KEGARISE,KEVIN",,,,,,,"TURNOVER  by KEGARISE,KEVIN",2
00:58,,,,,"SUB IN by PURDY,SAM",,,"SUB IN by PURDY,SAM",2
00:58,,,,,"SUB IN by COURSON,TYLER",,,"SUB IN by COURSON,TYLER",2
00:58,,,,,"SUB OUT by ROSARIO,AARON DEL",,,"SUB OUT by ROSARIO,AARON DEL",2
00:58,,,,,"SUB OUT by DAVIS,ALEX",,,"SUB OUT by DAVIS,ALEX",2
00:46,,76 (+9),,67,"GOOD JUMPER by MOLINET,CHRISTIAN(in the paint)",OUM 76-67 (+9),,"GOOD JUMPER by MOLINET,CHRISTIAN(in the paint)",2
00:43,,,,,"FOUL  by COURSON,TYLER",,,"FOUL  by COURSON,TYLER",2
00:43,"MISS FT by ASSANESI,KELLY",,,,,,,"MISS FT by ASSANESI,KELLY",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
00:43,"MISS FT by ASSANESI,KELLY",,,,,,,"MISS FT by ASSANESI,KELLY",2
--,,,,,"REBOUND DEF by PURDY,SAM",,,"REBOUND DEF by PURDY,SAM",2
00:43,"SUB IN by HOLLAND,JASON",,,,,,,"SUB IN by HOLLAND,JASON",2
00:43,"SUB OUT by KEGARISE,KEVIN",,,,,,,"SUB OUT by KEGARISE,KEVIN",2
00:35,,76 (+7),,69,"GOOD JUMPER by MOLINET,CHRISTIAN(fastbreak)",OUM 76-69 (+7),,"GOOD JUMPER by MOLINET,CHRISTIAN(fastbreak)",2
00:34,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:34,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:34,"SUB IN by KEGARISE,KEVIN",,,,,,,"SUB IN by KEGARISE,KEVIN",2
00:34,"SUB OUT by HOLLAND,JASON",,,,,,,"SUB OUT by HOLLAND,JASON",2
00:34,,,,,"SUB IN by ROSARIO,AARON DEL",,,"SUB IN by ROSARIO,AARON DEL",2
00:34,,,,,"SUB IN by DAVIS,ALEX",,,"SUB IN by DAVIS,ALEX",2
00:34,,,,,"SUB OUT by PURDY,SAM",,,"SUB OUT by PURDY,SAM",2
00:34,,,,,"SUB OUT by COURSON,TYLER",,,"SUB OUT by COURSON,TYLER",2
00:26,"TURNOVER  by THOMAS,LARRY",,,,,,,"TURNOVER  by THOMAS,LARRY",2
00:26,,,,,"STEAL  by ROSARIO,AARON DEL",,,"STEAL  by ROSARIO,AARON DEL",2
00:26,,76 (+5),,71,"GOOD LAYUP by DAVIS,ALEX(fastbreak)(in the paint)",OUM 76-71 (+5),,"GOOD LAYUP by DAVIS,ALEX(fastbreak)(in the paint)",2
00:20,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:16,"TURNOVER  by RICHARDS,ZAC",,,,,,,"TURNOVER  by RICHARDS,ZAC",2
00:14,,,,,"STEAL  by JOVAAG,BRANDEN",,,"STEAL  by JOVAAG,BRANDEN",2
00:13,,,,,"MISS 3PTR by JOVAAG,BRANDEN",,,"MISS 3PTR by JOVAAG,BRANDEN",2
--,,,,,"REBOUND OFF by DAVIS,ALEX",,,"REBOUND OFF by DAVIS,ALEX",2
00:11,,76 (+3),,73,"GOOD JUMPER by DAVIS,ALEX",OUM 76-73 (+3),,"GOOD JUMPER by DAVIS,ALEX",2
00:11,"FOUL  by THOMAS,LARRY",,,,,,,"FOUL  by THOMAS,LARRY",2
00:11,,76 (+2),,74,"GOOD FT by DAVIS,ALEX",OUM 76-74 (+2),,"GOOD FT by DAVIS,ALEX",2
00:11,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:07,,,,,"FOUL  by PITTS,ALEC",,,"FOUL  by PITTS,ALEC",2
00:07,"MISS FT by THOMAS,LARRY",,,,,,,"MISS FT by THOMAS,LARRY",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
00:07,"GOOD FT by THOMAS,LARRY",77 (+3),,74,,BSCM 77-74 (+3),,"GOOD FT by THOMAS,LARRY",2
00:07,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:07,"SUB IN by HOLLAND,JASON",,,,,,,"SUB IN by HOLLAND,JASON",2
00:07,"SUB OUT by KEGARISE,KEVIN",,,,,,,"SUB OUT by KEGARISE,KEVIN",2
