Time Remaining,SEWANEE,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
--,,,,,"REBOUND OFF by THOMAS,LARRY",,,"REBOUND OFF by THOMAS,LARRY",2
18:06,"SUB IN by BROWN,TYLER",,,,,,,"SUB IN by BROWN,TYLER",2
18:06,"SUB OUT by BROWN,SETH",,,,,,,"SUB OUT by BROWN,SETH",2
17:54,,32,,41 (+9),"GOOD LAYUP by KEGARISE,KEVIN(in the paint)",BSC 32-41 (+9),,"GOOD LAYUP by KEGARISE,KEVIN(in the paint)",2
17:37,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
17:17,"MISS 3PTR by AFFRONTI,LEWIS",,,,,,,"MISS 3PTR by AFFRONTI,LEWIS",2
--,"REBOUND OFF by BROWN,TYLER",,,,,,,"REBOUND OFF by BROWN,TYLER",2
17:08,"GOOD LAYUP by HODGE,NILAN(in the paint)",34,,41 (+7),,SEWANEE 34-41 (+7),,"GOOD LAYUP by HODGE,NILAN(in the paint)",2
--,"ASSIST  by VEAL,ROBERT",,,,,,,"ASSIST  by VEAL,ROBERT",2
16:49,,34,,43 (+9),"GOOD LAYUP by RICHARDS,ZAC(in the paint)",BSC 34-43 (+9),,"GOOD LAYUP by RICHARDS,ZAC(in the paint)",2
16:49,"FOUL  by HODGE,NILAN",,,,,,,"FOUL  by HODGE,NILAN",2
16:49,,34,,44 (+10),"GOOD FT by RICHARDS,ZAC",BSC 34-44 (+10),,"GOOD FT by RICHARDS,ZAC",2
16:49,"SUB IN by CARTER,KESHONN",,,,,,,"SUB IN by CARTER,KESHONN",2
16:49,"SUB OUT by VEAL,ROBERT",,,,,,,"SUB OUT by VEAL,ROBERT",2
16:45,"GOOD LAYUP by BROWN,TYLER(in the paint)",36,,44 (+8),,SEWANEE 36-44 (+8),,"GOOD LAYUP by BROWN,TYLER(in the paint)",2
16:31,,36,,47 (+11),"GOOD 3PTR by WHITE,BLAISE",BSC 36-47 (+11),,"GOOD 3PTR by WHITE,BLAISE",2
16:21,"SUB IN by BRYANT,VALENTINO",,,,,,,"SUB IN by BRYANT,VALENTINO",2
16:21,"SUB OUT by HODGE,NILAN",,,,,,,"SUB OUT by HODGE,NILAN",2
16:05,"GOOD LAYUP by BROWN,TYLER(in the paint)",38,,47 (+9),,SEWANEE 38-47 (+9),,"GOOD LAYUP by BROWN,TYLER(in the paint)",2
--,"ASSIST  by CARTER,KESHONN",,,,,,,"ASSIST  by CARTER,KESHONN",2
16:05,,,,,"FOUL  by HENRY,COLIN",,,"FOUL  by HENRY,COLIN",2
16:05,"GOOD FT by BROWN,TYLER",39,,47 (+8),,SEWANEE 39-47 (+8),,"GOOD FT by BROWN,TYLER",2
16:05,,,,,"SUB IN by SCHAMP,GRIFFIN",,,"SUB IN by SCHAMP,GRIFFIN",2
16:05,,,,,"SUB IN by HOLLAND,JASON",,,"SUB IN by HOLLAND,JASON",2
16:05,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",2
16:05,,,,,"SUB OUT by WHITE,BLAISE",,,"SUB OUT by WHITE,BLAISE",2
15:49,"FOUL  by AFFRONTI,LEWIS",,,,,,,"FOUL  by AFFRONTI,LEWIS",2
15:49,,39,,48 (+9),"GOOD FT by THOMAS,LARRY",BSC 39-48 (+9),,"GOOD FT by THOMAS,LARRY",2
15:49,,39,,49 (+10),"GOOD FT by THOMAS,LARRY",BSC 39-49 (+10),,"GOOD FT by THOMAS,LARRY",2
15:27,"TURNOVER  by BRYANT,VALENTINO",,,,,,,"TURNOVER  by BRYANT,VALENTINO",2
15:26,,,,,"STEAL  by RICHARDS,ZAC",,,"STEAL  by RICHARDS,ZAC",2
15:23,,,,,"TURNOVER  by SCHAMP,GRIFFIN",,,"TURNOVER  by SCHAMP,GRIFFIN",2
15:11,"MISS JUMPER by BOULDIN,BRETT",,,,,,,"MISS JUMPER by BOULDIN,BRETT",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
14:54,,39,,52 (+13),"GOOD 3PTR by THOMAS,LARRY",BSC 39-52 (+13),,"GOOD 3PTR by THOMAS,LARRY",2
--,,,,,"ASSIST  by HOLLAND,JASON",,,"ASSIST  by HOLLAND,JASON",2
14:22,"MISS JUMPER by BOULDIN,BRETT",,,,,,,"MISS JUMPER by BOULDIN,BRETT",2
--,,,,,"REBOUND DEF by THOMAS,LARRY",,,"REBOUND DEF by THOMAS,LARRY",2
14:14,,,,,"TURNOVER  by THOMAS,LARRY",,,"TURNOVER  by THOMAS,LARRY",2
14:12,"STEAL  by BRYANT,VALENTINO",,,,,,,"STEAL  by BRYANT,VALENTINO",2
14:09,,,,,"FOUL  by THOMAS,LARRY",,,"FOUL  by THOMAS,LARRY",2
14:09,"GOOD FT by BRYANT,VALENTINO",40,,52 (+12),,SEWANEE 40-52 (+12),,"GOOD FT by BRYANT,VALENTINO",2
14:09,"GOOD FT by BRYANT,VALENTINO",41,,52 (+11),,SEWANEE 41-52 (+11),,"GOOD FT by BRYANT,VALENTINO",2
14:09,"SUB IN by BORN,LEO",,,,,,,"SUB IN by BORN,LEO",2
14:09,"SUB OUT by AFFRONTI,LEWIS",,,,,,,"SUB OUT by AFFRONTI,LEWIS",2
14:09,,,,,"SUB IN by MARSCHNER,BRENDAN",,,"SUB IN by MARSCHNER,BRENDAN",2
14:09,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",2
14:01,,,,,"MISS 3PTR by MARSCHNER,BRENDAN",,,"MISS 3PTR by MARSCHNER,BRENDAN",2
--,"REBOUND DEF by BRYANT,VALENTINO",,,,,,,"REBOUND DEF by BRYANT,VALENTINO",2
13:47,"TURNOVER  by CALDWELL,MARCELLUS",,,,,,,"TURNOVER  by CALDWELL,MARCELLUS",2
13:46,,,,,"STEAL  by RICHARDS,ZAC",,,"STEAL  by RICHARDS,ZAC",2
13:44,,41,,54 (+13),"GOOD LAYUP by WELCH,ROSS(fastbreak)(in the paint)",BSC 41-54 (+13),,"GOOD LAYUP by WELCH,ROSS(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by RICHARDS,ZAC",,,"ASSIST  by RICHARDS,ZAC",2
13:44,"FOUL  by CALDWELL,MARCELLUS",,,,,,,"FOUL  by CALDWELL,MARCELLUS",2
13:44,,41,,55 (+14),"GOOD FT by WELCH,ROSS",BSC 41-55 (+14),,"GOOD FT by WELCH,ROSS",2
13:44,"SUB IN by CALDWELL,MARCELLUS",,,,,,,"SUB IN by CALDWELL,MARCELLUS",2
13:44,"SUB OUT by BOULDIN,BRETT",,,,,,,"SUB OUT by BOULDIN,BRETT",2
13:44,,,,,"SUB IN by WELCH,ROSS",,,"SUB IN by WELCH,ROSS",2
13:44,,,,,"SUB OUT by KEGARISE,KEVIN",,,"SUB OUT by KEGARISE,KEVIN",2
13:19,"MISS 3PTR by BORN,LEO",,,,,,,"MISS 3PTR by BORN,LEO",2
--,,,,,"REBOUND DEF by MARSCHNER,BRENDAN",,,"REBOUND DEF by MARSCHNER,BRENDAN",2
12:51,"FOUL  by BORN,LEO",,,,,,,"FOUL  by BORN,LEO",2
12:47,"FOUL  by CALDWELL,MARCELLUS",,,,,,,"FOUL  by CALDWELL,MARCELLUS",2
12:41,,,,,"MISS JUMPER by WELCH,ROSS",,,"MISS JUMPER by WELCH,ROSS",2
--,"REBOUND DEF by BROWN,TYLER",,,,,,,"REBOUND DEF by BROWN,TYLER",2
12:30,"GOOD 3PTR by BORN,LEO",44,,55 (+11),,SEWANEE 44-55 (+11),,"GOOD 3PTR by BORN,LEO",2
--,"ASSIST  by BROWN,TYLER",,,,,,,"ASSIST  by BROWN,TYLER",2
12:29,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
12:29,"SUB IN by BOULDIN,BRETT",,,,,,,"SUB IN by BOULDIN,BRETT",2
12:29,"SUB OUT by CALDWELL,MARCELLUS",,,,,,,"SUB OUT by CALDWELL,MARCELLUS",2
12:29,,,,,"SUB IN by HENRY,COLIN",,,"SUB IN by HENRY,COLIN",2
12:29,,,,,"SUB IN by FREEMAN,SCHYLAR",,,"SUB IN by FREEMAN,SCHYLAR",2
12:29,,,,,"SUB OUT by RICHARDS,ZAC",,,"SUB OUT by RICHARDS,ZAC",2
12:29,,,,,"SUB OUT by SCHAMP,GRIFFIN",,,"SUB OUT by SCHAMP,GRIFFIN",2
12:10,,,,,"MISS 3PTR by MARSCHNER,BRENDAN",,,"MISS 3PTR by MARSCHNER,BRENDAN",2
--,,,,,"REBOUND OFF by HOLLAND,JASON",,,"REBOUND OFF by HOLLAND,JASON",2
12:06,"FOUL  by CARTER,KESHONN",,,,,,,"FOUL  by CARTER,KESHONN",2
12:06,,44,,56 (+12),"GOOD FT by HOLLAND,JASON",BSC 44-56 (+12),,"GOOD FT by HOLLAND,JASON",2
12:06,,44,,57 (+13),"GOOD FT by HOLLAND,JASON",BSC 44-57 (+13),,"GOOD FT by HOLLAND,JASON",2
12:06,"SUB IN by HODGE,NILAN",,,,,,,"SUB IN by HODGE,NILAN",2
12:06,"SUB OUT by BORN,LEO",,,,,,,"SUB OUT by BORN,LEO",2
12:01,"GOOD JUMPER by BRYANT,VALENTINO",46,,57 (+11),,SEWANEE 46-57 (+11),,"GOOD JUMPER by BRYANT,VALENTINO",2
11:50,,,,,"MISS JUMPER by HOLLAND,JASON",,,"MISS JUMPER by HOLLAND,JASON",2
11:50,"BLOCK  by BRYANT,VALENTINO",,,,,,,"BLOCK  by BRYANT,VALENTINO",2
--,"REBOUND DEF by BROWN,TYLER",,,,,,,"REBOUND DEF by BROWN,TYLER",2
11:30,"MISS JUMPER by BRYANT,VALENTINO",,,,,,,"MISS JUMPER by BRYANT,VALENTINO",2
--,,,,,"REBOUND DEF by WELCH,ROSS",,,"REBOUND DEF by WELCH,ROSS",2
11:22,"FOUL  by CARTER,KESHONN",,,,,,,"FOUL  by CARTER,KESHONN",2
11:22,,46,,58 (+12),"GOOD FT by FREEMAN,SCHYLAR",BSC 46-58 (+12),,"GOOD FT by FREEMAN,SCHYLAR",2
11:22,,,,,"MISS FT by FREEMAN,SCHYLAR",,,"MISS FT by FREEMAN,SCHYLAR",2
--,"REBOUND DEF by HODGE,NILAN",,,,,,,"REBOUND DEF by HODGE,NILAN",2
11:22,"SUB IN by AFFRONTI,LEWIS",,,,,,,"SUB IN by AFFRONTI,LEWIS",2
11:22,"SUB IN by NELSON,ANVIL",,,,,,,"SUB IN by NELSON,ANVIL",2
11:22,"SUB OUT by BRYANT,VALENTINO",,,,,,,"SUB OUT by BRYANT,VALENTINO",2
11:22,"SUB OUT by CARTER,KESHONN",,,,,,,"SUB OUT by CARTER,KESHONN",2
11:22,,,,,"SUB IN by GALFSKY,ANDER",,,"SUB IN by GALFSKY,ANDER",2
11:22,,,,,"SUB OUT by MARSCHNER,BRENDAN",,,"SUB OUT by MARSCHNER,BRENDAN",2
10:51,"MISS JUMPER by NELSON,ANVIL",,,,,,,"MISS JUMPER by NELSON,ANVIL",2
--,"REBOUND OFF by NELSON,ANVIL",,,,,,,"REBOUND OFF by NELSON,ANVIL",2
10:45,"GOOD 3PTR by AFFRONTI,LEWIS",49,,58 (+9),,SEWANEE 49-58 (+9),,"GOOD 3PTR by AFFRONTI,LEWIS",2
--,"ASSIST  by NELSON,ANVIL",,,,,,,"ASSIST  by NELSON,ANVIL",2
10:20,,,,,"TURNOVER  by FREEMAN,SCHYLAR",,,"TURNOVER  by FREEMAN,SCHYLAR",2
10:18,"STEAL  by BOULDIN,BRETT",,,,,,,"STEAL  by BOULDIN,BRETT",2
10:15,"MISS 3PTR by AFFRONTI,LEWIS",,,,,,,"MISS 3PTR by AFFRONTI,LEWIS",2
--,,,,,"REBOUND DEF by GALFSKY,ANDER",,,"REBOUND DEF by GALFSKY,ANDER",2
10:00,"FOUL  by HODGE,NILAN",,,,,,,"FOUL  by HODGE,NILAN",2
10:00,,49,,59 (+10),"GOOD FT by HOLLAND,JASON",BSC 49-59 (+10),,"GOOD FT by HOLLAND,JASON",2
10:00,,49,,60 (+11),"GOOD FT by HOLLAND,JASON",BSC 49-60 (+11),,"GOOD FT by HOLLAND,JASON",2
10:00,"SUB IN by BROWN,SETH",,,,,,,"SUB IN by BROWN,SETH",2
10:00,"SUB OUT by BROWN,TYLER",,,,,,,"SUB OUT by BROWN,TYLER",2
10:00,,,,,"SUB IN by WHITE,BLAISE",,,"SUB IN by WHITE,BLAISE",2
10:00,,,,,"SUB IN by RICHARDS,ZAC",,,"SUB IN by RICHARDS,ZAC",2
10:00,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",2
10:00,,,,,"SUB IN by KEGARISE,KEVIN",,,"SUB IN by KEGARISE,KEVIN",2
10:00,,,,,"SUB OUT by HOLLAND,JASON",,,"SUB OUT by HOLLAND,JASON",2
10:00,,,,,"SUB OUT by FREEMAN,SCHYLAR",,,"SUB OUT by FREEMAN,SCHYLAR",2
10:00,,,,,"SUB OUT by GALFSKY,ANDER",,,"SUB OUT by GALFSKY,ANDER",2
10:00,,,,,"SUB OUT by WELCH,ROSS",,,"SUB OUT by WELCH,ROSS",2
09:37,,,,,"FOUL  by HENRY,COLIN",,,"FOUL  by HENRY,COLIN",2
09:37,,,,,"SUB IN by SCHAMP,GRIFFIN",,,"SUB IN by SCHAMP,GRIFFIN",2
09:37,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",2
09:33,"GOOD 3PTR by AFFRONTI,LEWIS",52,,60 (+8),,SEWANEE 52-60 (+8),,"GOOD 3PTR by AFFRONTI,LEWIS",2
--,"ASSIST  by HODGE,NILAN",,,,,,,"ASSIST  by HODGE,NILAN",2
09:13,,,,,"MISS 3PTR by WHITE,BLAISE",,,"MISS 3PTR by WHITE,BLAISE",2
--,,,,,"REBOUND OFF by RICHARDS,ZAC",,,"REBOUND OFF by RICHARDS,ZAC",2
09:07,"FOUL  by HODGE,NILAN",,,,,,,"FOUL  by HODGE,NILAN",2
09:07,,52,,61 (+9),"GOOD FT by RICHARDS,ZAC",BSC 52-61 (+9),,"GOOD FT by RICHARDS,ZAC",2
09:07,,52,,62 (+10),"GOOD FT by RICHARDS,ZAC",BSC 52-62 (+10),,"GOOD FT by RICHARDS,ZAC",2
08:50,"MISS 3PTR by AFFRONTI,LEWIS",,,,,,,"MISS 3PTR by AFFRONTI,LEWIS",2
--,,,,,"REBOUND DEF by RICHARDS,ZAC",,,"REBOUND DEF by RICHARDS,ZAC",2
08:31,,,,,"MISS 3PTR by THOMAS,LARRY",,,"MISS 3PTR by THOMAS,LARRY",2
--,"REBOUND DEF by NELSON,ANVIL",,,,,,,"REBOUND DEF by NELSON,ANVIL",2
08:19,"TURNOVER  by NELSON,ANVIL",,,,,,,"TURNOVER  by NELSON,ANVIL",2
08:18,,,,,"STEAL  by THOMAS,LARRY",,,"STEAL  by THOMAS,LARRY",2
08:12,,,,,"MISS 3PTR by WHITE,BLAISE",,,"MISS 3PTR by WHITE,BLAISE",2
--,,,,,"REBOUND OFF by WHITE,BLAISE",,,"REBOUND OFF by WHITE,BLAISE",2
08:06,,52,,64 (+12),"GOOD LAYUP by WHITE,BLAISE(in the paint)",BSC 52-64 (+12),,"GOOD LAYUP by WHITE,BLAISE(in the paint)",2
07:37,"GOOD LAYUP by NELSON,ANVIL(in the paint)",54,,64 (+10),,SEWANEE 54-64 (+10),,"GOOD LAYUP by NELSON,ANVIL(in the paint)",2
07:21,"FOUL  by NELSON,ANVIL",,,,,,,"FOUL  by NELSON,ANVIL",2
07:21,,54,,65 (+11),"GOOD FT by RICHARDS,ZAC",BSC 54-65 (+11),,"GOOD FT by RICHARDS,ZAC",2
07:21,,54,,66 (+12),"GOOD FT by RICHARDS,ZAC",BSC 54-66 (+12),,"GOOD FT by RICHARDS,ZAC",2
07:21,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2
07:21,,,,,"TURNOVER  by THOMAS,LARRY",,,"TURNOVER  by THOMAS,LARRY",2
07:21,"STEAL  by CARTER,KESHONN",,,,,,,"STEAL  by CARTER,KESHONN",2
07:21,,,,,"FOUL  by RICHARDS,ZAC",,,"FOUL  by RICHARDS,ZAC",2
07:21,"SUB IN by BROWN,TYLER",,,,,,,"SUB IN by BROWN,TYLER",2
07:21,"SUB IN by BRYANT,VALENTINO",,,,,,,"SUB IN by BRYANT,VALENTINO",2
07:21,"SUB IN by CARTER,KESHONN",,,,,,,"SUB IN by CARTER,KESHONN",2
07:21,"SUB OUT by AFFRONTI,LEWIS",,,,,,,"SUB OUT by AFFRONTI,LEWIS",2
07:21,"SUB OUT by NELSON,ANVIL",,,,,,,"SUB OUT by NELSON,ANVIL",2
07:21,"SUB OUT by BROWN,SETH",,,,,,,"SUB OUT by BROWN,SETH",2
07:21,,,,,"SUB IN by MARSCHNER,BRENDAN",,,"SUB IN by MARSCHNER,BRENDAN",2
07:21,,,,,"SUB OUT by SCHAMP,GRIFFIN",,,"SUB OUT by SCHAMP,GRIFFIN",2
06:43,"GOOD 3PTR by BRYANT,VALENTINO",57,,66 (+9),,SEWANEE 57-66 (+9),,"GOOD 3PTR by BRYANT,VALENTINO",2
--,"ASSIST  by BOULDIN,BRETT",,,,,,,"ASSIST  by BOULDIN,BRETT",2
06:21,,57,,69 (+12),"GOOD 3PTR by THOMAS,LARRY",BSC 57-69 (+12),,"GOOD 3PTR by THOMAS,LARRY",2
--,,,,,"ASSIST  by MARSCHNER,BRENDAN",,,"ASSIST  by MARSCHNER,BRENDAN",2
05:48,"MISS 3PTR by BOULDIN,BRETT",,,,,,,"MISS 3PTR by BOULDIN,BRETT",2
--,,,,,"REBOUND DEF by MARSCHNER,BRENDAN",,,"REBOUND DEF by MARSCHNER,BRENDAN",2
05:43,,,,,"TURNOVER  by WHITE,BLAISE",,,"TURNOVER  by WHITE,BLAISE",2
05:40,"SUB IN by AFFRONTI,LEWIS",,,,,,,"SUB IN by AFFRONTI,LEWIS",2
05:40,"SUB OUT by HODGE,NILAN",,,,,,,"SUB OUT by HODGE,NILAN",2
05:40,,,,,"SUB IN by SCHAMP,GRIFFIN",,,"SUB IN by SCHAMP,GRIFFIN",2
05:40,,,,,"SUB IN by HOLLAND,JASON",,,"SUB IN by HOLLAND,JASON",2
05:40,,,,,"SUB OUT by RICHARDS,ZAC",,,"SUB OUT by RICHARDS,ZAC",2
05:40,,,,,"SUB OUT by WHITE,BLAISE",,,"SUB OUT by WHITE,BLAISE",2
05:37,"GOOD LAYUP by BOULDIN,BRETT(in the paint)",59,,69 (+10),,SEWANEE 59-69 (+10),,"GOOD LAYUP by BOULDIN,BRETT(in the paint)",2
05:26,"FOUL  by BROWN,TYLER",,,,,,,"FOUL  by BROWN,TYLER",2
05:26,,59,,70 (+11),"GOOD FT by HOLLAND,JASON",BSC 59-70 (+11),,"GOOD FT by HOLLAND,JASON",2
05:26,,59,,71 (+12),"GOOD FT by HOLLAND,JASON",BSC 59-71 (+12),,"GOOD FT by HOLLAND,JASON",2
05:26,,,,,"SUB IN by WELCH,ROSS",,,"SUB IN by WELCH,ROSS",2
05:26,,,,,"SUB OUT by KEGARISE,KEVIN",,,"SUB OUT by KEGARISE,KEVIN",2
05:20,,,,,"FOUL  by THOMAS,LARRY",,,"FOUL  by THOMAS,LARRY",2
05:14,,,,,"FOUL  by HOLLAND,JASON",,,"FOUL  by HOLLAND,JASON",2
05:14,"GOOD FT by BRYANT,VALENTINO",60,,71 (+11),,SEWANEE 60-71 (+11),,"GOOD FT by BRYANT,VALENTINO",2
05:14,"GOOD FT by BRYANT,VALENTINO",61,,71 (+10),,SEWANEE 61-71 (+10),,"GOOD FT by BRYANT,VALENTINO",2
05:06,"FOUL  by BROWN,TYLER",,,,,,,"FOUL  by BROWN,TYLER",2
05:06,,61,,72 (+11),"GOOD FT by MARSCHNER,BRENDAN",BSC 61-72 (+11),,"GOOD FT by MARSCHNER,BRENDAN",2
05:06,,61,,73 (+12),"GOOD FT by MARSCHNER,BRENDAN",BSC 61-73 (+12),,"GOOD FT by MARSCHNER,BRENDAN",2
05:06,,,,,"SUB IN by WHITE,BLAISE",,,"SUB IN by WHITE,BLAISE",2
05:06,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",2
04:52,"MISS JUMPER by CARTER,KESHONN",,,,,,,"MISS JUMPER by CARTER,KESHONN",2
--,,,,,"REBOUND DEF by WHITE,BLAISE",,,"REBOUND DEF by WHITE,BLAISE",2
04:24,,,,,"TURNOVER  by SCHAMP,GRIFFIN",,,"TURNOVER  by SCHAMP,GRIFFIN",2
04:23,"STEAL  by BOULDIN,BRETT",,,,,,,"STEAL  by BOULDIN,BRETT",2
04:11,,,,,"FOUL  by WELCH,ROSS",,,"FOUL  by WELCH,ROSS",2
04:11,"MISS FT by BOULDIN,BRETT",,,,,,,"MISS FT by BOULDIN,BRETT",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
04:11,"GOOD FT by BOULDIN,BRETT",62,,73 (+11),,SEWANEE 62-73 (+11),,"GOOD FT by BOULDIN,BRETT",2
04:11,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
04:11,"SUB IN by HODGE,NILAN",,,,,,,"SUB IN by HODGE,NILAN",2
04:11,"SUB OUT by BRYANT,VALENTINO",,,,,,,"SUB OUT by BRYANT,VALENTINO",2
04:11,,,,,"SUB IN by HENRY,COLIN",,,"SUB IN by HENRY,COLIN",2
04:11,,,,,"SUB IN by RICHARDS,ZAC",,,"SUB IN by RICHARDS,ZAC",2
04:11,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",2
04:11,,,,,"SUB IN by KEGARISE,KEVIN",,,"SUB IN by KEGARISE,KEVIN",2
04:11,,,,,"SUB OUT by MARSCHNER,BRENDAN",,,"SUB OUT by MARSCHNER,BRENDAN",2
04:11,,,,,"SUB OUT by SCHAMP,GRIFFIN",,,"SUB OUT by SCHAMP,GRIFFIN",2
04:11,,,,,"SUB OUT by HOLLAND,JASON",,,"SUB OUT by HOLLAND,JASON",2
04:11,,,,,"SUB OUT by WELCH,ROSS",,,"SUB OUT by WELCH,ROSS",2
04:05,,62,,75 (+13),"GOOD LAYUP by THOMAS,LARRY(in the paint)",BSC 62-75 (+13),,"GOOD LAYUP by THOMAS,LARRY(in the paint)",2
03:39,"MISS 3PTR by HODGE,NILAN",,,,,,,"MISS 3PTR by HODGE,NILAN",2
--,,,,,"REBOUND DEF by KEGARISE,KEVIN",,,"REBOUND DEF by KEGARISE,KEVIN",2
03:37,"FOUL  by CARTER,KESHONN",,,,,,,"FOUL  by CARTER,KESHONN",2
03:37,,62,,76 (+14),"GOOD FT by KEGARISE,KEVIN",BSC 62-76 (+14),,"GOOD FT by KEGARISE,KEVIN",2
03:37,,62,,77 (+15),"GOOD FT by KEGARISE,KEVIN",BSC 62-77 (+15),,"GOOD FT by KEGARISE,KEVIN",2
03:23,"GOOD LAYUP by BOULDIN,BRETT(in the paint)",64,,77 (+13),,SEWANEE 64-77 (+13),,"GOOD LAYUP by BOULDIN,BRETT(in the paint)",2
03:04,,,,,"MISS LAYUP by WHITE,BLAISE",,,"MISS LAYUP by WHITE,BLAISE",2
--,"REBOUND DEF by HODGE,NILAN",,,,,,,"REBOUND DEF by HODGE,NILAN",2
02:59,"MISS 3PTR by BOULDIN,BRETT",,,,,,,"MISS 3PTR by BOULDIN,BRETT",2
--,"REBOUND OFF by AFFRONTI,LEWIS",,,,,,,"REBOUND OFF by AFFRONTI,LEWIS",2
02:57,,,,,"FOUL  by THOMAS,LARRY",,,"FOUL  by THOMAS,LARRY",2
02:57,"GOOD FT by AFFRONTI,LEWIS",65,,77 (+12),,SEWANEE 65-77 (+12),,"GOOD FT by AFFRONTI,LEWIS",2
02:57,"MISS FT by AFFRONTI,LEWIS",,,,,,,"MISS FT by AFFRONTI,LEWIS",2
--,"REBOUND OFF by CARTER,KESHONN",,,,,,,"REBOUND OFF by CARTER,KESHONN",2
02:57,,,,,"SUB IN by WELCH,ROSS",,,"SUB IN by WELCH,ROSS",2
02:57,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",2
02:54,"GOOD LAYUP by CARTER,KESHONN(in the paint)",67,,77 (+10),,SEWANEE 67-77 (+10),,"GOOD LAYUP by CARTER,KESHONN(in the paint)",2
02:43,,,,,"TURNOVER  by KEGARISE,KEVIN",,,"TURNOVER  by KEGARISE,KEVIN",2
02:41,"STEAL  by HODGE,NILAN",,,,,,,"STEAL  by HODGE,NILAN",2
02:41,"MISS LAYUP by HODGE,NILAN",,,,,,,"MISS LAYUP by HODGE,NILAN",2
--,,,,,"REBOUND DEF by HENRY,COLIN",,,"REBOUND DEF by HENRY,COLIN",2
02:41,"FOUL  by BROWN,TYLER",,,,,,,"FOUL  by BROWN,TYLER",2
02:41,,,,,"MISS FT by HENRY,COLIN",,,"MISS FT by HENRY,COLIN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
02:41,,,,,"MISS FT by HENRY,COLIN",,,"MISS FT by HENRY,COLIN",2
--,"REBOUND DEF by BROWN,TYLER",,,,,,,"REBOUND DEF by BROWN,TYLER",2
02:27,,,,,"SUB IN by SCHAMP,GRIFFIN",,,"SUB IN by SCHAMP,GRIFFIN",2
02:27,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",2
02:25,"MISS 3PTR by AFFRONTI,LEWIS",,,,,,,"MISS 3PTR by AFFRONTI,LEWIS",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
02:21,"GOOD LAYUP by BROWN,TYLER(in the paint)",69,,77 (+8),,SEWANEE 69-77 (+8),,"GOOD LAYUP by BROWN,TYLER(in the paint)",2
02:21,,,,,"FOUL  by SCHAMP,GRIFFIN",,,"FOUL  by SCHAMP,GRIFFIN",2
02:21,"MISS FT by BROWN,TYLER",,,,,,,"MISS FT by BROWN,TYLER",2
--,,,,,"REBOUND DEF by RICHARDS,ZAC",,,"REBOUND DEF by RICHARDS,ZAC",2
02:21,,,,,"SUB IN by HENRY,COLIN",,,"SUB IN by HENRY,COLIN",2
02:21,,,,,"SUB OUT by SCHAMP,GRIFFIN",,,"SUB OUT by SCHAMP,GRIFFIN",2
01:53,,,,,"TURNOVER  by RICHARDS,ZAC",,,"TURNOVER  by RICHARDS,ZAC",2
01:51,"STEAL  by AFFRONTI,LEWIS",,,,,,,"STEAL  by AFFRONTI,LEWIS",2
01:41,"MISS 3PTR by HODGE,NILAN",,,,,,,"MISS 3PTR by HODGE,NILAN",2
--,,,,,"REBOUND DEF by HENRY,COLIN",,,"REBOUND DEF by HENRY,COLIN",2
01:27,"FOUL  by AFFRONTI,LEWIS",,,,,,,"FOUL  by AFFRONTI,LEWIS",2
01:27,,69,,78 (+9),"GOOD FT by WELCH,ROSS",BSC 69-78 (+9),,"GOOD FT by WELCH,ROSS",2
01:27,,69,,79 (+10),"GOOD FT by WELCH,ROSS",BSC 69-79 (+10),,"GOOD FT by WELCH,ROSS",2
01:27,"SUB IN by BROWN,SETH",,,,,,,"SUB IN by BROWN,SETH",2
01:27,"SUB OUT by CARTER,KESHONN",,,,,,,"SUB OUT by CARTER,KESHONN",2
01:27,,,,,"SUB IN by HOLLAND,JASON",,,"SUB IN by HOLLAND,JASON",2
01:27,,,,,"SUB OUT by KEGARISE,KEVIN",,,"SUB OUT by KEGARISE,KEVIN",2
