Time Remaining,Centre,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
02:12,"SUB IN by KNOCHELMANN,PETE",,,,,,,"SUB IN by KNOCHELMANN,PETE",2
02:12,"GOOD FT by STINNETT,CADE",79,,82 (+3),,Centre 79-82 (+3),,"GOOD FT by STINNETT,CADE",2
01:58,,,,,"MISS JUMPER by CHILDERS,JOSH(in the paint)",,,"MISS JUMPER by CHILDERS,JOSH(in the paint)",2
--,"REBOUND DEF by BAUGHMAN,CARTER",,,,,,,"REBOUND DEF by BAUGHMAN,CARTER",2
01:49,"GOOD LAYUP by STINNETT,CADE(in the paint)",81,,82 (+1),,Centre 81-82 (+1),,"GOOD LAYUP by STINNETT,CADE(in the paint)",2
01:33,,81,,84 (+3),"GOOD LAYUP by CHILDERS,JOSH(in the paint)",BSC 81-84 (+3),,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",2
--,,,,,"ASSIST  by GREEN,KALEB",,,"ASSIST  by GREEN,KALEB",2
01:33,"FOUL  by TAYLOR,MARSHALL",,,,,,,"FOUL  by TAYLOR,MARSHALL",2
01:33,"SUB OUT by KNOCHELMANN,PETE",,,,,,,"SUB OUT by KNOCHELMANN,PETE",2
01:33,"SUB IN by RING,NOAH",,,,,,,"SUB IN by RING,NOAH",2
01:33,,,,,"MISS FT by CHILDERS,JOSH",,,"MISS FT by CHILDERS,JOSH",2
--,"REBOUND DEF by TAYLOR,MARSHALL",,,,,,,"REBOUND DEF by TAYLOR,MARSHALL",2
01:24,"MISS LAYUP by WILSON,DREW(in the paint)",,,,,,,"MISS LAYUP by WILSON,DREW(in the paint)",2
01:24,,,,,"BLOCK  by CHILDERS,JOSH",,,"BLOCK  by CHILDERS,JOSH",2
--,,,,,"REBOUND DEF by DEAN,NOLAN",,,"REBOUND DEF by DEAN,NOLAN",2
01:22,FOUL TECH by TEAM,,,,,,,FOUL TECH by TEAM,2
01:22,,81,,85 (+4),"GOOD FT by GREEN,KALEB",BSC 81-85 (+4),,"GOOD FT by GREEN,KALEB",2
01:22,,81,,86 (+5),"GOOD FT by GREEN,KALEB",BSC 81-86 (+5),,"GOOD FT by GREEN,KALEB",2
01:13,"FOUL  by WILSON,DREW",,,,,,,"FOUL  by WILSON,DREW",2
01:13,,,,,"MISS FT by GILLISPIE,JAY",,,"MISS FT by GILLISPIE,JAY",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
01:13,,,,,"MISS FT by GILLISPIE,JAY",,,"MISS FT by GILLISPIE,JAY",2
--,"REBOUND DEF by RING,NOAH",,,,,,,"REBOUND DEF by RING,NOAH",2
00:59,"MISS 3PTR by BAUGHMAN,CARTER",,,,,,,"MISS 3PTR by BAUGHMAN,CARTER",2
--,,,,,"REBOUND DEF by GILLISPIE,JAY",,,"REBOUND DEF by GILLISPIE,JAY",2
00:55,"FOUL  by TAYLOR,MARSHALL",,,,,,,"FOUL  by TAYLOR,MARSHALL",2
00:55,,81,,87 (+6),"GOOD FT by GREEN,KALEB",BSC 81-87 (+6),,"GOOD FT by GREEN,KALEB",2
00:55,,81,,88 (+7),"GOOD FT by GREEN,KALEB",BSC 81-88 (+7),,"GOOD FT by GREEN,KALEB",2
00:54,,,,,FOUL TECH by TEAM,,,FOUL TECH by TEAM,2
00:54,"MISS FT by BAUGHMAN,CARTER",,,,,,,"MISS FT by BAUGHMAN,CARTER",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
00:54,"GOOD FT by BAUGHMAN,CARTER",82,,88 (+6),,Centre 82-88 (+6),,"GOOD FT by BAUGHMAN,CARTER",2
00:48,,,,,"FOUL  by GILLISPIE,JAY",,,"FOUL  by GILLISPIE,JAY",2
00:48,"GOOD FT by WILSON,DREW",83,,88 (+5),,Centre 83-88 (+5),,"GOOD FT by WILSON,DREW",2
00:48,"GOOD FT by WILSON,DREW",84,,88 (+4),,Centre 84-88 (+4),,"GOOD FT by WILSON,DREW",2
00:48,"SUB OUT by WILSON,DREW",,,,,,,"SUB OUT by WILSON,DREW",2
00:48,"SUB IN by MOORE,CHEZ",,,,,,,"SUB IN by MOORE,CHEZ",2
00:42,"FOUL  by BAUGHMAN,CARTER",,,,,,,"FOUL  by BAUGHMAN,CARTER",2
00:42,,84,,89 (+5),"GOOD FT by JACKSON,MARTISE",BSC 84-89 (+5),,"GOOD FT by JACKSON,MARTISE",2
00:42,"SUB OUT by MOORE,CHEZ",,,,,,,"SUB OUT by MOORE,CHEZ",2
00:42,"SUB IN by WILSON,DREW",,,,,,,"SUB IN by WILSON,DREW",2
00:42,,84,,90 (+6),"GOOD FT by JACKSON,MARTISE",BSC 84-90 (+6),,"GOOD FT by JACKSON,MARTISE",2
00:31,"MISS JUMPER by RING,NOAH",,,,,,,"MISS JUMPER by RING,NOAH",2
--,"REBOUND OFF by RING,NOAH",,,,,,,"REBOUND OFF by RING,NOAH",2
00:27,"MISS 3PTR by RING,NOAH",,,,,,,"MISS 3PTR by RING,NOAH",2
--,,,,,"REBOUND DEF by GILLISPIE,JAY",,,"REBOUND DEF by GILLISPIE,JAY",2
00:25,"FOUL  by TAYLOR,MARSHALL",,,,,,,"FOUL  by TAYLOR,MARSHALL",2
00:25,"SUB OUT by TAYLOR,MARSHALL",,,,,,,"SUB OUT by TAYLOR,MARSHALL",2
00:25,"SUB IN by RAYMER,COLBY",,,,,,,"SUB IN by RAYMER,COLBY",2
00:25,,84,,91 (+7),"GOOD FT by GILLISPIE,JAY",BSC 84-91 (+7),,"GOOD FT by GILLISPIE,JAY",2
00:25,,84,,92 (+8),"GOOD FT by GILLISPIE,JAY",BSC 84-92 (+8),,"GOOD FT by GILLISPIE,JAY",2
00:19,"MISS LAYUP by STINNETT,CADE(in the paint)",,,,,,,"MISS LAYUP by STINNETT,CADE(in the paint)",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
00:12,,,,,"FOUL  by JACKSON,MARTISE",,,"FOUL  by JACKSON,MARTISE",2
00:12,,,,,"FOUL TECH by JACKSON,MARTISE",,,"FOUL TECH by JACKSON,MARTISE",2
00:12,,,,,"SUB OUT by JACKSON,MARTISE",,,"SUB OUT by JACKSON,MARTISE",2
00:12,,,,,"SUB IN by PATRICK,DYLAN",,,"SUB IN by PATRICK,DYLAN",2
00:12,"GOOD FT by BAUGHMAN,CARTER",85,,92 (+7),,Centre 85-92 (+7),,"GOOD FT by BAUGHMAN,CARTER",2
00:12,"GOOD FT by BAUGHMAN,CARTER",86,,92 (+6),,Centre 86-92 (+6),,"GOOD FT by BAUGHMAN,CARTER",2
00:12,"GOOD FT by WILSON,DREW",87,,92 (+5),,Centre 87-92 (+5),,"GOOD FT by WILSON,DREW",2
00:12,"MISS FT by WILSON,DREW",,,,,,,"MISS FT by WILSON,DREW",2
--,,,,,"REBOUND DEF by GILLISPIE,JAY",,,"REBOUND DEF by GILLISPIE,JAY",2
00:10,"FOUL  by RING,NOAH",,,,,,,"FOUL  by RING,NOAH",2
00:10,"SUB OUT by RING,NOAH",,,,,,,"SUB OUT by RING,NOAH",2
00:10,"SUB IN by BUSH,TYLER",,,,,,,"SUB IN by BUSH,TYLER",2
00:10,,,,,"MISS FT by GILLISPIE,JAY",,,"MISS FT by GILLISPIE,JAY",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:10,,,,,"MISS FT by GILLISPIE,JAY",,,"MISS FT by GILLISPIE,JAY",2
--,"REBOUND DEF by WILSON,DREW",,,,,,,"REBOUND DEF by WILSON,DREW",2
00:03,"GOOD LAYUP by WILSON,DREW(in the paint)",89,,92 (+3),,Centre 89-92 (+3),,"GOOD LAYUP by WILSON,DREW(in the paint)",2
00:02,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:02,,,,,"SUB OUT by PATRICK,DYLAN",,,"SUB OUT by PATRICK,DYLAN",2
00:02,,,,,"SUB IN by BISHOP,BRYSON",,,"SUB IN by BISHOP,BRYSON",2
00:02,"SUB OUT by BUSH,TYLER",,,,,,,"SUB OUT by BUSH,TYLER",2
00:02,"SUB IN by MOORE,CHEZ",,,,,,,"SUB IN by MOORE,CHEZ",2
00:02,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:01,"FOUL  by STINNETT,CADE",,,,,,,"FOUL  by STINNETT,CADE",2
00:01,,89,,93 (+4),"GOOD FT by GREEN,KALEB",BSC 89-93 (+4),,"GOOD FT by GREEN,KALEB",2
00:01,,89,,94 (+5),"GOOD FT by GREEN,KALEB",BSC 89-94 (+5),,"GOOD FT by GREEN,KALEB",2
00:00,"TURNOVER  by MOORE,CHEZ",,,,,,,"TURNOVER  by MOORE,CHEZ",2
00:00,,,,,"STEAL  by DEAN,NOLAN",,,"STEAL  by DEAN,NOLAN",2
