Time Remaining,Hunt,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
09:25,,,,,"SUB IN by O'SULLIVAN,CONOR",,,"SUB IN by O'SULLIVAN,CONOR",2
09:17,"FOUL  by PAGE,SAM",,,,,,,"FOUL  by PAGE,SAM",2
09:04,"FOUL  by MARTIN,GRAHAM",,,,,,,"FOUL  by MARTIN,GRAHAM",2
09:04,,,,,"SUB OUT by FITZGERALD,PAUL",,,"SUB OUT by FITZGERALD,PAUL",2
09:04,,,,,"SUB IN by GONDA,MATT",,,"SUB IN by GONDA,MATT",2
09:04,"SUB OUT by TONEY,CALEB",,,,,,,"SUB OUT by TONEY,CALEB",2
09:04,"SUB IN by MADISON,DAMIEN",,,,,,,"SUB IN by MADISON,DAMIEN",2
08:59,,,,,"TURNOVER  by STEWART,CHRISTIAN",,,"TURNOVER  by STEWART,CHRISTIAN",2
08:59,"STEAL  by HARRIS,JAMES",,,,,,,"STEAL  by HARRIS,JAMES",2
08:45,"MISS LAYUP by HARRIS,JAMES(in the paint)",,,,,,,"MISS LAYUP by HARRIS,JAMES(in the paint)",2
08:45,,,,,"BLOCK  by SIGLER,EVAN",,,"BLOCK  by SIGLER,EVAN",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
08:29,,49,,53 (+4),"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",BSC 49-53 (+4),,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",2
--,,,,,"ASSIST  by GLOVER,CAMERON",,,"ASSIST  by GLOVER,CAMERON",2
08:09,"MISS JUMPER by ZACHERY,CEAUNTE(in the paint)",,,,,,,"MISS JUMPER by ZACHERY,CEAUNTE(in the paint)",2
--,"REBOUND OFF by ZACHERY,CEAUNTE",,,,,,,"REBOUND OFF by ZACHERY,CEAUNTE",2
08:05,"MISS LAYUP by ZACHERY,CEAUNTE(in the paint)",,,,,,,"MISS LAYUP by ZACHERY,CEAUNTE(in the paint)",2
--,,,,,"REBOUND DEF by STEWART,CHRISTIAN",,,"REBOUND DEF by STEWART,CHRISTIAN",2
08:03,"FOUL  by PAGE,SAM",,,,,,,"FOUL  by PAGE,SAM",2
08:03,,,,,"MISS FT by GONDA,MATT(fastbreak)",,,"MISS FT by GONDA,MATT(fastbreak)",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
08:03,"SUB OUT by HARRIS,JAMES",,,,,,,"SUB OUT by HARRIS,JAMES",2
08:03,"SUB OUT by MARTIN,GRAHAM",,,,,,,"SUB OUT by MARTIN,GRAHAM",2
08:03,"SUB IN by TONEY,CALEB",,,,,,,"SUB IN by TONEY,CALEB",2
08:03,"SUB IN by BOHLING,DYLAN",,,,,,,"SUB IN by BOHLING,DYLAN",2
08:03,,49,,54 (+5),"GOOD FT by GONDA,MATT(fastbreak)",BSC 49-54 (+5),,"GOOD FT by GONDA,MATT(fastbreak)",2
07:56,"GOOD LAYUP by BOHLING,DYLAN(in the paint)",51,,54 (+3),,Hunt 51-54 (+3),,"GOOD LAYUP by BOHLING,DYLAN(in the paint)",2
07:56,,,,,"FOUL  by SIGLER,EVAN",,,"FOUL  by SIGLER,EVAN",2
07:56,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
07:56,"GOOD FT by BOHLING,DYLAN",52,,54 (+2),,Hunt 52-54 (+2),,"GOOD FT by BOHLING,DYLAN",2
07:56,"SUB OUT by PAGE,SAM",,,,,,,"SUB OUT by PAGE,SAM",2
07:56,"SUB IN by TAYLOR,WILLIE",,,,,,,"SUB IN by TAYLOR,WILLIE",2
07:46,,,,,"SUB OUT by STEWART,CHRISTIAN",,,"SUB OUT by STEWART,CHRISTIAN",2
07:46,,,,,"SUB OUT by SIGLER,EVAN",,,"SUB OUT by SIGLER,EVAN",2
07:46,,,,,"SUB IN by STEPHENS,TROY",,,"SUB IN by STEPHENS,TROY",2
07:46,,,,,"SUB IN by CHILDERS,JOSH",,,"SUB IN by CHILDERS,JOSH",2
07:46,,52,,56 (+4),"GOOD LAYUP by CHILDERS,JOSH(in the paint)",BSC 52-56 (+4),,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",2
--,,,,,"ASSIST  by O'SULLIVAN,CONOR",,,"ASSIST  by O'SULLIVAN,CONOR",2
07:46,"FOUL  by MADISON,DAMIEN",,,,,,,"FOUL  by MADISON,DAMIEN",2
07:46,,52,,57 (+5),"GOOD FT by CHILDERS,JOSH",BSC 52-57 (+5),,"GOOD FT by CHILDERS,JOSH",2
07:36,"MISS JUMPER by TONEY,CALEB(in the paint)",,,,,,,"MISS JUMPER by TONEY,CALEB(in the paint)",2
07:36,,,,,"BLOCK  by CHILDERS,JOSH",,,"BLOCK  by CHILDERS,JOSH",2
--,,,,,"REBOUND DEF by CHILDERS,JOSH",,,"REBOUND DEF by CHILDERS,JOSH",2
07:29,,,,,"FOUL  by GLOVER,CAMERON",,,"FOUL  by GLOVER,CAMERON",2
07:29,,,,,"TURNOVER  by GLOVER,CAMERON",,,"TURNOVER  by GLOVER,CAMERON",2
07:15,"GOOD 3PTR by TAYLOR,WILLIE",55,,57 (+2),,Hunt 55-57 (+2),,"GOOD 3PTR by TAYLOR,WILLIE",2
--,"ASSIST  by ZACHERY,CEAUNTE",,,,,,,"ASSIST  by ZACHERY,CEAUNTE",2
07:08,,55,,59 (+4),"GOOD LAYUP by CHILDERS,JOSH(in the paint)",BSC 55-59 (+4),,"GOOD LAYUP by CHILDERS,JOSH(in the paint)",2
--,,,,,"ASSIST  by GONDA,MATT",,,"ASSIST  by GONDA,MATT",2
06:56,"MISS JUMPER by ZACHERY,CEAUNTE(in the paint)",,,,,,,"MISS JUMPER by ZACHERY,CEAUNTE(in the paint)",2
06:56,,,,,"BLOCK  by CHILDERS,JOSH",,,"BLOCK  by CHILDERS,JOSH",2
--,,,,,"REBOUND DEF by GONDA,MATT",,,"REBOUND DEF by GONDA,MATT",2
06:37,,55,,61 (+6),"GOOD LAYUP by GONDA,MATT(in the paint)",BSC 55-61 (+6),,"GOOD LAYUP by GONDA,MATT(in the paint)",2
06:21,,,,,"FOUL  by STEPHENS,TROY",,,"FOUL  by STEPHENS,TROY",2
06:21,"MISS FT by MADISON,DAMIEN",,,,,,,"MISS FT by MADISON,DAMIEN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
06:21,,,,,"SUB OUT by O'SULLIVAN,CONOR",,,"SUB OUT by O'SULLIVAN,CONOR",2
06:21,,,,,"SUB IN by SPENCE,BEN",,,"SUB IN by SPENCE,BEN",2
06:21,"SUB OUT by ZACHERY,CEAUNTE",,,,,,,"SUB OUT by ZACHERY,CEAUNTE",2
06:21,"SUB IN by LITTLE,JAMES",,,,,,,"SUB IN by LITTLE,JAMES",2
06:21,"GOOD FT by MADISON,DAMIEN",56,,61 (+5),,Hunt 56-61 (+5),,"GOOD FT by MADISON,DAMIEN",2
06:10,,,,,"MISS 3PTR by STEPHENS,TROY",,,"MISS 3PTR by STEPHENS,TROY",2
--,,,,,"REBOUND OFF by GONDA,MATT",,,"REBOUND OFF by GONDA,MATT",2
05:56,,56,,64 (+8),"GOOD 3PTR by GLOVER,CAMERON",BSC 56-64 (+8),,"GOOD 3PTR by GLOVER,CAMERON",2
--,,,,,"ASSIST  by CHILDERS,JOSH",,,"ASSIST  by CHILDERS,JOSH",2
05:46,,,,,"FOUL  by GLOVER,CAMERON",,,"FOUL  by GLOVER,CAMERON",2
05:46,"GOOD FT by MADISON,DAMIEN",57,,64 (+7),,Hunt 57-64 (+7),,"GOOD FT by MADISON,DAMIEN",2
05:46,,,,,"SUB OUT by GLOVER,CAMERON",,,"SUB OUT by GLOVER,CAMERON",2
05:46,,,,,"SUB IN by GARRIDO,BRANDAN",,,"SUB IN by GARRIDO,BRANDAN",2
05:46,"SUB OUT by TONEY,CALEB",,,,,,,"SUB OUT by TONEY,CALEB",2
05:46,"SUB IN by HARRIS,JAMES",,,,,,,"SUB IN by HARRIS,JAMES",2
05:46,"GOOD FT by MADISON,DAMIEN",58,,64 (+6),,Hunt 58-64 (+6),,"GOOD FT by MADISON,DAMIEN",2
05:31,,,,,"MISS JUMPER by STEPHENS,TROY(in the paint)",,,"MISS JUMPER by STEPHENS,TROY(in the paint)",2
--,"REBOUND DEF by BOHLING,DYLAN",,,,,,,"REBOUND DEF by BOHLING,DYLAN",2
05:24,"GOOD JUMPER by TAYLOR,WILLIE",60,,64 (+4),,Hunt 60-64 (+4),,"GOOD JUMPER by TAYLOR,WILLIE",2
05:13,,,,,"MISS JUMPER by GARRIDO,BRANDAN(in the paint)",,,"MISS JUMPER by GARRIDO,BRANDAN(in the paint)",2
--,"REBOUND DEF by MADISON,DAMIEN",,,,,,,"REBOUND DEF by MADISON,DAMIEN",2
05:08,"GOOD JUMPER by MADISON,DAMIEN",62,,64 (+2),,Hunt 62-64 (+2),,"GOOD JUMPER by MADISON,DAMIEN",2
04:40,,62,,66 (+4),"GOOD JUMPER by SPENCE,BEN(in the paint)",BSC 62-66 (+4),,"GOOD JUMPER by SPENCE,BEN(in the paint)",2
--,,,,,"ASSIST  by STEPHENS,TROY",,,"ASSIST  by STEPHENS,TROY",2
04:40,"FOUL  by HARRIS,JAMES",,,,,,,"FOUL  by HARRIS,JAMES",2
04:40,,,,,"SUB OUT by STEPHENS,TROY",,,"SUB OUT by STEPHENS,TROY",2
04:40,,,,,"SUB OUT by CHILDERS,JOSH",,,"SUB OUT by CHILDERS,JOSH",2
04:40,,,,,"SUB IN by STEWART,CHRISTIAN",,,"SUB IN by STEWART,CHRISTIAN",2
04:40,,,,,"SUB IN by SIGLER,EVAN",,,"SUB IN by SIGLER,EVAN",2
04:40,,62,,67 (+5),"GOOD FT by SPENCE,BEN",BSC 62-67 (+5),,"GOOD FT by SPENCE,BEN",2
04:27,"GOOD 3PTR by MADISON,DAMIEN",65,,67 (+2),,Hunt 65-67 (+2),,"GOOD 3PTR by MADISON,DAMIEN",2
--,"ASSIST  by LITTLE,JAMES",,,,,,,"ASSIST  by LITTLE,JAMES",2
04:21,,,,,"TURNOVER  by SPENCE,BEN",,,"TURNOVER  by SPENCE,BEN",2
04:21,"STEAL  by LITTLE,JAMES",,,,,,,"STEAL  by LITTLE,JAMES",2
04:21,,,,,"FOUL  by GARRIDO,BRANDAN",,,"FOUL  by GARRIDO,BRANDAN",2
04:21,"GOOD FT by LITTLE,JAMES(fastbreak)",66,,67 (+1),,Hunt 66-67 (+1),,"GOOD FT by LITTLE,JAMES(fastbreak)",2
04:21,"SUB OUT by HARRIS,JAMES",,,,,,,"SUB OUT by HARRIS,JAMES",2
04:21,"SUB IN by TONEY,CALEB",,,,,,,"SUB IN by TONEY,CALEB",2
04:21,"GOOD FT by LITTLE,JAMES(fastbreak)",67,,67,,Hunt 67-67 (0),,"GOOD FT by LITTLE,JAMES(fastbreak)",2
04:21,"SUB OUT by LITTLE,JAMES",,,,,,,"SUB OUT by LITTLE,JAMES",2
04:21,"SUB IN by ZACHERY,CEAUNTE",,,,,,,"SUB IN by ZACHERY,CEAUNTE",2
04:15,,,,,"TURNOVER  by SPENCE,BEN",,,"TURNOVER  by SPENCE,BEN",2
04:15,"STEAL  by BOHLING,DYLAN",,,,,,,"STEAL  by BOHLING,DYLAN",2
04:07,"MISS JUMPER by MADISON,DAMIEN",,,,,,,"MISS JUMPER by MADISON,DAMIEN",2
--,,,,,"REBOUND DEF by STEWART,CHRISTIAN",,,"REBOUND DEF by STEWART,CHRISTIAN",2
03:59,,,,,"MISS 3PTR by SIGLER,EVAN",,,"MISS 3PTR by SIGLER,EVAN",2
--,,,,,"REBOUND OFF by SIGLER,EVAN",,,"REBOUND OFF by SIGLER,EVAN",2
03:56,,67,,69 (+2),"GOOD LAYUP by SIGLER,EVAN(in the paint)",BSC 67-69 (+2),,"GOOD LAYUP by SIGLER,EVAN(in the paint)",2
03:56,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
03:56,,,,,"SUB OUT by GARRIDO,BRANDAN",,,"SUB OUT by GARRIDO,BRANDAN",2
03:56,,,,,"SUB IN by GLOVER,CAMERON",,,"SUB IN by GLOVER,CAMERON",2
03:47,"MISS 3PTR by TAYLOR,WILLIE",,,,,,,"MISS 3PTR by TAYLOR,WILLIE",2
--,"REBOUND OFF by ZACHERY,CEAUNTE",,,,,,,"REBOUND OFF by ZACHERY,CEAUNTE",2
03:42,,,,,"FOUL  by GLOVER,CAMERON",,,"FOUL  by GLOVER,CAMERON",2
03:42,"GOOD FT by ZACHERY,CEAUNTE",68,,69 (+1),,Hunt 68-69 (+1),,"GOOD FT by ZACHERY,CEAUNTE",2
03:42,"GOOD FT by ZACHERY,CEAUNTE",69,,69,,Hunt 69-69 (0),,"GOOD FT by ZACHERY,CEAUNTE",2
03:42,"SUB OUT by TAYLOR,WILLIE",,,,,,,"SUB OUT by TAYLOR,WILLIE",2
03:42,"SUB IN by LITTLE,JAMES",,,,,,,"SUB IN by LITTLE,JAMES",2
03:22,,69,,71 (+2),"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",BSC 69-71 (+2),,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",2
--,,,,,"ASSIST  by SPENCE,BEN",,,"ASSIST  by SPENCE,BEN",2
03:03,"GOOD JUMPER by ZACHERY,CEAUNTE(in the paint)",71,,71,,Hunt 71-71 (0),,"GOOD JUMPER by ZACHERY,CEAUNTE(in the paint)",2
02:52,"FOUL  by MADISON,DAMIEN",,,,,,,"FOUL  by MADISON,DAMIEN",2
02:52,,,,,"MISS FT by SIGLER,EVAN",,,"MISS FT by SIGLER,EVAN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
02:51,,,,,"MISS FT by SIGLER,EVAN",,,"MISS FT by SIGLER,EVAN",2
--,"REBOUND DEF by ZACHERY,CEAUNTE",,,,,,,"REBOUND DEF by ZACHERY,CEAUNTE",2
02:38,"MISS JUMPER by MADISON,DAMIEN(in the paint)",,,,,,,"MISS JUMPER by MADISON,DAMIEN(in the paint)",2
02:38,,,,,"BLOCK  by SIGLER,EVAN",,,"BLOCK  by SIGLER,EVAN",2
--,"REBOUND OFF by MADISON,DAMIEN",,,,,,,"REBOUND OFF by MADISON,DAMIEN",2
02:36,,,,,"FOUL  by SPENCE,BEN",,,"FOUL  by SPENCE,BEN",2
02:36,"GOOD FT by MADISON,DAMIEN",72 (+1),,71,,Hunt 72-71 (-1),,"GOOD FT by MADISON,DAMIEN",2
02:36,,,,,"SUB OUT by SPENCE,BEN",,,"SUB OUT by SPENCE,BEN",2
02:36,,,,,"SUB IN by O'SULLIVAN,CONOR",,,"SUB IN by O'SULLIVAN,CONOR",2
02:36,"GOOD FT by MADISON,DAMIEN",73 (+2),,71,,Hunt 73-71 (-2),,"GOOD FT by MADISON,DAMIEN",2
02:36,"SUB OUT by LITTLE,JAMES",,,,,,,"SUB OUT by LITTLE,JAMES",2
02:36,"SUB IN by TAYLOR,WILLIE",,,,,,,"SUB IN by TAYLOR,WILLIE",2
02:18,,,,,"MISS JUMPER by O'SULLIVAN,CONOR(in the paint)",,,"MISS JUMPER by O'SULLIVAN,CONOR(in the paint)",2
--,"REBOUND DEF by BOHLING,DYLAN",,,,,,,"REBOUND DEF by BOHLING,DYLAN",2
01:50,"MISS 3PTR by ZACHERY,CEAUNTE",,,,,,,"MISS 3PTR by ZACHERY,CEAUNTE",2
--,,,,,"REBOUND DEF by O'SULLIVAN,CONOR",,,"REBOUND DEF by O'SULLIVAN,CONOR",2
01:44,,,,,"MISS 3PTR by SIGLER,EVAN",,,"MISS 3PTR by SIGLER,EVAN",2
--,,,,,"REBOUND OFF by GONDA,MATT",,,"REBOUND OFF by GONDA,MATT",2
01:38,,,,,"MISS 3PTR by GLOVER,CAMERON",,,"MISS 3PTR by GLOVER,CAMERON",2
--,"REBOUND DEF by TAYLOR,WILLIE",,,,,,,"REBOUND DEF by TAYLOR,WILLIE",2
01:14,"MISS JUMPER by MADISON,DAMIEN(in the paint)",,,,,,,"MISS JUMPER by MADISON,DAMIEN(in the paint)",2
--,,,,,"REBOUND DEF by O'SULLIVAN,CONOR",,,"REBOUND DEF by O'SULLIVAN,CONOR",2
01:08,,73,,73,"GOOD LAYUP by GLOVER,CAMERON(fastbreak)(in the paint)",BSC 73-73 (0),,"GOOD LAYUP by GLOVER,CAMERON(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by O'SULLIVAN,CONOR",,,"ASSIST  by O'SULLIVAN,CONOR",2
00:43,"MISS JUMPER by TONEY,CALEB(in the paint)",,,,,,,"MISS JUMPER by TONEY,CALEB(in the paint)",2
--,,,,,"REBOUND DEF by STEWART,CHRISTIAN",,,"REBOUND DEF by STEWART,CHRISTIAN",2
00:38,,,,,"FOUL  by SIGLER,EVAN",,,"FOUL  by SIGLER,EVAN",2
00:38,,,,,"TURNOVER  by SIGLER,EVAN",,,"TURNOVER  by SIGLER,EVAN",2
00:38,"SUB OUT by TAYLOR,WILLIE",,,,,,,"SUB OUT by TAYLOR,WILLIE",2
00:38,"SUB IN by HARRIS,JAMES",,,,,,,"SUB IN by HARRIS,JAMES",2
00:31,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
00:31,,,,,"SUB OUT by SIGLER,EVAN",,,"SUB OUT by SIGLER,EVAN",2
00:31,,,,,"SUB IN by FITZGERALD,PAUL",,,"SUB IN by FITZGERALD,PAUL",2
00:22,"TURNOVER  by HARRIS,JAMES",,,,,,,"TURNOVER  by HARRIS,JAMES",2
00:22,,,,,"STEAL  by GONDA,MATT",,,"STEAL  by GONDA,MATT",2
00:22,"FOUL  by HARRIS,JAMES",,,,,,,"FOUL  by HARRIS,JAMES",2
00:19,,,,,"MISS FT by GONDA,MATT(fastbreak)",,,"MISS FT by GONDA,MATT(fastbreak)",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:17,,,,,"MISS FT by GONDA,MATT(fastbreak)",,,"MISS FT by GONDA,MATT(fastbreak)",2
--,"REBOUND DEF by BOHLING,DYLAN",,,,,,,"REBOUND DEF by BOHLING,DYLAN",2
00:01,"MISS JUMPER by HARRIS,JAMES",,,,,,,"MISS JUMPER by HARRIS,JAMES",2
00:01,,,,,"BLOCK  by GONDA,MATT",,,"BLOCK  by GONDA,MATT",2
--,,,,,"REBOUND DEF by STEWART,CHRISTIAN",,,"REBOUND DEF by STEWART,CHRISTIAN",2
05:00,,,,,"SUB OUT by FITZGERALD,PAUL",,,"SUB OUT by FITZGERALD,PAUL",3
05:00,,,,,"SUB OUT by O'SULLIVAN,CONOR",,,"SUB OUT by O'SULLIVAN,CONOR",3
05:00,,,,,"SUB IN by SIGLER,EVAN",,,"SUB IN by SIGLER,EVAN",3
05:00,,,,,"SUB IN by SPENCE,BEN",,,"SUB IN by SPENCE,BEN",3
05:00,"SUB OUT by HARRIS,JAMES",,,,,,,"SUB OUT by HARRIS,JAMES",3
05:00,"SUB IN by LITTLE,JAMES",,,,,,,"SUB IN by LITTLE,JAMES",3
04:43,,,,,"FOUL  by STEWART,CHRISTIAN",,,"FOUL  by STEWART,CHRISTIAN",3
04:43,"GOOD FT by MADISON,DAMIEN",74 (+1),,73,,Hunt 74-73 (-1),,"GOOD FT by MADISON,DAMIEN",3
04:43,"GOOD FT by MADISON,DAMIEN",75 (+2),,73,,Hunt 75-73 (-2),,"GOOD FT by MADISON,DAMIEN",3
04:43,"SUB OUT by LITTLE,JAMES",,,,,,,"SUB OUT by LITTLE,JAMES",3
04:43,"SUB IN by TAYLOR,WILLIE",,,,,,,"SUB IN by TAYLOR,WILLIE",3
04:33,,,,,"MISS 3PTR by SIGLER,EVAN",,,"MISS 3PTR by SIGLER,EVAN",3
--,"REBOUND DEF by ZACHERY,CEAUNTE",,,,,,,"REBOUND DEF by ZACHERY,CEAUNTE",3
04:27,"TURNOVER  by ZACHERY,CEAUNTE",,,,,,,"TURNOVER  by ZACHERY,CEAUNTE",3
04:23,,75,,75,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",BSC 75-75 (0),,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",3
--,,,,,"ASSIST  by GLOVER,CAMERON",,,"ASSIST  by GLOVER,CAMERON",3
03:52,"GOOD JUMPER by MADISON,DAMIEN",77 (+2),,75,,Hunt 77-75 (-2),,"GOOD JUMPER by MADISON,DAMIEN",3
03:45,,77,,77,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",BSC 77-77 (0),,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",3
--,,,,,"ASSIST  by SPENCE,BEN",,,"ASSIST  by SPENCE,BEN",3
03:33,"GOOD JUMPER by MADISON,DAMIEN(in the paint)",79 (+2),,77,,Hunt 79-77 (-2),,"GOOD JUMPER by MADISON,DAMIEN(in the paint)",3
03:08,,79,,79,"GOOD JUMPER by SPENCE,BEN(in the paint)",BSC 79-79 (0),,"GOOD JUMPER by SPENCE,BEN(in the paint)",3
02:50,"MISS 3PTR by MADISON,DAMIEN",,,,,,,"MISS 3PTR by MADISON,DAMIEN",3
--,,,,,"REBOUND DEF by STEWART,CHRISTIAN",,,"REBOUND DEF by STEWART,CHRISTIAN",3
02:37,,79,,81 (+2),"GOOD JUMPER by SPENCE,BEN(in the paint)",BSC 79-81 (+2),,"GOOD JUMPER by SPENCE,BEN(in the paint)",3
--,,,,,"ASSIST  by SIGLER,EVAN",,,"ASSIST  by SIGLER,EVAN",3
02:37,"FOUL  by MADISON,DAMIEN",,,,,,,"FOUL  by MADISON,DAMIEN",3
02:37,,,,,"MISS FT by SPENCE,BEN",,,"MISS FT by SPENCE,BEN",3
--,"REBOUND DEF by ZACHERY,CEAUNTE",,,,,,,"REBOUND DEF by ZACHERY,CEAUNTE",3
02:30,"MISS JUMPER by ZACHERY,CEAUNTE(in the paint)",,,,,,,"MISS JUMPER by ZACHERY,CEAUNTE(in the paint)",3
--,,,,,"REBOUND DEF by SIGLER,EVAN",,,"REBOUND DEF by SIGLER,EVAN",3
02:16,,79,,83 (+4),"GOOD JUMPER by SIGLER,EVAN(in the paint)",BSC 79-83 (+4),,"GOOD JUMPER by SIGLER,EVAN(in the paint)",3
--,,,,,"ASSIST  by GLOVER,CAMERON",,,"ASSIST  by GLOVER,CAMERON",3
01:56,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,3
01:39,"MISS LAYUP by MADISON,DAMIEN(in the paint)",,,,,,,"MISS LAYUP by MADISON,DAMIEN(in the paint)",3
--,,,,,"REBOUND DEF by STEWART,CHRISTIAN",,,"REBOUND DEF by STEWART,CHRISTIAN",3
01:20,"FOUL  by BOHLING,DYLAN",,,,,,,"FOUL  by BOHLING,DYLAN",3
01:20,"SUB OUT by BOHLING,DYLAN",,,,,,,"SUB OUT by BOHLING,DYLAN",3
01:20,"SUB IN by MARTIN,GRAHAM",,,,,,,"SUB IN by MARTIN,GRAHAM",3
01:20,,,,,"MISS FT by GONDA,MATT",,,"MISS FT by GONDA,MATT",3
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3
01:20,,,,,"MISS FT by GONDA,MATT",,,"MISS FT by GONDA,MATT",3
--,,,,,"REBOUND OFF by SPENCE,BEN",,,"REBOUND OFF by SPENCE,BEN",3
01:11,,,,,"TURNOVER  by GLOVER,CAMERON",,,"TURNOVER  by GLOVER,CAMERON",3
01:11,"STEAL  by MADISON,DAMIEN",,,,,,,"STEAL  by MADISON,DAMIEN",3
01:01,"TURNOVER  by TAYLOR,WILLIE",,,,,,,"TURNOVER  by TAYLOR,WILLIE",3
01:01,,,,,"STEAL  by SPENCE,BEN",,,"STEAL  by SPENCE,BEN",3
00:55,,79,,85 (+6),"GOOD LAYUP by GONDA,MATT(in the paint)",BSC 79-85 (+6),,"GOOD LAYUP by GONDA,MATT(in the paint)",3
00:51,"MISS JUMPER by ZACHERY,CEAUNTE(in the paint)",,,,,,,"MISS JUMPER by ZACHERY,CEAUNTE(in the paint)",3
--,,,,,"REBOUND DEF by SPENCE,BEN",,,"REBOUND DEF by SPENCE,BEN",3
00:41,"FOUL  by TONEY,CALEB",,,,,,,"FOUL  by TONEY,CALEB",3
00:41,,,,,"MISS FT by SPENCE,BEN",,,"MISS FT by SPENCE,BEN",3
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3
00:41,,,,,"SUB OUT by SIGLER,EVAN",,,"SUB OUT by SIGLER,EVAN",3
00:41,,,,,"SUB IN by FITZGERALD,PAUL",,,"SUB IN by FITZGERALD,PAUL",3
00:41,"SUB OUT by TAYLOR,WILLIE",,,,,,,"SUB OUT by TAYLOR,WILLIE",3
00:41,"SUB IN by PAGE,SAM",,,,,,,"SUB IN by PAGE,SAM",3
00:41,,79,,86 (+7),"GOOD FT by SPENCE,BEN",BSC 79-86 (+7),,"GOOD FT by SPENCE,BEN",3
00:38,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,3
00:28,"MISS JUMPER by MADISON,DAMIEN(in the paint)",,,,,,,"MISS JUMPER by MADISON,DAMIEN(in the paint)",3
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3
00:28,,,,,"SUB OUT by FITZGERALD,PAUL",,,"SUB OUT by FITZGERALD,PAUL",3
00:28,,,,,"SUB OUT by SPENCE,BEN",,,"SUB OUT by SPENCE,BEN",3
00:28,,,,,"SUB IN by O'SULLIVAN,CONOR",,,"SUB IN by O'SULLIVAN,CONOR",3
00:28,,,,,"SUB IN by SIGLER,EVAN",,,"SUB IN by SIGLER,EVAN",3
00:28,"SUB OUT by PAGE,SAM",,,,,,,"SUB OUT by PAGE,SAM",3
00:28,"SUB OUT by MARTIN,GRAHAM",,,,,,,"SUB OUT by MARTIN,GRAHAM",3
00:28,"SUB IN by LITTLE,JAMES",,,,,,,"SUB IN by LITTLE,JAMES",3
00:28,"SUB IN by TAYLOR,WILLIE",,,,,,,"SUB IN by TAYLOR,WILLIE",3
00:20,"FOUL  by TONEY,CALEB",,,,,,,"FOUL  by TONEY,CALEB",3
00:20,,,,,"MISS FT by O'SULLIVAN,CONOR(fastbreak)",,,"MISS FT by O'SULLIVAN,CONOR(fastbreak)",3
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3
00:20,,,,,"SUB OUT by SIGLER,EVAN",,,"SUB OUT by SIGLER,EVAN",3
00:20,,,,,"SUB IN by FITZGERALD,PAUL",,,"SUB IN by FITZGERALD,PAUL",3
00:20,"SUB OUT by LITTLE,JAMES",,,,,,,"SUB OUT by LITTLE,JAMES",3
00:20,"SUB IN by PAGE,SAM",,,,,,,"SUB IN by PAGE,SAM",3
00:20,,79,,87 (+8),"GOOD FT by O'SULLIVAN,CONOR(fastbreak)",BSC 79-87 (+8),,"GOOD FT by O'SULLIVAN,CONOR(fastbreak)",3
00:16,,,,,"SUB OUT by O'SULLIVAN,CONOR",,,"SUB OUT by O'SULLIVAN,CONOR",3
00:16,,,,,"SUB IN by SPENCE,BEN",,,"SUB IN by SPENCE,BEN",3
00:12,"MISS JUMPER by TONEY,CALEB(in the paint)",,,,,,,"MISS JUMPER by TONEY,CALEB(in the paint)",3
--,"REBOUND OFF by ZACHERY,CEAUNTE",,,,,,,"REBOUND OFF by ZACHERY,CEAUNTE",3
00:11,"GOOD LAYUP by ZACHERY,CEAUNTE(in the paint)",81,,87 (+6),,Hunt 81-87 (+6),,"GOOD LAYUP by ZACHERY,CEAUNTE(in the paint)",3
