Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,Rhodes,Game Score,Team Indicator,Play,Period
--,"REBOUND DEF by GONDA,MATT",,,,,,,"REBOUND DEF by GONDA,MATT",2
03:00,"MISS 3PTR by STEPHENS,TROY",,,,,,,"MISS 3PTR by STEPHENS,TROY",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
02:58,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2
02:58,,,,,"SUB OUT by COOK,JEREMIAH",,,"SUB OUT by COOK,JEREMIAH",2
02:58,,,,,"SUB OUT by JAMES,MAC",,,"SUB OUT by JAMES,MAC",2
02:58,,,,,"SUB OUT by GEORGETOWN II,ARNESS",,,"SUB OUT by GEORGETOWN II,ARNESS",2
02:58,,,,,"SUB IN by SHEN,KEVIN",,,"SUB IN by SHEN,KEVIN",2
02:58,,,,,"SUB IN by LAMEY,HAYDEN",,,"SUB IN by LAMEY,HAYDEN",2
02:58,,,,,"SUB IN by WILLIAMS,JAYSON",,,"SUB IN by WILLIAMS,JAYSON",2
02:58,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",2
02:58,"SUB OUT by STEPHENS,TROY",,,,,,,"SUB OUT by STEPHENS,TROY",2
02:58,"SUB OUT by STEWART,CHRISTIAN",,,,,,,"SUB OUT by STEWART,CHRISTIAN",2
02:58,"SUB OUT by SPENCE,BEN",,,,,,,"SUB OUT by SPENCE,BEN",2
02:58,"SUB IN by KANE,DENMAN",,,,,,,"SUB IN by KANE,DENMAN",2
02:58,"SUB IN by BRIGHT JR.,BRUCE",,,,,,,"SUB IN by BRIGHT JR.,BRUCE",2
02:58,"SUB IN by SIGLER,EVAN",,,,,,,"SUB IN by SIGLER,EVAN",2
02:58,"SUB IN by LARSON,CLARK",,,,,,,"SUB IN by LARSON,CLARK",2
02:51,,,,,"MISS LAYUP by CLAYTON,TJ(in the paint)",,,"MISS LAYUP by CLAYTON,TJ(in the paint)",2
--,"REBOUND DEF by BRIGHT JR.,BRUCE",,,,,,,"REBOUND DEF by BRIGHT JR.,BRUCE",2
02:39,"MISS 3PTR by O'SULLIVAN,CONOR",,,,,,,"MISS 3PTR by O'SULLIVAN,CONOR",2
--,,,,,"REBOUND DEF by CLAYTON,TJ",,,"REBOUND DEF by CLAYTON,TJ",2
02:29,,84 (+16),,68,"GOOD 3PTR by WALKER,JEFFERSON",Rhodes 84-68 (+16),,"GOOD 3PTR by WALKER,JEFFERSON",2
--,,,,,"ASSIST  by SHEN,KEVIN",,,"ASSIST  by SHEN,KEVIN",2
02:07,"MISS 3PTR by BRIGHT JR.,BRUCE",,,,,,,"MISS 3PTR by BRIGHT JR.,BRUCE",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
02:05,,,,,"SUB OUT by WALKER,JEFFERSON",,,"SUB OUT by WALKER,JEFFERSON",2
02:05,,,,,"SUB IN by COOK,JEREMIAH",,,"SUB IN by COOK,JEREMIAH",2
02:05,"SUB OUT by O'SULLIVAN,CONOR",,,,,,,"SUB OUT by O'SULLIVAN,CONOR",2
02:05,"SUB IN by BARNETT,CHARLIE",,,,,,,"SUB IN by BARNETT,CHARLIE",2
02:03,"MISS 3PTR by SIGLER,EVAN",,,,,,,"MISS 3PTR by SIGLER,EVAN",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
02:01,,,,,"SUB OUT by CLAYTON,TJ",,,"SUB OUT by CLAYTON,TJ",2
02:01,,,,,"SUB IN by WALKER,JEFFERSON",,,"SUB IN by WALKER,JEFFERSON",2
01:44,"GOOD JUMPER by BARNETT,CHARLIE(in the paint)",86 (+18),,68,,BSC 86-68 (+18),,"GOOD JUMPER by BARNETT,CHARLIE(in the paint)",2
01:34,,,,,"MISS 3PTR by COOK,JEREMIAH",,,"MISS 3PTR by COOK,JEREMIAH",2
--,,,,,"REBOUND OFF by WALKER,JEFFERSON",,,"REBOUND OFF by WALKER,JEFFERSON",2
01:27,"FOUL  by BARNETT,CHARLIE",,,,,,,"FOUL  by BARNETT,CHARLIE",2
01:27,,,,,"SUB OUT by WILLIAMS,JAYSON",,,"SUB OUT by WILLIAMS,JAYSON",2
01:27,,,,,"SUB IN by GEORGETOWN II,ARNESS",,,"SUB IN by GEORGETOWN II,ARNESS",2
01:27,"SUB OUT by BRIGHT JR.,BRUCE",,,,,,,"SUB OUT by BRIGHT JR.,BRUCE",2
01:27,"SUB IN by SPENCE,SAM",,,,,,,"SUB IN by SPENCE,SAM",2
01:27,,86 (+17),,69,"GOOD FT by WALKER,JEFFERSON",Rhodes 86-69 (+17),,"GOOD FT by WALKER,JEFFERSON",2
01:27,,86 (+16),,70,"GOOD FT by WALKER,JEFFERSON",Rhodes 86-70 (+16),,"GOOD FT by WALKER,JEFFERSON",2
01:27,,,,,"SUB OUT by COOK,JEREMIAH",,,"SUB OUT by COOK,JEREMIAH",2
01:27,,,,,"SUB IN by JAMES,MAC",,,"SUB IN by JAMES,MAC",2
01:08,"SUB OUT by LARSON,CLARK",,,,,,,"SUB OUT by LARSON,CLARK",2
01:08,"SUB IN by GILLISPIE,JAY",,,,,,,"SUB IN by GILLISPIE,JAY",2
01:07,"MISS JUMPER by GILLISPIE,JAY(in the paint)",,,,,,,"MISS JUMPER by GILLISPIE,JAY(in the paint)",2
--,,,,,"REBOUND DEF by GEORGETOWN II,ARNESS",,,"REBOUND DEF by GEORGETOWN II,ARNESS",2
01:03,,,,,"MISS JUMPER by SHEN,KEVIN(in the paint)",,,"MISS JUMPER by SHEN,KEVIN(in the paint)",2
--,"REBOUND DEF by GILLISPIE,JAY",,,,,,,"REBOUND DEF by GILLISPIE,JAY",2
00:57,,,,,"FOUL  by GEORGETOWN II,ARNESS",,,"FOUL  by GEORGETOWN II,ARNESS",2
00:57,"GOOD FT by KANE,DENMAN(fastbreak)",87 (+17),,70,,BSC 87-70 (+17),,"GOOD FT by KANE,DENMAN(fastbreak)",2
00:57,,,,,"SUB OUT by SHEN,KEVIN",,,"SUB OUT by SHEN,KEVIN",2
00:57,,,,,"SUB IN by HIESTER,JACKSON",,,"SUB IN by HIESTER,JACKSON",2
00:57,"SUB OUT by SIGLER,EVAN",,,,,,,"SUB OUT by SIGLER,EVAN",2
00:57,"SUB IN by WEST,KANE",,,,,,,"SUB IN by WEST,KANE",2
00:57,"GOOD FT by KANE,DENMAN(fastbreak)",88 (+18),,70,,BSC 88-70 (+18),,"GOOD FT by KANE,DENMAN(fastbreak)",2
00:50,,,,,"MISS 3PTR by LAMEY,HAYDEN",,,"MISS 3PTR by LAMEY,HAYDEN",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
00:47,"SUB OUT by KANE,DENMAN",,,,,,,"SUB OUT by KANE,DENMAN",2
00:47,"SUB IN by ANDREWS,TYLER",,,,,,,"SUB IN by ANDREWS,TYLER",2
00:44,,88 (+15),,73,"GOOD 3PTR by HIESTER,JACKSON",Rhodes 88-73 (+15),,"GOOD 3PTR by HIESTER,JACKSON",2
--,,,,,"ASSIST  by JAMES,MAC",,,"ASSIST  by JAMES,MAC",2
00:33,"TURNOVER  by BARNETT,CHARLIE",,,,,,,"TURNOVER  by BARNETT,CHARLIE",2
00:33,,,,,"STEAL  by JAMES,MAC",,,"STEAL  by JAMES,MAC",2
00:31,,88 (+13),,75,"GOOD JUMPER by JAMES,MAC(fastbreak)(in the paint)",Rhodes 88-75 (+13),,"GOOD JUMPER by JAMES,MAC(fastbreak)(in the paint)",2
00:25,"TURNOVER  by SPENCE,SAM",,,,,,,"TURNOVER  by SPENCE,SAM",2
00:22,"FOUL  by BARNETT,CHARLIE",,,,,,,"FOUL  by BARNETT,CHARLIE",2
00:22,,,,,"MISS FT by JAMES,MAC(fastbreak)",,,"MISS FT by JAMES,MAC(fastbreak)",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:22,,88 (+12),,76,"GOOD FT by JAMES,MAC(fastbreak)",Rhodes 88-76 (+12),,"GOOD FT by JAMES,MAC(fastbreak)",2
00:22,,,,,"SUB OUT by LAMEY,HAYDEN",,,"SUB OUT by LAMEY,HAYDEN",2
00:22,,,,,"SUB IN by COOK,JEREMIAH",,,"SUB IN by COOK,JEREMIAH",2
00:20,"TURNOVER  by GILLISPIE,JAY",,,,,,,"TURNOVER  by GILLISPIE,JAY",2
00:20,,,,,"STEAL  by JAMES,MAC",,,"STEAL  by JAMES,MAC",2
00:14,,,,,"MISS 3PTR by HIESTER,JACKSON",,,"MISS 3PTR by HIESTER,JACKSON",2
--,"REBOUND DEF by GILLISPIE,JAY",,,,,,,"REBOUND DEF by GILLISPIE,JAY",2
