Time Remaining,,Away Team Score,Play Team Indicator,Home Team Score,,Game Score,Team Indicator,Play,Period
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
15:54,"GOOD FT by MOORE,KADEN",49,,50 (+1),,49-50 (+1),,"GOOD FT by MOORE,KADEN",2
15:54,"SUB IN by DENBESTEN,COLE",,,,,,,"SUB IN by DENBESTEN,COLE",2
15:54,"SUB IN by YANCEY,RICH",,,,,,,"SUB IN by YANCEY,RICH",2
15:54,"SUB OUT by BAK,CALVIN",,,,,,,"SUB OUT by BAK,CALVIN",2
15:54,"SUB OUT by SPENCE,BEN",,,,,,,"SUB OUT by SPENCE,BEN",2
15:30,"MISS JUMPER by WALKER,ART",,,,,,,"MISS JUMPER by WALKER,ART",2
--,"REBOUND OFF by WALKER,ART",,,,,,,"REBOUND OFF by WALKER,ART",2
15:25,"TURNOVER  by WALKER,ART",,,,,,,"TURNOVER  by WALKER,ART",2
15:25,"SUB IN by GRIFFIN,JAROD",,,,,,,"SUB IN by GRIFFIN,JAROD",2
15:25,"SUB OUT by SINE,TUCKER",,,,,,,"SUB OUT by SINE,TUCKER",2
15:13,"TURNOVER  by MOORE,KADEN",,,,,,,"TURNOVER  by MOORE,KADEN",2
14:48,"MISS 3PTR by AYERS,PERRY",,,,,,,"MISS 3PTR by AYERS,PERRY",2
--,"REBOUND DEF by GONDA,MATT",,,,,,,"REBOUND DEF by GONDA,MATT",2
14:37,"MISS JUMPER by GONDA,MATT",,,,,,,"MISS JUMPER by GONDA,MATT",2
--,"REBOUND DEF by GRIFFIN,JAROD",,,,,,,"REBOUND DEF by GRIFFIN,JAROD",2
14:29,"GOOD 3PTR by GRIFFIN,JAROD",52 (+2),,50,,52-50 (-2),,"GOOD 3PTR by GRIFFIN,JAROD",2
--,"ASSIST  by PURVIS,KC",,,,,,,"ASSIST  by PURVIS,KC",2
14:04,"FOUL  by AYERS,PERRY",,,,,,,"FOUL  by AYERS,PERRY",2
14:04,"SUB IN by RAKES,BAILEY",,,,,,,"SUB IN by RAKES,BAILEY",2
14:04,"SUB OUT by AYERS,PERRY",,,,,,,"SUB OUT by AYERS,PERRY",2
14:04,"SUB IN by SIGLER,EVAN",,,,,,,"SUB IN by SIGLER,EVAN",2
14:04,"SUB IN by STEWART,CHRISTIAN",,,,,,,"SUB IN by STEWART,CHRISTIAN",2
14:04,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",2
14:04,"SUB OUT by MOORE,KADEN",,,,,,,"SUB OUT by MOORE,KADEN",2
13:52,"FOUL  by PURVIS,KC",,,,,,,"FOUL  by PURVIS,KC",2
13:43,"TURNOVER  by YANCEY,RICH",,,,,,,"TURNOVER  by YANCEY,RICH",2
13:43,"STEAL  by RAKES,BAILEY",,,,,,,"STEAL  by RAKES,BAILEY",2
13:37,"FOUL  by DENBESTEN,COLE",,,,,,,"FOUL  by DENBESTEN,COLE",2
13:33,"SUB IN by SPENCE,BEN",,,,,,,"SUB IN by SPENCE,BEN",2
13:33,"SUB IN by O'SULLIVAN,CONOR",,,,,,,"SUB IN by O'SULLIVAN,CONOR",2
13:33,"SUB OUT by YANCEY,RICH",,,,,,,"SUB OUT by YANCEY,RICH",2
13:33,"SUB OUT by ALLISON,ZACH",,,,,,,"SUB OUT by ALLISON,ZACH",2
13:31,"MISS 3PTR by WALKER,ART",,,,,,,"MISS 3PTR by WALKER,ART",2
--,"REBOUND DEF by O'SULLIVAN,CONOR",,,,,,,"REBOUND DEF by O'SULLIVAN,CONOR",2
13:17,"MISS 3PTR by SIGLER,EVAN",,,,,,,"MISS 3PTR by SIGLER,EVAN",2
--,"REBOUND DEF by PURVIS,KC",,,,,,,"REBOUND DEF by PURVIS,KC",2
12:51,"MISS JUMPER by PURVIS,KC",,,,,,,"MISS JUMPER by PURVIS,KC",2
--,"REBOUND DEF by O'SULLIVAN,CONOR",,,,,,,"REBOUND DEF by O'SULLIVAN,CONOR",2
12:37,"GOOD 3PTR by O'SULLIVAN,CONOR",52,,53 (+1),,52-53 (+1),,"GOOD 3PTR by O'SULLIVAN,CONOR",2
--,"ASSIST  by SPENCE,BEN",,,,,,,"ASSIST  by SPENCE,BEN",2
12:19,"GOOD JUMPER by GRIFFIN,JAROD(in the paint)",54 (+1),,53,,54-53 (-1),,"GOOD JUMPER by GRIFFIN,JAROD(in the paint)",2
11:57,"GOOD LAYUP by O'SULLIVAN,CONOR(in the paint)",54,,55 (+1),,54-55 (+1),,"GOOD LAYUP by O'SULLIVAN,CONOR(in the paint)",2
11:33,"MISS 3PTR by RAKES,BAILEY",,,,,,,"MISS 3PTR by RAKES,BAILEY",2
--,"REBOUND OFF by PURVIS,KC",,,,,,,"REBOUND OFF by PURVIS,KC",2
11:27,"FOUL  by STEWART,CHRISTIAN",,,,,,,"FOUL  by STEWART,CHRISTIAN",2
11:27,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
11:27,"GOOD FT by WALKER,ART",55,,55,,55-55 (0),,"GOOD FT by WALKER,ART",2
11:27,"MISS FT by WALKER,ART",,,,,,,"MISS FT by WALKER,ART",2
--,"REBOUND DEF by WALDRUM,AIDAN",,,,,,,"REBOUND DEF by WALDRUM,AIDAN",2
11:27,"SUB IN by BAK,CALVIN",,,,,,,"SUB IN by BAK,CALVIN",2
11:27,"SUB IN by WALDRUM,AIDAN",,,,,,,"SUB IN by WALDRUM,AIDAN",2
11:27,"SUB OUT by DENBESTEN,COLE",,,,,,,"SUB OUT by DENBESTEN,COLE",2
11:27,"SUB OUT by STEWART,CHRISTIAN",,,,,,,"SUB OUT by STEWART,CHRISTIAN",2
11:19,"SUB IN by SPITZER,JAKOB",,,,,,,"SUB IN by SPITZER,JAKOB",2
11:19,"SUB IN by SINE,TUCKER",,,,,,,"SUB IN by SINE,TUCKER",2
11:19,"SUB OUT by PURVIS,KC",,,,,,,"SUB OUT by PURVIS,KC",2
11:19,"SUB OUT by CRUMP,DAWSON",,,,,,,"SUB OUT by CRUMP,DAWSON",2
11:02,"MISS JUMPER by SPENCE,BEN",,,,,,,"MISS JUMPER by SPENCE,BEN",2
--,"REBOUND DEF by RAKES,BAILEY",,,,,,,"REBOUND DEF by RAKES,BAILEY",2
10:46,"GOOD 3PTR by WALKER,ART",58 (+3),,55,,58-55 (-3),,"GOOD 3PTR by WALKER,ART",2
--,"ASSIST  by RAKES,BAILEY",,,,,,,"ASSIST  by RAKES,BAILEY",2
10:33,"FOUL  by GRIFFIN,JAROD",,,,,,,"FOUL  by GRIFFIN,JAROD",2
10:23,"MISS 3PTR by BAK,CALVIN",,,,,,,"MISS 3PTR by BAK,CALVIN",2
--,"REBOUND OFF by SIGLER,EVAN",,,,,,,"REBOUND OFF by SIGLER,EVAN",2
10:20,"TURNOVER  by SIGLER,EVAN",,,,,,,"TURNOVER  by SIGLER,EVAN",2
10:06,"MISS 3PTR by WALKER,ART",,,,,,,"MISS 3PTR by WALKER,ART",2
--,"REBOUND DEF by SIGLER,EVAN",,,,,,,"REBOUND DEF by SIGLER,EVAN",2
09:42,"FOUL  by O'SULLIVAN,CONOR",,,,,,,"FOUL  by O'SULLIVAN,CONOR",2
09:42,"TURNOVER  by O'SULLIVAN,CONOR",,,,,,,"TURNOVER  by O'SULLIVAN,CONOR",2
09:42,"SUB IN by PURVIS,KC",,,,,,,"SUB IN by PURVIS,KC",2
09:42,"SUB IN by CRUMP,DAWSON",,,,,,,"SUB IN by CRUMP,DAWSON",2
09:42,"SUB IN by BATES,JACOB",,,,,,,"SUB IN by BATES,JACOB",2
09:42,"SUB OUT by SPITZER,JAKOB",,,,,,,"SUB OUT by SPITZER,JAKOB",2
09:42,"SUB OUT by RAKES,BAILEY",,,,,,,"SUB OUT by RAKES,BAILEY",2
09:42,"SUB OUT by WALKER,ART",,,,,,,"SUB OUT by WALKER,ART",2
09:42,"SUB IN by JR,BRUCE BRIGHT",,,,,,,"SUB IN by JR,BRUCE BRIGHT",2
09:42,"SUB IN by STEWART,CHRISTIAN",,,,,,,"SUB IN by STEWART,CHRISTIAN",2
09:42,"SUB IN by ALLISON,ZACH",,,,,,,"SUB IN by ALLISON,ZACH",2
09:42,"SUB OUT by WALDRUM,AIDAN",,,,,,,"SUB OUT by WALDRUM,AIDAN",2
09:42,"SUB OUT by SPENCE,BEN",,,,,,,"SUB OUT by SPENCE,BEN",2
09:42,"SUB OUT by O'SULLIVAN,CONOR",,,,,,,"SUB OUT by O'SULLIVAN,CONOR",2
09:29,"GOOD LAYUP by CRUMP,DAWSON(in the paint)",60 (+5),,55,,60-55 (-5),,"GOOD LAYUP by CRUMP,DAWSON(in the paint)",2
09:12,"MISS LAYUP by ALLISON,ZACH",,,,,,,"MISS LAYUP by ALLISON,ZACH",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
09:04,"GOOD JUMPER by BAK,CALVIN",60 (+3),,57,,60-57 (-3),,"GOOD JUMPER by BAK,CALVIN",2
08:40,"TURNOVER  by PURVIS,KC",,,,,,,"TURNOVER  by PURVIS,KC",2
08:15,"MISS LAYUP by STEWART,CHRISTIAN",,,,,,,"MISS LAYUP by STEWART,CHRISTIAN",2
--,"REBOUND DEF by PURVIS,KC",,,,,,,"REBOUND DEF by PURVIS,KC",2
07:54,"MISS 3PTR by SINE,TUCKER",,,,,,,"MISS 3PTR by SINE,TUCKER",2
--,"REBOUND OFF by GRIFFIN,JAROD",,,,,,,"REBOUND OFF by GRIFFIN,JAROD",2
07:51,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
07:51,"SUB IN by WALKER,ART",,,,,,,"SUB IN by WALKER,ART",2
07:51,"SUB IN by AYERS,PERRY",,,,,,,"SUB IN by AYERS,PERRY",2
07:51,"SUB OUT by PURVIS,KC",,,,,,,"SUB OUT by PURVIS,KC",2
07:51,"SUB OUT by SINE,TUCKER",,,,,,,"SUB OUT by SINE,TUCKER",2
07:51,"SUB IN by SPENCE,BEN",,,,,,,"SUB IN by SPENCE,BEN",2
07:51,"SUB IN by GONDA,MATT",,,,,,,"SUB IN by GONDA,MATT",2
07:51,"SUB OUT by SIGLER,EVAN",,,,,,,"SUB OUT by SIGLER,EVAN",2
07:51,"SUB OUT by JR,BRUCE BRIGHT",,,,,,,"SUB OUT by JR,BRUCE BRIGHT",2
07:39,"GOOD LAYUP by AYERS,PERRY(in the paint)",62 (+5),,57,,62-57 (-5),,"GOOD LAYUP by AYERS,PERRY(in the paint)",2
07:39,"FOUL  by STEWART,CHRISTIAN",,,,,,,"FOUL  by STEWART,CHRISTIAN",2
07:39,"MISS FT by AYERS,PERRY",,,,,,,"MISS FT by AYERS,PERRY",2
--,"REBOUND DEF by GONDA,MATT",,,,,,,"REBOUND DEF by GONDA,MATT",2
07:39,"SUB IN by SPITZER,JAKOB",,,,,,,"SUB IN by SPITZER,JAKOB",2
07:39,"SUB OUT by BATES,JACOB",,,,,,,"SUB OUT by BATES,JACOB",2
07:39,"SUB IN by WALDRUM,AIDAN",,,,,,,"SUB IN by WALDRUM,AIDAN",2
07:39,"SUB OUT by STEWART,CHRISTIAN",,,,,,,"SUB OUT by STEWART,CHRISTIAN",2
07:19,"FOUL  by CRUMP,DAWSON",,,,,,,"FOUL  by CRUMP,DAWSON",2
07:15,"MISS 3PTR by SPENCE,BEN",,,,,,,"MISS 3PTR by SPENCE,BEN",2
--,"REBOUND DEF by GRIFFIN,JAROD",,,,,,,"REBOUND DEF by GRIFFIN,JAROD",2
06:59,"MISS 3PTR by WALKER,ART",,,,,,,"MISS 3PTR by WALKER,ART",2
--,"REBOUND DEF by ALLISON,ZACH",,,,,,,"REBOUND DEF by ALLISON,ZACH",2
06:46,"FOUL  by SPITZER,JAKOB",,,,,,,"FOUL  by SPITZER,JAKOB",2
06:46,"MISS FT by ALLISON,ZACH",,,,,,,"MISS FT by ALLISON,ZACH",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
06:46,"GOOD FT by ALLISON,ZACH",62 (+4),,58,,62-58 (-4),,"GOOD FT by ALLISON,ZACH",2
06:46,"SUB IN by BATES,JACOB",,,,,,,"SUB IN by BATES,JACOB",2
06:46,"SUB OUT by SPITZER,JAKOB",,,,,,,"SUB OUT by SPITZER,JAKOB",2
06:46,"SUB IN by DENBESTEN,COLE",,,,,,,"SUB IN by DENBESTEN,COLE",2
06:46,"SUB OUT by BAK,CALVIN",,,,,,,"SUB OUT by BAK,CALVIN",2
06:26,"GOOD LAYUP by AYERS,PERRY(in the paint)",64 (+6),,58,,64-58 (-6),,"GOOD LAYUP by AYERS,PERRY(in the paint)",2
06:02,"TURNOVER  by ALLISON,ZACH",,,,,,,"TURNOVER  by ALLISON,ZACH",2
06:02,"STEAL  by GRIFFIN,JAROD",,,,,,,"STEAL  by GRIFFIN,JAROD",2
05:43,"FOUL  by SPENCE,BEN",,,,,,,"FOUL  by SPENCE,BEN",2
05:43,"MISS FT by AYERS,PERRY",,,,,,,"MISS FT by AYERS,PERRY",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
05:43,"GOOD FT by AYERS,PERRY",65 (+7),,58,,65-58 (-7),,"GOOD FT by AYERS,PERRY",2
05:43,"SUB IN by SINE,TUCKER",,,,,,,"SUB IN by SINE,TUCKER",2
05:43,"SUB OUT by GRIFFIN,JAROD",,,,,,,"SUB OUT by GRIFFIN,JAROD",2
05:21,"MISS LAYUP by GONDA,MATT",,,,,,,"MISS LAYUP by GONDA,MATT",2
--,"REBOUND DEF by BATES,JACOB",,,,,,,"REBOUND DEF by BATES,JACOB",2
05:16,"GOOD 3PTR by CRUMP,DAWSON",68 (+10),,58,,68-58 (-10),,"GOOD 3PTR by CRUMP,DAWSON",2
--,"ASSIST  by BATES,JACOB",,,,,,,"ASSIST  by BATES,JACOB",2
05:07,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
05:07,"SUB IN by STEWART,CHRISTIAN",,,,,,,"SUB IN by STEWART,CHRISTIAN",2
05:07,"SUB OUT by WALDRUM,AIDAN",,,,,,,"SUB OUT by WALDRUM,AIDAN",2
04:54,"FOUL  by BATES,JACOB",,,,,,,"FOUL  by BATES,JACOB",2
04:54,"MISS FT by STEWART,CHRISTIAN",,,,,,,"MISS FT by STEWART,CHRISTIAN",2
--,"REBOUND DEF by AYERS,PERRY",,,,,,,"REBOUND DEF by AYERS,PERRY",2
04:37,"GOOD LAYUP by WALKER,ART(in the paint)",70 (+12),,58,,70-58 (-12),,"GOOD LAYUP by WALKER,ART(in the paint)",2
04:23,"GOOD LAYUP by ALLISON,ZACH(in the paint)",70 (+10),,60,,70-60 (-10),,"GOOD LAYUP by ALLISON,ZACH(in the paint)",2
04:14,"TURNOVER  by WALKER,ART",,,,,,,"TURNOVER  by WALKER,ART",2
04:14,"SUB IN by YANCEY,RICH",,,,,,,"SUB IN by YANCEY,RICH",2
04:14,"SUB OUT by SPENCE,BEN",,,,,,,"SUB OUT by SPENCE,BEN",2
03:57,"FOUL  by AYERS,PERRY",,,,,,,"FOUL  by AYERS,PERRY",2
03:57,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
03:57,"MISS FT by GONDA,MATT",,,,,,,"MISS FT by GONDA,MATT",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
03:57,"GOOD FT by GONDA,MATT",70 (+9),,61,,70-61 (-9),,"GOOD FT by GONDA,MATT",2
03:57,"SUB IN by BAK,CALVIN",,,,,,,"SUB IN by BAK,CALVIN",2
03:57,"SUB OUT by DENBESTEN,COLE",,,,,,,"SUB OUT by DENBESTEN,COLE",2
03:30,"GOOD LAYUP by CRUMP,DAWSON(in the paint)",72 (+11),,61,,72-61 (-11),,"GOOD LAYUP by CRUMP,DAWSON(in the paint)",2
03:18,"GOOD 3PTR by BAK,CALVIN",72 (+8),,64,,72-64 (-8),,"GOOD 3PTR by BAK,CALVIN",2
--,"ASSIST  by ALLISON,ZACH",,,,,,,"ASSIST  by ALLISON,ZACH",2
02:41,"MISS JUMPER by BATES,JACOB",,,,,,,"MISS JUMPER by BATES,JACOB",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
02:40,"FOUL  by ALLISON,ZACH",,,,,,,"FOUL  by ALLISON,ZACH",2
02:17,"FOUL  by GONDA,MATT",,,,,,,"FOUL  by GONDA,MATT",2
02:17,"GOOD FT by AYERS,PERRY",73 (+9),,64,,73-64 (-9),,"GOOD FT by AYERS,PERRY",2
02:17,"MISS FT by AYERS,PERRY",,,,,,,"MISS FT by AYERS,PERRY",2
--,"REBOUND DEF by STEWART,CHRISTIAN",,,,,,,"REBOUND DEF by STEWART,CHRISTIAN",2
02:17,"SUB IN by GRIFFIN,JAROD",,,,,,,"SUB IN by GRIFFIN,JAROD",2
02:17,"SUB OUT by WALKER,ART",,,,,,,"SUB OUT by WALKER,ART",2
02:03,"GOOD LAYUP by ALLISON,ZACH(in the paint)",73 (+7),,66,,73-66 (-7),,"GOOD LAYUP by ALLISON,ZACH(in the paint)",2
01:42,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
01:42,"SUB IN by WALKER,ART",,,,,,,"SUB IN by WALKER,ART",2
01:42,"SUB OUT by AYERS,PERRY",,,,,,,"SUB OUT by AYERS,PERRY",2
01:42,"SUB IN by SPENCE,BEN",,,,,,,"SUB IN by SPENCE,BEN",2
01:42,"SUB OUT by YANCEY,RICH",,,,,,,"SUB OUT by YANCEY,RICH",2
01:32,"SUB IN by AYERS,PERRY",,,,,,,"SUB IN by AYERS,PERRY",2
01:32,"SUB OUT by GRIFFIN,JAROD",,,,,,,"SUB OUT by GRIFFIN,JAROD",2
01:26,"GOOD LAYUP by AYERS,PERRY(in the paint)",75 (+9),,66,,75-66 (-9),,"GOOD LAYUP by AYERS,PERRY(in the paint)",2
01:12,"MISS 3PTR by BAK,CALVIN",,,,,,,"MISS 3PTR by BAK,CALVIN",2
--,"REBOUND OFF by STEWART,CHRISTIAN",,,,,,,"REBOUND OFF by STEWART,CHRISTIAN",2
01:11,"FOUL  by BATES,JACOB",,,,,,,"FOUL  by BATES,JACOB",2
01:11,"GOOD FT by STEWART,CHRISTIAN",75 (+8),,67,,75-67 (-8),,"GOOD FT by STEWART,CHRISTIAN",2
01:11,"GOOD FT by STEWART,CHRISTIAN",75 (+7),,68,,75-68 (-7),,"GOOD FT by STEWART,CHRISTIAN",2
01:11,"SUB IN by RAKES,BAILEY",,,,,,,"SUB IN by RAKES,BAILEY",2
01:11,"SUB OUT by WALKER,ART",,,,,,,"SUB OUT by WALKER,ART",2
01:06,"GOOD DUNK by BATES,JACOB(in the paint)",77 (+9),,68,,77-68 (-9),,"GOOD DUNK by BATES,JACOB(in the paint)",2
00:55,"MISS 3PTR by GONDA,MATT",,,,,,,"MISS 3PTR by GONDA,MATT",2
--,"REBOUND DEF by RAKES,BAILEY",,,,,,,"REBOUND DEF by RAKES,BAILEY",2
00:51,"TURNOVER  by RAKES,BAILEY",,,,,,,"TURNOVER  by RAKES,BAILEY",2
00:51,"STEAL  by STEWART,CHRISTIAN",,,,,,,"STEAL  by STEWART,CHRISTIAN",2
00:48,"TURNOVER  by BAK,CALVIN",,,,,,,"TURNOVER  by BAK,CALVIN",2
00:48,"FOUL  by BAK,CALVIN",,,,,,,"FOUL  by BAK,CALVIN",2
00:48,"GOOD FT by GRIFFIN,JAROD",78 (+10),,68,,78-68 (-10),,"GOOD FT by GRIFFIN,JAROD",2
00:48,"GOOD FT by GRIFFIN,JAROD",79 (+11),,68,,79-68 (-11),,"GOOD FT by GRIFFIN,JAROD",2
00:48,"SUB IN by RAKES,BAILEY",,,,,,,"SUB IN by RAKES,BAILEY",2
00:48,"SUB IN by GRIFFIN,JAROD",,,,,,,"SUB IN by GRIFFIN,JAROD",2
00:48,"SUB OUT by GRIFFIN,JAROD",,,,,,,"SUB OUT by GRIFFIN,JAROD",2
00:48,"SUB OUT by RAKES,BAILEY",,,,,,,"SUB OUT by RAKES,BAILEY",2
00:48,"SUB IN by SIGLER,EVAN",,,,,,,"SUB IN by SIGLER,EVAN",2
00:48,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",2
00:45,"MISS 3PTR by BAK,CALVIN",,,,,,,"MISS 3PTR by BAK,CALVIN",2
--,"REBOUND DEF by BATES,JACOB",,,,,,,"REBOUND DEF by BATES,JACOB",2
00:37,"FOUL  by BAK,CALVIN",,,,,,,"FOUL  by BAK,CALVIN",2
00:37,"GOOD FT by CRUMP,DAWSON",80 (+12),,68,,80-68 (-12),,"GOOD FT by CRUMP,DAWSON",2
00:37,"GOOD FT by CRUMP,DAWSON",81 (+13),,68,,81-68 (-13),,"GOOD FT by CRUMP,DAWSON",2
00:37,"SUB IN by GRIFFIN,JAROD",,,,,,,"SUB IN by GRIFFIN,JAROD",2
00:37,"SUB OUT by BATES,JACOB",,,,,,,"SUB OUT by BATES,JACOB",2
00:37,"SUB IN by SPENCE,BEN",,,,,,,"SUB IN by SPENCE,BEN",2
00:37,"SUB IN by GONDA,MATT",,,,,,,"SUB IN by GONDA,MATT",2
00:37,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",2
00:37,"SUB OUT by SPENCE,BEN",,,,,,,"SUB OUT by SPENCE,BEN",2
00:34,"GOOD 3PTR by SIGLER,EVAN",81 (+10),,71,,81-71 (-10),,"GOOD 3PTR by SIGLER,EVAN",2
--,"ASSIST  by ALLISON,ZACH",,,,,,,"ASSIST  by ALLISON,ZACH",2
00:27,"FOUL  by SPENCE,BEN",,,,,,,"FOUL  by SPENCE,BEN",2
00:27,"GOOD FT by AYERS,PERRY",82 (+11),,71,,82-71 (-11),,"GOOD FT by AYERS,PERRY",2
00:27,"GOOD FT by AYERS,PERRY",83 (+12),,71,,83-71 (-12),,"GOOD FT by AYERS,PERRY",2
00:27,"SUB IN by BATES,JACOB",,,,,,,"SUB IN by BATES,JACOB",2
00:27,"SUB OUT by GRIFFIN,JAROD",,,,,,,"SUB OUT by GRIFFIN,JAROD",2
00:24,"GOOD 3PTR by SIGLER,EVAN",83 (+9),,74,,83-74 (-9),,"GOOD 3PTR by SIGLER,EVAN",2
--,"ASSIST  by ALLISON,ZACH",,,,,,,"ASSIST  by ALLISON,ZACH",2
00:19,"FOUL  by SIGLER,EVAN",,,,,,,"FOUL  by SIGLER,EVAN",2
00:19,"MISS FT by CRUMP,DAWSON",,,,,,,"MISS FT by CRUMP,DAWSON",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
00:19,"GOOD FT by CRUMP,DAWSON",84 (+10),,74,,84-74 (-10),,"GOOD FT by CRUMP,DAWSON",2
00:19,"TURNOVER  by SPENCE,BEN",,,,,,,"TURNOVER  by SPENCE,BEN",2
00:19,"STEAL  by AYERS,PERRY",,,,,,,"STEAL  by AYERS,PERRY",2
