Time Remaining,Cent,Away Team Score,Play Team Indicator,Home Team Score,Mill,Game Score,Team Indicator,Play,Period
02:34,,,,,"MISS 3PTR by CARTER,DYLAN",,,"MISS 3PTR by CARTER,DYLAN",2
02:34,,,,,"SUB OUT by CARTER,DYLAN",,,"SUB OUT by CARTER,DYLAN",2
02:34,,,,,"SUB IN by BROWN,BRYCE",,,"SUB IN by BROWN,BRYCE",2
--,"REBOUND DEF by TAYLOR,JARELL",,,,,,,"REBOUND DEF by TAYLOR,JARELL",2
02:24,"GOOD 3PTR by TAYLOR,JARELL",70 (+22),,48,,Cent 70-48 (-22),,"GOOD 3PTR by TAYLOR,JARELL",2
--,"ASSIST  by HALL,AJ",,,,,,,"ASSIST  by HALL,AJ",2
01:57,,,,,"TURNOVER  by HOGAN,TJ",,,"TURNOVER  by HOGAN,TJ",2
01:57,"STEAL  by WIGGINS,JOSEPH",,,,,,,"STEAL  by WIGGINS,JOSEPH",2
01:52,"GOOD 3PTR by HALL,AJ(fastbreak)",73 (+25),,48,,Cent 73-48 (-25),,"GOOD 3PTR by HALL,AJ(fastbreak)",2
--,"ASSIST  by WIGGINS,JOSEPH",,,,,,,"ASSIST  by WIGGINS,JOSEPH",2
01:44,,,,,"TURNOVER  by BROWN,BRYCE",,,"TURNOVER  by BROWN,BRYCE",2
01:44,"STEAL  by BEHR,JALEN",,,,,,,"STEAL  by BEHR,JALEN",2
01:40,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
01:40,,,,,"SUB OUT by EVANS,CHRISTIAN",,,"SUB OUT by EVANS,CHRISTIAN",2
01:40,"SUB OUT by WIGGINS,JOSEPH",,,,,,,"SUB OUT by WIGGINS,JOSEPH",2
01:40,"SUB OUT by BEHR,JALEN",,,,,,,"SUB OUT by BEHR,JALEN",2
01:40,"SUB OUT by JOHNSON,RALPH",,,,,,,"SUB OUT by JOHNSON,RALPH",2
01:40,"SUB OUT by TAYLOR,JARELL",,,,,,,"SUB OUT by TAYLOR,JARELL",2
01:40,"SUB IN by HARRIS,COBY",,,,,,,"SUB IN by HARRIS,COBY",2
01:40,"SUB IN by WASHINGTON,TRENT",,,,,,,"SUB IN by WASHINGTON,TRENT",2
01:40,"SUB IN by YOUNG,DREW",,,,,,,"SUB IN by YOUNG,DREW",2
01:40,"SUB IN by MINGO,KILE",,,,,,,"SUB IN by MINGO,KILE",2
01:40,,,,,"SUB IN by CARTER,DYLAN",,,"SUB IN by CARTER,DYLAN",2
01:22,"MISS 3PTR by MINGO,KILE",,,,,,,"MISS 3PTR by MINGO,KILE",2
01:20,,,,,"SUB OUT by BROWN,BRYCE",,,"SUB OUT by BROWN,BRYCE",2
01:20,,,,,"SUB OUT by HOGAN,TJ",,,"SUB OUT by HOGAN,TJ",2
01:20,,,,,"SUB IN by HAUPT,KYLE",,,"SUB IN by HAUPT,KYLE",2
01:20,,,,,"SUB IN by SMITH,JAYLEN",,,"SUB IN by SMITH,JAYLEN",2
01:20,"SUB OUT by HALL,AJ",,,,,,,"SUB OUT by HALL,AJ",2
01:20,"SUB IN by CORMIER,ANTONIO",,,,,,,"SUB IN by CORMIER,ANTONIO",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
01:05,"MISS LAYUP by HARRIS,COBY(in the paint)",,,,,,,"MISS LAYUP by HARRIS,COBY(in the paint)",2
--,"REBOUND OFF by YOUNG,DREW",,,,,,,"REBOUND OFF by YOUNG,DREW",2
01:00,"TURNOVER  by YOUNG,DREW",,,,,,,"TURNOVER  by YOUNG,DREW",2
01:00,,,,,"STEAL  by HAUPT,KYLE",,,"STEAL  by HAUPT,KYLE",2
00:48,,73 (+23),,50,"GOOD JUMPER by MCNEES,ANDREW",Mill 73-50 (-23),,"GOOD JUMPER by MCNEES,ANDREW",2
00:48,"FOUL  by HARRIS,COBY",,,,,,,"FOUL  by HARRIS,COBY",2
00:48,,,,,"MISS FT by MCNEES,ANDREW",,,"MISS FT by MCNEES,ANDREW",2
--,"REBOUND DEF by MINGO,KILE",,,,,,,"REBOUND DEF by MINGO,KILE",2
00:31,"MISS 3PTR by MINGO,KILE",,,,,,,"MISS 3PTR by MINGO,KILE",2
--,,,,,"REBOUND DEF by DYAS,CHANDLER",,,"REBOUND DEF by DYAS,CHANDLER",2
00:18,,,,,"MISS 3PTR by DYAS,CHANDLER",,,"MISS 3PTR by DYAS,CHANDLER",2
--,"REBOUND DEF by CORMIER,ANTONIO",,,,,,,"REBOUND DEF by CORMIER,ANTONIO",2
