Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,Mill,Game Score,Team Indicator,Play,Period
03:01,,67,,73 (+6),"GOOD JUMPER by URSIN,AARON(in the paint)",Mill 67-73 (+6),,"GOOD JUMPER by URSIN,AARON(in the paint)",2
03:01,"FOUL  by STEWART,CHRISTIAN",,,,,,,"FOUL  by STEWART,CHRISTIAN",2
03:01,,,,,"SUB OUT by WILLIAMS,CAMERON",,,"SUB OUT by WILLIAMS,CAMERON",2
03:01,,,,,"SUB IN by BROWN,BRYCE",,,"SUB IN by BROWN,BRYCE",2
03:01,,67,,74 (+7),"GOOD FT by URSIN,AARON",Mill 67-74 (+7),,"GOOD FT by URSIN,AARON",2
03:01,,,,,"SUB OUT by URSIN,AARON",,,"SUB OUT by URSIN,AARON",2
03:01,,,,,"SUB IN by GILLIHAN,NEWLON",,,"SUB IN by GILLIHAN,NEWLON",2
02:39,"MISS 3PTR by SIGLER,EVAN",,,,,,,"MISS 3PTR by SIGLER,EVAN",2
--,,,,,"REBOUND DEF by WATSON,DOUG",,,"REBOUND DEF by WATSON,DOUG",2
02:15,,67,,76 (+9),"GOOD JUMPER by BROWN,BROCK(in the paint)",Mill 67-76 (+9),,"GOOD JUMPER by BROWN,BROCK(in the paint)",2
01:59,"GOOD JUMPER by STEWART,CHRISTIAN(in the paint)",69,,76 (+7),,BSC 69-76 (+7),,"GOOD JUMPER by STEWART,CHRISTIAN(in the paint)",2
01:59,,,,,"FOUL  by GILLIHAN,NEWLON",,,"FOUL  by GILLIHAN,NEWLON",2
01:59,,,,,"SUB OUT by GILLIHAN,NEWLON",,,"SUB OUT by GILLIHAN,NEWLON",2
01:59,,,,,"SUB IN by URSIN,AARON",,,"SUB IN by URSIN,AARON",2
01:59,"SUB OUT by GARRIDO,BRANDAN",,,,,,,"SUB OUT by GARRIDO,BRANDAN",2
01:59,"SUB OUT by GILLISPIE,JAY",,,,,,,"SUB OUT by GILLISPIE,JAY",2
01:59,"SUB IN by FITZGERALD,PAUL",,,,,,,"SUB IN by FITZGERALD,PAUL",2
01:59,"SUB IN by TOULIATOS,LUKE",,,,,,,"SUB IN by TOULIATOS,LUKE",2
01:59,"MISS FT by STEWART,CHRISTIAN",,,,,,,"MISS FT by STEWART,CHRISTIAN",2
--,"REBOUND OFF by TOULIATOS,LUKE",,,,,,,"REBOUND OFF by TOULIATOS,LUKE",2
01:56,"TURNOVER  by TOULIATOS,LUKE",,,,,,,"TURNOVER  by TOULIATOS,LUKE",2
01:42,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
01:42,,,,,"SUB OUT by UGHOVWA,NICHOLAS",,,"SUB OUT by UGHOVWA,NICHOLAS",2
01:42,,,,,"SUB IN by WILLIAMS,CAMERON",,,"SUB IN by WILLIAMS,CAMERON",2
01:30,,,,,"MISS LAYUP by WILLIAMS,CAMERON(in the paint)",,,"MISS LAYUP by WILLIAMS,CAMERON(in the paint)",2
--,"REBOUND DEF by STEWART,CHRISTIAN",,,,,,,"REBOUND DEF by STEWART,CHRISTIAN",2
01:21,"MISS LAYUP by STEWART,CHRISTIAN(in the paint)",,,,,,,"MISS LAYUP by STEWART,CHRISTIAN(in the paint)",2
--,,,,,"REBOUND DEF by BROWN,BROCK",,,"REBOUND DEF by BROWN,BROCK",2
01:04,,69,,78 (+9),"GOOD LAYUP by URSIN,AARON(in the paint)",Mill 69-78 (+9),,"GOOD LAYUP by URSIN,AARON(in the paint)",2
--,,,,,"ASSIST  by BROWN,BRYCE",,,"ASSIST  by BROWN,BRYCE",2
01:01,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
01:01,,,,,"SUB OUT by WILLIAMS,CAMERON",,,"SUB OUT by WILLIAMS,CAMERON",2
01:01,,,,,"SUB OUT by URSIN,AARON",,,"SUB OUT by URSIN,AARON",2
01:01,,,,,"SUB IN by HOGAN,TJ",,,"SUB IN by HOGAN,TJ",2
01:01,,,,,"SUB IN by GILLIHAN,NEWLON",,,"SUB IN by GILLIHAN,NEWLON",2
00:49,"MISS 3PTR by TOULIATOS,LUKE",,,,,,,"MISS 3PTR by TOULIATOS,LUKE",2
--,,,,,"REBOUND DEF by BROWN,BROCK",,,"REBOUND DEF by BROWN,BROCK",2
00:45,"FOUL  by FITZGERALD,PAUL",,,,,,,"FOUL  by FITZGERALD,PAUL",2
00:45,,69,,79 (+10),"GOOD FT by BROWN,BROCK(fastbreak)",Mill 69-79 (+10),,"GOOD FT by BROWN,BROCK(fastbreak)",2
00:45,"SUB OUT by FITZGERALD,PAUL",,,,,,,"SUB OUT by FITZGERALD,PAUL",2
00:45,"SUB IN by WILLIAMS,JU'QUAN",,,,,,,"SUB IN by WILLIAMS,JU'QUAN",2
00:45,,,,,"MISS FT by BROWN,BROCK(fastbreak)",,,"MISS FT by BROWN,BROCK(fastbreak)",2
--,"REBOUND DEF by TOULIATOS,LUKE",,,,,,,"REBOUND DEF by TOULIATOS,LUKE",2
00:36,"GOOD 3PTR by WILLIAMS,JU'QUAN",72,,79 (+7),,BSC 72-79 (+7),,"GOOD 3PTR by WILLIAMS,JU'QUAN",2
--,"ASSIST  by GLOVER,CAMERON",,,,,,,"ASSIST  by GLOVER,CAMERON",2
00:34,"FOUL  by SIGLER,EVAN",,,,,,,"FOUL  by SIGLER,EVAN",2
00:34,,72,,80 (+8),"GOOD FT by HOGAN,TJ(fastbreak)",Mill 72-80 (+8),,"GOOD FT by HOGAN,TJ(fastbreak)",2
00:34,,72,,81 (+9),"GOOD FT by HOGAN,TJ(fastbreak)",Mill 72-81 (+9),,"GOOD FT by HOGAN,TJ(fastbreak)",2
00:27,,,,,"FOUL  by HOGAN,TJ",,,"FOUL  by HOGAN,TJ",2
00:27,"GOOD FT by WILLIAMS,JU'QUAN(fastbreak)",73,,81 (+8),,BSC 73-81 (+8),,"GOOD FT by WILLIAMS,JU'QUAN(fastbreak)",2
00:27,"GOOD FT by WILLIAMS,JU'QUAN(fastbreak)",74,,81 (+7),,BSC 74-81 (+7),,"GOOD FT by WILLIAMS,JU'QUAN(fastbreak)",2
00:27,"MISS FT by WILLIAMS,JU'QUAN(fastbreak)",,,,,,,"MISS FT by WILLIAMS,JU'QUAN(fastbreak)",2
--,,,,,"REBOUND DEF by HOGAN,TJ",,,"REBOUND DEF by HOGAN,TJ",2
00:24,,,,,"TURNOVER  by HOGAN,TJ",,,"TURNOVER  by HOGAN,TJ",2
00:24,"STEAL  by WILLIAMS,JU'QUAN",,,,,,,"STEAL  by WILLIAMS,JU'QUAN",2
00:24,"SUB OUT by WILLIAMS,JU'QUAN",,,,,,,"SUB OUT by WILLIAMS,JU'QUAN",2
00:24,"SUB IN by FITZGERALD,PAUL",,,,,,,"SUB IN by FITZGERALD,PAUL",2
00:23,"FOUL  by TOULIATOS,LUKE",,,,,,,"FOUL  by TOULIATOS,LUKE",2
00:23,,74,,82 (+8),"GOOD FT by BROWN,BROCK(fastbreak)",Mill 74-82 (+8),,"GOOD FT by BROWN,BROCK(fastbreak)",2
00:23,"SUB OUT by FITZGERALD,PAUL",,,,,,,"SUB OUT by FITZGERALD,PAUL",2
00:23,"SUB IN by WILLIAMS,JU'QUAN",,,,,,,"SUB IN by WILLIAMS,JU'QUAN",2
00:23,,,,,"MISS FT by BROWN,BROCK(fastbreak)",,,"MISS FT by BROWN,BROCK(fastbreak)",2
--,"REBOUND DEF by STEWART,CHRISTIAN",,,,,,,"REBOUND DEF by STEWART,CHRISTIAN",2
00:17,"GOOD 3PTR by TOULIATOS,LUKE(fastbreak)",77,,82 (+5),,BSC 77-82 (+5),,"GOOD 3PTR by TOULIATOS,LUKE(fastbreak)",2
--,"ASSIST  by GLOVER,CAMERON",,,,,,,"ASSIST  by GLOVER,CAMERON",2
00:17,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
00:17,"SUB OUT by SIGLER,EVAN",,,,,,,"SUB OUT by SIGLER,EVAN",2
00:17,"SUB IN by FITZGERALD,PAUL",,,,,,,"SUB IN by FITZGERALD,PAUL",2
00:15,"FOUL  by GLOVER,CAMERON",,,,,,,"FOUL  by GLOVER,CAMERON",2
00:15,,77,,83 (+6),"GOOD FT by BROWN,BROCK(fastbreak)",Mill 77-83 (+6),,"GOOD FT by BROWN,BROCK(fastbreak)",2
00:15,"SUB OUT by FITZGERALD,PAUL",,,,,,,"SUB OUT by FITZGERALD,PAUL",2
00:15,"SUB IN by SIGLER,EVAN",,,,,,,"SUB IN by SIGLER,EVAN",2
00:15,,77,,84 (+7),"GOOD FT by BROWN,BROCK(fastbreak)",Mill 77-84 (+7),,"GOOD FT by BROWN,BROCK(fastbreak)",2
00:10,"MISS 3PTR by TOULIATOS,LUKE",,,,,,,"MISS 3PTR by TOULIATOS,LUKE",2
--,"REBOUND OFF by WILLIAMS,JU'QUAN",,,,,,,"REBOUND OFF by WILLIAMS,JU'QUAN",2
00:06,,,,,"FOUL  by BROWN,BROCK",,,"FOUL  by BROWN,BROCK",2
00:06,"GOOD FT by WILLIAMS,JU'QUAN",78,,84 (+6),,BSC 78-84 (+6),,"GOOD FT by WILLIAMS,JU'QUAN",2
00:06,,,,,"SUB OUT by BROWN,BROCK",,,"SUB OUT by BROWN,BROCK",2
00:06,,,,,"SUB IN by URSIN,AARON",,,"SUB IN by URSIN,AARON",2
00:06,"SUB OUT by TOULIATOS,LUKE",,,,,,,"SUB OUT by TOULIATOS,LUKE",2
00:06,"SUB IN by CHILDERS,JOSH",,,,,,,"SUB IN by CHILDERS,JOSH",2
00:06,"MISS FT by WILLIAMS,JU'QUAN",,,,,,,"MISS FT by WILLIAMS,JU'QUAN",2
--,,,,,"REBOUND DEF by URSIN,AARON",,,"REBOUND DEF by URSIN,AARON",2
00:04,"FOUL  by CHILDERS,JOSH",,,,,,,"FOUL  by CHILDERS,JOSH",2
00:04,,78,,85 (+7),"GOOD FT by URSIN,AARON(fastbreak)",Mill 78-85 (+7),,"GOOD FT by URSIN,AARON(fastbreak)",2
00:04,,,,,"SUB OUT by GILLIHAN,NEWLON",,,"SUB OUT by GILLIHAN,NEWLON",2
00:04,,,,,"SUB IN by BROWN,BROCK",,,"SUB IN by BROWN,BROCK",2
00:04,"SUB OUT by WILLIAMS,JU'QUAN",,,,,,,"SUB OUT by WILLIAMS,JU'QUAN",2
00:04,"SUB OUT by CHILDERS,JOSH",,,,,,,"SUB OUT by CHILDERS,JOSH",2
00:04,"SUB IN by KANE,DENMAN",,,,,,,"SUB IN by KANE,DENMAN",2
00:04,"SUB IN by TOULIATOS,LUKE",,,,,,,"SUB IN by TOULIATOS,LUKE",2
00:04,,78,,86 (+8),"GOOD FT by URSIN,AARON(fastbreak)",Mill 78-86 (+8),,"GOOD FT by URSIN,AARON(fastbreak)",2
00:04,"TURNOVER  by TOULIATOS,LUKE",,,,,,,"TURNOVER  by TOULIATOS,LUKE",2
