Time Remaining,Berry,Away Team Score,Play Team Indicator,Home Team Score,Mill,Game Score,Team Indicator,Play,Period
--,,,,,"ASSIST  by BROWN,BRYCE",,,"ASSIST  by BROWN,BRYCE",2
00:55,,,,,"SUB OUT by GILLIHAN,NEWLON",,,"SUB OUT by GILLIHAN,NEWLON",2
00:55,,,,,"SUB IN by STEPHEN,SETH",,,"SUB IN by STEPHEN,SETH",2
00:52,,,,,"FOUL  by BROWN,BRYCE",,,"FOUL  by BROWN,BRYCE",2
00:52,,,,,"SUB OUT by STEPHEN,SETH",,,"SUB OUT by STEPHEN,SETH",2
00:52,,,,,"SUB OUT by HOGAN,TJ",,,"SUB OUT by HOGAN,TJ",2
00:52,,,,,"SUB IN by BASS,DEVIN",,,"SUB IN by BASS,DEVIN",2
00:52,,,,,"SUB IN by ROTH,DREW",,,"SUB IN by ROTH,DREW",2
00:52,"SUB OUT by MCEWEN,DEVAN",,,,,,,"SUB OUT by MCEWEN,DEVAN",2
00:52,"SUB OUT by RUSCIANO,ROBBIE",,,,,,,"SUB OUT by RUSCIANO,ROBBIE",2
00:52,"SUB IN by BENHAM,BRAXTON",,,,,,,"SUB IN by BENHAM,BRAXTON",2
00:52,"SUB IN by HONROTH,OWEN",,,,,,,"SUB IN by HONROTH,OWEN",2
00:52,"MISS FT by JOHNSON,MICHAEL(fastbreak)",,,,,,,"MISS FT by JOHNSON,MICHAEL(fastbreak)",2
--,,,,,"REBOUND DEF by BASS,DEVIN",,,"REBOUND DEF by BASS,DEVIN",2
00:42,,52 (+8),,44,"GOOD LAYUP by BROWN,BRYCE(in the paint)",Mill 52-44 (-8),,"GOOD LAYUP by BROWN,BRYCE(in the paint)",2
00:40,,,,,"FOUL  by BROWN,BROCK",,,"FOUL  by BROWN,BROCK",2
00:40,"GOOD FT by BENHAM,BRAXTON(fastbreak)",53 (+9),,44,,Berry 53-44 (-9),,"GOOD FT by BENHAM,BRAXTON(fastbreak)",2
00:40,"MISS FT by BENHAM,BRAXTON(fastbreak)",,,,,,,"MISS FT by BENHAM,BRAXTON(fastbreak)",2
--,,,,,"REBOUND DEF by ROTH,DREW",,,"REBOUND DEF by ROTH,DREW",2
00:31,,,,,"FOUL  by BROWN,BROCK",,,"FOUL  by BROWN,BROCK",2
00:31,,,,,"TURNOVER  by BROWN,BROCK",,,"TURNOVER  by BROWN,BROCK",2
00:31,,,,,"SUB OUT by UGHOVWA,NICHOLAS",,,"SUB OUT by UGHOVWA,NICHOLAS",2
00:31,,,,,"SUB OUT by ROTH,DREW",,,"SUB OUT by ROTH,DREW",2
00:31,,,,,"SUB IN by STEPHEN,SETH",,,"SUB IN by STEPHEN,SETH",2
00:31,,,,,"SUB IN by HOGAN,TJ",,,"SUB IN by HOGAN,TJ",2
00:31,"SUB OUT by BENHAM,BRAXTON",,,,,,,"SUB OUT by BENHAM,BRAXTON",2
00:31,"SUB IN by MCEWEN,DEVAN",,,,,,,"SUB IN by MCEWEN,DEVAN",2
00:31,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
00:30,,,,,"FOUL  by STEPHEN,SETH",,,"FOUL  by STEPHEN,SETH",2
00:30,"MISS FT by COSTAS,RILEY",,,,,,,"MISS FT by COSTAS,RILEY",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
00:30,,,,,"SUB OUT by STEPHEN,SETH",,,"SUB OUT by STEPHEN,SETH",2
00:30,,,,,"SUB IN by ROTH,DREW",,,"SUB IN by ROTH,DREW",2
00:30,"SUB OUT by MCEWEN,DEVAN",,,,,,,"SUB OUT by MCEWEN,DEVAN",2
00:30,"SUB IN by KRUEGER,JORDAN",,,,,,,"SUB IN by KRUEGER,JORDAN",2
00:30,"MISS FT by COSTAS,RILEY",,,,,,,"MISS FT by COSTAS,RILEY",2
--,,,,,"REBOUND DEF by ROTH,DREW",,,"REBOUND DEF by ROTH,DREW",2
00:24,"FOUL  by HONROTH,OWEN",,,,,,,"FOUL  by HONROTH,OWEN",2
00:24,,,,,"MISS FT by BROWN,BRYCE(fastbreak)",,,"MISS FT by BROWN,BRYCE(fastbreak)",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:24,,,,,"SUB OUT by ROTH,DREW",,,"SUB OUT by ROTH,DREW",2
00:24,,,,,"SUB IN by STEPHEN,SETH",,,"SUB IN by STEPHEN,SETH",2
00:24,"SUB OUT by KRUEGER,JORDAN",,,,,,,"SUB OUT by KRUEGER,JORDAN",2
00:24,"SUB IN by MCEWEN,DEVAN",,,,,,,"SUB IN by MCEWEN,DEVAN",2
00:24,,53 (+8),,45,"GOOD FT by BROWN,BRYCE(fastbreak)",Mill 53-45 (-8),,"GOOD FT by BROWN,BRYCE(fastbreak)",2
00:21,,,,,"FOUL  by BROWN,BROCK",,,"FOUL  by BROWN,BROCK",2
00:21,"GOOD FT by MCEWEN,DEVAN(fastbreak)",54 (+9),,45,,Berry 54-45 (-9),,"GOOD FT by MCEWEN,DEVAN(fastbreak)",2
00:21,,,,,"SUB OUT by STEPHEN,SETH",,,"SUB OUT by STEPHEN,SETH",2
00:21,,,,,"SUB IN by ROTH,DREW",,,"SUB IN by ROTH,DREW",2
00:21,"MISS FT by MCEWEN,DEVAN(fastbreak)",,,,,,,"MISS FT by MCEWEN,DEVAN(fastbreak)",2
--,,,,,"REBOUND DEF by ROTH,DREW",,,"REBOUND DEF by ROTH,DREW",2
00:16,,,,,"MISS 3PTR by BASS,DEVIN",,,"MISS 3PTR by BASS,DEVIN",2
--,"REBOUND DEF by JOHNSON,MICHAEL",,,,,,,"REBOUND DEF by JOHNSON,MICHAEL",2
