Time Remaining,SEW,Away Team Score,Play Team Indicator,Home Team Score,RHO,Game Score,Team Indicator,Play,Period
01:30,,,,,"SUB IN by DIXON,TADDEUS",,,"SUB IN by DIXON,TADDEUS",2
01:30,,95,,113 (+18),"GOOD FT by GEE,TYLER",RHO 95-113 (+18),,"GOOD FT by GEE,TYLER",2
01:30,,,,,"SUB IN by GALVIN,DANNY",,,"SUB IN by GALVIN,DANNY",2
01:30,,,,,"SUB OUT by GEE,TYLER",,,"SUB OUT by GEE,TYLER",2
01:15,"TURNOVER  by NORTON,HANK",,,,,,,"TURNOVER  by NORTON,HANK",2
01:14,,,,,"STEAL  by ASHBY,KENDRICK",,,"STEAL  by ASHBY,KENDRICK",2
01:08,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
01:08,,,,,"SUB IN by LOVE,KERRY",,,"SUB IN by LOVE,KERRY",2
01:08,,,,,"SUB OUT by ASHBY,KENDRICK",,,"SUB OUT by ASHBY,KENDRICK",2
00:50,,,,,"TURNOVER  by LOVE,KERRY",,,"TURNOVER  by LOVE,KERRY",2
00:41,"GOOD LAYUP by JOHNSON,DAVID(in the paint)",97,,113 (+16),,SEW 97-113 (+16),,"GOOD LAYUP by JOHNSON,DAVID(in the paint)",2
00:30,,,,,"TURNOVER  by LOVE,KERRY",,,"TURNOVER  by LOVE,KERRY",2
00:29,"STEAL  by NORTON,HANK",,,,,,,"STEAL  by NORTON,HANK",2
