Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,RHO,Game Score,Team Indicator,Play,Period
12:38,"MISS LAYUP by PERKINS,ALEX",,,,,,,"MISS LAYUP by PERKINS,ALEX",2
12:38,,,,,"BLOCK  by GEE,TYLER",,,"BLOCK  by GEE,TYLER",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
12:34,FOUL  by TEAM,,,,,,,FOUL  by TEAM,2
12:34,FOUL TECH by TEAM,,,,,,,FOUL TECH by TEAM,2
12:34,,76,,93 (+17),"GOOD FT by SULLIVAN,BRENNAN",RHO 76-93 (+17),,"GOOD FT by SULLIVAN,BRENNAN",2
12:34,,76,,94 (+18),"GOOD FT by SULLIVAN,BRENNAN",RHO 76-94 (+18),,"GOOD FT by SULLIVAN,BRENNAN",2
12:32,"GOOD LAYUP by HARDIMAN,BEN(in the paint)",78,,94 (+16),,BSC 78-94 (+16),,"GOOD LAYUP by HARDIMAN,BEN(in the paint)",2
--,"ASSIST  by BAK,CALVIN",,,,,,,"ASSIST  by BAK,CALVIN",2
12:25,,,,,"MISS 3PTR by BERRY,BRYCE",,,"MISS 3PTR by BERRY,BRYCE",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
12:23,,,,,"FOUL  by WEIR,JJ",,,"FOUL  by WEIR,JJ",2
12:23,"GOOD FT by YANCEY,RICH",79,,94 (+15),,BSC 79-94 (+15),,"GOOD FT by YANCEY,RICH",2
12:23,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
12:23,,,,,"SUB OUT by WEIR,JJ",,,"SUB OUT by WEIR,JJ",2
12:23,"SUB IN by GRAHAM,CHRIS",,,,,,,"SUB IN by GRAHAM,CHRIS",2
12:23,"SUB OUT by HARDIMAN,BEN",,,,,,,"SUB OUT by HARDIMAN,BEN",2
12:23,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2
12:13,,,,,"MISS LAYUP by BERRY,BRYCE",,,"MISS LAYUP by BERRY,BRYCE",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
12:03,"GOOD LAYUP by YANCEY,RICH(in the paint)",81,,94 (+13),,BSC 81-94 (+13),,"GOOD LAYUP by YANCEY,RICH(in the paint)",2
11:55,,,,,"MISS 3PTR by LOWRIE,ANDREW",,,"MISS 3PTR by LOWRIE,ANDREW",2
--,"REBOUND DEF by GRAHAM,CHRIS",,,,,,,"REBOUND DEF by GRAHAM,CHRIS",2
11:51,"TURNOVER  by GRAHAM,CHRIS",,,,,,,"TURNOVER  by GRAHAM,CHRIS",2
11:51,,,,,TIMEOUT media by TEAM,,,TIMEOUT media by TEAM,2
11:51,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",2
11:51,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",2
11:51,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
11:51,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
11:51,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",2
11:51,,,,,"SUB IN by DALTON,PRICE",,,"SUB IN by DALTON,PRICE",2
11:51,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
11:51,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",2
11:51,,,,,"SUB IN by GIROUX,PRESTON",,,"SUB IN by GIROUX,PRESTON",2
11:51,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",2
11:51,"SUB OUT by KILCOYNE,PATRICK",,,,,,,"SUB OUT by KILCOYNE,PATRICK",2
11:51,"SUB OUT by MORGAN HARTER,J",,,,,,,"SUB OUT by MORGAN HARTER,J",2
11:51,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",2
11:51,"SUB OUT by MCCURRY,CONAL",,,,,,,"SUB OUT by MCCURRY,CONAL",2
11:51,"SUB OUT by MOORE,KADEN",,,,,,,"SUB OUT by MOORE,KADEN",2
11:51,"SUB IN by MCLEAN,JAMES",,,,,,,"SUB IN by MCLEAN,JAMES",2
11:51,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
11:51,"SUB IN by THOM,IAN",,,,,,,"SUB IN by THOM,IAN",2
11:51,"SUB IN by RUDAK,MATTY",,,,,,,"SUB IN by RUDAK,MATTY",2
11:51,"SUB IN by DENEKA,HARRISON",,,,,,,"SUB IN by DENEKA,HARRISON",2
11:44,"FOUL  by THOM,IAN",,,,,,,"FOUL  by THOM,IAN",2
11:37,,,,,"TURNOVER  by GIROUX,PRESTON",,,"TURNOVER  by GIROUX,PRESTON",2
11:32,,,,,"FOUL  by GALVIN,OWEN",,,"FOUL  by GALVIN,OWEN",2
11:32,"GOOD FT by THOM,IAN",82,,94 (+12),,BSC 82-94 (+12),,"GOOD FT by THOM,IAN",2
11:32,"GOOD FT by THOM,IAN",83,,94 (+11),,BSC 83-94 (+11),,"GOOD FT by THOM,IAN",2
11:21,"FOUL  by MCLEAN,JAMES",,,,,,,"FOUL  by MCLEAN,JAMES",2
11:21,,83,,95 (+12),"GOOD FT by DARST,DANIEL",RHO 83-95 (+12),,"GOOD FT by DARST,DANIEL",2
11:21,,83,,96 (+13),"GOOD FT by DARST,DANIEL",RHO 83-96 (+13),,"GOOD FT by DARST,DANIEL",2
11:16,"GOOD LAYUP by MCLEAN,JAMES(fastbreak)(in the paint)",85,,96 (+11),,BSC 85-96 (+11),,"GOOD LAYUP by MCLEAN,JAMES(fastbreak)(in the paint)",2
--,"ASSIST  by LEWIS,EVAN",,,,,,,"ASSIST  by LEWIS,EVAN",2
11:16,,,,,"FOUL  by GIROUX,PRESTON",,,"FOUL  by GIROUX,PRESTON",2
11:16,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",2
11:16,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",2
11:16,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
11:16,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
11:16,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",2
11:16,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",2
11:16,,,,,"SUB IN by DE FERIA,NICK",,,"SUB IN by DE FERIA,NICK",2
11:16,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
11:16,,,,,"SUB IN by HARRISON,IAN",,,"SUB IN by HARRISON,IAN",2
11:16,,,,,"SUB IN by MCINTYRE,WILL",,,"SUB IN by MCINTYRE,WILL",2
11:16,"MISS FT by MCLEAN,JAMES",,,,,,,"MISS FT by MCLEAN,JAMES",2
--,,,,,"REBOUND DEF by HARRISON,IAN",,,"REBOUND DEF by HARRISON,IAN",2
11:09,,,,,"MISS 3PTR by MCINTYRE,WILL",,,"MISS 3PTR by MCINTYRE,WILL",2
--,"REBOUND DEF by DENEKA,HARRISON",,,,,,,"REBOUND DEF by DENEKA,HARRISON",2
11:00,"MISS 3PTR by LEWIS,EVAN",,,,,,,"MISS 3PTR by LEWIS,EVAN",2
--,,,,,"REBOUND DEF by WEATHERFORD,MITCH",,,"REBOUND DEF by WEATHERFORD,MITCH",2
10:42,,85,,98 (+13),"GOOD LAYUP by HARRISON,IAN(in the paint)",RHO 85-98 (+13),,"GOOD LAYUP by HARRISON,IAN(in the paint)",2
10:34,,,,,"FOUL  by HARRISON,IAN",,,"FOUL  by HARRISON,IAN",2
10:34,"GOOD FT by LEWIS,EVAN",86,,98 (+12),,BSC 86-98 (+12),,"GOOD FT by LEWIS,EVAN",2
10:34,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",2
10:34,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",2
10:34,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
10:34,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
10:34,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",2
10:34,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",2
10:34,,,,,"SUB IN by SULLIVAN,BRENNAN",,,"SUB IN by SULLIVAN,BRENNAN",2
10:34,,,,,"SUB IN by LOWRIE,ANDREW",,,"SUB IN by LOWRIE,ANDREW",2
10:34,,,,,"SUB IN by WEIR,JJ",,,"SUB IN by WEIR,JJ",2
10:34,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",2
10:34,"SUB IN by YANCEY,RICH",,,,,,,"SUB IN by YANCEY,RICH",2
10:34,"SUB OUT by DENEKA,HARRISON",,,,,,,"SUB OUT by DENEKA,HARRISON",2
10:34,"GOOD FT by LEWIS,EVAN",87,,98 (+11),,BSC 87-98 (+11),,"GOOD FT by LEWIS,EVAN",2
10:23,,,,,"MISS 3PTR by WEIR,JJ",,,"MISS 3PTR by WEIR,JJ",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
10:11,"MISS 3PTR by MCLEAN,JAMES",,,,,,,"MISS 3PTR by MCLEAN,JAMES",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
09:56,"MISS LAYUP by THOM,IAN",,,,,,,"MISS LAYUP by THOM,IAN",2
--,,,,,"REBOUND DEF by GEE,TYLER",,,"REBOUND DEF by GEE,TYLER",2
09:56,"FOUL  by YANCEY,RICH",,,,,,,"FOUL  by YANCEY,RICH",2
09:56,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",2
09:56,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",2
09:56,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
09:56,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
09:56,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",2
09:56,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",2
09:56,,,,,"SUB IN by DALTON,PRICE",,,"SUB IN by DALTON,PRICE",2
09:56,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
09:56,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",2
09:56,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",2
09:56,,87,,99 (+12),"GOOD FT by GEE,TYLER",RHO 87-99 (+12),,"GOOD FT by GEE,TYLER",2
09:56,,87,,100 (+13),"GOOD FT by GEE,TYLER",RHO 87-100 (+13),,"GOOD FT by GEE,TYLER",2
09:56,"SUB IN by GRAHAM,CHRIS",,,,,,,"SUB IN by GRAHAM,CHRIS",2
09:56,"SUB OUT by RUDAK,MATTY",,,,,,,"SUB OUT by RUDAK,MATTY",2
09:50,"GOOD LAYUP by GRAHAM,CHRIS(in the paint)",89,,100 (+11),,BSC 89-100 (+11),,"GOOD LAYUP by GRAHAM,CHRIS(in the paint)",2
--,"ASSIST  by MCLEAN,JAMES",,,,,,,"ASSIST  by MCLEAN,JAMES",2
09:37,,89,,102 (+13),"GOOD LAYUP by GEE,TYLER(in the paint)",RHO 89-102 (+13),,"GOOD LAYUP by GEE,TYLER(in the paint)",2
--,,,,,"ASSIST  by NYAWATA,ANESU",,,"ASSIST  by NYAWATA,ANESU",2
09:36,"FOUL  by GRAHAM,CHRIS",,,,,,,"FOUL  by GRAHAM,CHRIS",2
09:36,,89,,103 (+14),"GOOD FT by GEE,TYLER",RHO 89-103 (+14),,"GOOD FT by GEE,TYLER",2
09:30,"TURNOVER  by LEWIS,EVAN",,,,,,,"TURNOVER  by LEWIS,EVAN",2
09:29,,,,,"STEAL  by DALTON,PRICE",,,"STEAL  by DALTON,PRICE",2
09:26,,,,,"TURNOVER  by DALTON,PRICE",,,"TURNOVER  by DALTON,PRICE",2
09:20,"GOOD LAYUP by MCLEAN,JAMES(in the paint)",91,,103 (+12),,BSC 91-103 (+12),,"GOOD LAYUP by MCLEAN,JAMES(in the paint)",2
09:08,,91,,106 (+15),"GOOD 3PTR by NYAWATA,ANESU",RHO 91-106 (+15),,"GOOD 3PTR by NYAWATA,ANESU",2
08:55,"MISS 3PTR by MCLEAN,JAMES",,,,,,,"MISS 3PTR by MCLEAN,JAMES",2
--,"REBOUND OFF by GRAHAM,CHRIS",,,,,,,"REBOUND OFF by GRAHAM,CHRIS",2
08:46,"GOOD LAYUP by GRAHAM,CHRIS(in the paint)",93,,106 (+13),,BSC 93-106 (+13),,"GOOD LAYUP by GRAHAM,CHRIS(in the paint)",2
08:31,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",2
08:31,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",2
08:31,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
08:31,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
08:31,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",2
08:31,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",2
08:31,,,,,"SUB IN by DE FERIA,NICK",,,"SUB IN by DE FERIA,NICK",2
08:31,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
08:31,,,,,"SUB IN by HARRISON,IAN",,,"SUB IN by HARRISON,IAN",2
08:31,,,,,"SUB IN by SAMSON,VAUGHN",,,"SUB IN by SAMSON,VAUGHN",2
08:31,"SUB IN by PERKINS,ALEX",,,,,,,"SUB IN by PERKINS,ALEX",2
08:31,"SUB OUT by MCLEAN,JAMES",,,,,,,"SUB OUT by MCLEAN,JAMES",2
08:13,,,,,"TURNOVER  by NESTLEHUTT,JAKE",,,"TURNOVER  by NESTLEHUTT,JAKE",2
08:13,"SUB IN by MURPHY,JUWAN",,,,,,,"SUB IN by MURPHY,JUWAN",2
08:13,"SUB OUT by THOM,IAN",,,,,,,"SUB OUT by THOM,IAN",2
08:12,"TURNOVER  by MURPHY,JUWAN",,,,,,,"TURNOVER  by MURPHY,JUWAN",2
08:12,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",2
08:12,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",2
08:12,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
08:12,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
08:12,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",2
08:12,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",2
08:12,,,,,"SUB IN by SULLIVAN,BRENNAN",,,"SUB IN by SULLIVAN,BRENNAN",2
08:12,,,,,"SUB IN by LOWRIE,ANDREW",,,"SUB IN by LOWRIE,ANDREW",2
08:12,,,,,"SUB IN by WEIR,JJ",,,"SUB IN by WEIR,JJ",2
08:12,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",2
08:07,"FOUL  by GRAHAM,CHRIS",,,,,,,"FOUL  by GRAHAM,CHRIS",2
08:07,,93,,107 (+14),"GOOD FT by GEE,TYLER",RHO 93-107 (+14),,"GOOD FT by GEE,TYLER",2
08:07,"SUB IN by HARDIMAN,BEN",,,,,,,"SUB IN by HARDIMAN,BEN",2
08:07,"SUB OUT by GRAHAM,CHRIS",,,,,,,"SUB OUT by GRAHAM,CHRIS",2
08:07,,93,,108 (+15),"GOOD FT by GEE,TYLER",RHO 93-108 (+15),,"GOOD FT by GEE,TYLER",2
07:59,"TURNOVER  by LEWIS,EVAN",,,,,,,"TURNOVER  by LEWIS,EVAN",2
07:57,,,,,"STEAL  by GEE,TYLER",,,"STEAL  by GEE,TYLER",2
07:57,"FOUL  by LEWIS,EVAN",,,,,,,"FOUL  by LEWIS,EVAN",2
07:57,,,,,TIMEOUT media by TEAM,,,TIMEOUT media by TEAM,2
07:57,"SUB OUT by KILCOYNE,PATRICK",,,,,,,"SUB OUT by KILCOYNE,PATRICK",2
07:57,"SUB OUT by MORGAN HARTER,J",,,,,,,"SUB OUT by MORGAN HARTER,J",2
07:57,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",2
07:57,"SUB OUT by MCCURRY,CONAL",,,,,,,"SUB OUT by MCCURRY,CONAL",2
07:57,"SUB OUT by MOORE,KADEN",,,,,,,"SUB OUT by MOORE,KADEN",2
07:57,"SUB IN by MCLEAN,JAMES",,,,,,,"SUB IN by MCLEAN,JAMES",2
07:57,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
07:57,"SUB IN by THOM,IAN",,,,,,,"SUB IN by THOM,IAN",2
07:57,"SUB IN by RUDAK,MATTY",,,,,,,"SUB IN by RUDAK,MATTY",2
07:57,"SUB IN by DENEKA,HARRISON",,,,,,,"SUB IN by DENEKA,HARRISON",2
07:57,,,,,"MISS FT by GEE,TYLER",,,"MISS FT by GEE,TYLER",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
07:57,,93,,109 (+16),"GOOD FT by GEE,TYLER",RHO 93-109 (+16),,"GOOD FT by GEE,TYLER",2
07:49,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
07:49,,,,,"SUB OUT by WEIR,JJ",,,"SUB OUT by WEIR,JJ",2
07:46,"TURNOVER  by LEWIS,EVAN",,,,,,,"TURNOVER  by LEWIS,EVAN",2
07:46,,,,,"STEAL  by LOWRIE,ANDREW",,,"STEAL  by LOWRIE,ANDREW",2
07:41,,93,,112 (+19),"GOOD 3PTR by WEATHERFORD,MITCH",RHO 93-112 (+19),,"GOOD 3PTR by WEATHERFORD,MITCH",2
--,,,,,"ASSIST  by BERRY,BRYCE",,,"ASSIST  by BERRY,BRYCE",2
07:39,,,,,"FOUL  by SULLIVAN,BRENNAN",,,"FOUL  by SULLIVAN,BRENNAN",2
07:39,"MISS FT by THOM,IAN",,,,,,,"MISS FT by THOM,IAN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
07:39,"MISS FT by THOM,IAN",,,,,,,"MISS FT by THOM,IAN",2
--,,,,,"REBOUND DEF by GEE,TYLER",,,"REBOUND DEF by GEE,TYLER",2
07:26,,93,,114 (+21),"GOOD LAYUP by WEATHERFORD,MITCH(in the paint)",RHO 93-114 (+21),,"GOOD LAYUP by WEATHERFORD,MITCH(in the paint)",2
07:14,"GOOD LAYUP by THOM,IAN(in the paint)",95,,114 (+19),,BSC 95-114 (+19),,"GOOD LAYUP by THOM,IAN(in the paint)",2
--,"ASSIST  by DENEKA,HARRISON",,,,,,,"ASSIST  by DENEKA,HARRISON",2
06:49,"FOUL  by LEWIS,EVAN",,,,,,,"FOUL  by LEWIS,EVAN",2
06:49,,95,,115 (+20),"GOOD FT by GEE,TYLER",RHO 95-115 (+20),,"GOOD FT by GEE,TYLER",2
06:49,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",2
06:49,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",2
06:49,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
06:49,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
06:49,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",2
06:49,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",2
06:49,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
06:49,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",2
06:49,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",2
06:49,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",2
06:49,,95,,116 (+21),"GOOD FT by GEE,TYLER",RHO 95-116 (+21),,"GOOD FT by GEE,TYLER",2
06:49,,,,,"SUB IN by HARRISON,IAN",,,"SUB IN by HARRISON,IAN",2
06:49,,,,,"SUB OUT by GEE,TYLER",,,"SUB OUT by GEE,TYLER",2
06:43,"MISS LAYUP by LEWIS,EVAN",,,,,,,"MISS LAYUP by LEWIS,EVAN",2
--,"REBOUND OFF by RUDAK,MATTY",,,,,,,"REBOUND OFF by RUDAK,MATTY",2
06:41,"MISS LAYUP by RUDAK,MATTY",,,,,,,"MISS LAYUP by RUDAK,MATTY",2
--,"REBOUND OFF by RUDAK,MATTY",,,,,,,"REBOUND OFF by RUDAK,MATTY",2
06:40,"MISS LAYUP by RUDAK,MATTY",,,,,,,"MISS LAYUP by RUDAK,MATTY",2
--,,,,,"REBOUND DEF by HARRISON,IAN",,,"REBOUND DEF by HARRISON,IAN",2
06:33,,95,,119 (+24),"GOOD 3PTR by NESTLEHUTT,JAKE(fastbreak)",RHO 95-119 (+24),,"GOOD 3PTR by NESTLEHUTT,JAKE(fastbreak)",2
--,,,,,"ASSIST  by NYAWATA,ANESU",,,"ASSIST  by NYAWATA,ANESU",2
06:24,,,,,"FOUL  by HARRISON,IAN",,,"FOUL  by HARRISON,IAN",2
06:24,"GOOD FT by THOM,IAN",96,,119 (+23),,BSC 96-119 (+23),,"GOOD FT by THOM,IAN",2
06:24,"GOOD FT by THOM,IAN",97,,119 (+22),,BSC 97-119 (+22),,"GOOD FT by THOM,IAN",2
06:17,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
06:17,,,,,TIMEOUT media by TEAM,,,TIMEOUT media by TEAM,2
06:09,,97,,121 (+24),"GOOD LAYUP by HARRISON,IAN(in the paint)",RHO 97-121 (+24),,"GOOD LAYUP by HARRISON,IAN(in the paint)",2
--,,,,,"ASSIST  by GALVIN,OWEN",,,"ASSIST  by GALVIN,OWEN",2
06:03,"MISS LAYUP by RUDAK,MATTY",,,,,,,"MISS LAYUP by RUDAK,MATTY",2
06:03,,,,,"BLOCK  by HARRISON,IAN",,,"BLOCK  by HARRISON,IAN",2
--,,,,,"REBOUND DEF by HARRISON,IAN",,,"REBOUND DEF by HARRISON,IAN",2
05:55,"FOUL  by THOM,IAN",,,,,,,"FOUL  by THOM,IAN",2
05:55,,,,,"MISS FT by NYAWATA,ANESU",,,"MISS FT by NYAWATA,ANESU",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
05:55,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",2
05:55,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",2
05:55,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
05:55,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
05:55,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",2
05:55,,,,,"SUB IN by GEE,TYLER",,,"SUB IN by GEE,TYLER",2
05:55,,,,,"SUB IN by SULLIVAN,BRENNAN",,,"SUB IN by SULLIVAN,BRENNAN",2
05:55,,,,,"SUB IN by LOWRIE,ANDREW",,,"SUB IN by LOWRIE,ANDREW",2
05:55,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",2
05:55,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",2
05:55,"SUB IN by BAK,CALVIN",,,,,,,"SUB IN by BAK,CALVIN",2
05:55,"SUB OUT by DENEKA,HARRISON",,,,,,,"SUB OUT by DENEKA,HARRISON",2
05:55,,,,,"MISS FT by NYAWATA,ANESU",,,"MISS FT by NYAWATA,ANESU",2
--,"REBOUND DEF by MCLEAN,JAMES",,,,,,,"REBOUND DEF by MCLEAN,JAMES",2
05:45,"TURNOVER  by BAK,CALVIN",,,,,,,"TURNOVER  by BAK,CALVIN",2
05:45,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
05:45,,,,,"SUB OUT by NYAWATA,ANESU",,,"SUB OUT by NYAWATA,ANESU",2
05:31,,,,,"TURNOVER  by BERRY,BRYCE",,,"TURNOVER  by BERRY,BRYCE",2
05:29,"STEAL  by LEWIS,EVAN",,,,,,,"STEAL  by LEWIS,EVAN",2
05:29,,,,,"FOUL  by WEATHERFORD,MITCH",,,"FOUL  by WEATHERFORD,MITCH",2
05:29,"GOOD FT by LEWIS,EVAN",98,,121 (+23),,BSC 98-121 (+23),,"GOOD FT by LEWIS,EVAN",2
05:29,"MISS FT by LEWIS,EVAN",,,,,,,"MISS FT by LEWIS,EVAN",2
--,,,,,"REBOUND DEF by LOWRIE,ANDREW",,,"REBOUND DEF by LOWRIE,ANDREW",2
05:16,,98,,124 (+26),"GOOD 3PTR by WEATHERFORD,MITCH",RHO 98-124 (+26),,"GOOD 3PTR by WEATHERFORD,MITCH",2
--,,,,,"ASSIST  by LOWRIE,ANDREW",,,"ASSIST  by LOWRIE,ANDREW",2
05:04,"TURNOVER  by LEWIS,EVAN",,,,,,,"TURNOVER  by LEWIS,EVAN",2
05:02,,,,,"STEAL  by GEE,TYLER",,,"STEAL  by GEE,TYLER",2
04:53,,98,,126 (+28),"GOOD LAYUP by WEATHERFORD,MITCH(in the paint)",RHO 98-126 (+28),,"GOOD LAYUP by WEATHERFORD,MITCH(in the paint)",2
04:43,"MISS LAYUP by LEWIS,EVAN",,,,,,,"MISS LAYUP by LEWIS,EVAN",2
--,"REBOUND OFF by RUDAK,MATTY",,,,,,,"REBOUND OFF by RUDAK,MATTY",2
04:39,"MISS LAYUP by RUDAK,MATTY",,,,,,,"MISS LAYUP by RUDAK,MATTY",2
--,,,,,"REBOUND DEF by LOWRIE,ANDREW",,,"REBOUND DEF by LOWRIE,ANDREW",2
04:31,"FOUL  by LEWIS,EVAN",,,,,,,"FOUL  by LEWIS,EVAN",2
04:31,,98,,127 (+29),"GOOD FT by WEATHERFORD,MITCH",RHO 98-127 (+29),,"GOOD FT by WEATHERFORD,MITCH",2
04:31,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",2
04:31,,,,,"SUB OUT by DE FERIA,NICK",,,"SUB OUT by DE FERIA,NICK",2
04:31,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
04:31,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
04:31,,,,,"SUB OUT by MCINTYRE,WILL",,,"SUB OUT by MCINTYRE,WILL",2
04:31,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
04:31,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",2
04:31,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
