Time Remaining,Mill,Away Team Score,Play Team Indicator,Home Team Score,Rhodes,Game Score,Team Indicator,Play,Period
01:35,,,,,"SUB IN by DOTSON,PHIL",,,"SUB IN by DOTSON,PHIL",2
01:21,,63,,72 (+9),"GOOD 3PTR by WILEY,KOKI",Rhodes 63-72 (+9),,"GOOD 3PTR by WILEY,KOKI",2
--,,,,,"ASSIST  by DOTSON,PHIL",,,"ASSIST  by DOTSON,PHIL",2
01:05,,,,,"FOUL  by RAMBERG,CASS",,,"FOUL  by RAMBERG,CASS",2
01:05,"MISS FT by UGHOVWA,NICHOLAS",,,,,,,"MISS FT by UGHOVWA,NICHOLAS",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
01:05,"GOOD FT by UGHOVWA,NICHOLAS",64,,72 (+8),,Mill 64-72 (+8),,"GOOD FT by UGHOVWA,NICHOLAS",2
01:05,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
01:05,,,,,"SUB OUT by RAMBERG,CASS",,,"SUB OUT by RAMBERG,CASS",2
01:05,,,,,"SUB IN by WILLIAMS,ZAVIEN",,,"SUB IN by WILLIAMS,ZAVIEN",2
01:05,"SUB OUT by URSIN,AARON",,,,,,,"SUB OUT by URSIN,AARON",2
01:05,"SUB IN by STEPHEN,SETH",,,,,,,"SUB IN by STEPHEN,SETH",2
01:02,"FOUL  by GASCA,DAKOTA",,,,,,,"FOUL  by GASCA,DAKOTA",2
01:02,,,,,"MISS FT by WILEY,KOKI",,,"MISS FT by WILEY,KOKI",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
01:02,,,,,"SUB OUT by DOTSON,PHIL",,,"SUB OUT by DOTSON,PHIL",2
01:02,,,,,"SUB IN by RAMBERG,CASS",,,"SUB IN by RAMBERG,CASS",2
01:02,,64,,73 (+9),"GOOD FT by WILEY,KOKI",Rhodes 64-73 (+9),,"GOOD FT by WILEY,KOKI",2
01:02,,,,,"SUB OUT by WILEY,KOKI",,,"SUB OUT by WILEY,KOKI",2
01:02,,,,,"SUB IN by WHITE,ELIJAH",,,"SUB IN by WHITE,ELIJAH",2
01:02,"SUB OUT by STEPHEN,SETH",,,,,,,"SUB OUT by STEPHEN,SETH",2
01:02,"SUB IN by FORBES,TRACE",,,,,,,"SUB IN by FORBES,TRACE",2
00:51,"TURNOVER  by WATSON,DOUG",,,,,,,"TURNOVER  by WATSON,DOUG",2
00:51,,,,,"STEAL  by WILLIAMS,ZAVIEN",,,"STEAL  by WILLIAMS,ZAVIEN",2
00:49,"FOUL  by FORBES,TRACE",,,,,,,"FOUL  by FORBES,TRACE",2
00:49,,64,,74 (+10),"GOOD FT by WILLIAMS,ZAVIEN",Rhodes 64-74 (+10),,"GOOD FT by WILLIAMS,ZAVIEN",2
00:49,,,,,"SUB OUT by WHITE,ELIJAH",,,"SUB OUT by WHITE,ELIJAH",2
00:49,,,,,"SUB OUT by GEORGETOWN II,ARNESS",,,"SUB OUT by GEORGETOWN II,ARNESS",2
00:49,,,,,"SUB IN by DOTSON,PHIL",,,"SUB IN by DOTSON,PHIL",2
00:49,,,,,"SUB IN by WILEY,KOKI",,,"SUB IN by WILEY,KOKI",2
00:49,,64,,75 (+11),"GOOD FT by WILLIAMS,ZAVIEN",Rhodes 64-75 (+11),,"GOOD FT by WILLIAMS,ZAVIEN",2
00:49,,,,,"SUB OUT by DOTSON,PHIL",,,"SUB OUT by DOTSON,PHIL",2
00:49,,,,,"SUB IN by COOPER,LUKE",,,"SUB IN by COOPER,LUKE",2
00:37,"GOOD JUMPER by BONNECAZE,STEWART",66,,75 (+9),,Mill 66-75 (+9),,"GOOD JUMPER by BONNECAZE,STEWART",2
00:37,"FOUL  by FORBES,TRACE",,,,,,,"FOUL  by FORBES,TRACE",2
00:37,,66,,76 (+10),"GOOD FT by COOPER,LUKE",Rhodes 66-76 (+10),,"GOOD FT by COOPER,LUKE",2
00:37,,66,,77 (+11),"GOOD FT by COOPER,LUKE",Rhodes 66-77 (+11),,"GOOD FT by COOPER,LUKE",2
00:37,,,,,"SUB OUT by WILEY,KOKI",,,"SUB OUT by WILEY,KOKI",2
00:37,,,,,"SUB IN by DOTSON,PHIL",,,"SUB IN by DOTSON,PHIL",2
00:31,,,,,"FOUL  by WALKER,JEFFERSON",,,"FOUL  by WALKER,JEFFERSON",2
00:31,"GOOD FT by GASCA,DAKOTA(fastbreak)",67,,77 (+10),,Mill 67-77 (+10),,"GOOD FT by GASCA,DAKOTA(fastbreak)",2
00:31,,,,,"SUB OUT by RAMBERG,CASS",,,"SUB OUT by RAMBERG,CASS",2
00:31,,,,,"SUB OUT by COOPER,LUKE",,,"SUB OUT by COOPER,LUKE",2
00:31,,,,,"SUB IN by WILEY,KOKI",,,"SUB IN by WILEY,KOKI",2
00:31,,,,,"SUB IN by WAGNER,MIKE",,,"SUB IN by WAGNER,MIKE",2
00:31,"MISS FT by GASCA,DAKOTA(fastbreak)",,,,,,,"MISS FT by GASCA,DAKOTA(fastbreak)",2
--,,,,,"REBOUND DEF by DOTSON,PHIL",,,"REBOUND DEF by DOTSON,PHIL",2
