32,32 Perry Ayers,16,4-Feb,3-Jan,2-Jan,2-Jan,3,0,2,0,0,1,6,
1,1 Bailey Rakes,14,7-Feb,0-0,3-Mar,0-2,2,0,4,3,0,0,7,
5,5 Carter Baughman,5,0-1,0-1,0-0,0-0,0,2,1,3,0,0,0,
3,3 Dawson Crump,14,5-Feb,0-2,4-Mar,0-2,2,1,5,4,0,0,7,
12,12 RJ Smith,10,2-Feb,0-0,2-Jan,0-5,5,1,3,1,1,0,5,
21,21 Jakob Spitzer,8,5-Apr,0-0,0-1,2-Jan,3,2,0,0,0,0,8,
22,22 KC Purvis,3,0-0,0-0,0-0,0-0,0,1,0,1,0,0,0,
2,2 Jalen Williams,8,1-Jan,0-0,0-0,1-Jan,2,0,0,0,1,1,2,
11,11 Caleb Snyder,3,0-2,0-0,0-0,1-Jan,2,1,0,0,0,0,0,
0,0 TEAM,0,0-0,0-0,0-0,2-Feb,4,0,0,0,0,0,0,
,Totals,100,(56.8 %) 21-37,(16.7 %) 1-6,(66.7 %) 10-15,22-Aug,30,9,16,16,3,3,53,
,Team Total %,,56.80%,16.70%,66.70%,,,,,,,,,
,,,,,,,,,,,,,,
2nd Half Box Score,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Greenville 58,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Greenville 58,,,,,,,,,,,,,,
##,Player,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,
3,3 Sontiago Grady,12,10-May,7-Mar,5-Apr,0-0,0,2,1,0,0,1,17,
25,25 Quincy Pinkard,12,5-Mar,0-2,0-0,Jan-00,1,0,2,1,0,1,6,
0,0 Chris Jackson,12,5-Feb,4-Jan,0-2,Jan-00,1,2,0,0,1,1,5,
10,10 Riley Simmons,12,3-Jan,0-1,3-Feb,0-2,2,1,0,0,0,2,4,
23,23 Henry Johnson,12,7-Mar,0-2,0-0,0-0,0,0,3,0,0,0,6,
5,5 Barry Nixon,8,3-Feb,3-Feb,0-2,0-2,2,1,1,0,0,0,6,
12,12 Kameron Vinsel,8,5-Feb,5-Feb,0-0,0-0,0,1,0,0,0,0,6,
2,2 Dustin Bankowski,8,3-Jan,0-0,0-0,0-1,1,1,3,2,0,1,2,
22,22 Rakim Murphy,8,4-Feb,1-Jan,0-0,0-1,1,1,0,1,0,0,5,
33,33 Justin Cross,8,0-1,0-0,2-Jan,3-Feb,5,2,0,2,3,0,1,
1,1 Kendall Edmond,0,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,
0,0 TEAM,0,0-0,0-0,0-0,1-Jan,2,0,0,0,0,0,0,
,Totals,100,(45.7 %) 21-46,(36.0 %) 9-25,(50.0 %) 7-14,10-May,15,11,10,6,4,6,58,
,Team Total %,,45.70%,36.00%,50.00%,,,,,,,,,
,,,,,,,,,,,,,,
Centre 79,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Centre 79,,,,,,,,,,,,,,
##,Player,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,
20,20 Jacob Bates,15,12-Dec,0-0,1-Jan,6-Feb,8,1,7,2,0,1,25,
4,4 Art Walker,13,6-May,2-Feb,3-Jan,0-6,6,1,4,0,0,0,13,
32,32 Perry Ayers,14,8-Mar,0-1,2-Jan,4-Jan,5,1,2,0,0,1,7,
1,1 Bailey Rakes,15,4-Jan,0-0,1-Jan,0-0,0,1,4,2,1,1,3,
5,5 Carter Baughman,10,1-Jan,0-0,0-0,0-0,0,2,2,0,0,0,2,
3,3 Dawson Crump,17,9-Jul,0-0,1-Jan,0-1,1,1,5,0,0,0,15,
12,12 RJ Smith,7,5-Apr,0-0,0-0,0-2,2,2,0,3,0,0,8,
21,21 Jakob Spitzer,2,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,
22,22 KC Purvis,3,4-Mar,0-0,0-0,1-Feb,3,0,0,0,0,0,6,
2,2 Jalen Williams,3,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,
11,11 Caleb Snyder,1,0-1,0-1,0-0,0-0,0,0,0,0,0,0,0,
0,0 TEAM,0,0-0,0-0,0-0,3-Feb,5,0,0,0,0,0,0,
,Totals,100,(72.0 %) 36-50,(50.0 %) 2-4,(62.5 %) 5-8,24-Jul,31,10,24,7,1,3,79,
,Team Total %,,72.00%,50.00%,62.50%,,,,,,,,,
,,,,,,,,,,,,,,
Play By Play,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1st Half,,,,,,,,,,,,,,
2nd Half,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Play By Play - 1st Half,,,,,,,,,,,,,,
Time Remaining,GUMBB,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-M,Game Score,Team Indicator,Play,,,,,,
19:51,,0,,2 (+2),"GOOD LAYUP by BATES,JACOB(in the paint)",CENTRE-M 0-2 (+2),,"GOOD LAYUP by BATES,JACOB(in the paint)",,,,,,
--,,,,,"ASSIST by WALKER,ART",,,"ASSIST by WALKER,ART",,,,,,
19:41,"GOOD JUMPER by GRADY,SONTIAGO",2,,2,,GUMBB 2-2 (0),,"GOOD JUMPER by GRADY,SONTIAGO",,,,,,
19:32,,,,,"TURNOVER by BAUGHMAN,CARTER",,,"TURNOVER by BAUGHMAN,CARTER",,,,,,
19:22,"MISS 3PTR by JOHNSON,HENRY",,,,,,,"MISS 3PTR by JOHNSON,HENRY",,,,,,
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,,,,,,
19:20,"FOUL by PINKARD,QUINCY",,,,,,,"FOUL by PINKARD,QUINCY",,,,,,
19:09,,,,,"FOUL by BAUGHMAN,CARTER",,,"FOUL by BAUGHMAN,CARTER",,,,,,
19:09,,,,,"TURNOVER by BAUGHMAN,CARTER",,,"TURNOVER by BAUGHMAN,CARTER",,,,,,
19:09,,,,,"SUB IN by CRUMP,DAWSON",,,"SUB IN by CRUMP,DAWSON",,,,,,
19:09,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",,,,,,
18:59,"GOOD 3PTR by PINKARD,QUINCY",5 (+3),,2,,GUMBB 5-2 (-3),,"GOOD 3PTR by PINKARD,QUINCY",,,,,,
18:45,,5 (+1),,4,"GOOD LAYUP by BATES,JACOB(in the paint)",CENTRE-M 5-4 (-1),,"GOOD LAYUP by BATES,JACOB(in the paint)",,,,,,
--,,,,,"ASSIST by RAKES,BAILEY",,,"ASSIST by RAKES,BAILEY",,,,,,
18:34,"TURNOVER by SIMMONS,RILEY",,,,,,,"TURNOVER by SIMMONS,RILEY",,,,,,
18:32,,,,,"STEAL by AYERS,PERRY",,,"STEAL by AYERS,PERRY",,,,,,
18:30,"FOUL by JOHNSON,HENRY",,,,,,,"FOUL by JOHNSON,HENRY",,,,,,
18:30,,,,,"MISS FT by CRUMP,DAWSON",,,"MISS FT by CRUMP,DAWSON",,,,,,
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,,,,,,
18:30,,5,,5,"GOOD FT by CRUMP,DAWSON",CENTRE-M 5-5 (0),,"GOOD FT by CRUMP,DAWSON",,,,,,
18:30,"SUB IN by MURPHY,RAKIM",,,,,,,"SUB IN by MURPHY,RAKIM",,,,,,
18:30,"SUB IN by VINSEL,KAMERON",,,,,,,"SUB IN by VINSEL,KAMERON",,,,,,
18:30,"SUB IN by NIXON,BARRY",,,,,,,"SUB IN by NIXON,BARRY",,,,,,
18:30,"SUB IN by BANKOWSKI,DUSTIN",,,,,,,"SUB IN by BANKOWSKI,DUSTIN",,,,,,
18:30,"SUB IN by EDMOND,KENDALL",,,,,,,"SUB IN by EDMOND,KENDALL",,,,,,
18:30,"SUB OUT by PINKARD,QUINCY",,,,,,,"SUB OUT by PINKARD,QUINCY",,,,,,
18:30,"SUB OUT by JOHNSON,HENRY",,,,,,,"SUB OUT by JOHNSON,HENRY",,,,,,
18:30,"SUB OUT by SIMMONS,RILEY",,,,,,,"SUB OUT by SIMMONS,RILEY",,,,,,
18:30,"SUB OUT by GRADY,SONTIAGO",,,,,,,"SUB OUT by GRADY,SONTIAGO",,,,,,
18:30,"SUB OUT by JACKSON,CHRIS",,,,,,,"SUB OUT by JACKSON,CHRIS",,,,,,
18:30,,,,,"SUB IN by PURVIS,KC",,,"SUB IN by PURVIS,KC",,,,,,
18:30,,,,,"SUB OUT by WALKER,ART",,,"SUB OUT by WALKER,ART",,,,,,
18:20,"GOOD 3PTR by VINSEL,KAMERON",8 (+3),,5,,GUMBB 8-5 (-3),,"GOOD 3PTR by VINSEL,KAMERON",,,,,,
--,"ASSIST by MURPHY,RAKIM",,,,,,,"ASSIST by MURPHY,RAKIM",,,,,,
18:03,,8,,8,"GOOD 3PTR by AYERS,PERRY",CENTRE-M 8-8 (0),,"GOOD 3PTR by AYERS,PERRY",,,,,,
--,,,,,"ASSIST by CRUMP,DAWSON",,,"ASSIST by CRUMP,DAWSON",,,,,,
17:57,"GOOD LAYUP by NIXON,BARRY(in the paint)",10 (+2),,8,,GUMBB 10-8 (-2),,"GOOD LAYUP by NIXON,BARRY(in the paint)",,,,,,
17:40,,10,,10,"GOOD LAYUP by BATES,JACOB(in the paint)",CENTRE-M 10-10 (0),,"GOOD LAYUP by BATES,JACOB(in the paint)",,,,,,
--,,,,,"ASSIST by CRUMP,DAWSON",,,"ASSIST by CRUMP,DAWSON",,,,,,
17:30,"GOOD 3PTR by BANKOWSKI,DUSTIN",13 (+3),,10,,GUMBB 13-10 (-3),,"GOOD 3PTR by BANKOWSKI,DUSTIN",,,,,,
--,"ASSIST by EDMOND,KENDALL",,,,,,,"ASSIST by EDMOND,KENDALL",,,,,,
17:20,,,,,"TURNOVER by RAKES,BAILEY",,,"TURNOVER by RAKES,BAILEY",,,,,,
17:20,"SUB IN by PINKARD,QUINCY",,,,,,,"SUB IN by PINKARD,QUINCY",,,,,,
17:20,"SUB IN by JOHNSON,HENRY",,,,,,,"SUB IN by JOHNSON,HENRY",,,,,,
17:20,"SUB IN by SIMMONS,RILEY",,,,,,,"SUB IN by SIMMONS,RILEY",,,,,,
17:20,"SUB IN by GRADY,SONTIAGO",,,,,,,"SUB IN by GRADY,SONTIAGO",,,,,,
17:20,"SUB IN by JACKSON,CHRIS",,,,,,,"SUB IN by JACKSON,CHRIS",,,,,,
17:20,"SUB OUT by MURPHY,RAKIM",,,,,,,"SUB OUT by MURPHY,RAKIM",,,,,,
17:20,"SUB OUT by VINSEL,KAMERON",,,,,,,"SUB OUT by VINSEL,KAMERON",,,,,,
17:20,"SUB OUT by NIXON,BARRY",,,,,,,"SUB OUT by NIXON,BARRY",,,,,,
17:20,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,
17:20,"SUB OUT by EDMOND,KENDALL",,,,,,,"SUB OUT by EDMOND,KENDALL",,,,,,
17:20,,,,,"SUB IN by SPITZER,JAKOB",,,"SUB IN by SPITZER,JAKOB",,,,,,
17:20,,,,,"SUB IN by WILLIAMS,JALEN",,,"SUB IN by WILLIAMS,JALEN",,,,,,
17:20,,,,,"SUB OUT by AYERS,PERRY",,,"SUB OUT by AYERS,PERRY",,,,,,
17:20,,,,,"SUB OUT by BATES,JACOB",,,"SUB OUT by BATES,JACOB",,,,,,
17:19,"MISS 3PTR by GRADY,SONTIAGO",,,,,,,"MISS 3PTR by GRADY,SONTIAGO",,,,,,
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,,,,,,
17:13,"GOOD 3PTR by GRADY,SONTIAGO",16 (+6),,10,,GUMBB 16-10 (-6),,"GOOD 3PTR by GRADY,SONTIAGO",,,,,,
16:59,,16 (+4),,12,"GOOD LAYUP by SPITZER,JAKOB(in the paint)",CENTRE-M 16-12 (-4),,"GOOD LAYUP by SPITZER,JAKOB(in the paint)",,,,,,
--,,,,,"ASSIST by CRUMP,DAWSON",,,"ASSIST by CRUMP,DAWSON",,,,,,
16:52,"GOOD 3PTR by PINKARD,QUINCY",19 (+7),,12,,GUMBB 19-12 (-7),,"GOOD 3PTR by PINKARD,QUINCY",,,,,,
--,"ASSIST by SIMMONS,RILEY",,,,,,,"ASSIST by SIMMONS,RILEY",,,,,,
16:39,,19 (+5),,14,"GOOD LAYUP by SPITZER,JAKOB(in the paint)",CENTRE-M 19-14 (-5),,"GOOD LAYUP by SPITZER,JAKOB(in the paint)",,,,,,
--,,,,,"ASSIST by CRUMP,DAWSON",,,"ASSIST by CRUMP,DAWSON",,,,,,
16:29,"TURNOVER by SIMMONS,RILEY",,,,,,,"TURNOVER by SIMMONS,RILEY",,,,,,
16:29,,,,,"SUB IN by SMITH,RJ",,,"SUB IN by SMITH,RJ",,,,,,
16:29,,,,,"SUB IN by BAUGHMAN,CARTER",,,"SUB IN by BAUGHMAN,CARTER",,,,,,
16:29,,,,,"SUB OUT by PURVIS,KC",,,"SUB OUT by PURVIS,KC",,,,,,
16:29,,,,,"SUB OUT by RAKES,BAILEY",,,"SUB OUT by RAKES,BAILEY",,,,,,
16:19,"FOUL by JACKSON,CHRIS",,,,,,,"FOUL by JACKSON,CHRIS",,,,,,
16:19,"SUB IN by MURPHY,RAKIM",,,,,,,"SUB IN by MURPHY,RAKIM",,,,,,
16:19,"SUB IN by VINSEL,KAMERON",,,,,,,"SUB IN by VINSEL,KAMERON",,,,,,
16:19,"SUB IN by NIXON,BARRY",,,,,,,"SUB IN by NIXON,BARRY",,,,,,
16:19,"SUB IN by BANKOWSKI,DUSTIN",,,,,,,"SUB IN by BANKOWSKI,DUSTIN",,,,,,
16:19,"SUB IN by EDMOND,KENDALL",,,,,,,"SUB IN by EDMOND,KENDALL",,,,,,
16:19,"SUB OUT by PINKARD,QUINCY",,,,,,,"SUB OUT by PINKARD,QUINCY",,,,,,
16:19,"SUB OUT by JOHNSON,HENRY",,,,,,,"SUB OUT by JOHNSON,HENRY",,,,,,
16:19,"SUB OUT by SIMMONS,RILEY",,,,,,,"SUB OUT by SIMMONS,RILEY",,,,,,
16:19,"SUB OUT by GRADY,SONTIAGO",,,,,,,"SUB OUT by GRADY,SONTIAGO",,,,,,
16:19,"SUB OUT by JACKSON,CHRIS",,,,,,,"SUB OUT by JACKSON,CHRIS",,,,,,
16:19,,,,,"SUB IN by BATES,JACOB",,,"SUB IN by BATES,JACOB",,,,,,
16:19,,,,,"SUB OUT by SPITZER,JAKOB",,,"SUB OUT by SPITZER,JAKOB",,,,,,
16:13,,,,,"MISS 3PTR by CRUMP,DAWSON",,,"MISS 3PTR by CRUMP,DAWSON",,,,,,
--,"REBOUND DEF by NIXON,BARRY",,,,,,,"REBOUND DEF by NIXON,BARRY",,,,,,
15:47,,,,,"FOUL by BAUGHMAN,CARTER",,,"FOUL by BAUGHMAN,CARTER",,,,,,
15:47,"GOOD FT by MURPHY,RAKIM",20 (+6),,14,,GUMBB 20-14 (-6),,"GOOD FT by MURPHY,RAKIM",,,,,,
15:47,"GOOD FT by MURPHY,RAKIM",21 (+7),,14,,GUMBB 21-14 (-7),,"GOOD FT by MURPHY,RAKIM",,,,,,
15:47,,,,,"SUB IN by AYERS,PERRY",,,"SUB IN by AYERS,PERRY",,,,,,
15:47,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",,,,,,
15:35,,,,,"MISS LAYUP by BATES,JACOB",,,"MISS LAYUP by BATES,JACOB",,,,,,
--,,,,,"REBOUND OFF by WILLIAMS,JALEN",,,"REBOUND OFF by WILLIAMS,JALEN",,,,,,
15:31,,,,,"TURNOVER by PURVIS,KC",,,"TURNOVER by PURVIS,KC",,,,,,
15:31,"STEAL by MURPHY,RAKIM",,,,,,,"STEAL by MURPHY,RAKIM",,,,,,
15:21,"MISS LAYUP by BANKOWSKI,DUSTIN",,,,,,,"MISS LAYUP by BANKOWSKI,DUSTIN",,,,,,
--,,,,,"REBOUND DEF by SMITH,RJ",,,"REBOUND DEF by SMITH,RJ",,,,,,
15:09,,,,,"TURNOVER by BATES,JACOB",,,"TURNOVER by BATES,JACOB",,,,,,
15:08,"STEAL by BANKOWSKI,DUSTIN",,,,,,,"STEAL by BANKOWSKI,DUSTIN",,,,,,
15:06,"MISS 3PTR by VINSEL,KAMERON",,,,,,,"MISS 3PTR by VINSEL,KAMERON",,,,,,
--,,,,,"REBOUND DEF by BATES,JACOB",,,"REBOUND DEF by BATES,JACOB",,,,,,
