Time Remaining,BSCM,Away Team Score,Play Team Indicator,Home Team Score,OUM,Game Score,Team Indicator,Play,Period
00:03,"MISS FT by THOM,IAN",,,,,,,"MISS FT by THOM,IAN",2
--,,,,,"REBOUND DEF by LAWRENCE,CHRIS",,,"REBOUND DEF by LAWRENCE,CHRIS",2
00:03,"FOUL  by THOM,IAN",,,,,,,"FOUL  by THOM,IAN",2
00:03,,56,,64 (+8),"GOOD FT by LAWRENCE,CHRIS",OUM 56-64 (-8),,"GOOD FT by LAWRENCE,CHRIS",2
00:03,,56,,65 (+9),"GOOD FT by LAWRENCE,CHRIS",OUM 56-65 (-9),,"GOOD FT by LAWRENCE,CHRIS",2
00:03,"GOOD LAYUP by THOM,IAN(in the paint)",58,,65 (+7),,BSCM 58-65 (-7),,"GOOD LAYUP by THOM,IAN(in the paint)",2
00:03,"SUB IN by PERKINS,ALEX",,,,,,,"SUB IN by PERKINS,ALEX",2
00:03,"SUB IN by MOORE,KADEN",,,,,,,"SUB IN by MOORE,KADEN",2
00:03,"SUB IN by GRAHAM,CHRIS",,,,,,,"SUB IN by GRAHAM,CHRIS",2
00:03,"SUB OUT by THOM,IAN",,,,,,,"SUB OUT by THOM,IAN",2
00:03,"SUB OUT by DENEKA,HARRISON",,,,,,,"SUB OUT by DENEKA,HARRISON",2
00:03,"SUB OUT by MCLEAN,JAMES",,,,,,,"SUB OUT by MCLEAN,JAMES",2
00:03,,,,,"SUB IN by TURNER,MIKE",,,"SUB IN by TURNER,MIKE",2
00:03,,,,,"SUB OUT by EDWARDS,JUSTIN",,,"SUB OUT by EDWARDS,JUSTIN",2
