Time Remaining,GUMBB,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-M,Game Score,Team Indicator,Play,Period
17:48,,,,,"SUB IN by CRUMP,DAWSON",,,"SUB IN by CRUMP,DAWSON",2
17:48,,,,,"SUB OUT by BATES,JACOB",,,"SUB OUT by BATES,JACOB",2
17:48,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",2
17:37,"MISS LAYUP by MURPHY,RAKIM",,,,,,,"MISS LAYUP by MURPHY,RAKIM",2
--,,,,,"REBOUND DEF by WALKER,ART",,,"REBOUND DEF by WALKER,ART",2
17:34,"FOUL  by MURPHY,RAKIM",,,,,,,"FOUL  by MURPHY,RAKIM",2
17:30,,,,,"MISS LAYUP by CRUMP,DAWSON",,,"MISS LAYUP by CRUMP,DAWSON",2
--,"REBOUND DEF by MURPHY,RAKIM",,,,,,,"REBOUND DEF by MURPHY,RAKIM",2
17:24,"MISS LAYUP by MURPHY,RAKIM",,,,,,,"MISS LAYUP by MURPHY,RAKIM",2
--,,,,,"REBOUND DEF by SPITZER,JAKOB",,,"REBOUND DEF by SPITZER,JAKOB",2
17:14,,,,,"MISS 3PTR by AYERS,PERRY",,,"MISS 3PTR by AYERS,PERRY",2
--,"REBOUND DEF by CROSS,JUSTIN",,,,,,,"REBOUND DEF by CROSS,JUSTIN",2
17:04,"MISS LAYUP by BANKOWSKI,DUSTIN",,,,,,,"MISS LAYUP by BANKOWSKI,DUSTIN",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
17:04,"SUB IN by PINKARD,QUINCY",,,,,,,"SUB IN by PINKARD,QUINCY",2
17:04,"SUB IN by JOHNSON,HENRY",,,,,,,"SUB IN by JOHNSON,HENRY",2
17:04,"SUB IN by SIMMONS,RILEY",,,,,,,"SUB IN by SIMMONS,RILEY",2
17:04,"SUB IN by GRADY,SONTIAGO",,,,,,,"SUB IN by GRADY,SONTIAGO",2
17:04,"SUB IN by JACKSON,CHRIS",,,,,,,"SUB IN by JACKSON,CHRIS",2
17:04,"SUB OUT by CROSS,JUSTIN",,,,,,,"SUB OUT by CROSS,JUSTIN",2
17:04,"SUB OUT by MURPHY,RAKIM",,,,,,,"SUB OUT by MURPHY,RAKIM",2
17:04,"SUB OUT by VINSEL,KAMERON",,,,,,,"SUB OUT by VINSEL,KAMERON",2
17:04,"SUB OUT by NIXON,BARRY",,,,,,,"SUB OUT by NIXON,BARRY",2
17:04,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,,"SUB OUT by BANKOWSKI,DUSTIN",2
17:04,,,,,"SUB IN by BATES,JACOB",,,"SUB IN by BATES,JACOB",2
17:04,,,,,"SUB IN by SMITH,RJ",,,"SUB IN by SMITH,RJ",2
17:04,,,,,"SUB OUT by SPITZER,JAKOB",,,"SUB OUT by SPITZER,JAKOB",2
17:04,,,,,"SUB OUT by WALKER,ART",,,"SUB OUT by WALKER,ART",2
16:57,,65,,70 (+5),"GOOD LAYUP by SMITH,RJ(in the paint)",CENTRE-M 65-70 (+5),,"GOOD LAYUP by SMITH,RJ(in the paint)",2
--,,,,,"ASSIST  by BATES,JACOB",,,"ASSIST  by BATES,JACOB",2
16:49,,,,,"FOUL  by CRUMP,DAWSON",,,"FOUL  by CRUMP,DAWSON",2
16:47,"MISS 3PTR by JOHNSON,HENRY",,,,,,,"MISS 3PTR by JOHNSON,HENRY",2
--,,,,,"REBOUND DEF by CRUMP,DAWSON",,,"REBOUND DEF by CRUMP,DAWSON",2
16:37,,,,,"MISS DUNK by SMITH,RJ",,,"MISS DUNK by SMITH,RJ",2
--,"REBOUND DEF by SIMMONS,RILEY",,,,,,,"REBOUND DEF by SIMMONS,RILEY",2
16:30,,,,,"FOUL  by SMITH,RJ",,,"FOUL  by SMITH,RJ",2
16:24,"MISS 3PTR by JACKSON,CHRIS",,,,,,,"MISS 3PTR by JACKSON,CHRIS",2
--,,,,,"REBOUND DEF by AYERS,PERRY",,,"REBOUND DEF by AYERS,PERRY",2
16:13,,65,,72 (+7),"GOOD JUMPER by RAKES,BAILEY",CENTRE-M 65-72 (+7),,"GOOD JUMPER by RAKES,BAILEY",2
16:03,"MISS 3PTR by JOHNSON,HENRY",,,,,,,"MISS 3PTR by JOHNSON,HENRY",2
--,,,,,"REBOUND DEF by BATES,JACOB",,,"REBOUND DEF by BATES,JACOB",2
15:59,,,,,"TURNOVER  by BATES,JACOB",,,"TURNOVER  by BATES,JACOB",2
15:58,"STEAL  by GRADY,SONTIAGO",,,,,,,"STEAL  by GRADY,SONTIAGO",2
15:55,"GOOD 3PTR by GRADY,SONTIAGO",68,,72 (+4),,GUMBB 68-72 (+4),,"GOOD 3PTR by GRADY,SONTIAGO",2
15:44,,,,,"TURNOVER  by RAKES,BAILEY",,,"TURNOVER  by RAKES,BAILEY",2
15:44,"STEAL  by SIMMONS,RILEY",,,,,,,"STEAL  by SIMMONS,RILEY",2
15:37,"MISS 3PTR by JACKSON,CHRIS",,,,,,,"MISS 3PTR by JACKSON,CHRIS",2
--,,,,,"REBOUND DEF by SMITH,RJ",,,"REBOUND DEF by SMITH,RJ",2
15:31,,,,,"TURNOVER  by SMITH,RJ",,,"TURNOVER  by SMITH,RJ",2
15:30,"STEAL  by PINKARD,QUINCY",,,,,,,"STEAL  by PINKARD,QUINCY",2
15:28,"MISS 3PTR by PINKARD,QUINCY",,,,,,,"MISS 3PTR by PINKARD,QUINCY",2
--,,,,,"REBOUND DEF by AYERS,PERRY",,,"REBOUND DEF by AYERS,PERRY",2
15:22,,68,,74 (+6),"GOOD LAYUP by BATES,JACOB(fastbreak)(in the paint)",CENTRE-M 68-74 (+6),,"GOOD LAYUP by BATES,JACOB(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by AYERS,PERRY",,,"ASSIST  by AYERS,PERRY",2
15:12,"MISS 3PTR by JACKSON,CHRIS",,,,,,,"MISS 3PTR by JACKSON,CHRIS",2
--,,,,,"REBOUND DEF by BATES,JACOB",,,"REBOUND DEF by BATES,JACOB",2
15:09,"SUB IN by CROSS,JUSTIN",,,,,,,"SUB IN by CROSS,JUSTIN",2
15:09,"SUB IN by MURPHY,RAKIM",,,,,,,"SUB IN by MURPHY,RAKIM",2
15:09,"SUB IN by VINSEL,KAMERON",,,,,,,"SUB IN by VINSEL,KAMERON",2
15:09,"SUB IN by NIXON,BARRY",,,,,,,"SUB IN by NIXON,BARRY",2
15:09,"SUB IN by BANKOWSKI,DUSTIN",,,,,,,"SUB IN by BANKOWSKI,DUSTIN",2
15:09,"SUB OUT by PINKARD,QUINCY",,,,,,,"SUB OUT by PINKARD,QUINCY",2
15:09,"SUB OUT by JOHNSON,HENRY",,,,,,,"SUB OUT by JOHNSON,HENRY",2
15:09,"SUB OUT by SIMMONS,RILEY",,,,,,,"SUB OUT by SIMMONS,RILEY",2
15:09,"SUB OUT by GRADY,SONTIAGO",,,,,,,"SUB OUT by GRADY,SONTIAGO",2
15:09,"SUB OUT by JACKSON,CHRIS",,,,,,,"SUB OUT by JACKSON,CHRIS",2
15:09,,,,,"SUB IN by BAUGHMAN,CARTER",,,"SUB IN by BAUGHMAN,CARTER",2
15:09,,,,,"SUB IN by WILLIAMS,JALEN",,,"SUB IN by WILLIAMS,JALEN",2
15:09,,,,,"SUB OUT by AYERS,PERRY",,,"SUB OUT by AYERS,PERRY",2
15:09,,,,,"SUB OUT by RAKES,BAILEY",,,"SUB OUT by RAKES,BAILEY",2
14:58,,68,,76 (+8),"GOOD LAYUP by CRUMP,DAWSON(in the paint)",CENTRE-M 68-76 (+8),,"GOOD LAYUP by CRUMP,DAWSON(in the paint)",2
14:46,"GOOD 3PTR by NIXON,BARRY",71,,76 (+5),,GUMBB 71-76 (+5),,"GOOD 3PTR by NIXON,BARRY",2
14:38,"FOUL  by VINSEL,KAMERON",,,,,,,"FOUL  by VINSEL,KAMERON",2
14:38,,,,,"SUB IN by SPITZER,JAKOB",,,"SUB IN by SPITZER,JAKOB",2
14:38,,,,,"SUB OUT by BATES,JACOB",,,"SUB OUT by BATES,JACOB",2
14:35,,71,,78 (+7),"GOOD LAYUP by SMITH,RJ(in the paint)",CENTRE-M 71-78 (+7),,"GOOD LAYUP by SMITH,RJ(in the paint)",2
--,,,,,"ASSIST  by CRUMP,DAWSON",,,"ASSIST  by CRUMP,DAWSON",2
14:21,,,,,"FOUL  by BAUGHMAN,CARTER",,,"FOUL  by BAUGHMAN,CARTER",2
14:21,,,,,"SUB IN by RAKES,BAILEY",,,"SUB IN by RAKES,BAILEY",2
14:21,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",2
14:11,"GOOD 3PTR by MURPHY,RAKIM",74,,78 (+4),,GUMBB 74-78 (+4),,"GOOD 3PTR by MURPHY,RAKIM",2
--,"ASSIST  by NIXON,BARRY",,,,,,,"ASSIST  by NIXON,BARRY",2
13:44,,,,,"MISS LAYUP by RAKES,BAILEY",,,"MISS LAYUP by RAKES,BAILEY",2
13:44,"BLOCK  by CROSS,JUSTIN",,,,,,,"BLOCK  by CROSS,JUSTIN",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
13:44,"SUB IN by PINKARD,QUINCY",,,,,,,"SUB IN by PINKARD,QUINCY",2
13:44,"SUB IN by JOHNSON,HENRY",,,,,,,"SUB IN by JOHNSON,HENRY",2
13:44,"SUB IN by SIMMONS,RILEY",,,,,,,"SUB IN by SIMMONS,RILEY",2
13:44,"SUB IN by GRADY,SONTIAGO",,,,,,,"SUB IN by GRADY,SONTIAGO",2
13:44,"SUB IN by JACKSON,CHRIS",,,,,,,"SUB IN by JACKSON,CHRIS",2
13:44,"SUB OUT by CROSS,JUSTIN",,,,,,,"SUB OUT by CROSS,JUSTIN",2
13:44,"SUB OUT by MURPHY,RAKIM",,,,,,,"SUB OUT by MURPHY,RAKIM",2
13:44,"SUB OUT by VINSEL,KAMERON",,,,,,,"SUB OUT by VINSEL,KAMERON",2
13:44,"SUB OUT by NIXON,BARRY",,,,,,,"SUB OUT by NIXON,BARRY",2
13:44,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,,"SUB OUT by BANKOWSKI,DUSTIN",2
13:44,,,,,"SUB IN by BATES,JACOB",,,"SUB IN by BATES,JACOB",2
13:44,,,,,"SUB IN by WALKER,ART",,,"SUB IN by WALKER,ART",2
13:44,,,,,"SUB OUT by SPITZER,JAKOB",,,"SUB OUT by SPITZER,JAKOB",2
13:44,,,,,"SUB OUT by SMITH,RJ",,,"SUB OUT by SMITH,RJ",2
13:43,,74,,80 (+6),"GOOD LAYUP by BATES,JACOB(in the paint)",CENTRE-M 74-80 (+6),,"GOOD LAYUP by BATES,JACOB(in the paint)",2
--,,,,,"ASSIST  by CRUMP,DAWSON",,,"ASSIST  by CRUMP,DAWSON",2
13:35,,,,,"FOUL  by WILLIAMS,JALEN",,,"FOUL  by WILLIAMS,JALEN",2
13:35,"GOOD FT by GRADY,SONTIAGO",75,,80 (+5),,GUMBB 75-80 (+5),,"GOOD FT by GRADY,SONTIAGO",2
13:35,"GOOD FT by GRADY,SONTIAGO",76,,80 (+4),,GUMBB 76-80 (+4),,"GOOD FT by GRADY,SONTIAGO",2
13:35,,,,,"SUB IN by AYERS,PERRY",,,"SUB IN by AYERS,PERRY",2
13:35,,,,,"SUB OUT by WILLIAMS,JALEN",,,"SUB OUT by WILLIAMS,JALEN",2
13:17,,,,,"MISS JUMPER by RAKES,BAILEY",,,"MISS JUMPER by RAKES,BAILEY",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
13:07,,76,,82 (+6),"GOOD JUMPER by BATES,JACOB(in the paint)",CENTRE-M 76-82 (+6),,"GOOD JUMPER by BATES,JACOB(in the paint)",2
12:56,"MISS JUMPER by JOHNSON,HENRY",,,,,,,"MISS JUMPER by JOHNSON,HENRY",2
--,,,,,"REBOUND DEF by AYERS,PERRY",,,"REBOUND DEF by AYERS,PERRY",2
12:44,,76,,85 (+9),"GOOD 3PTR by WALKER,ART",CENTRE-M 76-85 (+9),,"GOOD 3PTR by WALKER,ART",2
--,,,,,"ASSIST  by RAKES,BAILEY",,,"ASSIST  by RAKES,BAILEY",2
12:35,"MISS 3PTR by GRADY,SONTIAGO",,,,,,,"MISS 3PTR by GRADY,SONTIAGO",2
--,,,,,"REBOUND DEF by WALKER,ART",,,"REBOUND DEF by WALKER,ART",2
12:18,,76,,87 (+11),"GOOD LAYUP by CRUMP,DAWSON(in the paint)",CENTRE-M 76-87 (+11),,"GOOD LAYUP by CRUMP,DAWSON(in the paint)",2
12:10,"MISS 3PTR by SIMMONS,RILEY",,,,,,,"MISS 3PTR by SIMMONS,RILEY",2
--,,,,,"REBOUND DEF by WALKER,ART",,,"REBOUND DEF by WALKER,ART",2
12:04,"FOUL  by GRADY,SONTIAGO",,,,,,,"FOUL  by GRADY,SONTIAGO",2
12:04,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
12:04,"SUB IN by CROSS,JUSTIN",,,,,,,"SUB IN by CROSS,JUSTIN",2
12:04,"SUB IN by MURPHY,RAKIM",,,,,,,"SUB IN by MURPHY,RAKIM",2
12:04,"SUB IN by VINSEL,KAMERON",,,,,,,"SUB IN by VINSEL,KAMERON",2
12:04,"SUB IN by NIXON,BARRY",,,,,,,"SUB IN by NIXON,BARRY",2
12:04,"SUB IN by BANKOWSKI,DUSTIN",,,,,,,"SUB IN by BANKOWSKI,DUSTIN",2
12:04,"SUB OUT by PINKARD,QUINCY",,,,,,,"SUB OUT by PINKARD,QUINCY",2
12:04,"SUB OUT by JOHNSON,HENRY",,,,,,,"SUB OUT by JOHNSON,HENRY",2
12:04,"SUB OUT by SIMMONS,RILEY",,,,,,,"SUB OUT by SIMMONS,RILEY",2
12:04,"SUB OUT by GRADY,SONTIAGO",,,,,,,"SUB OUT by GRADY,SONTIAGO",2
12:04,"SUB OUT by JACKSON,CHRIS",,,,,,,"SUB OUT by JACKSON,CHRIS",2
12:04,,,,,"SUB IN by SMITH,RJ",,,"SUB IN by SMITH,RJ",2
12:04,,,,,"SUB IN by BAUGHMAN,CARTER",,,"SUB IN by BAUGHMAN,CARTER",2
12:04,,,,,"SUB OUT by WALKER,ART",,,"SUB OUT by WALKER,ART",2
12:04,,,,,"SUB OUT by CRUMP,DAWSON",,,"SUB OUT by CRUMP,DAWSON",2
11:43,,,,,"MISS LAYUP by AYERS,PERRY",,,"MISS LAYUP by AYERS,PERRY",2
--,,,,,"REBOUND OFF by BATES,JACOB",,,"REBOUND OFF by BATES,JACOB",2
11:40,,76,,89 (+13),"GOOD LAYUP by BATES,JACOB(in the paint)",CENTRE-M 76-89 (+13),,"GOOD LAYUP by BATES,JACOB(in the paint)",2
11:40,"FOUL  by CROSS,JUSTIN",,,,,,,"FOUL  by CROSS,JUSTIN",2
11:40,,76,,90 (+14),"GOOD FT by BATES,JACOB",CENTRE-M 76-90 (+14),,"GOOD FT by BATES,JACOB",2
11:40,,,,,"SUB IN by CRUMP,DAWSON",,,"SUB IN by CRUMP,DAWSON",2
11:40,,,,,"SUB OUT by RAKES,BAILEY",,,"SUB OUT by RAKES,BAILEY",2
11:31,"GOOD LAYUP by MURPHY,RAKIM(in the paint)",78,,90 (+12),,GUMBB 78-90 (+12),,"GOOD LAYUP by MURPHY,RAKIM(in the paint)",2
11:20,,78,,92 (+14),"GOOD LAYUP by BATES,JACOB(in the paint)",CENTRE-M 78-92 (+14),,"GOOD LAYUP by BATES,JACOB(in the paint)",2
--,,,,,"ASSIST  by CRUMP,DAWSON",,,"ASSIST  by CRUMP,DAWSON",2
11:09,,,,,"FOUL  by SMITH,RJ",,,"FOUL  by SMITH,RJ",2
11:09,"GOOD FT by CROSS,JUSTIN",79,,92 (+13),,GUMBB 79-92 (+13),,"GOOD FT by CROSS,JUSTIN",2
11:09,"MISS FT by CROSS,JUSTIN",,,,,,,"MISS FT by CROSS,JUSTIN",2
--,,,,,"REBOUND DEF by BATES,JACOB",,,"REBOUND DEF by BATES,JACOB",2
11:03,,79,,94 (+15),"GOOD DUNK by SMITH,RJ(fastbreak)(in the paint)",CENTRE-M 79-94 (+15),,"GOOD DUNK by SMITH,RJ(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by BATES,JACOB",,,"ASSIST  by BATES,JACOB",2
10:55,"MISS 3PTR by VINSEL,KAMERON",,,,,,,"MISS 3PTR by VINSEL,KAMERON",2
--,,,,,"REBOUND DEF by SMITH,RJ",,,"REBOUND DEF by SMITH,RJ",2
10:44,,79,,96 (+17),"GOOD LAYUP by AYERS,PERRY(in the paint)",CENTRE-M 79-96 (+17),,"GOOD LAYUP by AYERS,PERRY(in the paint)",2
10:44,"FOUL  by CROSS,JUSTIN",,,,,,,"FOUL  by CROSS,JUSTIN",2
10:44,,,,,"MISS FT by AYERS,PERRY",,,"MISS FT by AYERS,PERRY",2
--,"REBOUND DEF by SIMMONS,RILEY",,,,,,,"REBOUND DEF by SIMMONS,RILEY",2
10:44,"SUB IN by PINKARD,QUINCY",,,,,,,"SUB IN by PINKARD,QUINCY",2
10:44,"SUB IN by JOHNSON,HENRY",,,,,,,"SUB IN by JOHNSON,HENRY",2
10:44,"SUB IN by SIMMONS,RILEY",,,,,,,"SUB IN by SIMMONS,RILEY",2
10:44,"SUB IN by GRADY,SONTIAGO",,,,,,,"SUB IN by GRADY,SONTIAGO",2
10:44,"SUB IN by JACKSON,CHRIS",,,,,,,"SUB IN by JACKSON,CHRIS",2
10:44,"SUB OUT by CROSS,JUSTIN",,,,,,,"SUB OUT by CROSS,JUSTIN",2
10:44,"SUB OUT by MURPHY,RAKIM",,,,,,,"SUB OUT by MURPHY,RAKIM",2
10:44,"SUB OUT by VINSEL,KAMERON",,,,,,,"SUB OUT by VINSEL,KAMERON",2
10:44,"SUB OUT by NIXON,BARRY",,,,,,,"SUB OUT by NIXON,BARRY",2
10:44,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,,"SUB OUT by BANKOWSKI,DUSTIN",2
10:37,"GOOD LAYUP by SIMMONS,RILEY(in the paint)",81,,96 (+15),,GUMBB 81-96 (+15),,"GOOD LAYUP by SIMMONS,RILEY(in the paint)",2
10:37,,,,,"FOUL  by BATES,JACOB",,,"FOUL  by BATES,JACOB",2
10:37,"MISS FT by SIMMONS,RILEY",,,,,,,"MISS FT by SIMMONS,RILEY",2
--,,,,,"REBOUND DEF by BATES,JACOB",,,"REBOUND DEF by BATES,JACOB",2
10:29,,81,,98 (+17),"GOOD DUNK by SMITH,RJ(fastbreak)(in the paint)",CENTRE-M 81-98 (+17),,"GOOD DUNK by SMITH,RJ(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by BATES,JACOB",,,"ASSIST  by BATES,JACOB",2
10:28,,,,,"FOUL TECH by SMITH,RJ",,,"FOUL TECH by SMITH,RJ",2
10:28,"GOOD FT by GRADY,SONTIAGO",82,,98 (+16),,GUMBB 82-98 (+16),,"GOOD FT by GRADY,SONTIAGO",2
10:20,"GOOD LAYUP by JOHNSON,HENRY(in the paint)",84,,98 (+14),,GUMBB 84-98 (+14),,"GOOD LAYUP by JOHNSON,HENRY(in the paint)",2
--,"ASSIST  by PINKARD,QUINCY",,,,,,,"ASSIST  by PINKARD,QUINCY",2
09:58,,,,,"SUB IN by RAKES,BAILEY",,,"SUB IN by RAKES,BAILEY",2
09:58,,,,,"SUB IN by WALKER,ART",,,"SUB IN by WALKER,ART",2
09:58,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",2
09:58,,,,,"SUB OUT by SMITH,RJ",,,"SUB OUT by SMITH,RJ",2
09:53,,84,,100 (+16),"GOOD LAYUP by CRUMP,DAWSON(in the paint)",CENTRE-M 84-100 (+16),,"GOOD LAYUP by CRUMP,DAWSON(in the paint)",2
--,,,,,"ASSIST  by RAKES,BAILEY",,,"ASSIST  by RAKES,BAILEY",2
09:53,"FOUL  by JACKSON,CHRIS",,,,,,,"FOUL  by JACKSON,CHRIS",2
09:53,,84,,101 (+17),"GOOD FT by CRUMP,DAWSON",CENTRE-M 84-101 (+17),,"GOOD FT by CRUMP,DAWSON",2
09:53,,,,,"SUB IN by PURVIS,KC",,,"SUB IN by PURVIS,KC",2
09:53,,,,,"SUB OUT by BATES,JACOB",,,"SUB OUT by BATES,JACOB",2
09:41,"GOOD 3PTR by GRADY,SONTIAGO",87,,101 (+14),,GUMBB 87-101 (+14),,"GOOD 3PTR by GRADY,SONTIAGO",2
--,"ASSIST  by JOHNSON,HENRY",,,,,,,"ASSIST  by JOHNSON,HENRY",2
09:28,,,,,"MISS LAYUP by PURVIS,KC",,,"MISS LAYUP by PURVIS,KC",2
--,,,,,"REBOUND OFF by PURVIS,KC",,,"REBOUND OFF by PURVIS,KC",2
09:26,,87,,103 (+16),"GOOD LAYUP by PURVIS,KC(in the paint)",CENTRE-M 87-103 (+16),,"GOOD LAYUP by PURVIS,KC(in the paint)",2
09:18,"MISS JUMPER by JOHNSON,HENRY",,,,,,,"MISS JUMPER by JOHNSON,HENRY",2
09:18,,,,,"BLOCK  by RAKES,BAILEY",,,"BLOCK  by RAKES,BAILEY",2
--,"REBOUND OFF by PINKARD,QUINCY",,,,,,,"REBOUND OFF by PINKARD,QUINCY",2
09:13,"GOOD LAYUP by PINKARD,QUINCY(in the paint)",89,,103 (+14),,GUMBB 89-103 (+14),,"GOOD LAYUP by PINKARD,QUINCY(in the paint)",2
09:07,,89,,105 (+16),"GOOD LAYUP by PURVIS,KC(in the paint)",CENTRE-M 89-105 (+16),,"GOOD LAYUP by PURVIS,KC(in the paint)",2
--,,,,,"ASSIST  by WALKER,ART",,,"ASSIST  by WALKER,ART",2
08:55,"MISS 3PTR by GRADY,SONTIAGO",,,,,,,"MISS 3PTR by GRADY,SONTIAGO",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
08:52,"FOUL TECH by GRADY,SONTIAGO",,,,,,,"FOUL TECH by GRADY,SONTIAGO",2
08:52,"FOUL  by GRADY,SONTIAGO",,,,,,,"FOUL  by GRADY,SONTIAGO",2
08:52,,89,,106 (+17),"GOOD FT by AYERS,PERRY",CENTRE-M 89-106 (+17),,"GOOD FT by AYERS,PERRY",2
08:48,"SUB IN by CROSS,JUSTIN",,,,,,,"SUB IN by CROSS,JUSTIN",2
08:48,"SUB IN by MURPHY,RAKIM",,,,,,,"SUB IN by MURPHY,RAKIM",2
08:48,"SUB IN by VINSEL,KAMERON",,,,,,,"SUB IN by VINSEL,KAMERON",2
08:48,"SUB IN by NIXON,BARRY",,,,,,,"SUB IN by NIXON,BARRY",2
08:48,"SUB IN by BANKOWSKI,DUSTIN",,,,,,,"SUB IN by BANKOWSKI,DUSTIN",2
08:48,"SUB OUT by PINKARD,QUINCY",,,,,,,"SUB OUT by PINKARD,QUINCY",2
08:48,"SUB OUT by JOHNSON,HENRY",,,,,,,"SUB OUT by JOHNSON,HENRY",2
08:48,"SUB OUT by SIMMONS,RILEY",,,,,,,"SUB OUT by SIMMONS,RILEY",2
08:48,"SUB OUT by GRADY,SONTIAGO",,,,,,,"SUB OUT by GRADY,SONTIAGO",2
08:48,"SUB OUT by JACKSON,CHRIS",,,,,,,"SUB OUT by JACKSON,CHRIS",2
08:47,,,,,"TURNOVER  by RAKES,BAILEY",,,"TURNOVER  by RAKES,BAILEY",2
08:46,"STEAL  by BANKOWSKI,DUSTIN",,,,,,,"STEAL  by BANKOWSKI,DUSTIN",2
08:44,"GOOD 3PTR by VINSEL,KAMERON",92,,106 (+14),,GUMBB 92-106 (+14),,"GOOD 3PTR by VINSEL,KAMERON",2
--,"ASSIST  by BANKOWSKI,DUSTIN",,,,,,,"ASSIST  by BANKOWSKI,DUSTIN",2
08:16,,,,,"SUB IN by BATES,JACOB",,,"SUB IN by BATES,JACOB",2
08:16,,,,,"SUB OUT by PURVIS,KC",,,"SUB OUT by PURVIS,KC",2
08:15,"FOUL  by NIXON,BARRY",,,,,,,"FOUL  by NIXON,BARRY",2
08:15,,92,,107 (+15),"GOOD FT by WALKER,ART",CENTRE-M 92-107 (+15),,"GOOD FT by WALKER,ART",2
08:15,,,,,"MISS FT by WALKER,ART",,,"MISS FT by WALKER,ART",2
--,"REBOUND DEF by NIXON,BARRY",,,,,,,"REBOUND DEF by NIXON,BARRY",2
08:07,,,,,"FOUL  by RAKES,BAILEY",,,"FOUL  by RAKES,BAILEY",2
08:07,"MISS FT by NIXON,BARRY",,,,,,,"MISS FT by NIXON,BARRY",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
08:07,"MISS FT by NIXON,BARRY",,,,,,,"MISS FT by NIXON,BARRY",2
--,,,,,"REBOUND DEF by WALKER,ART",,,"REBOUND DEF by WALKER,ART",2
07:49,,,,,"MISS LAYUP by AYERS,PERRY",,,"MISS LAYUP by AYERS,PERRY",2
--,"REBOUND DEF by CROSS,JUSTIN",,,,,,,"REBOUND DEF by CROSS,JUSTIN",2
07:41,"GOOD LAYUP by BANKOWSKI,DUSTIN(in the paint)",94,,107 (+13),,GUMBB 94-107 (+13),,"GOOD LAYUP by BANKOWSKI,DUSTIN(in the paint)",2
07:30,,94,,109 (+15),"GOOD LAYUP by CRUMP,DAWSON(in the paint)",CENTRE-M 94-109 (+15),,"GOOD LAYUP by CRUMP,DAWSON(in the paint)",2
--,,,,,"ASSIST  by BATES,JACOB",,,"ASSIST  by BATES,JACOB",2
07:19,"GOOD 3PTR by NIXON,BARRY",97,,109 (+12),,GUMBB 97-109 (+12),,"GOOD 3PTR by NIXON,BARRY",2
--,"ASSIST  by BANKOWSKI,DUSTIN",,,,,,,"ASSIST  by BANKOWSKI,DUSTIN",2
06:56,,,,,"MISS LAYUP by WALKER,ART",,,"MISS LAYUP by WALKER,ART",2
06:56,"BLOCK  by CROSS,JUSTIN",,,,,,,"BLOCK  by CROSS,JUSTIN",2
--,"REBOUND DEF by CROSS,JUSTIN",,,,,,,"REBOUND DEF by CROSS,JUSTIN",2
06:53,"TURNOVER  by BANKOWSKI,DUSTIN",,,,,,,"TURNOVER  by BANKOWSKI,DUSTIN",2
06:51,,,,,"STEAL  by BATES,JACOB",,,"STEAL  by BATES,JACOB",2
06:50,,97,,111 (+14),"GOOD LAYUP by BATES,JACOB(fastbreak)(in the paint)",CENTRE-M 97-111 (+14),,"GOOD LAYUP by BATES,JACOB(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by WALKER,ART",,,"ASSIST  by WALKER,ART",2
06:39,"MISS 3PTR by NIXON,BARRY",,,,,,,"MISS 3PTR by NIXON,BARRY",2
--,,,,,"REBOUND DEF by WALKER,ART",,,"REBOUND DEF by WALKER,ART",2
06:27,,,,,"MISS LAYUP by AYERS,PERRY",,,"MISS LAYUP by AYERS,PERRY",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
06:24,"SUB IN by PINKARD,QUINCY",,,,,,,"SUB IN by PINKARD,QUINCY",2
06:24,"SUB IN by JOHNSON,HENRY",,,,,,,"SUB IN by JOHNSON,HENRY",2
06:24,"SUB IN by SIMMONS,RILEY",,,,,,,"SUB IN by SIMMONS,RILEY",2
06:24,"SUB IN by GRADY,SONTIAGO",,,,,,,"SUB IN by GRADY,SONTIAGO",2
06:24,"SUB IN by JACKSON,CHRIS",,,,,,,"SUB IN by JACKSON,CHRIS",2
06:24,"SUB OUT by CROSS,JUSTIN",,,,,,,"SUB OUT by CROSS,JUSTIN",2
06:24,"SUB OUT by MURPHY,RAKIM",,,,,,,"SUB OUT by MURPHY,RAKIM",2
